ID2,title,streetaddress,unclear_address,description,city,state,amenityfeatures,type,unclear type or question,notes,Year,Last Modified
2987,Chez Claire,17 W. Chase St.,,685-4666 B&B,Baltimore,MD,(MW),Accommodations,,,1995,4/25/2023 9:22pm
3958,North Street Bookshop,"17 Washington Ave., Endicott",,785-9606,Binghamton,NY,,Erotica,,,1995,4/25/2023 9:23pm
2995,Custom House Saloon,18 Custom House Ave.,,347-7556 4pm-2am Wed-Sun,Baltimore,MD,"D,(A),(S),(V),(H)",Bars,,,1995,4/25/2023 9:22pm
2996,Le Salon,18 Custom House Ave.,,"adult bookstore, noon-3am, til midnight Mon-Tues, nude dancers",Baltimore,MD,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
1271,Club Revival,18 E. Ortega,,730-7383,Santa Barbara,CA,"(MW),D,(E)",Bars,,,1995,4/25/2023 9:22pm
1780,"University Club, The",18 E. University Ave.,,"378-6814 5pm-2am, til 4am Fri-Sat, patio",Gainesville,FL,"(MW),D,(S)",Bars,,,1995,4/25/2023 9:22pm
4440,"Open Doors (Gay, Lesbian & Bisexual Association)",18 N. College St.,,"594-2385, mostly students",Athens,OH,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4861,Cup-a-ccinos Coffeehouse,18 North Park Row,,"454-9156 7:30am-11pm, clsd Sun",Erie,PA,"(E),(WC)",Restaurants & Cafes,,,1995,4/25/2023 9:23pm
2931,"Strand, The",18 Park St.,,786-6511 clsd Mon,Lewiston,ME,"D,(E)",Restaurants & Cafes,,,1995,4/25/2023 9:22pm
3200,Ireland House,18 Pearl St.,,487-7132,Provincetown,MA,(MW),Accommodations,,,1995,4/25/2023 9:22pm
5896,Yakima Magazine Ctr.,18 S. 1st St.,,248-8598,Yakima,WA,,Erotica,,,1995,4/25/2023 9:23pm
3781,Surfside Guest House,18 S. Mt. Vernon Ave.,,"347-0808 hotel, sundeck, restaurant (summers)",Atlantic City,NJ,(WC),Accommodations,,,1995,4/25/2023 9:22pm
2974,Priscilla's Book Store,18 Water St.,,"873-2774, clsd Sun",Waterville,ME,,Erotica,,,1995,4/25/2023 9:22pm
5701,Phoenix Rising,19 N. Belmont Ave.,,"355-7939 11am-7pm, lesbigay bookstore",Richmond,VA,(WC),Bookstores/Retail Shops,,,1995,4/25/2023 9:23pm
3441,19 Bar,19 W. 15th St.,,"871-5553 3pm-1am, from 1pm Fri-Sun",Minneapolis,MN,"(MW),(NH),(CW),(L),(BW)",Bars,,,1995,8/7/2023 3:03pm
4037,Homo Xtra,"19 W. 21st Ste. 703, 10010",,"627-0747 weekly, complete party paper",New York City,NY,,Publications,,"Listed under ""N.Y.C. - Overview.""",1995,4/25/2023 9:23pm
1661,Club Washington,20 'O' St. SE ,,(upstairs) 488-7317 24hrs,Washington,DC,(PC),Men's Clubs,,,1995,4/28/2023 10:23am
3967,Stagedoor,20 Allen St.,,"886-9323 5pm-4am, piano bar & patio",Buffalo,NY,"(NH),(E),(K),(OC)",Bars,,,1995,4/25/2023 9:23pm
6032,Chesterfield Inn,20 Commerce St.,,"987-3682 full brkfst, seasonal; also Cornish/American restaurant, plenty veggie, 8am-8pm, clsd Tues",Mineral Point,WI,(GF),Accommodations,,,1995,4/25/2023 9:23pm
3159,Pride & Joy,20 Crafts Ave.,,585-0683 10am-6pm,Northampton,MA,(WC),Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
4542,Club 20,20 E. Duncan,,"261-9111 1pm-2:30am, from 11am Sat, patio",Columbus,OH,(S),Bars,,,1995,4/25/2023 9:23pm
3146,Le Place,20 Kenyon St.,,"992-8156 2pm-2am, from noon Sat",New Bedford,MA,"(*),(MW),D",Bars,,,1995,4/25/2023 9:22pm
3433,Unicorn Theatre,20 N. 4th St.,,375-0854 lesbigay,Minneapolis,MN,,Info Lines & Services,,,1995,8/7/2023 3:06pm
4138,Ann Street Bookstore,21 Ann St.,,267-9760,New York City,NY,,Erotica,,"Listed under ""N.Y.C. - Greenwich Village/Chelsea.""",1995,4/25/2023 9:23pm
3074,Campus,"21 Brookline, Cambridge",,"864-0400 9pm-1am Tues-Sat, gay Tues & Th night",Boston,MA,"(GF),D,(A),(YC)",Bars,,,1995,4/25/2023 9:22pm
3084,Playland,21 Essex,,"338-7254 8am-2am, from noon Sun",Boston,MA,(H),Bars,,,1995,4/25/2023 9:22pm
1708,Admiral's Court,21 Hendricks Isle,,462-5072/ (800)248-6669 motel w/37 units,Ft. Lauderdale,FL,"(MW),(SW)",Accommodations,,,1995,4/25/2023 9:22pm
3816,GAAMC & Gay/Lesbian Youth in New Jersey Helpline,21 Normandy Hgts. Rd.,,"285-1595 info & referrals 7:30pm-10:30pm, mtgs. 8:45pm Mon",Morristown,NJ,,Info Lines & Services,,,1995,4/25/2023 9:22pm
4975,Lambda Travel,21 S. 5th St. #545,,925-3011 ask for Scott,Philadelphia,PA,(IGTA),Travel/Tour Operators,,,1995,4/25/2023 9:23pm
5632,Video Exchange,21 Stowe St.,,244-7004 clsd Sun,Waterbury,VT,,Erotica,,,1995,4/25/2023 9:23pm
3202,Land's End Inn,22 Commercial St.,,487-0706,Provincetown,MA,(MW),Accommodations,,,1995,4/25/2023 9:22pm
3068,Oasis Guest House,22 Edgerly Rd.,,267-2262,Boston,MA,"(*),(IGTA)",Accommodations,,,1995,4/25/2023 9:22pm
3122,Oasis,22 Federal St.,,"774-6021, 10am-9pm, noon-6pm Sun",Greenfield,MA,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
3282,...Athletic Club,22 Front St.,,(2nd flr.) 798-9703,Worcester,MA,(GF),Gyms & Health Clubs,checked,Photocopy cuts off text.,1995,4/25/2023 9:22pm
3625,Patrik Travel,22 N. Euclid Ave.,,367-1468/ (800)678-8747,St. Louis,MO,(IGTA),Travel/Tour Operators,,,1995,4/25/2023 9:22pm
1112,Rob Gallery,22 Shotwell,,252-1198,San Francisco,CA,,Erotica,,"Listed under ""S.F. - South of Market"".",1995,4/25/2023 9:22pm
4005,Alternatives,22 South St.,,792-9441 noon-4pm,Glens Falls,NY,"(*),(MW),D,(E),(YC),(WC)",Bars,,,1995,4/25/2023 9:23pm
4122,Better Bodies,22 W. 19th St.,,929-6789,New York City,NY,(MW),Gyms & Health Clubs,,"Listed under ""N.Y.C. - Greenwich Village/Chelsea.""",1995,4/25/2023 9:23pm
1558,La La Land,22 Wilmington Ave.,,"227-3387 full bar, patio, seasonal",Rehoboth Beach,DE,,Restaurants & Cafes,,,1995,4/25/2023 9:22pm
5065,Brinley Victorian Inn,23 Brinley St.,,"849-7645 close to beach, charming New England Victorian; lesbian following",Newport,RI,(GF),Accommodations,,,1995,4/25/2023 9:23pm
5596,Everyone's Books,23 Elliott St.,,"254-8160, 10am-6pm, 1pm-5pm Sun",Brattleboro,VT,,Bookstores/Retail Shops,,,1995,4/25/2023 9:23pm
3269,Just Friends,23 Hampden St.,,"781-5878 11am-2am, 3 flrs.",Springfield,MA,"(MW),D,(V),(WC)",Bars,,,1995,4/25/2023 9:22pm
86,Charlie's,23 N. Leroux,,779-1919 11am-1am,Flagstaff,AZ,"(GF),(F)",Bars,,,1995,4/25/2023 9:22pm
170,Graduate,23 W. University Ave.,,"622-9233 11am-1am, cruisy",Tucson,AZ,(*),"Bars,Cruising Areas",,,1995,4/25/2023 9:22pm
1662,GHC (The Gloryhole),24 'O' St. SE,,"863-2770 11am-3am, 24hrs Fri-Sat",Washington,DC,(*),Men's Clubs,,,1995,4/25/2023 9:22pm
1663,Follies,24 'O' St. SE ,,"(upstairs) 484-0323, 24hrs",Washington,DC,,Erotica,,,1995,4/28/2023 10:23am
4026,Eulenspiegel Society,24 Bond St.,,"388-7022 S/M group, 7:30 Tues & Wed, newsletter",New York City,NY,,Info Lines & Services,,"Listed under ""N.Y.C. - Overview.""",1995,4/25/2023 9:23pm
1507,Weber's Travel Services,24 Cedar St.,,229-4846,New Britain,CT,(IGTA),Travel/Tour Operators,,,1995,4/25/2023 9:22pm
3442,24 on the Avenue,24 Hennepin Ave.,,673-9812 11am-1am; also Mexican restaurant,Minneapolis,MN,"(GF),(F)",Bars,,,1995,8/7/2023 3:06pm
988,24 Henry,24 Henry St.,,864-5686 B&B,San Francisco,CA,(IGTA),Accommodations,,"Listed under ""S. F. - Castro Area"".",1995,4/25/2023 9:22pm
1113,SandMUtopia Supply Co.,24 Shotwell,,"252-1195 leather, toys & Drummer mail order catalogs",San Francisco,CA,,Erotica,,"Listed under ""S.F. - South of Market"".",1995,4/25/2023 9:22pm
1560,Sydney's Side Street Restaurant & Blues Place,25 Christian St.,,"227-1339 4pm-1am, winter hours vary, full bar",Rehoboth Beach,DE,(E),Restaurants & Cafes,,,1995,4/25/2023 9:22pm
5594,Common Ground,25 Elliott St.,,"257-0855 lunch, dinner, clsd Tues, vegetarian",Brattleboro,VT,(*),Restaurants & Cafes,,,1995,4/25/2023 9:23pm
3186,Citywide Reservation Services,25 Huntington Ave. #500,,267-7424/ (800)468-3593,Provincetown,MA,,Accommodations,,,1995,4/25/2023 9:22pm
3066,Citywide Reservation Services Inc.,25 Huntington Ave. Ste. 607,,267-7424/ (800)468-3593 covers most of New England,Boston,MA,(MW),Accommodations,,,1995,4/25/2023 9:22pm
2319,Diamond Head Video,"25 Kaneohe Bay Dr., Kailau",,254-6066,"Honolulu, Oahu",HI,,Erotica,,,1995,4/25/2023 9:22pm
3144,House of Orange,25 Orange St.,,228-9287 open May-Oct.,Nantucket,MA,(GF),Accommodations,,,1995,4/25/2023 9:22pm
3021,Safe Harbor Travel,25 South St.,,547-6565/ (800)344-5656,Baltimore,MD,(IGTA),Travel/Tour Operators,,,1995,4/25/2023 9:22pm
3231,"Willows, The",25 Tremont St.,,487-0520,Provincetown,MA,(MW),Accommodations,,,1995,4/25/2023 9:22pm
1523,Triangle Community Center,25 Van Zant St.,,"853-0600, 7:30pm-9:30pm Mon-Fri",Norwalk,CT,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3152,Northstar,25 West St.,,"586-9409 dinner 5pm-10pm, dancing 10pm-1am, Sun brunch, patio",Northampton,MA,"(GF),(E),(WC)",Bars,,,1995,4/25/2023 9:22pm
3800,United Video Adult World,25 White Horse Pike,,965-1110,Egg Harbor City,NJ,,Erotica,,,1995,4/25/2023 9:22pm
3965,Cathode Ray,26 Allen St.,,884-3615 1pm-4am,Buffalo,NY,"(NH),(V),(WC)",Bars,,,1995,4/25/2023 9:23pm
3201,Lamplighter Guest House,26 Bradford St.,,487-2529,Provincetown,MA,(MW),Accommodations,,,1995,4/25/2023 9:22pm
3065,Chandler Inn,26 Chandler St.,,482-3450,Boston,MA,"(*),(GF),(IGTA)",Accommodations,,,1995,4/25/2023 9:22pm
3097,Waterstone's Booksellers,26 Exeter,,"859-7300, 9am-11pm",Boston,MA,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
5711,Phoenix Rising West,26 Kirk Ave. SW,,985-6886 lesbigay bookstore,Roanoke,VA,,Bookstores/Retail Shops,,,1995,4/25/2023 9:23pm
87,"Depot, The",26 San Francisco St.,,773-9550 3pm-1am,Flagstaff,AZ,"(GF),(D),(E),(WC)",Bars,,,1995,4/25/2023 9:22pm
199,Ermilio's,26 White,,"253-8806 clsd Th, Italian cuisine",Eureka Springs,AR,,Restaurants & Cafes,,,1995,4/25/2023 9:22pm
5159,Chuck's,27 1/2 W. Main,,"265-5405 6pm-1am, til 3am Fri-Sat, patio",Chattanooga,TN,"(MW),(NH),D,(CW),(OC)",Bars,,,1995,8/7/2023 2:50pm
3195,Flamingo Bay,27 Conwell St.,,487-0068/ (800)352-6229,Provincetown,MA,(MW),Accommodations,,,1995,4/25/2023 9:22pm
3075,Chaps,27 Huntington Ave.,,266-7778 noon-2am,Boston,MA,"(*),D,(V),(WC)",Bars,,,1995,4/25/2023 9:22pm
3379,SS Dinghy,27 N. Walnut,,"954-1919 4pm-2am, from 2pm wknds",Mount Clemens,MI,"(MW),D,(WC)",Bars,,,1995,4/25/2023 9:22pm
2754,Hawley Cooke Books,27 Shelbyville Rd. Plaza,,893-0133,Louisville,KY,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
4915,Ember'glo Gifts,27 W. Mechanic St.,,"862-2929, seasonal hrs",New Hope,PA,,Bookstores/Retail Shops,,,1995,4/25/2023 9:23pm
3229,Westwinds Guest House,28 Commercial St.,,487-1841,Provincetown,MA,"(MW),(SW)",Accommodations,,,1995,4/25/2023 9:22pm
3982,Rocking Duck Inn,28 Genesee Pkwy.,,"968-3335 historic B&B, Triple-A approved, full brkfst, nr. recreation; also antique store",Cuba,NY,"(GF),(F)",Accommodations,,,1995,4/25/2023 9:23pm
5068,David's,28 Prospect Hill St.,,"847-9698 5pm-1am, from 2pm Fri-Sat",Newport,RI,"(*),(MW),(NH),D",Bars,,,1995,4/25/2023 9:23pm
4838,Stonewall/Moose Lounge,28-30 N. 10th St.,,432-0706 2pm-2am,Allentown,PA,"(*),(MW),D,(F),(E),(K),(S),(V),(YC)",Bars,,,1995,4/25/2023 9:23pm
3824,"Frog and the Peach, The",29 Dennis St.,,"846-3216 11:30am-11pm, til 1am Th-Sat, full bar, upscale American",New Brunswick,NJ,(WC),Restaurants & Cafes,,,1995,4/25/2023 9:22pm
4290,Golden Notebook,29 Tinker St.,,"679-8000, 11am-7pm, til 9pm summers, general bookstore w/lesbigay section",Woodstock,NY,,Bookstores/Retail Shops,,,1995,4/25/2023 9:23pm
3098,WordsWorth,"30 Brattle St., Cambridge",,"354-5201, 8:30am-11:30pm",Boston,MA,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
3089,Casa Romero,30 Gloucester St.,,536-4341 Mexican cuisine,Boston,MA,,Restaurants & Cafes,,,1995,4/25/2023 9:22pm
3275,A and D Travel,30 Main St.,,737-5706/ (800)737-5712,West Springfield,MA,(IGTA),Travel/Tour Operators,,,1995,4/25/2023 9:22pm
4232,Blair's Tavern,30 Marion St.,,561-9071 4pm-2am,Plattsburg,NY,"(MW),D",Bars,,,1995,4/25/2023 9:23pm
1417,Basil's Cafe,30 S. Broadway,,"698-1413 lunch & dinner, clsd Sun, Italian",Denver,CO,"(BW),(WC)",Restaurants & Cafes,,,1995,4/25/2023 9:22pm
1272,Gold Coast,30 W. Cota,,965-6701 4pm-2am,Santa Barbara,CA,"(*),D,(WC)",Bars,,,1995,4/25/2023 9:22pm
3963,Buddies,31 Johnson Park,,855-1313 1pm-4am,Buffalo,NY,"(MW),D,(MRC-AF),(E),(OC),(WC)",Bars,,,1995,4/25/2023 9:23pm
4060,Incentra Village Guest House,32 8th Ave.,,206-0007,New York City,NY,"(*),(MW)",Accommodations,,"Listed under ""N.Y.C. - Greenwich Village/Chelsea.""",1995,4/25/2023 9:23pm
4271,Guion House,32 Cayuga St.,,568-8129 full brkfst,Seneca Falls,NY,(GF),Accommodations,,,1995,4/25/2023 9:23pm
5595,Peter Haven's,32 Elliott St.,,"257-3333 6pm-10pm Tues-Sat, cont'l cuisine",Brattleboro,VT,(*),Restaurants & Cafes,,,1995,4/25/2023 9:23pm
5604,Howden Cottage,32 N. Champlain St.,,864-7198 smoke-free B&B,Burlington,VT,(MW),Accommodations,,,1995,4/25/2023 9:23pm
2950,Gays in Sobriety,32 Thomas St. ,,"(Williston W. Church) 774-4060, 6:30pm Sun & 8pm Th",Portland,ME,,Info Lines & Services,,,1995,4/28/2023 10:26am
736,Miss Evie's,"32-123 Cathedral Canyon, Cathedral City",,"324-1480 lunch & dinner, full bar",Palm Springs,CA,(WC),Restaurants & Cafes,,,1995,4/25/2023 9:22pm
2366,Illini Video Arcade,33 E. Springfield Ave.,,359-8529,Champaign/Urbana,IL,,Erotica,,,1995,4/25/2023 9:22pm
1517,Fairmont Theatre,33 Main St.,,467-3832,New Haven,CT,,Erotica,,,1995,4/25/2023 9:22pm
3352,"Apartment, The",33 Sheldon,,"451-0815 11am-2am, 2pm-2am Sun",Grand Rapids,MI,"(NH),(F),(WC)",Bars,,,1995,4/25/2023 9:22pm
127,"Short Skirt, The",33 W. Camelback Rd.,,"235-9610, 11am-7pm leather, wigs, lingerie, shoes up to size 14",Phoenix,AZ,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
3955,Squiggy's,34 Chenango St.,,"722-2299 8pm-1am, from 5pm Th-Fri, til 3am Fri-Sat",Binghamton,NY,"(MW),D",Bars,,,1995,4/25/2023 9:23pm
5106,"""1854""",34 Montagu St.,,"723-4789 B&B in historic district, 2 stes. w/full kitchens",Charleston,SC,"(MW),(IGTA)",Accommodations,,,1995,4/25/2023 9:23pm
4581,"Foundry, The",34 N. Jefferson St.,,"461-5200 8pm-2:30am, from 4pm wknds",Dayton,OH,"D,(A),(WC)",Bars,,,1995,4/25/2023 9:23pm
4912,Mother's,34 N. Main St.,,"862-5270, 8am-10pm",New Hope,PA,,Restaurants & Cafes,,,1995,4/25/2023 9:23pm
1554,Blue Moon,35 Baltimore Ave.,,"227-6515 popular happy hour, dinner & Sun brunch, clsd Dec & Jan",Rehoboth Beach,DE,"(*),(MW),(F)",Bars,,,1995,4/25/2023 9:22pm
3138,Captain Dexter House,"35 Pease's Point Way, Edgartown",,627-7289,Martha's Vineyard,MA,,Accommodations,,,1995,4/25/2023 9:22pm
4578,Changes Lounge,35 W. 5th St.,,"445-9077 11:30am-2:30am, from 1pm Sun",Dayton,OH,"D,(S),(YC),(WC)",Bars,,,1995,4/25/2023 9:23pm
1501,Danny's Adult World,35 W. Service Rd.,,549-1896,Hartford,CT,,Erotica,,,1995,4/25/2023 9:22pm
80,St. Elmo's,36 Brewery Gulch Ave.,,"432-5578 10am-1am, live bands Fri-Sat",Bisbee,AZ,"(GF),(F)",Bars,,,1995,4/25/2023 9:22pm
4000,Loft,36 Fire Island Blvd.,,597-6720 seasonal,Fire Island,NY,,Bars,,,1995,4/25/2023 9:23pm
3998,Crew's Quarters,"36 Fire Island Blvd., Fire Island Pines",,597-6873 seasonal,Fire Island,NY,"(*),MO,(SW)",Bars,,,1995,4/25/2023 9:23pm
1254,Borderline,36 N. Saratoga Ave.,,241-2177,San Jose,CA,,Erotica,,,1995,4/25/2023 9:22pm
1280,Borderline,36 N. Saratoga Ave.,,241-2177,Santa Clara,CA,,Erotica,,,1995,4/25/2023 9:22pm
1672,Pelican Bistro,36 SE 3rd St.,,391-5922 4pm-2am,Boca Raton,FL,"(MW),(F),(WC)",Bars,,,1995,4/25/2023 9:22pm
733,"Academy, The","36-815 Cathedral Canyon Dr., Cathedral City",,"770-1290 lunch & dinner, full bar",Palm Springs,CA,,Restaurants & Cafes,,,1995,4/25/2023 9:22pm
4473,Pink Pyramid,36-A W. Court,,"621-7465, 11am-10:30pm, til 2am Fri-Sat, clsd Sun, lesbigay books & gifts",Cincinnati ,OH,,Bookstores/Retail Shops,,,1995,4/25/2023 9:23pm
3942,Video Central,37 Central Ave.,,"433-1290, 10am-10pm lesbigay books",Albany,NY,,Bookstores/Retail Shops,,,1995,4/25/2023 9:23pm
1559,Square One,37 Wilmington Ave.,,"227-1994 5pm-1am, seasonal",Rehoboth Beach,DE,(MW),Restaurants & Cafes,,,1995,4/25/2023 9:22pm
2924,Brewster Inn,37 Zions Hill,,"924-3130 B&B, 19-rm historic mansion, open April-Dec",Dexter,ME,(GF),Accommodations,,,1995,4/25/2023 9:22pm
4691,Ashland Bakery/Cafe,38 E. Main,,"482-2117 7am-8pm, plenty veggie",Ashland,OR,"(GF),(WC)",Restaurants & Cafes,,,1995,4/25/2023 9:23pm
3817,Frankel Travel,38 Speedwell Ave.,,455-1111/ (800)448-2444,Morristown,NJ,(IGTA),Travel/Tour Operators,,,1995,4/25/2023 9:22pm
1562,Lambda Rising,39 Baltimore Ave.,,"227-6969, 10am-midnight, noon-10pm (winters)",Rehoboth Beach,DE,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
5067,"Melville House, The",39 Clark St.,,847-0640,Newport,RI,(MW),Accommodations,,,1995,4/25/2023 9:23pm
2611,Gay/Lesbian Alliance,"39 Memorial Union, 50011",,"(Iowa State U.) 294-2104, 10am-4pm, meets Wed 7:30pm in Rm. 248",Ames,IA,,Info Lines & Services,,,1995,4/28/2023 10:25am
2320,Risque II Theatre,39 N. Hotel St.,,(upstairs) 531-7318,"Honolulu, Oahu",HI,,Erotica,,,1995,4/25/2023 9:22pm
4030,Identity House,"39 W. 14th, Ste. 205",,"(btwn. 5th & 6th) 243-8181 peer counseling, info & referrals; walk-in 6pm-10pm Sun-Tues",New York City,NY,,Info Lines & Services,,"Listed under ""N.Y.C. - Overview.""",1995,4/28/2023 9:37am
1545,Camp Rehoboth,39B Baltimore Ave.,,227-5620 info service for gay/lesbian businesses,Rehoboth Beach,DE,,Info Lines & Services,,,1995,4/25/2023 9:22pm
4153,Club 58,40 E. 58 St.,,"308-1546 4pm-2am, til 4am Fri-Sat",New York City,NY,"D,(MRC-AF),(S)",Bars,,"Listed under ""N.Y.C. - Midtown.""",1995,4/25/2023 9:23pm
4552,Trends,40 E. Long St.,,461-0076 5pm-2:30pm,Columbus,OH,(*),Bars,,,1995,4/25/2023 9:23pm
1284,"Grove, The","40 Lily Way, La Selva Beach",,"724-3459 cabins on a mini-farm, near the beach",Santa Cruz,CA,(W),Accommodations,,,1995,4/25/2023 9:22pm
1550,Rehoboth Guest House,40 Maryland Ave.,,227-4117 B&B,Rehoboth Beach,DE,(MW),Accommodations,,,1995,4/25/2023 9:22pm
4256,Forty Union,40 S. Union St.,,"325-6216 5pm-2am, clsd Mon, fish fry, etc.",Rochester,NY,"(MW),(F),(E)",Restaurants & Cafes,,,1995,4/25/2023 9:23pm
4217,Chameleon,"40-20 Long Beach Rd., Long Beach",,889-4083 9:30pm-4am Th-Sat,New York City,NY,"(*),(MW),D",Bars,,"Listed under ""N.Y.C. - Long Island/Nassau County.""",1995,4/25/2023 9:23pm
2183,Veni Vidi Vici,41 14th St.,,"875-8424 dinner, lunch wkdys, upscale Italian",Atlanta,GA,,Restaurants & Cafes,,,1995,4/25/2023 9:22pm
3174,Bradford House & Motel,41 Bradford St.,,487-0173,Provincetown,MA,(MW),Accommodations,,,1995,4/25/2023 9:22pm
4295,"Bird's Nest, The",41 Oak Park Rd.,,252-2381,Asheville ,NC,(MW),Accommodations,,,1995,4/25/2023 9:23pm
4439,Akron Steam & Sauna,41 S. Case,,784-0777,Akron,OH,(PC),Men's Clubs,,,1995,4/25/2023 9:23pm
4172,"Falcon Club, The",42 W. 33rd St.,,279-0179,New York City,NY,(S),Men's Clubs,,"Listed under ""N.Y.C. - Midtown.""",1995,4/25/2023 9:23pm
1084,Ginger's Too,43 6th St.,,543-3622 10am-2am,San Francisco,CA,"(NH),(OC)",Bars,,"Listed under ""S.F. - South of Market"".",1995,4/25/2023 9:22pm
4121,Universal Grill,44 Bedford St.,,989-5621,New York City,NY,(MW),Restaurants & Cafes,,"Listed under ""N.Y.C. - Greenwich Village/Chelsea.""",1995,4/25/2023 9:23pm
3172,Bed 'N' B'fast,44 Commercial St.,,487-9555,Provincetown,MA,(IGTA),Accommodations,,,1995,4/25/2023 9:22pm
1484,Bookends,44 Enfield St. ,,(Rte. 5) 745-3988,Enfield,CT,,Erotica,,,1995,4/28/2023 10:22am
3266,Randolph Country Club,44 Mazeo Dr. Rte. 139,,961-2414 2pm-2am (from 10am summers),Randolph,MA,"(*),(MW),D,(E),(V),(SW),(PC),(WC)",Bars,,,1995,4/25/2023 9:22pm
4584,Stage Door,44 N. Jefferson,,"223-7418 noon-2:30am, from 3pm wknds",Dayton,OH,(NH),Bars,,,1995,4/25/2023 9:23pm
3751,Oasis,45 Central Square,,"352-5355, 10am-9pm alternative spirituality books & supplies",Keene,NH,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
4129,Greetings,45 Christopher St.,,"242-0424, 11am-10pm",New York City,NY,,Bookstores/Retail Shops,,"Listed under ""N.Y.C. - Greenwich Village/Chelsea.""",1995,4/25/2023 9:23pm
760,Le Sex Shoppe,45 E. Colorado Blvd.,,"578-9260, 24hrs",Pasadena,CA,,Erotica,,,1995,4/25/2023 9:22pm
2868,Florella's Cafe,45 French Market Pl.,,"528-9566 dinner, Sun brunch homecookin'",New Orleans,LA,,Restaurants & Cafes,,,1995,4/25/2023 9:22pm
1252,Out Now!,45 N. 1st St. #124,,739-3054,San Jose,CA,,Publications,,,1995,4/25/2023 9:22pm
5054,Selections,"45 Public Square, Wilkes-Barre Center",,"829-4444 5pm-2am, piano bar",Wilkes-Barre,PA,"(*),(MW),D,(F),(E),(WC)",Bars,,,1995,4/25/2023 9:23pm
1217,Peter Pan Lounge,45 Turk St.,,928-6991 6am-2am,San Francisco,CA,(NH),Bars,,"Listed under ""S.F.- Downtown"".",1995,4/25/2023 9:22pm
4116,Orbit Cafe,46 Bedford St. ,,"(at 7th St.) 463-8717 dinner nightly, gospel brunch noon-5pm Sun, midscale American w/ Latin accent; full bar noon-2am, til 4am wknds",New York City,NY,(WC),Restaurants & Cafes,,"Listed under ""N.Y.C. - Greenwich Village/Chelsea.""",1995,4/28/2023 9:41am
1480,Aldis the Travel Planner,46 Mill Plain Rd.,,778-9399,Danbury,CT,(IGTA),Travel/Tour Operators,,,1995,4/25/2023 9:22pm
1279,Tinker's Damn (TD),46 N. Saratoga,,"243-4595 3pm-2am, from 1pm wknds",Santa Clara,CA,"(*),D,(A)",Bars,,,1995,4/25/2023 9:22pm
2326,Windward Oahu B&B,46-251 Ikiiki St.,,235-1124 overlooking the bay,"Kaneohe, Oahu",HI,"(MW),(SW),(IGTA)",Accommodations,,,1995,4/25/2023 9:22pm
5073,4 Seasons Travel,47 John St.,,722-5888,Pawtucket,RI,(IGTA),Travel/Tour Operators,,,1995,4/25/2023 9:23pm
2958,Cafe Always,47 Middle St.,,"774-9399 dinner Tues-Sat, full bar",Portland,ME,,Restaurants & Cafes,,,1995,4/25/2023 9:22pm
4518,Condom Nation,47 The Arcade,,781-8533,Cleveland,OH,,Bookstores/Retail Shops,,,1995,4/25/2023 9:23pm
4082,Limelight,47 W. 20th St.,,807-7850 Lick It Wed and Res-Erection Fri,New York City,NY,"(*),(A),(WC)",Bars,,"Listed under ""N.Y.C. - Greenwich Village/Chelsea.""",1995,4/25/2023 9:23pm
4538,Stonewall Union Hotline/Community Center,47-49 W. 5th Ave.,,"299-7764, 9am-5pm, til 1pm Sat, clsd Sun, info & referrals",Columbus,OH,,Info Lines & Services,,,1995,4/25/2023 9:23pm
2165,"Metro, The",48 6th St.,,874-9869 8pm-3am,Atlanta,GA,"D,(S),(V)",Bars,,,1995,4/25/2023 9:22pm
3211,Renaissance Apartments,48 Commercial St.,,487-4600 seasonal,Provincetown,MA,(MW),Accommodations,,,1995,4/25/2023 9:22pm
4472,LeftHanded Moon,48 E. Court St.,,"784-1166, 11:30am-7pm, til 9pm Fri-Sat, clsd Sun, T-shirts, jewelry, men's clothing",Cincinnati ,OH,,Bookstores/Retail Shops,,,1995,4/25/2023 9:23pm
992,Castillo Inn,48 Henry,,864-5111,San Francisco,CA,(GF),Accommodations,,"Listed under ""S. F. - Castro Area"".",1995,4/25/2023 9:22pm
791,"Chalet, The","48 Henry St., San Francisco, 94114",,"for info, write or call (415)864-5111 rental home on 1/4 acre, sleeps 6, 4 minutes to dwntn Guerneville",Guerneville,CA,,Accommodations,,"Listed under ""Russian River Resort (All are Guerneville until noted).""",1995,4/25/2023 9:22pm
5577,Market St. Grill,48 Post Office Pl.,,"322-4668, lunch, dinner, Sun brunch, full bar",Salt Lake City,UT,,Restaurants & Cafes,,,1995,4/25/2023 9:23pm
3217,"Shamrock Motel, Cottages & Apartments",49 Bradford St.,,"487-1133 seasonal, hot tub",Provincetown,MA,"(GF),(SW)",Accommodations,,,1995,4/25/2023 9:22pm
