ID,title,description,streetaddress,city,state,amenityfeatures,type,Year,unclear_address,uncleartype,notes,lastmodified
1675,Victorian House,(Pool),410 Fleming St.,Key West,FL,(H),Hotel,1984,,,,12/5/2021 12:17pm
1676,Walt's Conch House,,316 Peacon Lane,Key West,FL,(H),Hotel,1984,,,,12/5/2021 12:17pm
1679,White Elephant ,,915 Duval St.,Key West,FL,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
1683,Green Parrot ,(Disco) (Occ.S*),1028 E. Main St.,Lakeland,FL,"(D),(PT),(*)",Bars/Clubs,1984,,,,1/19/2022 7:54am
1687,M.C.C. of Palm Beaches ,,"P.O. Box 6259, Lake Worth",Lake Worth,FL,(MCC),Religious Institution,1984,,,,1/14/2022 6:08pm
1686,Music Box Lounge,,629 Lake Ave.,Lake Worth,FL,(*),Bars/Clubs,1984,,,,12/5/2021 12:17pm
1685,Kathy's Place,,23 S. Dixie Hwy. ,Lake Worth,FL,"(P),(L)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1684,Forest Disco,(Disco),3745 S. Military Trail,Lake Worth,FL,"(YC),(D),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1688,Back Room,(Wed. -Sun. 9pm - 2am) (Back entrance) (Guys),14601 Gulf Blvd.,Madeira Beach,FL,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
1690,Dockside Lounge,(Some L) (Snacks) (E-WE),13143 Gulf Blvd.,Madeira Beach,FL,"(L),(E),(WE),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1689,Surf & Sand Lounge,,14601 Gulf Blvd.,Madeira Beach,FL,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
1691,Well of Happiness,(Books),13124 Gulf Blvd,Madeira Beach,FL,(L),Book Store,1984,,,,12/5/2021 12:17pm
1692,Saturdays Lounge,"(Disco) (Some W, L) (1 mi. E. of I-95 on Rt. 192, West Melbourne)",9760 W. New Haven Ave.,Melbourne,FL,"(D),(W),(L)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1696,Affaire ,(Looks promising) ,6927 Biscayne Blvd.,Miami,FL,(R),Restaurant,1984,,,,12/5/2021 12:17pm
1698,Biscayne Books,,7939 Biscayne Blvd.,Miami,FL,,Book Store,1984,,,,12/5/2021 12:17pm
1697,Bird Road Books,,6833 Bird Rd. ,Miami,FL,,Book Store,1984,,,,12/5/2021 12:17pm
1694,A Touch of Class,,4215 N.W. 167th St.,Miami,FL,"(B),(L)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1700,Cafe Double R,,1001 N.E. 2nd Ave.,Miami,FL,"(R),(*)",Restaurant,1984,,,,12/5/2021 12:17pm
1699,Cactus Lounge ,(Liquor) (Closes 3am),2041 N.E. Biscayne Blvd.,Miami,FL,"(*),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
1701,Club 49 ,,4901 S.W. 8th St.,Miami,FL,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
1702,Club Miami Baths,,2991 Coral Way,Miami,FL,"(YC),(P),(*)",Bathhouses,1984,,,,12/5/2021 12:17pm
1703,Coco Plum,(Coconut Grove),3430 Main Hwy.,Miami,FL,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
1705,Double 'R',"(Liquor) (This cruisy levi & western complex has several bars, game room & Pleasure Chest shop) (Close 1am weekdays, 2am WE)",1001 N.E. 2nd Ave.,Miami,FL,(*),"Cruising Areas,Bars/Clubs",1984,,,,12/5/2021 12:17pm
1709,Grove Village Pub,(Patio) (Macho) (Cruisy) (May be adding liquor),2824 S.W. 27th Ave.),Miami,FL,(*),"Cruising Areas,Bars/Clubs",1984,,,,12/5/2021 12:17pm
1706,El Carol ,(Liquor) (Neighborhood bar- fun days),930 Le Jeune Rd.,Miami,FL,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
1707,Frolics Motel ,,3530 Biscayne Blvd.,Miami,FL,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
1708,Grove Bookworm,(Books) (Coconut Grove),3025 Fuller St.,Miami,FL,(*),Book Store,1984,,,,12/5/2021 12:17pm
1711,Hattie's Place,Coconut Grove,3416 Main Hwy.,Miami,FL,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
1710,Happy Books,(Cruisy 24hrs. *),9514 S. Dixie Hwy. ,Miami,FL,(*),"Book Store,Cruising Areas",1984,,,,1/19/2022 7:55am
1712,Hole ,(Key club) (Sling Room) (S.W. 57th Ave),1910 Red Road,Miami,FL,"(*),(SM),(P)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1713,Karleman's ,(Patio) (Best WE & Sun. buffet*) (Closes 3am) (Semi-P),6822 Biscayne Blvd.,Miami,FL,"(WE),(D),(P),(*)",Bars/Clubs,1984,,,,1/19/2022 7:56am
1714,Kay's Corner ,(Books) Coconut Grove,3199 Commodore Pl. ,Miami,FL,,Book Store,1984,,,,12/5/2021 12:17pm
1716,Leather Connection,(clothes),6812 Biscayne Blvd.,Miami,FL,,Erotic Shop,1984,,,,1/7/2022 10:04am
1715,Koala Pub,,6000 S.W. 8th St.,Miami,FL,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
1717,Le Jeune Road Book Store,,938 S.W. 42nd Ave.,Miami,FL,,Book Store,1984,,,,12/5/2021 12:17pm
1719,Peir 17 ,(Latins),1717 N.W. 17th Ave.,Miami,FL,(*),Bars/Clubs,1984,,,,12/5/2021 12:17pm
1721,Red Road Books,,2316 S.W. 57th Ave.,Miami,FL,,Book Store,1984,,,,12/5/2021 12:17pm
1723,Roderick's ,"(Plans H, Disco, D, Swimpool)",7500 Biscayne Blvd.,Miami,FL,"(H),(D)","Hotel,Bars/Clubs",1984,,,,12/5/2021 12:17pm
1722,Red Rooster ,,2404 N.E. 2nd Ave.,Miami,FL,"(OC),(E)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1724,Roxie's 5 & Dime,(Super new macho complex- several bars - levi & SM curise bar - Thunder Road Disco Daddy's Cafe - Travel Agency - Art Gallery - 52 room hotel upstairs) (Liquor) (Cruisy) (Parking lot),125 N.W. 1st Ave.,Miami,FL,"(*),(D),(R)","Cruising Areas,Bars/Clubs,Hotel,Restaurant",1984,,checked,I listed everything in the description instead of as seperate entries because they all seem assoccated with Roxie's,1/18/2022 6:56am
1726,Second Landing,(Liquor) (LeJeune Rd.),820 S.W. 42nd Ave.,Miami,FL,(D),Bars/Clubs,1984,,,,12/5/2021 12:17pm
1725,Sapphos I,(Disco) (Liquor),2490 S.W. 17th Ave.,Miami,FL,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
1727,Seventy-Ninth St. Twin Cinema,,137 N.E. 79th St.,Miami,FL,,Theatre,1984,,,,12/5/2021 12:17pm
1728,Soho,(Disco) (WE-only),3841 N.E. 2nd Ave.,Miami,FL,"(YC),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1732,Tropic Inn,,7005 Biscayne Blvd.,Miami,FL,,Hotel,1984,,,,12/5/2021 12:17pm
1729,Studio ,,2340 S.W. 32nd Ave.,Miami,FL,"(PE),(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
1731,Trail Books,,7350 S.W. 8th St.,Miami,FL,,Book Store,1984,,,,12/5/2021 12:17pm
1734,13 Buttons,(Disco)  W. of N.W. 27th Ave. & 20th Sts.),2998 N.W. N. River Dr.,Miami,FL,"(*),(P),(YC),(D),(PT),(S),(E)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1733,TWN,(The Weekly News) (Publication),901 N.E. 79th St.,Miami,FL,,Publications,1984,,,,1/7/2022 10:15am
1736,Womyn's Town,(Looks promising) (Upstairs - Rear),2847 Coral Way,Miami,FL,(L),Bars/Clubs,1984,,,,12/5/2021 12:17pm
1735,Uncle Charlie's,(Disco) (WE*),3673 Bird Rd.,Miami,FL,"(D),(WE),(*)",Bars/Clubs,1984,,,,1/19/2022 8:06am
1737,Mimi's & Men's Room,,2847 Coral Way,Miami,FL,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
1748,Las Lechuzas,(Latins) (Disco) (Many L),323 23rd St.,Miami Beach,FL,"(D),(L)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1747,Duck's Den ,,22 Ocean Dr.,Miami Beach,FL,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
1749,Tijuana Cat,(May be changing name) (Latins) (Disco),1137 Washington Ave.,Miami Beach,FL,(D),Bars/Clubs,1984,,,,12/5/2021 12:17pm
1751,21st St. Theatre,,2039 Collins Ave.,Miami Beach,FL,,Theatre,1984,,,,12/5/2021 12:17pm
1750,Tom Cat,(Above Gayety Theatre),201 20th St.,Miami Beach,FL,,Theatre,1984,,,,12/5/2021 12:17pm
1759,Sugar's,(Some YC) (Disco) (Open until 6 a.m.),13705 Biscayne Blvd.,North Miami Beach,FL,"(YC),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1760,Circle J's,,4910 Edgewater Dr.,Orlando,FL,"(C&W),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1763,Loading Dock,(Some SM) ('wild' 3rd Game room in rear) (New complex - see Palace & City Baths),3400 S. Orange Blossom Trail,Orlando,FL,"(SM),(PT)","Bars/Clubs,Bathhouses",1984,,,,12/5/2021 12:17pm
1761,City Bath Club,,3400 S. Orange Blossom Trail,Orlando,FL,(*),Bathhouses,1984,,,,12/5/2021 12:17pm
1767,Palace Club,(Disco) (AH-Fri. & Sat. only),3400 S. Orange Blossom Trail,Orlando,FL,"(P),(D),(AH),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1768,Parliament House,(This super complex is one of America's finest)(5 bars) (Blue Parrot & other shops) (H-120 motel units),410 N. Orange Blossom Trail,Orlando,FL,"(*),(YC),(D),(S),(R),(H)","Restaurant,Hotel,Bars/Clubs",1984,,,,12/5/2021 12:17pm
1771,Steak 'n' Egg,,900 W. Colonial Dr.,Orlando,FL,"(M),(R),(C),(AH)",Restaurant,1984,,,,12/5/2021 12:17pm
1769,Silver Hammer,"(Some W, SM) (Looks promising)",1300 N. Mills Ave.,Orlando,FL,"(W),(SM)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1770,Southern Nights,"(Some L, M) (Disco) ",375 Bumby Ave.,Orlando,FL,"(L),(M),(D),(S),(R)","Restaurant,Bars/Clubs",1984,,,,12/5/2021 12:17pm
1776,Fiesta Room,,110 Harrison Ave.,Panama City,FL,"(D),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1777,La Royale Lounge & Liquor Store,,100 Harrison ,Panama City,FL,"(*),(D),(PT)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1782,Aquarian,(Disco),6120 Lillian Hwy.,Pensacola,FL,"(L),(PT),(D),(S)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1784,M.C.C.,,904 Scott St.,Pensacola,FL,(MCC),Religious Institution,1984,,,,1/7/2022 9:52am
1785,Pellican's Nest,,1 West Main St.,Pensacola,FL,"(B),(AH),(BYOB)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1787,Red Carpet ,,204 Old Corry Rd.,Pensacola,FL,(PT),Bars/Clubs,1984,,,,12/5/2021 12:17pm
1786,Quiet Village Inn,(Sun. buffet) (Liquor) (WE*),3107 E. Cervantes,Pensacola,FL,"(D),(WE),(OC),(*)",Bars/Clubs,1984,,,,1/19/2022 8:01am
1783,Bodenheimer's,,304 S. Alcaniz,Pensacola,FL,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
1788,Red Garter,(Disco) (Liquor) (Newly enlarged),500 S. Palafox,Pensacola,FL,"(*),(YC),(D),(S)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1792,Le Club,(Disco) (Arcade) (Should be a winner) (U.S.1),1900 Broadway ,Riviera Beach,FL,"(D),(R)","Restaurant,Bars/Clubs",1984,,,,1/26/2022 1:22pm
1793,Monk's Vineyard ,(Hideaway Piano Bar Upstairs - Th - Sat.),56 St. George St.,St. Augustine,FL,"(M),(R),(E)",Restaurant,1984,,,,12/5/2021 12:17pm
1795,Brothers,,22 5th St. No.,St. Petersburg,FL,"(R),(*)",Restaurant,1984,,,,12/5/2021 12:17pm
1794,Beaux Arts ,"(Moves, E, Community events) (Pinellis Park)",7711 60th St. No. ,St. Petersburg,FL,(E),Theatre,1984,,,,12/5/2021 12:17pm
1798,Engine Room,"(Some W, SM, L) (Hot Mondays*)",1020 S. 4th St.,St. Petersburg,FL,"(W),(SM),(L),(*)",Bars/Clubs,1984,,,written in pencil 'visited 3/8/84',1/14/2022 3:39am
1797,Club,(Disco) (Occ 5) ,1113 Central Ave.,St. Petersburg,FL,"(D),(PT),(*)",Bars/Clubs,1984,,,written in pencil 'visited 3/8/84',12/5/2021 12:17pm
1799,Marilyn's Closet ,,8302 N. 4th St.,St. Petersburg,FL,"(M),(L),(PT)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1800,M.C.C.,,725 Arlington Ave. N.,St. Petersburg,FL,(MCC),Religious Institution,1984,,,,1/7/2022 9:52am
1805,Lighted Tree Garden Bar & R,(Adj. Guest House) (Pass-aGrille Beach),109 8th Ave.,St. Petersburg Beach,FL,(*),"Bars/Clubs,Restaurant",1984,,,,12/5/2021 12:17pm
1806,Adult Entertainment Center,,7338 S. Tamiami Trail,Sarasota,FL,,Erotic Shop,1984,,,,1/7/2022 9:59am
1807,Charlie's News Stand,,1341 Main St.,Sarasota,FL,,Book Store,1984,,,,1/7/2022 10:00am
1809,Gillespie's,"(Some preppies, L) (Disco) (Sun. T-D)",1850 So. Tamiami Trail,Sarasota,FL,"(*),(L),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1811,M.C.C. ,,636 S. Washington Blvd.,Sarasota,FL,(MCC),Religious Institution,1984,,,,1/7/2022 9:52am
1812,Sporters Pub,,1330 27th St.,Sarasota,FL,"(L),(PT)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1810,La Salla Motel,,714 N. Tamiami Trail,Sarasota,FL,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
1815,T.J.'s Upper Deck,(Upstairs),1359 1/2 Main St.,Sarasota,FL,(*),Restaurant,1984,,,,12/5/2021 12:17pm
1814,Suncoast News,(Books),1096 Washington Blvd.,Sarasota,FL,,Book Store,1984,,,,12/5/2021 12:17pm
1819,Club Park Ave.,(Disco) (W - cruise bar & Grecian Garden),115 E. Park Ave.,Tallahassee,FL,"(*),(P),(D),(PT),(W)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1820,Co-op Books,,652 W. Tennessee,Tallahassee,FL,,Book Store,1984,,,,12/5/2021 12:17pm
1826,Carousel,"(Some OC, RT, Hustlers)",1806 W. Platt,Tampa,FL,"(OC),(RT)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1825,B.J.'s,(Disco) ,4427 W. Kennedy ,Tampa,FL,"(*),(PT),(D),(L),(YC)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1824,Baxter's,(Looks promising),1714 So. Dale Mabry,Tampa,FL,(E),Bars/Clubs,1984,,,,12/5/2021 12:17pm
1827,Castaways,,4043 W. Kennedy Blvd.,Tampa,FL,"(L),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1828,Club Tampa Baths,,215 N. 11th St.,Tampa,FL,(*),Bathhouses,1984,,,,12/5/2021 12:17pm
1831,Firehouse Pub,(Neightborhood cruise bar),8923 N. Florida Ave.,Tampa,FL,(PT),Bars/Clubs,1984,,,,12/5/2021 12:17pm
1834,M.C.C.,,2904 Concordia Ave.,Tampa,FL,(MCC),Religious Institution,1984,,,,1/7/2022 9:52am
1837,Old Plantation,(Disco) (WE*) (Cruisy),1725 W. Kennedy Blvd. ,Tampa,FL,"(D),(WE),(*)","Cruising Areas,Bars/Clubs",1984,,,,1/19/2022 7:59am
1833,Golden Anchor,(Very M) (Try betw. 8:00 am & 1:00 pm when owner Frank is there) ,110 E. Waters,Tampa,FL,"(M),(PT)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1839,Rene's,(Disco) (Unisex) (4 bars) (Swim pool),2605 W. Kennedy Blvd.,Tampa,FL,"(D),(S),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1838,Papillions,(Looks promising) (Was closed - may be reopening),3976 W. Hillsborough Ave.,Tampa,FL,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
1843,Tom Cat Theatre,(Ritz II),1503 E. 7th St.,Tampa,FL,,Theatre,1984,,,,12/5/2021 12:17pm
1842,The Bridge,"(AH, 2am - ???) (Disco)",5519 W. Hillsborough,Tampa,FL,"(AH),(BYOB),(D),(S)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1830,El Goya,(Disco) (Something for everyone) (WE*) ,1430 E. 7th Ave.,Ybor City,FL,"(D),(S),(E),(WE),(*)",Bars/Clubs,1984,,,,1/14/2022 3:39am
1840,Spurs,"(Some W, SM, FFA) (Also R&L Chuck Wagon - R)",2201 N. 15th St.,Ybor City,FL,"(W),(SM),(FFA),(*),(R),(L)","Bars/Clubs,Cruising Areas,Restaurant",1984,,,,1/18/2022 6:56am
1850,Alibi,(Liquor) (Nights only),325 1st St.,West Palm Beach,FL,(R),Restaurant,1984,,,,12/5/2021 12:17pm
1849,Adam's Attic,(Unisex),3635 S. Dixie Hwy.,West Palm Beach,FL,"(YC),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1851,Club San Francisco ,(Disco),2209 Belvedere Rd.,West Palm Beach,FL,"(D),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1852,Crane's Nest ,(Some L) (Occ. S),5004 S. Dixie Hwy.,West Palm Beach,FL,"(L),(PT),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1853,Kismet ,(Disco) (Liquor),1412 Southern Blvd.,West Palm Beach,FL,"(D),(S),(R)","Bars/Clubs,Restaurant",1984,,,,12/5/2021 12:17pm
1854,Man's Land,(Levi & W) (Cruisy patio) ,508 25th St.,West Palm Beach,FL,"(*),(W),(PT)","Bars/Clubs,Cruising Areas",1984,,,,1/14/2022 3:29am
1855,M.C.C.,,1015 N. Dixie,West Palm Beach,FL,(MCC),Religious Institution,1984,,,,1/7/2022 9:52am
1856,Ricky's Place ,,3240 S. Dixie Hwy.,West Palm Beach,FL,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
1857,Sea Grape Motel,,2618 Broadway,West Palm Beach,FL,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
1865,Barnett's Book Store,,147 College Ave.,Athens,GA,(M),Book Store,1984,,,,12/5/2021 12:17pm
1867,Hobbit Habit,(Books),146 E. Clayton,Athens,GA,,Book Store,1984,,,,12/5/2021 12:17pm
1871,Adult Book Store,,675 Northside Dr.,Atlanta ,GA,,Book Store,1984,,,,12/5/2021 12:17pm
1873,Amsterdam Health Club,(Baths) Ansley Mall Shopping Center,549 Amsterdam Ave. N.E.,Atlanta ,GA,(*),Bathhouses,1984,,,,12/5/2021 12:17pm
1876,Back Street,(WE*) (Disco) (Rear entrance) (nr. 6th & Juniper),845 Peachtree N.E.,Atlanta ,GA,"(WE),(P),(YC),(E),(D),(*)",Bars/Clubs,1984,,,,1/19/2022 7:48am
1877,Bulldog & Co,"(W, SM) (Cruisy) (Enter thru rear parking lot)",893 Peachtree St. N.E.,Atlanta ,GA,"(*),(W),(SM),(FFA)","Bars/Clubs,Cruising Areas",1984,,,,12/5/2021 12:17pm
1874,Arney's ,,2345 Cheshire Bridge Rd.,Atlanta ,GA,"(D),(L)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1879,Club Baths of Atlanta,,76 4th St. N.W.,Atlanta ,GA,(*),Bathhouses,1984,,,,12/5/2021 12:17pm
1878,Christophers Kind,(Books),70 13th St. N.E.,Atlanta ,GA,(*),Book Store,1984,,,,12/5/2021 12:17pm
1881,Conference Room,,567 Ponce de Leon,Atlanta ,GA,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
1882,Cove,(Open Sun) (Cruisy AH *),586 Worchester Dr. N.E.,Atlanta ,GA,"(R),(PT),(AH),(*)","Restaurant,Cruising Areas",1984,,,,1/19/2022 7:52am
1883,Crazy Ray's,(Sun. brunch) (Ansley Square),1492-B Piedmont,Atlanta ,GA,(*),"Bars/Clubs,Restaurant",1984,,,,12/5/2021 12:17pm
1886,Dunk & Dine,(Open late),2305 Cheshire Bridge Rd.,Atlanta ,GA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
1888,Fitness 1st ,(Gym) ,1407 Peachtree St. N.E.,Atlanta ,GA,(M),Gym,1984,,,,1/7/2022 10:01am
1889,Gallus ,(Upstairs) (Downstairs cruise bar - Hustlers) ,49 6th St. N.E.,Atlanta ,GA,"(*),(R)","Restaurant,Cruising Areas,Bars/Clubs",1984,,,,12/5/2021 12:17pm
1890,Gay Center,(404) 876-5372,848 Peachtree St. N.E.,Atlanta ,GA,,Community Centers/Support Groups,1984,,,,1/7/2022 11:24am
1893,Hotel York,(Cabaret) ,683 Peachtree St. N.E.,Atlanta ,GA,"(H),(R),(*)","Hotel,Restaurant",1984,,,,12/5/2021 12:17pm
1892,Gene & Gabe's,(Very M) ,1578 Piedmont Rd. N.E.,Atlanta ,GA,"(M),(PE),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
1894,Illusions,(Disco) ,1021 Peachtree St. N.E.,Atlanta ,GA,"(S),(D),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1895,Inbetween ,,887 Peachtree St N.E.,Atlanta ,GA,"(B),(D),(WE)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1898,La Place ,(R-5-9 only),1720 Peachtree St. N.E.,Atlanta ,GA,(R),Restaurant,1984,,,,12/5/2021 12:17pm
1897,IHOP,,129 North Ave. N.E.,Atlanta ,GA,"(M),(R),(C),(AH)",Restaurant,1984,,,,12/5/2021 12:17pm
1900,M.C.C.,,800 N. Highland Ave.,Atlanta ,GA,(MCC),Religious Institution,1984,,,,1/7/2022 9:52am
1899,Locker Room,(Sauna & baths) (Tues. nights*),2325 Cheshire Br. Rd. N.E. ,Atlanta ,GA,(*),Bathhouses,1984,,,,1/19/2022 7:57am
1901,Midtown Pub,,1018 Peachtree St. N.E.,Atlanta ,GA,(E),Bars/Clubs,1984,,,,12/5/2021 12:17pm
1903,New Order Lounge,('Horse Feathers') Ansley Mall Shopping Center,1544 Piedmont,Atlanta ,GA,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
1905,Palms,York Hotel,683 Peachtree St. N.E.,Atlanta ,GA,(R),"Restaurant,Hotel",1984,,,,1/14/2022 4:33am
1906,Peachtree Manor Hotel,,826 Peachtree St. N.E.,Atlanta ,GA,(H),Hotel,1984,,,,12/5/2021 12:17pm
1907,P's,Ponce de Leon Hotel (Wed. nights*),551 Ponce de Leon Ave. N.E.,Atlanta ,GA,"(SM),(W),(*)","Bars/Clubs,Hotel",1984,,,,1/19/2022 7:59am
1908,Peasant Uptown,,3500 Peachtree Rd. N.E.,Atlanta ,GA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
1909,Pharr Library,(Disco) (Cruisy cocktail hour) (Hot preppies) ,550 Pharr Rd. N.E.,Atlanta ,GA,"(*),(D)","Cruising Areas,Bars/Clubs",1984,,,,12/5/2021 12:17pm
1910,Pleasant Peasant ,,555 Peachtree St. N.E.,Atlanta ,GA,"(M),(PE),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
1911,Plumb Butch,(Some hustlers),1029 Peachtree St. N.E.,Atlanta ,GA,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
1912,Plum Nelly,(Best at lunchtime),1023 Peachtree St. N.E.,Atlanta ,GA,,Restaurant,1984,,,,12/5/2021 12:17pm
1915,Prince George Inn,,114 6th St. N.E.,Atlanta ,GA,"(R),(*)",Restaurant,1984,,,,12/5/2021 12:17pm
1914,Poodles,,1055 Peachtree St. N.E.,Atlanta ,GA,"(S),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1918,Redoubt ,(Adj. Disco-D-WE-levi-leather dress code),736 Ponce de Leon,Atlanta ,GA,"(*),(SM),(D),(WE)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1916,P Street,Atlanta (Clothing),1400 Peachtree St.,Atlanta ,GA,,Business,1984,,,,12/5/2021 12:17pm
1919,Sports Page,(Disco) ,2069 Cheshire Bridge Rd.,Atlanta ,GA,"(L),(D),(R),(*)","Restaurant,Bars/Clubs",1984,,,,12/5/2021 12:17pm
1920,Supply House,(Leather boutique at Redoubt),2069 Cheshire Bridge Rd.,Atlanta ,GA,(*),Erotic Shop,1984,,,,1/7/2022 10:10am
1922,Toolulah's,,3041 Piedmont,Atlanta ,GA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
1923,Trips Unlimited Travel ,,1004 Virginia Ave.,Atlanta ,GA,,Travel Service,1984,,,,1/7/2022 10:11am
1925,Weekends,(Twinkies) (Disco) (Thur-Sun only*),1022 Peachtree St. N.E.,Atlanta ,GA,"(D),(*)",Bars/Clubs,1984,,,,1/19/2022 8:07am
1933,Broad St. News,(Books),1254 Broad St.,Augusta,GA,,Book Store,1984,,,,12/5/2021 12:17pm
1934,Reflections,(Disco),1632 Walton Way,Augusta,GA,"(D),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1936,Foxes Cinema,(Cruisy),3009 Victory Dr.,Columbus,GA,(M),"Bars/Clubs,Cruising Areas",1984,,,,12/5/2021 12:17pm
1935,Deep Purple,,1307 1st Ave.,Columbus,GA,(PT),Bars/Clubs,1984,,,,12/5/2021 12:17pm
1937,Mayfair ,(Disco),840 7th Ave.,Columbus,GA,"(D),(R)","Restaurant,Bars/Clubs",1984,,,,12/5/2021 12:17pm
1944,Howard Johnson's,,2566 Riverside,Macon,GA,"(M),(R),(C),(AH)",Restaurant,1984,,,,12/5/2021 12:17pm
1945,Pegasus,(Disco) (Some L),410 Cotton,Macon,GA,"(YC),(D),(L),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1949,Planters Taver Bar,(Downstairs at Pink House) (Dull),23 Abercorn St.,Savannah ,GA,"(M),(PE),(OC),(E)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1950,Who's Who,(Disco),217 E. Bay,Savannah ,GA,"(D),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1956,Mi Elena,,Marine Drive,Agana,GU,"(M),(AYOR)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1957,White Swallow,nr. Johnston Theatre,Marine Dr.,Agana,GU,"(M),(S)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1959,4-Oct,"(Some M, B, YC) (Disco) Guam Hilton",San Vitores Rd.,Tumon Bay,GU,"(M),(B),(YC),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1958,Salon del Mar Lounge,(Cl. 12 midnight) ,Hotel Okura Pale San Vitores Rd.,Tumon Bay,GU,"(M),(H),(E),(OC)",Hotel,1984,,,,12/5/2021 12:17pm
1963,City Tavern,"(Locals) (M, OC, RT)",55 Haili St.,"Hilo, Hawaii",HI,"(M),(OC),(RT)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
1965,Laulima,(Organic) (Days only),160 Kilauea,"Hilo, Hawaii",HI,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
1964,Habor Lite,(Mon. only until about midnight when cruisy Cruise Ship SS Oceanic Independence is in port*) just off Hwy. 19,"11 Silva St.,","Hilo, Hawaii",HI,(*),"Bars/Clubs,Cruising Areas",1984,,,,1/19/2022 7:55am
1974,M.C.C.,,2500 Pali Hwy.,"Honolulu, Oahu",HI,(MCC),Religious Institution,1984,,,,1/7/2022 9:52am
