ID2,title,description,amenityfeatures,streetaddress,type,city,state,unclear_address,Year,unclear type or question,notes,Last Modified
431,Back Door,,"(PT),(D)",1255 West Ave. I,Bars/Clubs,Lancaster,CA,,1989,,,6/8/2022 12:52pm
432,Buddies Saloon,(Enter thru rear),"(D),(PT)",1235 West Ave. I,Bars/Clubs,Lancaster,CA,,1989,,,6/8/2022 12:52pm
434,Ben's Books,,,5525 N. Atlantic,Book Store,Long Beach,CA,,1989,,,6/8/2022 12:52pm
435,Brit's,,"(PT),(N)",1744 E. Broadway,Bars/Clubs,Long Beach,CA,,1989,,,6/8/2022 12:52pm
436,Broadway ,,(E),1100 E. Broadway,Bars/Clubs,Long Beach,CA,,1989,,,6/8/2022 12:52pm
437,Broadway Video,,,2130 E. Broadway,Theatre,Long Beach,CA,,1989,,,6/8/2022 12:52pm
438,Broadway Video,,,3704 E. Broadway,Theatre,Long Beach,CA,,1989,,,6/8/2022 12:52pm
439,Corland's Cafe,,(R),1538 E. Broadway ,Restaurant,Long Beach,CA,,1989,,,6/8/2022 12:52pm
440,Chelsea Books,,,2501 Broadway,Book Store,Long Beach,CA,,1989,,,6/8/2022 12:52pm
441,Details,(Disco) (Some L) (Ah-WE),"(*),(YC),(L),(AH),(WE),(R)",740 E. Broadway,Restaurant,Long Beach,CA,,1989,,,6/8/2022 12:52pm
443,Dodd's Bookstore,,(M),4818 E. 2nd St.,Book Store,Long Beach,CA,,1989,,,6/8/2022 12:52pm
444,Egg Heaven ,(A.M. only),(R),4358 E. 4th St.,Restaurant,Long Beach,CA,,1989,,,6/8/2022 12:52pm
445,Esther's Kitchen ,,(R),2030 E. 4th St.,Restaurant,Long Beach,CA,,1989,,,6/8/2022 12:52pm
446,Executive Suite,(Disco) ,"(*),(L)",3428 Pacific Coast Hwy,Bars/Clubs,Long Beach,CA,,1989,,,6/8/2022 12:52pm
447,Floyd's,,"(*),(C&W),(PT)",2913 E. Anaheim St.,Bars/Clubs,Long Beach,CA,,1989,,,6/8/2022 12:52pm
449,Hoop's Coop,,"(PT),(L)",2718 E. Anaheim Blvd.,Bars/Clubs,Long Beach,CA,,1989,,,6/8/2022 12:52pm
450,Hot Stuff,"(Cards, gifts, etc.)",(M),2121 E. Broadway,Book Store,Long Beach,CA,,1989,,,6/8/2022 12:52pm
451,Inspiration ,(WE-AH*),"(D),(S),(PT),(WE),(AH),(*)",5211 N. Atlantic,Bars/Clubs,Long Beach,CA,,1989,,,6/8/2022 12:52pm
453,Le Chat,(Some L),(L),1435 E. Broadway,Bars/Clubs,Long Beach,CA,,1989,,,6/8/2022 12:52pm
454,Li'l Lucy's,,(PT),1200 E. Broadway ,Bars/Clubs,Long Beach,CA,,1989,,,6/8/2022 12:52pm
455,M.C.C.,,(MCC),1231 Locust St.,Religious Institution,Long Beach,CA,,1989,,,1/3/2023 9:53pm
456,Make B-Leaves,,(R),558 E. Willow,Restaurant,Long Beach,CA,,1989,,,6/8/2022 12:52pm
457,Mike's Corral ,,"(SM),(W),(*)",2020 E. Artesia,Bars/Clubs,Long Beach,CA,,1989,,,6/8/2022 12:52pm
458,Mineshaft,(Levi) (Cruisy),"(*),(W),(PT)",1720 E. Broadway,"Bars/Clubs,Cruising Areas",Long Beach,CA,,1989,,,6/8/2022 12:57pm
459,Que Sera Sera,(Disco) ,(L),1923 E. 7th St.,Bars/Clubs,Long Beach,CA,,1989,,,6/8/2022 12:52pm
460,Reflections ,,(N),3348 E. Broadway,Bars/Clubs,Long Beach,CA,,1989,,,6/8/2022 12:52pm
461,Ripples,(Disco) ,"(*),(YC)",5101 E. Ocean,Bars/Clubs,Long Beach,CA,,1989,,,6/8/2022 12:52pm
462,Royal Travel Service ,,(IGTA),4619 E. 2nd St.,Travel Agency,Long Beach,CA,,1989,,,6/8/2022 12:52pm
463,Rusty's ,(Piano bar),(R),2336 Pacific Ave.,Restaurant,Long Beach,CA,,1989,,,1/3/2023 9:53pm
464,Silver Fox,(Guppie) (Cruisy),"(*),(V),(YC)",411 Redondo ,"Theatre,Cruising Areas",Long Beach,CA,,1989,,at 4th,6/8/2022 12:57pm
465,Stallion ,,"(SM),(W)",5823 N. Atlantic Ave.,Bars/Clubs,Long Beach,CA,,1989,,,6/8/2022 12:52pm
466,Sweet Water,(Days*) (Cruisy) ,(*),1201 Broadway,"Bars/Clubs,Cruising Areas",Long Beach,CA,,1989,,,6/8/2022 12:57pm
467,Touch of Travel ,,(IGTA),3918 Atlantic Ave.,Travel Agency,Long Beach,CA,,1989,,,6/8/2022 12:52pm
468,Whistle Stop,,(V),5873 Atlantic,Theatre,Long Beach,CA,,1989,,,6/8/2022 12:52pm
479,Kepler's Book Store,,(M),4546 El Camino Real,Book Store,Los Altos,CA,,1989,,,6/8/2022 12:52pm
480,Blacklite ,,(N),1159 N. Western,Bars/Clubs,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
481,Century Theater,,,5115 Hollywood Blvd.,Theatre,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
483,Coral Sands Hotel,(Sauna) (Pool),"(*),(H)",1730 N. Western Ave.,Hotel,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
484,Faces,(S-Sun.),"(D),(S)",5520 Santa Monica Blvd.,Bars/Clubs,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
485,Gay & Lesbian Community Center ,(AIDS Info) (213) 464-7400,,1213 N. Highland ,Community Center/Support Group,Los Angeles,CA,,1989,,,1/3/2023 8:17pm
486,Griff's,,"(SM),(W),(V),(*)",5574 Melrose Ave.,Theatre,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
487,Hollywood Spa,,"(IGHC),(*)",1650 N. Ivar,Bathhouses,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
488,La Fiesta ,(Some Latins) (Disco),,1917 N. Bronson,Bars/Clubs,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
489,La Poubelle ,,"(R),(M)",5909 Franklin Ave.,Restaurant,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
490,Leather by Leather,,,5542 Santa Monica Blvd.,Erotic Shop,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
491,Leathermaker,,,5720 Melrose Ave.,Erotic Shop,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
492,Lemon Twist,,"(OC),(E),(WE)",6423 Yucca,Bars/Clubs,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
493,M.B. Club,,"(P),(F&S),(OC)",4550 Melrose Ave.,Bars/Clubs,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
494,Meat Rack,,"(P),(F&S)",4621 Santa Monica Blvd.,Bars/Clubs,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
495,Mugi ,(Japanese) ,(E),5221 Hollywood Blvd.,Bars/Clubs,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
496,Mugi II,(Japanese-R),"(M),(R)",6721 Hollywood Blvd.,Restaurant,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
497,My House,"(Some Hustlers, OC)","(*),(OC)",1626 Cahuenga,Bars/Clubs,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
498,Probe ,(Disco) ,"(*),(P),(AH)",836 N. Highland,Bars/Clubs,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
501,Selby Hotel,(Jacuzzi) (213) 469-5320,"(*),(H),(V)",1740 N. Hudson,Hotel,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
502,Spotlight,,"(RT),(AYOR)",1601 N. Cahuenga ,Bars/Clubs,Los Angeles,CA,,1989,,,1/3/2023 8:23pm
503,Stud ,(Patio) (Some OC) (BWMT),"(OC),(BWMT),(*)",4216 Melrose,Travel Agency,Los Angeles,CA,,1989,,,1/3/2023 8:24pm
504,Study ,(Open days) ,(*),1723 N. Western,Bars/Clubs,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
509,Body Center,(Gym),,8711 W. 3rd St.,Gym,Los Angeles,CA,,1989,,Hollywood West,6/8/2022 12:52pm
510,Bravo Cafe,(Italian-R),"(M),(R)",7212 Melrose Ave.,Restaurant,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
511,Cafe L.A.,,"(*),(R)",8267 Santa Monica Blvd.,Restaurant,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
512,Carriage Trade,,"(*),(R),(OC)",8225 Beverly ,Restaurant,Los Angeles,CA,,1989,,at Harper,6/8/2022 12:52pm
513,Cheers,(Some R) (Cruisy) (Great Patio),"(*),(YC),(V),(R)",8279 Santa Monica Blvd.,"Cruising Areas,Restaurant",Los Angeles,CA,,1989,,,1/18/2023 10:01am
514,Circus of Books,(Open 24 hrs.),(*),4001 Sunset B lv d .,Book Store,Los Angeles,CA,,1989,,,1/3/2023 7:57pm
515,Club Los Angeles Health Club,,"(*),(P)",8265 Santa Monica Blvd.,Bathhouses,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
517,Dorothy's Surrender ,(Books & Cards),,7985 Santa Monica Blvd. #111,Book Store,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
518,Drake's After Midnight,"(Gifts, toys, erotica, etc.)",(*),7566 Melrose Ave.,"Erotic Shop,Bars/Clubs",Los Angeles,CA,,1989,,,1/3/2023 9:55pm
519,Eagle ,(Some W) (Cruisy) ,"(W),(*)",7864 Santa Monica Blvd.,"Bars/Clubs,Cruising Areas",Los Angeles,CA,,1989,,,6/8/2022 12:58pm
520,Four Star,,"(R),(C&W),(PT),(*)",8857 Santa Monica Blvd.,Restaurant,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
521,French Quarter Market Place,(Lunches & AH),"(R),(AH),(*)",7985 Santa Monica Blvd.,Restaurant,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
522,Frontiers ,(Publication),,"7985 Santa Monica Blvd. #109, W.H. 90046",Publication,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
523,Garden District ,,"(R),(OC),(*)",747 N. La Cienega ,Restaurant,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
524,Gardenia Lounge,,(R),7066 Santa Monica Blvd. ,Restaurant,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
526,Gold Coast,(Cruisy) ,"(PT),(*)",8228 Santa Monica Blvd. ,"Bars/Clubs,Cruising Areas",Los Angeles,CA,,1989,,,6/8/2022 12:58pm
527,"Gunderson Travel, Inc.",,(IGTA),8543 Santa Monica Blvd. #8/9,Travel Agency,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
528,Highland Books,,,6775 Santa Monica Blvd. ,Book Store,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
529,Hunter's ,(Hustlers),(PT),7511 Santa Monica Blvd.,Bars/Clubs,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
530,I.H.O.P. ,,"(M),(R)",8461 Santa Monica Blvd. ,Restaurant,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
531,International Male,(Clothing) (Great catalogs),(*),9000 Santa Monica Blvd.,Business,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
532,Iron Works,(Gym) ,,8764 Holloway Dr.,Gym,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
533,L.A. Dispatch ,(Publication),,"7985 Santa Monica Blvd. #109, W.H. 90046",Publication,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
534,L.A. Edge ,(Publication),,6900 Melrose Ave.,Publication,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
535,Leather Journal ,(Publication) ,,"7985 Santa Monica Blvd. #109, W.H. 90046",Publication,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
536,Melrose Baths,(Social Club),"(OC),(*)",7269 Melrose Ave.,Bathhouses,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
537,Mother Lode ,(Cruisy) ('Hot'),"(*),(PT)",8944 Santa Monica Blvd.,"Bars/Clubs,Cruising Areas",Los Angeles,CA,,1989,,,6/8/2022 12:58pm
538,Nite Life ,(Publication),,7512 Santa Monica Blvd.,Publication,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
539,Numbers ,(Hustlers) ,"(*),(R),(OC),(PE)",8029 Sunset Blvd. ,Restaurant,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
540,On the Boulevard ,(Disco) ,"(YC),(*)",8265 Santa Monica Blvd.,Bars/Clubs,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
541,Peanuts ,(Disco) ,"(*),(L)",7969 Santa Monica Blvd.,Bars/Clubs,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
542,Plaza ,(Latins) (Disco),"(*),(S)",739 N. La Brea,Bars/Clubs,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
543,Pleasure Chest ,"(Leather, toys, erotica, etc.)",(*),7733 Santa Monica Blvd.,Erotic Shop,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
544,Pub ,(Hustlers),,7702 Santa Monica Blvd.,Bars/Clubs,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
545,Rafters ,,(*),7994 Santa Monica Blvd.,Bars/Clubs,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
546,Rage ,(Disco) (Cocktail hour),"(*),(YC)",8911 Santa Monica Blvd.,Bars/Clubs,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
547,Rail ,,(YC),8809 Santa Monica Blvd.,Bars/Clubs,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
548,Revolver ,(Cruisy) (Great-V),"(*),(V)",8851 Santa Monica Blvd.,"Theatre,Cruising Areas",Los Angeles,CA,,1989,,,6/8/2022 12:58pm
549,Rose Tattoo ,(Cabaret) (Some Hustlers),"(*),(M),(R)",665 N. Robertson Blvd.,Restaurant,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
550,Saharan Motel,,"(M),(H)",7212 Sunset Blvd.,Hotel,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
551,Santa Fe,(Cruisy) (Cocktail hour),(*),7302 Melrose Ave.,"Bars/Clubs,Cruising Areas",Los Angeles,CA,,1989,,,6/8/2022 12:58pm
552,Spike ,"(Some W, SM) (Patio) (Cruisy) ","(*),(W),(SM)",7746 Santa Monica Blvd.,"Bars/Clubs,Cruising Areas",Los Angeles,CA,,1989,,,6/8/2022 12:58pm
553,Studio One,(Disco) (Fun!) (btw. Santa Monica & Melrose),"(*),(YC)",652 La Peer,Bars/Clubs,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
554,Susanne's ,,(R),7515 Santa Monica Blvd.,Restaurant,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
555,The Palms,(Disco) ,"(*),(L),(PT)",8572 Santa Monica Blvd.,Bars/Clubs,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
556,Theodore's Cafe,,"(M),(R)",8171 Santa Monica Blvd.,Restaurant,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
557,Unicorn Book Store,,(*),8940 Santa Monica  Blvd.,Book Store,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
558,Vacation Corporation,,(IGTA),6310 San Vincente,Travel Agency,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
559,Video GaGa,,,8932 Santa Monica Blvd.,Theatre,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
560,W. Hollywood Presbyt. Church,,,7350 Sunset Blvd.,Religious Institution,Los Angeles,CA,,1989,,,1/3/2023 9:55pm
561,Yukon Mining Co. ,(Open 24 hrs.) ,"(R),(*)",7328 Santa Monica Blvd.,Restaurant,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
570,Catch One ,(Disco),(B),4067 Pico Blvd.,Bars/Clubs,Los Angeles,CA,,1989,,,11/21/2022 3:16pm
571,Jolly's ,,"(OC),(*)",117 S. Western,Bars/Clubs,Los Angeles,CA,,1989,,,11/21/2022 3:17pm
572,M.C.C.,,(MCC),1050 Hill St.,Religious Institution,Los Angeles,CA,,1989,,,1/3/2023 9:56pm
573,Midtowne Spa,,"(IGHC),(*)",615 S. Kohler,Bathhouses,Los Angeles,CA,,1989,,,11/21/2022 3:18pm
574,Score ,"(Some Latins, RT)",(RT),107 W. 4th St.,Bars/Clubs,Los Angeles,CA,,1989,,,11/21/2022 3:20pm
579,A Different Light ,(Books) ,(*),4014 Santa Monica Blvd.,Book Store,Los Angeles,CA,,1989,,,11/21/2022 4:20pm
580,A-T Center ,(No booze) ,(D),1773 Griffith Park Blvd.,Bars/Clubs,Los Angeles,CA,,1989,,,11/21/2022 4:20pm
581,Aerobics Unlimited,(Fitness),,4360 Fountain Ave.,Bars/Clubs,Los Angeles,CA,,1989,,,11/21/2022 4:21pm
582,Basco's ,(Disco) (Latins) (WE*) ,"(WE),(*)",3909 Sunset Blvd.,Bars/Clubs,Los Angeles,CA,,1989,,,11/21/2022 4:21pm
583,Body Builders ,(Gym) ,(*),2516 Hyperion ,Gym,Los Angeles,CA,,1989,,,11/21/2022 4:25pm
584,Bodyscape ,(Fitness) ,,2930 Rowena Ave.,Gym,Los Angeles,CA,,1989,,,11/21/2022 4:25pm
585,Bon Mot,(Highland Park),,4022 N. Figueroa ,Bars/Clubs,Los Angeles,CA,,1989,,,11/21/2022 4:26pm
586,Bulldog Pub,(WE-AH) (Beer & wine) ,"(WE),(AH),(PT),(R)",4356 Sunset Blvd.,Restaurant,Los Angeles,CA,,1989,,at Fountain,1/3/2023 7:54pm
587,Bunk House,,(PT),4519 Santa Monica Blvd.,Bars/Clubs,Los Angeles,CA,,1989,,,1/3/2023 7:54pm
588,Cactus ,,(R),1836 Hyperion,Restaurant,Los Angeles,CA,,1989,,,1/3/2023 7:54pm
589,Casita del Campo ,(Mexican-R),"(M),(R),(*)",1920 Hyperion,Restaurant,Los Angeles,CA,,1989,,,1/3/2023 7:55pm
590,Chatterton's ,(Books) ,,1818 N. Vermont ,Book Store,Los Angeles,CA,,1989,,,1/3/2023 7:56pm
591,Circle West ,(Latins) ,"(D),(S)",1514 Hillcrest ,Bars/Clubs,Los Angeles,CA,,1989,,,1/3/2023 7:56pm
592,Cuff's ,(AH-WE) ,"(SM),(AH),(WE),(*)",1941 Hyperion ,Bars/Clubs,Los Angeles,CA,,1989,,,1/3/2023 7:58pm
593,Detour ,"(Levi) (Some W, YC) (Cruisy)","(*),(W),(YC)",1087 Manzanita ,"Bars/Clubs,Cruising Areas",Los Angeles,CA,,1989,,at Sunset Jct.,1/3/2023 7:59pm
594,El Conquistador ,(Mexican-R),"(M),(R)",3701 Sunset Blvd.,Restaurant,Los Angeles,CA,,1989,,,1/3/2023 7:59pm
595,"G & W Travel, Inc.",,(IGTA),2512 Hyperion Ave. ,Travel Agency,Los Angeles,CA,,1989,,,1/3/2023 8:00pm
596,Gauntlet II,(Levi) (Some SM) (Patio),"(SM),(*)",4219 Santa Monica Blvd.,Bars/Clubs,Los Angeles,CA,,1989,,,1/3/2023 8:00pm
597,House One,,,6045 Vineland Ave.,Bars/Clubs,Los Angeles,CA,,1989,,,1/3/2023 8:01pm
598,Hyperion ,(Disco) (Lunches) ,"(*),(PT)",2810 Hyperion ,Bars/Clubs,Los Angeles,CA,,1989,,,1/3/2023 8:01pm
599,Images,,"(M),(R)",3938 Sunset Blvd.,Restaurant,Los Angeles,CA,,1989,,,1/3/2023 8:01pm
600,Le Bar,,"(OC),(PT)",2375 Glendale Blvd.,Bars/Clubs,Los Angeles,CA,,1989,,,1/3/2023 8:01pm
601,Mac's ,(Spa) ,,2801 Hyperion,Bathhouses,Los Angeles,CA,,1989,,,1/3/2023 8:02pm
602,Mr. Mike's,,"(OC),(E)",3172 Los Feliz Blvd.,Bars/Clubs,Los Angeles,CA,,1989,,,1/3/2023 8:02pm
603,New York Co.,,"(*),(R),(E),(V)",2470 Fletcher Dr.,Restaurant,Los Angeles,CA,,1989,,,1/3/2023 9:56pm
604,One Way,(Some W) (Levi) (Cruisy),(W),612 N. Hoover,"Bars/Clubs,Cruising Areas",Los Angeles,CA,,1989,,,1/3/2023 8:03pm
605,Purlan's ,,"(R),(AH),(M)",4114 Santa Monica Blvd.,Restaurant,Los Angeles,CA,,1989,,,1/3/2023 8:06pm
606,Sushi Fune,(Japanese-R),"(M),(R)",3820 Fountain,Restaurant,Los Angeles,CA,,1989,,,1/3/2023 8:07pm
607,3626 Club,(Disco),"(V),(*)",3626 Sunset Blvd.,Theatre,Los Angeles,CA,,1989,,,1/3/2023 8:07pm
608,Uptown,,"(OC),(R)",4306 N. Figueroa,Restaurant,Los Angeles,CA,,1989,,,1/3/2023 8:08pm
609,Zen ,(Japanese-R),"(M),(R)",2609 Hyperion,Restaurant,Los Angeles,CA,,1989,,,1/3/2023 8:08pm
612,A Travel Agency,,(IGTA),12123 Magnolia Blvd.,Travel Agency,Los Angeles,CA,,1989,,,11/21/2022 4:09pm
614,Albion's,(Sherman Oaks),"(PE),(M),(R)",13422 Ventura Blvd.,Restaurant,Sherman Oaks,CA,,1989,,,11/21/2022 3:26pm
615,Apache Territory ,(Disco) (Some YC) (Studio City),"(*),(YC)",11608 Ventura Blvd.,Bars/Clubs,Studio City,CA,,1989,,,11/21/2022 3:31pm
616,Bed & Breakfast,"Studio City, 94604 (818) 766-2553",,12018 Laurel Ln.,Hotel,Studio City,CA,,1989,,,1/3/2023 9:57pm
617,Big Horn,(N. Hollywood),"(L),(D),(PT),(OC)",4882 Lankershim Blvd.,Bars/Clubs,N. Hollywood,CA,,1989,,,11/21/2022 4:10pm
618,Broadway ,(Sherman Oaks) at Woodman,(D),13625 Moorpark,Bars/Clubs,Sherman Oaks,CA,,1989,,at Woodman,11/21/2022 3:36pm
619,Bullet ,(N. Hollywood),"(SM),(PT)",10522 Burbank Blvd.,Bars/Clubs,N. Hollywood,CA,,1989,,,11/21/2022 4:05pm
620,Club 22,(N. Hollywood),(L),4882 Lankershim,Bars/Clubs,N. Hollywood,CA,,1989,,,11/21/2022 4:04pm
621,Compound ,(Spa) (N. Hollywood),"(IGHC),(*)",5636 Vineland,Bathhouses,N. Hollywood,CA,,1989,,,11/21/2022 4:04pm
622,Corral Club,(Spa) (N. Hollywood),(P),3747 Cahuenga ,Bathhouses,N. Hollywood,CA,,1989,,,11/21/2022 3:37pm
623,Drive Shaft,(Van Nuys),"(SM),(PT),(W)",13641 Victory Blvd.,Bars/Clubs,Van Nuys,CA,,1989,,,11/21/2022 3:38pm
624,In Touch East,(Some L) (N. Hollywood),"(*),(E),(L)",10437 Burbank Blvd.,Bars/Clubs,N. Hollywood,CA,,1989,,,11/21/2022 3:40pm
625,In Touch Lounge,(Small disco) (Cruisy) (Van Nuys),(*),5248 N. Van Nuys Blvd.,"Bars/Clubs,Cruising Areas",Van Nuys,CA,,1989,,,11/21/2022 3:40pm
626,Incognito ,(Reseda),(PT),7026 Reseda ,Bars/Clubs,Reseda,CA,,1989,,,11/21/2022 3:41pm
627,Job Site,(N. Hollywood),"(D),(PT)",5614 Vineland,Bars/Clubs,N. Hollywood,CA,,1989,,,11/21/2022 3:44pm
628,Jox ,(Beer & wine) (N. Hollywood),(PT),10721 Burbank Blvd.,Bars/Clubs,N. Hollywood,CA,,1989,,,11/21/2022 3:44pm
629,Keith's ,(Studio City),(R),11801 Ventura Blvd.,Restaurant,Studio City,CA,,1989,,,11/21/2022 3:45pm
630,La Tura Motel,(Studio City),"(M),(H)",11745 Ventura Blvd.,Hotel,Studio City,CA,,1989,,,11/21/2022 3:46pm
631,Lodge,(Cruisy) (N. Hollywood),"(D),(PT),(*)",4923 Lankershim Blvd.,"Bars/Clubs,Cruising Areas",N. Hollywood,CA,,1989,,,11/21/2022 3:46pm
632,M.C.C.,(N. Hollywood),(MCC),5730 Cahuenga Blvd. ,Religious Institution,N. Hollywood,CA,,1989,,,1/3/2023 9:57pm
633,Mag ,(N. Hollywood),"(W),(PT)",12136 Magnolia ,Bars/Clubs,N. Hollywood,CA,,1989,,,11/21/2022 3:48pm
634,Nadines,(Studio City),"(R),(*)",11100 Ventura Blvd.,Restaurant,Studio City,CA,,1989,,,11/21/2022 3:49pm
636,Oasis,(Studio City),(V),11916 Ventura Blvd.,Theatre,Studio City,CA,,1989,,,11/21/2022 3:50pm
637,Oil Can Harry's ,(Disco) (Fri C&W) (Studio City),"(YC),(C&W)",11502 Venture Blvd.,Bars/Clubs,Studio City,CA,,1989,,,11/21/2022 3:50pm
638,Oxwood Inn,(Van Nuys),"(L),(D),(PT),(*)",13713 Oxnard Van Nuys,"Bars/Clubs,Hotel",Van Nuys,CA,,1989,,,11/21/2022 3:51pm
639,Queen Mary ,(Studio City),"(S),(E),(OC),(*)",12449 Ventura Blvd.,Bars/Clubs,Studio City,CA,,1989,,,11/21/2022 3:51pm
640,Rawhide ,(WE-*) (N. Hollywood),"(PT),(WE),(*)",10937 Burbank Blvd.,Bars/Clubs,N. Hollywood,CA,,1989,,,11/21/2022 3:57pm
642,Roman Holiday,(Spa) (Van Nuys),(OC),14435 Victory Blvd.,Hotel,Van Nuys,CA,,1989,,,11/21/2022 3:58pm
643,Rumors ,(N. Hollywood),"(L),(*)",10622 Magnolia ,Bars/Clubs,N. Hollywood,CA,,1989,,,11/21/2022 3:58pm
644,Skivey's Capri,(N. Hollywood),,6131 Vineland,Bars/Clubs,N. Hollywood,CA,,1989,,,11/21/2022 3:59pm
645,Studio City Barber Shop ,,,12053 1/2 Ventura Blvd.,Business,Studio City,CA,,1989,,,11/21/2022 4:00pm
646,Travel Advisors ,(Woodland Hills),"(IGTA),(*)",20050 Ventura Blvd.,Travel Agency,Woodland Hills,CA,,1989,,,11/21/2022 4:07pm
647,Ultimate Body ,(Fitness) (Universal City),,3575 Cahuenga Blvd.,Gym,Universal City,CA,,1989,,,11/21/2022 4:06pm
648,Uptown Clothes,(Studio City),,11748 Ventura Blvd.,Business,Studio City,CA,,1989,,,11/21/2022 4:00pm
649,Venture Inn,(Studio City),(R),11938 Ventura Blvd.,"Restaurant,Hotel",Studio City,CA,,1989,,,11/21/2022 4:00pm
650,Video & Stuff,(Studio City),,11612 Ventura Blvd.,Theatre,Studio City,CA,,1989,,,11/21/2022 4:01pm
651,Wellington's,(N. Hollywood),"(*),(R)",4354 Lankershim ,Restaurant,N. Hollywood,CA,,1989,,,11/21/2022 4:01pm
658,Beth Chayim Chadashim ,(Jewish) ,,6000 W. Pico Blvd. L.A. 90035,Bars/Clubs,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
659,Connection,,"(*),(L),(D),(V)",4363 Sepulveda ,Bars/Clubs,Los Angeles,CA,,1989,,,1/3/2023 9:56pm
660,Feminist Women's Health Center,,,6221 Wilshire Blvd. #419,Community Center/Support Group,Los Angeles,CA,,1989,,,1/3/2023 9:55pm
661,J.J.'s Pub,,"(D),(PT)",2692 S. La Cienega,Bars/Clubs,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
662,Rosterfish ,,"(YC),(D),(PT),(*)",1302 Washington,Bars/Clubs,Venice,CA,,1989,,,6/8/2022 12:52pm
663,Rudolpho's,(Patio),(R),2500 Riverside Dr.,Restaurant,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
664,Transfer,,(L),2214 Stoner ,Bars/Clubs,Los Angeles,CA,,1989,,,6/8/2022 12:52pm
665,Westside,,"(R),(D),(OC)",6112 Venice Blvd.,"Bars/Clubs,Restaurant",Los Angeles,CA,,1989,,,1/3/2023 9:54pm
671,Cap 'n' Capps Country Inn,(707) 964-1415,(H),32980 Gibney Ln.,Hotel,Mendocino,CA,,1989,,,6/8/2022 12:52pm
673,Huntress ,,"(D),(E)",8122 Bolsa Ave.,Bars/Clubs,Midway City,CA,,1989,,,6/8/2022 12:52pm
676,Adult Book Store,,,1313 McHenry ,"Book Store,Erotic Shop",Modesto,CA,,1989,,,7/19/2022 12:51pm
