ID,title,description,streetaddress,city,state,amenityfeatures,type,unclear_address,uncleartype,notes,Year,lastmodified
726,Lost World Resort ,"(Disco) (Some YC) (Cabaret) (Pool, Tennis, Golf) (NLW Saloon-- C&W-D) ",43-900 Joshua Rd.,Rancho Mirage,CA,"(*),(H),(R),(D),(YC),(S),(C&W)","Restaurant,Bars/Clubs,Hotel",,,,1986,2/4/2022 1:19pm
3825,Club Buffalo Baths,,44 Alameda,Amherst,NY,,Bathhouses,,,,1986,3/24/2022 7:35pm
3036,Bed 'n'B'fast Guest House,,44 Commercial St.,Provincetown,MA,(*),Hotel,,,,1986,3/11/2022 12:00pm
1387,Bookends,,44 Enfield St.,Enfield,CT,,Book Store,,,,1986,2/13/2022 3:11pm
2838,Yellow Monkey Guest House ,,44 Main St. ,Ogunquit,ME,(H),Hotel,,,,1986,3/6/2022 10:21pm
3137,Country Club ,(Disco) (Pool) (WE*) (Rt. 139) ,44 Mazeo Dr. ,Randolph,MA,"(P),(D),(E),(WE),(*)",Bars/Clubs,,,,1986,3/11/2022 12:00pm
4437,Stage Door ,(Enlarged-Discobar) (Cruisy) ,44 N. Jefferson ,Dayton,OH,(*),"Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:28pm
4178,Cockatoo,(Disco) ,45 Cherry St. ,Asheville,NC,"(P),(D),(*)",Bars/Clubs,,,,1986,3/24/2022 7:37pm
4915,Club Slades ,"(Some OC, B) ",45 Eddy St. ,Providence,RI,"(OC),(B),(RT)",Bars/Clubs,,,,1986,4/12/2022 6:19pm
1168,Peter Pan Lounge,,45 Turk St.,San Francisco,CA,"(RT),(*)",Bars/Clubs,,,,1986,2/13/2022 3:02pm
5701,Happy's Adult Books,,45 W. Main,Spokane,WA,,"Book Store,Erotic Shop",,,,1986,6/7/2022 12:56pm
4102,Branding Iron,(Sunnyside-Long Id. City) ,45-02 Queens Blvd. ,New York,NY,(R),Restaurant,,,,1986,3/24/2022 7:35pm
2193,Loading Zone ,(Hustlers) ,46 E. Oak St. ,Chicago,IL,,Bars/Clubs,,,,1986,2/26/2022 10:14pm
1242,Tinker's Damn,(Disco) ,46 N. Saratoga,Santa Clara,CA,"(*),(YC),(D),(PT)",Bars/Clubs,,,,1986,2/11/2022 3:48pm
3956,Limelight ,(Disco) (Sun. & Thurs.) ,47 W. 20th St. ,New York,NY,(D),Bars/Clubs,,,,1986,3/24/2022 7:35pm
3101,Renaissance Apts. ,,48 Commercial St. ,Provincetown,MA,(H),Hotel,,,,1986,3/11/2022 12:00pm
4661,M.C.C. ,,49 19th St. N.E. ,Salem,OR,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
3744,Club Newark Baths & Health Club ,,49 Broadway ,Newark,NJ,"(CBC),(*),(SM)",Bathhouses,,,,1986,3/17/2022 8:07pm
3940,Five Oaks,,49 Grove St.,New York,NY,"(M),(R),(E)",Restaurant,,,at Bleecker,1986,3/24/2022 7:35pm
4729,Den of Pleasure ,(Adult books) ,49 Prince St.,Lancaster,PA,,Book Store,,,,1986,4/12/2022 6:00pm
4133,Blythwood ,,50 N. Jay St.,Schenectady,NY,"(PT),(OC)",Bars/Clubs,,,,1986,3/24/2022 7:35pm
4746,Chadwyck Inn,"(Some YC, L) (Zadar Disco- Sun.*) ",50 S. Main St. ,New Hope,PA,"(YC),(L),(R),(H),(S),(*)","Restaurant,Hotel",,,,1986,4/12/2022 6:00pm
5318,Memorial Park Motel ,,50 Waugh Dr. ,Houston,TX,"(M),(H)",Hotel,,,,1986,4/20/2022 2:05pm
86,Sheffield Hotel Bar,(Best late) ,51 Egan Dr.,Juneau,AK,(M),"Bars/Clubs,Hotel",,,,1986,6/7/2022 2:01pm
2169,Illini Adult Arcade ,(Cruisy) ,51 Main St. ,Champaign,IL,,"Erotic Shop,Cruising Areas",,,,1986,6/7/2022 1:26pm
3752,Rah-Rah's Pub ,(Some L) (Lunch & Sun. brunch) ,51 S. Day St. ,Orange,NJ,"(D),(L),(*)","Bars/Clubs,Restaurant",,,,1986,3/17/2022 8:07pm
2835,The Club ,(Disco) ,52 Main St.,Ogunquit,ME,"(R),(YC),(D),(*)","Restaurant,Bars/Clubs",,,,1986,3/6/2022 10:21pm
2954,Josephine's,(Disco-D upstairs) ,52 Piedmont ,Boston,MA,(D),Bars/Clubs,,,,1986,3/11/2022 12:00pm
2953,Napoleon Club ,,52 Piedmont ,Boston,MA,"(E),(*)",Bars/Clubs,,,,1986,3/11/2022 12:00pm
48,Society Lounge ,"(L,B) ",53 Conception,Mobile,AL,,Bars/Clubs,,,,1986,1/25/2022 1:46pm
3064,1807 House ,,54 Commercial St. ,Provincetown,MA,(H),Hotel,,,,1986,3/11/2022 12:00pm
45,Corral ,"(Some W, OC, L) (Cruisy) (Late*) ",54 S. Conception,Mobile,AL,"(W),(OC),(L),(*)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 2:22pm
2960,Sneakers ,,55 Chester St. ,Somerville,MA,"(L),(E),(*)",Bars/Clubs,,,,1986,3/11/2022 12:00pm
3937,Duplex ,(Cabaret) ,55 Grove St.,New York,NY,"(E),(*)",Bars/Clubs,,,,1986,3/24/2022 7:35pm
3299,Studio 55 ,(Some L) (Next to K-Mart in shopping ctr.) ,55 S. Glenwood St. ,Pontiac,MI,"(*),(L),(D)",Bars/Clubs,,,,1986,3/12/2022 3:19pm
1149,Art Theatre,,55 Taylor St.,San Francisco,CA,,Theatre,,,,1986,2/13/2022 3:02pm
1502,Lost & Found ,"(Disco) (No neon sign, but don't miss it!)",56 'L' St. S.E.,Washington,D.C.,"(*),(YC),(D),(R)","Restaurant,Bars/Clubs",,,,1986,2/15/2022 6:11pm
3993,Uncle Charlie's Downtown ,('Top' Village cruise bar) ,"56 Greenwhich Ave., ",New York,NY,(*),Bars/Clubs,,,E. of 7th,1986,3/24/2022 7:35pm
5730,Red Apple Lounge,,57 E. Main,Walla Walla,WA,"(L),(E)",Bars/Clubs,,,,1986,4/22/2022 1:32pm
1415,Edible Art,,59 Arch St.,New Britain,CT,(R),Restaurant,,,,1986,2/15/2022 12:24am
2843,Cycles ,"(Some SM, W) ",59 Center St. ,Portland,ME,"(SM),(W),(*)",Bars/Clubs,,,,1986,3/6/2022 10:21pm
3958,Marie's Crisis ,(Downstairs) (Bingo) ,59 Grove St. ,New York,NY,(E),Bars/Clubs,,,at Sheridan Sq.,1986,3/24/2022 7:35pm
4182,O'Henry's ,,59 Haywood St. ,Asheville,NC,"(M),(R)",Restaurant,,,,1986,3/25/2022 1:51pm
3964,New York Wrestling Club,(Action athletes) (212) 477-4227,59 W. 10th St. ,New York,NY,,Gym,,,,1986,3/24/2022 7:35pm
1380,Connecticut News,(Cruisy) (Cl. 9 p.m.) ,60 John St.,Bridgeport,CT,,"Book Store,Cruising Areas",,,,1986,6/7/2022 1:25pm
3909,Kiss,,60 Lake Shore Rd.,Lake Ronkonkoma,NY,(L),Bars/Clubs,,,,1986,3/24/2022 7:35pm
2166,Chester Street ,(Unisex) (Disco) ,63 Chester ,Champaign,IL,"(*),(YC),(D)",Bars/Clubs,,,,1986,2/26/2022 9:56pm
2854,Little Campus Inn ,,63 Maryland Ave. ,Annapolis,MD,"(M),(R)",Restaurant,,,,1986,3/8/2022 6:26pm
3919,Barbary Coast ,(Fun neighborhood bar) ,64 7th Ave. ,New York,NY,,Bars/Clubs,,,at 14th St.,1986,3/24/2022 7:35pm
3969,Paula's ,(Many L) ,64 Greenwich Ave.,New York,NY,"(M),(L),(PT)",Bars/Clubs,,,,1986,3/24/2022 7:35pm
1036,Half Shell,(Seafood) ,64 Rausch St.,San Francisco,CA,(R),Restaurant,,,,1986,2/13/2022 3:02pm
2833,Grenadier Motor Inn ,,64 S. Main St. ,Ogunquit,ME,"(M),(H),(R)","Restaurant,Hotel",,,,1986,3/6/2022 10:21pm
3747,J. August's Cafe,,65 Church St. ,New Brunswick,NJ,"(M),(R)",Restaurant,,,,1986,3/17/2022 8:07pm
3832,Esperit ,"(Sun. afternoons) Ramada Inn,",65 Front St.,Binghamton,NY,(M),Bars/Clubs,,,,1986,3/24/2022 7:35pm
4400,Fan the Flames,(Books) ,65 S. 4th St. ,Columbus,OH,(L),"Book Store,Erotic Shop",,,,1986,6/7/2022 12:55pm
2209,What's Up? ,,65 W. Illinois,Chicago,IL,(V),Bars/Clubs,,,,1986,2/27/2022 12:42am
4581,Cook's Tavern,(Disco) ,66 E. Main,Ashland,OR,"(M),(D)",Bars/Clubs,,,,1986,4/8/2022 2:17pm
1176,Turk St. News,(Books) ,66 Turk St.,San Francisco,CA,,Book Store,,,,1986,2/13/2022 3:02pm
3258,Club 67 ,(Disco) ,67 S. Division ,Grand Rapids,MI,"(D),(S)",Bars/Clubs,,,,1986,3/12/2022 3:19pm
719,Desert Palms Inn,(619) 324-5100 1 blk. E .of Golf Club Dr.,67-580Hwy. 111,Palm Springs,CA,"(H),(*)",Hotel,,,,1986,2/4/2022 1:12pm
742,Villa Caprice Country Club & Spa,(Pool) ,67-670 Carey Rd.,Palm Springs,CA,"(P),(H),(R)",Restaurant,,,,1986,2/4/2022 1:30pm
743,Wild Goose ,(Cat City) ,67-938 Hwy. 111,Palm Springs,CA,"(M),(R)",Restaurant,,,,1986,2/4/2022 1:31pm
736,Rocks ,"(Some W, SM) (Patio) ",67-977 Hwy. 111,Palm Springs,CA,"(PT),(W),(SM),(*)",Bars/Clubs,,,,1986,2/4/2022 1:25pm
710,Bonaparte's Retreat,(Cat City) ,67-990 Hwy 111,Palm Springs,CA,"(R),(E)",Restaurant,,,,1986,2/4/2022 12:27am
3988,The Bar,,68 2nd Ave.,New York,NY,,Bars/Clubs,,,,1986,3/24/2022 7:35pm
3045,Carl's Guest House ,(Sundeck) ,68 Bradford St. ,Provincetown,MA,"(H),(*)",Hotel,,,,1986,3/11/2022 12:00pm
3162,Paris Cinema ,,68 Franklin St.,Worcester,MA,,Theatre,,,,1986,3/11/2022 12:00pm
713,C.C. Construction Co. ,(Disco) (Liquor) (Flicks) (WE*) ,68-449 Perez Rd.,Palm Springs,CA,"(W),(D),(WE),(*)",Bars/Clubs,,,,1986,6/7/2022 2:22pm
714,Club Palm Springs Baths,(Cat City) ,68-449 Perez Rd. ,Palm Springs,CA,"(CBC),(*)",Bathhouses,,,,1986,2/4/2022 12:30am
721,Desert View Motel,(Cat City),68-560 2nd St.,Palm Springs,CA,(H),Hotel,,,,1986,2/4/2022 1:13pm
737,Sweet Cheeks ,(Cat City) ,68-572 Hwy 111 ,Palm Springs,CA,"(M),(R),(C)",Restaurant,,,,1986,2/4/2022 1:26pm
712,Carriage Tade,(Cat City) ,68-599 Hwy. 111,Palm Springs,CA,"(R),(*)",Restaurant,,,,1986,2/4/2022 12:29am
711,Bugle ,(Publication) (Cat City) ,68-805 A6 Perez Rd.,Palm Springs,CA,,Publication,,,,1986,2/4/2022 12:28am
724,Hidden Joy Book Shop,(Cat City) ,"68-805 Perez Rd., B-38",Palm Springs,CA,(*),Book Store,,,,1986,2/4/2022 1:17pm
715,Daddy Warbuck's ,(Disco) (Cat City) ,68-981 Hwy. 111,Palm Springs,CA,"(D),(E),(YC),(*)",Bars/Clubs,,,,1986,2/4/2022 1:10pm
4950,St. Joan of Arc M.C.C.,,69 Cannon St. ,Charleston,SC,(MCC),Religious Institution,,,,1986,6/7/2022 12:46pm
3312,Saugatuck Lodges ,(Also After Dark Club-AH) (May 1 - Oct. 31) (616) 857-4269 or in Chicago (312) 929-0001,"69 Fire Island Dr., Blue Star Mem. Hwy. (Hwy. 31) P.O. Box 406, Saugatuck 49453",Saugatuck,MI,"(P),(H),(*)","Hotel,Bars/Clubs",,,,1986,3/12/2022 3:19pm
3313,Saugatuck Lodges North ,(Also After Dark Club-AH) (May 1 - Oct. 31) (616) 857-4269 or in Chicago (312) 929-0001,"69 Fire Island Dr., Blue Star Mem. Hwy. (Hwy. 31) P.O. Box 406, Saugatuck 49453",Saugatuck,MI,"(P),(H),(*)","Hotel,Bars/Clubs",,,,1986,3/12/2022 3:19pm
1967,Christopher's Kind,(Books) ,70 13th St. N.E. ,Atlanta,GA,(*),Book Store,,,,1986,2/22/2022 8:02pm
4091,Club 71 ,,71 Pineapple St.,New York,NY,,Bars/Clubs,,,Brooklyn,1986,3/24/2022 7:35pm
725,Hideaway ,,71-472 San Jacinto Dr.,Rancho Mirage,CA,"(H),(YC),(*)",Hotel,,,,1986,2/4/2022 1:17pm
4109,Magic Touch ,(Opens 2am) (Jackson Heights) ,73-13 37th Ave.,New York,NY,"(D),(*)",Bars/Clubs,,,,1986,3/24/2022 7:35pm
720,Desert Patch,,73-758 Shadow Mtn.,Palm Springs,CA,"(M),(H)",Hotel,,,,1986,2/4/2022 1:13pm
1889,The News Stand ,,74 South Gate Plaza,Sarasota,FL,,Book Store,,,,1986,6/7/2022 2:07pm
1968,Club Baths of Atl. ,(CBC Health Club) ,76 4th St. N.W.,Atlanta,GA,(*),Bathhouses,,,,1986,2/22/2022 8:03pm
3816,Secrets ,(Upstairs from Waterworks) ,76 Central Ave.,Albany,NY,"(L),(D),(*)",Bars/Clubs,,,,1986,3/24/2022 7:35pm
3818,Waterworks Pub,"(Some W, YC) (WE*) ",76 Central Ave.,Albany,NY,"(W),(YC),(PT),(WE),(*)",Bars/Clubs,,,,1986,3/24/2022 7:35pm
3924,Boots & Saddle,"(Some W, SM) ",76 Christopher St.,New York,NY,"(W),(SM),(*)",Bars/Clubs,,,,1986,3/24/2022 7:35pm
3262,Radclyffe Hall ,,76 S. Division ,Grand Rapids,MI,(L),Bars/Clubs,,,,1986,3/12/2022 3:19pm
4101,Billy the Kid,"(Some YC,W,SM) (Jackson Heights)",76-07 Roosevelt Ave. ,New York,NY,"(YC),(W),(SM),(PT)",Bars/Clubs,,,,1986,3/24/2022 7:35pm
4110,Manhattan ,(Jackson Heights) ,76-13 Roosevelt Ave.,New York,NY,,Bars/Clubs,,,,1986,3/24/2022 7:35pm
4722,Marc I ,(H & Lounge) also Changes,76-78 Walnut St. ,Johnstown,PA,"(*),(H),(D),(R),(S)","Bars/Clubs,Restaurant,Hotel",,,,1986,4/12/2022 6:00pm
1174,Sutter's Mill ,(Great days -- cl. 10pm) ,77 Battery St.,San Francisco,CA,"(*),(R)",Restaurant,,,,1986,2/13/2022 3:02pm
3761,Feather's Disco ,"(Disco) (4 bars, 2 dance floors- 'Tops in area') ",77 Kinderkamack Rd. ,River Edge,NJ,"(YC),(D),(E),(S),(*)",Bars/Clubs,,,,1986,3/17/2022 8:07pm
4295,Adams Street Bar,(Cocktail hour) (Disco) ,77 N. Adams,Akron,OH,"(*),(D)",Bars/Clubs,,,,1986,3/25/2022 2:05pm
4108,Love Boat Bar,(Elmhurst) ,77-02 Broadway,New York,NY,,Bars/Clubs,,,,1986,3/24/2022 7:35pm
3982,78-80 Christopher St.,(All-male mini-theatre) ,78 Christopher St. ,New York,NY,(*),Theatre,,,,1986,6/7/2022 2:16pm
4918,La Boheme ,('Gold Coin') (Some OC) (Cruisy) ,79 Dorrance ,Providence,RI,"(*),(OC),(E)","Bars/Clubs,Cruising Areas",,,at Weybosset,1986,6/7/2022 1:26pm
3107,Sea Drift Inn ,,80 Bradford St. ,Provincetown,MA,"(H),(W),(SM),(*)",Hotel,,,,1986,3/11/2022 12:00pm
2821,Papa's Joe's ,(Best Sat.) (Disco) ,80 Water St. ,Augusta,ME,"(R),(YC),(D),(L),(*)","Restaurant,Bars/Clubs",,,,1986,3/6/2022 9:55pm
1390,Backstreet II,"(M, YC) (Disco) ",81 Pope Park H w y.,Hartford,CT,"(M),(YC),(D),(*)",Bars/Clubs,,,,1986,2/13/2022 3:40pm
3833,Kay's Books,,81 State St. ,Binghamton,NY,,Book Store,,,,1986,3/24/2022 7:35pm
3063,Dusty Miller Inn,,82 Bradford St. ,Provincetown,MA,"(M),(H)",Hotel,,,,1986,3/11/2022 12:00pm
4179,Hitching Post,,85 Patton Ave.,Asheville,NC,"(P),(W),(PT),(RT)",Bars/Clubs,,,,1986,3/25/2022 1:51pm
2944,Jacques' ,(Disco) ,87 Broadway ,Boston,MA,"(RT),(D),(AYOR)",Bars/Clubs,,,,1986,3/11/2022 12:00pm
4095,Pandora Books,,88 Court St.,New York,NY,,Book Store,,,,1986,3/24/2022 7:35pm
329,City Lights,,88 E. Olive,Fresno,CA,(R),Restaurant,,,,1986,1/28/2022 10:14pm
2832,Gov. Wm. F. King Guest House  ,,89 SHore Rd. ,Ogunquit,ME,"(H),(M)",Hotel,,,,1986,3/6/2022 10:21pm
3160,M.C.C.,,90 Holden St. ,Worcester,MA,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
3813,Last Straw ,(No booze) (AH-WE*) ,92 Central Ave.,Albany,NY,"(PT),(AH),(WE),(*)",Bars/Clubs,,,,1986,3/24/2022 7:35pm
5061,Pendulum Dance Hall ,(Disco) (D-upstairs) ,92 N. Avalon,Memphis,TN,"(L),(D),(BYOB),(*)",Bars/Clubs,,,,1986,4/13/2022 2:18pm
4406,M.C.C. ,,93 W. Weisheimer ,Columbus,OH,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
4917,Intown ,,95 Eddy St. ,Providence,RI,"(E),(*)",Bars/Clubs,,,,1986,4/12/2022 6:19pm
2745,Gallatin Alley ,,95 French Market Pl. ,New Orleans,LA,,Bars/Clubs,,,,1986,3/6/2022 9:54pm
1432,Salty Dog,(Disco) (WE*) ,95 Pequot Ave.,New London,CT,"(YC),(D),(WE),(*)",Bars/Clubs,,,,1986,6/7/2022 2:23pm
3089,Pete's Buoy,,97 Bradford St.,Provincetown,MA,(H),Hotel,,,,1986,3/11/2022 12:00pm
3190,Aruba ,(Disco) ,99 W. 7 Mile Rd. ,Detroit,MI,(D),Bars/Clubs,,,,1986,3/12/2022 3:19pm
3949,Jewel Theatre,,100 3rd Ave. ,New York,NY,,Theatre,,,at 12th St. ,1986,3/24/2022 7:35pm
5897,O.P. Taylor's Liquor Locker,(Some L) (E-WE),100 Central,Cheyenne,WY,"(M),(L),(PT),(E),(WE)",Bars/Clubs,,,,1986,4/25/2022 1:36pm
2647,Howard Johnson's ,,100 E. Jefferson ,Louisville,KY,"(M),(R),(C),(AH),(*)",Restaurant,,,,1986,3/4/2022 2:19pm
1158,Ginger's,(Hustlers),100 Eddy,San Francisco,CA,(OC),Bars/Clubs,,,,1986,2/13/2022 3:02pm
3901,Mother's ,,100 Harrison,Jamestown,NY,(M),Bars/Clubs,,,,1986,3/24/2022 7:35pm
1848,La Royale Lounge & Liquor Store,,100 Harrison ,Panama City,FL,"(*),(D),(PT)",Bars/Clubs,,,,1986,2/18/2022 2:07pm
2700,Corky's Cajun Lounge ,"(Some L, YC) ",100 Melvyn Dr.,Monroe,LA,"(L),(YC),(D),(S),(*)",Bars/Clubs,,,,1986,3/6/2022 9:54pm
2394,Triple Play Saloon,(Best late Thurs.) ,100 N. Main St. ,Crown Point,IN,(M),Bars/Clubs,,,,1986,3/2/2022 5:56pm
5892,The Pendulum,(Something for everyone),100 Scott St.,Wausau,WI,"(*),(D),(PT)",Bars/Clubs,,,,1986,4/25/2022 1:29pm
3976,Pyramid ,(New Wave) ,101 Ave. 'A',New York,NY,"(M),(D)",Bars/Clubs,,,,1986,3/24/2022 7:35pm
683,The Jacks,,101 Broad St.,Nevada City,CA,(R),Restaurant,,,,1986,2/3/2022 11:29pm
1888,Stingers ,(Some levis & W) ,101 Central Ave.,Sarasota,FL,"(D),(W),(*)",Bars/Clubs,,,at 1st,1986,2/18/2022 2:51pm
5641,Eastlake East,(Disco) ,101 Eastlake East,Seattle,WA,"(D),(L)",Bars/Clubs,,,,1986,4/22/2022 1:32pm
5411,Country Corner Saloon,(Some L) (Sun. days*) ,101 Fredericksburg,San Antonio,TX,"(C&W),(L),(*)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
3003,Tower News,,101 Gorham St.,Lowell,MA,,Book Store,,,,1986,3/11/2022 12:00pm
3700,Atlantic City News ,(Books) ,101 S. Illinois ,Atlantic City,NJ,,Book Store,,,,1986,3/17/2022 8:07pm
231,Paladum ,(Disco) (Current 'in' spot) ,101 S. Victory,Little Rock,AR,"(*),(YC),(D),(R),(PT),(P)","Bars/Clubs,Restaurant",,,,1986,1/28/2022 11:27am
1562,Backstreet,(Liquor) (Adm.) (Very M) ,101 S.W. 2nd Ave.,Ft. Lauderdale,FL,"(YC),(D),(S),(E),(M),(*)",Bars/Clubs,,,,1986,2/15/2022 7:00pm
176,Fineline ,"(Disco) (Preppy) (Some L) (Dick's—some W, SM—downstairs)(3 floors)",101 W. Drachman,Tucson,AZ,"(D),(*),(YC),(L),(W),(SM)",Bars/Clubs,,,,1986,1/26/2022 7:21pm
2050,Friends ,(Some W) ,102 E. Broad St. ,Savannah,GA,"(W),(D)",Bars/Clubs,,,at Broughton,1986,2/23/2022 2:36pm
5644,Fantasy Unlimited ,(Provocative playtings) ,102 Pike St.,Seattle,WA,,Erotic Shop,,,,1986,4/22/2022 1:32pm
4289,Plain Brown Wrapper,,102 S. 3rd St.,Fargo,ND,(F&S),Bars/Clubs,,,,1986,3/25/2022 2:03pm
2476,Walnut Plaza News,,102 S. Walnut,Muncie,IN,,"Publication,Book Store",,,,1986,6/7/2022 2:07pm
2162,Pour House,(Some L) (Disco) ,103 155th St.,Calumet City,IL,"(L),(D)",Bars/Clubs,,,,1986,2/26/2022 9:53pm
3425,Abby's Irish Rose,,103 S. 10th St. ,Oxford,MS,"(M),(YC),(D),(E)",Bars/Clubs,,,,1986,3/16/2022 12:26am
2810,Fun Shop ,"(Books, etc.) ",103 Texas Dr. ,Shreveport,LA,,Book Store,,,,1986,3/6/2022 9:54pm
3068,Gabriel Apts. ,(L-only*) ,104 Bradford St. ,Provincetown,MA,"(M),(H),(L),(*)",Hotel,,,,1986,6/7/2022 2:23pm
3574,Board Walk ,(Disco) ,104 N. 20th,Lincoln,NE,"(D),(*)",Bars/Clubs,,,,1986,3/16/2022 2:55pm
1353,Warm Weather ,,104 W. Alameda,Denver,CO,"(M),(R)",Restaurant,,,,1986,2/12/2022 8:23pm
3981,Saint ,(Macho) (Disco) (Sat. & Sun. T-D only*),105 2nd Ave. ,New York,NY,"(P),(YC),(D),(*)",Bars/Clubs,,,,1986,3/24/2022 7:35pm
2179,Cafe Jasper ,"(Breakfast & lunch, too) ",105 E. Ontario ,Chicago,IL,"(M),(R),(*)",Restaurant,,,,1986,2/26/2022 10:06pm
2457,Scandinavian Book Stores,(Cruisy) ,105 Pine Lake Ave. ,La Porte,IN,(F&S),"Book Store,Cruising Areas",,,,1986,6/7/2022 1:28pm
4748,Havana ,,105 S. Main St. ,New Hope,PA,(M),Bars/Clubs,,,,1986,4/12/2022 6:00pm
3545,Robin Lounge ,,105 W. Main,Bozeman,MT,"(M),(YC),(*)",Bars/Clubs,,,,1986,3/16/2022 2:29pm
2650,Loft ,"(Macho) (Some W, SM) (Cruisy) (Upstairs at Downtowner) ",105 W. Main St.,Louisville,KY,"(W),(SM),(*)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:27pm
2643,Downtowner ,(Disco) (Some L) (3 bars) ,105 W. Main St. ,Louisville,KY,"(*),(D),(E),(S),(L)",Bars/Clubs,,,,1986,3/4/2022 2:19pm
5306,Houston Guest House,,106 Avondale,Houston,TX,"(H),(*)",Hotel,,,,1986,4/20/2022 2:05pm
5415,El Jardin ,(Some Latins) ,106 Navarro ,San Antonio,TX,(OC),Bars/Clubs,,,,1986,4/20/2022 2:05pm
5630,Champ Arcade,(Books & movies) ,106 Pike St. ,Seattle,WA,(*),Book Store,,,,1986,6/7/2022 12:53pm
1636,Final Epic ,,106 S. Depot St.,Ft. Pierce,FL,,Bars/Clubs,,,,1986,2/15/2022 10:11pm
3694,Rainbow Room,,107 2nd Ave.,Asbury Park,NJ,,Bars/Clubs,,,,1986,3/17/2022 8:07pm
4288,Pioneer Tavern ,,107 Broadway ,Fargo,ND,"(M),(OC),(PT),(WE)",Bars/Clubs,,,,1986,3/25/2022 2:03pm
2475,Mark III ,(Disco) ,107 E. Main St. ,Muncie,IN,"(YC),(D)",Bars/Clubs,,,,1986,3/2/2022 5:56pm
5666,Seattle Gay News,(Publication) ,107 Eastlake East,Seattle,WA,,Publication,,,,1986,4/22/2022 1:32pm
5592,Crystal Steam Baths,,107 S. 'F' St.,Aberdeen,WA,(M),Bathhouses,,,,1986,4/21/2022 11:43pm
1312,Ballpark Health Club,"(Baths) (Some W, SM, YC, FFA) (Use rear entrance thru alley off Bayud) ",107 S. Broadway,Denver,CO,"(*),(W),(SM),(YC),(FFA),(P)",Bathhouses,,,at Bayaud,1986,2/12/2022 7:39pm
553,Score,(Lunch) ,107 W. 4th St.,Midtown- Los Angeles ,CA,(R),Restaurant,,,,1986,2/1/2022 2:01pm
1461,Renaissance,(The 'Ren') (Disco) (Three floors) ,107 W. 6th St.,Wilmington,DE,"(R),(YC),(D),(PT),(*)","Restaurant,Bars/Clubs",,,,1986,2/15/2022 1:03am
3809,Clyde's ,(Patio) (Picking up) ,108 Central Ave.,Albany,NY,(E),Bars/Clubs,,,,1986,3/18/2022 12:15pm
2593,Gallery ,(Disco) ,108 E. 8th ,Topeka ,KS,"(PT),(D),(*)",Bars/Clubs,,,,1986,3/3/2022 8:43pm
4094,Danny's of Brooklyn Heights,(Disco) (Sun. brunch) ,108 Montague St. ,New York,NY,(D),Bars/Clubs,,,(Brooklyn Heights) ,1986,3/24/2022 7:35pm
5490,Backstreet ,(Good days) (Disco in back) ,108 South ,Salt Lake City,UT,"(*),(PT),(D),(YC)",Bars/Clubs,,,,1986,4/21/2022 12:14am
5455,Basetown News,,"108 W, Hwy. 90",Temple-Killeen,TX,,Book Store,,,,1986,4/20/2022 2:05pm
4886,Nittany News ,(Books) ,108 W. College Ave. ,State College,PA,,Book Store,,,,1986,4/12/2022 6:00pm
4700,Safari Lounge ,(Disco) ,108 W. Pittsburgh St.,Greensburg,PA,"(YC),(D),(*)",Bars/Clubs,,,,1986,4/12/2022 6:00pm
3691,Key West Motel ,,109 2nd Ave.,Asbury Park,NJ,"(M),(L)",Bars/Clubs,,,,1986,3/17/2022 8:07pm
1880,Lighted Tree Garden Bar & R,(Adj. guest house) (Pass-a-Grille Beach) ,109 8th Ave.,St. Petersburg Beach,FL,"(R),(*)",Restaurant,,,,1986,2/18/2022 2:46pm
4089,Strawberries ,(Disco) (Some L) ,109 E. Burnside Ave. ,New York,NY,"(D),(L)",Bars/Clubs,,,,1986,3/24/2022 7:35pm
5661,Off Ramp Cafe,,109 Eastlake E.,Seattle,WA,(R),Restaurant,,,,1986,4/22/2022 1:32pm
4231,Hart's Book Store ,,109 McGee ,Greensboro,NC,,Book Store,,,,1986,3/25/2022 1:51pm
3441,Midwest Adult Book Store,(Cruisy peep shows) ,109 N. 5th St. ,Columbia,MO,(*),"Book Store,Erotic Shop,Cruising Areas",,,,1986,6/7/2022 1:32pm
5322,Miss Alabama's Hole ,(Some RT) ,109 Tuam ,Houston,TX,(RT),Bars/Clubs,,,,1986,4/20/2022 2:05pm
4471,Twenty Grand ,(Some L) ,109 W. Main St. ,Springfield,OH,"(L),(PT),(E),(S),(*)",Bars/Clubs,,,,1986,4/8/2022 12:53pm
1298,Auntie Moon's,,110 Canon Ave.,Manitou Springs,CO,"(M),(R)",Restaurant,,,,1986,2/12/2022 12:16pm
1847,Fiesta Room,,110 Harrison Ave.,Panama City,FL,"(D),(*)",Bars/Clubs,,,,1986,2/18/2022 2:06pm
2066,Loraine's ,('Drags') ,110 N. Hotel St. ,"Honolulu, Oahu",HI,"(M),(WE),(S)",Bars/Clubs,,,,1986,2/23/2022 4:41pm
