ID2,title,amenityfeatures,description,streetaddress,type,city,state,Year,unclear_address,unclear type or question,notes,Last Modified
3488,Avis' Lounge,"(YC),(L),(*),(PT),(D)","(Some YC, L)(Disco-D Wed., Fri.-Sat.)",705 Edmond St. ,Bars/Clubs,St. Joseph,MO,1987,,,,5/9/2022 3:32pm
3490,Agape Church,,,4346 Gibson,Religious Institution,St. Louis,MO,1987,,,,5/9/2022 3:32pm
3491,Alfonsi's Reading Center ,,"(Books, etc.)",10 N. Euclid,Book Store,St. Louis,MO,1987,,,,5/9/2022 3:32pm
3492,Alfonsi's Reading Center ,,"(Books, etc.)",1116 Olive,Book Store,St. Louis,MO,1987,,,,5/9/2022 3:32pm
3493,Balaban's ,"(R),(M)",,405 N. Euclid,Restaurant,St. Louis,MO,1987,,,,5/9/2022 3:32pm
3494,Bob Martin's Bar,"(W),(SM),(*)","(Cruisy)(Some W, SM)(11am-3am)(3 bars)(Disco) & Gateway Saloon, Stadium Hotel",201 S. 20th ,"Bars/Clubs,Cruising Areas,Hotel",St. Louis,MO,1987,,,,7/13/2022 8:39am
3495,Cellini's,"(R),(*)",,331 N. Euclid ,Restaurant,St. Louis,MO,1987,,,,5/9/2022 3:32pm
3496,City Lights,(*),,1315 Mississippi Ave. ,Bars/Clubs,St. Louis,MO,1987,,,,5/9/2022 3:32pm
3497,Clementine's,"(SM),(W),(WE)","(SM, Levi & W)(WE*)(Open 6am)at Allen",2001 Menard,Bars/Clubs,St. Louis,MO,1987,,,,5/14/2022 5:34pm
3498,Club Body Center,"(IGHC),(*)","an alley off Jefferson, betw. Delmar & Washington ",2625 Lucas,Bathhouses,St. Louis,MO,1987,,,,5/14/2022 5:34pm
3499,Daily Planet News,,"(Books, etc.) ",243 N. Euclid Ave. ,Book Store,St. Louis,MO,1987,,,,5/14/2022 5:34pm
3500,Denny's,"(R),(M),(C),(AH)",,1515 Hampton,Restaurant,St. Louis,MO,1987,,,,5/14/2022 5:34pm
3501,Duff's,"(R),(M)",(Open Sun.),392 N. Euclid,Restaurant,St. Louis,MO,1987,,,,5/14/2022 5:34pm
3502,Front Page,(E),,2330 Menard,Bars/Clubs,St. Louis,MO,1987,,,,5/14/2022 5:34pm
3505,Genesis II,"(L),(D),(*),(S)",(Disco)(Men on Fri.)(Stage III-S-upstairs),4592 Manchester ,Bars/Clubs,St. Louis,MO,1987,,,,5/14/2022 5:34pm
3506,Jan's Stowaway ,(L),,6913 S. Broadway,Bars/Clubs,St. Louis,MO,1987,,,,5/14/2022 5:34pm
3507,Kitty Kat Klub,"(PT),(L)",,2800 California ,Bars/Clubs,St. Louis,MO,1987,,,,5/14/2022 5:34pm
3508,Left Bank Books,(L),(Some L),399 N. Euclid Ave. ,"Bars/Clubs,Book Store",St. Louis,MO,1987,,,,7/13/2022 8:43am
3509,M.C.C.,(MCC),,1120 Dolman ,Religious Institution,St. Louis,MO,1987,,,,5/14/2022 5:34pm
3510,Michael's ,"(M),(R)",,1931 Park Lafayette Sq. ,Restaurant,St. Louis,MO,1987,,,,5/14/2022 5:34pm
3511,Mitchly's,"(V),(D),(*)",(Cruisy)(Disco)(patio)at Chouteau,100 Mississippi St. ,"Bars/Clubs,Cruising Areas",St. Louis,MO,1987,,,,7/13/2022 8:35am
3512,Monte's,"(S),(E)",,1927 S. Jefferson,Bars/Clubs,St. Louis,MO,1987,,,,5/14/2022 5:34pm
3513,Nites,"(YC),(*),(L),(B),(D),(PT)","(Some L, B)(Disco)",212 N. Vandeventer Ave. ,Bars/Clubs,St. Louis,MO,1987,,,,5/14/2022 5:34pm
3515,Silly Goose,(N),,16 S. Euclid,Bars/Clubs,St. Louis,MO,1987,,,,5/14/2022 5:34pm
3516,Stars,"(D),(L),(V),(S)",(Some L),1245 S. Vandeventer,Bars/Clubs,St. Louis,MO,1987,,,,5/14/2022 5:34pm
3517,Woman's Eye Book Store,(L),,544 Limit Ave. ,Book Store,St. Louis,MO,1987,,,,5/14/2022 5:34pm
3518,Zebra Lounge,"(D),(B),(PT),(*)",,3230 Olive,Bars/Clubs,St. Louis,MO,1987,,,,5/14/2022 5:34pm
3528,Bolivar Road News,,(Crusiy),4030 Old Bolivar Rd. ,"Cruising Areas,Book Store",Springfield,MO,1987,,,,7/13/2022 8:46am
3529,M.C.C.,(MCC),,718 N. Kansas,Religious Institution,Springfield,MO,1987,,,,5/14/2022 5:34pm
3530,Misterjones,"(OC),(YC)","(Some OC, YC)(Cruisy patio)",219 Olive St. ,"Bars/Clubs,Cruising Areas",Springfield,MO,1987,,,,5/14/2022 5:34pm
3531,Reflections ,"(YC),(OC),(S),(D),(WE)",(Disco)(Unisex)(OC-S)(WE*),1105 E. Commercial ,Bars/Clubs,Springfield,MO,1987,,,,5/14/2022 5:34pm
3532,Sunshine News & Arcade,,,3537 W. Sunshine,Book Store,Springfield,MO,1987,,,,7/13/2022 8:45am
3533,Warehouse,"(W),(*),(YC),(D),(PT)","(W, YC)(Disco)",1130 E. Chestnut Exp.,Bars/Clubs,Springfield,MO,1987,,,,5/14/2022 5:34pm
3535,Other Place Books ,,(Cruisy Arcade) ,2714 Minnesota ,"Cruising Areas,Book Store",Billings,MT,1987,,,,5/14/2022 5:35pm
3538,Ms. Kitty's Adult Stores,(M),,12 N. Willson,Erotic Shop,Bozeman,MT,1987,,,,5/14/2022 5:38pm
3539,Helsinki Bar & Grill,(M),(Adj. Sauna Baths--Cruisy),402 E. Broadway,"Cruising Areas,Bars/Clubs,Restaurant",Butte,MT,1987,,,,5/14/2022 5:38pm
3540,Rocky Book Store,(M),,121 Broadway,Book Store,Butte,MT,1987,,,,5/14/2022 5:38pm
3541,Silver Dollar Saloon,"(M),(*)",,133 S. Main,Bars/Clubs,Butte,MT,1987,,,,5/14/2022 5:38pm
3542,Adult Book Store,,(Cruisy),113 Central Ave. ,"Book Store,Cruising Areas",Great Falls,MT,1987,,,,5/14/2022 5:40pm
3544,Toad Hall,(*),,304-06 Central Ave. W. ,Bars/Clubs,Great Falls,MT,1987,,,,5/14/2022 5:40pm
3546,Ms. Kitty's Adult Store,,,312 Fuller,Erotic Shop,Helena,MT,1987,,,,5/14/2022 5:46pm
3552,Amvets,(M),,225 Ryman,Bars/Clubs,Missoula,MT,1987,,,,5/14/2022 5:46pm
3553,Fantasy For Adults Only,,(Cruisy),210 E. Main St. ,"Cruising Areas,Bars/Clubs",Missoula,MT,1987,,,,5/14/2022 5:46pm
3554,Fran's Second Hand Store,,,129 W. Alder,Business,Missoula,MT,1987,,,,5/14/2022 5:46pm
3556,Ol' Time Barbers,(M),,1227 Helen Ave. ,Business,Missoula,MT,1987,,,,5/14/2022 5:46pm
3558,Top Hat,"(YC),(M)",,134 Front St. ,Bars/Clubs,Missoula,MT,1987,,,,5/14/2022 5:46pm
3561,Ham's Bar,(M),(Military),2303 Lincoln Rd. ,Bars/Clubs,Bellevue,NE,1987,,,,5/14/2022 5:49pm
3562,Le Bistro,(M),(Military),1500 JFK Drive,Bars/Clubs,Bellevue,NE,1987,,,,5/14/2022 6:13pm
3564,Adult Books & Cinema X,,,951 'O' St. ,"Book Store,Theatre",Lincoln,NE,1987,,,,5/14/2022 6:13pm
3565,Avant Card,,"(Gifts, etc.)",1340 'O' St. ,Business,Lincoln,NE,1987,,,,5/14/2022 6:13pm
3566,Board Walk ,"(D),(YC),(*)",(Disco),104 N. 20th ,Bars/Clubs,Lincoln,NE,1987,,,,5/14/2022 6:13pm
3567,Cherchez La Femme,(L),,200 S. 18th St. ,Bars/Clubs,Lincoln,NE,1987,,,,5/14/2022 6:13pm
3569,Denny's,"(R),(M),(C),(AH)",,900 'R' St. ,Restaurant,Lincoln,NE,1987,,,,5/14/2022 6:13pm
3571,Kelly's ,"(PT),(W),(SM),(*)","(Some W, SM)",200 S. 18th St. ,Bars/Clubs,Lincoln,NE,1987,,,,5/14/2022 6:13pm
3572,North 20,,"(Leather, gifts, etc.)",116 N. 20th St. ,Erotic Shop,Lincoln,NE,1987,,,,5/14/2022 6:13pm
3573,The Club,(*),(Quiet Lounge),116 N. 20th St. ,Bars/Clubs,Lincoln,NE,1987,,,,5/14/2022 6:13pm
3575,Village Inn,"(R),(M),(C),(AH)","(R), (M), (C), (AH)",111 S. 29th ,Restaurant,Lincoln,NE,1987,,,,5/14/2022 6:13pm
3585,B.J.'s ,"(R),(M),(C),(AH)",,1015 S. 10th St. ,Restaurant,Omaha,NE,1987,,,,5/14/2022 6:13pm
3586,Chesterfield's,"(L),(D),(PT),(*)",,1951 St. Mary's Ave. ,Bars/Clubs,Omaha,NE,1987,,,,5/14/2022 6:13pm
3587,Diamond Bar,"(W),(OC),(SM),(*)",(Good afternoons),712 S. 16th St. ,Bars/Clubs,Omaha,NE,1987,,,,5/14/2022 6:13pm
3588,Junction ,"(R),(M),(C),(AH)",,4214 S. 84th St. ,Restaurant,Omaha,NE,1987,,,,5/14/2022 6:13pm
3590,Le-Gem Club,,(Baths),2224 Leavenworth St. ,Bathhouses,Omaha,NE,1987,,,,5/14/2022 6:13pm
3591,M.C.C.,(MCC),,511 S. 24th ,Religious Institution,Omaha,NE,1987,,,,5/14/2022 6:13pm
3593,Perkin's Pancake House ,"(R),(M),(C),(AH)",,6940 Dodge St. ,Restaurant,Omaha,NE,1987,,,,5/14/2022 6:13pm
3594,Stage Door ,"(D),(*)",(Disco)(Go-go girls on one side),1512 Howard,Bars/Clubs,Omaha,NE,1987,,,,5/14/2022 6:13pm
3595,Stars,(R),(Bar & R)(Looks good),1113 Howard,"Restaurant,Bars/Clubs",Omaha,NE,1987,,,,5/14/2022 6:13pm
3596,Swingtime,"(L),(B)",,2820 Cumings,Bars/Clubs,Omaha,NE,1987,,,,5/14/2022 6:13pm
3598,The Run ,"(*),(SM),(W),(AH),(WE),(D)","(New SM, W complex)(3 bars)(Disco)(AH-WE)(Loft)",1715 Leavenworth,Bars/Clubs,Omaha,NE,1987,,,,5/14/2022 6:13pm
3599,Villiage Inn,"(R),(M),(C),(AH)",,4416 Dodge St. ,Restaurant,Omaha,NE,1987,,,,5/14/2022 6:13pm
3611,Driftwood Cafe,(M),at State Line,4115 Laurel Ave.,Restaurant,Lake Tahoe,NV,1987,,,,5/14/2022 7:45pm
3612,Airliner Lounge,,,5300 Paradise Rd. ,Bars/Clubs,Las Vegas,NV,1987,,,,5/14/2022 7:45pm
3613,Back Door ,"(PT),(N)",(Rear),1415 E. Charleston,Bars/Clubs,Las Vegas,NV,1987,,,,5/14/2022 7:46pm
3614,Body Shop,"(YC),(D)",(Disco),4310 S. Paradise Rd. ,Bars/Clubs,Las Vegas,NV,1987,,,,5/14/2022 7:46pm
3615,Bohemian Bugle ,,(Publication),"1117 S. Main, L.V. 89104",Publication,Las Vegas,NV,1987,,,,5/14/2022 7:46pm
3616,Buffalo,"(W),(SM),(*)",(Sun. beer bust),4640 Paradise Rd. ,Bars/Clubs,Las Vegas,NV,1987,,,,5/14/2022 7:46pm
3617,Camp David,"(*),(H),(IGHC)",(Baths),2631 S. Highland,Bathhouses,Las Vegas,NV,1987,,,,5/14/2022 7:46pm
3618,Den ,(L),(Some L),3421 Boulder Hwy.,Bars/Clubs,Las Vegas,NV,1987,,,,5/14/2022 7:46pm
3619,Denmark Book Store ,,,631 Las Vegas Blvd. N. ,Book Store,Las Vegas,NV,1987,,,,5/14/2022 7:48pm
3620,Downtown Book Store,,,516 E. Fremont ,Book Store,Las Vegas,NV,1987,,,,5/16/2022 3:31pm
3621,Gallery Cafe,"(R),(M)",,230 S. Rainbow,Restaurant,Las Vegas,NV,1987,,,,5/16/2022 3:31pm
3623,Gelo's Lounge,"(PT),(*)",,4633 Paradise Rd. ,Bars/Clubs,Las Vegas,NV,1987,,,,5/16/2022 3:31pm
3624,Gipsy II ,(D),(Disco),4605 Paradise Rd. ,Bars/Clubs,Las Vegas,NV,1987,,,,5/16/2022 3:31pm
3627,M.C.C.,(MCC),,1119 S. Main St. ,Religious Institution,Las Vegas,NV,1987,,,,5/16/2022 3:31pm
3629,Paradise Adult Books,(F&S),(Arcade),4034 Paradise Rd. ,"Erotic Shop,Book Store",Las Vegas,NV,1987,,,,5/16/2022 3:31pm
3630,Peek-O-Rama,(*),(Books & arcade)(See Talk of Town),2232 E. Charleston Blvd.,Book Store,Las Vegas,NV,1987,,,,5/16/2022 3:31pm
3631,Red Barn,(WE),(Games & slots) (WE*)nr. Maryland Pkwy. ,1317 E. Tropicana ,Bars/Clubs,Las Vegas,NV,1987,,,,5/16/2022 3:31pm
3632,S&M's Dynasty ,,"(Clothes, gifts, etc.)",4640 Paradise Rd. ,Erotic Shop,Las Vegas,NV,1987,,,,7/13/2022 9:11am
3633,Snick's ,"(PT),(N)",,1402 S. 4TH ST. ,Bars/Clubs,Las Vegas,NV,1987,,,,5/16/2022 3:31pm
3634,Talk of the Town Book Store,(*),(Peep shows--Cruisy arcade)(Peek-O-Rama),2232 E. Charleston Blvd.,"Book Store,Cruising Areas",Las Vegas,NV,1987,,,,5/16/2022 3:31pm
3641,Bar West,(PT),(Slots) (Some hustlers),210 Commercial Way,Bars/Clubs,Reno,NV,1987,,,,5/31/2022 12:44pm
3642,Chute #1,"(D),(*)",(Disco upstairs)(See ad pg.254) ,1278 S. Virginia,Cruising Areas,Reno,NV,1987,,,,5/31/2022 12:46pm
3643,Club Baths & Health Club,(IGHC),,1030 W. 2nd St.,Bathhouses,Reno,NV,1987,,,,5/31/2022 12:46pm
3645,Westside Motel,(H),,3001 W. 4th St.,Hotel,Reno,NV,1987,,,,5/31/2022 12:50pm
3646,European Health Spa,(M),(Gym), 2999 S. Virginia,Gym,Reno,NV,1987,,,,5/31/2022 12:50pm
3647,Five Star Saloon,"(*),(D),(PT),(E)",(Slots),132 West St.,Bars/Clubs,Reno,NV,1987,,,,5/31/2022 12:51pm
3648,Hub ,,,3098 Kietzke Lane,Bars/Clubs,Reno,NV,1987,,,,5/31/2022 12:51pm
3649,Imagine That,"(D),(WE),(*),(L),(S)",(Disco) (WE*) (L only) (S-WE),1295 E. 2nd St.,Bars/Clubs,Reno,NV,1987,,,,5/31/2022 12:52pm
3651,Members Only,"(YC),(D),(*)",(Disco),3338 Kietzke Lane,Bars/Clubs,Reno,NV,1987,,,,5/31/2022 12:53pm
3652,NALAG,(H),Plans resort & Hotel,"350 S. Center St., 89501",Hotel,Reno,NV,1987,,,,5/31/2022 12:54pm
3653,Outback,"(W),(SM),(PT)","(Some W,SM) (Slots)",7350 W. 4th St.,Bars/Clubs,Reno,NV,1987,,,,5/31/2022 12:56pm
3654,Roulette Motel,(H),,352 Lake St.,Hotel,Reno,NV,1987,,,,5/31/2022 12:56pm
3655,Rumpus Room,"(PT),(R),(*)",(Something for everyone),424 E. 4th St.,Restaurant,Reno,NV,1987,,,,5/31/2022 12:57pm
3656,Saddle Room,"(*),(D)",(Downstairs at Chute #1),1278 S. Virginia,Bars/Clubs,Reno,NV,1987,,,,7/25/2022 1:21pm
3657,1099 Club,(PT),(Looking up),1099 S. Virginia,Bars/Clubs,Reno,NV,1987,,,,5/31/2022 12:59pm
3658,Virginia St. Book Store,,(Cruisy 24 hr. arcade),961 S. Virginia,"Cruising Areas,Book Store",Reno,NV,1987,,,,5/31/2022 12:59pm
3664,Mark Twain Saloon,"(M),(WE)",(Best WE), 19 S. 'C' St.,Bars/Clubs,Virginia City ,NV,1987,,,,5/31/2022 1:21pm
3667,Appletree Book Store,(M),,24 Warren St.,Book Store,Concord,NH,1987,,,,5/31/2022 1:26pm
3668,Dover Social Club,"(P),(M),(D)",,13 Partland St.,Bars/Clubs,Dover,NH,1987,,,,5/31/2022 1:29pm
3674,Club Merri-Mac,"(*),(P),(L)",(Some L),201 Merrimack St.,Bars/Clubs,Manchester,NH,1987,,,,6/1/2022 12:23am
3675,Front Runner,"(P),(D),(PT),(*),(E)",(Disco),361 Pine St.,Bars/Clubs,Manchester,NH,1987,,,,6/1/2022 12:24am
3677,Press Club,"(P),(D),(PT),(*)",,35 Kosciuszko St.,Bars/Clubs,Manchester,NH,1987,,,,6/1/2022 12:25am
3681,"Isis, Ltd.","(P),(L)",(Some L),40 Pleasant St.,Bars/Clubs,Portsmouth,NH,1987,,,,6/1/2022 12:27am
3688,Archie's,,(Cruisy late afternoons with beach crowd) (Patio),312 Cookman Ave.,Cruising Areas,Asbury Park,NJ,1987,,,,6/1/2022 12:32am
3689,Blue Note,"(OC),(E),(PT),(*),(WE)",(WE*),707 Bangs Ave.,Bars/Clubs,Asbury Park,NJ,1987,,,,6/1/2022 12:32am
3690,Cheek's Place,,,611 Heck St.,Bars/Clubs,Asbury Park,NJ,1987,,,,6/1/2022 12:32am
3692,Harry's ,"(R),(M)","(Magazines ,bus tickets)",400 Cookman Ave.,Restaurant,Asbury Park,NJ,1987,,,,6/1/2022 12:33am
3693,Key West Motel,"(M),(L)",,109 2nd Ave.,Hotel,Asbury Park,NJ,1987,,,,6/1/2022 12:34am
3694,Odyssey,"(D),(E),(*)",(Disco) (The bar!),427 Cookman Ave.,Bars/Clubs,Asbury Park,NJ,1987,,,,6/1/2022 12:35am
3695,Owl & Pussycat,"(L),(E),(*),(WE)",,109 2nd Ave.,,Asbury Park,NJ,1987,,,,6/1/2022 12:49am
3697,Rascals,"(YC),(M),(B),(D),(L),(WE),(*),(V)","(M&K) (Disco) (Some YC,M,B) (L—3rd floor WE)(V's Place—upstairs)(WE*) just off Cookman",611 Heck St. ,Bars/Clubs,Asbury Park,NJ,1987,,,,6/1/2022 12:53am
3698,Stonewall,(R),,609 Cookman,Restaurant,Asbury Park,NJ,1987,,,,6/1/2022 1:04am
3699,Visions,,,228 Cookman Ave.,Bars/Clubs,Asbury Park,NJ,1987,,,,6/1/2022 1:04am
3702,Atlantic City News,,(Books),101 S. Illinois,Book Store,Atlantic City,NJ,1987,,,,7/13/2022 9:03am
3704,Beach House,(H),,131 S. Ocean Ave.,Hotel,Atlantic City,NJ,1987,,,,6/1/2022 1:07am
3705,Briarwood Hotel,(M),,139 S. Ocean Ave.,Hotel,Atlantic City,NJ,1987,,,,6/1/2022 1:08am
3706,Brass Rail Bar,"(*),(D),(R)",(Open all night)(Best late)(Some hustlers), 12 S. Mt. Vernon Ave.,"Restaurant,Bars/Clubs",Atlantic City,NJ,1987,,,,6/1/2022 1:08am
3707,Connie's News,,(Books),1118 Atlantic Ave.,Book Store,Atlantic City,NJ,1987,,,,6/1/2022 1:11am
3708,Entertainers Club,(*),an alley off New York nr. the Boardwalk,169 S. Westminister,Bars/Clubs,Atlantic City,NJ,1987,,,,6/1/2022 1:12am
3709,Lyle's,(R),(Breakfast & lunch) ,120 S. New York Ave.,Restaurant,Atlantic City,NJ,1987,,,,6/1/2022 1:13am
3710,Ocean House,"(H),(*)",(Open all year) (See ad previous page),127 S. Ocean Ave.,Hotel,Atlantic City,NJ,1987,,,,6/1/2022 1:14am
3711,Rendezvous,(*),,137 S. New York Ave.,Bars/Clubs,Atlantic City,NJ,1987,,,,6/1/2022 1:14am
3712,Saratoga,"(D),(R),(*)",(Preppies) (Disco),205 S. New York Ave.,"Restaurant,Bars/Clubs",Atlantic City,NJ,1987,,,,6/1/2022 1:21am
3713,Studio VI,"(D),(L)",(Disco) (Some L) (Upstairs from Brass Rail),12 S. Mt. Vernon,Bars/Clubs,Atlantic City,NJ,1987,,,,6/1/2022 1:22am
3719,Buddy's,"(D),(L),(WE),(*)",(Disco),751 Washington Ave.,Bars/Clubs,Belleville,NJ,1987,,,,6/1/2022 1:26am
3725,Gatsby's,"(*),(YC),(D),(E)",(E—in rear) (Disco)(Rt. 70),2310 W. Marlton Pike ,Bars/Clubs,Cherry Hill,NJ,1987,,,,6/1/2022 1:34am
3727,Video Emporium,"(*),(M)",(24 hrs.),3049 Rt. 10,Business,Denville,NJ,1987,,,,6/1/2022 1:36am
3728,Charlie's West,"(*),(D)",(Disco),536 Main St.,Bars/Clubs,East Orange,NJ,1987,,,,6/1/2022 1:45am
3733,L'Mannequin,(D),(Disco),67 Orchard St.,Bars/Clubs,Elizabeth,NJ,1987,,,,6/1/2022 1:54am
3741,Maxwell's,"(R),(D),(E),(*)",,1039 Washington St.,Restaurant,Hoboken,NJ,1987,,,,6/1/2022 1:58am
3742,Ark,(D),,733 Lakeside Ave.,Bars/Clubs,Hopatcong,NJ,1987,,,,6/1/2022 2:00am
3750,Maddie's Mine Hill Tavern,"(L),(D),(R),(PT)",(Some L),181 Randolph Ave.,"Restaurant,Bars/Clubs",Mine Hill,NJ,1987,,,,6/1/2022 2:23am
3752,Buddy's,"(D),(B)",(Disco),751 Washington Ave.,Bars/Clubs,Newark,NJ,1987,,,,6/1/2022 2:29am
3753,Cactus Club,"(YC),(D),(E),(*)",(Disco),170 Fleming Ave.,Bars/Clubs,Newark,NJ,1987,,,,6/1/2022 2:30am
3754,First Choice,"(M),(R),(D),(B)","(Some Latins, B)",533 Ferry St.,"Bars/Clubs,Restaurant",Newark,NJ,1987,,,,6/1/2022 2:30am
3756,J. August's Cafe,"(M),(R)",,65 Church St.,Restaurant,New Brunswick,NJ,1987,,,,6/1/2022 2:32am
3757,R.P.'s Parlour,,,53 Easton Ave.,Bars/Clubs,New Brunswick,NJ,1987,,,,6/1/2022 2:33am
3761,Yacht Club,"(D),(WE),(*)",(Disco) 5 mi. N. of Route 15  (Jefferson),366 Berkshire Valley Rd.,Bars/Clubs,Oak Ridge,NJ,1987,,,,6/1/2022 2:36am
3763,Rah-Rah's Pub,"(D),(L),(*)",(Some L),51 S. Day St.,Bars/Clubs,Orange,NJ,1987,,,,6/1/2022 2:42am
3771,Happy Time,"(M),(N),(R)",,273 New Brunswick Ave.,Restaurant,Perth Amboy,NJ,1987,,,,6/1/2022 2:45am
3772,The Other Half/The Whole,"(*),(W),(SM),(OC),(D),(E),(WE)","(Some Macho, W, SM)",547 Kennedy St. at Convery,Bars/Clubs,Perth Amboy,NJ,1987,,,,6/1/2022 2:47am
3774,Feather'sDisco,"(YC),(D),(E),(S),(*)","(4 bars, 2 dance floors—'Tops in area')",77 Kinderkamack Rd.,Bars/Clubs,River Edge,NJ,1987,,,,6/3/2022 1:23pm
3781,Omni,"(L),(D)",(Some L)(Disco),1200 S. Broad St.,Bars/Clubs,Trenton,NJ,1987,,,,6/3/2022 1:41pm
3782,Rainbow,"(L),(*)",,677 S. Broad,Bars/Clubs,Trenton,NJ,1987,,,,6/3/2022 1:42pm
3785,Maria's Place,,,530 7th St.,Bars/Clubs,Union City,NJ,1987,,,,6/3/2022 1:50pm
3788,Friendly's Tavern,"(PT),(D),(YC),(L)",(Some Latins),6310 Park Ave.,Bars/Clubs,West New York,NJ,1987,,,,6/3/2022 1:51pm
3795,Adam's Den,,(Disco)(Was closed—may be reopening),4418 Central Ave. N.E.,Bars/Clubs,Albuquerque,NM,1987,,,,6/3/2022 2:06pm
3796,Albuquerque Social Club,(P),,4021 Central Ave. N.E.,Bars/Clubs,Albuquerque,NM,1987,,,,6/3/2022 2:07pm
3797,Cap's,"(M),(R),(C),(AH)",,5801 Central Ave. N.E.,Restaurant,Albuquerque,NM,1987,,,,6/3/2022 2:07pm
3798,Corky's,"(P),(L),(D)",,2428 San Mateo PI.,Bars/Clubs,Albuquerque,NM,1987,,,,6/3/2022 2:11pm
3799,Cricket's,(PT),,5511 Central Ave. N.W.,Bars/Clubs,Albuquerque,NM,1987,,,,6/3/2022 2:12pm
3800,Erotique Book Store,,,4012 Central Ave.,"Book Store,Erotic Shop",Albuquerque,NM,1987,,,,6/3/2022 2:13pm
3801,Foxe's,"(*),(W),(YC),(D),(PT)"," (Some W,YC)(Disco)",8521 Central Ave. N.E.,Bars/Clubs,Albuquerque,NM,1987,,,,6/3/2022 2:14pm
3802,Integrity,,(Church),601 Montana Rd. N.W.,Religious Institution,Albuquerque,NM,1987,,,,6/3/2022 2:15pm
3804,M.C.C.,,,116 Morningside Dr. N.E.,Religious Institution,Albuquerque,NM,1987,,,,6/3/2022 2:16pm
3805,Pleasure Palace,, (Books),5205 Menaul N.E.,Book Store,Albuquerque,NM,1987,,,,6/3/2022 2:16pm
3806,Pussycat I ,(M),(Books),4207 Central Ave. N.E.,Book Store,Albuquerque,NM,1987,,,,6/3/2022 2:18pm
3807,Pussycat II,(M),(Books),7907 Central Ave. N.E.,Book Store,Albuquerque,NM,1987,,,,6/3/2022 2:18pm
3808,R.S. Express,"(YC),(D)",(Disco) ,4500 Central Ave. N.E.,Bars/Clubs,Albuquerque,NM,1987,,,,7/13/2022 8:52am
3826,Adult Book Bar,,,455 Cerillos,"Book Store,Erotic Shop",Santa Fe,NM,1987,,,,6/3/2022 3:05pm
3827,Victor's,"(PE),(R),(M)",,423 W. San Francisco St.,Restaurant,Santa Fe,NM,1987,,,,6/3/2022 3:06pm
3830,Gay Community Center,,(Snacks & C)(518)462-6138,332 Hudson Ave.,Community Center/Support Group,Albany,NY,1987,,,,6/3/2022 3:14pm
3831,Last Straw,"(PT),(AH),(WE),(*)",(Juicebar))(11 pm-6 am),92 Central Ave.,"Bars/Clubs,Cruising Areas",Albany,NY,1987,,,,6/3/2022 3:22pm
3832,Le Most,,(Cards & novelties),189 Lark St.,Business,Albany,NY,1987,,,,6/3/2022 3:22pm
3833,New Beginnings,"(D),(AH)",(Juice bar)(Disco),369 Central,Bars/Clubs,Albany,NY,1987,,,,6/3/2022 3:23pm
3834,Playhouse,"(W),(SM),(OC),(D),(WE),(*)","(Some W,SM) (Disco)(WE*) ",519 Central Ave.,Bars/Clubs,Albany,NY,1987,,,,6/3/2022 3:24pm
3835,Secrets,"(L),(D)", (Some L) (Upstairs from Waterworks),76 Central Ave.,Bars/Clubs,Albany,NY,1987,,,,6/3/2022 3:25pm
3837,Waterworks Pub,"(W),(YC),(PT),(WE),(*)",,76 Central Ave.,Bars/Clubs,Albany,NY,1987,,,,6/3/2022 3:26pm
3844,Happy Hours Books,(M),, 33 W. Main,Book Store,Bay Shore,NY,1987,,,,6/3/2022 3:39pm
3845,Ruthie's Place,"(M),(L),(PT),(N)","(Some M , L)",24 Ackerson Blvd.,Bars/Clubs,Bay Shore,NY,1987,,,,6/3/2022 3:40pm
3848,Pal Joey's,"(YC),(PT),(*)",(N. Bellmore),2475 Jerusalem Ave. ,"Cruising Areas,Bars/Clubs",Bellmore,NY,1987,,,,6/3/2022 3:46pm
3849,Kay's Books ,,,81 State St.,Book Store,Binghamton,NY,1987,,,,6/3/2022 3:49pm
3851,Holiday Inn,,,8 Hawley St.,Hotel,Binghamton,NY,1987,,,,6/3/2022 3:49pm
3852,Lenny's,"(*),(YC),(L),(D),(V)","(Some YC,L)(Disco)",201 State St.,Bars/Clubs,Binghamton,NY,1987,,,,6/3/2022 3:52pm
3853,Mr. Bill's Adult Books,(M),,140 Washington St.,Book Store,Binghamton,NY,1987,,,,6/3/2022 3:52pm
3855,Squiggy's,(L),,34 Chenango St.,Bars/Clubs,Binghamton,NY,1987,,,,6/3/2022 3:54pm
3856,Tiffany's Cafe ,"(M),(R)",,55 Court St.,Restaurant,Binghamton,NY,1987,,,,6/3/2022 3:55pm
3860,Allen,"(R),(YC)",,16 Allen,Restaurant,Buffalo,NY,1987,,,,6/3/2022 4:13pm
3861,City Lights,"(*),(YC),(D)",(Disco),727 Main St. at Tupper,Bars/Clubs,Buffalo,NY,1987,,,,6/3/2022 4:13pm
3862,Club Denmar,"(*),(R)",,884 Main St.,Restaurant,Buffalo,NY,1987,,,,6/3/2022 4:14pm
3863,Club 26,"(YC),(D)",(Disco)(Looks good),26 Allen St.,Bars/Clubs,Buffalo,NY,1987,,,,6/3/2022 4:16pm
3865,Duff's ,"(L),(WE),(*)",(Many L),750 Main St.,Bars/Clubs,Buffalo,NY,1987,,,,6/3/2022 4:17pm
