ID,title,amenityfeatures,description,streetaddress,type,city,state,Year,unclear_address,uncleartype,notes,lastmodified
1729,Le Jeune Road Book Store ,,,938 S.W. 42nd Ave.,Book Store,Miami,FL,1988,,,,2/22/2022 11:49pm
1730,Leprechaun Inn,(*),"(Cruisy)(S.W. 40th St.) (2 blks E. of Palmetto Exp.)
M .C .C . (305)573-4156",7305 Bird Rd.,"Cruising Areas,Bars/Clubs",Miami,FL,1988,,,,2/22/2022 11:50pm
1732,On the Waterfront ,"(P),(YC),(*),(D)",(Very Latin)(Disco),3615 South River Dr. N.W.,Bars/Clubs,Miami,FL,1988,,,,2/22/2022 11:51pm
1733,Perrine Books,,,18093 S. Dixie Hwy,Book Store,Miami,FL,1988,,,,2/22/2022 11:52pm
1734,Pleasure Chest,,"(Leather, erotica, etc.) (Club Body Cntr.)",2991 Coral Way,Erotic Shop,Miami,FL,1988,,,Pg.160 mentions Club Body Cntr. as the location. I put the address that was listed for that location. ,2/22/2022 11:56pm
1735,Reading Club,(M),,12304 N.W. 7th Ave.,Book Store,Miami,FL,1988,,,,2/22/2022 11:57pm
1736,Red Road Books,(F&S),,2316 S.W. Red Road,Book Store,Miami,FL,1988,,,,2/22/2022 11:57pm
1737,Red Rooster ,"(OC),(E)",,2404 N.E. 2nd Ave.,Bars/Clubs,Miami,FL,1988,,,,2/22/2022 11:58pm
1738,Seventy-ninth St. Cinema,,,137 N.E. 79th St.,Theatre,Miami,FL,1988,,,,2/22/2022 11:58pm
1739,Southpaw Saloon,"(W),(PT),(N)",,7005 Biscayne Blvd.,Bars/Clubs,Miami,FL,1988,,,,2/22/2022 11:58pm
1740,Studio,"(PE),(M),(R)",,2340 S.W. 32nd Ave.,Restaurant,Miami,FL,1988,,,,2/22/2022 11:59pm
1743,Trail Books,,,7350 S.W. 8th St.,Book Store,Miami,FL,1988,,,,2/23/2022 12:04am
1744,TWN ,(IGTA),(The Weekly News) (Publication),901 N.E. 79th St.,"Travel Service,Publications",Miami,FL,1988,,,,2/23/2022 12:04am
1745,Uncle Charlie's,"(*),(WE),(D)",(Disco) )(WE*),3673 Bird Rd.,Bars/Clubs,Miami,FL,1988,,,,2/23/2022 12:05am
1746,Vagabond,,(Noon-3am), 7301 Biscayne Blvd.,Bars/Clubs,Miami,FL,1988,,,,2/23/2022 12:06am
1747,Waterfront,"(M),(YC)",,3615 N.W. South River Dr.,Bars/Clubs,Miami,FL,1988,,,,2/23/2022 12:06am
1762,Boardwalk,"(E),(V),(PT),(*)",(Some Latins),17008 Collins Ave.,Bars/Clubs,Miami Beach,FL,1988,,,,2/26/2022 7:00pm
1764,Club 1235 ,"(D),(YC),(*)",(Disco) ( *Sun.),1235 Washington,Bars/Clubs,Miami Beach,FL,1988,,,,2/26/2022 7:02pm
1766,Hamlet,(N),,1663 Lenox Ave.,Bars/Clubs,Miami Beach,FL,1988,,,,2/26/2022 7:03pm
1767,Monkey Bar ,(RT),,2000 Collins Ave.,Bars/Clubs,Miami Beach,FL,1988,,,,2/26/2022 7:03pm
1768,OVO ,(OC),(Tues. only),1450 Collins,Bars/Clubs,Miami Beach,FL,1988,,,,2/26/2022 7:04pm
1769,Riviera Collins Apts. ,(H),,3720 Collins Ave.,Hotel,Miami Beach,FL,1988,,,,2/26/2022 7:06pm
1770,Riviera Park,(H),,2000 Liberty Ave.,Hotel,Miami Beach,FL,1988,,,,2/26/2022 7:06pm
1771,Riviera Plaza Apts.,(H),,337 20th St.,Hotel,Miami Beach,FL,1988,,,,2/26/2022 7:06pm
1772,Sea Gull,"(H),(R),(*),(IGTA)",(Resort)(Pool) )(T-D Sat & Sun) (Disco) On the ocean ,100 21st St. at Collins,"Hotel,Restaurant",Miami Beach,FL,1988,,,,2/26/2022 7:08pm
1773,Sunbrite Apts. ,,,1330 Pennsylvania Ave.,Hotel,Miami Beach,FL,1988,,,,2/26/2022 7:09pm
1774,Teran's ,,(Best late),323 23rd St.,Bars/Clubs,Miami Beach,FL,1988,,,,2/26/2022 7:09pm
1775,Trader Toms ,,"(Clothes, etc.) (Sea Gull Hotel)",100 21st St. at Collins,"Business,Hotel",Miami Beach,FL,1988,,checked,took address for the seagull hotel located on pg162,6/12/2022 12:33pm
1776,21st St. Theatre ,(F&S),,2039 Collins Ave.,Theatre,Miami Beach,FL,1988,,,,2/26/2022 7:13pm
1779,Book Nook,,,824 5thAve.S.,Book Store,Naples,FL,1988,,,,2/26/2022 7:17pm
1785,Kozy Korner,,,1810 South Blvd.,Bars/Clubs,New Port Richey ,FL,1988,,,,2/26/2022 7:21pm
1786,Lisa Book & Video ,,,14817 W. Dixie Hwy.,Book Store,North Miami Beach,FL,1988,,,,6/12/2022 11:16am
1787,Sugar's,"(YC),(D),(*)",(Some YC)(Disco) (Open until 6am),13705 Biscayne Blvd.,Bars/Clubs,North Miami Beach,FL,1988,,,,2/26/2022 7:23pm
1789,Blockhouse Disco,"(S),(L),(D)",(In Cell Block),3400 S. Orange Blossom,Bars/Clubs,Orlando,FL,1988,,,,2/26/2022 7:24pm
1791,Cell Block M,"(WE),(W),(*)",(Out back-SM),3400 S. Orange Blossom Trail,Bars/Clubs,Orlando,FL,1988,,,,2/26/2022 7:25pm
1793,Faces,"(L),(S)",(Sun T-D) ,4910 Edgewater,Bars/Clubs,Orlando,FL,1988,,,,2/26/2022 7:26pm
1795,Grandma's Cafe,(R),(24 hrs) (At Parliament House),410 N. Orange Blossom Trail,Restaurant,Orlando,FL,1988,,checked,Got address for the parliament house on pg166,2/26/2022 7:29pm
1796,Loading Dock,"(*),(PT),(W)",,3400 S. Orange Blossom Trail,Bars/Clubs,Orlando,FL,1988,,,,2/26/2022 7:30pm
1798,Midnight News,(*),(Adult boutique),410 N. Orange Blossom Trail,Erotic Shop,Orlando,FL,1988,,,,2/26/2022 7:31pm
1799,New Image Fitness Center,(P),(Rear),3400 S. Orange Blossom Trail ,,Orlando,FL,1988,,,,2/26/2022 7:32pm
1800,Orange Quarter,"(R),(D)",(Tues. only),70 N. Orange Ave.,"Restaurant,Bars/Clubs",Orlando,FL,1988,,,,2/26/2022 7:35pm
1801,Parliament House,"(*),(YC),(D),(S),(R)",(Super complex) (Disco) (5 bars) (Liquor)(H—120 motel units) (305) 425-7571,410 N. Orange Blossom Trail,"Bars/Clubs,Restaurant",Orlando,FL,1988,,,,2/26/2022 7:37pm
1802,Silver Hammer,"(*),(PT),(W)",(W & Levi),1300 N. Mills Ave.,Bars/Clubs,Orlando,FL,1988,,,,2/26/2022 7:38pm
1803,Southern Nights ,"(L),(M),(D),(S),(R)","(Some L,M)(Disco) (Wed-*)(Liquor) ",375 S. Bumby Ave.,"Bars/Clubs,Restaurant",Orlando,FL,1988,,,,2/26/2022 7:39pm
1810,Gold Rush Saloon,,(AIA at Granada),18 Bouvard,Bars/Clubs,Ormond Beach,FL,1988,,,,2/26/2022 7:44pm
1811,Bottle Shop,(N),(Cruisy),4024 Mobile Hwy.,"Bars/Clubs,Cruising Areas",Pensacola,FL,1988,,,,6/12/2022 12:25pm
1813,Faces ,"(D),(S),(R)",,428 W. Garden St.,"Restaurant,Bars/Clubs",Pensacola,FL,1988,,,,2/26/2022 7:45pm
1814,Fancy Free,"(D),(S),(R),(*)",(Disco),4026 Mobile Hwy.,"Restaurant,Bars/Clubs",Pensacola,FL,1988,,,,2/26/2022 7:46pm
1816,M.C.C.,(MCC),(904)433-8528,415 Alcaniz,Religious Institution,Pensacola,FL,1988,,,,2/26/2022 7:47pm
1818,Poets,(OC),(Cruisy),406 E. Wright,"Bars/Clubs,Cruising Areas",Pensacola,FL,1988,,,,6/12/2022 12:26pm
1819,Quiet Village Inn,"(D),(S),(*),(WE)",(Sun. buffet)(Liquor) (WE*),3107 E. Cervantes,Bars/Clubs,Pensacola,FL,1988,,,,2/26/2022 7:49pm
