ID,title,description,streetaddress,city,state,type,amenityfeatures,Year,unclear_address,uncleartype,notes,lastmodified
356,Little Shrimp,(Piano bar - patio in Summer),1305 S. Coast Hwy.,Laguna Beach,CA,"Bars/Clubs,Restaurant","(*),(R),(E)",1983,,,,12/5/2021 11:00am
358,Tap Room,(WE*) (Entrance next door to R) Coast Inn,1401 S. Coast Hwy.,Laguna Beach,CA,Bars/Clubs,"(WE),(*)",1983,,,,12/10/2021 4:22pm
357,Main Street,(Piano bar),1460 S. Coast Hwy.,Laguna Beach,CA,Bars/Clubs,"(E),(*)",1983,,,,12/5/2021 11:00am
367,Brass Balloon,(Liquor),30100 Town Center Dr.,Laguna Niguel,CA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:00am
370,Americana,,210 Atlantic Ave. ,Long Beach,CA,Restaurant,"(M),(R),(C),(AH)",1983,,,,12/5/2021 11:00am
369,Way Out Inn,,4664 60th St. W.,Lancaster,CA,Bars/Clubs,(M),1983,,,,12/5/2021 11:00am
371,Basic Plumbing,('Wild back room'),2011 E. 4th,Long Beach,CA,Bars/Clubs,(P),1983,,,,12/15/2021 12:45pm
372,Ben's Books,,5525 N. Atlantic Ave.,Long Beach,CA,Book Store,,1983,,,,12/5/2021 11:00am
373,Breakers,(Liquor) (W-PT-downstairs) (Cruisy),31 39th Pl. ,Long Beach,CA,"Bars/Clubs,Cruising Areas","(D),(W),(PT),(*)",1983,,,,12/5/2021 11:00am
374,Broadway Annex,(Liquor),1435 E. Broadway,Long Beach,CA,Bars/Clubs,,1983,,,,12/5/2021 11:00am
376,Chelsea Book Store,,2121 E. Broadway,Long Beach,CA,Book Store,"(M),(L)",1983,,,,12/5/2021 11:00am
375,Calico Kitchen,,364 E. San Antonio,Long Beach,CA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:00am
378,Copper Penny,,615 E. Ocean Blvd. ,Long Beach,CA,Restaurant,"(M),(R),(C),(AH),(RT)",1983,,,,12/5/2021 11:00am
377,Comanche,(Disco) (WE*),5211 N. Atlantic,Long Beach,CA,Bars/Clubs,"(D),(PT),(WE),(*)",1983,,,,12/10/2021 4:22pm
380,Ed's Adult Books,,123 E. Ocean Ave. ,Long Beach,CA,Book Store,,1983,,,,12/5/2021 11:00am
379,Dodd's Book Store,,4818 E. 2nd St.,Long Beach,CA,Book Store,(M),1983,,,,12/5/2021 11:00am
382,4th Street Cafe,,2030 E. 4th,Long Beach,CA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:00am
381,Forced Heat,"(Some YC, L, B, Unisex) (Disco) (Liquor)",740 E. Boradway,Long Beach,CA,Bars/Clubs,"(*),(YC),(L),(B),(D)",1983,,,,12/5/2021 11:00am
384,Holiday Shop,(Travel),420 E. Broadway,Long Beach,CA,,,1983,,,,12/13/2021 1:22pm
383,Garden City Cafe,,2209 E. Broadway,Long Beach,CA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:00am
385,Hoop's Coop,,2718 E. Anaheim Bl.,Long Beach,CA,Bars/Clubs,"(PT),(L)",1983,,,,12/5/2021 11:00am
386,Bodycenter,(Nautilus gym),8711 3rd St. ,Hollywood,CA,,,1983,,,,12/13/2021 1:22pm
387,Hot Stuff,"(Card, gifts, etc.)",944 E. Broadway,Long Beach,CA,Business,(M),1983,,,,12/5/2021 11:00am
388,Imapct Lounge,(Liquor) (Disco) (WE*),6101 Cherry Ave. ,Long Beach,CA,"Bars/Clubs,Restaurant","(R),(D),(WE),(*)",1983,,,,12/10/2021 4:22pm
390,Long Beach Travel Service ,,1617 E. 7th St. ,Long Beach,CA,,(*),1983,,,,12/13/2021 1:22pm
389,Lil' Lucy's,(Fun & cruisy) (Also AH - WE),1200 E. Broadway,Long Beach,CA,"Bars/Clubs,Cruising Areas","(PT),(*),(AH),(WE)",1983,,,,12/5/2021 11:00am
391,M.C.C. ,,785 Junipero,Long Beach,CA,Religious Institution,(MCC),1983,,,,12/5/2021 11:00am
393,Mineshaft,(Cruisy) (Liquor),1720 E. Broadway,Long Beach,CA,"Bars/Clubs,Cruising Areas","(W),(*),(PT)",1983,,,,12/5/2021 11:00am
392,Mike's Corral,(Wed & WE*),2020 E. Artesia Blvd. ,Long Beach,CA,Bars/Clubs,"(SM),(WE),(W),(*)",1983,,,,12/10/2021 4:22pm
394,Mr. R's Adult Book Store,"(Rock-Book, Inc. & Discount showroom)",17 N. Locust ,Long Beach,CA,"Book Store,Erotic Shop",(*),1983,,,,12/13/2021 1:24pm
395,Paradise Cafe,,1800 E. Broadway,Long Beach,CA,Restaurant,"(M),(R),(*)",1983,,,,12/5/2021 11:00am
396,Que Sera Sera,(Disco) (Liquor),1923 E. 7th St. ,Long Beach,CA,Bars/Clubs,"(L),(D)",1983,,,"
",12/5/2021 11:00am
397,Question Mark,,2682 Long Beach Blvd.,Long Beach,CA,Bars/Clubs,(PT),1983,,,,12/5/2021 11:00am
398,Ripples,(Liquor)(Disco),5101 E. Ocean,Long Beach,CA,Bars/Clubs,"(*),(YC),(D)",1983,,,,12/5/2021 11:00am
400,Sam's Place ,,1744 E. Broadway,Long Beach,CA,Bars/Clubs,(PT),1983,,,,12/5/2021 11:00am
402,Stag,"(Some W, SM, OC) (Looking up) ",5873 N. Atlantic Ave. ,Long Beach,CA,,"(SM),(W),(OC)",1983,,,,12/13/2021 1:22pm
403,Stallion ,,5823 N. Atlantic,Long Beach,CA,,"(SM),(W)",1983,,,,12/13/2021 1:22pm
405,Sundance Saloon,"(Some drags, RT) ",1296 W. Willow,Long Beach,CA,Bars/Clubs,(RT),1983,,,,12/5/2021 11:00am
404,Stockaid Mike's Corral ,(Leather) ,2020 E. Artesia,Long Beach,CA,Erotic Shop,,1983,,checked,pg. 36 of the pdf...odd entry,12/13/2021 1:25pm
406,Sweet Water ,(Good days)(cruisy)(Liquor),1201 Broadway,Long Beach,CA,"Bars/Clubs,Cruising Areas",(*),1983,,,,12/5/2021 11:00am
408,1350 Western World,(Baths),510 W. Anaheim,Wilmington,CA,Bathhouses,(OC),1983,,,,12/5/2021 11:00am
407,Tee Cee's,(Liquor) nr. Atlantic,558 Willow,Long Beach,CA,"Bars/Clubs,Restaurant","(R),(E)",1983,,,,12/10/2021 12:27pm
409,Wellington Club Baths,,1202 E. Anaheim ,Wilmington,CA,Bathhouses,"(P),(*)",1983,,,,12/5/2021 11:00am
419,Academy,(Cabaret),6236 Santa Monica Blvd. ,Hollywood,CA,Restaurant,"(R),(S),(*)",1983,,,,12/5/2021 11:00am
420,Adonis Theatre ,,7308 Melrose Ave.,Hollywood,CA,Theatre,,1983,,,,12/13/2021 1:25pm
423,Basic Plumbing,(YC - only) ('Wild back room' - no booze),725 N. Fairfax,Hollywood,CA,Bars/Clubs,"(P),(YC)",1983,,,,12/13/2021 1:25pm
422,Au Petit Joint,(French R) (Wine only),7953 Santa Monica Blvd.,Hollywood,CA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:00am
421,Animals,"(Some SM, W)",253 N. Vermont,Hollywood,CA,Bars/Clubs,"(SM),(W)",1983,,,,12/5/2021 11:00am
424,Beach Boy,('Hustlers'),7113 Santa Monica Blvd.,Hollywood,CA,Bars/Clubs,(PT),1983,,,,12/5/2021 11:00am
425,Benny's ,"(Some OC, RT)",1645 N. Wilcox),Hollywood,CA,Bars/Clubs,"(OC),(RT)",1983,,,,12/5/2021 11:00am
426,Bluto's,(Looks promising),5526 Santa Monica Blvd.,Hollywood,CA,Bars/Clubs,(SM),1983,,,"
",12/5/2021 11:00am
427,Book Circus,(Books - open 24 hrs.),8230 Santa Monica Blvd. ,Hollywood,CA,Book Store,(*),1983,,,,12/5/2021 11:00am
429,Carriage Trade,at Harper,"8225 Beverly
",Hollywood,CA,Restaurant,"(R),(*)",1983,,,,12/8/2021 3:22pm
430,Casablanca,(rear),5457 Hollywood Blvd.,Hollywood,CA,Bars/Clubs,"(D),(E)",1983,,,,12/5/2021 11:00am
428,Cabaret,,940 N. La Cienega,Hollywood,CA,Restaurant,"(R),(E),(OC)",1983,,,,12/5/2021 11:00am
431,Century Theatre,Hollywood,5115 Hollywood Blvd.,Hollywood,CA,Theatre,,1983,,,,12/13/2021 1:25pm
432,Circus Disco,(Very M),6648 Lexington,Hollywood,CA,Bars/Clubs,"(*),(YC),(D),(M)",1983,,,,12/5/2021 11:00am
435,Continental Roadhouse,1123 Vine St.,1123 Vine St.,Hollywood,CA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:00am
433,Club Los Angeles Baths,,4424 Melrose Ave.,Hollywood,CA,Bathhouses,"(P),(YC),(*)",1983,,,,12/5/2021 11:00am
436,Coral Sands Hollywood ,"(Sauna, pool, etc.)",1730 N. Western Ave.,Hollywood,CA,Hotel,"(*),(H)",1983,,,,12/5/2021 11:00am
437,Cypress Baths,,5291 Fountain,Hollywood,CA,"Hotel,Bathhouses",,1983,,,,12/10/2021 8:39am
440,Eagle,(Some W) (Cruisy),7864 Santa Monica Blvd.,Hollywood,CA,"Bars/Clubs,Cruising Areas","(*),(W)",1983,,,,12/5/2021 11:00am
439,Drake Bookstore,,7566 Melrose Ave,Hollywood,CA,Book Store,(*),1983,,,,12/5/2021 11:00am
438,Data Boys,(Publication),7512 Santa Monica Blvd.,Hollywood,CA,,,1983,,,,12/13/2021 1:22pm
441,Eaten' High,,4514 Fountain,Hollywood,CA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:00am
442,8709 Club Baths,,8709 W. 3rd St.,Hollywood,CA,Bathhouses,"(P),(YC),(*)",1983,,,,12/5/2021 11:00am
445,Four Star,,8857 Santa Monica Blvd.,Hollywood,CA,Restaurant,"(R),(PT),(*),(C&W)",1983,,,,12/5/2021 11:00am
444,55 Club,(Latins),715 N. Western ,Hollywood,CA,Bars/Clubs,(RT),1983,,,,12/5/2021 11:00am
443,Eleven-Seventy Club,(The Orbit) (rear entrance),1170 N. Western Ave.,Hollywood,CA,Bars/Clubs,"(SM),(PT)",1983,,,,2/1/2022 5:09pm
446,French Quarter Market Place ,(Lunches & AH),7985 Santa Monica Blvd.,Hollywood,CA,Restaurant,"(R),(AH),(*)",1983,,,"
",12/5/2021 11:00am
448,Gaslight,,1608 N. Cosmo,Hollywood,CA,,"(S),(RT),(AYOR)",1983,,,,12/13/2021 1:22pm
447,Garden District ,,757 N. La Cienega,Hollywood,CA,Restaurant,"(R),(OC),(*)",1983,,,,12/5/2021 11:00am
451,Gold Coast,(Cruise bar),8228 Santa Monica Blvd. ,Hollywood,CA,Bars/Clubs,"(PT),(*)",1983,,,,12/5/2021 11:00am
449,Gay & Lesbian Community Center,(213) 464-7400,1213 N. Highland ,Hollywood,CA,Community Center/Support Groups,,1983,,,,1/7/2022 9:39am
450,Gino's,(Teenie-boopers)(Disco)(No booze),1123 N. Vince St. ,Hollywood,CA,Bars/Clubs,"(D),(AH)",1983,,,,12/5/2021 11:00am
452,Greg's Blue Dot,,742 N. Highland,Hollywood,CA,Bars/Clubs,"(PT),(*)",1983,,,,12/5/2021 11:00am
453,Greenery Cafe,,8945 Santa Monica Blvd.,Hollywood,CA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:00am
454,Griff's,(WE*),5574 Melrose Ave.,Hollywood,CA,,"(SM),(W),(WE),(*)",1983,,,,12/13/2021 1:22pm
455,Gym Health Club,,5919 Franklin,Hollywood,CA,,,1983,,,,12/13/2021 1:22pm
456,Heliotrope House ,(Seafood),707 N. Heliotrope Dr. ,Hollywood,CA,Restaurant,(R),1983,,,,12/5/2021 11:00am
457,Hilldale Coffee Shop,,8919 Santa Monica Bl.,Hollywood,CA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:00am
458,Hollywood Spa,(Baths),1650 N. Ivar,Hollywood,CA,Bathhouses,(*),1983,,,,12/5/2021 11:00am
459,Hollywood 'Y' Baths,,7661 Melrose Ave. ,Hollywood,CA,Bathhouses,"(*),(P)",1983,,,,12/5/2021 11:00am
460,Hotshots,,7255 Santa Monica Blvd. ,Hollywood,CA,Bars/Clubs,,1983,,,,12/5/2021 11:00am
463,International Love Boutique,"(Clothes, leather, 'toys', etc.)",7046 Hollywood Blvd.,Hollywood,CA,Erotic Shop,,1983,,,,12/13/2021 1:23pm
461,Hudson House,(Emergency low cost housing) (213) 465-2443,6732 Franklin Place,Hollywood,CA,Community Center/Support Groups,,1983,,,,12/13/2021 1:23pm
462,Hunter's Cocktails,(odd neighborhood assortment) (Some L),7511 Santa Monica Blvd.,Hollywood,CA,Bars/Clubs,"(PT),(L)",1983,,,,12/5/2021 11:00am
466,J.B.'s Supply,"(Leather, etc.) (Above Pits)",6202 Santa Monica,Hollywood,CA,Erotic Shop,,1983,,,,12/13/2021 1:25pm
465,Ironworks,(Gym),8764 Holloway Dr.,Hollywood,CA,,(*),1983,,,,12/13/2021 1:23pm
464,International Male,(Clothing),9000 Santa Monica Bl.,Hollywood,CA,Business,,1983,,,,12/5/2021 11:00am
467,La Mesia,,9077 Santa Monica Blvd.,Hollywood,CA,Restaurant,"(M),(PE),(R)",1983,,,,12/5/2021 11:00am
468,Last Drop Cafe ,,1913 Hyperion,Hollywood,CA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:00am
470,Leather Game,"(Leather, clothes, toys, uniforms, etc.) ",7264 Melrose,Hollywood,CA,Erotic Shop,,1983,,,,12/13/2021 1:23pm
469,Leather by Leather,,5542 Santa Monica Blvd.,Hollywood,CA,Erotic Shop,,1983,,,,12/13/2021 1:23pm
471,Lemon Twist,(Some OC) (E-WE),6423 Yucca,Hollywood,CA,Bars/Clubs,"(OC),(E),(WE)",1983,,,,12/5/2021 11:00am
472,Lineup,"(SM, W) (DJ but No D)(Cruisy)",5520 Santa Monica Blvd.,Hollywood,CA,"Bars/Clubs,Cruising Areas","(SM),(W),(PT),(*)",1983,,,,12/5/2021 11:00am
473,Los Barrilitos,(Mexican R) ,6508 Santa Monica,Hollywood,CA,Restaurant,"(M),(R),(S)",1983,,,,12/5/2021 11:00am
475,Manhole,(C-AH-WE),6531 Santa Monica,Hollywood,CA,Restaurant,"(C),(AH),(WE)",1983,,,,12/5/2021 11:00am
476,Manspace,,5524 Santa Monica Blvd. ,Hollywood,CA,Bars/Clubs,"(P),(SM),(FFA),(*)",1983,,,,12/5/2021 11:00am
474,Magic Holiday Travel,,6203 Sunset Blvd. ,Hollywood,CA,Travel Service,,1983,,,,12/13/2021 1:23pm
477,MB Club,(No booze - 'wild back room'),4550 Melrose Ave. ,Hollywood,CA,Bars/Clubs,(P),1983,,,,12/5/2021 11:00am
478,Meat Rack,('Wild back room' *)(No booze),4621 Santa Monica Blvd.,Hollywood,CA,Bars/Clubs,"(P),(*)",1983,,,,12/10/2021 4:22pm
480,Mother Lode,(Cruisy),8944 Santa Monica Blvd.,Hollywood,CA,"Bars/Clubs,Cruising Areas","(PT),(*)",1983,,,,12/5/2021 11:00am
479,Melrose Baths,"(Some OC, chubby chasers)",7269 Melrose Ave.,Hollywood,CA,Bathhouses,"(*),(OC)",1983,,,,12/5/2021 11:00am
481,Mugi,(Japanese),5221 Hollywood Blvd.,Hollywood,CA,Bars/Clubs,"(*),(E)",1983,,,,12/5/2021 11:00am
482,My House,(Some OC),1626 Cahuenga,Hollywood,CA,Bars/Clubs,"(OC),(*)",1983,,,,12/5/2021 11:00am
483,Nail,"(W, YC)",7994 Santa Monica Blvd.,Hollywood,CA,Bars/Clubs,"(*),(YC),(W)",1983,,,,12/5/2021 11:00am
484,Numbers,(Hustlers),8029 Sunset Blvd.,Hollywood,CA,Restaurant,"(R),(OC),(*)",1983,,,,12/5/2021 11:00am
486,Odyssey ,(Disco)('Juice bar')(AH*),"8471 Beverly Blvd.
",Hollywood,CA,Bars/Clubs,"(YC),(D),(AH),(*)",1983,,,"

",12/10/2021 4:23pm
485,Nu Town Saloon,,8265 Santa Monica Blvd.,Hollywood,CA,Restaurant,"(*),(PT),(C&W),(R)",1983,,,,12/5/2021 11:00am
488,PX,"(Leather, toys, Jac-Master)",7818 Santa Monica Blvd.,Hollywood,CA,Erotic Shop,(*),1983,,,,12/13/2021 1:25pm
487,One,(W. Holly. 'cruise' bar),7302 Melrose Ave.,Hollywood,CA,Bars/Clubs,(*),1983,,,,12/5/2021 11:00am
492,Pierre's ,(at Nu Towne Saloon),8265 Santa Monica Blvd,Hollywood,CA,Restaurant,"(R),(*)",1983,,,,12/5/2021 11:00am
490,Percy's Adult Book Store,,1719 N. Western,Hollywood,CA,Book Store,,1983,,,,12/5/2021 11:00am
491,Persian Cowboy,(Middle East R),5229 Hollywood Blvd.,Hollywood,CA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:00am
489,Peanuts,(Disco) (WE*)(Many L),7969 Santa Monica Blvd.,Hollywood,CA,Bars/Clubs,"(D),(WE),(L),(*)",1983,,,,12/10/2021 4:23pm
493,Pits,,6202 Santa Monica Blvd. ,Hollywood,CA,Bars/Clubs,"(SM),(*)",1983,,,,12/5/2021 11:00am
494,Plaza,(Latins) (Disco),739 N. La Brea,Hollywood,CA,Bars/Clubs,"(D),(S),(*)",1983,,,,12/5/2021 11:00am
495,Pleasure Chest ,"(leather, 'toys', jewelry, erotica, etc.)",7733 Santa Monica Blvd. ,Hollywood,CA,Erotic Shop,(*),1983,,,,12/13/2021 1:25pm
496,Probe,(Disco)(WE*) ,836 N. Highland,Hollywood,CA,Bars/Clubs,"(P),(D),(WE),(*)",1983,,,"
",12/10/2021 4:23pm
497,Red Raven,,7013 Melrose Ave.,Hollywood,CA,Restaurant,"(R),(E)",1983,,,,12/5/2021 11:00am
499,Revolver,(D.J. but no D)(Video),8851 Santa Monica Blvd.,Hollywood,CA,Bars/Clubs,(*),1983,,,,12/5/2021 11:00am
500,Rogues,(Jacussi & sauna),8477 Santa Monica Blvd.,Hollywood,CA,Bathhouses,(P),1983,,,,12/15/2021 4:00pm
498,Revellations,(Disco),1046 N. Cole,Hollywood,CA,Bars/Clubs,,1983,,,,12/5/2021 11:00am
501,Rose Tattoo,,665 N. Robertson Blvd.,Hollywood,CA,Restaurant,"(R),(*)",1983,,,,12/5/2021 11:00am
502,Saddle Tramp,(WE*),7255 Santa Monica Blvd.,Hollywood,CA,Bars/Clubs,"(PT),(WE),(*)",1983,,,,12/10/2021 4:23pm
503,Saharan Motor Hotel,,7212 Sunset Blvd. ,Hollywood,CA,Hotel,"(M),(H)",1983,,,,12/5/2021 11:00am
504,Sanctuary,(Back room),941 N. Mansfield,Hollywood,CA,Bars/Clubs,(P),1983,,,,12/13/2021 1:25pm
505,Sesame & Lilies,,7512 Sunset Blvd.,Hollywood,CA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:00am
506,Signature Plus,(gifts),7733 Santa Monica Blvd.,Hollywood,CA,Business,(*),1983,,,,12/5/2021 11:00am
507,Spartan Spa Steam Baths,,5613 Hollywood Blvd.,Hollywood,CA,Bathhouses,,1983,,,,12/5/2021 11:00am
509,Sports Connection,(Gym),8612 Santa Monica,Hollywood,CA,Gym,,1983,,,,12/13/2021 1:26pm
508,Spike Bar,"(Some W, SM, FFA)(Patio)(D.J. but no D)",7746 Santa Monica Blvd. ,Hollywood,CA,Bars/Clubs,"(*),(W),(SM),(FFA)",1983,,,,12/5/2021 11:00am
510,Sports Locker ,(Men's clothing*),8853 Santa Monica Blvd.,Hollywood,CA,Business,(*),1983,,,,12/10/2021 4:22pm
512,Stud,"(Patio) (Some B, OC, SM)",4216 Melrose Ave.,Hollywood,CA,Bars/Clubs,"(B),(OC),(SM),(*)",1983,,,,12/5/2021 11:00am
511,Spotlight,,1601 N. Cahuenga,Hollywood,CA,Bars/Clubs,"(RT),(AYOR)",1983,,,,12/5/2021 11:00am
516,The Leathermaker,"(Clothes, etc)",5720 Melrose Ave. ,Hollywood,CA,Erotic Shop,,1983,,,,12/13/2021 1:26pm
514,Study,(open days),1723 N. Western Ave.,Hollywood,CA,Restaurant,(*),1983,,,,12/5/2021 11:00am
515,Sushi Fune,(Japanese R) ,3820 Fountain,Hollywood,CA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:00am
517,The Palms,(L - only),8572 Santa Monica Bl.,Hollywood,CA,Restaurant,"(R),(L)",1983,,,,12/5/2021 11:00am
518,Tom's Cafe,(Take own wine),5155 Melrose Ave.,Hollywood,CA,Restaurant,(R),1983,,,,12/5/2021 11:00am
520,Y-Baths ,,7661 Melrose,Hollywood,CA,"Hotel,Bathhouses",(H),1983,,checked,,12/10/2021 8:40am
519,Unicorn Book Store,,8940 Santa Monica Blvd.,Hollywood,CA,Book Store,(*),1983,,,,12/5/2021 11:00am
521,Y.M.C.A. ,,1553 N. Hudson,Hollywood,CA,Hotel,"(M),(H)",1983,,,,12/5/2021 11:00am
522,Yukon Mining Co. ,(24 hours *),7328 Santa Monica Blvd.,Hollywood,CA,Restaurant,"(R),(*)",1983,,,,12/10/2021 4:28pm
523,Zoo,,4322 Melrose,Hollywood,CA,Restaurant,(R),1983,,,,12/5/2021 11:00am
534,A Different Light,(Books),4014 Santa Monica Blvd.,Los Angeles,CA,Book Store,,1983,,,,12/5/2021 11:00am
535,All That Chaz,,4306 N. Figueroa,Highland Park,CA,Restaurant,(R),1983,,,,12/5/2021 11:00am
536,APACHE West,(Disco) nr. Olympic & Bundy,2214 Stoner Ave.,Los Angeles,CA,Bars/Clubs,"(*),(D)",1983,,,,12/5/2021 11:00am
537,Bear Leather ,,2010 Wilshire Blvd.,Los Angeles,CA,Erotic Shop,,1983,,,,12/13/2021 1:26pm
538,Blu Nunn,(Breakfast & Lunch),4022 Santa Monica Bl.,Los Angeles,CA,Restaurant,,1983,,,,12/5/2021 11:00am
541,Bunk House,,4519 Santa Monica,Los Angeles,CA,Bars/Clubs,"(W),(PT)",1983,,,,12/5/2021 11:00am
540,Bon Mot,(Latins) ,4022 N. Figueroa,Highland Park,CA,Bars/Clubs,,1983,,,,12/13/2021 1:26pm
539,Body Builders,(Gym),2516 Hyperion,Silver Lake,CA,Gym,(*),1983,,,,12/13/2021 1:26pm
543,Chatterton's Book Store ,,1818 N. Vermont,Los Angeles,CA,Book Store,(M),1983,,,,12/5/2021 11:00am
544,Cuff's,(AH-WE*),1941 Hyperion Ave. ,Los Angeles,CA,Bars/Clubs,"(SM),(AH),(WE),(*)",1983,,,,12/10/2021 4:28pm
542,Catch One,(Disco),4067 W. Pico Blvd.,Los Angeles,CA,Bars/Clubs,"(B),(D),(PT)",1983,,,,12/5/2021 11:00am
545,Club Horizon,,3416 W. Washington,Los Angeles,CA,Bars/Clubs,(B),1983,,,,12/5/2021 11:00am
546,Daddy's,(Should click),1903 Hyperion,Los Angeles,CA,Bars/Clubs,,1983,,,,12/5/2021 11:00am
549,El Chavo,(Mexican R),4441 Sunset Blvd.,Los Angeles,CA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:00am
548,Duane's,(Looks promising),2006 N. Figueroa,Los Angeles,CA,Bars/Clubs,"(SM),(W)",1983,,,,12/5/2021 11:00am
547,Detour,(DJ & live bands) (Cruisy) at Sunset Jct.,1087 Manzanita ,Los Angeles,CA,"Bars/Clubs,Cruising Areas","(*),(C&W)",1983,,,,12/5/2021 11:00am
550,El Conquistador,(Mexican R),3701 Sunset Blvd.,Los Angeles,CA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:00am
551,Flamingo,(Patio),3626 Santa Monica Blvd.,Los Angeles,CA,Bars/Clubs,"(L),(D)",1983,,,,12/5/2021 11:00am
552,Frog Pond,,2106 Hyperion,Los Angeles,CA,Restaurant,(R),1983,,,,12/5/2021 11:00am
554,Gent's Baths,(Latins) (E. L.A.) ,4550 Brooklyn,Los Angeles,CA,Bathhouses,,1983,,,,12/5/2021 11:00am
553,Gateway,(W. L.A.),2526 S. Barrington,Los Angeles,CA,Bars/Clubs,(L),1983,,,,12/5/2021 11:00am
556,Halsted's,('Wild back room'),2453 Glendale Blvd.,Los Angeles,CA,Bars/Clubs,(P),1983,,,,12/5/2021 11:00am
555,Good Company L.A.,(Latins) ,2939 Sunset Blvd.,Echo Park,CA,Bars/Clubs,(PT),1983,,,,12/5/2021 11:00am
559,Jewel's,"(Some B, L)",4061 Pico Blvd.,Los Angeles,CA,Bars/Clubs,"(B),(L),(OC),(SM)",1983,,,,12/10/2021 11:32am
558,Health Works,"(Guys days, bisexuals nights) (Baths)",2114 Hyperion,Los Angeles,CA,Bathhouses,,1983,,,,12/5/2021 11:00am
557,Harold's ,('Hustlers'),555 S. Mian St.,Los Angeles,CA,Bars/Clubs,"(B),(RT),(*)",1983,,,,12/5/2021 11:00am
561,Joly's Pub,(WE*),117 S. Western Ave. ,Los Angeles,CA,Bars/Clubs,"(OC),(WE),(*)",1983,,,,12/10/2021 4:28pm
560,Joey's Cafe,,1997 Hyperion ,Silver Lake,CA,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:00am
562,Ken's River Club,(Some Latins) (Disco),3153 Riverside Dr. ,Los Angeles,CA,Bars/Clubs,"(D),(*)",1983,,,,12/5/2021 11:00am
563,Le Bar,(Looks promising) ,2375 Glendale Blvd.,Los Angeles,CA,Bars/Clubs,,1983,,,,12/5/2021 11:00am
564,Little Joy,(Latins),1477 Sunset Blvd. ,Los Angeles,CA,Bars/Clubs,,1983,,,,12/5/2021 11:00am
565,Mac's,(Baths),2801 Hyperion,Los Angeles,CA,Bathhouses,(*),1983,,,,12/5/2021 11:00am
566,Manhandler,,2692 S. La Cienega,Los Angeles,CA,Bars/Clubs,(PT),1983,,,,12/5/2021 11:00am
567,Mary's Place,,4114 Santa Monica Blvd. ,Los Angeles,CA,Restaurant,"(R),(AH)",1983,,,,12/5/2021 11:00am
568,M.C.C. ,(Downtown),1050 Hill St.,Los Angeles,CA,Religious Institution,(MCC),1983,,,,12/5/2021 11:00am
569,Midtowne Spa,(Baths),615 S. Kohler,Los Angeles,CA,Bathhouses,(*),1983,,,,12/5/2021 11:00am
572,One Way ,"(Cruisy) (Some SM, W, FFA, etc.)",612 N. Hoover,Los Angeles,CA,"Bars/Clubs,Cruising Areas","(SM),(W),(FFA),(*)",1983,,,,12/5/2021 11:00am
571,New York Co. ,,2470 Fletcher Dr. ,Los Angeles,CA,Restaurant,"(R),(*)",1983,,,,12/5/2021 11:00am
570,Mr. Mike's,,3172 Los Feliz Blvd.,Los Angeles,CA,Bars/Clubs,"(E),(OC)",1983,,,,12/5/2021 11:00am
574,Palace Baths,(Downtown),132 E. 4th St. ,Los Angeles,CA,Bathhouses,"(OC),(RT)",1983,,,,12/5/2021 11:00am
573,Outcast,(Some FFA) (Also C - AH) (Enter thru parking lot),4219 Santa Monica Blvd.,Los Angeles,CA,"Bars/Clubs,Restaurant","(W),(SM),(FFA),(C),(AH),(*)",1983,,,,12/5/2021 11:00am
575,Peloyan's ,,1806 1/2 Hillhurst Ave. ,Los Angeles,CA,Restaurant,(R),1983,,,,12/5/2021 11:00am
576,Pernell Travel ,,2617 Hyperion ,Silver Lake,CA,Travel Service,,1983,,,,12/13/2021 1:26pm
578,Roman Holiday Baths,(W.L.A.),12814 Venice Blvd. ,Los Angeles,CA,Bathhouses,,1983,,,,12/5/2021 11:00am
577,Roger's Back Door,(Looks promising) (W.L.A.),12821 Venice Blvd.,Los Angeles,CA,Bars/Clubs,(PT),1983,,,,12/5/2021 11:00am
579,Royal Viking Motel,at Alvarado,2025 W. 3rd. ,Los Angeles,CA,Hotel,"(M),(H)",1983,,,,12/5/2021 11:00am
582,Silver Saddle Spa,(Baths),4356 Sunset Blvd.,Los Angeles,CA,Bathhouses,(*),1983,,,,12/5/2021 11:00am
580,Score,(R - Open for lunch) (Shades of Sutter's Mill),107 W. 4th St. ,Los Angeles,CA,Restaurant,"(*),(R)",1983,,,,12/5/2021 11:00am
