ID2,title,description,streetaddress,type,amenityfeatures,city,state,Year,unclear_address,unclear type or question,notes,Last Modified
3824,Nu Towne Saloon,"(Cruisy)(Some W)(Patio with Sun. buffet, 'Mon. beer bust')",5002 E. Van Buren,"Bars/Clubs,Cruising Areas","(W),(PT),(*)",Phoenix,AZ,1981,,,,3/17/2022 3:10pm
3825,Owl Book Store,,1838 Grand Ave.,Book Store,,Phoenix,AZ,1981,,,,3/17/2022 3:10pm
3826,Parr of Arizona,(Clothing),3903 N. 16th St.,Business,,Phoenix,AZ,1981,,,,3/17/2022 3:10pm
3827,Pleasure Palace Book Store,,1524 E. Van Buren,Book Store,,Phoenix,AZ,1981,,,,3/17/2022 3:10pm
3828,Ramrod,(Sun. beer bust *),395 N. Black Canyon Rd.,Bars/Clubs,"(SM),(W),(PT),(*)",Phoenix,AZ,1981,,,,3/22/2022 8:03am
3829,Sportsmen Lounge,(Disco),4622 N. 7th St. ,Bars/Clubs,"(D),(PT),(C),(AH),(WE)",Phoenix,AZ,1981,,,,3/17/2022 3:10pm
3830,T & J Saloon,"(Hustlers, OC)",702 N. Central,Bars/Clubs,(OC),Phoenix,AZ,1981,,,,3/17/2022 3:10pm
3831,Taylor's,(Great for lovers)(Sun. brunch),4223 N. 7th St.,Bars/Clubs,(*),Phoenix,AZ,1981,,,,3/17/2022 3:10pm
3843,"Munchie's Copper Cooker
",,4333 Brown,Restaurant,"(M),(R)",Scottsdale,AZ,1981,,,,3/17/2022 3:10pm
3844,Shack Book Store,,3024 N. Scottsdale Rd.,Book Store,(M),Scottsdale,AZ,1981,,,,3/17/2022 3:10pm
3845,Zorba's Book Shop,,2924 W. Scottsdale Rd.,Book Store,,Scottsdale,AZ,1981,,,,3/17/2022 3:10pm
3847,Minder-Benders,,715 S. Hayden Rd.,"Bars/Clubs,Restaurant","(M),(YC),(R)",Tempe,AZ,1981,,,,3/21/2022 5:55pm
3848,Modern World Adult Books,,1812 E. Apache,Book Store,,Tempe,AZ,1981,,,,3/17/2022 3:10pm
3852,AGN ,(Newspaper),"P.O. Box 5002 Tucson, AZ 85703",Publication,,Tuscon,AZ,1981,,,,3/17/2022 3:10pm
3853,Caesar's Book Store,('Wild back room' - best early evenings),2540 N. Miracle Mile,Book Store,(*),Tuscon,AZ,1981,,,,3/17/2022 3:10pm
3855,Books Brothers,,3244 E. Speedway,Book Store,,Tuscon,AZ,1981,,,,3/17/2022 3:10pm
3857,Congress,,311. E. Congress,Bars/Clubs,"(M),(OC),(RT)",Tuscon,AZ,1981,,,,3/17/2022 3:10pm
3858,Dale's Graduate,"(Some W, SM, FFA, OC, YC, Latins - 'tops' during cocktail hour)",23 W. University Blvd. ,Bars/Clubs,"(W),(SM),(FFA),(OC),(YC),(PT),(*)",Tuscon,AZ,1981,,,,3/17/2022 3:10pm
3859,Fun Tyme Adult Books,,349 E. Toole Ave.,Book Store,,Tuscon,AZ,1981,,,,3/17/2022 3:10pm
3860,Fun Tyme Hotel,(Not The Ritz),345 E. Toole Ave. ,Hotel,(M),Tuscon,AZ,1981,,,,3/17/2022 3:10pm
3861,Hair Tiz,(Picking up nicely),342 E. Toole Ave.,Bars/Clubs,,Tuscon,AZ,1981,,,,3/17/2022 3:10pm
3862,Holy Trinity Comm. Church of the Desert,,4831 E. 22nd,Religious Institution,,Tuscon,AZ,1981,,,,3/17/2022 3:10pm
3863,Jekyll's - Last Culture,"(Some L, Latins, drags, whatever)(Disco)",1455 N. Miracle Mile,Bars/Clubs,"(S),(L)",Tuscon,AZ,1981,,,,3/17/2022 3:10pm
3864,Joshua Tree,(Most macho disco)(Cruisy)('Back Pocket' & patio in rear,2921 N. 1st Ave. ,"Cruising Areas,Bars/Clubs","(YC),(*)",Tuscon,AZ,1981,,,,3/17/2022 3:10pm
3865,Pleasure World,(Books 'n' things - erotica) ,120 E. Congress,Book Store,(*),Tuscon,AZ,1981,,,,3/17/2022 3:10pm
3866,Pleasure World,(Books 'n' things - erotica) ,3814 E. Speedway,Book Store,(*),Tuscon,AZ,1981,,,,3/17/2022 3:10pm
3867,Pleasure World,(Books 'n' things - erotica) ,3844 E. Grant Rd. ,Book Store,(*),Tuscon,AZ,1981,,,,3/17/2022 3:10pm
3868,Pleasure World,(Books 'n' things - erotica) ,1904 S. Craycroft,Book Store,(*),Tuscon,AZ,1981,,,,3/17/2022 3:10pm
3869,Sambo's ,,(Across from Jekyll's),Restaurant,"(M),(R),(C),(AH)",Tuscon,AZ,1981,,,,3/17/2022 3:10pm
3871,Speedway Books,,3660 E. Speedway,Book Store,,Tuscon,AZ,1981,,,,3/17/2022 3:10pm
3872,Stables,(Baths)(Looks promising),3820 E. 40th St.,Bathhouses,(P),Tuscon,AZ,1981,,,,3/17/2022 3:10pm
3873,Stepps,(Some L)(Disco),5861 N. Oracle Rd.,Bars/Clubs,"(YC),(L),(D),(*)",Tuscon,AZ,1981,,,,3/17/2022 3:10pm
3874,Toole Box,(Cruisy maze & 'wild back room' & disco too!) (Enter thru lobby of Fun Tyme Hotel),347 E. Toole Ave. ,"Bars/Clubs,Cruising Areas,Hotel","(P),(AH),(BYOB)",Tuscon,AZ,1981,,,,3/21/2022 8:21am
3875,Truth Chapel,M.C.C. ,2460 N. Dodge,Religious Institution,MCC,Tuscon,AZ,1981,,,,3/21/2022 5:50pm
3882,Mickey's Lounge,,400 S. Haskell,Bars/Clubs,(M),Wilcox,AZ,1981,,,,3/17/2022 3:10pm
3884,Ruth's Coffee Shop,,38 W. 2nd St. ,Restaurant,"(M),(R)",Yuma,AZ,1981,,,,3/17/2022 3:10pm
3885,Sky Chief,(Bar only - WE),1530 E. 32nd St. ,Bars/Clubs,"(M),(WE)",Yuma,AZ,1981,,,,3/17/2022 3:10pm
3886,Stardust Motel Lounge,,2350 S. 4th St. ,"Bars/Clubs,Hotel","(M),(E)",Yuma,AZ,1981,,,,3/17/2022 3:10pm
3892,Log Cabin Inn & Country Store ,,42 Kings Highway,Restaurant,"(M),(H),(R)",Eureka Springs,AR,1981,,,,3/17/2022 3:10pm
3893,George's Majestic ,,519 W. Dickson,Bars/Clubs,"(M),(OC),(*)",Fayetteville,AR,1981,,,,3/17/2022 3:10pm
3894,R.D.'s Disco,(Disco)(Show Address Book for Adm),325 W. Dickson,Bars/Clubs,"(P),(YC),(D)",Fayetteville,AR,1981,,,,3/17/2022 3:10pm
3897,Macho's ,(Disco)(Some L),634 Division ,Bars/Clubs,"(M),(YC),(D),(*)",Ft. Smith,AR,1981,,,,3/17/2022 3:10pm
3898,Village Landing,,3028 N. 6th St. ,Bars/Clubs,"(*),(YC),(L),(D)",Ft. Smith,AR,1981,,,,3/17/2022 3:10pm
3902,Norma Kristie's ,(Some L),220 Central Ave.,Restaurant,"(D),(S),(R),(L)",Hot Springs,AR,1981,,,,3/17/2022 3:10pm
3903,Our House Lounge,(Upstairs disco - looks promising),112 Central Ave.,Bars/Clubs,,Hot Springs,AR,1981,,,,3/17/2022 3:10pm
3906,Chaps Saloon,,1701 University ,Bars/Clubs,"(W),(YC)",Little Rock,AR,1981,,,,3/17/2022 3:10pm
3908,George's ,(Beer),7303 W. 12th ,Bars/Clubs,(M),Little Rock,AR,1981,,,,3/17/2022 3:10pm
3909,Regina's Place,(Books & Movie arcade),1314 Main St. ,Book Store,,Little Rock,AR,1981,,,,3/17/2022 3:10pm
3918,Alameda Steam Baths,(Good Days),1001 Santa Clara Ave.,Bathhouses,(*),Alameda,CA,1981,,,,3/17/2022 3:10pm
3919,Bacchanal,,1369 Solano,Bars/Clubs,(L),Albany,CA,1981,,,,3/17/2022 3:10pm
3924,Awful Annies Cafe,,160 Sacramento,Restaurant,"(M),(R)",Auburn,CA,1981,,,,3/17/2022 3:10pm
3925,E & G Cafe,,729 Lincoln Way,Restaurant,(M),Auburn,CA,1981,,,,3/17/2022 3:10pm
3938,Canal Street,,118 Main St. ,Bars/Clubs,"(M),(Hip),(YC)",Chico,CA,1981,,,,3/17/2022 3:10pm
3941,Hans Again,,877 W. 19th ,Bars/Clubs,,Costa Mesa,CA,1981,,,,3/17/2022 3:10pm
3942,Holiday Health Spa (Behind bank),,2300 Harbor Blvd. ,Bathhouses,"(M),(YC),(P)",Costa Mesa,CA,1981,,,,3/17/2022 3:10pm
3943,M.C.C. ,,214 E. 23rd ,Religious Institution,MCC,Costa Mesa,CA,1981,,,,3/21/2022 5:48pm
3944,Newport Station (Disco)(Closed on Mondays),,1945 Placentia,"Restaurant,Bars/Clubs","(*),(YC),(D),(R)",Costa Mesa,CA,1981,,,,3/17/2022 3:10pm
3946,Ms. Fitz,(Many L)(Liquor),4363 Sepulveda,Bars/Clubs,"(L),(D),(WE)",Culver City,CA,1981,,,,3/17/2022 3:10pm
3947,Interlude ,,4942 Stevens Creek,Restaurant,(R),Cupertino,CA,1981,,,,3/17/2022 3:10pm
3948,Red Boar ,,10095 Saich Way,Bars/Clubs,"(*),(D),(E)",Cupertino,CA,1981,,,,3/17/2022 3:10pm
3949,Savoy,,20469 Silverado St. ,Bars/Clubs,"(L),(*),(D)",Cupertino,CA,1981,,,,3/17/2022 3:10pm
3953,Great Gatsby ,,345 W. Main,Restaurant,"(M),(R)",El Cajon,CA,1981,,,,3/17/2022 3:10pm
3954,Tiki Room ,,388 N. 2nd St. ,Bars/Clubs,(M),El Cajon,CA,1981,,,,3/17/2022 3:10pm
3956,Eddie's ,(Looks promising),4101 N. Arden Dr. ,Bars/Clubs,(PT),El Monte,CA,1981,,,,3/17/2022 3:10pm
3957,Skate World,"(Semi P) (Tues. nights - men only)(415) 222-0244 (See ad, p. 22)",3645 San Pablo Dam Rd. ,Bars/Clubs,(P),El Sobrante,CA,1981,,,,3/17/2022 3:10pm
3959,Old Town Bar & Grille,,2nd St. (Old Town Eureka),Restaurant,"(M),(Hip),(R),(D),(L)",Eureka,CA,1981,,,,3/17/2022 3:10pm
3965,Adult Books,,560 Parker Rd. ,Book Store,,Fairfield,CA,1981,,,,3/17/2022 3:10pm
3966,Adult Book Store,,4304 N. Blackstone,Book Store,,Fresno,CA,1981,,,,3/17/2022 3:10pm
3967,Circle ,('Tops' in area)(Disco)(Liquor),2777 N. Maroa,Bars/Clubs,"(*),(YC),(D)",Fresno,CA,1981,,,,3/17/2022 3:10pm
3968,Olive Tower Coffee Shop,,936 E. Olive,Restaurant,(R),Fresno,CA,1981,,,,3/17/2022 3:10pm
3969,Palace Saloon ,(Liquor)(Cruisy),4030 E. Belmont ,"Cruising Areas,Bars/Clubs","(PT),(*)",Fresno,CA,1981,,,,3/17/2022 3:10pm
3970,Red Lantern ,"(Some W, SM OC)",4618 E. Belmont ,Bars/Clubs,"(W),(SM),(OC),(PT)",Fresno,CA,1981,,,,3/17/2022 3:10pm
3971,Steam Works,(Baths)(Looks promising),1551 'E' St. ,Bathhouses,,Fresno,CA,1981,,,,3/17/2022 3:10pm
3972,The Arms,(Looks Promising) ,4630 E. Tulare,Restaurant,(R),Fresno,CA,1981,,,,3/17/2022 3:10pm
3977,Club ,,16805 S. Western,Bars/Clubs,"(L),(D),(PT)",Gardena,CA,1981,,,,3/17/2022 3:10pm
3978,Rink's ,(Some L),15215 S. Crenshaw,Bars/Clubs,"(L),(S),(PT)",Gardena,CA,1981,,,,3/17/2022 3:10pm
3979,D.O.K. West ,(Disco),12889 Garden Grove Blvd.,Bars/Clubs,"(YC),(D),(*)",Garden Grove,CA,1981,,,,3/17/2022 3:10pm
3980,Happy Hour,(Liquor),12081 Garden Grove Blvd. ,"Bars/Clubs,Restaurant","(L),(R),(*)",Garden Grove,CA,1981,,,,3/21/2022 5:56pm
3981,Hip Pocket ,"(Adult books, toys, film, etc.)",12686 Garden Grove Blvd.,Book Store,,Garden Grove,CA,1981,,,,3/17/2022 3:10pm
3982,Iron Spur,(Leather shop)(Also C -AH),11086 Garden Grove Blvd. ,Bars/Clubs,"(W),(SM),(PT),(C),(AH)",Garden Grove,CA,1981,,,,3/17/2022 3:10pm
3983,Knotty Keg ,,8932 Garden Grove Blvd. ,Bars/Clubs,"(L),(PT)",Garden Grove,CA,1981,,,,3/17/2022 3:10pm
3984,Mug,('Nowheresville') ,8612 Garden Grove Blvd. ,Bars/Clubs,,Garden Grove,CA,1981,,,,3/17/2022 3:10pm
3985,Private Stock,(Disco)(All-L-Tues),12792 Brookhurst,Bars/Clubs,"(D),(E),(L)",Garden Grove,CA,1981,,,,3/17/2022 3:10pm
3986,Rumour Hazzit,('Twinkies')(Disco)(enter thru rear),8741 Garden Grove Blvd.,Bars/Clubs,"(D),(PT)",Garden Grove,CA,1981,,,,3/17/2022 3:10pm
3987,Tiki Hut,"(Some W, OC)(Cruisy)",9042 Garden Grove Blvd. ,"Bars/Clubs,Cruising Areas","(*),(W),(OC)",Garden Grove,CA,1981,,,,3/17/2022 3:10pm
3988,El Capitan,,13825 S. Hawthorne,Bars/Clubs,,Hawthorne,CA,1981,,,,3/17/2022 3:10pm
3989,Mammy's ,,22615 Mission Blvd.,Bars/Clubs,,Hayward,CA,1981,,,,3/17/2022 3:10pm
3990,Driftwood Lounge,(Disco)(Good days),22170 Mission Blvd.,Bars/Clubs,"(*),(L),(PT),(D)",Hayward,CA,1981,,,,3/17/2022 3:10pm
3991,Get-A-Way,(Some L)(Disco),21859 Mission Blvd.,Bars/Clubs,"(YC),(L),(D),(*)",Hayward,CA,1981,,,,3/17/2022 3:10pm
3992,Golden Gate Adult Books,,22553 Main St. ,Book Store,,Hayward,CA,1981,,,,3/17/2022 3:10pm
3993,Li'l Ed's ,(Some W),22525 Mission Blvd.,Bars/Clubs,"(W),(AH),(WE)",Hayward,CA,1981,,,,3/17/2022 3:10pm
3994,Turf Club,(Something for everyone)(Open 6am WE)(BBQ Patio in back),22517 Mission Blvd. ,Bars/Clubs,"(*),(WE)",Hayward,CA,1981,,,,3/21/2022 8:10am
3997,Hang Up,,7810 Santa Fe,Bars/Clubs,(PT),Huntington Park,CA,1981,,,,3/17/2022 3:10pm
3998,Islander ,(Some Latins),6907 Santa Fe,Bars/Clubs,"(D),(PT)",Huntington Park,CA,1981,,,,3/17/2022 3:10pm
4000,Annex ,,835 S. La Brea,Bars/Clubs,,Inglewood,CA,1981,,,,3/17/2022 3:10pm
4001,Ruby Rue,,1103 N. La Brea,Bars/Clubs,"(W),(D)",Inglewood,CA,1981,,,,3/17/2022 3:10pm
4002,Andre's ,(French R)(Piano bar) ,1464 S. Coast Hwy. ,"Bars/Clubs,Restaurant","(M),(PE),(R)",Laguna Beach,CA,1981,,,,3/21/2022 5:56pm
4005,Coast Inn ,,1401 S. Coast Hwy. ,"Hotel,Restaurant","(M),(R),(H)",Laguna Beach,CA,1981,,,,3/17/2022 3:10pm
4006,Cottage ,,308 N. Coast Hwy.,Restaurant,"(M),(R)",Laguna Beach,CA,1981,,,,3/17/2022 3:10pm
4007,Denny's ,,1600 S. Coast Hwy. ,Restaurant,"(M),(R),(C),(AH)",Laguna Beach,CA,1981,,,,3/17/2022 3:10pm
4008,Dizz's As Is,(Beer & Wine),2794 S. Coast Hwy. ,Restaurant,"(M),(R)",Laguna Beach,CA,1981,,,,3/17/2022 3:10pm
4009,Hotel Firenze,"(Some PE, OC)",1289 S. Coast Hwy.,Hotel,"(M),(H),(PE),(OC)",Laguna Beach,CA,1981,,,,3/17/2022 3:10pm
4010,Hotel Jan Maarten,,696 S. Coast Hwy. ,Hotel,"(M),(H)",Laguna Beach,CA,1981,,,,3/17/2022 3:10pm
4011,Little Shrimp,(Piano bar - patio in Summer),1305 S. Coast Hwy.,"Restaurant,Bars/Clubs","(*),(R),(E)",Laguna Beach,CA,1981,,,,3/17/2022 3:10pm
4012,Main Street ,(Piano bar),1460 S. Coast Hwy.,Bars/Clubs,"(*),(E)",Laguna Beach,CA,1981,,,,3/17/2022 3:10pm
4013,Tap Room,(Entrance next door to R) Coast Inn,1401 S. Coast Hwy. ,Bars/Clubs,"(WE),(*)",Laguna Beach,CA,1981,,,,3/17/2022 3:10pm
4023,Americana,,210 Atlantic Ave.,Restaurant,"(M),(R),(C),(AH)",Long Beach,CA,1981,,,,3/17/2022 3:10pm
4025,Beach House,(Cruisy)(Liquor),31 39th Pl. ,"Bars/Clubs,Cruising Areas","(PT),(*)",Long Beach,CA,1981,,,,3/17/2022 3:10pm
4027,Broadway Eddie's ,(Cruisy)(Liquor),3348 E. Broadway,"Bars/Clubs,Cruising Areas","(*),(PT)",Long Beach,CA,1981,,,,3/21/2022 7:29am
4028,Ben's Books,,5525 N. Atlantic Ave.,Book Store,,Long Beach,CA,1981,,,,3/17/2022 3:10pm
4029,Copper Penny,,615 E. Ocean Blvd. ,Restaurant,"(M),(R),(C),(AH),(RT)",Long Beach,CA,1981,,,,3/17/2022 3:10pm
4030,Diver's Cove,,5760 E. 2nd St. ,Restaurant,"(R),(*)",Long Beach,CA,1981,,,,3/17/2022 3:10pm
4031,Duke's,"(Some W, SM)",4254 Anaheim,Bars/Clubs,"(W),(SM),(C),(AH)",Long Beach,CA,1981,,,,3/17/2022 3:10pm
4032,Ed's Adult Books,,123 E. Ocean Ave. ,Book Store,,Long Beach,CA,1981,,,,3/17/2022 3:10pm
4033,First 'n' Last,(Cruisy),1064 E. Broadway,"Bars/Clubs,Cruising Areas",(PT),Long Beach,CA,1981,,,,3/17/2022 3:10pm
4035,Haven ,(Some 'drags'),256 Long Beach Bl.,Bars/Clubs,"(PT),(B),(RT)",Long Beach,CA,1981,,,,3/17/2022 3:10pm
4036,Hoop's Coop,(Friendly),2718 E. Anaheim Bl.,Bars/Clubs,"(PT),(L)",Long Beach,CA,1981,,,,3/17/2022 3:10pm
4037,Impact Lounge,(Liquor)(Many L),6101 Cherry Ave.,"Bars/Clubs,Restaurant","(R),(L)",Long Beach,CA,1981,,,,3/17/2022 3:10pm
4038,Inspiration,(Neighborhood Disco)(Liquor),5211 N. Atlantic Ave.,Bars/Clubs,"(D),(*)",Long Beach,CA,1981,,,,3/17/2022 3:10pm
4039,Li'l Lucy's,(Fun & cruisy)(Also AH - WE),1200 E. Broadway,"Cruising Areas,Bars/Clubs","(*),(PT),(AH),(WE)",Long Beach,CA,1981,,,,3/17/2022 3:10pm
4040,Long Beach Travel Service,,1617 E. 7th St.,Travel Service,(*),Long Beach,CA,1981,,,,3/17/2022 3:10pm
4041,Man's Country,(Disco)(Liquor)('Tops in area),740 E. Broadway,Bars/Clubs,(YC),Long Beach,CA,1981,,,,3/17/2022 3:10pm
4042,M.C.C.,,785 Junipero,Religious Institution,MCC,Long Beach,CA,1981,,,,3/21/2022 5:48pm
4043,Mike's Corral,,2020 E. Artesia Blvd. ,Bars/Clubs,"(SM),(W),(*)",Long Beach,CA,1981,,,,3/17/2022 3:10pm
4044,Mineshaft,,1720 E. Broadway,Bars/Clubs,(PT),Long Beach,CA,1981,,,,3/17/2022 3:10pm
4045,Mr. R's Adult Book Store,"(Rock-Book, Inc. & Discount showroom)   ",17 N. Locust,"Bars/Clubs,Book Store",,Long Beach,CA,1981,,,,3/21/2022 8:35am
4046,New Lagoon Saloon,,1415 Santa Fe,Bars/Clubs,(PT),Long Beach,CA,1981,,,,3/17/2022 3:10pm
4047,Que Sera Sera,(Liquor) ,1923 E. 7th St.,Bars/Clubs,(L),Long Beach,CA,1981,,,,3/17/2022 3:10pm
4048,Question Mark,,2682 Long Beach Blvd.,Bars/Clubs,(PT),Long Beach,CA,1981,,,,3/17/2022 3:10pm
4049,Raymoure Motel & Bunkhouse,,1645 W. Pacific Coast Hwy.,Hotel,,Long Beach,CA,1981,,,,3/17/2022 3:10pm
4050,Rio Rita,(Latins),1887 E. 10th St. ,Bars/Clubs,,Long Beach,CA,1981,,,,3/17/2022 3:10pm
4051,Ripples,(Liquor)(Disco)(Recently remodeled),5101 E. Ocean,Bars/Clubs,"(*),(YC),(D)",Long Beach,CA,1981,,,,3/17/2022 3:10pm
4052,Roman IV Lounge,,14 Elm,Restaurant,"(R),(E)",Long Beach,CA,1981,,,,3/17/2022 3:10pm
4053,Sail Inn,,76 1/2 62nd Place,Restaurant,"(M),(R)",Long Beach,CA,1981,,,,3/17/2022 3:10pm
4054,Sam's Place,(Burned),1744 E. Broadway ,Bars/Clubs,(PT),Long Beach,CA,1981,,,,3/17/2022 3:10pm
4055,Stag,,5873 N. Atlantic Ave.,Bars/Clubs,,Long Beach,CA,1981,,,,3/17/2022 3:10pm
4056,Stallion,,5823 N. Atlantic Ave.,Bars/Clubs,"(SM),(W),(WE),(*)",Long Beach,CA,1981,,,,3/17/2022 3:10pm
4058,Wellington Club Baths,(Wilmington)(See ad p. 30),1202 E. Anaheim ,Bathhouses,(P),Long Beach,CA,1981,,,,3/17/2022 3:10pm
4066,Academy,(Uniforms),6236 Santa Monica Blvd.,Restaurant,"(*),(R)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4067,Adonis Theatre,,7308 Melrose Ave.,Theatre,,Hollywood,CA,1981,,,,3/17/2022 3:10pm
4069,Au Petit Joint,(French R)(Wine only),7953 Santa Monica Blvd.,Restaurant,"(M),(R)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4070,"Basic Plumbing
",(YC - only)('Wild back room' - no booze),725 N. Fairfax,Bars/Clubs,"(P),(YC)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4071,Beach Boy,('Hustlers'),"7113 Santa Monica Blvd.
",Bars/Clubs,(PT),Hollywood,CA,1981,,,,3/17/2022 3:10pm
4072,Benny's ,"(Some OC, RT)",1645 N. Wilcox,Bars/Clubs,"(OC),(RT)",Hollywood,CA,1981,,,,3/21/2022 8:02am
4073,Blue Parrot,(D.J. but not D)(Cruisy),8851 Santa Monica Blvd.,"Cruising Areas,Bars/Clubs","(YC),(*)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4074,Bodycenter,(Nautilus gym),8711 3rd St.,Gym,,Hollywood,CA,1981,,checked,,3/17/2022 3:10pm
4075,Book Circus,(Books - open 24 hrs.),8230 Santa Monica Blvd.,Book Store,,Hollywood,CA,1981,,,,3/17/2022 3:10pm
4076,Cabaret,(Looks Promising),940 N. La Cienega,Restaurant,"(R),(E)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4077,Castle Hill,(Cl.-Monday) ,4857 Melrose Ave. ,Restaurant,(R),Hollywood,CA,1981,,,,3/17/2022 3:10pm
4078,Century Theatre,- Hollywood,5115 Hollywood Blvd.,"Bars/Clubs,Theatre",(*),Hollywood,CA,1981,,,,3/21/2022 6:10pm
4079,Chesterfield Hotel,,1624 N. Hudson,Hotel,"(M),(H)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4081,Chez Claude,(Looks promising),702 N. Gardner,Restaurant,"(M),(R)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4082,Circus Disco,"(Disco)(Very M)(3 bars, shops)",6648 Lexington,Bars/Clubs,"(YC),(D),(M)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4083,Club Los Angeles Baths,,4424 Melrose Ave.,Bathhouses,"(P),(*)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4084,Coral Sands Hollywood,"(Cruisy)(Sauna, pool, etc.)",1730 N. Western Ave.,"Bathhouses,Cruising Areas","(*),(H)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4085,County Seat,,8228 Santa Monica Blvd.,Restaurant,(R),Hollywood,CA,1981,,,,3/17/2022 3:10pm
4086,Cypress Baths,,5291 Fountain,Bathhouses,,Hollywood,CA,1981,,,,3/17/2022 3:10pm
4087,Data-Boy Instant Press,(Printing & publishing),7512 Santa Monica Blvd.,Business,(*),Hollywood,CA,1981,,,,3/17/2022 3:10pm
4088,David's ,,7013 Melrose Ave.,Restaurant,"(R),(E),(OC)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4089,Drake Bookstore,,7566 Melrose Ave.,Book Store,(*),Hollywood,CA,1981,,,,3/17/2022 3:10pm
4090,Drake's Coffee Shop,,8919 Santa Monica Bl.,Restaurant,"(M),(R)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4091,Eagle,(Some W)(Cruisy),7864 Santa Monica Blvd.,"Bars/Clubs,Cruising Areas","(W),(SM)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4092,Eating High,,4514 Fountain,Restaurant,"(L),(R)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4093,8709 Club Baths,"(Referral necessary)(Some W, SM)(Upstairs - enter on Hamel Dr.)",8709 W. 3rd St.,Bathhouses,"(P),(YC),(SM),(W)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4094,Eleven-Seventy Club,(The Orbit)(Beer only - use rear entrance - leather shop upstairs),1170 N. Western Ave.,Bars/Clubs,"(PT),(SM)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4095,Fantasy Garage,(Disco)(Opening Spring '80)(Should be a winner),1041 N. Mansfield,Bars/Clubs,(D),Hollywood,CA,1981,,,,3/17/2022 3:10pm
4096,55 Club,(Latins),5513 Santa Monica Blvd. ,Bars/Clubs,(RT),Hollywood,CA,1981,,,,3/17/2022 3:10pm
4097,Four Star,(Large island bar),8857 Santa Monica Blvd.,Restaurant,"(R),(PT)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4098,Fourth World,(Latins)(Disco)(Highland Park),5228 York Blvd.,Bars/Clubs,"(YC),(D),(RT)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4099,French Quarter Market Place,(Lunches & AH),7985 Santa Monica Blvd. ,Restaurant,"(R),(AH),(*)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4100,Garden District,,757 N. La Cienega,Restaurant,"(R),(OC),(*)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4101,Gaslight,,1608 N. Cosmo,Bars/Clubs,"(S),(RT),(AYOR)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4102,Gay Community Service Center,,1213 N. Highland,Community Center/Support Group,,Hollywood,CA,1981,,,,3/17/2022 3:10pm
4103,Geno's,(Teenie-boppers)(Disco)(No booze),1123 N. Vine St.,Bars/Clubs,"(D),(AH)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4104,Gold Cup Coffee House,,6700 Hollywood Bl. ,Restaurant,"(M),(R)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4105,Greg's Blue Dot Lounge,(Cruisy W. Hollywood type bar),742 N. Highland,"Bars/Clubs,Cruising Areas","(*),(PT)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4106,Grey Fox,,2375 Glendale Blvd. ,Restaurant,(R),Hollywood,CA,1981,,,,3/17/2022 3:10pm
4107,Griff's,"(Police problems have brought out the worst in 'his' easily flapable, highly inflamable majesty)",5574 Melrose Ave.,Bars/Clubs,"(SM),(W)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4108,Gym Health Club,,5919 Franklin,Gym,,Hollywood,CA,1981,,checked,,3/17/2022 3:10pm
4109,Hair Exchange,(Hair stylist) ,7310 1/2 Santa Monica Blvd. ,Business,,Hollywood,CA,1981,,,,3/17/2022 3:10pm
4110,Hilldale Coffee Shop,,8919 Santa Monica Bl.,Restaurant,"(M),(R)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4111,Holiday Spa ,(Health Club),7080 Hollywood Blvd.,Bathhouses,,Hollywood,CA,1981,,checked,,3/17/2022 3:10pm
4112,Hollywood 'Y' Baths,,7661 Melrose Ave.,Bathhouses,"(*),(P)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4113,Hunter's Cocktails,('Picking up') ,7511 Santa Monica Blvd,Bars/Clubs,(PT),Hollywood,CA,1981,,,,3/17/2022 3:10pm
4115,International Love Boutique,"(Clothes, leather, 'toys', etc.)",7046 Hollywood Blvd.,Erotic Shop,,Hollywood,CA,1981,,,,3/17/2022 3:10pm
