ID2,title,description,streetaddress,city,state,amenityfeatures,type,unclear_address,Year,unclear type or question,notes,Last Modified
5030,Eurotan,,4012 Cedar Springs,Dallas,TX,,Business,,1985,checked,,12/5/2021 12:17pm
5160,Eurotan,(Tan & muscle toning),3701 Montrose,Houston,TX,,Business,,1985,,,12/9/2021 2:09am
2388,Evansville Book Mart ,,201 S. Fulton Ave. ,Evansville ,IN,,Book Store,,1985,,,1/7/2022 11:59am
1573,Evening Edition,(Disco)(4am WE)(Some L) (Bayview Shopping Plaza),5675 N. Atlantic Ave. ,Cocoa Beach,FL,"(*),(D),(PT),(WE),(P),(L)",Bars/Clubs,,1985,,,1/29/2022 7:26am
2995,Everbreeze ,,429 Commercial St.,Provincetown,MA,"(M),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
5450,Everett Books,,1808 Hewitt,Everett,WA,,Book Store,,1985,,,12/10/2021 2:08pm
1605,Everglades,,1931 Federal Hwy.,Ft. Lauderdale,FL,"(W),(PT)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4275,Excedra ,"(Some YC,L)(Disco)(Tue.*)",1762 E. 18th St. ,Cleveland,OH,"(YC),(L),(D),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4313,Exchange ,"(Lether, books, etc.)",119 E. Chestnut,Columbus,OH,,"Book Store,Business",,1985,,,12/5/2021 12:17pm
4139,Executive Book Store,,4431 Bragg Blvd. ,Fayetteville,NC,,Book Store,,1985,,,12/5/2021 12:17pm
5274,Executive Health Club,"(Suana, etc.)(Some OC) ('B'- off Broadway)",723 Avenue ,San Antonio,TX,"(H),(OC),(B)","Business,Hotel",,1985,,,2/1/2022 1:43pm
400,Executive Suits ,(Liquor)(Disco),3428 Pacific Coast Hwy. ,Long Beach,CA,"(L),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1502,Exile ,"(Disco)(Some W, Levis,FFA)(Sun. buffet- C-ah-we)",925 5th St. N.W.,Washington,D.C.,"(*),(D),(W),(FFA),(C),(AH),(WE)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
5161,Exile ,"(Some W,OC)(Open days)(Looking up)",1011 Bell,Houston,TX,"(W),(OC),(PT)",Bars/Clubs,,1985,,,12/9/2021 2:09am
1324,Exit Lounge,(Cocktail hr. & Sun. brunch & lunch),2028 Sheldon Ave. ,Colorado Springs,CO,(*),Bars/Clubs,,1985,,,12/5/2021 12:17pm
2367,Expo I Books,,300 N. 5th St. ,Springfield,IL,,Book Store,,1985,,,12/5/2021 12:17pm
602,Express ,"(Baths) (Some SM,FFA) (N.Hollywood)",5729 Cahuenga ,Valley,CA,"(SM),(FFA)",Bathhouses,,1985,,,1/26/2022 1:48pm
324,Express Grill,,708 N. Blackstone,Fresno,CA,"(R),(*)",Restaurant,,1985,,,12/5/2021 12:17pm
3113,F.B.I,"(Food & Beverage, Inc.)(Bar & beach)(Cruisy summer-WE)",1280 Shoreline Dr. ,Brooklyn,MI,"(*),(H),(PT),(D),(SM),(W),(WE)","Bars/Clubs,Cruising Areas,Hotel",,1985,,,12/5/2021 12:17pm
4901,F.L.A.G.,,114 Dameron Ave. ,Knoxville,TN,,Bars/Clubs,,1985,checked,,12/5/2021 12:17pm
451,Faces,(Some Orientals)(Liquor),5520 Santa Monica Blvd.,Hollywood,CA,(*),Bars/Clubs,,1985,,,12/5/2021 12:17pm
2316,Faces,(Cruisy)(Use 4th St. entrance),130 Collinsville Ave. ,East St. Louis,IL,"(*),(YC),(D),(S)","Bars/Clubs,Cruising Areas",,1985,,,12/5/2021 12:17pm
5275,Faces,(Many L)(Disco)(WE*),119 El Mio,San Antonio,TX,"(L),(D),(WE),(*)",Bars/Clubs,,1985,,,12/9/2021 2:58am
4900,Factory,(Disco)(Some L),400 Dale Ave. ,Knoxville,TN,"(YC),(D),(L),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
5653,Factory II,(Disco),130 E. Juneau,Milwaukee,WI,"(*),(YC),(D)",Bars/Clubs,,1985,,,12/10/2021 7:46pm
4914,Family Affair,(B only)(Wed. & Sun. only),873 Vance ,Memphis,TN,"(M),(B),(S),(AYOR)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4517,Family Zoo,(Disco)(Cruisy),820 S.W. Oak,Portland,OR,"(D),(*)","Bars/Clubs,Cruising Areas",,1985,,,12/5/2021 12:17pm
3133,Famous Door,(Disco)(Closed Sun.) (at State),1256 Griswald ,Detroit,MI,"(D),(B),(YC),(*)",Bars/Clubs,,1985,,,2/1/2022 5:02am
1865,Fancy Free,(Disco),4025 Mobile Hwy.,Pensacola,FL,"(D),(S),(R)","Bars/Clubs,Restaurant",,1985,,,12/5/2021 12:17pm
824,Fancy's Adult Books & Things ,,2531 Broadway ,Sacramento,CA,,Book Store,,1985,,,12/5/2021 12:17pm
5654,Fannie's,,200 E. Washington,Milwaukee,WI,"(L),(R)",Restaurant,,1985,,,12/10/2021 7:46pm
972,Fanny's ,,4230 18th St. ,San Francisco,CA,"(M),(R),(E)",Restaurant,,1985,,,12/5/2021 12:17pm
4394,Fantasia Bookstore,,117 N. Erie St. ,Toledo,OH,,Book Store,,1985,,,12/5/2021 12:17pm
1503,Fantasies,(Disco)(Nude go go boys),1239 9th St. N.W.,Washington,D.C.,"(D),(S)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1561,Fantasies ,(Sun. brunch),495 N.E. 20th St. ,Boca Raton,FL,(R),Restaurant,,1985,,,12/5/2021 12:17pm
1925,Fantasy ,,14905 Nebraska Ave. ,Tampa,FL,(L),Bars/Clubs,,1985,,,12/5/2021 12:17pm
2241,Fantasy Books,,2928 N. Broadway,Chicago,IL,,Book Store,,1985,,,12/5/2021 12:17pm
3134,Fantasy Concept,"(Books, etc.)(Cruisy)",17530 Woodward,Detroit,MI,,"Book Store,Cruising Areas",,1985,,,12/5/2021 12:17pm
3268,Fantasy House,(Gifts),622 Hennepin,Minneapolis,MN,,Business,,1985,,,12/5/2021 12:17pm
2620,Fantasy I,(Unisex)(Rear entrance off Bertrand),2946 Johnston ,Lafayette,LA,"(YC),(D),(S),(PT)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2908,Fantasy Intown,"(L-only Sun.*)(Some M,L)(Disco)(Wed.-Sat.)",31 Brookline,Cambridge,MA,"(M),(L),(*),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
5487,Fantasy Unlimited,(Provocative playthings),102 Pike St. ,Seattle,WA,,Business,,1985,,,12/10/2021 2:22pm
2930,Fantasy's ,(Cl. Mon.-Tue.),Old Rt. 1,Ipswich,MA,"(R),(S),(D),(*)","Restaurant,Bars/Clubs",,1985,,,1/31/2022 12:18pm
276,Fantasyland,"(Books,etc.)",2827 Esplanade,Chico,CA,,Book Store,,1985,,,12/5/2021 12:17pm
668,Farallon Hotel ,,1410 Main St. ,Montara,CA,(M),Hotel,,1985,,,12/5/2021 12:17pm
897,Farmhouse,,2830 Lytton,San Diego,CA,(R),Restaurant,,1985,,,12/5/2021 12:17pm
121,Farrah's ,(Disco),4017 E. Indian School Rd. ,Phoenix,AZ,"(D),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1712,Fast Buck Freddie's,"('A tropical Bloomingdales')(Clothes, gifts, etc.)",500 Duval,Key West,FL,(M),Bars/Clubs,,1985,,,12/5/2021 12:17pm
36,Fat's ,"(Some M, YC)",213 S. 4th St. ,Gasden,AL,"(M),(YC),(WE),(*),(S)",Bars/Clubs,,1985,checked,,12/5/2021 12:17pm
2664,Fatted Calf,(Hamburgers *),727 St. Peter St. ,New Orleans,LA,"(R),(*)",Restaurant,,1985,,,12/5/2021 12:17pm
2665,Faubourg Marigny Book Store ,,600 Frenchman St. ,New Orleans,LA,,Book Store,,1985,,,12/5/2021 12:17pm
3664,Feather's Disco ,"(Disco)(4 bars, 2 dance floors- 'Tops in area')",77 Kinderkamack Rd. ,River Edge,NJ,"(YC),(D),(E),(S),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2666,Feelings Cafe ,,2600 Chartres St. ,New Orleans,LA,"(M),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
452,Fellini's ,(Italian),6810 Melrose ,Hollywood,CA,"(M),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
2860,Fenway Comm. Health Center ,,16 Haviland St. ,Boston,MA,,Health Clinics,,1985,,,1/7/2022 12:14pm
797,Fern Grove,(Guereneville),16650 River Rd. ,Russian River,CA,"(H),(*)",Hotel,,1985,,,12/5/2021 12:17pm
3330,Fernwood Books & Novelties,,1515 Terry Rd. ,Jackson,MS,,Book Store,,1985,,,12/5/2021 12:17pm
2001,Festival Lounge,,142 Spring St. ,Atlanta,GA,"(B),(E)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1104,Fickle Fox,,842 Valencia ,San Francisco,CA,"(*),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
1856,Fiesta Room,,110 Harrison Ave. ,Panama City,FL,"(D),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
798,Fife's ,(Resort)(Bar)(Guereneville),16467 River Rd. ,Russian River,CA,"(H),(R),(*)","Hotel,Restaurant,Bars/Clubs",,1985,,,12/5/2021 12:17pm
3190,Fifi's Adult Book Store,,445 S. Division,Grand Rapids,MI,(F&S),Book Store,,1985,,,12/5/2021 12:17pm
3135,Fifth Wheel Adult Books,,9320 Michigan Ave. ,Detroit,MI,(M),Book Store,,1985,,,12/5/2021 12:17pm
4584,Filmore News,,2757 W. 12th,Erie,PA,,Book Store,,1985,,,1/7/2022 12:14pm
1662,Final Epic,,106 S. Depot St. ,Ft. Pierce,FL,,Bars/Clubs,,1985,checked,,12/5/2021 12:17pm
5655,Finale,(2 floors),808 E. Center St. ,Milwaukee,WI,"(D),(PT)",Bars/Clubs,,1985,,,12/10/2021 7:46pm
179,Fineline ,(Disco) (Preppy) (Some L) (3 floors),101 W. Drachman,Tucson,AZ,"(D),(*),(YC),(L),(PT)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
973,Finnila's Finnish Baths,,2284 Market St. ,San Francisco,CA,,Bathhouses,,1985,,,12/5/2021 12:17pm
3308,Finnochio's,,1225 W. Division,Biloxi,MS,(S),Bars/Clubs,,1985,,,12/5/2021 12:17pm
1713,Fiorini Guest House,(Pool),523 Eaton St. ,Key West,FL,"(H),(M),(R)","Hotel,Restaurant",,1985,,,12/5/2021 12:17pm
1780,Fire and Ice,(Disco)(WE only)(May be closing),3841 N.E. 2nd Ave.,Miami,FL,"(YC),(D),(WE)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
799,Fire Mountain Lodge ,(Guereneville),16350 1st St. ,Russian River,CA,(H),Hotel,,1985,,,12/5/2021 12:17pm
1926,Firehouse Pub,(Neighborhood cruise bar),8923 N. Florida Ave. ,Tampa,FL,(PT),Bars/Clubs,,1985,,,12/5/2021 12:17pm
1325,First Amendment Adult Book Store,(Cruisy),1216 W. Colorado ,Colorado Springs,CO,,"Book Store,Cruising Areas",,1985,,,12/5/2021 12:17pm
4864,First Heritage Book Store,(Cruisy),16 1st Ave. S.E.,Aberdeen,SD,,"Book Store,Cruising Areas",,1985,,,12/5/2021 12:17pm
5276,First Star,(Books & things),6724 San Pedro,San Antonio,TX,(*),Book Store,,1985,,,12/9/2021 2:58am
5656,First Street ,(Men's cruise bar),157 S. 1st ,Milwaukee,WI,(PT),"Bars/Clubs,Cruising Areas",,1985,,,12/10/2021 7:47pm
4655,Fish Story,,427 South St. ,Philadelphia,PA,"(M),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
2002,Fitness 1st,(Gym),1407 Peachtree St. N.E.,Atlanta,GA,(M),Gym,,1985,,,1/7/2022 11:52am
5162,Fitness Exchange ,(Gym),3307 Richmond,Houston,TX,(*),Gym,,1985,,,1/7/2022 11:53am
5031,Fitness Exchange Gym,,2615 Oaklawn,Dallas,TX,(*),Gym,,1985,,,1/7/2022 11:53am
3554,Five Star Saloon,(Slots),132 West St. ,Reno,NV,"(D),(PT),(E),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2996,Five Winslow Guest House ,,5 Winslow St. ,Provincetown,MA,"(M),(H)",Hotel,,1985,,,12/5/2021 12:17pm
4230,Five-Forty Club,(Macho) (T-Rooms),540 Walnut Ave. N.E.,Canton,OH,"(YC),(D),(*)",Bars/Clubs,,1985,,,2/1/2022 2:25pm
898,Flame,(Disco)(Should be a winner),3748 Park Blvd. ,San Diego,CA,"(L),(YC),(D),(PT),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
567,Flamingo,(Patio),3626 Santa Monica Blvd. ,Silverlake,CA,"(L),(D),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2668,Flamingos Cafe & Bar,(Omelets & quiches)(Circus Room upstairs),1625 St. Charles Ave. ,New Orleans,LA,(*),Bars/Clubs,,1985,,,12/5/2021 12:17pm
3999,Flavors,(Disco) (Kew Gardens),120-31 83rd Ave. ,Queens,NY,"(D),(YC),(*)",Bars/Clubs,,1985,,,1/26/2022 1:48pm
2003,Flex Hotel,,826 Peachtree St. N.E.,Atlanta,GA,"(M),(H)",Hotel,,1985,,,12/5/2021 12:17pm
4961,Flick Adult Theatre,,2202 W. 6th,Amarillo,TX,"(M),(YC)",Theatre,,1985,,,12/5/2021 12:17pm
3529,Flick Theatre,,719 Front St. ,Las Vegas,NV,,Theatre,,1985,,,12/5/2021 12:17pm
899,Flicks,(DJ & Video)(Liquor),1017 University,San Diego,CA,(*),Bars/Clubs,,1985,,,12/5/2021 12:17pm
3595,Flo's Luncheonette ,"(Magazines, bus tickets)",400 Cookman Ave. ,Asbury Park ,NJ,"(R),(M)","Restaurant,Book Store",,1985,,,1/7/2022 12:00pm
2736,Florentine ,,728 Austin Pl.,Shreveport,LA,"(M),(L),(B)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4518,Flossie's ,(Liquor),1217 S.W. Stark,Portland,OR,"(PT),(D),(RT),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4032,Flower City News,,1066 E. Main St. ,Rochester,NY,,Book Store,,1985,,,1/7/2022 12:14pm
401,Floyd's,,2913 E. Anaheim St. ,Long Beach,CA,"(C&W),(PT),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1967,Flutters,(Disco),1316 S. Westover,Albany,GA,"(YC),(D),(S),(WE),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1130,Fog Horn,,1592 Market St. ,San Francisco,CA,,Bars/Clubs,,1985,checked,,12/5/2021 12:17pm
1504,Follies ,"(Cinema)(Books, flicks, F&S)(Nude go go boys)",24 'O' St. S.E.,Washington,D.C.,(*),"Bars/Clubs,Theatre,Book Store",,1985,,,12/5/2021 12:17pm
3660,Follies II,(Disco),505 Main St. ,Passaic Park ,NJ,"(D),(YC)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
3136,Foot Light,(Adj. Back Stage Deli),17630 Woodward Ave. ,Detroit,MI,"(E),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
402,Forced Heat ,"(Some YC,Unisex)(Disco)(Liquor)(Mon.&Thu.)",740 E. Broadway ,Long Beach,CA,"(YC),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4832,Fortress ,(S-WE*)(Some L),3134 Two Notch Rd. ,Columbia,SC,"(D),(PT),(S),(WE),(*),(L),(P)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4985,Fortress Books,,510 E. 6th St. ,Austin,TX,,Book Store,,1985,,,12/5/2021 12:17pm
4613,Forum,(Books),227 N. Prince St. ,Lancaster,PA,(*),Book Store,,1985,,,12/5/2021 12:17pm
825,Forum ,(Some L)(Liquor),2840 Auburn ,Sacramento,CA,"(*),(L)",Bars/Clubs,,1985,,,1/19/2022 5:15pm
2065,Fountain ,,221 E. Bay St. ,Savannah,GA,,Bars/Clubs,,1985,,,12/5/2021 12:17pm
4140,Fountainhead News,(Cruisy*),3712 Bragg Blvd.,Fayetteville,NC,(*),"Book Store,Cruising Areas",,1985,,,1/7/2022 12:14pm
4185,Fountainhead News,,7751 Carolina Beach Rd. ,Wilmington,NC,,Book Store,,1985,,,1/7/2022 12:14pm
501,Four Star,,8857 Santa Monica Blvd. ,Hollywood West,CA,"(R),(C&W),(PT),(*)",Restaurant,,1985,,,12/5/2021 12:17pm
1886,Fourth St. Book Mart,,1427 4th St. S. ,St. Petersburg,FL,,Book Store,,1985,,,12/5/2021 12:17pm
4883,Fox Cinema & Books,(Cruisy arcade*),1409 Market St. ,Chatanooga,TN,(*),"Book Store,Cruising Areas",,1985,,,1/7/2022 12:00pm
3685,Foxe's ,"(Some W,YC)(Disco)(Open days)(Tops)",8521 Central Ave. N.E. ,Albuquerque,NM,"(*),(W),(YC),(D),(PT)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
5488,Foxes,(Liquor),233 Westlake N. ,Seattle,WA,(R),Restaurant,,1985,,,12/10/2021 2:23pm
2053,Foxes Cinema,(Cruisy)(Good late),3009 Victory Dr. ,Columbus,GA,(M),"Theatre,Cruising Areas",,1985,,,12/5/2021 12:17pm
1349,Foxhole,"(Some W,YC)(Disco)",2936 Fox St. ,Denver,CO,"(W),(YC),(D),(WE),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2285,Foxy Ladies Studio 31,,3739 W. Fullerton,Chicago,IL,"(L),(D),(E)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
3299,Foxy's ,,249 W. 7th St. ,St. Paul,MN,"(L),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2938,Fran's Place ,(Many L)(Disco),776 Washington,Lynn,MA,"(L),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2621,Frank's Neighborhood,(Late*),1807 Jefferson,Lafayette,LA,"(PT),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2286,Frank's Pizza Express,,1109 W. Bryn Mawr,Chicago,IL,"(M),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
5427,Franklin's on Franklin,,717 Franklin Rd. S.W.,Roanoke,VA,"(*),(YC),(D),(E),(R)",Restaurant,,1985,,,12/10/2021 1:58pm
3095,Franks,(Good for breakfast & lunch),334 Maynard,Ann Arbor,MI,"(M),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
1505,Franternity House,"(Some W,YC) (Enter thru alley)",2122 'P' St. N.W.,Washington,D.C.,"(R),(W),(YC),(D),(E),(*)",Restaurant,,1985,,,1/26/2022 1:50pm
2450,Fraternity House,(Disco),3421 W. Sample St. ,South Bend,IN,"(*),(YC),(D),(R),(S)",Restaurant,,1985,,,12/5/2021 12:17pm
5033,Fraternity House,(Disco),3215 N. Fitzhugh,Dallas,TX,"(D),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4017,Freckle Bellie's ,(Disco Fri.-Sat.),1397 Jerusalem,North Merrick,NY,"(D),(PT),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
3921,Freddy's ,,308 E. 49th St. ,Midtown- N.Y.C.,NY,"(*),(R),(E)",Restaurant,,1985,,,12/5/2021 12:17pm
2346,Freddy's Bistro,(Some L)(Looks promising),3101 S.W. Adams,Peoria,IL,"(L),(E),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4432,Free Spirit,(Disco),3125 N. Classen,Oklahoma City,OK,"(*),(YC),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
670,Freemont Bookstore & Nuart Theatre ,(Cruisy),2116 Freemont,Monterey,CA,,"Book Store,Theatre,Cruising Areas",,1985,,,12/5/2021 12:17pm
1131,Freeway,(Neighborhood) (nr. Pol),1488 Pine ,San Francisco,CA,,Bars/Clubs,,1985,checked,,2/1/2022 5:01am
4915,French Connection,(Liquor),598 Marshall,Memphis,TN,"(R),(E),(*)",Restaurant,,1985,,,12/5/2021 12:17pm
5163,French Quarter All Male Theatre,,3201 Louisianna,Houston,TX,"(F&S),(*)",Theatre,,1985,,,12/9/2021 2:09am
502,French Quarter Market Place ,(Lunches & AH),7985 Santa Monica Blvd. ,Hollywood West,CA,"(R),(AH),(*)",Restaurant,,1985,,,12/5/2021 12:17pm
2669,Frenchman,(Pool)(Breakfast) (A Hotel),417 Frenchman St. ,New Orleans,LA,"(H),(*)","Hotel,Restaurant",,1985,,,2/1/2022 5:46am
2194,Frenchy's Bookstore,,872 N. State St. ,Chicago,IL,,Book Store,,1985,,,12/5/2021 12:17pm
1952,Fresh Connection,,9610 Gulf Blvd. ,Treasure Island,FL,,Business,,1985,checked,,12/5/2021 12:17pm
323,Freso Express,(Disco),708 N. Blackstone,Fresno,CA,"(YC),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4033,Friars Inn,(Disco)(Macho),248 Monroe Ave. ,Rochester,NY,"(YC),(D),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
3675,Friendly's Tavern ,(Some Latins),6310 Park Ave. ,West New York ,NJ,"(PT),(D),(YC),(L)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4165,Friends ,(Disco),1551 Lejeune Blvd. ,Jacksonville,NC,"(P),(YC),(D),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1507,Friends Georgetown,(R upstairs)(Video),3033 'M' St. N.W.,Washington,D.C.,(R),"Bars/Clubs,Restaurant",,1985,,,12/5/2021 12:17pm
4115,Friends of Dorothy,(Gifts & books),331 East Blvd. #3,Charlotte,NC,,"Book Store,Business",,1985,,,12/5/2021 12:17pm
568,Frog Pond ,,2106 Hyperion ,Silverlake,CA,(R),Restaurant,,1985,,,12/5/2021 12:17pm
453,Frolic I,,6245 Hollywood Blvd. ,Hollywood,CA,,Bars/Clubs,,1985,checked,,12/5/2021 12:17pm
454,Frolic II,"(Some OC,RT)",1645 N. Wilcox,Hollywood,CA,"(OC),(RT)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4844,Front Door,"(Disco)(Some L)(Tue., Wed., Fri. 8-3am, Sat. 8-12pm)",3027 E. Palmetto,Florence,SC,"(P),(D),(L),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4865,Front Office,(Disco),11 E. Railroad Ave. ,Aberdeen,SD,"(M),(YC),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
3608,Front Porch,,132 S. New York Ave. ,Atlantic City,NJ,"(R),(M)",Restaurant,,1985,,,12/5/2021 12:17pm
756,Front Runner,,408 Pomona Mall West,Pomona,CA,,Bars/Clubs,,1985,,,12/5/2021 12:17pm
3577,Front Runner,,361 Pine St. ,Manchester,NH,"(P),(D),(PT),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
325,Front Runner ,(Publication),164 N. Blackstone #119,Fresno,CA,,Publications,,1985,,,1/7/2022 12:11pm
3066,Frontier ,(Disco)(Sun. brunch),19 Pearl St. ,Springfield,MA,"(*),(YC),(D),(R)","Restaurant,Bars/Clubs",,1985,,,12/5/2021 12:17pm
603,Frontiers,(Publication) (N.hollywood),10644 Magnolia Blvd. ,Valley,CA,,Publications,,1985,,,1/26/2022 1:50pm
3960,Fulton's Sidewalk Cafe ,(at 71st St.),2061 Broadway  ,Uptown- N.Y.C.,NY,(R),Restaurant,,1985,,,2/1/2022 5:00am
696,Fun House ,"(Books,etc.)",208 N.Tremont,Oceanside,CA,,Book Store,,1985,,,12/5/2021 12:17pm
2737,Fun Shop,"(Books, etc.)",103 Texas Dr. ,Shreveport,LA,,"Book Store,Business",,1985,,,12/5/2021 12:17pm
180,Fun Tyme Adult Books ,,86 N. 6th St. ,Tucson,AZ,,Book Store,,1985,,,12/5/2021 12:17pm
1781,Fusions ,"(Great complex)(Some YC,Macho,W,SM)(Disco)(Patio)(Parking in rear)",125 N.W. 1st Ave. ,Miami,FL,"(YC),(W),(SM),(D),(R),(PT),(H)","Bars/Clubs,Restaurant,Hotel",,1985,,,12/5/2021 12:17pm
604,Future Body ,(Gym) (Studio City),11704 Moorpark ,Valley,CA,,Gym,,1985,,,1/26/2022 1:50pm
2867,G.C.N.,(Publication)(5th floor),167 Tremont St. ,Boston,MA,,Publications,,1985,,,1/7/2022 12:11pm
1184,G.G.B.A.,(Suite 703),500 Sutter,San Francisco,CA,,Organization,,1985,,,1/29/2022 7:10am
3923,G.H. Club,(A few high-class midnight cowboys),353 E. 53rd St. ,Midtown- N.Y.C.,NY,(PE),Bars/Clubs,,1985,,,12/5/2021 12:17pm
4708,G&P News ,(Books),943 Liberty,Pittsburgh ,PA,,Book Store,,1985,,,12/5/2021 12:17pm
2997,Gabriel Apts. ,(L-only*),104 Bradford St. ,Provincetown,MA,"(H),(L),(*)",Hotel,,1985,,,12/5/2021 12:17pm
3922,Gaiety Male Burlesk,,201 W. 46th St. ,Midtown- N.Y.C.,NY,,Bars/Clubs,,1985,,,12/5/2021 12:17pm
1350,Galaxie Theatre & Book Store,,633 E. Colfax,Denver,CO,(M),"Theatre,Book Store",,1985,,,12/5/2021 12:17pm
5489,Galer Place,(Guest House),318 W. Galer St. ,Seattle,WA,(H),Hotel,,1985,,,12/10/2021 2:23pm
2171,Gallagher's ,(Some L)(Occ.S),648 State Line Ave. ,Calumet City,IL,"(L),(S),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
5164,Galleon,(Patio),2303 Richmond,Houston,TX,(*),Bars/Clubs,,1985,,,12/9/2021 2:09am
5277,Galleon,(Some OC)(Cruisy)(Good cocktail hr.),320 San Pedro,San Antonio,TX,"(OC),(*)","Bars/Clubs,Cruising Areas",,1985,,,12/9/2021 2:58am
2790,Gallery & Shipmates Room,Shipmates Room (In rear),1735 Maryland,Baltimore,MD,"(*),(SM),(W),(R)","Restaurant,Bars/Clubs",,1985,,,12/5/2021 12:17pm
605,Gallery Inn ,(Liquor) (Sudio City),11934 Ventura Blvd. ,Valley,CA,(R),Restaurant,,1985,,,1/26/2022 1:51pm
2670,Galley House ,,542 Chartres St. ,New Orleans,LA,(OC),Bars/Clubs,,1985,,,12/5/2021 12:17pm
2004,Gallus,(R upstairs)(Downstairs cruise bar- Hustlers),49 6th St. N.E.,Atlanta,GA,"(*),(R)","Bars/Clubs,Restaurant",,1985,,,12/5/2021 12:17pm
4833,Games ,(Disco),920 Lady St. ,Columbia,SC,"(*),(YC),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1132,Gangway,(Opens 6am),841 Larkin St. ,San Francisco,CA,(OC),Bars/Clubs,,1985,,,12/5/2021 12:17pm
5657,Gap ,,716 E. Washington,Milwaukee,WI,,Bars/Clubs,,1985,,,12/10/2021 7:47pm
1351,Garbo's ,(Sun.brunch)(Cabaret),116 9th St. ,Denver,CO,"(E),(PE),(R),(*)",Restaurant,,1985,,,12/5/2021 12:17pm
744,Garden,(Disco),1960 E. University Ave.,Palo Alto,CA,"(W),(D),(C),(AH),(WE)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
404,Garden City Cafe,,2209 E. Broadway,Long Beach,CA,(R),Restaurant,,1985,,,12/5/2021 12:17pm
503,Garden District ,,757 N. La Cienega ,Hollywood West,CA,"(R),(OC),(*)",Restaurant,,1985,,,12/5/2021 12:17pm
1714,Garden House,(Apts.)(Whirlpool),329 Elizabeth St. ,Key West,FL,"(*),(H)",Hotel,,1985,,,12/5/2021 12:17pm
455,Gardenia,,7066 Santa Monica ,Hollywood,CA,"(M),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
3596,Gardner Hotel ,,321 Seawall ,Asbury Park ,NJ,"(M),(H)",Hotel,,1985,,,12/5/2021 12:17pm
215,Garrison Club ,(Looks promising),6614 Rogers Ave. ,Ft. Smith,AR,"(P),(D),(AH)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
