ID2,title,type,streetaddress,city,state,description,amenityfeatures,unclear_address,Year,unclear type or question,notes,Last Modified
4293,Tomahawk ,Bars/Clubs,11217 Detroit Ave.,Cleveland ,OH,521-5443,(NH),,1991,,,4/25/2023 9:34pm
4278,Lesbian/Gay Hotline & Gay Community Ctr.,Info Lines & Services,1418 W. 29th St.,Cleveland ,OH,"781-6736 7pm-11pm Sun-Fri, 3pm-10pm Sat ",,,1991,,,4/25/2023 9:34pm
4295,Barbarino's ,Restaurants & Cafes,6504 Detroit Ave. ,Cleveland ,OH,651-551  Italian cuisine ,"(MX),(MW)",,1991,,,4/25/2023 9:34pm
4280,"Alternative, The",Bars/Clubs,5304 Detroit,Cleveland ,OH,(5304 Club) 281-5777 2 dance bars,(D),,1991,,,4/25/2023 9:34pm
4292,Over the Rainbow,Bars/Clubs,9506 Detroit Ave. ,Cleveland ,OH,651-9399 4pm-2:30am,"(*),(YC)",,1991,,,4/25/2023 9:34pm
4291,Ohio City Oasis ,Bars/Clubs,2901 W. 29th St. ,Cleveland ,OH,574-2203,"(*),(L),(LV),(CW)",,1991,,,4/25/2023 9:34pm
4294,U4ia,Bars/Clubs,10630 Berea Rd.,Cleveland ,OH,631-7111,"(*),(MW),(D),(S)",,1991,,,4/25/2023 9:34pm
4281,Attraxxions,Bars/Clubs,"6757 W. 130th, Parma Hts.",Cleveland ,OH,842-0020 8pm-2:30am,"(MW),(D)",,1991,,,4/25/2023 9:34pm
4309,Victory News ,Publications,"5149 Homewood Ave., Maple Hts.",Cleveland ,OH,581-6268 monthly ,,,1991,,,4/25/2023 9:34pm
4288,Legends,Bars/Clubs,"11719 Detroit, Lakewood ",Cleveland ,OH,226-1199,"(*),(D),(AH)",,1991,,,4/25/2023 9:34pm
4310,Body Language,Erotica,"3291 W. 115th St. 251-3330 leather toys, erotica, etc. ",Cleveland ,OH,,,,1991,,,4/25/2023 9:34pm
4302,Twelve-Step Bookstore,Book Stores or Retail Shops,"2909 Mayfield Rd., Cleveland Hts.",Cleveland ,OH,"371-3536 10am-8pm Mon/Th, til 6pm Tues, Wed & Fri, til 5pm Sat, clsd Sun",,,1991,,,4/25/2023 9:34pm
4284,JJ's Again,Bars/Clubs,2032 W. 25th St.,Cleveland ,OH,621-1752,(NH),,1991,,,4/25/2023 9:34pm
4283,Club Isabella,Bars/Clubs,2025 Abington Rd.,Cleveland ,OH,"229-1177 live jazz, cocktails","(MX),(E)",,1991,,,4/25/2023 9:34pm
4300,Flex Complex,Gym/Health Clubs,1293 W. 9th,Cleveland ,OH,696-0595,,,1991,,,4/25/2023 9:34pm
4301,Twelve-Step Bookstore,Book Stores or Retail Shops,"14035 Madison, Lakewood",Cleveland ,OH,"226-1929 10am-7pm Mon/Wed, til 6pm Tues, Th & Fri, til 5pm Sat, clsd Sun ",,,1991,,,4/25/2023 9:34pm
4312,Hyde Park Leather,Erotica,"16011 Madison Ave., Lakewood",Cleveland ,OH,"529-9699 custom leather, open Tues, Thurs & Sat",,,1991,,,4/25/2023 9:34pm
4287,Leather Stallion Saloon ,Bars/Clubs,2205 E. St. Claire Ave.,Cleveland ,OH,589-8588 patio,"(*),(CW),(LV),(L)",,1991,,,4/25/2023 9:34pm
4285,Key's,Bars/Clubs,1029 Prospect Ave.,Cleveland ,OH,566-0060,"(*),(D),(YC)",,1991,,,4/25/2023 9:34pm
4313,Park Books,Erotica,1813 E. 13th St. ,Cleveland ,OH,"621-6545 videos, toys",,,1991,,,4/25/2023 9:34pm
4298,Snickers,Restaurants & Cafes,1261 W. 76th St.,Cleveland ,OH,631-7555 ,"(MX),(MW)",,1991,,,4/25/2023 9:34pm
4289,Memoirs ,Bars/Clubs,11213 Detroit Ave.,Cleveland ,OH,221-8576 10am-2:30am,"(MW),(NH),(S)",,1991,,,4/25/2023 9:34pm
4299,Club Body Center ,Gym/Health Clubs,1448 W. 32nd St.,Cleveland ,OH,961-2727 ,"(*),(PC)",,1991,,,4/25/2023 9:34pm
4306,Emmanuel MCC,Religious Organizations,10034 Lorain Ave.,Cleveland ,OH,651-0129 10:45am & 7pm Sun,,,1991,,,4/25/2023 9:34pm
4286,Le Cabaret,Bars/Clubs,4153 Lorain,Cleveland ,OH,631-8249 4pm-2:30am,"(MW),(D),(S),(F)",,1991,,,4/25/2023 9:34pm
4290,Numbers Nite Club,Bars/Clubs,620 Frankfort ,Cleveland ,OH,"621-6900 4pm-2:30am, clsd Sun","(*),(D),(YC),(V),(S)",,1991,,,4/25/2023 9:34pm
4349,Books & Co.,Book Stores or Retail Shops,316A E. Stroop,Dayton,OH,"298-6540 general books with gay/lesbian titles, 9:30-9 Mon-Sat, tile 6 Sun",,,1991,,,4/25/2023 9:34pm
4348,Stage Door,Bars/Clubs,44 N. Jefferson ,Dayton,OH,"223-7418 11am-2:30am Mon-Fri, from 1pm Sat & Sun",,,1991,,,4/25/2023 9:34pm
4346,Fourteen-Seventy West,Bars/Clubs,1470 W. Dorothy Lane,Dayton,OH,"293-0066 8:30pm-2:30am Tues-Thurs & Sun, til 5am Fri & Sat","(*),(MX),(MW),(D),(S),(V),(AH)",,1991,,,4/25/2023 9:34pm
4345,Dugout,Bars/Clubs,619 Salem Ave.,Dayton,OH,"274-2394 5:30am-2:30am Mon-Sat, noon-2:30am Sun","(MX),(MW),(NH),(F),(E)",,1991,,,4/25/2023 9:34pm
4350,Community Gospel Church,Religious Organizations,546 Xenia Ave.,Dayton,OH,"252-8855 10am & 6pm Sun, 7:30pm Wed",,,1991,,,4/25/2023 9:34pm
4352,MCC,Religious Organizations,1530 E. 5th St.,Dayton,OH,228-4031 5:45pm Sun,,,1991,,,4/25/2023 9:34pm
4342,Lesbian&Gay Center,Info Lines & Services,665 Salem Ave.,Dayton,OH,"(Unitarian Church) 228-4875 info & referrals, 7pm-11pm, tape other times",,,1991,,,4/25/2023 9:34pm
4344,Changes,Bars/Clubs,35  W. 5th St.,Dayton,OH,445-9077 ,"(D),(S),(YC)",,1991,,,4/25/2023 9:34pm
4347,Rustic Cabin,Bars/Clubs,2320 Wilmington Pike,Dayton,OH,253-7691 5pm-2:30am,(NH),,1991,,,4/25/2023 9:34pm
4354,Findlay Adult Books & Video ,Erotica,623 Trenton Ave.,Findlay,OH,,,,1991,,,4/25/2023 9:34pm
4359,Somewhere in Time ,Bars/Clubs,804 W. North St.,Lima,OH,227-7288 7pm-2:30am,"(MW),(D),(S)",,1991,,,4/25/2023 9:34pm
4363,Club Fifteen-O-Four,Bars/Clubs,1504 Broadway ,Lorain,OH,245-9413 8pm-2:30am,"(MW),(D)",,1991,,,4/25/2023 9:34pm
4364,Nite Club,Bars/Clubs,2223 Broadway ,Lorain,OH,"245-6319 8pm-2:30am, patio","(NH),(D)",,1991,,,4/25/2023 9:34pm
4366,Rumors Cafe,Bars/Clubs,138 W. 3rd St.,Mansfield,OH,526-2301 cozy atmosphere,"(MW),(V),(F)",,1991,,,4/25/2023 9:34pm
4369,Niles Books & News Hugs East,Erotica,5970 Youngstown Rd.,Niles,OH,544-3755,,,1991,,,4/25/2023 9:34pm
4373,Your Place or Mine,Bars/Clubs,402 W. Water St.,Sandusky,OH,627-9192 8pm-1am,"(MW),(NH),(D)",,1991,,,4/25/2023 9:34pm
4381,Steubenville News,Erotica,604 Market St.,Steubenville,OH,282-5842,,,1991,,,4/25/2023 9:34pm
4380,David's Lounge,Bars/Clubs,160 N. 4th St.,Steubenville,OH,"283-9274 8:30pm-2:30am Mon-Thurs, from 7pm Fri & Sat, clsd Sun","(MW),(D)",,1991,,,4/25/2023 9:34pm
4386,Bretz,Bars/Clubs,2012 Adams St.,Toledo ,OH,"243-1900 11am-2:30am Mon-Thurs, til 4am Fri & Sat","(*),(D),(V),(YC),(AH)",,1991,,,4/25/2023 9:34pm
4387,Caesar's Show Bar,Bars/Clubs,133 N. Erie St.,Toledo ,OH,241-5140 7pm-2:30am Wed-Sun,"(MW),(D),(S),(AH)",,1991,,,4/25/2023 9:34pm
4391,Zachary's,Book Stores or Retail Shops,3301 W. Central Ave. ,Toledo ,OH,"537-9259 gay section, 10am-9pm Mon-Fri, til 6pm Sat, noon-5pm Sun",,,1991,,,4/25/2023 9:34pm
4385,Blu Jean Cafe ,Bars/Clubs,3606 Sylvania Ave.,Toledo ,OH,"474-0690 piano bar, 2pm-2:30am","(*),(MW),(E),(F)",,1991,,,4/25/2023 9:34pm
4389,Rustler Saloon ,Bars/Clubs,4023 Monroe St. ,Toledo ,OH,(rear entrance) 472-8278 2pm-2:30am,(LV),,1991,,,4/25/2023 9:34pm
4393,MCC Good Samaritan ,Religious Organizations,701 W. Delaware ,Toledo ,OH,(Central United Methodist Church) 244-2124 11am Sun ,,,1991,,,4/25/2023 9:34pm
4383,AA Gay/Lesbian,Info Lines & Services,4555 North Haven,Toledo ,OH,(St. Catherine's) 472-8242 (AA#) 8:30pm Wed & Sun ,,,1991,,,4/25/2023 9:34pm
4392,Integrity ,Religious Organizations,2272 Collingwood Blvd. ,Toledo ,OH,"(Episcopal) (St. Mark's Church) 246-0930 8pm 1st Wed, call for social info ",,,1991,,,4/25/2023 9:34pm
4388,Hooterville Stations,Bars/Clubs,119 N. Erie St. ,Toledo ,OH,241-9050 5:30pm-2:30am,"(CW),(LV),(L),(D)",,1991,,,4/25/2023 9:34pm
4397,"Alley, The ",Bars/Clubs,441 E. Market St. ,Warren,OH,394-9483 2pm-2:30am,"(MW),(D),(S)",,1991,,,4/25/2023 9:34pm
4398,"Place, The",Bars/Clubs,121 S. Pine Ave.,Warren,OH,393-0311 8am-2:30am Mon-Sat,"(MX),(NH),(F)",,1991,,,4/25/2023 9:34pm
4401,Winds Cafe,Restaurants & Cafes,230 Xenia Ave. ,Yellow Springs,OH,"767-1144 no red meat served, call for info ",(MX),,1991,,,4/25/2023 9:34pm
4403,Troubadour Lounge ,Bars/Clubs,2622 Market St. ,Youngstown,OH,(main entrance via back pkg. lot) 788-4379 9pm-2:30am,"(MW),(D),(S)",,1991,,,4/25/2023 9:34pm
4402,Joshua's II ,Bars/Clubs,2709 Market St. ,Youngstown,OH,"782-9546 5pm-2:30am Mon-Fri, from 9pm Sat, from 3pm Sun ","(D),(S)",,1991,,,4/25/2023 9:34pm
4405,Uptown Book Store,Erotica,2597 Market St. ,Youngstown,OH,783-2533,,,1991,,,4/25/2023 9:34pm
4409,Connection Club ,Bars/Clubs,8 1/2 NW 2nd ,Lawton,OK,"357-1430 8pm-2am, clsd mon & Tuesd","(MW),(D),(S)",,1991,,,4/25/2023 9:34pm
4427,Family Diner ,Restaurants & Cafes,2122 N.W. 39th St. ,Oklahoma City,OK,"528-5133 6pm-3am Tues-Sat, opens noon Sun ","(*),(MX),(MW)",,1991,,,4/25/2023 9:34pm
4417,Habana Inn ,Accommodations,220 N.W.  39th St. ,Oklahoma City,OK,528-2221 cocktails,"(MX),(SW),(F)",,1991,,,4/25/2023 9:34pm
4419,Bunk House ,Bars/Clubs,2807 N.W. 36th St. ,Oklahoma City,OK,"942-9305 1pm-2am Sun-Fri, Sat from 11am for brunch ","(*),(CW),(D),(S)",,1991,,,4/25/2023 9:34pm
4420,Club Burgundy ,Bars/Clubs,434 W. Main St. ,Oklahoma City,OK,"236-5010 11am-2am Mon-Fri, from 10am Sat & Sun",(S),,1991,,,4/25/2023 9:34pm
4434,MCC Christ the King ,Religious Organizations,1900 N.W. 12th St. ,Oklahoma City,OK,"521-8352 worship 10:45am Sun, 7:30pm Wed",,,1991,,,4/25/2023 9:34pm
4422,Hi-Lo Club ,Bars/Clubs,1221 N.W. 50th St. ,Oklahoma City,OK,"843-1722 piano club, 3pm-2am daily ","(MW),(D),(E),(S)",,1991,,,4/25/2023 9:34pm
4433,Friends ,Religious Organizations,312 S.E. 25th ,Oklahoma City,OK,632-7574 Sun 10am ,,,1991,,,4/25/2023 9:34pm
4425,Saddle Tramps West,Bars/Clubs,2201 N.W. 39th ,Oklahoma City,OK,"528-9080 noon-2am Mon-Fri, opens 10am Sat & Sun ","(*),(D),(CW)",,1991,,,4/25/2023 9:34pm
4423,Park ,Bars/Clubs,2125 N.W. 39th St. ,Oklahoma City,OK,"528-4690 patio, 2pm-2am daily","(*),(V),(YC)",,1991,,,4/25/2023 9:34pm
4426,Wreck Room ,Bars/Clubs,2127 N.W. 39th St.,Oklahoma City,OK,"525-7610 9pm-6am Thur-Sun, no alcohol ","(*),(MW),(YC),(S),(AH)",,1991,,,4/25/2023 9:34pm
4430,Travel Incorporated ,Travel Agency or Tour Operators,101 N. Douglas Ste. F,Oklahoma City,OK,737-5353,,,1991,,,4/25/2023 9:34pm
4418,Angles ,Bars/Clubs,2117 N.W. 39th St. ,Oklahoma City,OK,"528-0050 9pm-2am Wed-Sun, T-dance Sun ","(*),(MW),(D),(YC),(S)",,1991,,,4/25/2023 9:34pm
4436,Adult World Bookshop,Erotica,3121 S.W. 29th,Oklahoma City,OK,686-1110 ,,,1991,,,4/25/2023 9:34pm
4415,Oasis Resource Center,Info Lines & Services,2135 N. w. 39th St. ,Oklahoma City,OK,"525-2437 7:30pm-10pm Sun-Thurs, til midnight Fri & Sat ",,,1991,,,4/25/2023 9:34pm
4454,MCC of Greater Tulsa ,Religious Organizations,1623 N. Maplewood ,Tulsa ,OK,"838-1715 worship 10:45am & 7pm Sun, 7pm Wed",,,1991,,,4/25/2023 9:34pm
4445,"Factory, The ",Bars/Clubs,1902 E. 11th ,Tulsa ,OK,587-8811 call for hours,"(MX),(MW),(AH),(D)",,1991,,,4/25/2023 9:34pm
4461,Whittier News Stand ,Erotica,1 N. Lewis St. ,Tulsa ,OK,592-0767,,,1991,,,4/25/2023 9:34pm
4452,Tool Box Too ,Bars/Clubs,1338 E. 3rd ,Tulsa ,OK,"584-1308 2pm-2am Mon-Fri, noon-2am Sat & Sun ","(CW),(LV),(D)",,1991,,,4/25/2023 9:34pm
4458,Elite Bookstore ,Erotica,814 S. Sheridan Rd. ,Tulsa ,OK,838-8503 ,,,1991,,,4/25/2023 9:34pm
4447,Little Box,Bars/Clubs,110 S. Rockford,Tulsa ,OK,"583-9540 noon-midnight, Sun til 8pm ","(MX),(MW),(NH)",,1991,,,4/25/2023 9:34pm
4444,Bamboo Lounge ,Bars/Clubs,7204 E. Pine ,Tulsa ,OK,"838-9323 patio, noon-2am daily ","(NH),(D)",,1991,,,4/25/2023 9:34pm
4457,Adult Video Dreamland ,Erotica,8807 E. Admiral ,Tulsa ,OK,834-1051,,,1991,,,4/25/2023 9:34pm
4460,Midtown Theater & Adult Books ,Erotica,319 E. 3rd St. ,Tulsa ,OK,584-3112 ,,,1991,,,4/25/2023 9:34pm
4446,Laffs Underground at the Comedy Basement,Bars/Clubs,311 E. 7th ,Tulsa ,OK,"583-5233 piano bar, 4pm-2am daily ",(E),,1991,,,4/25/2023 9:34pm
4451,Time n' Time Again ,Bars/Clubs,1515 S. Memorial ,Tulsa ,OK,664-8299 2pm-2am ,"(MW),(F),(NH)",,1991,,,4/25/2023 9:34pm
4459,Fantasy Video ,Erotica,5925 E. 11th ,Tulsa ,OK,832-9649 ,,,1991,,,4/25/2023 9:34pm
4448,"Max, The ",Bars/Clubs,3415 S. Peoria ,Tulsa ,OK,742-1664 call for hours ,"(*),(MX),(MW),(V),(YC),(AH)",,1991,,,4/25/2023 9:34pm
4449,New Age Renegades ,Bars/Clubs,1649 S. Main St. ,Tulsa ,OK,584-9405 1pm-2am,"(LV),(L)",,1991,,,4/25/2023 9:34pm
4450,Sterlings ,Bars/Clubs,4812 E. 33rd St. ,Tulsa ,OK,747-1367 9pm-2am Tues-Sun (2 bars on premises),"(*),(D),(S),(V),(YC)",,1991,,,4/25/2023 9:34pm
4472,Roger's Zoo ,Bars/Clubs,2037 Sherman Ave. North Bend,Coos Bay-North Bend,OR,"756-1463 5pm-midnight Wed-Sun, 3pm-midnight Fri ","(MX),(MW),(NH)",,1991,,,4/25/2023 9:34pm
4482,Rivera Room ,Bars/Clubs,39 W. 10th Ave.,Eugene ,OR,344-4022  11am-2:30am,"(MX),(MW),(OC),(D),(F),(S)",,1991,,,4/25/2023 9:34pm
4485,Fantasy Warehouse,Erotica,490 E. Broadway ,Eugene ,OR,342-7240 ,,,1991,,,4/25/2023 9:34pm
4477,Community Coffee Club ,Info Lines & Services,1414 Kincaid ,Eugene ,OR,"485-7285 (Lavender Network #) 8pm-midnight, 2nd & 4th Sat, smoke/alcohol free, call for info ",,,1991,,,4/25/2023 9:34pm
4480,MCC,Religious Organizations,1414 Kincaid ,Eugene ,OR,(Campus Interfaith ministry Bldg.) 345-5963 6pm Sun ,,,1991,,,4/25/2023 9:34pm
4478,Gay/Lesbian AA,Info Lines & Services,616 E. 16th ,Eugene ,OR,342-4113 (AA#) 8pm Fri,,,1991,,,4/25/2023 9:34pm
4484,"Lavendar Network, The",Publications,454 Willamette #207,Eugene ,OR,485-7285,,,1991,,,4/25/2023 9:34pm
4481,Club Arena ,Bars/Clubs,959 Pearl St. ,Eugene ,OR,683-2360 7pm-2am ,"(*),(MX),(MW),(D),(V),(YC)",,1991,,,4/25/2023 9:34pm
4488,Lesbian & Gay Hotline,Info Lines & Services,"P.O. Box 1185, 97526",Grants Pass,OR,773-8146 7pm-11pm,,,1991,,,4/25/2023 9:34pm
4490,Over-The-Waves,Restaurants & Cafes,2945 N.W. Jetty,Lincoln City ,OR,"994-3877 seafood, 8am-10pm, lounge til 2am","(MX),(MW),(E)",,1991,,,4/25/2023 9:34pm
4493,MCC,Religious Organizations,114 E. 6th St.,Medford,OR,770-7966 1am Sun,,,1991,,,4/25/2023 9:34pm
4553,Gay/Lesbian Community Center ,Info Lines & Services,3856 Carnes Rd.,Roseburg,OR,"679-9144 drop-in&networking center, 1pm-6pm Mon-Thurs, til 9pm Fri",,,1991,,,4/25/2023 9:34pm
4555,MCC Roseburg,Religious Organizations,3856 Carnes Rd.,Roseburg,OR,679-9144 11am-Sun ,,,1991,,,4/25/2023 9:34pm
4572,MCC ,Religious Organizations,"701 Lechauweki Ave, Bethlem ",Allentown ,PA,439-8755 worship 7pm Sun ,,,1991,,,4/25/2023 9:34pm
4570,Stonewall,Bars/Clubs,28-30 N. 10th St. ,Allentown ,PA,"432-0706 9pm-2am Mon-Sat, clsd Sun","(*),(MW),(D),(V),(F),(YC)",,1991,,,4/25/2023 9:34pm
4568,Candida's,Bars/Clubs,247 N. 12th St.,Allentown ,PA,434-3071 2pm-2am,"(MW),(NH),(F),(E)",,1991,,,4/25/2023 9:34pm
4567,AA/Lesbian Rainbow Group,Info Lines & Services,1620 Turner St.,Allentown ,PA,(Church of the Mediator) 434-0614 (AA#) meets Tues 8:30pm ,,,1991,,,4/25/2023 9:34pm
4569,Jeff's City Lion Pub,Bars/Clubs,2327 Hanover Ave.,Allentown ,PA,"433-1770 3pm-2am Mon-Fri, 2pm-2am Sat/Sun ","(MW),(F),(D)",,1991,,,4/25/2023 9:34pm
4575,La Pierre ,Bars/Clubs,2523 Union Ave.,Altoona ,PA,"946-8195 9pm-2am Mon-Thurs, 8pm-2am Fri/Sat, clsd Sun ","(MW),(D),(YC)",,1991,,,4/25/2023 9:34pm
4579,Green Door,Erotica,1164 Pembroke Rd.,Bethlehem,PA,865-5855 24hrs,,,1991,,,4/25/2023 9:34pm
4583,Variety Adult Books ,Erotica,6909 Rt. 13 S. ,Bristol ,PA,547-2373 24hrs,,,1991,,,4/25/2023 9:34pm
4593,Lizzy Bordon's Part II ,Bars/Clubs,3412 W. 12th St. ,Erie,PA,833-4059 9pm-2am Mon-Sat,"(*),(MW),(D)",,1991,,,4/25/2023 9:34pm
4597,Modern News,Erotica,1113 State St. ,Erie,PA,,,,1991,,,4/25/2023 9:34pm
4594,Silver Slipper Lounge,Bars/Clubs,1317 State St. ,Erie,PA,noon-2am Mon-Sat,"(MW),(D)",,1991,,,4/25/2023 9:34pm
4595,Eastern Adult Books,Erotica,1313 State St. ,Erie,PA,,,,1991,,,4/25/2023 9:34pm
4596,Filmore News ,Erotica,2757 W. 12th ,Erie,PA,833-2667,,,1991,,,4/25/2023 9:34pm
4600,Safari Lounge,Bars/Clubs,108 W. Pittsburg St.,Greensburg,PA,"837-9948 9pm-2am Mon-Sat, clsd Sun","(*),(D),(YC),(V)",,1991,,,4/25/2023 9:34pm
4603,Neptune's Lounge ,Bars/Clubs,268 North St.,Harrisburg ,PA,"233-3078 4pm-2am Mon-Sat, 2pm-2am Sun ","(*),(LV)",,1991,,,4/25/2023 9:34pm
4609,Paper Moon,Restaurants & Cafes,268 North Street ,Harrisburg ,PA,"233-0581 dinner 6pm, Sun Brunch 2pm ","(MX),(MW)",,1991,,,4/25/2023 9:34pm
4605,Strawberry Cafe,Bars/Clubs,704 N. 3rd St.,Harrisburg ,PA,234-4228 2pm-2am Mon-Sat,"(*),(V),(YC),(P)",,1991,,,4/25/2023 9:34pm
4607,Colonnade ,Restaurants & Cafes,300 N. 2nd St.,Harrisburg ,PA,"234-8740 lunch 11:30am-3pm, dinner 5pm-10:30pm","(MX),(MW)",,1991,,,4/25/2023 9:34pm
4604,Stallions ,Bars/Clubs,706 N. 3rd St.,Harrisburg ,PA,232-3060 4pm-2am,"(*),(D)",,1991,,,4/25/2023 9:34pm
4613,Adult World,Erotica,3932 Jonestown Rd.,Harrisburg ,PA,652-6980,,,1991,,,4/25/2023 9:34pm
4606,Two Thirty Six Club,Bars/Clubs,236 N. 2nd St.,Harrisburg ,PA,(2nd floor) 234-4930 5pm-2am Mon-Sat,"(*),(D),(YC)",,1991,,,4/25/2023 9:34pm
4614,Town News ,Erotica,29 N. 2nd St. ,Harrisburg ,PA,232-1100 24hrs,,,1991,,,4/25/2023 9:34pm
4608,Homestyle ,Restaurants & Cafes,1530 N. 2nd St. ,Harrisburg ,PA,232-0278 7am-2pm,"(MX),(MW)",,1991,,,4/25/2023 9:34pm
4619,Lucille's ,Bars/Clubs,520 Washington St. ,Johnstown ,PA,539-2769 9pm-2am Mon-Sat,"(MW),(D),(E),(F)",,1991,,,4/25/2023 9:34pm
4636,Monroeville News,Erotica,2735 Stroschein Rd.,Monroeville,PA,372-5477 24hrs,,,1991,,,4/25/2023 9:34pm
4643," Cartwheel, The ",Bars/Clubs,427 York Rd. - US 202,New Hope,PA,"862-0880 piano bar, 11am-2am ","(*),(MW),(D),(YC),(S),(E),(F)",,1991,,,4/25/2023 9:34pm
4650,Mother's ,Restaurants & Cafes,34 N. Main St. ,New Hope,PA,862-5270 8am-10pm,"(*),(MW)",,1991,,,4/25/2023 9:34pm
4652,Odette's ,Restaurants & Cafes,South River Rd,New Hope,PA,862-3000 continental cuisine ,"(MX),(E)",,1991,,,4/25/2023 9:34pm
4647,Country Host ,Restaurants & Cafes,1/2 mi. W. on US 202,New Hope,PA,862-5575 7am-10pm ,"(MX),(MW)",,1991,,,4/25/2023 9:34pm
4644,New Prelude ,Bars/Clubs,408  York Rd. 1 mi W. on Rte. 179,New Hope,PA," 862-5171 11am-2am, four bars & restaurant ","(*),(MW),(E)",,1991,,,4/25/2023 9:34pm
4640,Backstreet Inn,Accommodations,144 Old York Rd. ,New Hope,PA,"862-9571 B&B, year round ","(*),(MX),(MW),(SW)",,1991,,,4/25/2023 9:34pm
4648,Havana,Restaurants & Cafes,105 S. Main St. ,New Hope,PA,"862-9897 American cuisine, 11am-midnight, cocktails ",(MX),,1991,,,4/25/2023 9:34pm
4654,Wildflowers ,Restaurants & Cafes,8 W. Mechanic St. ,New Hope,PA,"862-2241 Americana cusisine, noon-10pm","(MX),(MW),(BYOB)",,1991,,,4/25/2023 9:34pm
4649,Karla's ,Restaurants & Cafes,5 W. Mechanic St. ,New Hope,PA,"862-2616 lunch & dinner, cocktails ","(MX),(MW),(E)",,1991,,,4/25/2023 9:34pm
4641,Raven Hall ,Accommodations,385 West Bridge St. 1 mi. W. on Rte 179,New Hope,PA,"862-2081 motel and B & B accommodations, year round","(*),(MW),(SW),(F)",,1991,,,4/25/2023 9:34pm
4655,"Trojan, The",Bars/Clubs,401 10th St.,New Kensington ,PA,337-9897 unconfirmed spring '90,(MW),,1991,,,4/25/2023 9:34pm
4672,Post ,Bars/Clubs,1705 Chancellor St.,Philadelphia ,PA,985-9720 noon-2am ,"(D),(F)",,1991,,,4/25/2023 9:34pm
4665,Black Banana,Bars/Clubs,247 Race,Philadelphia ,PA,925-4433 Tues-Sun 10pm-3am,"(MX),(D),(AH)",,1991,,,4/25/2023 9:34pm
4680,Voodoo,Bars/Clubs,2121 Arch St.,Philadelphia ,PA,"569-1123 Wed & Sun gay nights, clsd Mon","(MX),(D)",,1991,,,4/25/2023 9:34pm
4686,Duck Soup Deli,Restaurants & Cafes,260 S. 12th ,Philadelphia ,PA,735-6650 24 hrs,"(MX),(MW)",,1991,,,4/25/2023 9:34pm
4698,Hirschorn Travel ,Travel Agency or Tour Operators,1015 Chestnut St. #820,Philadelphia ,PA,592-7300,(IGTA),,1991,,,4/25/2023 9:34pm
4694,Giovanni's Room ,Book Stores or Retail Shops,345 S. 12th St. ,Philadelphia ,PA,"923-2960/(800) 222-6996 gay/lesbian bookstore, call for hours",(*),,1991,,,4/25/2023 9:34pm
4693,Afterwords ,Book Stores or Retail Shops,218 S. 12th St. ,Philadelphia ,PA,"735-2393 magazine & periodicals, espresso bar",,,1991,,,4/25/2023 9:34pm
4685,Diner on the Square ,Restaurants & Cafes,1839 Spruce St.,Philadelphia ,PA,"737-5787, 24 hrs","(MX),(MW)",,1991,,,4/25/2023 9:34pm
4701,Twin Travel,Travel Agency or Tour Operators,1101 Spruce St.,Philadelphia ,PA,923-2995,(IGTA),,1991,,,4/25/2023 9:34pm
4707,Au Courant News Magazine ,Publications,222 N. 11th St. ,Philadelphia ,PA,592-4615,,,1991,,,4/25/2023 9:34pm
4671,New Kurt's ,Bars/Clubs,1229 Chestnut St. ,Philadelphia ,PA,751-0000,"(*),(D),(YC),(V)",,1991,,,4/25/2023 9:34pm
4713,Tomcat Bookstore,Erotica,120 S. 13th St.,Philadelphia ,PA,(basement) 985-9725 24hrs ,,,1991,,,4/25/2023 9:34pm
4691,Chancellor Athletic Club ,Gym/Health Clubs,1220 Chancellor St.,Philadelphia ,PA,545-4098 24hr spa,(PC),,1991,,,4/25/2023 9:34pm
4703,Dignity ,Religious Organizations,330 S. 13th St. ,Philadelphia ,PA,546-2093 Mass 7pm Sun ,,,1991,,,4/25/2023 9:34pm
4677,Two-Four-Seven Bar,Bars/Clubs,247 S. 17th St.,Philadelphia ,PA,545-9779 noon-2am ,"(*),(CW),(LV),(V),(F)",,1991,,,4/25/2023 9:34pm
4681,"Westbury, The",Bars/Clubs,261 S. 13th ,Philadelphia ,PA,"546-5170 8am-2am Mon-Sat, opens 11am Sun ","(F),(NH)",,1991,,,4/25/2023 9:34pm
4690,Palladiem ,Restaurants & Cafes,3601 Locust Walk,Philadelphia ,PA,"387-3463 continental cuisine, lunch and dinner","(MX),(MW)",,1991,,,4/25/2023 9:34pm
4706,MCC,Religious Organizations,2125 Chestnut St.,Philadelphia ,PA,563-6601 worship 7pm Sun ,,,1991,,,4/25/2023 9:34pm
4695,Sealed With a Kiss,Book Stores or Retail Shops,137 S. 13th St.,Philadelphia ,PA,"925-7474 cards & gifts, closed Sun ",,,1991,,,4/25/2023 9:34pm
4678,Uncle's ,Bars/Clubs,1220 Locust St. ,Philadelphia ,PA,546-6660,"(NH),(F)",,1991,,,4/25/2023 9:34pm
4700,Sigmund Travel,Travel Agency or Tour Operators,262 S. 12th St.,Philadelphia ,PA,735-0090 ask for Henry,(IGTA),,1991,,,4/25/2023 9:34pm
4673,Raffles,Bars/Clubs,243 S. Camac St. ,Philadelphia ,PA,"545-6969 3 bars incl. piano bar, 3pm-2am","(*),(MW),(D),(F),(CW),(E)",,1991,,,4/25/2023 9:34pm
