ID2,title,description,streetaddress,city,state,amenityfeatures,type,Year,unclear_address,unclear type or question,notes,Last Modified
447,Studio One,(Disco) (betw. Santa Monica & Melrose),652 La Peer,West Hollywood,CA,"(YC),(D),(E)",Bars/Clubs,,,,,1/28/2022 11:30am
450,The Palms ,(L-late),8572 Santa Monica Blvd.,West Hollywood,CA,"(R),(L)",Restaurant,,,,,1/28/2022 11:30am
449,The Leathermaker ,"(Clothes, etc.)",5720 Melrose Ave.,Los Angeles,CA,,Bars/Clubs,,,,,1/28/2022 11:30am
451,Tom's Cafe,(Take own wine),5155 Melrose Ave.,Los Angeles,CA,(R),Restaurant,,,,,1/28/2022 11:30am
452,Unicorn Book Store,,8940 Santa Monica Blvd.,West Hollywood,CA,(*),Book Store,,,,,1/28/2022 11:30am
453,Yukon Mining Co.,(24 hours *),7328 Santa Monica Blvd.,West Hollywood,CA,"(R),(*)",Restaurant,,,,,1/28/2022 11:30am
454,Zoo,(Sun. brunch) (Liquor) (at Heliotrope),4322 Melrose,Los Angeles,CA,(R),Restaurant,,,,,1/28/2022 11:31am
1458,Connoiseurs Books,,2120 Hollywood Blvd.,Los Angeles,FL,,Book Store,,,,,1/28/2022 11:33am
1459,Ladies Loft,(L - only) (Disco) (Upstairs),2100 Hollywood Blvd.,Los Angeles,FL,"(*),(L),(D)",Bars/Clubs,,,,,1/28/2022 11:33am
1460,Top's ,(L - only) ,2025 Pembroke Rd.,Los Angeles,FL,,Bars/Clubs,,,,,1/28/2022 11:33am
1461,The Trail ,(Some W) ,715 S. 21st Ave.,Los Angeles,FL,"(*),(W),(R)",Restaurant,,,,,1/28/2022 11:34am
1462,Villa Nova Inn ,(C&W) ,532 N. Dixie Hwy.,Los Angeles,FL,"(P),(*),(C&W),(D)",Bars/Clubs,,,,,1/28/2022 11:34am
177,Norma Kristie's,(Some L),220 Central Ave,Hot Springs,AR,"(L),(*),(D),(S),(R)","Bars/Clubs,Restaurant",,,,,11/23/2021 9:17am
178,Our House Lounge,(Upstairs disco) (D),336 Central Ave.,Hot Springs,AR,(D),Bars/Clubs,,,,,11/23/2021 9:17am
288,Islander ,(Some Latins),6907 Santa Fe,Huntington Park,CA,"(D),(PT)",Bars/Clubs,,,,,11/23/2021 9:17am
287,Gladiator ,"(Some W, SM, OC)",7810 Santa Fe Ave.,Huntington Park,CA,"(*),(W),(SM),(OC),(PT)",Bars/Clubs,,,,,11/23/2021 9:17am
19,Hideaway ,(Disco) (Some L),2011 Cox Ave.,Huntsville,AL,"(YC),(D),(L)",Bars/Clubs,,,,,11/23/2021 9:17am
290,Annex 835,,835 S. La Brea,Inglewood,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
291,Papa Bear's ,,1101 S. Prairie,Inglewood,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
2735,Bill & Joe's Bar,,150 W. Michigan Ave.,Jackson,MI,,Bars/Clubs,,,,,11/23/2021 9:17am
2849,Bill's Disco & Show Bar,(Some L) (BYOB),207 W. Amite,Jackson,MS,"(P),(D),(BYOB)",Bars/Clubs,,,,,11/23/2021 9:17am
2851,Jack's Saloon,,208 W. Capitol,Jackson,MS,,Bars/Clubs,,,,,11/23/2021 9:17am
3590,Friends ,(Disco) (Looks promising),1551 Lejeune Blvd.,Jacksonville,NC,"(P),(YC),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
66,Crystal Saloon,,418 S. Franklin St.,Juneau,AK,"(M),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
292,Andre's ,(French R) (Piano bar),1464 S. Coast Hwy.,Laguna Beach,CA,"(M),(PE),(R)","Bars/Clubs,Restaurant",,,,Notes the following: (Very popular all-year beach resort),11/23/2021 9:17am
293,Beach People ,(Men's sportswear & boutique) (opp. Coast Inn),168 Mountain Rd.,Laguna Beach,CA,,Business,,,,,11/23/2021 9:17am
294,Boom Boom Room,(Game room) (Cruisy) (Enter thru the side door or thru Tap Room) (Coast Inn),1401 S. Coast Hwy.,Laguna Beach,CA,"(*),(YC),(PT)","Bars/Clubs,Hotel,Cruising Areas",,,,,11/23/2021 9:17am
295,Coast Inn,,1401 S. Coast Hwy.,Laguna Beach,CA,"(M),(R),(H)","Hotel,Restaurant",,,,,11/23/2021 9:17am
296,Cottage ,,308 N. Coast Hwy.,Laguna Beach,CA,"(M),(R)","Hotel,Restaurant",,,,,11/23/2021 9:17am
297,Denny's ,,1600 S. Coast Hwy.,Laguna Beach,CA,"(M),(R),(C),(AH)",Restaurant,,,,,11/23/2021 9:17am
298,Dizz's As Is,(Beer & wine),2794 S. Coast Hwy.,Laguna Beach,CA,"(M),(R)","Bars/Clubs,Restaurant",,,,,12/2/2021 5:47pm
299,Eiler's Inn,,741 S. Coast Hwy.,Laguna Beach,CA,"(M),(H)",Hotel,,,,,11/23/2021 9:17am
300,Hotel Firenze,"(Some PE, OC)",1289 S. Coast Hwy.,Laguna Beach,CA,"(M),(H),(PE),(OC)",Hotel,,,,,11/23/2021 9:17am
301,Hotel San Maarten,,696 S. Coast Hwy.,Laguna Beach,CA,"(M),(H)",Hotel,,,,,11/23/2021 9:17am
302,Little Shrimp,(Piano bar - patio in Summer),1305 S. Coast Hwy.,Laguna Beach,CA,"(*),(R),(E)","Bars/Clubs,Restaurant",,,,,12/2/2021 5:47pm
304,Tap Room,(WE*) (Entrance next door to R) (Coast Inn),1401 S. Coast Hwy.,Laguna Beach,CA,"(*),(WE)","Hotel,Bars/Clubs",,,,,11/23/2021 9:17am
303,Main Street,(Piano bar),1460 S. Coast Hwy.,Laguna Beach,CA,(*),Bars/Clubs,,,,,11/23/2021 9:17am
2969,City Lights,,"Kingsbury Station, Kingsbury Rd. Stateline ",Lake Tahoe,NV,"(D),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
4862,Buckhorn,('Best bet'),114 Ivinson,Laramie,WY,"(M),(W)",Bars/Clubs,,,,,11/26/2021 3:19am
181,Chaps Saloon,(Sign says Squeeze Inn),1701 University,Little Rock,AR,"(*),(W),(YC)","Bars/Clubs,Hotel",,,,,11/23/2021 9:17am
183,George's ,(Beer),7303 W. 12th,Little Rock,AR,(M),Bars/Clubs,,,,,11/23/2021 9:17am
185,Silver Dollar,(Some L) (501)663-9886,Asher St. ,Little Rock,AR,(L),Bars/Clubs,,,,,11/23/2021 9:17am
182,Discovery II,(Disco) (Riverfront Dr. off Cantrell Rd.),1021 Jessie Rd. ,Little Rock,AR,"(*),(YC),(D),(S)",Bars/Clubs,,,,,11/23/2021 9:17am
184,Regina's Place ,(Books & Movie arcade),1314 Main St.,Little Rock,AR,,Book Store,,,,,11/23/2021 9:17am
315,Americana ,,210 Atlantic Ave.,Long Beach,CA,"(M),(R),(C),(AH)","Bars/Clubs,Restaurant",,,,,12/2/2021 5:47pm
316,Basic Plumbing ,('Wild back room'),2011 E. 4th,Long Beach,CA,(P),Bars/Clubs,,,,,11/23/2021 9:17am
317,Beach House,(Cruisy) (Liquor),31 39th Pl.,Long Beach,CA,(PT),"Bars/Clubs,Cruising Areas",,,,,11/23/2021 9:17am
318,Broadway's Eddie's,(Liquor),3348 E. Broadway,Long Beach,CA,(PT),Bars/Clubs,,,,,11/23/2021 9:17am
320,Broadway Annex ,(Liquor) ,1435 E. Broadway ,Long Beach,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
319,Ben's Books ,,5525 N. Atlantic Ave.,Long Beach,CA,,Book Store,,,,,11/23/2021 9:17am
321,Copper Penny,,615 E. Ocean Blvd.,Long Beach,CA,"(M),(R),(C),(AH),(RT)","Bars/Clubs,Restaurant",,,,,11/23/2021 9:17am
322,Ed's Adult Books ,,123 E. Ocean Ave.,Long Beach,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
323,Forced Heat ,"(Some YC, L, B, Unisex) (Disco) (Liquor)",740 E. Broadway ,Long Beach,CA,"(*),(YC),(L),(B),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
324,Holiday Shoop ,(Travel),420 E. Broadway ,Long Beach,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
326,Hot Stuff ,"(Cards, gifts, etc.)",944 E. Broadway ,Long Beach,CA,(M),Business,,,,,11/26/2021 1:17pm
325,Hoop's Coop,,2718 E. Anaheim Bl.,Long Beach,CA,"(PT),(L)",Bars/Clubs,,,,,11/23/2021 9:17am
328,Inspiration ,(Disco) ,5211 N. Atlantic Ave.,Long Beach,CA,"(D),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
327,Impact Lounge ,(Liquor) (Disco) (WE*),6101 Cherry Ave. ,Long Beach,CA,"(R),(D),(WE),(*)","Bars/Clubs,Restaurant",,,,,11/23/2021 9:17am
330,Long Beach Travel Service,,1617 E. 7th St.,Long Beach,CA,(*),Travel Service,,,,,11/26/2021 1:17pm
329,Li'l Lucy's ,(Fun & Cruisy) (*) (Also AH-WE) ,1200 E. Broadway ,Long Beach,CA,"(PT),(AH),(WE),(*)","Bars/Clubs,Cruising Areas",,,,,11/23/2021 9:17am
332,Mike's Corral ,,2020 E. Artesia Blvd.,Long Beach,CA,"(SM),(W),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
333,Mineshaft ,(Cruisy) (Liquor),1720 E. Broadway,Long Beach,CA,"(W),(PT),(*)","Bars/Clubs,Cruising Areas",,,,,11/23/2021 9:17am
335,Paradise Cafe,(Looks promising),1800 E. Broadway ,Long Beach,CA,"(M),(R)",Restaurant,,,,,11/23/2021 9:17am
336,Que Sera Sera ,(Disco) (Liquor),1923 E. 7th St.,Long Beach,CA,"(L),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
334,Mr. R's Adult Book Store,"(Rock-Book, Inc. & Discount showroom)",17 N. Locust ,Long Beach,CA,(*),"Book Store,Erotic Shop",,,,,1/7/2022 8:49am
337,Question Mark ,,2682 Long Beach Blvd.,Long Beach,CA,(PT),Bars/Clubs,,,,,11/23/2021 9:17am
339,Ripples,(Liquor) (Disco),5101 E. Ocean,Long Beach,CA,"(YC),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
341,Sam's Place ,,1744 E. Broadway ,Long Beach,CA,(PT),Bars/Clubs,,,,,11/23/2021 9:17am
340,Roman IV Lounge,,14 Elm,Long Beach,CA,"(R),(E)","Bars/Clubs,Restaurant",,,,,11/23/2021 9:17am
338,Rio Rita ,(Latins),1887 E. 10th St.,Long Beach,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
345,Sundance Saloon ,,1296 W. Willow,Long Beach,CA,(W),Bars/Clubs,,,,,11/23/2021 9:17am
343,Stallion ,,5823 N. Atlantic Ave.,Long Beach,CA,"(SM),(W)",Bars/Clubs,,,,,11/23/2021 9:17am
342,Stag,"(Some W, SM, OC) (Looking up)",5873 N. Atlantic Ave.,Long Beach,CA,"(W),(SM),(OC)",Bars/Clubs,,,,,11/23/2021 9:17am
344,Stockaid ,(Leather boutique at Mike's Corral),2020 E. Artesia Blvd.,Long Beach,CA,,Erotic Shop,,,,,11/26/2021 1:17pm
346,1350 Club,(Baths),1350 Locust,Long Beach,CA,"(YC),(P)","Bathhouses,Bars/Clubs",,,,,11/23/2021 9:17am
466,APACHE West,(Disco) (nr. Olympic & Bundy) (W. L.A.),2214 Stoner Ave.,Los Angeles,CA,"(*),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
464,A Different Light ,(Books),4014 Santa Monica Blvd.,Los Angeles,CA,,Book Store,,,,,11/23/2021 9:17am
467,Blu Nunn,(Breakfast & Lunch),4022 Santa Monica Bl.,Los Angeles,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
470,Bunkhouse,,4519 Santa Monica,Los Angeles,CA,"(W),(PT)",Bars/Clubs,,,,,11/23/2021 9:17am
471,Bushwacker,(Looks promising),3909 Sunset Blvd.,Los Angeles,CA,(W),Bars/Clubs,,,,,11/23/2021 9:17am
472,Catch One ,(Disco),4067 W. Pico Blvd.,Los Angeles,CA,"(B),(D),(PT)",Bars/Clubs,,,,,11/23/2021 9:17am
473,Chatterton's Book Store,,1818 N. Vermont,Los Angeles,CA,(M),Book Store,,,,,11/23/2021 9:17am
474,Circle ,(Downtown),324 W. 5th St.,Los Angeles,CA,(RT),Bars/Clubs,,,,,11/23/2021 9:17am
475,Club Diana,,4061 Pico Blvd.,Los Angeles,CA,(B),Bars/Clubs,,,,,11/23/2021 9:17am
476,Club Horizon,,3416 W. Washington,Los Angeles,CA,"(B),(RT)",Bars/Clubs,,,,,11/23/2021 9:17am
477,Detour,(C&W) (DJ & live bands) (Cruisy) (at Sunset Jct.),1087 Manzanita ,Los Angeles,CA,(C&W),"Bars/Clubs,Cruising Areas",,,,,11/23/2021 9:17am
479,El Chavo ,(Mexican R),4441 Sunset Blvd.,Los Angeles,CA,"(M),(R)",Restaurant,,,,,11/23/2021 9:17am
478,1800 Club,('Wild back toom'),1800 Hyperion,Los Angeles,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
481,55 Club,(Latins),715 N. Western,Los Angeles,CA,(RT),Bars/Clubs,,,,,11/23/2021 9:17am
480,El Conquistador ,(Mexican R),3701 Sunset Blvd.,Los Angeles,CA,"(M),(R)",Restaurant,,,,,11/23/2021 9:17am
482,Frig Pond ,,2106 Hyperion,Los Angeles,CA,(R),Restaurant,,,,,11/23/2021 9:17am
483,Gateway ,(Some L) (W. L.A.),2526 S. Barrington,Los Angeles,CA,"(L),(PT),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
484,Gent's Bath,(Latins) (E. L.A.),4550 Brooklyn Ave.,Los Angeles,CA,(M),Bathhouses,,,,,11/23/2021 9:17am
489,Hyperion Lumber Co.,,1941 Hyperion,Los Angeles,CA,,Business,,,,,11/23/2021 9:17am
488,Hyperion Health Club,(Baths) (Good days*),2411 Hyperion,Los Angeles,CA,(*),Bathhouses,,,,,11/23/2021 9:17am
491,Jungle,(DJ & Patio),3626 Santa Monic Blvd.,Los Angeles,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
490,Joly's Pub,(WE*),117 S. Western Ave.,Los Angeles,CA,"(OC),(WE),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
493,Lean Two,(May be closing),(Next to One Way),Los Angeles,CA,"(R),(C),(AH)",Restaurant,,,,,11/23/2021 9:17am
492,Ken's River Club,(Some Orientals) ,3153 Riverside Dr.,Los Angeles,CA,(D),Bars/Clubs,,,,,11/23/2021 9:17am
495,Mac's ,(Baths),2801 Hyperion,Los Angeles,CA,,Bathhouses,,,,,11/23/2021 9:17am
494,Little Joy ,(Latins) ,1477 Sunset Blvd.,Los Angeles,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
496,Main Spring,(Some RT),107 W. 4th St.,Los Angeles,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
497,Manhandler,"(Some SM, W, FFA)",2692 S. La Cienega,Los Angeles,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
498,Marshall's Roost,(No booze),574 N. Hoover,Los Angeles,CA,(R),Restaurant,,,,,11/23/2021 9:17am
499,Marty's ,,8657 W. Pico,Los Angeles,CA,"(M),(R)",Restaurant,,,,,11/23/2021 9:17am
501,Midtowne Spa,(Baths) ,615 S. Kohler,Los Angeles,CA,(*),Bathhouses,,,,,11/23/2021 9:17am
500,M.C.C.,(Downtown),1050 Hill St.,Los Angeles,CA,(MCC),Religious Institution,,,,,12/1/2021 3:59am
502,Mr. Mike's ,,3172 Los Feliz Blvd.,Los Angeles,CA,"(E),(OC)",Bars/Clubs,,,,,11/23/2021 9:17am
504,One Way ,"(Cruisy) (Some SM, W, FFA, etc.) ",612 N. Hoover,Los Angeles,CA,"(*),(SM),(W),(FFA)","Bars/Clubs,Cruising Areas",,,,,11/23/2021 9:17am
505,Outcast,(Some FFA) (Also C - AH) (Enter thru parking lot),4219 Santa Monica Blvd.,Los Angeles,CA,"(*),(W),(SM),(FFA),(C),(AH)",Bars/Clubs,,,,,11/23/2021 9:17am
503,New York Co.,(Very New York *) (at I-5),2470 Fletcher Dr. ,Los Angeles,CA,"(R),(*)",Restaurant,,,,,11/23/2021 9:17am
507,Perfect Pattie,,4348 Fountain,Los Angeles,CA,(R),Restaurant,,,,,11/23/2021 9:17am
508,Pure Trash ,"(Liquor) (Some W, FFA) (WE*) (Courtyard & balcony)",1903 Hyperion ,Los Angeles,CA,"(W),(FFA),(WE),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
509,Roman Holiday Baths ,(W. L.A.),12814 Venice Blvd,Los Angeles,CA,,Bathhouses,,,,,11/23/2021 9:17am
512,Sidekicks,(W. L.A.),12821 Venice Blvd.,Los Angeles,CA,(PT),Bars/Clubs,,,,,11/23/2021 9:17am
510,Royal Viking Motel,(at Alvarado),2025 W. 3rd.,Los Angeles,CA,"(M),(H)",Hotel,,,,,11/23/2021 9:17am
511,Sesame & Lilie's,,7513 Sunset Blvd.,Los Angeles,CA,"(M),(R)",Restaurant,,,,,11/23/2021 9:17am
513,Silver Dollar Saloon,(at Fountain),4356 Sunset Blvd.,Los Angeles,CA,(*),Bars/Clubs,,,,,11/23/2021 9:17am
514,Silver Saddle Spa,(Baths),4356 Sunset Blvd.,Los Angeles,CA,,Bathhouses,,,,,11/23/2021 9:17am
516,Toy Tiger,,2538 Hyperion ,Los Angeles,CA,"(R),(E),(OC),(*)",Restaurant,,,,,11/23/2021 9:17am
515,The One ,,7302 Melrose Ave.,Los Angeles,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
518,Trex Travel Planners,,3250 Wilshire Blvd.,Los Angeles,CA,,Travel Service,,,,,11/26/2021 1:19pm
519,Waldorf ,(Downtown),527 S. Main St.,Los Angeles,CA,"(B),(RT)",Bars/Clubs,,,,,11/23/2021 9:17am
520,Westside ,(Open for lunch - Patio - good days) (W. L.A.),6112 Venice Blvd.,Los Angeles,CA,"(R),(D),(*)",Restaurant,,,,,11/23/2021 9:17am
521,Woody's Hyperion Lounge,(Some OC) (Lunch),2810 Hyperion,Los Angeles,CA,"(OC),(PT),(R)",Restaurant,,,,,11/23/2021 9:17am
523,Apparel Mart,(17 floors) (14 floors of cruising) (Health spa - no mem. req. on 14th floor) (active T-Rooms),110 E. 9th St.,Los Angeles,CA,"(M),(R)","Cruising Areas,Restaurant",,,,,12/2/2021 6:04pm
29,Society Lounge ,"(Disco) (Many L, B)",53 Conception,Mobile,AL,"(D),(S),(L),(B)",Bars/Clubs,,,,,11/23/2021 9:17am
27,Fireside,,54 S. Conception,Mobile,AL,(D),Bars/Clubs,,,,,11/23/2021 9:17am
28,French Quarter,(Disco),215 Conti St.,Mobile,AL,"(YC),(D),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
25,Crews Pub,(Cruisy),301 St. Francis,Mobile,AL,"(*),(PT),(P)","Bars/Clubs,Cruising Areas",,,,,11/23/2021 9:17am
26,David's,,1304 Spring Hill Ave.,Mobile,AL,"(M),(OC)",Bars/Clubs,,,,,11/23/2021 9:17am
34,HoJon's ,(Liquor),215 N. Court St.,Montgomery,AL,"(S),(D),(E),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
33,Dexter Pub,(Disco) (from 10pm & cruise bar around corner at 14 Lawrence St. from 6pm) (Game Room) (Can be open 24 hours),207 Dexter Ave.,Montgomery,AL,"(D),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
517,2006 Bar,"(trying for SM, W) ",2006 N. Figueroa,Mt. Washington,CA,"(SM),(W)",Bars/Clubs,,,,,11/23/2021 9:17am
526,Allen's Alley ,(Baths),5729 Cahuenga Blvd.,North Hollywood,CA,,Bathhouses,,,,,11/23/2021 9:17am
528,Big Horn,(Liquor),4882 Lankershim Blvd.,North Hollywood,CA,"(L),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
530,Black Knight ,(Liquor) ,10932 Burbank ,North Hollywood,CA,"(PT),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
536,Corral Club Baths ,,3747 Cahuenga,North Hollywood,CA,"(*),(P),(YC)",Bathhouses,,,,,11/23/2021 9:17am
539,Dude ,('Wild back room'),11052 Magnolia Blvd.,North Hollywood,CA,(P),Bars/Clubs,,,,,11/23/2021 9:17am
546,Jason's II,(Book store),6408 Tujunga Ave.,North Hollywood,CA,,Book Store,,,,,11/23/2021 9:17am
552,Lodge ,(Cruisy) (Liquor),4923 Lankershim Blvd.,North Hollywood,CA,"(D),(PT)","Bars/Clubs,Cruising Areas",,,,,11/23/2021 9:17am
555,M.C.C.,,5730 Cahuenga Blvd.,North Hollywood,CA,(MCC),Religious Institution,,,,,12/1/2021 3:59am
553,Love Inn,(Disco) (Best Sundays) (Liquor),10700 Vanowen,North Hollywood,CA,"(YC),(L),(D)","Bars/Clubs,Hotel",,,,,11/23/2021 9:17am
554,Mag ,(Cruisy) ,12136 Magnolia,North Hollywood,CA,"(W),(PT),(*)","Bars/Clubs,Cruising Areas",,,,,11/23/2021 9:17am
556,Officer's Club,(Uniforms),10522 Burbank Blvd.,North Hollywood,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
562,Rawhide,(Liquor) (C&W) (PX Boutique) ,10937 Burbank Blvd. ,North Hollywood,CA,"(PT),(*),(C&W)",Bars/Clubs,,,,,11/26/2021 1:19pm
564,Roundup,(Should be a winnner),4354 Lankershim Blvd.,North Hollywood,CA,(W),Bars/Clubs,,,,,11/23/2021 9:17am
567,Skivey's Capri,,6131 Vineland,North Hollywood,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
568,Sonny's Baker St.,,10437 Burbank Blvd.,North Hollywood,CA,(D),Bars/Clubs,,,,,11/23/2021 9:17am
570,1350 North ,(Baths) ,46532 Lankershim Blvd.,North Hollywood,CA,,Bathhouses,,,,,11/23/2021 9:17am
571,Valley Erotic Boutique ,,6749 Lankershim Blvd.,North Hollywood,CA,,Erotic Shop,,,,,11/26/2021 1:19pm
38,Omelet Shop ,(AYOR),1017 Columbus Pkwy.,Opelika,AL,"(AYOR),(M),(R),(C),(AH)","Cruising Areas,Restaurant",,,,,11/23/2021 9:17am
79,Barney's Books ,,1421 E. McDowell Rd.,Phoenix,AZ,,Book Store,,,,,11/23/2021 9:17am
80,Book Cellar ,(Books),2103 W. Camelback Rd.,Phoenix,AZ,,Book Store,,,,,11/23/2021 9:17am
82,Book Cellar ,(Books),402 W. Hatcher,Phoenix,AZ,,Book Store,,,,,11/23/2021 9:17am
83,Club Phoenix Baths,,1517 S. Black Canyon Rd.,Phoenix,AZ,(P),Bathhouses,,,,,11/23/2021 9:17am
84,Connection ,"(Cruisy) (Some W, SM, FFA) (Leather boutique) ",4211 N. 7th St.,Phoenix,AZ,"(*),(W),(SM),(FFA)","Cruising Areas,Erotic Shop",,,,,1/7/2022 8:50am
85,Denny's,,5000 N. 7th St.,Phoenix,AZ,"(M),(R),(C),(AH)",Restaurant,,,,,11/23/2021 9:17am
86,Diamond Lil's ,(D.L.'s),3024 N. 24th St.,Phoenix,AZ,(S),Bars/Clubs,,,,,11/23/2021 9:17am
87,Erotica Motel & Book Store,,5200 E. Van Buren,Phoenix,AZ,(H),"Hotel,Erotic Shop",,,,,11/26/2021 1:42pm
88,Farrah's ,(Macho) (Disco) (*),4017 E. Indian School Rd.,Phoenix,AZ,"(D),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
89,Full Moon,(Disco) ,3108 E. McDowell Rd.,Phoenix,AZ,"(L),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
90,Goog's ,,1812 E. Camelback Rd.,Phoenix,AZ,"(M),(R),(AH)",Restaurant,,,,,11/23/2021 9:17am
91,Grand Camel ,(Some L) (Looks promising),5105 N. 43rd Ave.,Phoenix,AZ,"(R),(L)",Restaurant,,,,,11/23/2021 9:17am
92,Harpo's ,(Square D - Wed.-Sat.) (Some Latins) (*),102 W. McDowell Rd.,Phoenix,AZ,"(S),(D),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
94,Incognito Lounge ,,2424 E. Thomas Rd.,Phoenix,AZ,"(L),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
93,Hotbods ,(Unisex) (Disco) (AH-WE) (*),3437 E. McDowell Rd.,Phoenix,AZ,"(YC),(D),(AH),(WE),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
95,Mardi Gras Lounge,(WE*) (Fun downtown bar),1011 N. Central Ave.,Phoenix,AZ,"(WE),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
96,M.C.C.,(Casa de Cristo),1029 E. Turkey,Phoenix,AZ,(MCC),Religious Institution,,,,,12/1/2021 3:59am
97,Nu Towne Saloon,"(Some W, YC) (Patio with Sun. buffet, 'Mon. beer bust') (*)",5002 E. Van Buren,Phoenix,AZ,"(W),(YC),(PT),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
98,Owl Book Store,,1838 Grand Ave.,Phoenix,AZ,,Book Store,,,,,11/23/2021 9:17am
99,Palmer's 307 Lounge,(at N. 3rd St.),222 E. Roosevelt ,Phoenix,AZ,"(OC),(PT)",Bars/Clubs,,,,"The below note was added on to the address; I figured Google wouldn't recognize it. 

(at N. 3rd St.)",11/23/2021 9:17am
100,Parr of Arizona ,(Clothing),3903 N. 16th St.,Phoenix,AZ,,Business,,,,,11/23/2021 9:17am
101,Pleasure Palace Book Store,,1524 E. Van Buren ,Phoenix,AZ,,Erotic Shop,,,,,11/26/2021 1:42pm
103,Ramrod ,(Sun. beer bust),395 N. Black Canyon Rd.,Phoenix,AZ,"(SM),(W),(PT)",Bars/Clubs,,,,,11/23/2021 9:17am
104,Sammy's Steak House & Saloon ,(Disco),2125 E. McDowell,Phoenix,AZ,"(R),(*),(D)","Restaurant,Bars/Clubs",,,,,11/23/2021 9:17am
105,Sportsmen Lounge,(Disco) (C-AH-WE),4622 N. 7th St.,Phoenix,AZ,"(C),(AH),(PT),(WE),(RT),(W)",Bars/Clubs,,,,,11/23/2021 9:17am
106,T & J Saloon ,"(Hustlers, OC)",702 N. Central,Phoenix,AZ,(OC),Bars/Clubs,,,,,11/23/2021 9:17am
107,Taylor's,(Sun. brunch & Wed. dinners)),4223 N. 7th St.,Phoenix,AZ,(*),Restaurant,,,,,11/23/2021 9:17am
108,Tommy & Clydes,(Sign still says Fatfingers),5749 N. 7th St.,Phoenix,AZ,"(OC),(D),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
110,Trax,(D.J. but no D),1724 E. McDowell,Phoenix,AZ,"(SM),(W),(PT),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
113,Womansplace,"(Books, etc.)",2401 N. 32nd ST.,Phoenix,AZ,(L),Book Store,,,,,11/23/2021 9:17am
748,A Different Drum,(Liquor) (Go go boys) ,3175 India St.,San Diego,CA,(*),Bars/Clubs,,,,,11/23/2021 9:17am
749,Apartment ,,756 Ventura Pl.,San Diego,CA,"(L),(D),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
751,Bee Jay's,(liquor) (Will be moving) ,1614 5th Ave.,San Diego,CA,"(W),(OC),(R)",Restaurant,,,,,11/23/2021 9:17am
750,Backstage ,,809 3rd Ave.,San Diego,CA,"(M),(R)",Restaurant,,,,,11/23/2021 9:17am
752,Book Mark & Expresso Cafe,,4077 Adams Avenue ,San Diego,CA,,Restaurant,,,,,11/23/2021 9:17am
754,Caliph Piano Bar,,3102 5th Ave.,San Diego,CA,"(*),(E)",Bars/Clubs,,,,,11/23/2021 9:17am
756,Cinema F,"(Flicks, male strip, etc.) ",1063 University ,San Diego,CA,,"Theatre,Bars/Clubs",,,,,11/23/2021 9:17am
755,Chee Chee Club,,959 Broadway,San Diego,CA,(PT),Bars/Clubs,,,,,11/23/2021 9:17am
758,Club Gemini Baths ,(nr. University),3955 4th Ave.,San Diego,CA,(*),Bathhouses,,,,,11/23/2021 9:17am
