ID2,title,streetaddress,unclear_address,description,city,state,amenityfeatures,type,unclear type or question,notes,Year,Last Modified
5578,Dallas Voice,3100 Carlisle Ste. 216,,754-8710 weekly,Dallas,TX,,Publications,,,1993,4/25/2023 9:31pm
5579,This Week In Texas (TWT),3900 Lemmon Ave.,,521-0622 weekly,Dallas,TX,,Publications,,,1993,4/25/2023 9:31pm
5580,Leather by Boots,4038 Cedar Springs Rd.,,528-3865 clsd Sun,Dallas,TX,,Erotica,,,1993,4/25/2023 9:31pm
5581,Shades of Grey Leather,3928 Cedar Springs,,521-4739,Dallas,TX,,Erotica,,,1993,4/25/2023 9:31pm
5582,Tapelenders,3926 Cedar Springs,,528-6344,Dallas,TX,,Erotica,,,1993,4/25/2023 9:31pm
5591,Bedo's,1215 University Dr. E.,,"566-9910 8pm-1am, clsd Sun",Denton,TX,"(MW),(D),(PC),(S)",Bars,,,1993,4/25/2023 9:31pm
5592,Harvest MCC,5900 S. Stemmons,,"497-4020, 10:30am & 6pm Sun",Denton,TX,,Religious Organizations,,,1993,4/25/2023 9:31pm
5596,Briar Patch,204 E. Rio Grande St.,,546-9100 noon-2am,El Paso,TX,"(MX),(NH),(OC)",Bars,,,1993,4/25/2023 9:31pm
5597,Cliff Lounge,701 E. Paisano St.,,"533-3558 5pm-2am, from 2pm Fri-Sun, clsd Mon",El Paso,TX,"(MW),(D)",Bars,,,1993,4/25/2023 9:31pm
5598,"Old Plantation, The",219 S. Ochoa St.,,"533-6055 8pm-2am, til 4am Fri & Sat, clsd Mon & Tues",El Paso,TX,"(*),(MW),(D),(V),(S),(AH)",Bars,,,1993,4/25/2023 9:31pm
5599,San Antonio Mining Co. (SAMC),800 E. San Antonio Ave.,,"533-9516 3pm-2am, patio",El Paso,TX,"(*),(MW),(D),(V),(S)",Bars,,,1993,4/25/2023 9:31pm
5600,"Whatever Lounge, The",919 Paisano St.,,533-0215 3pm-2am,El Paso,TX,"(D),(BW),BYOB",Bars,,,1993,4/25/2023 9:31pm
5601,"Boxlunch Tearoom, The",716 Montana,,542-1666 brkfst & lunch Mon-Fri,El Paso,TX,,Restaurants & Cafes,,,1993,4/25/2023 9:31pm
5603,MCC,916 E. Yandell,,542-1227 Sun 1pm & 5:30pm (ten espanol),El Paso,TX,,Religious Organizations,,,1993,4/25/2023 9:31pm
5605,Eros Adult Book Store,4828 Montana,,565-2929,El Paso,TX,,Erotica,,,1993,4/25/2023 9:31pm
5606,Trixx Adult Cinema,2230 Texas St.,,532-6171,El Paso,TX,,Erotica,,,1993,4/25/2023 9:31pm
5607,Venus Adult Theater & Books,4812 Montana,,566-8061,El Paso,TX,,Erotica,,,1993,4/25/2023 9:31pm
5612,Lambda AA,3144 Ryan Ave.,,"921-2871, 8pm",Ft. Worth,TX,,Info Lines & Services,,,1993,4/25/2023 9:31pm
5613,651 Club Ft. Worth,651 S. Jennings Ave.,,332-0745 noon-2am,Ft. Worth,TX,"(D),(LV),(CW)",Bars,,,1993,4/25/2023 9:31pm
5614,Across the Street,700 S. Jennings,,"332-0192 8pm-2am, til 3am Sat",Ft. Worth,TX,(D),Bars,,,1993,4/25/2023 9:31pm
5615,Ashburns,3012 E. Rosedale,,"534-6630 4pm-midnight, 2pm-2am Fri-Sun",Ft. Worth,TX,"(D),(NH),(CW),BYOB,(BW)",Bars,,,1993,4/25/2023 9:31pm
5616,"Corral, The",621 Hemphill St.,,"335-0196 11am-2am, from noon Sun, patio",Ft. Worth,TX,"(D),(LV),(L),(V)",Bars,,,1993,4/25/2023 9:31pm
5617,D.J.'s,1308 St. Louis St.,,"927-7321 7pm-2am Wed Sun, til 3am Fri & Sat",Ft. Worth,TX,"(*),(MW),(D),(S),(F)",Bars,,,1993,4/25/2023 9:31pm
5618,"Office Lounge, The",3937 Hwy. 377 S.,,737-0503 6pm-2am,Ft. Worth,TX,"(MW),(D),(E),(S)",Bars,,,1993,4/25/2023 9:31pm
5619,Oasis,1263 Magnolia,,"927-8661 7pm-2am Wed-Sun, Latino/a clientele",Ft. Worth,TX,"(MW),(B)",Bars,,,1993,4/25/2023 9:31pm
5620,Affirmation (Methodist),2750 W. Lowden,,"(TCU Wesley Found.) 656-8056, 7:30pm 3rd Tues",Ft. Worth,TX,,Religious Organizations,,,1993,4/25/2023 9:31pm
5621,Dignity,4503 Bridge St.,,283-8588,Ft. Worth,TX,,Religious Organizations,,,1993,4/25/2023 9:31pm
5623,MCC Agape,4615 SE Loop 820,,"535-5002, 10:30am & 6:45pm",Ft. Worth,TX,,Religious Organizations,,,1993,4/25/2023 9:31pm
5630,Evolution,2214 Mechanic,,763-4212,Galveston,TX,"(*),(D),(V)",Bars,,,1993,4/25/2023 9:31pm
5631,Kon Tiki Club,315 23rd St.,,763-6264 2pm-2am,Galveston,TX,"(*),(MW),(D),(S),(V)",Bars,,,1993,4/25/2023 9:31pm
5632,Robert's Lafitte,2501 'Q' Ave.,,"765-9092 10am-2am, from noon Sun",Galveston,TX,"(D),(S)",Bars,,,1993,4/25/2023 9:31pm
5642,"Lovett Inn, The","501 Lovett Blvd., Montrose",,522-5224,Houston,TX,"(MX),(SW)",Accommodations,,,1993,4/25/2023 9:31pm
5643,"611 Club, The",611 Hyde Park,,"526-7070 8am-2am, from noon Sun, British Pub",Houston,TX,"(*),(NH)",Bars,,,1993,4/25/2023 9:31pm
5644,Bacchus II,2715 Waughcrest,,"523-3396 4pm-2am, from noon Sun",Houston,TX,"(*),(W),(E),(D),(S)",Bars,,,1993,4/25/2023 9:31pm
5645,Berry Hill,15346 Kuykendahl,,(nr. Inter cont'l Airport on Northside) 587-8810 6pm-2am,Houston,TX,"(*),(MW),(D),(E),(NH)",Bars,,,1993,4/25/2023 9:31pm
5646,Brazos River Bottom (BRB),2400 Brazos,,"528-9192 7am-2am, from noon Sun",Houston,TX,"(*),(D),(CW)",Bars,,,1993,4/25/2023 9:31pm
5647,Briar Patch,2294 W. Holcombe,,"665-9678 2pm-2am, piano bar",Houston,TX,"(NH),(E)",Bars,,,1993,4/25/2023 9:31pm
5648,Cousins,817 Fairview,,"528-9204 3pm-2am, from noon Fri-Sun",Houston,TX,"(NH),(S)",Bars,,,1993,4/25/2023 9:31pm
5649,Da Bronx,12916 Old Beaumont Hwy.,,"459-2720 7pm-2am, clsd Mon",Houston,TX,"(D),(BW),BYOB,(YC)",Bars,,,1993,4/25/2023 9:31pm
5650,E.J.'s,2517 Ralph,,"527-9071 7am-2am, from noon Sun",Houston,TX,"(NH),(S),(E)",Bars,,,1993,4/25/2023 9:31pm
5651,Gentry,2303 Richmond,,"520-1861 2pm-2am, from noon Sat & Sun",Houston,TX,"(NH),(S),(F)",Bars,,,1993,4/25/2023 9:31pm
5652,Heaven,810 Pacific,,"521-9123 9pm-2am Wed-Sat, from 7pm Sun",Houston,TX,"(*),(D),(V),(YC)",Bars,,,1993,4/25/2023 9:31pm
5653,Inergy,6121 Hillcroft St.,,771-9611 5pm-2am,Houston,TX,"(*),(MW),(D),(E)",Bars,,,1993,4/25/2023 9:31pm
5654,J.R.'s,808 Pacific St.,,"521-2519 'fun!', 11am-2am lunch grill",Houston,TX,"(*),(S),(V),(F)",Bars,,,1993,4/25/2023 9:31pm
5655,Jo's Outpost,2818 Richmond,,520-8466 11am-2am,Houston,TX,(NH),Bars,,,1993,4/25/2023 9:31pm
5656,Lazy J.,312 E. Tuam,,"528-9343 10am-midnight, til 2am Fri & Sat",Houston,TX,"(OC),(S)",Bars,,,1993,4/25/2023 9:31pm
5657,Lola's,2327 Grant St.,,"528-8342 4pm-2am, from 2pm Sat & Sun",Houston,TX,"(MX),(NH),(YC)",Bars,,,1993,4/25/2023 9:31pm
5658,Mary's,1022 Westheimer,,"527-9669 7am-2am, from noon Sun, patio",Houston,TX,"(*),(L),(LV),(AH)",Bars,,,1993,4/25/2023 9:31pm
5659,Missouri St. Station,1117 Missouri St.,,524-1333 4pm-2am,Houston,TX,"(MW),(E)",Bars,,,1993,4/25/2023 9:31pm
5661,Mother's,402 Lovett,,"520-7935 7am-2am, from noon Sun, patio",Houston,TX,"(*),(D),(S)",Bars,,,1993,4/25/2023 9:31pm
5662,Ms. B's,9208 Buffalo Spdwy.,,"666-3356 4pm-2am, quiet lounge, men welcome",Houston,TX,(W),Bars,,,1993,4/25/2023 9:31pm
5663,Numbers,300 Westheimer,,526-6551,Houston,TX,"(MX),(D),(YC)",Bars,,,1993,4/25/2023 9:31pm
5664,Pacific Street,710 Pacific St.,,"523-0213 7pm-2am, clsd Th, patio",Houston,TX,"(D),(L),(LV),(V),(S)",Bars,,,1993,4/25/2023 9:31pm
5665,Past Time,617 Fairview,,529-4669 noon-2am,Houston,TX,"(MW),(NH)",Bars,,,1993,4/25/2023 9:31pm
5666,Q.T.'s,608 Westheimer,,"529-8813 8am-2am, from noon Sun",Houston,TX,"(NH),(OC),(H),(S)",Bars,,,1993,4/25/2023 9:31pm
5667,"Ranch, The",9218 Buffalo Spdwy.,,"666-3464 4pm-2am, clsd Mon",Houston,TX,"(W),(D),(CW)",Bars,,,1993,4/25/2023 9:31pm
5668,Red Room,1419 Richmond,,"529-3367 4pm-2am, from noon Fri-Sun",Houston,TX,"(CW),(D),(NH)",Bars,,,1993,4/25/2023 9:31pm
5669,Rich's,2401 San Jacinto,,"759-9606 9pm-2am Th-Sat, from 7pm Sun",Houston,TX,"(*),(D),(E),(V),(YC)",Bars,,,1993,4/25/2023 9:31pm
5670,Ripcord,715 Fairview,,"521-2792 7am-2am, from noon Sun",Houston,TX,"(L),(LV),(AH)",Bars,,,1993,4/25/2023 9:31pm
5671,Studio 13,1318 Westheimer,,521-9030,Houston,TX,"(*),(MX),(B),(D),(S)",Bars,,,1993,4/25/2023 9:31pm
5672,Venture-N,2923 S. Main,,522-0000 noon-2am,Houston,TX,"(LV),(L),(NH)",Bars,,,1993,4/25/2023 9:31pm
5673,Baba Yega's,2607 Grant,,"522-0042 10am-10pm, cocktails, patio",Houston,TX,"(*),(MX)",Restaurants & Cafes,,,1993,4/25/2023 9:31pm
5674,Black Eyed Pea,2048 W. Grey,,"523-0200 11am-10pm, cocktails",Houston,TX,"(*),(MX)",Restaurants & Cafes,,,1993,4/25/2023 9:31pm
5675,Chapultepec,813 Richmond,,"522-2365 8am-2:30am, margaritas",Houston,TX,(MX),Restaurants & Cafes,,,1993,4/25/2023 9:31pm
5676,Charlie's,1102 Westheimer,,522-3332 24hrs,Houston,TX,(MX),Restaurants & Cafes,,,1993,4/25/2023 9:31pm
5677,Christie's,3512 S. Main,,522-5041 11am-10pm,Houston,TX,(MX),Restaurants & Cafes,,,1993,4/25/2023 9:31pm
5678,House of Pies,3112 Kirby,,528-3816 24hrs,Houston,TX,"(*),(MX)",Restaurants & Cafes,,,1993,4/25/2023 9:31pm
5679,Pot Pie Pizzeria,1525 Westheimer,,528-4350 11am-11pm,Houston,TX,"(MX),(BW)",Restaurants & Cafes,,,1993,4/25/2023 9:31pm
5680,Spanish Flower,4701 N. Main,,"869-1706, 24hrs",Houston,TX,,Restaurants & Cafes,,,1993,4/25/2023 9:31pm
5681,Club Houston,2205 Fannin,,659-4998 24hrs,Houston,TX,"(*),(PC)",Gyms/Health Clubs,,,1993,4/25/2023 9:31pm
5682,Fitness Exchange,3930 Kirby Dr. Ste. 300,,524-9932,Houston,TX,"(*),(MX)",Gyms/Health Clubs,,,1993,4/25/2023 9:31pm
5683,Midtown Spa,3100 Fannin,,522-2379 24hrs,Houston,TX,"(*),(PC),(SW)",Gyms/Health Clubs,,,1993,4/25/2023 9:31pm
5684,YMCA-Downtown,1600 Louisiana St.,,659-5566,Houston,TX,"(MX),(SW)",Gyms/Health Clubs,,,1993,4/25/2023 9:31pm
5685,Lobo,1424-C Westheimer,,"522-5156, 10am-10pm, gay/lesbian bookstore",Houston,TX,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
5688,Advance Travel,10700 Northwest Freeway Ste. 160,,682-2002/(800)292-0500,Houston,TX,"(*),(IGTA)",Travel/Tour Operators,,,1993,4/25/2023 9:31pm
5689,Montrose Travel International,1915 S. Shepard,,526-5151,Houston,TX,(IGTA),Travel/Tour Operators,,,1993,4/25/2023 9:31pm
5690,Church of Universal Divinity (Byzantine Rite),2507 Montrose Blvd. #32,,"524-9184, 11am Sun",Houston,TX,,Religious Organizations,,,1993,4/25/2023 9:31pm
5691,Dawn of Faith MCC,10595 Telephone Rd.,,"991-6766, 10:15am Sun",Houston,TX,,Religious Organizations,,,1993,4/25/2023 9:31pm
5692,Dignity,1505 Nevada,,"528-0111, 7:30pm Sat",Houston,TX,,Religious Organizations,,,1993,4/25/2023 9:31pm
5693,MCC of the Resurrection,1919 Decatur,,"861-9149, 10:45am & 7:15pm Sun",Houston,TX,,Religious Organizations,,,1993,4/25/2023 9:31pm
5694,"New Voice, The",408 Avondale,,529-8490 weekly,Houston,TX,,Publications,,,1993,4/25/2023 9:31pm
5695,This Week In Texas (TWT),811 Westheimer #106,,527-9111 weekly,Houston,TX,,Publications,,,1993,4/25/2023 9:31pm
5696,Diners News,240 Westheimer,,522-9679,Houston,TX,,Erotica,,,1993,4/25/2023 9:31pm
5697,French Quarter All-Male Theater,3201 Louisiana,,527-0782,Houston,TX,(PC),Erotica,,,1993,4/25/2023 9:31pm
5698,Leather by Boots,711 Fairview,,"526-2668, clsd Sun",Houston,TX,,Erotica,,,1993,4/25/2023 9:31pm
5711,Choices,446 Eastman Rd.,,753-9221 4pm-2am,Longview,TX,"(MW),(D),(S)",Bars,,,1993,4/25/2023 9:31pm
5712,Jamz,916 South Eastman Rd.,,758-0046 8pm-? Wed-Sun,Longview,TX,"(*),(MW),(D),(E),(S),(YC),(AH),(PC)",Bars,,,1993,4/25/2023 9:31pm
5713,Newsland,301 E. Marshall,,"753-4167, 9am-6pm, clsd Sun",Longview,TX,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
5715,Community Outreach Center,102 Ave. S,,"762-1019, 7pm-10pm Fri & Sat, 2pm-6pm Sun",Lubbock,TX,,Info Lines & Services,,,1993,4/25/2023 9:31pm
5718,Charlie's Lubbock,1806 Clovis Rd.,,744-4033 noon-2am,Lubbock,TX,"(D),(LV),(S)",Bars,,,1993,4/25/2023 9:31pm
5719,Faces,2408 4th St.,,741-1200 8pm-2am,Lubbock,TX,"(MW),(D)",Bars,,,1993,4/25/2023 9:31pm
5720,Pappy's,2401 Main,,762-1347 7pm-2am,Lubbock,TX,"(MW),(D),(E),(CW),(YC)",Bars,,,1993,4/25/2023 9:31pm
5721,MCC,5501 34th St.,,"792-5562, 11am & 7pm Sun, 7:30pm Wed",Lubbock,TX,,Religious Organizations,,,1993,4/25/2023 9:31pm
5722,Crystal Cinema,1408 N. Ave. 'Y',,"765-7107, 24hrs",Lubbock,TX,,Erotica,,,1993,4/25/2023 9:31pm
5726,Tenth Avenue,1820 N. 10th St.,,"682-7131 8pm-2am Wed, Fri-Sun, Latino",McAllen,TX,"(MW),(D),(S)",Bars,,,1993,4/25/2023 9:31pm
5728,Nite Spot,8401 Andrews Hwy.,,"366-6799 8pm-2am, from 4pm Sun, clsd Mon & Tues",Odessa/Midland,TX,"(*),(MW),(D),(V),(E),(S)",Bars,,,1993,4/25/2023 9:31pm
5729,West Texas Mining Co.,409 N. Hancock,,334-6161,Odessa/Midland,TX,,Bars,,,1993,4/25/2023 9:31pm
5730,Sadies,6202 W. Country Rd.,,"366-9559 8pm-2am, clsd Mon",Odessa/Midland,TX,(MW),Bars,,,1993,4/25/2023 9:31pm
5731,Holy Trinity Community Church,1607 S. Main,,"570-4822, 11am Sun (Midland)",Odessa/Midland,TX,,Religious Organizations,,,1993,4/26/2023 11:56am
5732,Fifty-One Club,4721 Andrews Hwy.,,362-9018,Odessa/Midland,TX,,Erotica,,,1993,4/25/2023 9:31pm
5734,"Sea Horse Inn, The",1423 11th St.,,"749-5221 nr. gulf beaches, kitchenettes",Port Aransas,TX,"(MX),(SW)",,checked,No type listed.,1993,4/25/2023 9:31pm
5739,"Happy Foundation, The","411 Bonham, 78205",,227-6451 lesbian/gay archives,San Antonio,TX,,Info Lines & Services,,,1993,4/25/2023 9:31pm
5740,Lambda AA,132 Blue Star,,"255-5611, 8:15pm daily",San Antonio,TX,,Info Lines & Services,,,1993,4/25/2023 9:31pm
5742,AB's Westernaire,722 San Pedro,,227-9258 4pm-2am,San Antonio,TX,"(CW),(D)",Bars,,,1993,4/25/2023 9:31pm
5743,Bebe's Pub,5307 McCullough,,828-4222 2pm-midnight Sun & Mon; 10am-1am Tues-Sat,San Antonio,TX,"(MW),(D),(NH)",Bars,,,1993,4/25/2023 9:31pm
5744,"Bonham Exchange, The",411 Bonham St.,,"271-3811 4pm-?, from 8pm Sat & Sun, patio",San Antonio,TX,"(*),(MX),(D),(V),(AH)",Bars,,,1993,4/25/2023 9:31pm
5745,Circle J Bar,622 Roosevelt Ave.,,"533-9928 4pm-2am, Latino, patio",San Antonio,TX,"(*),(D),(B),(CW),(NH)",Bars,,,1993,4/25/2023 9:31pm
5746,Club Stephanie's,119 El Mio Dr.,,341-5922 5pm-2am,San Antonio,TX,"(MW),(D),(E),(V),(S)",Bars,,,1993,4/25/2023 9:31pm
5747,"County Club, The",115 General Krueger,,344-9705 2pm-2am,San Antonio,TX,"(W),(CW),(D),(NH)",Bars,,,1993,4/25/2023 9:31pm
5748,"Crew, The",309 W. Market St.,,"223-0333 7am-2am from noon Sun, patio",San Antonio,TX,(NH),Bars,,,1993,4/25/2023 9:31pm
5749,El Jardin,106 Navarro St.,,223-7177 noon-2am,San Antonio,TX,"(NH),(P),(S)",Bars,,,1993,4/25/2023 9:31pm
5750,Hardhat,8011 Webbles St.,,653-9941 2pm-2am,San Antonio,TX,"(F),(S)",Bars,,,1993,4/25/2023 9:31pm
5751,Las Gueras,5930 S. Flores,,"923-7944 5pm-2am, clsd. Mon, Latino",San Antonio,TX,"(MW),(B),(D),(E),(NH),(S)",Bars,,,1993,4/25/2023 9:31pm
5752,Mascarades,321 Fredricksburg Rd.,,"735-2903 5pm-2am, clsd Mon",San Antonio,TX,"(MW),(D)",Bars,,,1993,4/25/2023 9:31pm
5753,New Ponderosa,5007 S. Flores,,924-6322 6pm-2am,San Antonio,TX,"(MW),(D),(E),(F),(S)",Bars,,,1993,4/25/2023 9:31pm
5754,Nexus,8021 Pinebrook,,"341-2818 5pm-2am, clsd Mon",San Antonio,TX,"(W),(D)",Bars,,,1993,4/25/2023 9:31pm
5755,Nite Owl,330 San Pedro Ave.,,223-6957 2pm-2am,San Antonio,TX,(NH),Bars,,,1993,4/25/2023 9:31pm
5756,Noo Zoo Company,10127 Coachlight,,"341-4778 6pm-2am, til 4am Fri & Sat",San Antonio,TX,"(*),(MW),(D),(S),(V)",Bars,,,1993,4/25/2023 9:31pm
5757,One-O-Six Off Broadway,106 Pershing St.,,820-0906 noon-2am,San Antonio,TX,"(NH),(OC)",Bars,,,1993,4/25/2023 9:31pm
5758,Paper Moon,1430 N. Main Ave.,,"225-7330 9pm-2am, til 4am Fri & Sat",San Antonio,TX,"(*),(D),(S),(AH)",Bars,,,1993,4/25/2023 9:31pm
5759,"Pump House, The",2022 McCullough,,733-3995 noon-2am,San Antonio,TX,(NH),Bars,,,1993,4/25/2023 9:31pm
5760,Silver Dollar Saloon,1418 N. Main Ave.,,"227-2623 2pm-2am, patio",San Antonio,TX,"(*),(CW),(D),(V)",Bars,,,1993,4/25/2023 9:31pm
5761,Stallion,2003 McCullough,,"734-7977 9am-2am, from noon Sun, cruise bar",San Antonio,TX,"(F),(L),(LV),(NH)",Bars,,,1993,4/25/2023 9:31pm
5762,Twenty-Fifteen Place,2015 San Pedro,,"733-3365 2pm-2am, patio",San Antonio,TX,"(NH),(S)",Bars,,,1993,4/25/2023 9:31pm
5763,Wild Club,820 San Pedro,,"226-2620 9pm-?, from 6pm Sun",San Antonio,TX,"(*),(D),(E),(AH)",Bars,,,1993,4/25/2023 9:31pm
5764,Executive Spa,703 Ave. 'B',,225-8807 24hrs,San Antonio,TX,(PC),Gyms/Health Clubs,,,1993,4/25/2023 9:31pm
5765,Kevin Wagner Cards & Gifts,1900 San Pedro,,"733-3555 10am-6pm, clsd Sun",San Antonio,TX,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
5766,On Main,2514 N. Main,,"737-2323, 10am-6pm, clsd Sun, gifts",San Antonio,TX,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
5769,Ampersand Travel,5625 Evers Rd.,,647-4100,San Antonio,TX,(IGTA),Travel/Tour Operators,,,1993,4/25/2023 9:31pm
5770,Anchors Aweigh Cruises & Tours,11870 Wurzbach Rd.,,493-3388/(800)736-1388,San Antonio,TX,(IGTA),Travel/Tour Operators,,,1993,4/25/2023 9:31pm
5771,Dignity,202 N. St. Mary's,,"(Church) 558-3287, 5:15pm Sun",San Antonio,TX,,Religious Organizations,,,1993,4/25/2023 9:31pm
5772,MCC San Antonio,1136 W. Woodlawn,,"734-0048, 9:30am & 11:30am Sun, 7:30pm Wed",San Antonio,TX,,Religious Organizations,,,1993,4/25/2023 9:31pm
5773,River City Living MCC,202 Holland,,"822-1121, 11am Sun",San Antonio,TX,,Religious Organizations,,,1993,4/25/2023 9:31pm
5774,St. Basil's/St. Gregory's Parish,3114 W. Ashby Pl.,,"734-2843 orthodox old Catholic church, 11am Sun",San Antonio,TX,,Religious Organizations,,,1993,4/25/2023 9:31pm
5776,Video Exchange,2122 Broadway,,223-2034,San Antonio,TX,,Erotica,,,1993,4/25/2023 9:31pm
5784,Lyle's Deck - A Guesthouse,120 E. Atol,,"761-5953 cont'l brkfst, right on the gulf",South Padre Island,TX,"(*),(SW),(N),(IGTA)",Accommodations,,,1993,4/25/2023 9:31pm
5785,Coral Reef,5401 Padre Blvd.,,"761-1813 discreetly visited by local gays, noon-2am, clsd Mon",South Padre Island,TX,(MX),Bars,,,1993,4/25/2023 9:31pm
5789,"Gig, The",201 E. St.,,"773-6900 6pm-midnight Wed-Th, 8pm-5am Fri & Sat, 3pm-midnight Sun, patio (Hwy. 71 S.)",Texarkana,TX,"(MW),(D),(PC),(S),(AH)",Bars,,,1993,4/26/2023 11:56am
5795,Waco Mining Co.,1826 Circle Rd.,,753-9808 6pm-2am,Waco,TX,"(MW),(D),(S)",Bars,,,1993,4/25/2023 9:31pm
5796,MCC,1601 Clay,,"752-5331, 11am Sun & 7pm Wed",Waco,TX,,Religious Organizations,,,1993,4/25/2023 9:31pm
5803,Wall Street Journal,1600 Wall Ave.,,"399-1543 6pm-1am, from 4pm Fri & Sat, 2pm-midnight Sun, patio",Ogden,UT,"(*),(MW),(D),(PC)",Bars,,,1993,4/25/2023 9:31pm
5812,AA Gay/Lesbian,231 E. 100 South,,"(St. Mark's Cathedral) 595-0052, 3pm Sun",Salt Lake City,UT,,Info Lines & Services,,,1993,4/25/2023 9:31pm
5818,Utah Stonewall Center,450 S. 900 E. Ste. 140,,"539-8800 archives, library, mtgs. space for Gay/Lesbian Community Council, call for details",Salt Lake City,UT,,Info Lines & Services,,,1993,4/25/2023 9:31pm
5820,Club 108,108 St. 500 West,,364-1618 noon-?,Salt Lake City,UT,"(D),(PC),(S)",Bars,,,1993,4/25/2023 9:31pm
5821,Club Karerra's,3424 S. State St.,,"485-1501 noon-1am, CW Wed & Sun",Salt Lake City,UT,"(MW),(D),(E),(F),(PC)",Bars,,,1993,4/25/2023 9:31pm
5822,Deer Hunter,636 S. 300 West,,"363-1802 separate CW bar inside, 4pm-1am",Salt Lake City,UT,"(D),(L),(LV),(CW),(PC)",Bars,,,1993,4/25/2023 9:31pm
5823,Inbetween,579 W. 200 S.,,"328-3392 2pm-1am, from 1pm Fri, from noon Sat & Sun, CW Th",Salt Lake City,UT,"(BW),(NH)",Bars,,,1993,4/25/2023 9:31pm
5824,Radio City,147 S. State St.,,"532-9327 opens 11am, popular weekends",Salt Lake City,UT,"(BW),(D),(S)",Bars,,,1993,4/25/2023 9:31pm
5825,Sun Club,702 West 200 S.,,531-0833 opens noon,Salt Lake City,UT,"(*),(MW),(D),(F),(YC),(PC)",Bars,,,1993,4/25/2023 9:31pm
5826,"Trap, The",102 S. 600 W.,,"531-8727 11am-1am, from noon Sun, patio",Salt Lake City,UT,"(PC),(S)",Bars,,,1993,4/25/2023 9:31pm
5827,Aardvark,249 W. 400 S.,,"533-0927 midnight-3am Fri & Sat, Sun brunch; films & plays 8pm-midnight Th-Sat",Salt Lake City,UT,"(E),(AH)",Restaurants & Cafes,,,1993,4/25/2023 9:31pm
5828,Nature's Way,416 E. 900 S.,,"531-7572, 11am-7pm, noon-5pm Sat, organic foods",Salt Lake City,UT,,Restaurants & Cafes,,,1993,4/25/2023 9:31pm
5829,Cahoots,878 E. 900 S.,,"538-0606 cards, gifts, adult toys",Salt Lake City,UT,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
5830,Mischevious,559 S. 300 W.,,"530-3100 cards, gifts, adult toys",Salt Lake City,UT,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
5831,Rhino Nest,235 W. 400 S.,,"532-1555, gay/lesbian bookstore, art gallery & coffeeshop, 10am-11pm, til 1am Fri & Sat, noon-6pm Sun",Salt Lake City,UT,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
5832,Olympus Tours & Travel,878 E. 900 S.,,521-5232/(800)338-9661,Salt Lake City,UT,,Travel/Tour Operators,,,1993,4/25/2023 9:31pm
5833,Spartan Cruise & Travel,1305 S. 900 E.,,363-8539/484-3500,Salt Lake City,UT,(IGTA),Travel/Tour Operators,,,1993,4/25/2023 9:31pm
5836,Resurrection MCC,823 S. 600 East,,"595-0052, 11am Sun",Salt Lake City,UT,,Religious Organizations,,,1993,4/25/2023 9:31pm
5837,"Bridge, The",235 W. 400 S.,,963-8909/532-1555 monthly,Salt Lake City,UT,,Publications,,,1993,4/25/2023 9:31pm
5838,Blue Boutique,2106 S. 1100 E.,,485-2072,Salt Lake City,UT,,Erotica,,,1993,4/25/2023 9:31pm
5839,Hayat's Magazine & Gifts,228 S. Main,,531-6531,Salt Lake City,UT,,Erotica,,,1993,4/25/2023 9:31pm
5846,Arena,20 Elliott St.,,"Fri & Sat, inquire locally for more info",Brattleboro,VT,,Bars,,,1993,4/25/2023 9:31pm
5847,Cahoots,40 Elliott St.,,"8pm-2am, til 1am Sat",Brattleboro,VT,"(W),(D)",Bars,,,1993,4/25/2023 9:31pm
5848,Common Ground,25 Elliott St.,,"257-0855 vegetarian, lunch, & dinner, clsd Tues",Brattleboro,VT,"(*),(MW)",Restaurants & Cafes,,,1993,4/25/2023 9:31pm
5849,Peter Haven's,32 Elliott St.,,"257-3333 6pm-10pm Tues-Sat, cont'l cuisine",Brattleboro,VT,"(*),(MW)",Restaurants & Cafes,,,1993,4/25/2023 9:31pm
5850,Everyone's Books,71 Elliott St.,,"254-8160, 9:30am-5:30pm, 10am-6pm Sat, 1pm-5pm Sun",Brattleboro,VT,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
5854,Howden Cottage,32 N. Champlain St.,,"864-7198 smoke-free B&B, cont'l brkfst",Burlington,VT,(MW),Accommodations,,,1993,4/25/2023 9:31pm
5855,Pearl's,135 Pearl St.,,"863-2343 8pm-2am, from 5pm Tues-Fri, from 7pm Sat, men's dance 4th Sat",Burlington,VT,"(MW),(D)",Bars,,,1993,4/25/2023 9:31pm
5856,Connie & Ann's Dinner To Go,361 St. Paul St.,,"658-2001 noon-8pm, clsd Sun",Burlington,VT,(MX),Restaurants & Cafes,,,1993,4/25/2023 9:31pm
5857,Chassman & Bem Booksellers,81 Church St. Market Place,,"862-4332, 9am-9pm, til 5pm Sun",Burlington,VT,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
