"ID","title","streetaddress","unclear_address","description","city","state","amenityfeatures","type","uncleartype","notes","Year","Last.Modified","full.address","lon","lat","geoAddress","status"
466,"Spunk","Plaza 9, 691 S. Irolo, 90005","checked","(213)487-9012 monthly dish on LA club scene","Los Angeles","CA","","Publications",NA,"Listed under ""L.A. - Overview.""",1995,"6/22/2023 9:55am","Plaza 9, 691 S. Irolo, 90005, CA",-118.337459,34.090711,"unclear_coded_by_hand","General Coordinates Used"
572,"Community Real Estate Referrals","","checked","(800)346-5592 gay realtor at your service","Los Angeles","CA","","Info Lines & Services",NA,"Listed under ""L.A. - Silverlake.""",1995,"6/22/2023 9:00am",", CA",-118.243685,34.052234,"unclear_coded_by_hand","General Coordinates Used"
453,"Gay/Lesbian Youth Phone Line","","checked","(213)993-7475, referrals & support for those 23 & under, 7pm-10pm","Los Angeles","CA","","Info Lines & Services",NA,"Listed under ""L.A. - Overview.""",1995,"6/22/2023 9:05am",", CA",-118.243685,34.052234,"unclear_coded_by_hand","General Coordinates Used"
457,"Bed & Breakfast of California","","checked","(310)498-0552/ (800)383-3513 B&B reservation service for California","Los Angeles","CA","","Accommodations",NA,"Listed under ""L.A. - Overview.""",1995,"6/22/2023 8:50am",", CA",-118.243685,34.052234,"unclear_coded_by_hand","General Coordinates Used"
443,"AA (Gay/Lesbian)","","checked","(213)993-7400","Los Angeles","CA","","Info Lines & Services",NA,"Listed under ""L.A. - Overview.""",1995,"6/22/2023 8:43am",", CA",-118.243685,34.052234,"unclear_coded_by_hand","General Coordinates Used"
450,"City Span","","checked","(800)248-9722, 8am-8pm lesbigay business directory","Los Angeles","CA","","Info Lines & Services",NA,"Listed under ""L.A. - Overview.""",1995,"6/22/2023 8:56am",", CA",-118.243685,34.052234,"unclear_coded_by_hand","General Coordinates Used"
558,"Gay/Lesbian Times","PO Box 34624, San Diego 92163","checked","(619)299-6397 covers Southern CA","Los Angeles","CA","","Publications",NA,"Listed under ""L.A. - West Hollywood.""",1995,"6/22/2023 9:05am","PO Box 34624, San Diego 92163, CA",-118.243685,34.052234,"unclear_coded_by_hand","General Coordinates Used"
454,"""IM-RU? Gay Radio""","","checked","KPFK LA 90.7 FM (818)985-2711, 10pm Sun; also ""This Way Out"" 4:30pm Tues","Los Angeles","CA","","Info Lines & Services",NA,"Listed under ""L.A. - Overview.""",1995,"6/22/2023 8:42am",", CA",-118.243685,34.052234,"unclear_coded_by_hand","General Coordinates Used"
600,"Community Real Estate Referrals","","checked","(800)346-5592 gay realtor at your service","Los Angeles","CA","","Info Lines & Services",NA,"Listed under ""L.A. - Valley.""",1995,"6/22/2023 9:00am",", CA",-118.243685,34.052234,"unclear_coded_by_hand","General Coordinates Used"
566,"Community Real Estate Referrals","","checked","(800)346-5592 gay realtor at your service","Los Angeles","CA","","Info Lines & Services",NA,"Listed under ""L.A. - Midtown.""",1995,"6/22/2023 9:00am",", CA",-118.243685,34.052234,"unclear_coded_by_hand","General Coordinates Used"
634,"Klub Banshee","","checked","288-1601 dance parties in the LA area Tues & wknds","Los Angeles","CA","(*),(W)","Bars",NA,"Listed under ""L.A. - West Los Angeles & South Bay.""",1995,"6/22/2023 9:17am",", CA",-118.311788,34.10174,"unclear_coded_by_hand","General Coordinates Used"
445,"Asian/Pacific Lesbian & Gays","","checked","PO Box 443 Ste. 109, W. Hollywood, 90046 (213)660-2131","Los Angeles","CA","","Info Lines & Services",NA,"Listed under ""L.A. - Overview.""",1995,"6/22/2023 8:48am",", CA",-118.337459,34.090711,"unclear_coded_by_hand","General Coordinates Used"
642,"Will Rogers State Beach","Santa Monica - on Pacific Coast Hwy, at Chautauqua just S. of volleyball courts","checked","(AYOR)","Los Angeles","CA","Cruisy Area,(AYOR)","Cruising Areas",NA,"Listed under ""L.A. - West Los Angeles & South Bay.""",1995,"6/22/2023 10:00am","Santa Monica - on Pacific Coast Hwy, at Chautauqua just S. of volleyball courts, CA",-118.535257,34.034319,"unclear_coded_by_hand","Found"
465,"Planet Homo","","checked","(213)848-2220, covers LA club scene","Los Angeles","CA","","Publications",NA,"Listed under ""L.A. - Overview.""",1995,"6/22/2023 9:24am",", CA",-118.243685,34.052234,"unclear_coded_by_hand","General Coordinates Used"
565,"Beverly Center","","checked","(Queens for Days!)","Los Angeles","CA","Cruisy Area","Cruising Areas",NA,"Listed under ""L.A. - West Hollywood.""",1995,"6/22/2023 8:50am",", CA",-118.377355,34.075171,"unclear_coded_by_hand","Found"
461,"Gay/Lesbian Times","PO Box 34624, San Diego 92163","checked","(619)299-6397 covers Southern CA","Los Angeles","CA","","Publications",NA,"Listed under ""L.A. - Overview.""",1995,"6/22/2023 9:05am","PO Box 34624, San Diego 92163, CA",-118.243685,34.052234,"unclear_coded_by_hand","General Coordinates Used"
447,"Black Gay/Lesbian Leadership Forum","","checked","(213)964-7820, nat'l org.","Los Angeles","CA","","Info Lines & Services",NA,"Listed under ""L.A. - Overview.""",1995,"6/22/2023 8:51am",", CA",-118.243685,34.052234,"unclear_coded_by_hand","General Coordinates Used"
470,"Sobhiel Limousine Service","","checked","(800)762-4435","Los Angeles","CA","","Info Lines & Services",NA,"Listed under ""L.A. - Hollywood.""",1995,"6/22/2023 9:54am",", CA",-118.337459,34.090711,"unclear_coded_by_hand","General Coordinates Used"
496,"Community Real Estate Referrals","","checked","(800)346-5592 gay realtor at your service","Los Angeles","CA","","Info Lines & Services",NA,"Listed under ""L.A. - West Hollywood.""",1995,"6/22/2023 9:00am",", CA",-118.243685,34.052234,"unclear_coded_by_hand","General Coordinates Used"
644,"Ellis Lake","","checked","(AYOR)","Marysville","CA","Cruisy Area,(AYOR)","Cruising Areas",NA,"",1995,"6/22/2023 10:09am",", CA",-121.588173,39.146766,"unclear_coded_by_hand","Found"
646,"Mendocino Coastal Reservations","","checked","(800)262-7801, 9am-6pm","Mendocino","CA","","Accommodations",NA,"",1995,"6/22/2023 10:09am",", CA",-123.799459,39.307674,"unclear_coded_by_hand","General Coordinates Used"
648,"Stanford Inn by the Sea","Coast Hwy. & Comptche-Ukiah Rd.","checked","937-5615","Mendocino","CA","(GF)","Accommodations",NA,"",1995,"6/22/2023 10:09am","Coast Hwy. & Comptche-Ukiah Rd., CA",-123.79064,39.300047,"unclear_coded_by_hand","Found"
665,"Garrapata Beach","N. end 9.3 mi. S. of Rio Rd. Hwy. 1","checked","(Carmel)","Monterey","CA","Cruisy Area","Cruising Areas",NA,"",1995,"6/22/2023 10:34am","N. end 9.3 mi. S. of Rio Rd. Hwy. 1, CA",-121.914599,36.422101,"unclear_coded_by_hand","Found"
660,"AA Gay/Lesbian","","checked","373-3713 (AA#) at the Little House in the Park, 8pm Th, men-only 8pm Mon","Monterey","CA","","Info Lines & Services",NA,"",1995,"6/22/2023 10:12am",", CA",-121.894676,36.600238,"unclear_coded_by_hand","General Coordinates Used"
669,"Morro Rock","along Embarcadero","checked","(Late)","Morro Bay","CA","Cruisy Area","Cruising Areas",NA,"",1995,"6/22/2023 10:35am","along Embarcadero, CA",-120.86768,35.369419,"unclear_coded_by_hand","Found"
673,"Bed and Breakfast Inns of Napa","","checked","226-7459 call for extensive brochure","Napa","CA","(GF)","Accommodations",NA,"",1995,"6/22/2023 10:36am",", CA",-122.286865,38.297538,"unclear_coded_by_hand","General Coordinates Used"
680,"Beach","from pier S.","checked","(AYOR)","Oceanside","CA","Cruisy Area,(AYOR)","Cruising Areas",NA,"",1995,"6/22/2023 10:37am","from pier S., CA",-117.384897,33.195369,"unclear_coded_by_hand","Found"
682,"Gay Connection, The","","checked","(900)505-6339 talk and/or meet with other men from the area, at only 99 cents per minute","Orange","CA","","Info Lines & Services",NA,"",1995,"6/22/2023 10:38am",", CA",-117.853101,33.787914,"unclear_coded_by_hand","General Coordinates Used"
725,"Dates Bar & Deli","","checked","(at The Villa) 10am-midnight","Palm Springs","CA","(*),(F)","Bars",NA,"",1995,"6/22/2023 10:51am",", CA",-116.482356,33.792434,"unclear_coded_by_hand","Found"
687,"Community Real Estate Referrals","","checked","(800)346-5592, gay realtor at your service","Palm Springs","CA","","Info Lines & Services",NA,"",1995,"6/22/2023 10:43am",", CA",-116.545292,33.830296,"unclear_coded_by_hand","General Coordinates Used"
726,"Poolside Bar, The","","checked","(at Desert Palms Inn) 324-5100 9am-2am, piano bar","Palm Springs","CA","(F),(E)","Bars",NA,"",1995,"6/22/2023 11:01am",", CA",-116.545632,33.80313,"unclear_coded_by_hand","Found"
688,"Desert Business Assn.","","checked","PO Box 773, 92263 324-0178 lesbigay business association","Palm Springs","CA","(IGTA)","Info Lines & Services",NA,"",1995,"6/22/2023 10:52am",", CA",-116.545292,33.830296,"unclear_coded_by_hand","General Coordinates Used"
689,"Gay/Lesbian Alliance of the Desert","PO Box 861, Cathedral City, 92235","checked","322-8769 community center, 24hr helpline","Palm Springs","CA","","Info Lines & Services",NA,"",1995,"6/22/2023 10:52am","PO Box 861, Cathedral City, 92235, CA",-116.545292,33.830296,"unclear_coded_by_hand","General Coordinates Used"
686,"AA Gay/Lesbian","","checked","324-4880 (AA#)","Palm Springs","CA","","Info Lines & Services",NA,"",1995,"6/22/2023 10:39am",", CA",-116.545292,33.830296,"unclear_coded_by_hand","General Coordinates Used"
748,"Gay/Lesbian Times","PO Box 34624, San Diego 92163","checked","(619)299-6397 covers Southern CA","Palm Springs","CA","","Publications",NA,"",1995,"6/22/2023 10:52am","PO Box 34624, San Diego 92163, CA",-116.545292,33.830296,"unclear_coded_by_hand","General Coordinates Used"
753,"Lesbian/Gay/Bisexual Community Center","PO Box 8265, Stanford, 94309","checked","723-1488 recorded info","Palo Alto","CA","","Info Lines & Services",NA,"",1995,"6/22/2023 11:06am","PO Box 8265, Stanford, 94309, CA",-122.143019,37.441883,"unclear_coded_by_hand","General Coordinates Used"
762,"Rancho Cicada Retreat","","checked","PO Box 225, 95669 245-4841 May-Sept., secluded riverside retreat in Sierra foothills","Plymouth","CA","(MW),(SW),(N)","Accommodations",NA,"",1995,"6/22/2023 11:08am",", CA",-120.844659,38.481853,"unclear_coded_by_hand","General Coordinates Used"
763,"Gay/Lesbian Community Center Hotline","","checked","824-7618, 6:30pm-10pm info & referrals","Pomona","CA","","Info Lines & Services",NA,"",1995,"6/22/2023 11:09am",", CA",-117.758368,34.060271,"unclear_coded_by_hand","General Coordinates Used"
766,"Back Alley Bar","","checked","(at Alibi East) 9pm-3am Fri-Sat","Pomona","CA","","Bars",NA,"",1995,"6/22/2023 11:09am",", CA",-117.737328,34.057812,"unclear_coded_by_hand","Found"
772,"Dog Island Park","","checked","(days)","Red Bluff","CA","Cruisy Area","Cruising Areas",NA,"",1995,"6/22/2023 11:11am",", CA",-122.239013,40.183737,"unclear_coded_by_hand","Found"
773,"Park along river","","checked","(early evenings)","Red Bluff","CA","Cruisy Area","Cruising Areas",NA,"",1995,"6/22/2023 11:11am",", CA",-122.229586,40.174536,"unclear_coded_by_hand","Found"
777,"Lake Redding Park","","checked","near boat ramp (AYOR)","Redding","CA","Cruisy Area,(AYOR)","Cruising Areas",NA,"",1995,"6/22/2023 11:12am",", CA",-122.400309,40.595133,"unclear_coded_by_hand","Found"
776,"Clear Creek Rd.","4 mi. E. of old 99","checked","nude beach (summers)","Redding","CA","Cruisy Area","Cruising Areas",NA,"",1995,"6/22/2023 11:12am","4 mi. E. of old 99, CA",-122.391675,40.58654,"unclear_coded_by_hand","General Coordinates Used"
782,"Great Outdoors Inland Empire Chapter","","checked","PO Box 56586, 92517 792-2255 outdoor social group","Riverside","CA","","Info Lines & Services",NA,"",1995,"6/22/2023 11:15am",", CA",-117.375494,33.980601,"unclear_coded_by_hand","General Coordinates Used"
829,"Men's Coming Out Group","","checked","(at Lambda Center) Mon 5:30pm","Sacramento","CA","","Info Lines & Services",NA,"",1995,"6/22/2023 12:23pm",", CA",-121.479906,38.576213,"unclear_coded_by_hand","Found"
827,"Gay Connection, The","","checked","(900)505-MEET, talk and/or meet with other men from your area, for only 99 cents per minute","Sacramento","CA","","Info Lines & Services",NA,"",1995,"6/22/2023 11:57am",", CA",-121.4944,38.581572,"unclear_coded_by_hand","General Coordinates Used"
856,"Vine St.","","checked","btwn. N. 10th & Richards Blvd. (by car only) (AYOR)","Sacramento","CA","Cruisy Area,(AYOR)","Cruising Areas",NA,"",1995,"6/22/2023 12:28pm",", CA",-121.48292,38.597352,"unclear_coded_by_hand","Found"
853,"American River Access","","checked","off La Rivera Dr. (AYOR)","Sacramento","CA","Cruisy Area,(AYOR)","Cruising Areas",NA,"",1995,"6/22/2023 11:46am",", CA",-121.382507,38.565615,"unclear_coded_by_hand","Found"
854,"Beach & levee on American River","","checked","at end of N. 10th St., off Richards Blvd. (AYOR)","Sacramento","CA","Cruisy Area,(AYOR)","Cruising Areas",NA,"",1995,"6/22/2023 11:52am",", CA",-121.484667,38.600118,"unclear_coded_by_hand","Found"
826,"Community Real Estate Referrals","","checked","(800)346-5592, gay realtor at your service","Sacramento","CA","","Info Lines & Services",NA,"",1995,"6/22/2023 11:56am",", CA",-121.4944,38.581572,"unclear_coded_by_hand","General Coordinates Used"
839,"Cafe Lambda","","checked","(at Lambda Center) 442-0185 Fri 8pm-midnight","Sacramento","CA","(MW),(E)","Restaurants & Cafes",NA,"",1995,"6/22/2023 11:55am",", CA",-121.479906,38.576213,"unclear_coded_by_hand","Found"
855,"Paradise Beach","","checked","(AYOR) American River","Sacramento","CA","Cruisy Area,(AYOR)","Cruising Areas",NA,"",1995,"6/22/2023 12:25pm",", CA",-121.423108,38.58126,"unclear_coded_by_hand","Found"
858,"AA Gay/Lesbian","","checked","825-4700 (AA#)","San Bernardino","CA","","Info Lines & Services",NA,"",1995,"6/22/2023 1:37pm",", CA",-117.289765,34.108345,"unclear_coded_by_hand","General Coordinates Used"
861,"Inland Empire Couples","PO Box 3023, Rancho Cucamunga, 91729","checked","793-5994","San Bernardino","CA","","Info Lines & Services",NA,"",1995,"6/22/2023 1:46pm","PO Box 3023, Rancho Cucamunga, 91729, CA",-117.289765,34.108345,"unclear_coded_by_hand","General Coordinates Used"
859,"Gay Connection, The","","checked","(900)5050-MEET, talk and/or meet with other men from your area, at only 99 cents per minute","San Bernardino","CA","","Info Lines & Services",NA,"",1995,"6/22/2023 1:45pm",", CA",-117.289765,34.108345,"unclear_coded_by_hand","General Coordinates Used"
862,"Project Teen","","checked","335-2005, 7:30pm Wed, support group for lesbigay teens, call for details","San Bernardino","CA","","Info Lines & Services",NA,"",1995,"6/22/2023 1:46pm",", CA",-117.289765,34.108345,"unclear_coded_by_hand","General Coordinates Used"
870,"Senda de Playa Beach","","checked","","San Clemente","CA","Cruisy Area","Cruising Areas",NA,"",1995,"6/22/2023 1:51pm",", CA",-118.448844,33.951792,"unclear_coded_by_hand","Found"
869,"San Onofre Beach State Park","N. end of Camp Pendleton","checked","(AYOR)","San Clemente","CA","Cruisy Area,(N),(AYOR)","Cruising Areas",NA,"",1995,"6/22/2023 1:50pm","N. end of Camp Pendleton, CA",-117.565601,33.372808,"unclear_coded_by_hand","Found"
873,"Gay Connection, The","","checked","(900)505-MEET talk and/or meet with other men from the area, at only 99 cents per minute","San Diego","CA","","Info Lines & Services",NA,"",1995,"6/22/2023 2:18pm",", CA",-117.161084,32.715738,"unclear_coded_by_hand","General Coordinates Used"
942,"Undersea Expeditions, Inc.","PO Box 9455, Pacific Beach, 92169","checked","270-2900/ (800)669-0310 personalized gay/lesbian scuba tours worldwide","San Diego","CA","(*),(IGTA)","Travel/Tour Operators",NA,"",1995,"6/22/2023 2:44pm","PO Box 9455, Pacific Beach, 92169, CA",-117.235585,32.802458,"unclear_coded_by_hand","General Coordinates Used"
874,"Gay/Lesbian Asian Pacific Social Support","PO Box 8974, 92138","checked","282-2474, 2nd & 4th Sat","San Diego","CA","","Info Lines & Services",NA,"",1995,"6/22/2023 2:18pm","PO Box 8974, 92138, CA",-117.161084,32.715738,"unclear_coded_by_hand","General Coordinates Used"
876,"Girth & Mirth San Diego (GMSD)","PO Box 86822, 92138-6822","checked","563-9900 ext. 4673, social org. for heavyset men & their admirers, 3rd Sat","San Diego","CA","","Info Lines & Services",NA,"",1995,"6/22/2023 2:22pm","PO Box 86822, 92138-6822, CA",-117.161084,32.715738,"unclear_coded_by_hand","General Coordinates Used"
965,"Check with S.D.P.D.","","checked","Northgate Division (AYOR)","San Diego","CA","Cruisy Area,(AYOR)","Cruising Areas",NA,"",1995,"6/22/2023 2:09pm",", CA",-117.161084,32.715738,"unclear_coded_by_hand","General Coordinates Used"
932,"Groundworks Books","UCSD Student Center Rm. 0323, La Jolla","checked","452-9625, 10am-8pm","San Diego","CA","","Bookstores/Retail Shops",NA,"",1995,"6/22/2023 2:24pm","UCSD Student Center Rm. 0323, La Jolla, CA",-117.2401,32.877134,"unclear_coded_by_hand","Found"
875,"Gay/Lesbian Info Line","","checked","294-4636, 24hrs","San Diego","CA","","Info Lines & Services",NA,"",1995,"6/22/2023 2:18pm",", CA",-117.161084,32.715738,"unclear_coded_by_hand","General Coordinates Used"
888,"Quince St. Trolley Bed & Breakfast","","checked","226-8454 real trolley car suite, also B&B referral service","San Diego","CA","(GF)","Accommodations",NA,"",1995,"6/22/2023 2:33pm",", CA",-117.161593,32.736604,"unclear_coded_by_hand","Found"
880,"Caritas B&B Network","","checked","(312)857-0801","San Diego","CA","","Accommodations",NA,"",1995,"6/22/2023 2:09pm",", CA",-117.161084,32.715738,"unclear_coded_by_hand","General Coordinates Used"
872,"Community Real Estate Referrals","","checked","(800)346-5592, gay realtor at your service","San Diego","CA","","Info Lines & Services",NA,"",1995,"6/22/2023 2:11pm",", CA",-117.161084,32.715738,"unclear_coded_by_hand","General Coordinates Used"
994,"Hilltop Hideaway","","checked","(800)800-5838 cottage with Castro view; ask for Jim","San Francisco","CA","","Accommodations",NA,"Listed under ""S. F. - Castro Area"".",1995,"6/22/2023 4:43pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
1140,"Greens Fort Mason","","checked","771-6222 clsd Mon, upscale gourmet vegetarian","San Francisco","CA","","Restaurants & Cafes",NA,"Listed under ""S.F.- Haight, Fillmore & West"".",1995,"6/22/2023 4:42pm",", CA",-122.432106,37.806662,"unclear_coded_by_hand","Found"
1010,"Elephant Walk","18th & Castro","checked","piano bar","San Francisco","CA","(*),(NH),(F),(WC)","Bars",NA,"Listed under ""S. F. - Castro Area"".",1995,"6/22/2023 4:23pm","18th & Castro, CA",-122.43519,37.760976,"unclear_coded_by_hand","Found"
1220,"Basque Hotel & Restaurant","","checked","788-9404 Uphill Alley off Broadway btwn. Columbus & Kearney","San Francisco","CA","(BW)","Restaurants & Cafes",NA,"Listed under ""S.F.- Downtown"".",1995,"6/22/2023 4:50pm",", CA",-122.406457,37.798236,"unclear_coded_by_hand","Found"
972,"Lesbian/Gay Switchboard","","checked","(510)841-6224, 10am-10pm Mon-Fri, info, referrals, rap line","San Francisco","CA","","Info Lines & Services",NA,"Listed under ""S. F. - Overview.""",1995,"6/22/2023 4:48pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
969,"Gay Connection, The","","checked","(900)505-MEET, talk and/or meet with other men from your area, at only 99 cents per minute","San Francisco","CA","","Info Lines & Services",NA,"Listed under ""S. F. - Overview.""",1995,"6/22/2023 4:26pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
1196,"Community Real Estate Referrals","","checked","(800)346-5592, gay realtor at your service","San Francisco","CA","","Info Lines & Services",NA,"Listed under ""S.F.- Downtown"".",1995,"6/22/2023 4:17pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
978,"Western Exposure","","checked","(510)869-4395 arrange accommodations in private homes in Bay Area","San Francisco","CA","(MW)","Accommodations",NA,"Listed under ""S. F. - Overview.""",1995,"6/22/2023 5:26pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
970,"Gay/Lesbian Sierrans","","checked","281-5666 outdoor organization","San Francisco","CA","","Info Lines & Services",NA,"Listed under ""S. F. - Overview.""",1995,"6/22/2023 4:26pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
974,"National Association for Men of Color Together","","checked","(800)624-2968","San Francisco","CA","","Info Lines & Services",NA,"Listed under ""S. F. - Overview.""",1995,"6/22/2023 4:55pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
1136,"Cafe Corbus","364 Hayes St.","checked","(at the Muscle System) coffee bar & sandwiches","San Francisco","CA","","Restaurants & Cafes",NA,"Listed under ""S.F.- Haight, Fillmore & West"".",1995,"6/22/2023 4:02pm","364 Hayes St., CA",-122.422384,37.777249,"unclear_coded_by_hand","Found"
1147,"""Land's End""","","checked","(Aka ""Glands End"")","San Francisco","CA","Cruisy Area,(AYOR)","Cruising Areas",NA,"Listed under ""S.F.- Haight, Fillmore & West"".",1995,"6/22/2023 2:55pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
968,"Community Real Estate Referrals","","checked","(800)346-5592, gay realtor at your service","San Francisco","CA","","Info Lines & Services",NA,"Listed under ""S. F. - Overview.""",1995,"6/22/2023 4:17pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
966,"AA Gay/Lesbian","","checked","621-1326 (AA#)","San Francisco","CA","","Info Lines & Services",NA,"Listed under ""S. F. - Overview.""",1995,"6/22/2023 2:55pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
1076,"Black Stallion Inn, The","635 Castro St.","checked","(see Castro section)","San Francisco","CA","(L)","Accommodations",NA,"Listed under ""S.F. - South of Market"".",1995,"6/22/2023 3:59pm","635 Castro St., CA",-122.434549,37.758749,"unclear_coded_by_hand","Found"
973,"Links","PO Box 420989, 94142","checked","255-2157 social S/M network","San Francisco","CA","","Info Lines & Services",NA,"Listed under ""S. F. - Overview.""",1995,"6/22/2023 4:52pm","PO Box 420989, 94142, CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
1100,"Olive Oils","","checked","Pier 50, China Basin Way 495-3099 full bar, patio","San Francisco","CA","","Restaurants & Cafes",NA,"Listed under ""S.F. - South of Market"".",1995,"6/22/2023 4:57pm",", CA",-122.386967,37.77263,"unclear_coded_by_hand","General Coordinates Used"
967,"Bay Area Bisexual Network","","checked","703-7977","San Francisco","CA","","Info Lines & Services",NA,"Listed under ""S. F. - Overview.""",1995,"6/22/2023 3:57pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
1087,"Pleasuredome","177 Townsend","checked","(3rd St.) Box 69 255-6434 Sun night dance club","San Francisco","CA","(*),D","Bars",NA,"Listed under ""S.F. - South of Market"".",1995,"6/22/2023 5:19pm","177 Townsend, CA",-122.391993,37.779153,"unclear_coded_by_hand","Found"
977,"Mi Casa Su Casa","","checked","(510)268-8534/ (800)215-2272 international home exchange network","San Francisco","CA","(MW)","Accommodations",NA,"Listed under ""S. F. - Overview.""",1995,"6/22/2023 4:54pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
984,"Community Real Estate Referrals","","checked","(800)346-5592 gay realtor at your service","San Francisco","CA","","Info Lines & Services",NA,"Listed under ""S. F. - Castro Area"".",1995,"6/22/2023 4:17pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
1237,"South Bay Leather/Uniform Group","PO Box 2519, Santa Clara 95055","checked","socials, workshops, newsletter","San Jose","CA","","Info Lines & Services",NA,"",1995,"6/22/2023 5:48pm","PO Box 2519, Santa Clara 95055, CA",-121.955236,37.354108,"unclear_coded_by_hand","General Coordinates Used"
1251,"Our Paper","","checked","PO Box 23387, 95153 226-0823","San Jose","CA","","Publications",NA,"",1995,"6/22/2023 5:46pm",", CA",-121.885252,37.33874,"unclear_coded_by_hand","General Coordinates Used"
1236,"Gay Connection, The","","checked","(900)505-MEET talk and/or meet with other men from your area, at only 99 cents per minute","San Jose","CA","","Info Lines & Services",NA,"",1995,"6/22/2023 5:45pm",", CA",-121.885252,37.33874,"unclear_coded_by_hand","General Coordinates Used"
1246,"Tynker's Dam","46 Saratoga","checked","(see Santa Clara)","San Jose","CA","","Bars",NA,"",1995,"6/22/2023 5:49pm","46 Saratoga, CA",-121.969727,37.323841,"unclear_coded_by_hand","Found"
1258,"Gay/Lesbian Alliance of the Central Coast","","checked","541-4252","San Luis Obispo","CA","","Info Lines & Services",NA,"",1995,"6/24/2023 5:04pm",", CA",-120.659616,35.282752,"unclear_coded_by_hand","General Coordinates Used"
1263,"Pismo Dunes","Grand Ave. to beach","checked","(AYOR)","San Luis Obispo","CA","Cruisy Area,(AYOR)","Cruising Areas",NA,"",1995,"6/24/2023 5:05pm","Grand Ave. to beach, CA",-120.659616,35.282752,"unclear_coded_by_hand","General Coordinates Used"
1262,"Pirates Cove Beach","left turn off Avila","checked","","San Luis Obispo","CA","Cruisy Area,(N)","Cruising Areas",NA,"",1995,"6/24/2023 5:05pm","left turn off Avila, CA",-120.715886,35.175962,"unclear_coded_by_hand","Found"
1261,"Diamond Cove","W. of Pirates Cove & down a cliff","checked","","San Luis Obispo","CA","Cruisy Area","Cruising Areas",NA,"",1995,"6/24/2023 5:04pm","W. of Pirates Cove & down a cliff, CA",-120.716813,35.174193,"unclear_coded_by_hand","Found"
1278,"Padero Lane Beach","","checked","(Summers, AYOR)","Santa Barbara","CA","Cruisy Area,(AYOR)","Cruising Areas",NA,"",1995,"6/22/2023 5:58pm",", CA",-119.567803,34.41613,"unclear_coded_by_hand","Found"
1276,"Cabrillo Beach","E. of Wharf","checked","","Santa Barbara","CA","Cruisy Area","Cruising Areas",NA,"",1995,"6/22/2023 5:57pm","E. of Wharf, CA",-118.283293,33.71101,"unclear_coded_by_hand","Found"
1277,"East Beach","","checked","","Santa Barbara","CA","Cruisy Area,(N)","Cruising Areas",NA,"",1995,"6/22/2023 5:57pm",", CA",-119.676353,34.415256,"unclear_coded_by_hand","Found"
1292,"Beer Can Beach","","checked","(AYOR)","Santa Cruz","CA","Cruisy Area,(AYOR)","Cruising Areas",NA,"",1995,"6/24/2023 12:32pm",", CA",-121.882944,36.952162,"unclear_coded_by_hand","Found"
1282,"AA Gay/Lesbian","","checked","457-2559 (AA#)","Santa Cruz","CA","","Info Lines & Services",NA,"",1995,"6/24/2023 12:32pm",", CA",-122.030796,36.974117,"unclear_coded_by_hand","General Coordinates Used"
1293,"Bonney Doon Beach","8 mi. N. on Hwy 1.","checked","","Santa Cruz","CA","Cruisy Area","Cruising Areas",NA,"",1995,"6/24/2023 12:32pm","8 mi. N. on Hwy 1., CA",-122.181635,36.999672,"unclear_coded_by_hand","Found"
1303,"Bill Jones Houseboat","B-61 Issaquah Dock","checked","332-2270 B&B, largest floating house on SF Bay","Sausalito","CA","(IGTA)","Accommodations",NA,"",1995,"6/24/2023 4:06pm","B-61 Issaquah Dock, CA",-122.501802,37.874813,"unclear_coded_by_hand","Found"
1304,"Black Sand Beach","","checked","off Lookout Rd.","Sausalito","CA","Cruisy Area","Cruising Areas",NA,"",1995,"6/24/2023 4:06pm",", CA",-122.508695,37.824336,"unclear_coded_by_hand","Found"
1327,"Bates Beach","btwn. here & Santa Barbara","checked","(no motel) (AYOR)","Ventura","CA","Cruisy Area,(AYOR)","Cruising Areas",NA,"",1995,"6/24/2023 12:28pm","btwn. here & Santa Barbara, CA",-119.29452,34.280492,"unclear_coded_by_hand","General Coordinates Used"
1328,"Emma Wood St. Beach","","checked","","Ventura","CA","Cruisy Area","Cruising Areas",NA,"",1995,"6/24/2023 12:29pm",", CA",-119.339852,34.29323,"unclear_coded_by_hand","Found"
