"ID","title","description","streetaddress","city","state","amenityfeatures","type","unclear_address","Year","uncleartype","notes","lastmodified","full.address","lon","lat","geoAddress","status"
"2008","Illusions","(Disco)","1021 Peachtree St. N.E.","Atlanta","GA","(S),(D),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","1021 Peachtree St. N.E., Atlanta, GA",-84.3836874,33.782647,"1021 peachtree st ne, atlanta, ga 30309, usa","Geocoded"
"2007","Hotel York","","683 Peachtree St. N.E.","Atlanta","GA","(H),(R),(M)","Hotel,Restaurant",NA,1985,"","","12/5/2021 12:17pm","683 Peachtree St. N.E., Atlanta, GA",-84.384572,33.773191,"683 peachtree st ne, atlanta, ga 30308, usa","Geocoded"
"2009","Inbetween","(Disco)","887 Peachtree St. N.E.","Atlanta","GA","(B),(D),(WE),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","887 Peachtree St. N.E., Atlanta, GA",-84.3842734,33.7788612,"887 peachtree st ne, atlanta, ga 30309, usa","Geocoded"
"2011","IHOP","","129 North Ave. N.E.","Atlanta","GA","(M),(R),(C),(AH)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","129 North Ave. N.E., Atlanta, GA",-84.38318,33.77103,"129 north avenue ne, atlanta, ga 30308, usa","Geocoded"
"2014","Limelight","(Disco)(Sun. T-D only)","3330 Piedmnot Rd.","Atlanta","GA","(M),(YC)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","3330 Piedmnot Rd., Atlanta, GA",-84.3729013,33.8456113,"3330 piedmont rd ne, atlanta, ga 30305, usa","Geocoded"
"2012","Knight Owl Theatre & Bar","(Some L)","1028 Peachtree St. N.E.","Atlanta","GA","(L)","Theatre,Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","1028 Peachtree St. N.E., Atlanta, GA",-84.3838416,33.7832125,"1028 peachtree st ne, atlanta, ga 30309, usa","Geocoded"
"2015","Locker Room","(Bath)","2325 Cheshire Bridge Rd. N.E.","Atlanta","GA","","Bathhouses",NA,1985,"","","12/5/2021 12:17pm","2325 Cheshire Bridge Rd. N.E., Atlanta, GA",-84.3521099,33.8189971,"2325 cheshire bridge rd ne, atlanta, ga 30324, usa","Geocoded"
"2017","Midtown Gym","","1107 Peachtree St. N.E.","Atlanta","GA","(M)","Gym",NA,1985,"","","1/7/2022 11:52am","1107 Peachtree St. N.E., Atlanta, GA",-84.3826079,33.7848028,"1107 peachtree st ne, atlanta, ga 30309, usa","Geocoded"
"2016","M.C.C.","","800 N. Highland Ave.","Atlanta","GA","(MCC)","Religious Institution",NA,1985,"","","12/5/2021 12:17pm","800 N. Highland Ave., Atlanta, GA",-84.3526546,33.7763144,"800 north highland avenue northeast, atlanta, ga 30306, usa","Geocoded"
"2019","Music City","(Mags. & records)","1510 Piedmont Rd. N.E.","Atlanta","GA","","Business",NA,1985,"","","12/5/2021 12:17pm","1510 Piedmont Rd. N.E., Atlanta, GA",-84.3658599,33.8082403,"1510 piedmont rd ne, atlanta, ga 30324, usa","Geocoded"
"2023","Peach Streetery","","884 PEachtree Rd. N.E.","Atlanta","GA","(M),(R)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","884 PEachtree Rd. N.E., Atlanta, GA",-84.3843924,33.7789517,"884 peachtree st ne, atlanta, ga 30309, usa","Geocoded"
"2022","P's","(Was closed-Reopening in Jan.) (Ponce de Leon Hotel)","551 Ponce de Leon Ave. N.E.","Atlanta","GA","(SM),(W)","Bars/Clubs,Hotel",NA,1985,"","","2/1/2022 1:56pm","551 Ponce de Leon Ave. N.E., Atlanta, GA",-84.368873,33.773239,"551 ponce de leon ave ne, atlanta, ga 30308, usa","Geocoded"
"2020","New Order Lounge","('Horse Feathers') (Ansley Mall Shopping Ctr.)","1544 Piedmont","Atlanta","GA","","Bars/Clubs",NA,1985,"checked","not sure about the type","1/29/2022 7:32am","1544 Piedmont, Atlanta, GA",-84.370409,33.8021855,"1544 piedmont way ne, atlanta, ga 30324, usa","Geocoded"
"2021","Onyx","(Some levi & W)","600 Ponce de Leon","Atlanta","GA","(S),(W),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","600 Ponce de Leon, Atlanta, GA",-84.3672275,33.7736793,"600 ponce de leon ave ne, atlanta, ga 30308, usa","Geocoded"
"2028","Plum Nelly","","1023 Peachtree St. N.E.","Atlanta","GA","","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","1023 Peachtree St. N.E., Atlanta, GA",-84.3873951,33.7826625,"1023 peachtree st ne, atlanta, ga 30309, usa","Geocoded"
"2025","Pharr Library","(Disco)(Cruisy cocktail hour)(Hot preppies)","550 Pharr Rd. N.E.","Atlanta","GA","(*),(D)","Bars/Clubs,Cruising Areas",NA,1985,"","","1/19/2022 4:52pm","550 Pharr Rd. N.E., Atlanta, GA",-84.3700246,33.8372936,"550 pharr rd ne, atlanta, ga 30305, usa","Geocoded"
"2024","Peasant Uptown","","3500 Peachtree Rd. N.E.","Atlanta","GA","(M),(R)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","3500 Peachtree Rd. N.E., Atlanta, GA",-84.3622556,33.8528035,"3500 peachtree rd ne, atlanta, ga 30326, usa","Geocoded"
"2027","Plumb Butch","(Some Hustlers)","1029 Peachtree St. N.E.","Atlanta","GA","","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","1029 Peachtree St. N.E., Atlanta, GA",-84.3836503,33.7826868,"1029 peachtree st ne, atlanta, ga 30309, usa","Geocoded"
"2026","Pleasant Peasant","","555 Peachtree St. N.E.","Atlanta","GA","(M),(PE),(R)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","555 Peachtree St. N.E., Atlanta, GA",-84.3850741,33.7690404,"555 peachtree st ne, atlanta, ga 30308, usa","Geocoded"
"2031","Saint","(Very M)(Disco)(24 hrs.)","1888 Cheshire Bridge Rd. N.E.","Atlanta","GA","(M),(YC),(D),(R)","Bars/Clubs,Restaurant",NA,1985,"","","12/5/2021 12:17pm","1888 Cheshire Bridge Rd. N.E., Atlanta, GA",-84.3613266,33.8103797,"1888 cheshire bridge rd ne, atlanta, ga 30324, usa","Geocoded"
"2030","Prince George Inn","","114 6th St. N.E.","Atlanta","GA","(R),(*)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","114 6th St. N.E., Atlanta, GA",-84.3833125,33.7772814,"114 6th st ne, atlanta, ga 30308, usa","Geocoded"
"2032","Southern Man","(Clothes)","2969 Cobb Parkway","Atlanta","GA","","Business",NA,1985,"","","12/5/2021 12:17pm","2969 Cobb Parkway, Atlanta, GA",-84.4594546,33.8805211,"2969 cobb pkwy se, smyrna, ga 30080, usa","Geocoded"
"2035","The Bar on Peachtree","(Neighborhood)","1018 Peachtree St. N.E.","Atlanta","GA","(PE)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","1018 Peachtree St. N.E., Atlanta, GA",-84.3838462,33.7832033,"1018 peachtree st ne, atlanta, ga 30309, usa","Geocoded"
"2036","Toolulah's","","3041 Piedmont","Atlanta","GA","(R),(WE),(*),(L)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","3041 Piedmont, Atlanta, GA",-84.3705268,33.8033968,"3041 piedmont way ne, atlanta, ga 30324, usa","Geocoded"
"2033","Sports Page","(Disco)","2069 Cheshire Bridge Rd.","Atlanta","GA","(L),(D),(R),(*)","Bars/Clubs,Restaurant",NA,1985,"","","12/5/2021 12:17pm","2069 Cheshire Bridge Rd., Atlanta, GA",-84.3552628,33.8115337,"2069 cheshire bridge rd ne, atlanta, ga 30324, usa","Geocoded"
"2037","Trips Unlimited Travel","","1004 Virginia Ave.","Atlanta","GA","","Travel Service",NA,1985,"","","1/7/2022 11:46am","1004 Virginia Ave., Atlanta, GA",-84.4225437,33.6588565,"1004 virginia ave, hapeville, ga 30354, usa","Geocoded"
"2039","Weekends","(Twinkies)(Disco)(Thu.-Sun. only*)","1022 Peachtree St. N.E.","Atlanta","GA","(D),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","1022 Peachtree St. N.E., Atlanta, GA",-84.3838443,33.7832069,"1022 peachtree st ne, atlanta, ga 30309, usa","Geocoded"
"2038","Warriors","(Leather shop at Illusions)","1021 Peachtree St. N.E.","Atlanta","GA","","Erotic Shop",NA,1985,"checked","Address was not originally provided","1/7/2022 12:09pm","1021 Peachtree St. N.E., Atlanta, GA",-84.3836874,33.782647,"1021 peachtree st ne, atlanta, ga 30309, usa","Geocoded"
"3604","Beach House","","131 S. Ocean Ave.","Atlantic City","NJ","(H)","Hotel",NA,1985,"","","12/5/2021 12:17pm","131 S. Ocean Ave., Atlantic City, NJ",-74.4258959,39.3600224,"131 s ocean ave, atlantic city, nj 08401, usa","Geocoded"
"3603","Atlantic City News","(Books)","101 S. Illinois","Atlantic City","NJ","","Book Store",NA,1985,"","","12/5/2021 12:17pm","101 S. Illinois, Atlantic City, NJ",-74.430565,39.358924,"101 s dr martin luther king blvd, atlantic city, nj 08401, usa","Geocoded"
"3608","Front Porch","","132 S. New York Ave.","Atlantic City","NJ","(R),(M)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","132 S. New York Ave., Atlantic City, NJ",-74.4278809,39.3589343,"132 s new york ave, atlantic city, nj 08401, usa","Geocoded"
"3606","Chester Inn & Lounge","(Disco)(May be closing)","132 S. New York Ave.","Atlantic City","NJ","(H),(*),(YC),(D)","Hotel,Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","132 S. New York Ave., Atlantic City, NJ",-74.4278809,39.3589343,"132 s new york ave, atlantic city, nj 08401, usa","Geocoded"
"3607","Connie's News","(Books)","1118 Atlantic Ave.","Atlantic City","NJ","","Book Store",NA,1985,"","","12/5/2021 12:17pm","1118 Atlantic Ave., Atlantic City, NJ",-74.4250599,39.3631412,"1118 atlantic ave, atlantic city, nj 08401, usa","Geocoded"
"3605","Brass Rail Bar","(Open all night)(Best late)(Some hustlers)","12 S. Mt. Vernon Ave.","Atlantic City","NJ","(*),(D),(R)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","12 S. Mt. Vernon Ave., Atlantic City, NJ",-74.4310387,39.3602778,"12 s mt vernon ave, atlantic city, nj 08401, usa","Geocoded"
"3610","Kappa Gamma Phi Fraternity","","159 S. Westminster","Atlantic City","NJ","(P),(H)","Hotel",NA,1985,"","","12/5/2021 12:17pm","159 S. Westminster, Atlantic City, NJ",-74.4275791,39.3581068,"159 westminster ave, atlantic city, nj 08401, usa","Geocoded"
"3611","Loft","(Some W,SM) Upstairs from Rendezvous","137 S. New York Ave.","Atlantic City","NJ","(W),(SM)","Bars/Clubs",NA,1985,"","address under Rendezvous","12/5/2021 12:17pm","137 S. New York Ave., Atlantic City, NJ",-74.4276707,39.359385,"137 s new york ave, atlantic city, nj 08401, usa","Geocoded"
"3609","Holiday House","","145 S. New York Ave.","Atlantic City","NJ","(M),(H)","Hotel",NA,1985,"","","12/5/2021 12:17pm","145 S. New York Ave., Atlantic City, NJ",-74.4275665,39.3592721,"145 s new york ave, atlantic city, nj 08401, usa","Geocoded"
"3614","Marty's Place","","104 S. Ocean Ave.","Atlantic City","NJ","(H)","Hotel",NA,1985,"","","12/5/2021 12:17pm","104 S. Ocean Ave., Atlantic City, NJ",-74.4265142,39.3603639,"104 s ocean ave, atlantic city, nj 08401, usa","Geocoded"
"3612","Louise's","an alley off New York nr. the Boardwalk","169 S. Westheimer","Atlantic City","NJ","(OC),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","169 S. Westheimer, Atlantic City, NJ",-74.4663,39.356962,"south dr, atlantic city, nj 08401, usa","Geocoded"
"3613","Lyle's","(Breakfast & lunch)","120 S. New York Ave.","Atlantic City","NJ","(R)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","120 S. New York Ave., Atlantic City, NJ",-74.428137,39.359302,"120 s new york ave, atlantic city, nj 08401, usa","Geocoded"
"3615","Ocean House","(Open all year)","127 S. Ocean Ave.","Atlantic City","NJ","(H),(*)","Hotel",NA,1985,"","","12/5/2021 12:17pm","127 S. Ocean Ave., Atlantic City, NJ",-74.4260218,39.3601483,"127 s ocean ave, atlantic city, nj 08401, usa","Geocoded"
"3616","Rendezvous","","137 S. New York Ave.","Atlantic City","NJ","(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","137 S. New York Ave., Atlantic City, NJ",-74.4276707,39.359385,"137 s new york ave, atlantic city, nj 08401, usa","Geocoded"
"3618","Studio VI","(adj. Studio V)","12 S. Mt Vernon","Atlantic City","NJ","(D),(L)","Bars/Clubs",NA,1985,"","adj. 12 S. Mt. Vernon","2/1/2022 4:06am","12 S. Mt Vernon, Atlantic City, NJ",-74.4310387,39.3602778,"12 s mt vernon ave, atlantic city, nj 08401, usa","Geocoded"
"3617","Saratoga","(Preppies)(Disco)","205 S. New York Ave.","Atlantic City","NJ","(D),(R),(*)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","205 S. New York Ave., Atlantic City, NJ",-74.4268577,39.3582159,"205 s new york ave, atlantic city, nj 08401, usa","Geocoded"
"3619","Studio V","","12 S. Mt. Vernon","Atlantic City","NJ","","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","12 S. Mt. Vernon, Atlantic City, NJ",-74.4310387,39.3602778,"12 s mt vernon ave, atlantic city, nj 08401, usa","Geocoded"
"3","Harry's Bar","(Best Late)","1106 Opelika Hwy.","Auburn","AL","(M),(PT),(AYOR)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","1106 Opelika Hwy., Auburn, AL",-85.4584678,32.6196424,"1106 opelika rd, auburn, al 36830, usa","Geocoded"
"246","Awful Annie's Cafe","","160 Sacramento","Auburn","CA","(M),(R)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","160 Sacramento, Auburn, CA",-121.0782368,38.89502,"160 sacramento st, auburn, ca 95603, usa","Geocoded"
"247","E & G Cafe","","729 Lincoln Way","Auburn","CA","(M)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","729 Lincoln Way, Auburn, CA",-121.0667651,38.9009936,"729 lincoln way, auburn, ca 95603, usa","Geocoded"
"2050","Reflections","(Disco)","1632 Walton Way","Augusta","GA","(D),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","1632 Walton Way, Augusta, GA",-81.9941907,33.475278,"1632 walton way, augusta, ga 30904, usa","Geocoded"
"2049","Broad St. News","(Books)","1254 Broad St.","Augusta","GA","","Book Store",NA,1985,"","","12/5/2021 12:17pm","1254 Broad St., Augusta, GA",-81.9742449,33.4779489,"1254 broad st, augusta, ga 30901, usa","Geocoded"
"2747","Papa Joe's","(Best Sat.)(Disco)","321 Water St.","Augusta","ME","(R),(YC),(D),(L),(M),(*)","Restaurant,Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","321 Water St., Augusta, ME",-69.7744616,44.3139931,"321 water st, augusta, me 04330, usa","Geocoded"
"2164","Odyssey","(Some L)(Looks promising)","1415 E. New York","Aurora","IL","(L),(D)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","1415 E. New York, Aurora, IL",-88.2805204,41.7562622,"1415 e new york st, aurora, il 60505, usa","Geocoded"
"4977","Austin 6","(Books, etc.)","521 Thompson","Austin","TX","","Book Store,Business",NA,1985,"","","12/5/2021 12:17pm","521 Thompson, Austin, TX",-97.6850675,30.2371178,"521 thompson ln, austin, tx 78742, usa","Geocoded"
"4978","Austin Alternative","(Some L)","5500 S. Congress","Austin","TX","(L)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","5500 S. Congress, Austin, TX",-97.7748221,30.2062075,"5500 s congress ave, austin, tx 78745, usa","Geocoded"
"4980","Boathouse","(Cruisy)(Disco)(AH-WE*)(Some W,SM)","407 Colorado","Austin","TX","(D),(AH),(WE),(*),(W),(SM)","Bars/Clubs,Cruising Areas",NA,1985,"","","12/5/2021 12:17pm","407 Colorado, Austin, TX",-97.7443227,30.2669009,"407 colorado st, austin, tx 78701, usa","Geocoded"
"4981","Chances","","900 Red Rvier","Austin","TX","(L)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","900 Red Rvier, Austin, TX",-97.7364065,30.2696141,"900 red river st, austin, tx 78701, usa","Geocoded"
"4982","Club Austin Baths","","308 W. 16th St.","Austin","TX","(*)","Bathhouses",NA,1985,"","","12/5/2021 12:17pm","308 W. 16th St., Austin, TX",-97.7423162,30.2790675,"308 w 16th st, austin, tx 78701, usa","Geocoded"
"4979","Back Street Basic's","(Some S&M, W)(Disco)(AH*)","611 E. 7th","Austin","TX","(SM),(W),(D),(AH),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","611 E. 7th, Austin, TX",-97.7362776,30.2670461,"611 e 7th st, austin, tx 78701, usa","Geocoded"
"4984","Dirty Sally's Apartment","","2828 Rio Grande","Austin","TX","(*)","Business",NA,1985,"checked","","12/6/2021 12:08pm","2828 Rio Grande, Austin, TX",-97.744259,30.2957223,"2828 rio grande st, austin, tx 78705, usa","Geocoded"
"4983","Citadel Books","","613 W. 29th","Austin","TX","","Book Store",NA,1985,"","","12/5/2021 12:17pm","613 W. 29th, Austin, TX",-97.7437285,30.2953731,"613 w 29th st, austin, tx 78705, usa","Geocoded"
"4985","Fortress Books","","510 E. 6th St.","Austin","TX","","Book Store",NA,1985,"","","12/5/2021 12:17pm","510 E. 6th St., Austin, TX",-97.7377072,30.2668394,"510 e 6th st, austin, tx 78701, usa","Geocoded"
"4990","Stallion Bookstore","(Cruisy)(Best Late*)","706 E. 6th","Austin","TX","(*)","Book Store,Cruising Areas",NA,1985,"","","12/5/2021 12:17pm","706 E. 6th, Austin, TX",-97.7356364,30.2663388,"706 e 6th st, austin, tx 78701, usa","Geocoded"
"4989","Mr. Peppers","(Books)(Cruisy)","213 E. 6th St.","Austin","TX","(*)","Book Store,Cruising Areas",NA,1985,"","","12/5/2021 12:17pm","213 E. 6th St., Austin, TX",-97.7410125,30.267276,"213 e 6th st, austin, tx 78701, usa","Geocoded"
"4987","Jojo's","(La Quinta Motor Inn) (at I-35)","1605 E. Oltorf","Austin","TX","(M),(R),(C),(AH)","Restaurant",NA,1985,"","","2/1/2022 5:01am","1605 E. Oltorf, Austin, TX",-97.7405874,30.2326252,"1605 e oltorf st, austin, tx 78741, usa","Geocoded"
"4991","The Crossing","(Cruisy)","611 Red River","Austin","TX","(*),(S),(PT)","Bars/Clubs,Cruising Areas",NA,1985,"","","12/5/2021 12:17pm","611 Red River, Austin, TX",-97.7367901,30.2670555,"611 red river st, austin, tx 78701, usa","Geocoded"
"4992","Wild Bill's Book Store","","613 W. 29th St.","Austin","TX","(F&S)","Book Store",NA,1985,"","","12/5/2021 12:17pm","613 W. 29th St., Austin, TX",-97.7437285,30.2953731,"613 w 29th st, austin, tx 78705, usa","Geocoded"
"3728","M&M Club","","608 Sunrise Hwy.","Babylon","NY","(L)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","608 Sunrise Hwy., Babylon, NY",-73.348789,40.713022,"608 sunrise hwy, west babylon, ny 11704, usa","Geocoded"
"250","Casablanca","(Some L)(Disco)","1209 20th St.","Bakersfield","CA","(YC),(L),(D),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","1209 20th St., Bakersfield, CA",-119.0156387,35.3769845,"1209 20th st, bakersfield, ca 93301, usa","Geocoded"
"248","Adult Bookstore","","1306 19th St.","Bakersfield","CA","","Book Store",NA,1985,"","","12/5/2021 12:17pm","1306 19th St., Bakersfield, CA",-119.0169253,35.3764835,"1306 19th st, bakersfield, ca 93301, usa","Geocoded"
"252","M.C.C. & Men's & Women's Support Groups","","2415 Alta Vista Dr.","Bakersfield","CA","","Religious Institution,Community Center/Support Groups",NA,1985,"","","1/7/2022 11:39am","2415 Alta Vista Dr., Bakersfield, CA",-118.9938424,35.3951587,"2415 alta vista dr, bakersfield, ca 93305, usa","Geocoded"
"254","Twin Star","(Disco)","1030 20th St.","Bakersfield","CA","(D),(PT),(C&W),(WE),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","1030 20th St., Bakersfield, CA",-119.0137816,35.3773588,"1030 20th st, bakersfield, ca 93301, usa","Geocoded"
"2781","Admiral's Cup","(Fells Point)","1645 Thames St.","Baltimore","MD","(PE),(M),(R)","Restaurant",NA,1985,"","","1/26/2022 1:24pm","1645 Thames St., Baltimore, MD",-76.593344,39.281609,"1645 thames st, baltimore, md 21231, usa","Geocoded"
"2785","Club East Baths","","1105 Cathedral","Baltimore","MD","(P),(*)","Bathhouses",NA,1985,"","","12/5/2021 12:17pm","1105 Cathedral, Baltimore, MD",-76.617758,39.302556,"1105 cathedral st, baltimore, md 21201, usa","Geocoded"
"2784","Block News","(Books & erotica)","420 E. Baltimore","Baltimore","MD","(M)","Book Store,Erotic Shop",NA,1985,"","","1/7/2022 11:57am","420 E. Baltimore, Baltimore, MD",-76.609406,39.289946,"420 e baltimore st, baltimore, md 21202, usa","Geocoded"
"2786","Club Mitchell","","1003 E. Pratt","Baltimore","MD","(L),(D),(PT)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","1003 E. Pratt, Baltimore, MD",-76.6012464,39.2878684,"1003 e pratt st, baltimore, md 21202, usa","Geocoded"
"2794","Great American Melting Pot","('Gamby's')(Sun.brunch*)","904 N. Charles St.","Baltimore","MD","(PE),(M),(R),(*)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","904 N. Charles St., Baltimore, MD",-76.6161035,39.2998635,"904 n charles st, baltimore, md 21201, usa","Geocoded"
"2793","Go West","(Some W, Levi, OC)(Opens 11am)(Also 'Loft' & 'Deck')","228 Park Ave.","Baltimore","MD","(W),(OC),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","228 Park Ave., Baltimore, MD",-76.6183121,39.292561,"228 park ave, baltimore, md 21201, usa","Geocoded"
"2791","Gay Community Center","(301)837-5445","241 W. Chase St.","Baltimore","MD","","Community Center/Support Groups",NA,1985,"","","1/7/2022 12:17pm","241 W. Chase St., Baltimore, MD",-76.6193163,39.301413,"241 w chase st, baltimore, md 21201, usa","Geocoded"
"2790","Gallery & Shipmates Room","Shipmates Room (In rear)","1735 Maryland","Baltimore","MD","(*),(SM),(W),(R)","Restaurant,Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","1735 Maryland, Baltimore, MD",-76.6176464,39.3096234,"1735 maryland ave, baltimore, md 21201, usa","Geocoded"
"2795","Hats","(Lunch)(Dj)","419 N. Paca St.","Baltimore","MD","(R)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","419 N. Paca St., Baltimore, MD",-76.6223268,39.2945251,"419 n paca st, baltimore, md 21201, usa","Geocoded"
"2801","Leon's","(Some OC)","870 Park Ave.","Baltimore","MD","(OC),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","870 Park Ave., Baltimore, MD",-76.618865,39.3014799,"870 park ave, baltimore, md 21201, usa","Geocoded"
"2799","Julian's Lounge","(Some L,YC,B)(Disco)","2314 Boston St.","Baltimore","MD","(L),(YC),(B),(D)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","2314 Boston St., Baltimore, MD",-76.5840081,39.2830706,"2314 boston st, baltimore, md 21224, usa","Geocoded"
"2800","Leather Underground","(Shop & dungeon)","136 W. Read St.","Baltimore","MD","","Erotic Shop",NA,1985,"","","1/7/2022 12:02pm","136 W. Read St., Baltimore, MD",-76.6182783,39.3002562,"136 w read st, baltimore, md 21201, usa","Geocoded"
