"Year","status","lat","lon","description","streetaddress","city","state","amenityfeatures","type","notes","title","unclear_address","full.address","geoAddress","ID"
2003,NA,39.9467814,-75.1611265,"215/985-2955","1201 Spruce St","Philadelphia","PA","(M),(GO)","Erotica","","Spruce Street Video",NA,"1201 Spruce St, Philadelphia, PA","1201 spruce st, philadelphia, pa 19107, usa","2003-PA-5597"
2003,NA,39.0655086,-123.4415092,"707/895-3069 historic country inn, lesbian-owned/run","8550 Hwy 128","Philo","CA","(GS),(GO)","Accommodations","","The Philo Pottery Inn",NA,"8550 Hwy 128, Philo, CA","8550 ca-128, philo, ca 95466, usa","2003-CA-5598"
2003,NA,33.4764329,-112.047963,"602/264-1341 noon, 6pm & 8pm","2622 N 16th St","Phoenix","AZ","","Info Lines & Services","","AA Lamda Club",NA,"2622 N 16th St, Phoenix, AZ","2622 north 16th street (at virginia ave) phoenix, az 85006, 2622 n 16th st, phoenix, az 85006, usa","2003-AZ-5599"
2003,NA,33.5002655,-112.0578372,"#8 602/266-6883, 888/266-6884 hot tub","1110 E Turney Ave","Phoenix","AZ","(MO),(SW),(N),(NS)","Accommodations","","Arizona Royal Villa Resort",NA,"1110 E Turney Ave, Phoenix, AZ","1110 e turney ave, phoenix, az 85014, usa","2003-AZ-5600"
2003,NA,33.5289378,-112.0542973,"(at Rose Ln) 602/274-1474, 800/974-1474 hot tub","6245 N 12th Pl","Phoenix","AZ","(MO),(SW),(N),(GO)","Accommodations","","Arizona Sunburst Inn",NA,"6245 N 12th Pl, Phoenix, AZ","mesa vista, 6245 n 12th pl, phoenix, az 85014, usa","2003-AZ-5601"
2003,NA,33.4837007,-111.9523415,"480/675-0247, 800/996-4108 luxury multi-room suites, 5 mins to Old Town Scottsdale","5965 E Orange Blossom Ln","Phoenix","AZ","(MO),(SW),(N)","Accommodations","","Casa de Mis Padres",NA,"5965 E Orange Blossom Ln, Phoenix, AZ","5965 e orange blossom ln, phoenix, az 85018, usa","2003-AZ-5602"
2003,NA,33.5102391,-112.0750098,"602/274-6302, 800/292-6403 hot tub","15 W Pasadena Ave","Phoenix","AZ","(GS),(SW),(WC),(GO)","Accommodations","","Maricopa Manor B&B Inn",NA,"15 W Pasadena Ave, Phoenix, AZ","15 w pasadena ave, phoenix, az 85013, usa","2003-AZ-5603"
2003,NA,33.5290172,-112.0807286,"(btwn Maryland & Bethany Home) 602/249-2974 full brkfst, hot tub","502 W Claremont Ave","Phoenix","AZ","(MW),(SW),(N),(NS),(WC)","Accommodations","","Larry's B&B",NA,"502 W Claremont Ave, Phoenix, AZ","502 w claremont st, phoenix, az 85013, usa","2003-AZ-5604"
2003,NA,33.4769948,-112.0778354,"#1 (at 3rdAve) 602/265-2590, 877/986-8733 suites","90 W Virginia Ave","Phoenix","AZ","(GS),(SW),(GO)","Accommodations","","Yum Yum Tree Guest House",NA,"90 W Virginia Ave, Phoenix, AZ","90 w virginia ave, phoenix, az 85003, usa","2003-AZ-5605"
2003,NA,33.4560053,-112.0740571,"(btwn Roosevelt & Fillmore) 602/258-6122 4pm-1am, upscale","718 N Central Ave","Phoenix","AZ","(MW),(E)","Bars","","Amsterdam",NA,"718 N Central Ave, Phoenix, AZ","718 n central ave, phoenix, az 85004, usa","2003-AZ-5606"
2003,NA,33.5217741,-112.0647068,"(S of Bethany Home) 602/277-9373 10am-1am, diverse crowd","5749 N 7th St","Phoenix","AZ","(MH),(NH),(K)","Bars","","Apollo's",NA,"5749 N 7th St, Phoenix, AZ","5749 n 7th st, phoenix, az 85014, usa","2003-AZ-5607"
2003,NA,33.4904177,-112.0653822,"(at Weldon) 602/212-9888 4pm-1am, cruise bar","3702 N 7th St","Phoenix","AZ","(M)","Bars","","Boot Camp",NA,"3702 N 7th St, Phoenix, AZ","3702 n 7th st, phoenix, az 85014, usa","2003-AZ-5608"
2003,NA,33.5012491,-112.0828245,"(at Indian School) 602/200-9154 noon-1am, patio","4428 N 7th Ave","Phoenix","AZ","(M)","Bars","","The Bunkhouse",NA,"4428 N 7th Ave, Phoenix, AZ","4428 n 7th ave, phoenix, az 85013, usa","2003-AZ-5609"
2003,NA,33.466092,-112.0353024,"(at 22nd St) 602/244-9943 4pm-1am, clsd Mon","2140 E McDowell Rd","Phoenix","AZ","(W),(D),(CW),(WC)","Bars","","Cash Inn Country",NA,"2140 E McDowell Rd, Phoenix, AZ","2140 e mcdowell rd, phoenix, az 85006, usa","2003-AZ-5610"
2003,NA,33.5089763,-112.0836713,"(at 7th Ave) 602/265-0224 2pm-1am, till 3am Fri-Sat, Sun bbq","727 W Camelback Rd","Phoenix","AZ","(M),(D),(CW),(WC)","Bars","","Charlie's",NA,"727 W Camelback Rd, Phoenix, AZ","727 w camelback rd, phoenix, az 85013, usa","2003-AZ-5611"
2003,NA,33.4590061,-112.1501944,"(N of Van Buren) 602/258-8343 9pm-3am Fri-Sat","702 N Central","Phoenix","AZ","(MW),(D),(S)","Bars","","The Crowbar",NA,"702 N Central, Phoenix, AZ","n c, phoenix, az 85009, usa","2003-AZ-5612"
2003,NA,33.4593124,-112.0735402,"(at Roosevelt) 602/253-3376 6am-1am, from 10am Sun, hustlers","1011 N Central Ave","Phoenix","AZ","(M),(WC),(H)","Bars","","Cruisin' Central",NA,"1011 N Central Ave, Phoenix, AZ","1011 n central ave, phoenix, az 85004, usa","2003-AZ-5613"
2003,NA,33.5089794,-112.0766876,"(btwn 3rd & Central Aves) 602/274-8505, noon-1am","155 W Camelback Rd","Phoenix","AZ","(M),(D)","Bars","","Harley's 155",NA,"155 W Camelback Rd, Phoenix, AZ","155 w camelback rd, phoenix, az 85013, usa","2003-AZ-5614"
2003,NA,33.4805802,-112.028937,"(at 24th St) 602/955-9805 8pm-1am, til 3am Fri-Sat, clsd Mon-Wed","2424 E Thomas Rd","Phoenix","AZ","(MW),(D),(S),(WC)","Bars","","Incognito Lounge",NA,"2424 E Thomas Rd, Phoenix, AZ","2424 e thomas rd, phoenix, az 85016, usa","2003-AZ-5615"
2003,NA,33.5096739,-112.077151,"(btwn 3rd & Central Aves) 602-266-0875 10am-1am","138 W Camelback Rd","Phoenix","AZ","(M),(NH)","Bars","","Johnny MC's",NA,"138 W Camelback Rd, Phoenix, AZ","138 w camelback rd, phoenix, az 85013, usa","2003-AZ-5616"
2003,NA,33.6284058,-112.0301479,"(btwn Greenway Pkwy & Greenway Rd) 602/867-2463 3pm-1am","15615 N Cave Creek Rd","Phoenix","AZ","(MW),(NH)","Bars","","Marly's",NA,"15615 N Cave Creek Rd, Phoenix, AZ","15615 n cave creek rd, phoenix, az 85032, usa","2003-AZ-5617"
2003,NA,33.4660818,-112.0154762,"(at 32nd St) 602/231-9427 noon-1am","3108 E McDowell Rd","Phoenix","AZ","(W),(NH),(K)","Bars","","Nasty's Sports Bar",NA,"3108 E McDowell Rd, Phoenix, AZ","3108 e mcdowell rd, phoenix, az 85008, usa","2003-AZ-5618"
2003,NA,33.4837143,-112.047311,"(at Thomas) 602/263-8424 7pm-1am, clsd Mon-Tue","3045 N 16th St","Phoenix","AZ","(M),(D),(MR-L),(TG),(S)","Bars","","Paco Paco's",NA,"3045 N 16th St, Phoenix, AZ","3045 n 16th st, phoenix, az 85016, usa","2003-AZ-5619"
2003,NA,33.4514023,-111.9739771,"(at 48th St) 602/267-9959, 10am-1am, popular Sun & Tue, patio, cruisy","5002 E Van Buren","Phoenix","AZ","(*),(M),(NH),(WC)","Bars","","Nu Towne Saloon",NA,"5002 E Van Buren, Phoenix, AZ","5002 e van buren st, phoenix, az 85008, usa","2003-AZ-5620"
2003,NA,33.4823805,-112.0307153,"(at Thomas) 602/957-6055 1pm-1am","3002 N 24th St","Phoenix","AZ","(M),(D),(E),(K),(S)","Bars","","The Park",NA,"3002 N 24th St, Phoenix, AZ","3002 n 24th st, phoenix, az 85016, usa","2003-AZ-5621"
2003,NA,33.5033207,-112.0652458,"(at Camelback) 602/277-2121 11am-midnight, Sun brunch","4540 N 7th St","Phoenix","AZ","(MW),(E),(V),(WC)","Bars","","Pookie's Cafe",NA,"4540 N 7th St, Phoenix, AZ","4540 n 7th st, phoenix, az 85014, usa","2003-AZ-5622"
2003,NA,33.5027088,-112.064637,"(at Minnezona) 602/285-0833 3pm-1am, from 11am Sun, sports bar","4531 N 7th St","Phoenix","AZ","(M),(F)","Bars","","Roscoe's on 7th",NA,"4531 N 7th St, Phoenix, AZ","minnezona, 4531 n 7th st, phoenix, az 85014, usa","2003-AZ-5623"
2003,NA,33.4661066,-111.9919091,"(at 41st St) 602/275-3509 noon-1am, sports bar","4132 E McDowell Rd","Phoenix","AZ","(M),(NH)","Bars","","Pumphouse II",NA,"4132 E McDowell Rd, Phoenix, AZ","4132 e mcdowell rd, phoenix, az 85008, usa","2003-AZ-5624"
2003,NA,33.5649154,-112.1527926,"(at Dunlap) 623/937-3139 10am-1am","8830 N 43rd Ave","Phoenix","AZ","(MW),(NH),(K)","Bars","","The Waterhole",NA,"8830 N 43rd Ave, Phoenix, AZ","8830 n 43rd ave, glendale, az 85302, usa","2003-AZ-5625"
2003,NA,33.5205184,-112.064718,"(btwn Bethany Home & Missouri) 602/265-9002 10am-1am","5707 N 7th St","Phoenix","AZ","(*),(M),(C),(DS)","Bars","","Winks",NA,"5707 N 7th St, Phoenix, AZ","5707 n 7th st, phoenix, az 85014, usa","2003-AZ-5626"
2003,NA,33.5115402,-112.064638,"(N of Camelback) 602/240-6969 11am-1am, from 10am wknds, till 3am Fri-Sat, Sun brunch","5111 N 7th St","Phoenix","AZ","(GO)","Restaurants","","Hamburger Mary's",NA,"5111 N 7th St, Phoenix, AZ","5111 n 7th st, phoenix, az 85014, usa","2003-AZ-5627"
2003,NA,33.4660592,-112.0445398,"(at 16th St) 602/254-0231 4pm-1am, till 3am Fri, till 6am Sat, clsd Sun-Wed, dancers Fri, circuit crowd Sat","1724 E McDowell","Phoenix","AZ","(*),(M),(D),(YC),(WC)","Nightclubs","","Boom",NA,"1724 E McDowell, Phoenix, AZ","1724 e mcdowell rd, phoenix, az 85006, usa","2003-AZ-5628"
2003,NA,33.4890471,-112.0742463,"(in 'Valley Bank Bldg' at Osborn) 602/279-0982, lunch & dinner, dinner only Sat, clsd Sun, int'l, full bar, patio","3550 N Central","Phoenix","AZ","(WC)","Restaurants","","Alexi's",NA,"3550 N Central, Phoenix, AZ","3550 n central ave, phoenix, az 85012, usa","2003-AZ-5629"
2003,NA,33.5126619,-112.0741019,"(at Camelback) 602/277-8814, 6:30am-2:30pm, from 8am Sun, kosher","5144 N Central","Phoenix","AZ","","Restaurants","","Katz's Deli",NA,"5144 N Central, Phoenix, AZ","5144 n central ave, phoenix, az 85012, usa","2003-AZ-5630"
2003,NA,33.367174,-112.0736703,"602/243-9113 lunch & dinner, clsd Sun-Mon, homecooking","8646 S Central Ave","Phoenix","AZ","","Restaurants","","Los Dos Molinos",NA,"8646 S Central Ave, Phoenix, AZ","8646 s central ave, phoenix, az 85041, usa","2003-AZ-5631"
2003,NA,33.4802751,-112.0906922,"602/263-1915 11am-9am, till 10pm Fri-Sat, clsd Sun","1335 W Thomas Rd","Phoenix","AZ","","Restaurants","","Persian Garden Cafe",NA,"1335 W Thomas Rd, Phoenix, AZ","1335 w thomas rd, phoenix, az 85013, usa","2003-AZ-5632"
2003,NA,33.5033207,-112.0652458,"(at Camelback) 602/277-2121 11am-midnight, Sun brunch, also full bar","4540 N 7th St","Phoenix","AZ","(MW),(E),(V),(WC)","Restaurants","","Pookie's Cafe",NA,"4540 N 7th St, Phoenix, AZ","4540 n 7th st, phoenix, az 85014, usa","2003-AZ-5633"
2003,NA,33.5103253,-111.9962348,"#204 (at 40th St) 602/224-0225 Southwestern","3930 Camelback Rd","Phoenix","AZ","(WC)","Restaurants","","Vincent Guerrihault on Camelback",NA,"3930 Camelback Rd, Phoenix, AZ","3930 e camelback rd, phoenix, az 85018, usa","2003-AZ-5634"
2003,NA,33.5060183,-112.0745515,"#121 (at Highland) 602/274-0994 11am-10pm, till 9pm Sun, lgbt video rentals & sales","4700 N Central","Phoenix","AZ","(WC)","Retail Shops","","Movies on Central",NA,"4700 N Central, Phoenix, AZ","4700 n central ave, phoenix, az 85012, usa","2003-AZ-5635"
2003,NA,33.5060183,-112.0745515,"#116(at Camelback) 602/285-1861 locations city-wide","4700 N Central","Phoenix","AZ","(WC)","Retail Shops","","Energy Taming",NA,"4700 N Central, Phoenix, AZ","4700 n central ave, phoenix, az 85012, usa","2003-AZ-5636"
2003,NA,33.4661943,-112.0823234,"(at McDowell Rd) 602/712-9338 10am-7pm, lgbt books & gifts","1605 N 7th Ave","Phoenix","AZ","","Retail Shops","","Root Seller Gallery",NA,"1605 N 7th Ave, Phoenix, AZ","1605 n 7th ave, phoenix, az 85007, usa","2003-AZ-5637"
2003,NA,33.5060183,-112.0745515,"#105 (at Highland) 602/279-9691, 800/269-4840 (mail order) 10am-9pm, till 8pm Sun, cards & gifts","4700 N Central Ave","Phoenix","AZ","(WC)","Retail Shops","","Unique on Central",NA,"4700 N Central Ave, Phoenix, AZ","4700 n central ave, phoenix, az 85012, usa","2003-AZ-5638"
2003,NA,33.4950177,-112.0504668,"602/234-1654 24hrs","1440 E Indian School Rd","Phoenix","AZ","(MO),(B),(L)","Men's Clubs","","Chute",NA,"1440 E Indian School Rd, Phoenix, AZ","1440 e indian school rd, phoenix, az 85014, usa","2003-AZ-5639"
2003,NA,33.4337502,-112.1072675,"(btwn 19th Ave & I-17) 602/271-9011 24hrs","1517 S Black Canyon Hwy","Phoenix","AZ","(SW),(PC)","Men's Clubs","","Flex Complex",NA,"1517 S Black Canyon Hwy, Phoenix, AZ","1517 s black canyon hwy, phoenix, az 85009, usa","2003-AZ-5640"
2003,NA,33.414944,-111.9942571,"(at 40th St) 602/271-9011","4030 E Elwood St","Phoenix","AZ","","Men's Clubs","","Hideout",NA,"4030 E Elwood St, Phoenix, AZ","4030 e elwood st, phoenix, az 85040, usa","2003-AZ-5641"
2003,NA,33.4467149,-112.0296822,"(at Jefferson) 602/306-1130","111 S 24th St","Phoenix","AZ","","Erotica","","Adult Shoppe",NA,"111 S 24th St, Phoenix, AZ","111 s 24th st, phoenix, az 85034, usa","2003-AZ-5642"
2003,NA,33.4705464,-112.1103965,"602/253-7126","2345 W Holly St","Phoenix","AZ","","Erotica","from 173","Adult Shoppe",NA,"2345 W Holly St, Phoenix, AZ","2345 w holly st, phoenix, az 85009, usa","2003-AZ-5643"
2003,NA,33.4945725,-112.1678307,"(at 51st Ave), 623/245-3008","5021 W Indian School Rd","Phoenix","AZ","","Erotica","from above","Adult Shoppe",NA,"5021 W Indian School Rd, Phoenix, AZ","5021 w indian school rd, phoenix, az 85031, usa","2003-AZ-5644"
2003,NA,33.5094927,-112.0697602,"(at Central) 602/266-3348","300 E Camelback","Phoenix","AZ","","Erotica","","Castle Megastore",NA,"300 E Camelback, Phoenix, AZ","300 e camelback rd, phoenix, az 85012, usa","2003-AZ-5645"
2003,NA,33.4450894,-111.9630151,"602/231-9837","5501 E Washington","Phoenix","AZ","","Erotica","from 176","Castle Megastore",NA,"5501 E Washington, Phoenix, AZ","5501 e washington st, phoenix, az 85034, usa","2003-AZ-5646"
2003,NA,33.5655161,-112.1179477,"602/995-1641","8802 N Black Canyon Fwy","Phoenix","AZ","","Erotica","from 176","Castle Megastore",NA,"8802 N Black Canyon Fwy, Phoenix, AZ","8802 n black cyn hwy, phoenix, az 85051, usa","2003-AZ-5647"
2003,NA,33.4304536,-112.0564428,"480/986-6114","8315 E Apache Tr","Phoenix","AZ","","Erotica","from 176","Castle Megastore",NA,"8315 E Apache Tr, Phoenix, AZ","e apache st, phoenix, az 85034, usa","2003-AZ-5648"
2003,NA,33.4807299,-112.0026216,"(at 36th St) 602/955-2000","3640 E Thomas Rd","Phoenix","AZ","","Erotica","","International Bookstore",NA,"3640 E Thomas Rd, Phoenix, AZ","3640 e thomas rd, phoenix, az 85018, usa","2003-AZ-5649"
2003,NA,33.5292505,-112.1860922,"623/939-3411","6327 N 59th Ave","Phoenix","AZ","(V)","Erotica","from 181","Pleasure World",NA,"6327 N 59th Ave, Phoenix, AZ","6327 n 59th ave, glendale, az 85301, usa","2003-AZ-5650"
2003,NA,33.4655022,-112.099079,"602/252-6446","1838 NW Grand Ave","Phoenix","AZ","(V)","Erotica","from 181","Pleasure World",NA,"1838 NW Grand Ave, Phoenix, AZ","1838 grand ave, phoenix, az 85007, usa","2003-AZ-5651"
2003,NA,33.4479238,-111.9936566,"(at 40th St) 602/275-0015","4029 E Washington","Phoenix","AZ","(V)","Erotica","","Pleasure World",NA,"4029 E Washington, Phoenix, AZ","4029 e washington st, phoenix, az 85034, usa","2003-AZ-5652"
2003,NA,33.466037,-112.044802,"(at 17th St) 602/254-9651 10am-6pm, till 4pm Sat, clsd Sun-Mon, leather shop","1716 E McDowell Rd","Phoenix","AZ","","Erotica","","Tuff Stuff",NA,"1716 E McDowell Rd, Phoenix, AZ","1716 e mcdowell rd, phoenix, az 85006, usa","2003-AZ-5653"
2003,NA,35.7948325,-83.5352014,"865/428-9488  Dolly Parton's 'whole-some Smoky Mountain theme park', 35 miles SE of Knoxville","1020 Dollywood Ln","Pigeon Forge","TN","","Entertainment & Recreation","","Dollywood",NA,"1020 Dollywood Ln, Pigeon Forge, TN","1020 dollywood ln, pigeon forge, tn 37863, usa","2003-TN-5654"
2003,NA,40.4295755,-79.9230504,"(at Murray, 2nd flr)  412/422-0114  6:30pm-9:30pm, 3pm-6pm Sat, clsd Sun","5808 Forward Ave","Pittsburgh","PA","","Info Lines & Services","","Gay/ Lesbian Community Center",NA,"5808 Forward Ave, Pittsburgh, PA","5808 forward ave, pittsburgh, pa 15217, usa","2003-PA-5655"
2003,NA,40.4678875,-80.018475,"412/231-4643  in restored farmhouse, hot tub","745 Maginn St","Pittsburgh","PA","(MO),(NS),(GO)","Accommodations","","The Arbors Guesthouse",NA,"745 Maginn St, Pittsburgh, PA","745 maginn st, pittsburgh, pa 15214, usa","2003-PA-5656"
2003,NA,40.4545153,-80.0131356,"412/231-6544  on gay-friendly North Side, also restaurant","604 W North Ave","Pittsburgh","PA","(MW),(F),(GO)","Accommodations","","The Inn on the Mexican War Streets",NA,"604 W North Ave, Pittsburgh, PA","604 w north ave, pittsburgh, pa 15212, usa","2003-PA-5657"
2003,NA,40.4522928,-79.9981178,"(near Cedar Ave)  412/231-3338 Victorian","614 Pressley","Pittsburgh","PA","(GF)","Accommodations","","The Priory",NA,"614 Pressley, Pittsburgh, PA","614 pressley st, pittsburgh, pa 15212, usa","2003-PA-5658"
2003,NA,41.053546,-79.9414216,"Bayers 724/637-2402  1hr from Pittsburgh, cabin & campsites, variety of events","311 Red Brush Rd","Pittsburgh","PA","(MW)","Accommodations","","Camp Davis",NA,"311 Red Brush Rd, Pittsburgh, PA","311 redbrush rd, boyers, pa 16020, usa","2003-PA-5659"
2003,NA,40.4614873,-79.9678127,"(at Herron Ave)  412/681-7991  10am-2am, from noon Sun","3315 Liberty Ave","Pittsburgh","PA","(GF)","Bars","","Brewery Tavern",NA,"3315 Liberty Ave, Pittsburgh, PA","3315 liberty ave, pittsburgh, pa 15201, usa","2003-PA-5660"
2003,NA,40.4437933,-79.9957245,"(at 10th St)  412/391-9990  2pm-2am, from 5pm Sat, from 6pm Sun, karaoke Mon & Th, go-go boys","965 Liberty Ave","Pittsburgh","PA","(M),(K),(S),(V)","Bars","","Images",NA,"965 Liberty Ave, Pittsburgh, PA","965 liberty ave, pittsburgh, pa 15222, usa","2003-PA-5661"
2003,NA,40.444344,-79.947944,"(at Craig)  412/682-8598  4pm-2am, from 2pm wknds, patio","4620 Forbes Ave","Pittsburgh","PA","(*),(M),(NH),(S)","Bars","","Holiday Bar",NA,"4620 Forbes Ave, Pittsburgh, PA","4620 forbes ave, pittsburgh, pa 15213, usa","2003-PA-5662"
2003,NA,40.4593145,-79.9655863,"(at Liberty, in 'Donny's' base-ment)  412/682-9869  8pm-midnight Th, 9pm-2am Fri-Sat, 5pm-midnight Sun","1226 Herron Ave","Pittsburgh","PA","(*),(M),(L),(F),(V)","Bars","","Leather Central",NA,"1226 Herron Ave, Pittsburgh, PA","1226 herron ave, pittsburgh, pa 15219, usa","2003-PA-5663"
2003,NA,40.456257,-79.9307543,"(at Maryland)  412/661-5600  4pm-2am, from 2pm Sun, also restaurant, piano sing-along Sat","5801 Ellsworth Ave","Pittsburgh","PA","(*),(MW),(P)","Bars","","New York, New York",NA,"5801 Ellsworth Ave, Pittsburgh, PA","5801 ellsworth ave, pittsburgh, pa 15232, usa","2003-PA-5664"
2003,NA,40.4435643,-79.9966305,"(at Smithfield)  412/338-1533  11am-2am, from 5pm Sat, from 1pm Sun, also restaurant","941 Liberty Ave","Pittsburgh","PA","(MW),(NH),(S)","Bars","","Liberty Avenue Saloon",NA,"941 Liberty Ave, Pittsburgh, PA","941 liberty ave, pittsburgh, pa 15222, usa","2003-PA-5665"
2003,NA,40.4719928,-80.0376211,"(near Beaver)  412/766-7222  9pm-2am, clsd Sun-Tue","1740 Eckert St","Pittsburgh","PA","(*),(M),(D),(L),(WC)","Bars","","Pittsburgh Eagle",NA,"1740 Eckert St, Pittsburgh, PA","1740 eckert st, pittsburgh, pa 15212, usa","2003-PA-5666"
2003,NA,40.450051,-79.9138724,"(at Reynold's)  412/362-1600  4pm-2am, 2pm-8pm Sun","401 Hastings St","Pittsburgh","PA","(GF),(F)","Bars","","Senator's",NA,"401 Hastings St, Pittsburgh, PA","401 hastings st, pittsburgh, pa 15206, usa","2003-PA-5667"
2003,NA,40.4593145,-79.9655863,"(at Liberty)  412/682-9869  4pm-2am, from 3pm Sun, leather bar downstairs","1226 Herron Ave","Pittsburgh","PA","(*),(MW),(D),(L),(F),(E)","Nightclubs","","Donny's Place",NA,"1226 Herron Ave, Pittsburgh, PA","1226 herron ave, pittsburgh, pa 15219, usa","2003-PA-5668"
2003,NA,40.4487223,-79.9882282,"(at 16th)  412/566-8988  4pm-2am","1519 Penn Ave","Pittsburgh","PA","(MW),(NH),(F),(WC)","Bars","","Real Luck Cafe",NA,"1519 Penn Ave, Pittsburgh, PA","1519 penn ave, pittsburgh, pa 15222, usa","2003-PA-5669"
2003,NA,40.4434777,-79.9969896,"(at Smithfield)  412/642-4435  5pm-midnight, clsd Sun, also restaurant","931 Liberty Ave","Pittsburgh","PA","(MW),(F),(S)","Bars","","Sidekick's",NA,"931 Liberty Ave, Pittsburgh, PA","931 liberty ave, pittsburgh, pa 15222, usa","2003-PA-5670"
2003,NA,40.4497609,-79.9873964,"412/261-2221  dinner nightly, clsd Mon","1650 Smallman St","Pittsburgh","PA","(E),(WC)","Restaurants","","Rosebud",NA,"1650 Smallman St, Pittsburgh, PA","1650 smallman st, pittsburgh, pa 15222, usa","2003-PA-5671"
2003,NA,40.4426279,-79.9982557,"(at 9th)  412/281-2131  9pm-2am, clsd Sun-Mon, 18+ Tue & Th","818 Liberty Ave","Pittsburgh","PA","(*),(M),(D),(S),(YC)","Nightclubs","","Pegasus Night Club",NA,"818 Liberty Ave, Pittsburgh, PA","818 liberty ave, pittsburgh, pa 15222, usa","2003-PA-5672"
2003,NA,40.4435643,-79.9966305,"2nd flr (at Smithfield)  412/391-08084  10pm-3am","941 Liberty Ave","Pittsburgh","PA","(MW),(D),(PC)","Nightclubs","","House of Tilden",NA,"941 Liberty Ave, Pittsburgh, PA","941 liberty ave, pittsburgh, pa 15222, usa","2003-PA-5673"
2003,NA,40.423945,-79.969846,"(at 26th St)  412/488-2700  8pm-2am Fri-Sat","2604 Josephine St","Pittsburgh","PA","(MW),(D)","Nightclubs","","Studio 54",NA,"2604 Josephine St, Pittsburgh, PA","2604 josephine st, pittsburgh, pa 15203, usa","2003-PA-5674"
2003,NA,40.4483754,-80.0024908,"(at General Robinson)  412/237-8300  clsd Mon, is it soup or is it art-see for yourself","117 Sandusky St","Pittsburgh","PA","","Entertainment & Recreation","","Andy Warhol Museum",NA,"117 Sandusky St, Pittsburgh, PA","117 sandusky st, pittsburgh, pa 15212, usa","2003-PA-5675"
2003,NA,40.428918,-79.9833256,"(15th)  412/488-4475  7am-2am, from 8am wknds, full bar","1501 E Carson St","Pittsburgh","PA","","Restaurants","","Tuscany Cafe",NA,"1501 E Carson St, Pittsburgh, PA","1501 e carson st, pittsburgh, pa 15203, usa","2003-PA-5676"
2003,NA,40.4315965,-79.9230259,"(at Nicholson)  412/421-7104  10am-8pm, till 6pm Fri-Sat","2301 Murray Ave","Pittsburgh","PA","(WC)","Retail Shops","","A Pleasant Present",NA,"2301 Murray Ave, Pittsburgh, PA","2301 murray ave, pittsburgh, pa 15217, usa","2003-PA-5677"
2003,NA,40.441297,-79.9588262,"(at Meyran)  412/683-2644  9:30am-5:45pm, till 4:30pm Sat, clsd Sun, general","3604 5th Ave","Pittsburgh","PA","","Bookstores","","The Bookstall",NA,"3604 5th Ave, Pittsburgh, PA","3604 fifth ave, pittsburgh, pa 15213, usa","2003-PA-5678"
2003,NA,40.4296121,-79.922473,"412/421-3269  11am-8pm, till 9pm Fri-Sat, 1pm-6pm Sun, clsd Mon, pride items, books","5831 Forward Ave","Pittsburgh","PA","(GO)","Retail Shops","","ellenbee's",NA,"5831 Forward Ave, Pittsburgh, PA","5831 forward ave, pittsburgh, pa 15217, usa","2003-PA-5679"
2003,NA,40.4289625,-79.9844211,"(btwn 13th & 14th)  412/381-3911  11am-9pm, till 11pm Fri-Sat, noon-6pm Sun, magazines, leather, piercing","1321 E Carson St","Pittsburgh","PA","(WC)","Retail Shops","","Slacker",NA,"1321 E Carson St, Pittsburgh, PA","1321 e carson st, pittsburgh, pa 15203, usa","2003-PA-5680"
2003,NA,40.437463,-79.9766758,"(at Seneca)  412/471-8548  24hrs","2025 Forbes Ave","Pittsburgh","PA","(PC)","Men's Clubs","","Arena Health Club",NA,"2025 Forbes Ave, Pittsburgh, PA","2025 forbes ave, pittsburgh, pa 15219, usa","2003-PA-5681"
2003,NA,40.4377559,-80.0005552,"(at Smithfield)  412/261-9119  24hrs, leather & toys","346 Blvd of the Allies","Pittsburgh","PA","","Erotica","","Boulevard Videos & Magazines",NA,"346 Blvd of the Allies, Pittsburgh, PA","346 boulevard of the allies, pittsburgh, pa 15222, usa","2003-PA-5682"
2003,NA,40.4457246,-79.9928515,"(enter side)  412/471-6790  24hrs, 3 flrs, gym, rooftop tanning deck","1139 Penn Ave","Pittsburgh","PA","(PC)","Men's Clubs","","Club Pittsburgh",NA,"1139 Penn Ave, Pittsburgh, PA","1139 penn ave, pittsburgh, pa 15222, usa","2003-PA-5683"
2003,NA,40.4426923,-79.9981968,"(at 9th)  412/76503790  24hrs","816 Liberty Ave","Pittsburgh","PA","","Erotica","","Golden Triangle News",NA,"816 Liberty Ave, Pittsburgh, PA","816 liberty ave, pittsburgh, pa 15222, usa","2003-PA-5684"
2003,NA,42.4089831,-73.262924,"Rte 20, 413/496-8055","1021 South St","Pittsfield","MA","","Erotica","","Video Expo",NA,"1021 South St, Pittsfield, MA","1021 south st, pittsfield, ma 01201, usa","2003-MA-5685"
2003,NA,40.609607,-74.4176575,"(at 9th St)  908/753-0922, 888/PILLARS (745-5277)  full brkfst, Georgian/ Victorian mansion","922 Central Ave","Plainfield","NJ","(GS),(NS),(GO)","Accommodations","","The Pillars of Plainfield B&B",NA,"922 Central Ave, Plainfield, NJ","922 central ave, plainfield, nj 07060, usa","2003-NJ-5686"
