ID,title,status,description,streetaddress,lat,lon,city,state,amenityfeatures,type,Year,unclear_address,uncleartype,notes,lastmodified
264,Kneeling Park ,Found,T-Room (Nice),,39.121909,-122.855206,Clear Lake,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/15/2022 2:10pm
265,Library Park,Found,(Lakeport),,39.043103,-122.913873,Clear Lake,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/15/2022 2:11pm
266,South Shore Shopping Center,Found,T-Room (Lakeport),,37.756594,-122.251475,Clear Lake,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/15/2022 2:51pm
267,Vista Point,General Coordinates Used,(Clear Lake Highlands Hwy. 20  T-Room),,39.05819,-122.831015,Clear Lake,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/15/2022 3:03pm
271,Orange Coast College,Found,(Fine Arts T-Room),,33.668604,-117.91038,Costa Mesa,CA,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,2/15/2022 3:08pm
272,South Coast Plaza Shopping Center,Found,(T-Rooms are AYOR),,33.68892,-117.88779,Costa Mesa,CA,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,2/15/2022 5:55pm
271 copy,Orange Coast College,General Coordinates Used,(Men's Phys Ed T-Rooms),,33.671327,-117.911708,Costa Mesa,CA,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,2/15/2022 5:53pm
275,'T-Rooms' ,General Coordinates Used,opp. Henry Dana St. Park,,33.467226,-117.698101,Dana Point,CA,Cruisy Area,Cruising Areas,1984,checked,,,3/4/2022 4:19am
276 copy,U.C.D.,Found,(4th floor) (T-Rooms) (Shields Library),,38.539647,-121.74959,Davis,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/18/2022 9:51am
276,U.C.D.,General Coordinates Used,(4th floor) (T-Rooms) (TB5 Bldg.),,38.538232,-121.761712,Davis,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/18/2022 9:52am
755,Blue Heron,Found,,Hwy. 116 ,38.452962,-123.052684,Duncan Mills,CA,"(M),(R)",Restaurant,1984,checked,,Listed under 'Russian River',3/4/2022 4:40am
278,Dutch Treat ,General Coordinates Used,Off Hwy. 80,,39.205959,-120.83781,Dutch Flat,CA,"(M),(R)",Restaurant,1984,checked,,,3/4/2022 4:20am
887,Grossmont College,Found,Student Center,,32.815608,-117.005201,El Cajon,CA,Cruisy Area,Cruising Areas,1984,checked,,Listed under San Diego,3/1/2022 4:57am
887 copy,Grossmont College,Found,Quad Library,,32.816782,-117.006292,El Cajon,CA,Cruisy Area,Cruising Areas,1984,checked,,Listed under San Diego,3/1/2022 4:59am
280,Parkway Plaza Mall-May Co.,Found,,,32.805452,-116.967188,El Cajon,CA,Cruisy Area,Cruising Areas,1984,checked,,,3/1/2022 5:00am
281,Wells Park,Found,,,32.799976,-116.942355,El Cajon,CA,Cruisy Area,Cruising Areas,1984,checked,,,3/1/2022 5:02am
282,Greyhound Bus Depot,General Coordinates Used,T-Room,,32.792,-115.563051,El Centro,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/18/2022 9:57am
285,Grape Day Park,Found,(Heritage Section),,33.123954,-117.083381,Escondido,CA,Cruisy Area,Cruising Areas,1984,checked,,,3/4/2022 4:21am
286,Baths,Found,(Thru bar - closes 12 midnight or 1am),7th & 'A' Sts.,40.799555,-124.170905,Eureka,CA,"(M),(OC),(PT)","Bars/Clubs,Bathhouses",1984,checked,,,2/18/2022 10:14am
288,Eureka Boat Basin,Found,T-Room,,40.803738,-124.177284,Eureka,CA,"(AYOR),Cruisy Area",Cruising Areas,1984,checked,,,2/18/2022 10:19am
290,Sequoia Park Zoo,Found,,,40.777042,-124.144658,Eureka,CA,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,2/18/2022 10:23am
291,Trinidad Beach St. Park,Found,21ni. N. of Eureka 'BA' beach - 7/10 mi. N. of park entrance,,41.058433,-124.149553,Eureka,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/18/2022 10:24am
292,'Truck Stop' ,General Coordinates Used,on US 101 S. ,,40.802071,-124.163673,Eureka,CA,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,2/18/2022 10:14am
287,Driftwood Tavern,General Coordinates Used,(WE*),"1st & ""C"" St.",40.802071,-124.163673,Eureka,CA,"(D),(L),(PT),(W),(WE),(*)",Bars/Clubs,1984,checked,,,2/18/2022 10:18am
289,Old Town ,General Coordinates Used,'Nights',,40.802071,-124.163673,Eureka,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/18/2022 10:20am
1011,'Miracle',General Coordinates Used,"Folsom to Harrison, bet 12th & 7th",,38.677959,-121.176058,Folsom,CA,Cruisy Area,Cruising Areas,1984,checked,,,3/6/2022 7:42am
294,Coyote Hills Regional Park,Found,,,37.556629,-122.09406,Fremont,CA,Cruisy Area,Cruising Areas,1984,checked,,,3/4/2022 4:22am
304,Radio Park,Found,1st & Clinton,1st & Clinton,36.771684,-119.773827,Fresno,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/18/2022 10:26am
305,Roeding Park,Found,,,36.755454,-119.823977,Fresno,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/18/2022 10:30am
306,Woodward Park,Found,,,36.872167,-119.78603,Fresno,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/18/2022 10:30am
307,Galaxy Roller Rink,Found,(Tues.) (714) 525-1334,,33.870977,-117.968612,Fullerton,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/18/2022 10:37am
308,Hillcrest Park ,Found,T-Rooms,,33.88271,-117.921239,Fullerton,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/18/2022 10:38am
773,Stumptown Annie's Pizza,Found,,Main St. ,38.513768,-122.98342,Guerneville,CA,(R),Restaurant,1984,checked,,Listed under 'Russian River',2/23/2022 2:59pm
757,Camelot Resort,General Coordinates Used,,4th & Mill,38.501858,-122.99611,Guerneville,CA,(H),Hotel,1984,checked,,Listed under 'Russian River',2/23/2022 2:54pm
770,Russina River Resort,General Coordinates Used,(Triple R) (Swim pool & Jacuzzi) ,Mill & 4th,38.501858,-122.99611,Guerneville,CA,(R),Restaurant,1984,checked,,Listed under 'Russian River',2/23/2022 2:57pm
774,Wildwood Ranch,General Coordinates Used,(Resort) (Swim pool-2 day min.) (707) 632-5321,"P.O. Box 78, Guerneville 95446",38.501858,-122.99611,Guerneville,CA,,Hotel,1984,checked,,Listed under 'Russian River',2/23/2022 3:03pm
326,Maze Stone County Park,Found,41/2 mi. W. on Hwy. 74,41/2 mi. W. on Hwy. 74,33.781393,-117.056477,Hemet,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/18/2022 10:41am
328,'Rest Stop' ,General Coordinates Used,"on I-280, just N. of Bunker Hill Dr. exit","on I-280, just N. of Bunker Hill Dr. exit",37.574103,-122.379416,Hillsborough,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/18/2022 10:45am
453,Griffith Park,Found,near Golf Course & Ferndale Loop Parking Lot,,34.136554,-118.2942,Hollywood,CA,"(AYOR),Cruisy Area",Cruising Areas,1984,checked,,,2/20/2022 7:31am
455,L.A.C.C.,Found,(Downstairs T-Room) (DaVinci Hall),,34.086507,-118.292767,Hollywood,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/20/2022 7:43am
514,Robertson Blvd. ,Found,(Days),,34.079078,-118.384466,Hollywood,CA,Cruisy Area,Cruising Areas,1984,checked,,,4/27/2022 5:29pm
516,Santa Monica Blvd. ,Found,'Boys Town' - Near the Four Star,,34.090711,-118.337459,Hollywood,CA,Cruisy Area,Cruising Areas,1984,checked,,,4/27/2022 5:30pm
465,Compass ,General Coordinates Used,(Publication) (213) 874-4838,"P.O. Box 1586, Hollywood, CA 90028",34.092809,-118.328661,Hollywood,CA,,Publications,1984,checked,,,2/20/2022 7:30am
454,Hollywood Blvd. ,General Coordinates Used,"Walking, hitch-hiking or by car, from Highland to Vermont",,34.101592,-118.333351,Hollywood,CA,"(AYOR),Cruisy Area",Cruising Areas,1984,checked,,,2/20/2022 7:47am
513,Melrose Ave.,General Coordinates Used,Around Drake Theatre,,34.083467,-118.33854,Hollywood,CA,"(AYOR),Cruisy Area",Cruising Areas,1984,checked,,,4/27/2022 5:29pm
445,Roommate Matchers ,General Coordinates Used,(213) 655-5944,,34.092809,-118.328661,Hollywood,CA,,Organization,1984,checked,,,2/20/2022 7:58am
331,Salt Lake Park,Found,,,33.974311,-118.205635,Huntington Park,CA,Cruisy Area,Cruising Areas,1984,checked,,,3/4/2022 4:22am
346,Heisler Park,Found,,,33.543401,-117.790111,Laguna Beach,CA,"(AYOR),Cruisy Area",Cruising Areas,1984,checked,,,2/18/2022 10:55am
348,Jack in the Box,Found,,1200 S. Coast Hwy.,33.533329,-117.775955,Laguna Beach,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/18/2022 11:01am
349,Mountian Beach & steps by Coast Inn,Found,(Nites AYOR),,33.531155,-117.775497,Laguna Beach,CA,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,2/18/2022 11:09am
350,Ninth St. Beach ,Found,(the 'Thousand Steps'),S. Laguna,33.49784,-117.740971,Laguna Beach,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/18/2022 11:10am
351,Village Faire Mall,Found,T-Rooms,,33.533864,-117.776413,Laguna Beach,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/18/2022 11:12am
347,'Hitch-hikers',General Coordinates Used,on Coast Hwy. from Broadway to Bluebird Canyon Rd.,,33.542719,-117.785357,Laguna Beach,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/22/2022 8:17am
343,Newport Station,General Coordinates Used,(Disco) (See Costa Mesa),,33.542719,-117.785357,Laguna Beach,CA,(*),Bars/Clubs,1984,checked,,Also listed under Costa Mesa,2/18/2022 11:09am
352,West St. Beach,General Coordinates Used,nr. Laguna Royal Motel S. Laguna,S. Laguna,33.542719,-117.785357,Laguna Beach,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/18/2022 11:14am
353,Laguna Hills Mall,Found,,,33.610189,-117.707538,Laguna Hills,CA,Cruisy Area,Cruising Areas,1984,checked,,,3/5/2022 11:10am
355,Monaco Motel,Found,(916) 577-6073 (S. Lake Tahoe),Stateline & Pine,38.960777,-119.945911,Lake Tahoe,CA,"(M),(H)",Hotel,1984,checked,,,2/18/2022 11:24am
356,Sans Souci ,General Coordinates Used,(916) 587-3730 Donner-Truckee,,39.096849,-120.032351,Lake Tahoe,CA,(H),Hotel,1984,checked,,"see silencing the past
",2/19/2022 11:15am
357,Sierra Wood Guest House,General Coordinates Used,(916) 577-6073,"P.O. Box 11194, Tahoe Paradise, CA. 95708",39.096849,-120.032351,Lake Tahoe,CA,"(H),(*)",Hotel,1984,checked,,,2/19/2022 11:16am
403,'Hitch-hikers',Found,on Broadway,,33.769284,-118.193606,Long Beach,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/22/2022 8:16am
398,Cherry St. Park & Beach,Found,,,33.762188,-118.164749,Long Beach,CA,"(AYOR),Cruisy Area",Cruising Areas,1984,checked,,,2/19/2022 11:36am
401,Granada Beach & parking lot,Found,,,33.754667,-118.139058,Long Beach,CA,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,2/19/2022 4:29pm
402,Hartwell Park,Found,,,33.831305,-118.119922,Long Beach,CA,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,2/19/2022 4:34pm
404,Houghton Park,Found,T-Rooms (N. Long Beach),,33.869693,-118.183485,Long Beach,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/19/2022 4:35pm
405,Marine Stadium ,Found,T-Room ,,33.767906,-118.130489,Long Beach,CA,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,2/19/2022 4:38pm
406,Recreation Park,Found,at 7th & Park Ave.,,33.774956,-118.135192,Long Beach,CA,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,2/22/2022 8:16am
388,Silver Fox,Found,(Castro-like cruise bar),411 Redondo at 4th,33.772036,-118.152581,Long Beach,CA,(*),"Cruising Areas,Bars/Clubs",1984,checked,,,2/19/2022 5:01pm
393,Tee Cee's ,Found,(WE*) (Liquor),558 Willow nr. Atlantic,33.804151,-118.185349,Long Beach,CA,"(R),(E),(WE),(*)",Restaurant,1984,checked,,,2/20/2022 7:23am
399,C.S.U. Long Beach,General Coordinates Used,"SC1 (2nd & 4th floors), Sb-1 (2nd floor) & FA 4 (2nd & 4th floors)",,33.783824,-118.11409,Long Beach,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/19/2022 11:29am
365,Club PT-1202,General Coordinates Used,(See PT-1202),,33.783824,-118.11409,Long Beach,CA,(*),Bars/Clubs,1984,checked,,,2/19/2022 2:31pm
368,Dignity,General Coordinates Used,,"P.O. Box 15037, L.B., CA 90815",33.77005,-118.193739,Long Beach,CA,,Religious Institution,1984,checked,,,2/19/2022 4:11pm
369,Directory,General Coordinates Used,(Publication),"P.O. Box 2868 L.B., CA 90801",33.77005,-118.193739,Long Beach,CA,,Publications,1984,checked,,,2/19/2022 4:12pm
400,Edward's Pretty Preppie Penthouse,General Coordinates Used,,,33.77005,-118.193739,Long Beach,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/19/2022 4:25pm
511,Beverly Center,Found,,,34.075171,-118.377355,Los Angeles,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/20/2022 7:29am
408,Blanche's on Bronson,Found,(Disco) (at Franklin),1917 Bronson ,34.105656,-118.318483,Los Angeles,CA,(D),Bars/Clubs,1984,checked,,Found address on Queer Maps: https://queermaps.org/place/blanches-on-bronson,2/20/2022 8:11am
1197,Cabrillo Beach,Found,T-Room,,33.71101,-118.283293,Los Angeles,CA,Cruisy Area,Cruising Areas,1984,checked,,,3/4/2022 3:23am
464,Carriage Trade ,Found,(at Harper),8225 Beverly ,34.0763,-118.368849,Los Angeles,CA,"(R),(*)",Restaurant,1984,checked,,,2/20/2022 8:19am
618,Griffith Park,Found,Sonora & Victory,,34.136554,-118.2942,Los Angeles,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/22/2022 8:15am
619,Magnolia Park,Found,,,34.168273,-118.338889,Los Angeles,CA,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,2/20/2022 8:26am
526,Royal Viking Motel ,Found,,2025 W. 3rd at Alvarado,34.063277,-118.271982,Los Angeles,CA,"(M),(H)",Hotel,1984,checked,,Midtown - L.A.,4/27/2022 5:36pm
630,U.C.L.A.,Found,(Student Union) (T-Rooms),,34.070418,-118.444145,Los Angeles,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/20/2022 8:51am
630 copy,U.C.L.A.,Found,(Powell Library) (T-Rooms),,34.07164,-118.442177,Los Angeles,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/20/2022 8:51am
630 copy,U.C.L.A.,Found,(Royce Hall Basement) (T-Rooms),,34.072809,-118.442159,Los Angeles,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/20/2022 8:51am
629,Venice Beach,Found,Parking Lot,,33.993258,-118.480598,Los Angeles,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/20/2022 8:51am
456,Sunset Blvd.,General Coordinates Used,Hitch-hikers W. of Highland,,34.080667,-118.413141,Los Angeles,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/20/2022 8:31am
631,Vasona Lake County Park,Found,(Days) T-Rooms,,37.234709,-121.972874,Los Gatos,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/20/2022 8:53am
633,Ellis Lake,Found,T-Rooms,,39.146766,-121.588173,Marysville,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/20/2022 8:57am
634,River Front Park,Found,,,39.14156,-121.604105,Marysville,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/20/2022 8:58am
635,Seagull Inn,Found,Lansing & Ukiah,Lansing & Ukiah,39.306014,-123.797836,Mendocino,CA,"(M),(H)",Hotel,1984,checked,,,2/20/2022 9:03am
636,Saddleback College S. Campus ,Found,Science Math Bldg. (3rd floor) & Fine Arts Bldg. (1st floor) T-Room,,33.553689,-117.66631,Mission Viejo,CA,Cruisy Area,Cruising Areas,1984,checked,,,3/4/2022 4:28am
637,Adult Book Store,Found,,1313 McHenry,37.662316,-120.994488,Modesto,CA,,Book Store,1984,checked,,,3/5/2022 10:36am
637 copy,Adult Book Store,Found,,1245 McHenry,37.662066,-120.994325,Modesto,CA,,Book Store,1984,checked,,,3/5/2022 10:36am
647,Garrapata Beach,Found,'B.A.' Beach - N. End ,,36.422101,-121.914599,Monterey,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/20/2022 9:10am
648,7.3 mi. S. of Rio Rd. ,General Coordinates Used,7.3 mi. S. of Rio Rd. (Carmel) on Hwy. 1,,36.600238,-121.894676,Monterey,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/20/2022 9:04am
649,Morro Rock,Found,T-Room (Late),,35.369419,-120.86768,Morro Bay,CA,Cruisy Area,Cruising Areas,1984,checked,,,3/4/2022 4:29am
651,Napa Gay Collective Hotline,General Coordinates Used,(707) 224-3836,,38.297538,-122.286865,Napa,CA,,Hotline,1984,checked,,,3/6/2022 7:36am
666,Lake Merritt,Found,(Aviod nites),,37.801239,-122.258299,Oakland,CA,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,2/20/2022 9:14am
669,Beach ,Found,from Pier S. to T-Rooms,,33.195369,-117.384897,Oceanside,CA,"(AYOR),Cruisy Area",Cruising Areas,1984,checked,,,2/21/2022 3:30am
671,'Hitch-hikers' ,General Coordinates Used,on Hill St.,Hill St.,33.19587,-117.379483,Oceanside,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/20/2022 9:15am
670,Bus Depot,General Coordinates Used,,,33.19587,-117.379483,Oceanside,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/21/2022 3:31am
672,Union 76 Truck Stop ,Found,I-10 opp. Ontario Speedway ,,34.065437,-117.56142,Ontario,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/22/2022 8:14am
704,Rhinoceros Cafe,Found,At Dave's Villa Caprice,,33.7927697,-116.4813021,Palm Springs,CA,(R),Restaurant,1984,checked,,,2/22/2022 6:42am
714,Ruth Hardy Park,Found,,,33.834994,-116.538993,Palm Springs,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/22/2022 6:44am
712,'Cruisy jacuzzi' ,General Coordinates Used,sauna & bushes at Desert Palms (Late) (at Desert Palms),,33.894667,-116.615475,Palm Springs,CA,"(*),Cruisy Area",Cruising Areas,1984,checked,,,4/27/2022 5:52pm
688,Desert Business Assn.,General Coordinates Used,,"P.O. Box 773 Palm Springs, CA",33.830296,-116.545292,Palm Springs,CA,,Organization,1984,checked,,,2/21/2022 4:02am
689,Desert Guide,General Coordinates Used,(Publication) (619) 329-1181,,33.830296,-116.545292,Palm Springs,CA,,Publications,1984,checked,,,2/21/2022 4:02am
713,Golf Course & Orchards ,General Coordinates Used,at Lost World (late),Lost World,33.830296,-116.545292,Palm Springs,CA,Cruisy Area,Cruising Areas,1984,checked,,"According to this blog post, the resort used to be called The New Lost World: http://jimarnoldblog.com/blog/tag/the-new-lost-world-resort/ ",2/22/2022 6:31am
697,Images,General Coordinates Used,"(""Gaf"") (Some YC, L) (Disco) (at Cathedral)",68-555 Ramon Rd. ,33.830296,-116.545292,Palm Springs,CA,"(YC),(L),(D),(PT)",Bars/Clubs,1984,checked,,,2/22/2022 6:32am
710,The Bottom Line,General Coordinates Used,(Publication) (619) 323-0552,,33.830296,-116.545292,Palm Springs,CA,,Publications,1984,checked,,,2/22/2022 7:05am
718,Stanford Shopping Mall,Found,,,37.443498,-122.170994,Palo Alto,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/22/2022 7:10am
724,Vicinity of City Hall,Found,(City Hall),,34.147692,-118.14327,Pasadena,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/22/2022 8:13am
732,Ganesha Park,Found,,,34.076281,-117.760531,Pomona,CA,"(AYOR),Cruisy Area",Cruising Areas,1984,checked,,,2/22/2022 7:22am
733,Garfield Park,Found,,,34.063327,-117.733855,Pomona,CA,"(AYOR),Cruisy Area",Cruising Areas,1984,checked,,,2/22/2022 7:49am
734,Park along river,Found,(early evenings) (along river),,40.174536,-122.229586,Red Bluff,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/22/2022 8:13am
737,Redding River Park,Found,,,40.605773,-122.400894,Redding,CA,Cruisy Area,Cruising Areas,1984,checked,,,3/4/2022 4:38am
736,Olive Oil's ,General Coordinates Used,(Miracle Mile),1 Market ,40.58654,-122.391675,Redding,CA,"(M),(L),(PT)",Bars/Clubs,1984,checked,,,3/4/2022 4:37am
741,Alondra Park,Found,,,33.882886,-118.339748,Redondo Beach,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/22/2022 7:58am
742,"Beach opp, City Hall",General Coordinates Used,"opp, City Hall",,33.845114,-118.388513,Redondo Beach,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/22/2022 8:05am
745,Copper Shield,Found,El Camino Real & Roosevelt,,37.479094,-122.224993,Redwood City,CA,"(M),(R),(C),(AH)",Restaurant,1984,checked,,,2/23/2022 2:02pm
768,Rivernest Lodge,Found,(Rio Nido),,38.52103,-122.978381,Rio Nido,CA,"(M),(H)",Hotel,1984,checked,,"Rio Nido is known to locals as ""river nest"":  https://russianriver.com/russian-river-memories-rio-nido/ ",3/6/2022 7:40am
752,'The Grove' ,Found,S. end of Evans Lake,S. end of Evans Lake,33.980601,-117.375494,Riverside,CA,Cruisy Area,Cruising Areas,1984,checked,,,4/27/2022 6:10pm
750,Fairmont Park,Found,,,33.995062,-117.381194,Riverside,CA,"(AYOR),Cruisy Area",Cruising Areas,1984,checked,,,2/23/2022 2:22pm
748,Menagerie,Found,(New disco. opp Mission Inn- May be opening soon),,33.981342,-117.372946,Riverside,CA,,Bars/Clubs,1984,checked,,The Menagerie's website: https://www.menagerieriverside.com/,2/23/2022 2:31pm
753,Tyler Mall,Found,J.C. Penney T-Room,,33.910116,-117.457559,Riverside,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/23/2022 2:38pm
751,Greyhound Bus Depot,General Coordinates Used,T-Room,,33.980601,-117.375494,Riverside,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/23/2022 2:26pm
749,Night Court,General Coordinates Used,(Some L),3711 Orange at 7th,33.980601,-117.375494,Riverside,CA,(L),Bars/Clubs,1984,checked,,,2/23/2022 2:34pm
754,U.C.R. ,General Coordinates Used,(T-Room) (Phys. Ed. Bldg.),,33.973706,-117.328064,Riverside,CA,Cruisy Area,Cruising Areas,1984,checked,,,4/27/2022 6:11pm
777,'B.A.' Beach on Russian River,General Coordinates Used,at Wohler Bridge,,38.911632,-123.011048,Russian River,CA,Cruisy Area,Cruising Areas,1984,checked,,Listed under 'Russian River',2/23/2022 3:07pm
760,Drums,General Coordinates Used,(Disco) (Great laser show),"River Rd., opp. Fife's",38.911632,-123.011048,Russian River,CA,"(YC),(D),(*)",Bars/Clubs,1984,checked,,Listed under 'Russian River',2/24/2022 6:57am
802,Beach ,Found,nr. end of N. 10th & Richards at jct. of American & Sacramento Rivers,,38.600118,-121.484667,Sacramento,CA,Cruisy Area,Cruising Areas,1984,checked,,,4/27/2022 6:15pm
805,Del Paso Park,Found,parkinng area off Auburn Blvd.,,38.641992,-121.375585,Sacramento,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/26/2022 8:14am
806,Discovery Park,Found,(Bryte),,38.605763,-121.50348,Sacramento,CA,Cruisy Area,Cruising Areas,1984,checked,,,2/26/2022 8:17am
787,Earhart's Cafe,Found,,1905 16th St. at 'S',38.56787,-121.489377,Sacramento,CA,"(R),(M)",Restaurant,1984,checked,,,2/26/2022 8:21am
793,Mercantile Saloon,Found,(Some OC) (Liquor) ,20th & 'L' Sts.,38.574494,-121.480851,Sacramento,CA,"(OC),(*)",Bars/Clubs,1984,checked,,,2/26/2022 8:33am
