"title","status","description","streetaddress","lat","lon","city","state","amenityfeatures","type","Year","unclear_address","notes","full.address","geoAddress"
"L. A. C. C.","Found","(Da Vinci Hall - Downstairs T-Room)","",34.086507,-118.292767,"Hollywood","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Robertson Park ","Found","(Days)","",37.66867,-121.755009,"Hollywood","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Sunset Blvd.","Found","('Hitch-hikers' W. of Highland)","",34.080667,-118.413141,"Hollywood","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Hollywood Blvd.","General Coordinates Used","(walking, hitch-hiking or by car from Highland to Vermont) (AYOR)","Hollywood Blvd.",34.101592,-118.333351,"Hollywood","CA","(AYOR),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Lamp Lighter","General Coordinates Used","(44-731 N. Jackson Street)","N. Jackson St.",33.720577,-116.215562,"Indio","CA","(M),(PT)","Bars/Clubs",1982,"checked","",NA,NA
"Heisler Park","Found","(AYOR)","",33.543401,-117.790111,"Laguna Beach","CA","(AYOR),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Mountain Beach & steps by Coast Inn","Found","(Nites AYOR)","",33.531155,-117.775497,"Laguna Beach","CA","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"Ninth St. Beach ","Found","(the 'Thousand Steps') (S. Laguna","",33.49784,-117.740971,"Laguna Beach","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Hitch-hikers' ","General Coordinates Used","(on Coast Hwy. from Myrtle St. to Bluebird Canyon Rd.) ","",33.542719,-117.785357,"Laguna Beach","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"West St. Beach","General Coordinates Used","(nr. Laguna Royal Motel S. Laguna)","",33.542719,-117.785357,"Laguna Beach","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Monaco Motel ","Found","","P.O. Box 4506 S. Lake Tahoe, CA 95729",38.960777,-119.945911,"Lake Tahoe","CA","(M),(H)","Hotel",1982,"checked","",NA,NA
"Guest House ","General Coordinates Used","(916) 541-6073","Box 9559, S. Lake Tahoe, CA 95731",39.096849,-120.032351,"Lake Tahoe","CA","(H)","Hotel",1982,"checked","",NA,NA
"The Inn Tahoe ","General Coordinates Used","(Resort) (jacuzzi & beach) (*) (Tel: (916) 546-2444)","Box 114, Tahoe Vista 95732",39.096849,-120.032351,"Lake Tahoe","CA","(H),(*)","Hotel",1982,"checked","",NA,NA
"'Hitch-hikers'","Found","(on Broadway betw. Long Beach Blvd. & Magnolia)","",33.769284,-118.193606,"Long Beach","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"C.S.U. Long Beach ","Found","FA4 (2nd & 4th floors) ","",33.778361,-118.112709,"Long Beach","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Cherry St. Park & Beach ","Found","(AYOR)","",33.762188,-118.164749,"Long Beach","CA","(AYOR),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Granada Beach & parking lot ","Found","(AYOR) ","",33.754667,-118.139058,"Long Beach","CA","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"Hartwell Park","Found","(AYOR)","",33.831305,-118.119922,"Long Beach","CA","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","Known as Heartwell Park",NA,NA
"M.C.C.","Found","","785 Junipero",33.776918,-118.163581,"Long Beach","CA","(MCC)","Religious Institution",1982,"checked","",NA,NA
"Marine Stadium T-Room","Found","(AYOR)","",33.767906,-118.130489,"Long Beach","CA","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"Recreation Park ","Found","(AYOR) (at 7th & Park Ave.)","",33.774956,-118.135192,"Long Beach","CA","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"C.S.U. Long Beach ","General Coordinates Used"," SB-1 (2nd floor)","",33.783824,-118.11409,"Long Beach","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"C.S.U. Long Beach ","General Coordinates Used","SC1 (2nd & 4th floors)","",33.783824,-118.11409,"Long Beach","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Arthur J's","Found","(AYOR)","Highland & Santa Monica Blvd.",33.882948,-118.41001,"Los Angeles","CA","(M),(R),(C),(AH),(AYOR),(RT)","Restaurant",1982,"checked","",NA,NA
"Cabrillo Beach","Found","(T-Room)","",33.71101,-118.283293,"Los Angeles","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Carriage Trade","Found","(at Harper)","8225 Beverly ",34.0763,-118.368849,"Los Angeles","CA","(R)","Restaurant",1982,"checked","",NA,NA
"Echo Park","Found","(AYOR - sure suicide)","",34.078159,-118.260557,"Los Angeles","CA","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"Griffith Park","Found","(Sonora & Victory)","",34.136554,-118.2942,"Los Angeles","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Griffith Park","Found","(nr. Golf course E. of Greek Theatre & Ferndale Loop parking lot) (AYOR)","",34.136554,-118.2942,"Los Angeles","CA","(AYOR),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Magnolia Park","Found","(AYOR)","",34.168273,-118.338889,"Los Angeles","CA","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"Main St. 'Hustlers'","Found","(betw. 4th & 6th Sts.)","",34.046677,-118.248553,"Los Angeles","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Robertson Blvd.","General Coordinates Used","('The Bushes' Betw. Beverly & Melrose) (AYOR)","Robertson Blvd.",34.055246,-118.383734,"Los Angeles","CA","(AYOR),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Santa Monica Blvd.","General Coordinates Used","('Hitch-hikers' from Highland to Beverly Hills)","Santa Monica Blvd.",34.090711,-118.337459,"Los Angeles","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"West Hollywood ","General Coordinates Used","('Boys Town' area aff Santa) (nr. Rascals & Studio One)","Monica Blvd.",34.090009,-118.361744,"Los Angeles","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Vasona Lake County Park","Found","","",37.234709,-121.972874,"Los Gatos","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Ellis Lake T-Rooms","Found","","",39.146766,-121.588173,"Marysville","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Seagull","Found","","Lansing & Ukiah",39.306014,-123.797836,"Mendocino","CA","(M)","Bars/Clubs",1982,"checked","",NA,NA
"Del Monte Beach","Found","","",36.605522,-121.868915,"Monterey","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Wharf No. 2","Found","","",36.602037,-121.889784,"Monterey","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Carousel","General Coordinates Used","(Entrance to Carmel Valley)","",36.600238,-121.894676,"Monterey","CA","(M),(R)","Restaurant",1982,"checked","",NA,NA
"Eddie's ","General Coordinates Used","","Franklin & Tyler",36.600238,-121.894676,"Monterey","CA","(M),(R),(C),(AH)","Restaurant",1982,"checked","",NA,NA
"Adult Book Store","General Coordinates Used","(24 hrs)","Watt & Roseville Rd.",38.685736,-121.372174,"North Highlands","CA","(M)","Book Store",1982,"checked","",NA,NA
"Lake Merritt","Found","","",37.801239,-122.258299,"Oakland","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"M.C.C.","General Coordinates Used","","301 1/2 Mission",33.19587,-117.379483,"Oceanside","CA","(MCC)","Religious Institution",1982,"checked","",NA,NA
"Casa de Pica","Found","(Bazaar Del Mundo)","",32.779839,-117.009955,"Old Town","CA","Cruisy Area","Cruising Areas",1982,"checked","Restaurant website: https://www.casadepico.com/",NA,NA
"Union 76 Truck Stop","Found","(I-10 opp. Ontario Speedway)","",34.065437,-117.56142,"Ontario","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Rotary Park ","Found","& adj. Levee","",39.512674,-121.563937,"Oroville","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Casbah ","Found","(Lunches - beer & wine) (Desert Palm Inn)","68-580 Hwy. 111",33.894667,-116.615475,"Palm Springs","CA","","Hotel,Bars/Clubs",1982,"checked","",NA,NA
"Dave's Villa Caprice Country Club & Spa","Found","(Sauna)","67-670 Carey Rd.",33.7927697,-116.4813021,"Palm Springs","CA","(P),(H),(R),(*)","Hotel,Restaurant,Bathhouses",1982,"checked","Obituary of the owner of Dave's Villa: https://cdnc.ucr.edu/cgi-bin/cdnc?a=d&d=DS19810929.2.38&e=-------en--20--1--txt-txIN--------1 . Blog post about Dave's Villa:  http://jimarnoldblog.com/blog/tag/daves-villa-caprice/. Online guestbook: http://users3.smartgb.com/g/g.php?a=s&i=g35-64585-e6",NA,NA
"Desert Palms Inn","Found","(1 blk. E. of Golf Club Dr.) ","67-580 Hwy. 111",33.894667,-116.615475,"Palm Springs","CA","(H),(*)","Hotel",1982,"checked","",NA,NA
"GAF ","Found","(Images - Disco - D) (Liquor) (Kicks cruise bar with PT) (at Cathedral Rd.)","68-555 Ramon Rd.",33.830296,-116.545292,"Palm Springs","CA","(YC),(D),(PT)","Bars/Clubs,Cruising Areas",1982,"checked","",NA,NA
"Iron Hoof ","Found","(Liquor)","67-901 Hwy. 111",33.822874,-116.547003,"Palm Springs","CA","(PT),(R)","Restaurant",1982,"checked","",NA,NA
"Maria's ","Found","(Italian R) ","67-778 Hwy. 111",33.822874,-116.547003,"Palm Springs","CA","(M),(R)","Restaurant",1982,"checked","",NA,NA
"Party Room","Found","(Beer & wine) (Some W, SM, OC, FFA)","67-977 Hwy. 111",33.888912,-116.606321,"Palm Springs","CA","(PT),(W),(SM),(OC),(FFA)","Bars/Clubs",1982,"checked","",NA,NA
"Ruth Hardy Park","Found","","",33.834994,-116.538993,"Palm Springs","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Cruisy jacuzzi' sauna & bushes at Desert Palms","General Coordinates Used","(Late)","",33.894667,-116.615475,"Palm Springs","CA","(*),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Twinkies' along Indian Ave.","General Coordinates Used","","",33.830296,-116.545292,"Palm Springs","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"M.C.C.","General Coordinates Used","(Office)","66-766 Buena Vista Ave. ",33.830296,-116.545292,"Palm Springs","CA","(MCC)","Religious Institution",1982,"checked","",NA,NA
"M.C.C.","General Coordinates Used","(Church)","37-111 Date Palm Drive, Suite A",33.830296,-116.545292,"Palm Springs","CA","(MCC)","Religious Institution",1982,"checked","",NA,NA
"Stanford Shopping Mall","Found","","",37.443498,-122.170994,"Palo Alto","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Stanford U","Found","(Meyer Library)","",37.426631,-122.167086,"Palo Alto","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Stanford U","Found","(Educ. Bldg. T-Rooms)","",37.42462,-122.166982,"Palo Alto","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Central Park","Found","(Fair Oaks & Del Mar)","",34.141758,-118.149639,"Pasadena","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Memorial Park","Found","","",34.147981,-118.147671,"Pasadena","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Vicinity of City Hall","Found","","",34.147692,-118.14327,"Pasadena","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Ganesha Park","Found","(AYOR)","",34.076281,-117.760531,"Pomona","CA","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"Garfield Park","Found","(AYOR)","",34.063327,-117.733855,"Pomona","CA","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"Hideaway","General Coordinates Used","","71-472 Culver Dr.",33.739744,-116.41279,"Rancho Mirage","CA","(H),(YC),(*)","Hotel",1982,"checked","",NA,NA
"Park along the river","Found","(2 blks. E. of Main St.) (early evenings)","",40.174536,-122.229586,"Red Bluff","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Redding River Park","Found","","",40.605773,-122.400894,"Redding","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Alondra Park","Found","","",33.882886,-118.339748,"Redondo Beach","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Beach opp. City Hall","General Coordinates Used","","",33.845114,-118.388513,"Redondo Beach","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Copper Shield ","Found","El Camino Real & Roosevelt","",37.479094,-122.224993,"Redwood City","CA","(M),(R),(C),(AH)","Restaurant",1982,"checked","",NA,NA
"Coyote Pt. ","Found","(Beach & parking lot off US 101 betw. San Mateo & Burlingame ","",37.587268,-122.319101,"Redwood City","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Hillsdale Shopping Center","Found","","",37.537036,-122.298881,"Redwood City","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'The Grove'","Found","(-S. end of Evans Lake)","",33.994289,-117.377887,"Riverside","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Fairmont Park","Found","","",33.995062,-117.381194,"Riverside","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Greyhound Bus Depot ","General Coordinates Used","(T-Room)","",33.980601,-117.375494,"Riverside","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Llyod's","General Coordinates Used","(Bar only - late) ","Hwy. 30, 6 mi. from Arrowhead ",34.207786,-117.109205,"Running Springs","CA","(M),(R)","Restaurant",1982,"checked","",NA,NA
"'B.A.' Beach on Russian River","General Coordinates Used","(1 1/2 mi. from Mirabelle Park)","",38.911632,-123.011048,"Russian River","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'K' St. Mall","Found","(Weinstock's T-Room)","",38.573139,-121.471161,"Sacramento","CA","Cruisy Area","Cruising Areas",1982,"checked","K Street Mall website: https://www.kstreetmall.com/",NA,NA
"Arden, Country Club & Sunrise Malls","Found","","",38.608874,-121.384064,"Sacramento","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Beach","Found","(nr. end of N. 10th & Richards at jct. of American & Sacramento Rivers)","",38.600118,-121.484667,"Sacramento","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Bo Jangles ","Found","(Some YC, 'twinkies,' L) (Disco) (Beer & wine)","7042 Folsom Blvd.",38.551848,-121.420819,"Sacramento","CA","(YC),(L),(D)","Bars/Clubs",1982,"checked","",NA,NA
"Carousel Restaurant ","Found","(T-Room - Arden Fair Shopping Center)","",38.601098,-121.427661,"Sacramento","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Del Paso Park","Found","(parking area off Auburn Blvd.)","",38.641992,-121.375585,"Sacramento","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Fremont Park","Found","","",38.571085,-121.489042,"Sacramento","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Mercantile Saloon","Found","(Cruisy)","'L' St.",38.574494,-121.480851,"Sacramento","CA","(*)","Bars/Clubs,Cruising Areas",1982,"checked","",NA,NA
"Mercantile Saloon","Found","(Cruisy)","20th St.",38.574494,-121.480851,"Sacramento","CA","(*)","Bars/Clubs,Cruising Areas",1982,"checked","",NA,NA
"Miller Park","Found","(T-Rooms)","",38.567091,-121.516276,"Sacramento","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Paradise Beach on American River","Found","","",38.58126,-121.423108,"Sacramento","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Cal. St. University","General Coordinates Used","(English Bldg. T-Room)","",38.558459,-121.423557,"Sacramento","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Cal. St. University","General Coordinates Used","(Humanities T-Room)","",38.558459,-121.423557,"Sacramento","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Incredible Edible ","General Coordinates Used","","Alhambra St.",38.581572,-121.4944,"Sacramento","CA","(M),(R)","Bars/Clubs,Restaurant",1982,"checked","",NA,NA
"Incredible Edible ","General Coordinates Used","","N. St",38.581572,-121.4944,"Sacramento","CA","(M),(R)","Bars/Clubs,Restaurant",1982,"checked","",NA,NA
"'Rest Stop' on I-10 ","General Coordinates Used","(nr. Fontana) (N. Side) (AYOR)","",34.108345,-117.289765,"San Bernardino","CA","(AYOR),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Texaco Truck Stop ","General Coordinates Used","(I-10, E. of I-15 E.)","",34.108345,-117.289765,"San Bernardino","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"San Onofre Beach St. Park","Found","('B.A.' area at N. end of Camp Pendleton)","",33.372808,-117.565601,"San Clemente","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Send de La Playa Beach","Found","(nr. T-Rooms)","",33.951792,-118.448844,"San Clemente","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'F' St. Bookstore","Found","(4th & 'F' and 2004 University)","",32.748618,-117.143424,"San Diego","CA","(*)","Book Store",1982,"checked","",NA,NA
"Balboa Park","Found","(nr. 6th & Laurel) (AYOR - Fuzz)","",32.734148,-117.144553,"San Diego","CA","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"Brass Rail","Found","(Liquor)","3796 5th & Robinson",32.74683,-117.160739,"San Diego","CA","(*),(D)","Bars/Clubs",1982,"checked","The Rail SD's website: http://www.thebrassrailsd.com/",NA,NA
"Broadway ","Found","(Plaza to Y.M.C.A.) ","",32.715823,-117.173729,"San Diego","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Club","Found","(Liquor) (Many L) (Sun. S) (Intimate patio bar)","2501 Ketter at Laurel",32.73028,-117.171763,"San Diego","CA","(L),(S)","Bars/Clubs",1982,"checked","",NA,NA
"Fashion Valley Shopping Center","Found","","",32.768118,-117.166728,"San Diego","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Fed-Mart Arena Plaza Store","Found","","",32.752671,-117.208219,"San Diego","CA","Cruisy Area","Cruising Areas",1982,"checked","Discount warehouse that was located in the Sports Arena Shopping Center: https://sandiegohistory.org/journal/v56-4/v56-4price.pdf",NA,NA
"Loading Zone","Found","(Looks promising)","1702 India at Date",32.723171,-117.168498,"San Diego","CA","(SM),(W),(FFA)","Bars/Clubs",1982,"checked","",NA,NA
"Mayfair ('Gayfair') Market","Found","(open 24 hrs.) (5th & Robinson)","",32.746961,-117.160405,"San Diego","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Mission Valley Shopping Center","Found","","",32.76839,-117.148411,"San Diego","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Presidio Park","Found","","",32.757704,-117.194589,"San Diego","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Stage Coach","Found","(Some W, L, Lumberjack) (Leather boutique)","4612 Park Blvd. at Adams",32.76133,-117.146443,"San Diego","CA","(W),(L)","Erotic Shop",1982,"checked","",NA,NA
"Torry Pines Beach St. Park","Found","(Blacks 'B.A.' Beach - a half hour walk from parking lot to base of golf course)","",32.933677,-117.260678,"San Diego","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Y.M.C.A.","Found","(Armed Services)","",32.716003,-117.167788,"San Diego","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Hitch-hikers'","General Coordinates Used","(Sailors) (along Rosecrans)","",32.715738,-117.161084,"San Diego","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Hitch-hikers'","General Coordinates Used","(along El Cajon - nr. S.D. St. Univ.)","",32.715738,-117.161084,"San Diego","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Accujac & Video Studio","General Coordinates Used","(714) 239-4439","",32.715738,-117.161084,"San Diego","CA","","Business",1982,"checked","",NA,NA
"Gay Center","General Coordinates Used","(714) 232-7528","",32.715738,-117.161084,"San Diego","CA","","Community Center/Support Group",1982,"checked","",NA,NA
"Hillcrest area","General Coordinates Used","","",32.747864,-117.164709,"San Diego","CA","Cruisy Area,(*)","Cruising Areas",1982,"checked","",NA,NA
"San Diego St. U. Art Bldg.","General Coordinates Used","","",32.775989,-117.071253,"San Diego","CA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
