ID,Title,Year,status,lat,lon,description,streetaddress,city,state,amenityfeatures,type,unclearaddress,uncleartype,notes,dateadded,lastmodified,Last Modified By
6716,Swatara Falls,1998,Found,40.670404,-76.357991,,,Pine Grove,PA,(AYOR),Cruisy Areas,checked,,,,8/8/2024 10:45am,Amanda Regan
6719,'Burgh Bears,1998,General Coordinates Used,40.440625,-79.995886,521-2327,,Pittsburgh,PA,"(*),(NS)",Info Lines & Services,checked,,,,8/8/2024 10:45am,Amanda Regan
6717,AA Gay/Lesbian,1998,General Coordinates Used,40.440625,-79.995886,471-7472,,Pittsburgh,PA,"(*),(NS)",Info Lines & Services,checked,,,,8/8/2024 10:44am,Amanda Regan
6763,Allegheny Confidential Connection,1998,General Coordinates Used,40.440625,-79.995886,"322-8888 Meet hot local guys! Record, listen, respond to free ads. Use free code 9966",,Pittsburgh,PA,"(*),(NS)",Men's Services,checked,,,,8/8/2024 10:44am,Amanda Regan
6718,Asians & Friends Pittsburgh,1998,General Coordinates Used,40.440625,-79.995886, 681-1556,,Pittsburgh,PA,"(*),(NS)",Info Lines & Services,checked,,,,8/8/2024 10:44am,Amanda Regan
6757,Bet Tikvah,1998,General Coordinates Used,40.440625,-79.995886,682-2604 7:30pm 1st Fri,,Pittsburgh,PA,"(*),(NS)",Spiritual Groups,checked,,,,8/8/2024 10:44am,Amanda Regan
6730,Brewery Tavern,1998,Found,40.461495,-79.967803,"(at 'Brewers Hotel')  681-7991 10am-2am, from noon Sun",,Pittsburgh,PA,(GF),Bars & Nightclubs,checked,,,,8/8/2024 10:44am,Amanda Regan
6720,BWMT (Black & White Men Together),1998,General Coordinates Used,40.440625,-79.995886,441-4441,,Pittsburgh,PA,"(*),(NS)",Info Lines & Services,checked,,,,8/8/2024 10:44am,Amanda Regan
6721,Community Real Estate Referrals,1998,General Coordinates Used,40.440625,-79.995886,"(800) 346-5592 gay realtor at your service, no rentals",,Pittsburgh,PA,"(*),(NS)",Info Lines & Services,checked,,,,8/8/2024 10:44am,Amanda Regan
6758,First Unitarian Church,1998,Found,40.450895,-79.943038,"Moorewood Ave. at Ellsworth 621-8008 11am Sun, 10am summers; also Three Rivers Unitarian Universalists for Lesbian/Gay Concerns,’ 343-2523",,Pittsburgh,PA,"(*),(NS)",Spiritual Groups,checked,,,,8/8/2024 10:43am,Amanda Regan
6722,Gay/Lesbian Community Center Phoneline,1998,General Coordinates Used,40.440625,-79.995886,"422-0114 6:30pm-9:30pm, 3pm-6pm Sat, clsd Sun
",,Pittsburgh,PA,"(*),(NS)",Info Lines & Services,checked,,,,8/8/2024 10:42am,Amanda Regan
6723,ISMIR (International Sexual Minorities Information Resource),1998,General Coordinates Used,40.440625,-79.995886,422-3060,,Pittsburgh,PA,"(*),(NS)",Info Lines & Services,checked,,,,8/8/2024 10:42am,Amanda Regan
6755,Morgan Delfosse Travel,1998,General Coordinates Used,40.440625,-79.995886,856-3084/(800) 538-2617,,Pittsburgh,PA,"(*),(NS)",Travel Agents,checked,,,,8/8/2024 10:42am,Amanda Regan
6749,Out,1998,General Coordinates Used,40.440625,-79.995886,243-3350,,Pittsburgh,PA,"(*),(NS)",Publications,checked,,,,8/8/2024 10:42am,Amanda Regan
6761,Radical Faeries,1998,General Coordinates Used,40.440625,-79.995886,c/o G/L Community Ctr.  422-0114 7:30pm 2nd & 4th Tue,,Pittsburgh,PA,"(*),(NS)",Spiritual Groups,checked,,,,8/8/2024 10:37am,Amanda Regan
6724,TransFamily,1998,General Coordinates Used,40.440625,-79.995886,"758-3578 (ask for Jan) 2nd Tue, call for location ",,Pittsburgh,PA,"(*),(NS)",Info Lines & Services,checked,,,,8/8/2024 10:36am,Amanda Regan
6725,TransPitt,1998,General Coordinates Used,40.440625,-79.995886,224-6015 transgender social/support group,,Pittsburgh,PA,"(*),(NS)",Info Lines & Services,checked,,,,8/8/2024 10:35am,Amanda Regan
6756,"Travel Systems, Ltd.",1998,General Coordinates Used,40.440625,-79.995886,321-8511 ,Station Sq,Pittsburgh,PA,(TA),Travel Agents,checked,,,,8/8/2024 10:36am,Amanda Regan
6767,Rainbow Mtn. Resort,1998,Found,41.039037,-75.109743,223-8484 ,,Poconos,PA,"(D),(TG),(E),(K),(SW),(TA),(*),(MW)",Accommodations,checked,,,,8/7/2024 3:23pm,Amanda Regan
6768,Stoney Ridge ,1998,General Coordinates Used,40.463749,-75.718655,629-5036 secluded log home,,Poconos,PA,(MW),Accommodations,checked,,,,8/7/2024 3:23pm,Amanda Regan
6772,Brady’s Run Park,1998,Found,40.731514,-80.337064,,,Rochester,PA,(AYOR),Cruisy Areas,checked,,,,8/7/2024 6:01pm,Amanda Regan
6776,Court House Square,1998,General Coordinates Used,41.233112,-80.493403,,,Scranton,PA,(AYOR),Cruisy Areas,checked,,,,8/7/2024 5:59pm,Amanda Regan
6773,Hillside Campgrounds,1998,General Coordinates Used,41.233112,-80.493403,"756-2007 campground cabins & trailers, disco Fri-Sat",,Scranton,PA,"(D),(SW),(N),(*),(MO)",Accommodations,checked,,,,8/7/2024 5:59pm,Amanda Regan
6778,Gay/Lesbian/Bisexual/Transgender Switchboard,1998,General Coordinates Used,40.793395,-77.860001,237-1950 6pm-9pm,,State College,PA,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 5:59pm,Amanda Regan
6781,The Wall,1998,General Coordinates Used,40.794405,-77.861426, 100 block of College Ave.,,State College,PA,(AYOR),Cruisy Areas,checked,,,,8/7/2024 5:59pm,Amanda Regan
6782,Market St. & Park ,1998,General Coordinates Used,40.859606,-76.785824,downtown,,Sunbury,PA,(AYOR),Cruisy Areas,checked,,,,8/7/2024 5:58pm,Amanda Regan
6783,Shikellamy State Park ,1998,Found,40.881495,-76.791882,,,Sunbury,PA,(AYOR),Cruisy Areas,checked,,,,8/7/2024 5:57pm,Amanda Regan
6784,Betzwood Park,1998,General Coordinates Used,41.054529,-76.233268,,,Valley Forge,PA,(AYOR),Cruisy Areas,checked,,,,8/7/2024 5:36pm,Amanda Regan
6786,L'Arc en Ciel ,1998,General Coordinates Used,40.0416,-75.369889, 964-7888,,Wayne,PA,(TA),Travel Agents,checked,,,,10/5/2024 5:51pm,Amanda Regan
6787,Court House Wall ,1998,Found,39.959353,-75.6064, late nights,,West Chester,PA,(AYOR),Cruisy Areas,checked,,,,8/7/2024 5:37pm,Amanda Regan
6793,Gay/Lesbian Switchboard of North Central PA,1998,General Coordinates Used,41.24119,-77.001079,327-1411 6pm-3am,,Williamsport,PA,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 5:38pm,Amanda Regan
6796,Scenic Overlook ,1998,General Coordinates Used,41.241477,-77.002221,3mi. S. on Rte. 15 N.,,Williamsport,PA,(AYOR),Cruisy Areas,checked,,,,8/7/2024 5:37pm,Amanda Regan
6797,York Area Lambda ,1998,General Coordinates Used,39.962598,-76.727745,"846-9636 lesbigay social/educational group, newsletter",,York,PA,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 5:37pm,Amanda Regan
6802,Commons Restaurant ,1998,Found,41.509354,-71.170724,Town Center 635-4388 brkfst & lunch,,Little Compton,RI,"(*),(NS)",Restaurants,checked,,,,8/7/2024 3:19pm,Amanda Regan
6803,Aunt Carrie's,1998,General Coordinates Used,41.450084,-71.449503,Point Judith 783-7930 fresh seafood,,Narragansett,RI,"(*),(NS)",Restaurants,checked,,,,8/7/2024 3:16pm,Amanda Regan
6811,First Beach,1998,Found,41.488401,-71.291362, in front of concession stand,,Newport,RI,(AYOR),Cruisy Areas,checked,,,,8/7/2024 3:22pm,Amanda Regan
6812,Purgatory Chasm-Tuckerman Ave,1998,Found,41.483992,-71.275604, (middletown) ,,Newport,RI,(AYOR),Cruisy Areas,checked,,,,8/7/2024 3:22pm,Amanda Regan
6810,Whitehorse Tavern,1998,Found,41.491264,-71.313584,corner of Marlborough & Farewell  849-3600 classic,,Newport,RI,"(*),(NS)",Restaurants,checked,,,,8/7/2024 3:22pm,Amanda Regan
6815,AA Gay/Lesbian,1998,General Coordinates Used,41.823989,-71.412834,Wayland & Lloyd  (church) 438-8860 7pm Fri ,,Providence,RI,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 3:22pm,Amanda Regan
6823,Devilles,1998,Found,41.816554,-71.406864,"10 Davol Sq. (Simmons Bldg.)  751-7166 4pm-1am, til 2am Fri-Sat, clsd Mon",,Providence,RI,"(NH),(D),(WC),(*),(W)",Bars & Nightclubs,checked,,,,8/7/2024 3:22pm,Amanda Regan
6846,Dignity,1998,General Coordinates Used,41.823989,-71.412834,273-4297 2pm 2nd & 4th Sun; also 'Defenders' (leather/levi group),,Providence,RI,"(*),(NS)",Spiritual Groups,checked,,,,8/7/2024 3:21pm,Amanda Regan
6816,Enforcers RI ,1998,General Coordinates Used,41.823989,-71.412834,leather/SM/fetish group for men & women,,Providence,RI,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 3:21pm,Amanda Regan
6817,Gay/Lesbian Helpline of Rhode Island,1998,General Coordinates Used,41.823989,-71.412834,751-3322 7pm-10pm,,Providence,RI,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 3:21pm,Amanda Regan
6818,Gay/Lesbian/Bisexual/Transgender Alliance,1998,General Coordinates Used,41.823989,-71.412834,863-3062 student group,,Providence,RI,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 3:21pm,Amanda Regan
6843,Options ,1998,General Coordinates Used,41.823989,-71.412834,831-4519 extensive resource listings,,Providence,RI,"(*),(NS)",Publications,checked,,,,8/7/2024 3:20pm,Amanda Regan
6852,Providence Confidential Connection,1998,General Coordinates Used,41.823989,-71.412834,"553-2300 Meet hot local guys! Record, listen, respond to free ads. Use free code 9966.",,Providence,RI,"(*),(NS)",Men's Services,checked,,,,8/7/2024 3:20pm,Amanda Regan
6849,R.l. & S.E. Mass. Gay Jewish Group ,1998,General Coordinates Used,41.823989,-71.412834, (508) 992-7927,,Providence,RI,"(*),(NS)",Spiritual Groups,checked,,,,8/7/2024 3:21pm,Amanda Regan
6857,State House,1998,Found,41.830766,-71.415304,nights,,Providence,RI,(AYOR),Cruisy Areas,checked,,,,8/7/2024 3:20pm,Amanda Regan
6862,Misquamicut St. Beach,1998,Found,41.323711,-71.802845,,,Westerly,RI,(AYOR),Cruisy Areas,checked,,,,8/7/2024 3:19pm,Amanda Regan
6864,Acceptance Group (Gay AA),1998,Found,32.784948,-79.931185,St. Stephen's Episcopal (Anson St.)  762-2433/747-8774 (AA#) 8pm Tue & 6:30pm Sat ,,Charleston,SC,,Info Lines & Services,checked,,,,8/7/2024 3:11pm,Amanda Regan
6869,Charleston Beach B&B,1998,General Coordinates Used,32.776475,-79.931051,"588-9443, full brkfst, spa ",,Charleston,SC,"(MW),(SW),(N)",Accommodations,checked,,,,8/7/2024 3:10pm,Amanda Regan
6865,Community Real Estate Referrals,1998,General Coordinates Used,32.776475,-79.931051,"(800) 346-5592 gay realtor at your service, no rentals",,Charleston,SC,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 3:10pm,Amanda Regan
6886,Folly Beach,1998,Found,32.65518,-79.940367,,,Charleston,SC,(AYOR),Cruisy Areas,checked,,,,8/7/2024 3:10pm,Amanda Regan
6881,In Unison,1998,General Coordinates Used,32.776475,-79.931051,771-0804,,Charleston,SC,"(*),(NS)",Publications,checked,,,,8/7/2024 3:10pm,Amanda Regan
6866,LGLA (Lowcountry Gay/Lesbian Alliance) Infoline ,1998,General Coordinates Used,32.776475,-79.931051,720-8088,,Charleston,SC,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 3:10pm,Amanda Regan
6882,Q Notes,1998,General Coordinates Used,32.776475,-79.931051,(704) 531-9988,,Charleston,SC,"(*),(NS)",Publications,checked,,,,8/7/2024 3:10pm,Amanda Regan
6885,The Battery,1998,Found,32.769936,-79.930361,sea wall,,Charleston,SC,(AYOR),Cruisy Areas,checked,,,,8/7/2024 3:10pm,Amanda Regan
6880,The Front Page,1998,General Coordinates Used,32.776475,-79.931051,(919) 829-0181,,Charleston,SC,"(*),(NS)",Publications,checked,,,,8/7/2024 3:09pm,Amanda Regan
6887,Waterfront Park,1998,Found,32.778966,-79.925546, pier & promenade,,Charleston,SC,(AYOR),Cruisy Areas,checked,,,,8/7/2024 3:09pm,Amanda Regan
6889, Community Real Estate Referrals,1998,General Coordinates Used,34.00071,-81.034814,(800) 346-5592 gay realtor at your service no rentals ,,Columbia,SC,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 3:08pm,Amanda Regan
6888,AA Gay/Lesbian,1998,General Coordinates Used,34.00071,-81.034814,254-5301 call for mtg. schedule,,Columbia,SC,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 3:08pm,Amanda Regan
6900,In Unison,1998,General Coordinates Used,34.00071,-81.034814,771-0804,,Columbia,SC,"(*),(NS)",Publications,checked,,,,8/7/2024 3:08pm,Amanda Regan
6906,Lake Murray Dam,1998,Found,34.053204,-81.217875,,,Columbia,SC,(AYOR),Cruisy Areas,checked,,,,8/7/2024 3:08pm,Amanda Regan
6907,Senate Street,1998,Found,34.000483,-81.0308,nr. State House ,,Columbia,SC,(AYOR),Cruisy Areas,checked,,,,8/7/2024 3:08pm,Amanda Regan
6890,South Carolina Division of Tourism,1998,General Coordinates Used,34.00071,-81.034814,734-0235,,Columbia,SC,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 3:08pm,Amanda Regan
6911,Jeffries Creek Park,1998,Found,34.173651,-79.792304,,,Florence,SC,(AYOR),Cruisy Areas,checked,,,,8/7/2024 3:07pm,Amanda Regan
6912,Timrod Park,1998,Found,34.185242,-79.770835,,,Florence,SC,(AYOR),Cruisy Areas,checked,,,,8/7/2024 3:07pm,Amanda Regan
6918,Community Real Estate Referrals ,1998,General Coordinates Used,32.175496,-80.770569,(800) 346-5592 gay realtor at your service no rentals,,Hilton Head,SC,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 3:06pm,Amanda Regan
6919,Moon Jammers,1998,General Coordinates Used,32.216316,-80.752608,"11 Heritage Plaza, Pope Ave 842-9195 8pm-2am",,Hilton Head,SC,"(MW),(NH),(D),(A),(S),(PC),(WC)",Bars & Nightclubs,checked,,,,8/7/2024 3:06pm,Amanda Regan
6924,Beach at 82nd Ave.,1998,General Coordinates Used,33.746985,-78.808642,,,Myrtle Beach,SC,(AYOR),Cruisy Areas,checked,,,,8/7/2024 3:01pm,Amanda Regan
6925,Hurl Rock Park,1998,Found,33.669836,-78.904645,at 21st Ave S. (south end) ,,Myrtle Beach,SC,(AYOR),Cruisy Areas,checked,,,,8/7/2024 3:01pm,Amanda Regan
6929,Millikan Park,1998,Found,34.988011,-81.954845,,,Spartanburg,SC,(AYOR),Cruisy Areas,checked,,,,8/7/2024 3:00pm,Amanda Regan
6930,South Dakota Dept. of Tourism,1998,General Coordinates Used,44.366788,-100.353752, (800) 952-3625 (in-state only)/(800) 732-5682 (out-of-state only),,Pierre,SD,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:56pm,Amanda Regan
6934,Faces of South Dakota,1998,General Coordinates Used,44.080543,-103.231015,343-5577,,Rapid City,SD,"(*),(NS)",Publications,checked,,,,8/7/2024 2:56pm,Amanda Regan
6932,Gay & Lesbian Talk Line,1998,General Coordinates Used,44.080543,-103.231015,"394-8080 6pm-10pm, clsd Sun",,Rapid City,SD,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:56pm,Amanda Regan
6936,Main & St. Joe Sts.,1998,Found,44.080278,-103.22753, btwn. 6th & 8th,,Rapid City,SD,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:54pm,Amanda Regan
6937,Camp America ,1998,General Coordinates Used,43.724146,-97.388953,"425-9085 (GF) 35 mi. west of Sioux Falls, camping, RV hookup",,Salem,SD,(GF),Accommodations,checked,,,,8/7/2024 2:54pm,Amanda Regan
6942,Faywick Park,1998,Found,43.545399,-96.722808,,2nd Ave & 11th St,Sioux Falls,SD,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:53pm,Amanda Regan
6938,The Sioux Empire Gay & Lesbian Coalition,1998,General Coordinates Used,43.547303,-96.728333,333-0603 24hrs,,Sioux Falls,SD,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:53pm,Amanda Regan
6946,Bird Sanctuary,1998,General Coordinates Used,35.084789,-85.262224,Amnocala Hwy,,Chattanooga,TN,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:52pm,Amanda Regan
6947,Chickamauga Dam area,1998,Found,35.095393,-85.223204,Hwy. 153,,Chattanooga,TN,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:52pm,Amanda Regan
6948,Fairground Park & MacGregor Park,1998,Found,36.534974,-87.367563,,,Clarksville,TN,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:52pm,Amanda Regan
6950,Little Bell Cabin,1998,General Coordinates Used,35.714259,-83.510164,573-8572,,Gatlinburg,TN,(GF),Accommodations,checked,,,,8/7/2024 2:38pm,Amanda Regan
6952,Our House ,1998,General Coordinates Used,35.488408,-86.310826,"389-6616/(800) 876-6616 clsd Mon, fine dining, by reservation only",,Haley,TN,"(*),(WC)",Restaurants,checked,,,,8/7/2024 2:38pm,Amanda Regan
6954,Muse Park,1998,Found,35.646305,-88.807783,,,Jackson,TN,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:52pm,Amanda Regan
6955,Laurel Creek Campground,1998,Found,36.493124,-84.843575,"879-7696 seasonal, camping, rentals & RV hookups",,Jamestown,TN,"(GF),(SW)",Accommodations,checked,,,,8/7/2024 2:52pm,Amanda Regan
6960,Buffalo Mountain Park,1998,Found,36.282216,-82.349506,end of Buffalo Mountain Park Rd.,,Johnson City,TN,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:52pm,Amanda Regan
6956,Community Real Estate Referrals,1998,General Coordinates Used,36.31344,-82.353473,"(800) 346-5592 gay realtor at your service, no rentals",,Johnson City,TN,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:52pm,Amanda Regan
6959,MCC of the Tri-Cities,1998,General Coordinates Used,36.31344,-82.353473,Coast Valley Unitarian Church 283-7554 7pm Sun,,Johnson City,TN,"(*),(NS)",Spiritual Groups,checked,,,,8/7/2024 2:52pm,Amanda Regan
6961,Broad St,1998,General Coordinates Used,36.549246,-82.558264, nr. library,,Kingsport,TN,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:39pm,Amanda Regan
6963,Community Real Estate Referrals ,1998,General Coordinates Used,35.960638,-83.920739,"(800) 346-5592 gay realtor at your service, no rentals
",,Knoxville,TN,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:51pm,Amanda Regan
6971,Cumberland Ave.,1998,General Coordinates Used,35.960638,-83.920739,around St. John's church,,Knoxville,TN,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:51pm,Amanda Regan
6972,Downtown,1998,General Coordinates Used,35.960638,-83.920739,btwn. post office & library,,Knoxville,TN,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:51pm,Amanda Regan
6973,Gay St.,1998,General Coordinates Used,35.960215,-83.915382, lower end close to bridge,,Knoxville,TN,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:50pm,Amanda Regan
6964,Gay/Lesbian Helpline,1998,General Coordinates Used,35.960638,-83.920739, 521-6546 (MCC#) 7pm-11pm,,Knoxville,TN,,Info Lines & Services,checked,,,,8/7/2024 2:50pm,Amanda Regan
6974,The Square,1998,General Coordinates Used,35.963595,-83.919333," intersection of Church, Market, Walnut & Union Sts.",,Knoxville,TN,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:49pm,Amanda Regan
6975,RFD,1998,General Coordinates Used,36.006728,-85.967766," PO Box 68,37095 536-5176 country journal for gay men everywhere",,Liberty,TN,"(*),(NS)",Publications,checked,,,,8/7/2024 2:49pm,Amanda Regan
6977, Community Real Estate Referrals,1998,General Coordinates Used,35.149534,-90.04898,"(800) 346-5592 gay realtor at your service, no rentals",,Memphis,TN,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:49pm,Amanda Regan
6976,BWMT (Black & White Men Together) ,1998,General Coordinates Used,35.149534,-90.04898,276-0168,,Memphis,TN,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:49pm,Amanda Regan
6978,Gay/Lesbian Switchboard,1998,General Coordinates Used,35.149534,-90.04898, 324-4297 7:30pm-11pm,,Memphis,TN,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:46pm,Amanda Regan
7005,Triangle Journal News,1998,General Coordinates Used,35.149534,-90.04898,"454-1411 lesbigay newspaper, extensive resource listings",,Memphis,TN,"(*),(NS)",Publications,checked,,,,8/7/2024 2:43pm,Amanda Regan
7014,AA Gay/Lesbian,1998,General Coordinates Used,36.162664,-86.781602,831-1050 call for mtg. schedule,,Nashville,TN,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:42pm,Amanda Regan
7047,Cedar Hill Park,1998,Found,36.27063,-86.747171,,,Nashville,TN,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:42pm,Amanda Regan
7016,Community Real Estate Referrals,1998,General Coordinates Used,36.162664,-86.781602,"(800) 346-5592 gay realtor at your service, no rentals",,Nashville,TN,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:39pm,Amanda Regan
7039,ETC. Magazine,1998,General Coordinates Used,36.162664,-86.781602,(404) 888-0063 bar & entertainment guide for Southeast ,,Nashville,TN,"(*),(NS)",Publications,checked,,,,8/7/2024 2:39pm,Amanda Regan
7035,Gay Cable Network,1998,General Coordinates Used,36.162664,-86.781602,Channel 19 9pm Tue & 10pm Sat,,Nashville,TN,"(*),(NS)",Entertainment & Recreation,checked,,,,8/7/2024 2:39pm,Amanda Regan
7048,Percy Priest Dam,1998,Found,36.156982,-86.617896,,,Nashville,TN,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:39pm,Amanda Regan
7040,Query,1998,General Coordinates Used,36.162664,-86.781602,259-4135 lesbigay newspaper,,Nashville,TN,"(*),(NS)",Publications,checked,,,,8/7/2024 2:39pm,Amanda Regan
7052,Pope’s Cafe ,1998,General Coordinates Used, 35.483406,-86.460272,"on the Square brkfst & lunch, clsd Sun ",,Shelbyville,TN,"(*),(NS)",Cafes,checked,,,,8/7/2024 2:36pm,Amanda Regan
7054,Exodus MCC,1998,General Coordinates Used,32.448736,-99.733144,"672-7922 10:45am & 6pmSun, call for location ",,Abilene,TX,"(*),(NS)",Spiritual Groups,checked,,,,8/7/2024 2:26pm,Amanda Regan
7055,Kirby Park,1998,Found,32.429672,-99.726751,,,Abilene,TX,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:26pm,Amanda Regan
7056,Amarillo Lesbian/Gay Alliance Info Line,1998,General Coordinates Used,35.221997,-101.831297,373-5725,,Amarillo,TX,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:26pm,Amanda Regan
7066,Community Real Estate Referrals ,1998,General Coordinates Used,32.756623,-97.136774,"(800) 346-5592 gay realtor at your service, no rentals ",,Arlington,TX,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:26pm,Amanda Regan
7071,ALLGO (Austin Latino/a Lesbian/Gay Org.),1998,General Coordinates Used,30.267153,-97.743061,472-2001 6:30pm 3rd Th,,Austin,TX,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:26pm,Amanda Regan
7120,Austin Confidential Connection ,1998,General Coordinates Used,30.267153,-97.743061,"472-7722 Meet hot local guys! Record, listen, respond to free ads. Use free code 9966.",,Austin,TX,"(*),(NS)",Men's Services,checked,,,,8/7/2024 2:26pm,Amanda Regan
7072,Community Real Estate Referrals ,1998,General Coordinates Used,30.267153,-97.743061,(800) 346-5592 gay realtor at your service no rentals,,Austin,TX,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:25pm,Amanda Regan
7111,Exposure,1998,General Coordinates Used,30.267153,-97.743061,479-7000,,Austin,TX,"(*),(NS)",Publications,checked,,,,8/7/2024 2:25pm,Amanda Regan
7126,Hippy Hollow-Lake Travis,1998,Found,30.414491,-97.886873,,,Austin,TX,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:24pm,Amanda Regan
7074,Hotline,1998,General Coordinates Used,30.267153,-97.743061,472-4357 24hrs ,,Austin,TX,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:24pm,Amanda Regan
7118,Mishpachat Am Echad ,1998,General Coordinates Used,30.267153,-97.743061,451-7018 lesbigay Jewish social group ,,Austin,TX,"(*),(NS)",Spiritual Groups,checked,,,,8/7/2024 2:23pm,Amanda Regan
7075,Texas Tourist Division ,1998,General Coordinates Used,30.267153,-97.743061,462-9191/(800) 888-8TEX,,Austin,TX,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:23pm,Amanda Regan
7112,Texas Triangle,1998,General Coordinates Used,30.267153,-97.743061,459-1717 lesbigay newspaper w/ arts calendar & statewide resource list ,,Austin,TX,"(*),(NS)",Publications,checked,,,,8/7/2024 2:23pm,Amanda Regan
7076,The Caritas B&B Network ,1998,General Coordinates Used,30.267153,-97.743061,(800) CARITAS (227-4827)/(312) 857-0801 (outside US) see ad in center National section ,,Austin,TX,"(*),(NS)",Accommodations,checked,,,,8/7/2024 2:23pm,Amanda Regan
7121,The Gay Connection ,1998,General Coordinates Used,30.267153,-97.743061,"(900) 346-6338 talk and/or meet with other men from the area, at only 99¢ per minute",,Austin,TX,"(*),(NS)",Men's Services,checked,,,,8/7/2024 2:23pm,Amanda Regan
7132,Gayline,1998,General Coordinates Used,30.627977,-96.334407,Texas A&M Gay/Lesbian/Bisexual Student Services 847-0321,,College Station,TX,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:23pm,Amanda Regan
7133,Lambda AA,1998,General Coordinates Used,30.627977,-96.334407,Bryan 361-7976 (AA#) call for mtg. schedule ,,College Station,TX,,Info Lines & Services,checked,,,,8/7/2024 2:23pm,Amanda Regan
7137,Community Real Estate Referrals ,1998,General Coordinates Used,27.796731,-97.388945,"(800) 346-5592 gay realtor at your service, no rentals ",,Corpus Christi,TX,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:23pm,Amanda Regan
7145,Seawall,1998,General Coordinates Used,27.796731,-97.388945,,,Corpus Christi,TX,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:22pm,Amanda Regan
7141,The Sea Horse Inn,1998,General Coordinates Used,27.815025,-97.520789,749-5221 ,,Corpus Christi,TX,"(MW),(SW)",Accommodations,checked,,,,8/7/2024 2:22pm,Amanda Regan
7146,Community Real Estate Referrals ,1998,General Coordinates Used,32.776664,-96.796988,"(800) 346-5592 gay realtor at your service, no rentals ",,Dallas,TX,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:22pm,Amanda Regan
7222,Congregation Beth El Binah,1998,General Coordinates Used,32.776664,-96.796988,(972) 497-1591 lesbigay Jewish congregation ,,Dallas,TX,"(*),(NS)",Spiritual Groups,checked,,,,8/7/2024 2:22pm,Amanda Regan
7147,Crossdressers/TV Helpline ,1998,General Coordinates Used,32.776664,-96.796988,264-7103,,Dallas,TX,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:22pm,Amanda Regan
7232,Dallas Confidential Connection,1998,General Coordinates Used,32.776664,-96.796988,"688-7450 Meet hot local guys! Record, listen, respond to free ads. Use free code 9966",,Dallas,TX,"(*),(NS)",Men's Services,checked,,,,8/7/2024 2:21pm,Amanda Regan
7207,Dallas Voice,1998,General Coordinates Used,32.776664,-96.796988,754-8710 lesbigay newspaper ,,Dallas,TX,"(*),(NS)",Publications,checked,,,,8/7/2024 2:21pm,Amanda Regan
