ID2,title,streetaddress,unclear_address,description,city,state,amenityfeatures,type,unclear type or question,notes,Year,Last Modified
2663,Gay/Lesbian Support Group,"PO Box 51, 50401",checked,,Mason City,IA,,Info Lines & Services,,,1995,4/25/2023 9:22pm
230,Double Tree Ranch,"PO Box 52, 72474",checked,236-7711 RV park & campsites,Walcott,AR,(GF),Accommodations,,,1995,4/25/2023 9:22pm
5186,RFD,"PO Box 68, 37095",checked,"536-5176 ""a country journal for gay men everywhere""",Liberty,SD,,Publications,,,1995,4/25/2023 9:23pm
5535,Bar Talk,"PO Box 82, 78291",checked,225-8807,San Antonio,TX,,Publications,,,1995,4/25/2023 9:23pm
4417,Prairie Lesbian/Gay Community,"PO Box 83, Moorhead, MN, 56561",checked,"237-0556, info, support & educational network",Fargo ,ND,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4201,EEGO (East End Gay Organization),"PO Box 87, Southampton 11968",checked,324-3699 event calendar & info,New York City,NY,,Info Lines & Services,,"Listed under ""N.Y.C. - Long Island/ Suffolk County.""",1995,4/25/2023 9:23pm
5620,Radical Faeries,"PO Box 88, Northfield, 05663",checked,"485-6668 Destiny Lodge faerie group for central Vermont, monthly moon rituals",Montpelier,VT,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5105,Lowcountry Gay/Lesbian Alliance (LGLA),"PO Box 98, 29402",checked,881-0129,Charleston,SC,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5614,Twin Gables,"PO Box 101, 05049",checked,436-3070 nr. outdoor recreation,Hartland Four Corners,VT,(GF),Accommodations,,,1995,4/25/2023 9:23pm
3972,Volume,"PO Box 106, Westside Stn. 14213",checked,"652-1193 monthly, covers Buffalo, Rochester, Southern Ontario",Buffalo,NY,,Publications,,,1995,4/25/2023 9:23pm
2256,Napualani O'Hana,"PO Box 118, 96713",checked,248-8935,"Hana, Maui",HI,(GF),Accommodations,,,1995,4/25/2023 9:22pm
4284,Greater Utica Lambda Fellowship,"PO Box 122, 13505",checked,,Utica,NY,,Info Lines & Services,,,1995,4/25/2023 9:23pm
3944,Community,"PO Box 131, 12201",checked,462-6138,Albany,NY,,Publications,,,1995,4/25/2023 9:23pm
1450,Tanrydon,"PO Box 138-C, Montezuma Rte., 80435",checked,468-1965 exclusively gay B&B,Dillon,CO,(MW),Accommodations,,,1995,4/25/2023 9:22pm
5988,Baron's - Milwaukee,"PO Box 166, 53201",checked,levi/leather group,Milwaukee,WI,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5610,Out in the Mountains,"PO Box 177, 05402",checked,monthly,Burlington,VT,,Publications,,,1995,4/25/2023 9:23pm
3054,Smith Island Gateway,"PO Box 187, Westport, CT, 06881",checked,"(203)579-9400/ (410)425-4110 March-Dec., 2 bdrm apt. w/kitchen, 1 bath, in secluded community accessible only by boat",Smith Island,MD,(GF),Accommodations,,,1995,4/25/2023 9:22pm
5625,Ruthland Area Gay/Lesbian Connection,"PO Box 218, 05736",checked,,Ruthland,VT,,Info Lines & Services,,,1995,4/25/2023 9:23pm
672,"Giant Redwoods RV & Camp, The","PO Box 222, 95554",checked,943-3198 on the Eel river,Myers Flat,CA,(GF),Accommodations,,,1995,4/25/2023 9:22pm
762,Rancho Cicada Retreat,"PO Box 225, 95669",checked,"245-4841 May-Sept., secluded riverside retreat in Sierra foothills",Plymouth,CA,"(MW),(SW),(N)",Accommodations,,,1995,4/28/2023 11:13am
3929,Vallecitos Retreat,"PO Box 226, 87581",checked,582-4226 guesthouse in northern NM,Vallecitos,NM,"(GF),(F)",Accommodations,,,1995,4/25/2023 9:23pm
3363,Alliance for Lesbian/Gay Support,"PO Box 226, Student Services Bldg., 49009",checked,"387-2134, meets 2pm Sun",Kalamazoo,MI,,Info Lines & Services,,,1995,4/25/2023 9:22pm
5894,North Central WA Gay/Lesbian Alliance (NCWGALA),"PO Box 234, 98807-0234",checked,,Wenatchee,WA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5603,Vermont Gay Social Alternatives,"PO Box 237, 05402",checked,658-7630 social group,Burlington,VT,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5707,Roanoke Valley Gay/Lesbian Aliiance,"PO Box 237, 24002",checked,"982-3733 taped info & referrals, newsletter",Roanoke,VA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5712,Blue Ridge Lambda Press,"PO Box 237, 24002",checked,"890-3184, newsletter, covers western VA",Roanoke,VA,,Publications,,,1995,4/25/2023 9:23pm
2255,Hana Plantation Houses,"PO Box 249, 96713",checked,248-7868/ (800)228-4262 rental houses,"Hana, Maui",HI,(IGTA),Accommodations,,,1995,4/25/2023 9:22pm
2275,Hana Plantation Houses,"PO Box 249, 96713",checked,248-7868/ (800)228-4262 reservation,"Kalua Koi, Molokai",HI,,,checked,No type listed.,1995,4/25/2023 9:22pm
4597,Hugs East,"PO Box 253, 44061",checked,"974-8909 (24hr tape) 7pm-9pm Wed, lesbigay info, referrals & social groups for Ashtabula, Geauga & Lake counties",Mentor/Painesville,OH,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4415,"10% Society, The","PO Box 266, MSU, Moorhead, MN 56563",checked,(218)236-2200/ 5859 confidential support group for lesbian/gay/bisexual,Fargo ,ND,,Info Lines & Services,,,1995,4/25/2023 9:23pm
3740,"Bell, The","PO Box 276, Strawberry Hill Stn., 03574",checked,869-2647 B&B,Bethlehem,NH,(GF),Accommodations,,,1995,4/25/2023 9:22pm
240,Gay Valley Alliance,"PO Box 304, 93302",checked,398-8663 support group & community outreach,Bakersfield,CA,,Info Lines & Services,,,1995,4/25/2023 9:22pm
5693,Virginians for Justice,"PO Box 342, Capital Stn., 23202",checked,"643-4816, statewide lobbying org., info & referrals",Richmond,VA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
2229,Hale Anuenue (Rainbow House),"PO Box 371, 96719",checked,889-6187 B&B,"Hawi, Hawaii",HI,"(GF),(WC)",Accommodations,,,1995,4/25/2023 9:22pm
1312,"Billy Club, The","PO Box 381, 95482",checked,462-0766 social group,Ukiah,CA,,Men's Clubs,,,1995,4/25/2023 9:22pm
5755,Shakti Cove Cottages,"PO Box 385, 98640",checked,665-4000 kitchens,Ocean Park,WA,(MW),Accommodations,,,1995,4/25/2023 9:23pm
1491,XX Club,"PO Box 387, 06141",checked,transsexual support group,Hartford,CT,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3164,Provincetown Business Guild,"PO Box 421, 02657",checked,487-2313/ (800)637-8696,Provincetown,MA,(IGTA),Info Lines & Services,,,1995,4/25/2023 9:22pm
2268,Maui Surfing School,"PO Box 424, Luunene, 96784",checked,875-0625,"Lahaina, Maui",HI,,Travel/Tour Operators,,,1995,4/25/2023 9:22pm
4043,Parlee Plus,"PO Box 430, Babylon",checked,"(516)587-8669, monthly",New York City,NY,,Publications,,"Listed under ""N.Y.C. - Overview.""",1995,4/25/2023 9:23pm
4377,"Duckett House, The","PO Box 441, 28743",checked,"622-7621 B&B, camping on Appalachian Trail; also restaurant, dinner reservations accepted, vegetarian only",Hot Springs,NC,"(MW),(SW)",Accommodations,,,1995,4/25/2023 9:23pm
445,Asian/Pacific Lesbian & Gays,"PO Box 443 Ste. 109, W. Hollywood, 90046",checked,(213)660-2131,Los Angeles,CA,,Info Lines & Services,,"Listed under ""L.A. - Overview.""",1995,4/25/2023 9:22pm
4416,Hotline,"PO Box 447, 58107",checked,"235-7335, 24hr general info (some lesbigay resources)",Fargo ,ND,,Info Lines & Services,,,1995,4/25/2023 9:23pm
2251,Pali Kai,"PO Box 450, 96754",checked,"828-6691 hilltop B&B, ocean hot tub","Kilauea, Kauai",HI,,Accommodations,,,1995,4/25/2023 9:22pm
3482,Gay/Lesbian Community Service,"PO Box 454, 55903",checked,"281-3265, 5pm-7pm Mon & Wed",Rochester,MN,,Info Lines & Services,,,1995,4/25/2023 9:22pm
4919,Oneida Camp/Resort,"PO Box 537, 18834",checked,"465-7011 campground & lodge, RV hookups, sauna, May-Oct",New Milford,PA,"NC,(SW)",Accommodations,,,1995,4/25/2023 9:23pm
3695,Latino Pyramid,"PO Box 545, 89125",checked,733-0570 (#may change) men's social club,Las Vegas,NV,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1765,Support Inc.,"PO Box 546, 33902",checked,"332-2272 gay switchboard, 8am-11pm",Ft. Myers,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3402,Friends North,"PO Box 562, 49685",checked,"946-1804 event line, social group newsletter",Traverse City,MI,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2238,Anahola Beach Club,"PO Box 562, 96703",checked,"822-6966/ (800)262-4652 beachside, full brfst","Anahola, Kauai",HI,"(MW),(IGTA)",Accommodations,,,1995,4/25/2023 9:22pm
5917,Gay/Lesbian Alliance of WVU/ Helpline,"PO Box 576, 26505",checked,"292-4292, 24hrs",Morgantown,WV,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4831,Tillamook County GALA,"PO Box 592, Pacific City 97135",checked,"lesbigay support, monthly potlucks",Tillamook,OR,,Info Lines & Services,,,1995,4/25/2023 9:23pm
3279,Lesbian Youth Group,"PO Box 592, Westside Stn., 01602",checked,"755-... , 24hrs",Worcester,MA,,Info Lines & Services,checked,Photocopy cuts off text.,1995,4/25/2023 9:22pm
3106,"Guide, The","PO Box 593, 02199",checked,"266-8557, monthly",Boston,MA,,Publications,,,1995,4/25/2023 9:22pm
2260,Triple Lei B&B,"PO Box 593, 96753",checked,"874-8645 exclusively gay, nr. nude beach","Kihei, Maui",HI,"(SW),(N)",Accommodations,,,1995,4/25/2023 9:22pm
3199,In Town Reservations ,"PO Box 614, 02657",checked,487-1883/ (800)67P-TOWN,Provincetown,MA,(IGTA),Accommodations,,,1995,4/25/2023 9:22pm
3896,Common Bond,"PO Box 663, 88101",checked,356-2656 lesbigay social/support group for Clovis & Portales,Clovis,NM,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4825,Community News,"PO Box 663, 97308",checked,363-0006,Salem,OR,,Publications,,,1995,4/25/2023 9:23pm
3790,Rainbow Place,"PO Box 682, 08099",checked,848-6819/962-6246 info line & community center,Bellmawr,NJ,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2239,Mahina Kai Bed & Breakfast,"PO Box 699, 96703",checked,"822-9451 Japanese-style B&B, hot tub, gardens","Anahola, Kauai",HI,"(MW),(SW)",Accommodations,,,1995,4/25/2023 9:22pm
3953,Hillside Campgrounds,"PO Box 726, 13902",checked,"(717)756-2007 all-male campground nr. Scranton, Pennsylvania, cabins & trailers, disco Fri-Sat, seasonal May-Oct",Binghamton,NY,"D,(SW),(N)",Accommodations,,,1995,4/25/2023 9:23pm
3956,Amethyst,"PO Box 728, Westview Stn., 13905-0728",checked,722-8913,Binghamton,NY,,Publications,,,1995,4/25/2023 9:23pm
3034,Triangles,"PO Box 748, 21705-0748",checked,"694-8933 gay men's social group, meets 3rd Sat",Frederick,MD,,Info Lines & Services,,,1995,4/25/2023 9:22pm
688,Desert Business Assn.,"PO Box 773, 92263",checked,324-0178 lesbigay business association,Palm Springs,CA,(IGTA),Info Lines & Services,,,1995,4/25/2023 9:22pm
2967,Maine Progressive,"PO Box 776, Monroe, 04951",checked,525-7776 statewide monthly alternative,Portland,ME,,Publications,,,1995,4/25/2023 9:22pm
3061,BAGLY (Boston Alliance of Gay/Lesbian Youth),"PO Box 814, 02103",checked,(800)422-2459 extensive support services for lesbigay youth 22 & under,Boston,MA,,Info Lines & Services,,,1995,4/25/2023 9:22pm
4044,Stonewall News,"PO Box 816, Madison Sq. Stn., 10159",checked,627-2120,New York City,NY,,Publications,,"Listed under ""N.Y.C. - Overview.""",1995,4/25/2023 9:23pm
689,Gay/Lesbian Alliance of the Desert,"PO Box 861, Cathedral City, 92235",checked,"322-8769 community center, 24hr helpline",Palm Springs,CA,,Info Lines & Services,,,1995,4/25/2023 9:22pm
5993,Girth & Mirth,"PO Box 862, 53201-0862",checked,,Milwaukee,WI,,Info Lines & Services,,,1995,4/25/2023 9:23pm
3264,Provincetown Magazine,"PO Box 866, 02657",checked,487-1000,Provincetown,MA,,Publications,,,1995,4/25/2023 9:22pm
5592,Brattleboro Area Gays/Lesbians (BAGL),"PO Box 875, 05302",checked,254-5947,Brattleboro,VT,,Info Lines & Services,,,1995,4/25/2023 9:23pm
31,GALOP (Gay & Lesbian Org. of Professionals),"PO Box 914, 35804",checked,517-6127 meets 4th Th at 2400 Bob Wallace,Huntsville,AL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3634,Boulder Hot Springs Hotel & Retreat,"PO Box 930, 59632",checked,"225-4339 spiritually/recovery retreat, hot springs, camping avail., irregular hours-call",Boulder,MT,"(*),(GF),(F),(WC)",Accommodations,,,1995,4/25/2023 9:22pm
2227,RBR Farms,"PO Box 930, 96704",checked,"328-9212/ (800)328-9212 B&B on 7 acres, full brkfst","Captain Cook, Hawaii",HI,"(*),(MW),(SW),(N),(IGTA)",Accommodations,,,1995,4/25/2023 9:22pm
4593,Summit Lodge Resort & Guesthouse,"PO Box 951-D, 43138",checked,"385-6822/3521 camping available, hot tub & sauna",Logan,OH,"(*),(F),(SW),(N)",Accommodations,,,1995,4/25/2023 9:23pm
4696,Cascade Community Center,"PO Box 972, 97709",checked,"382-5716, info & referrals (long distance calls returned collect)",Bend,OR,,Info Lines & Services,,,1995,4/25/2023 9:23pm
3063,"Entre Nous, Inc.","PO Box 984, 02103",checked,men & women's leather & levi org,Boston,MA,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2921,Northern Lambda Nord,"PO Box 990, 04930",checked,"call Phoneline, social/networking org. for northern ME & western Brunswick",Caribou,ME,,Info Lines & Services,,,1995,4/25/2023 9:22pm
4266,Adirondack GABLE,"PO Box 990, 12983",checked,359-7358 monthly social,Saranac Lake,NY,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5739,Gay/Lesbian Coalition,"PO Box 993, 98206",checked,"258-0424 ext. 2105 potluck monthly, also newsletter",Everett,WA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4689,Will's Reste,"PO Box 1012, 97520",checked,"482-4394 cottage rental, spa",Ashland,OR,(MW),Accommodations,,,1995,4/25/2023 9:23pm
2235,Huliaule'a,"PO Box 1030, 96778",checked,"965-9175 B&B, full brkfst","Pahoa, Hawaii",HI,(MW),Accommodations,,,1995,4/25/2023 9:22pm
5294,Fag Rag,"PO Box 1034, 78767",checked,416-0100,Austin,TX,,Publications,,,1995,4/25/2023 9:23pm
35,Southern Support Services,"PO Box 1053, 36784-1073",checked,"support group for Thomasville, Demopolis, Selma & Jackson",Jackson,AL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2270,Maui Network,"PO Box 1077, 96768",checked,572-9555/ (800)367-5221 condo reservation service,"Makawao, Maui",HI,,Travel/Tour Operators,,,1995,4/25/2023 9:22pm
5621,Vermont Coalition Lesbians/Gays,"PO Box 1125, 05602",checked,political group,Montpelier,VT,,Info Lines & Services,,,1995,4/25/2023 9:23pm
3905,Wilderness Inn,"PO Box 1177, 87552",checked,757-6694 20 mi. E. of Santa Fe; suites in 150-yr-old adobe inn,Pecos,NM,"(GF),(N),(WC)",Accommodations,,,1995,4/25/2023 9:23pm
1808,Key West Business Guild,"PO Box 1208, 33041",checked,294-4603/ (800)535-7797,Key West,FL,(IGTA),Info Lines & Services,,,1995,4/25/2023 9:22pm
3835,Vacation Design,"PO Box 1261, 07061",checked,(201)882-1742 European vacation rentals,Plainfield,NJ,(IGTA),Travel/Tour Operators,,,1995,4/25/2023 9:22pm
6076,San Max,"PO Box 1294, 00602",checked,868-2931 studio apt on beach,Aguada,PR,(MW),Accommodations,,,,4/27/2023 10:39am
2513,I Am What I Am (IAWIA),"PO Box 1314, 61081",checked,"support group for NW Illinois, meetings & newsletter",Sterling,IL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
5665,Mandamus Society,"PO Box 1325, 23501",checked,active social group,Norfolk,VA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
3760,"Seacoast Gay Men (SMG, Inc.)","PO Box 1394, 03802-1394",checked,"898-1115, 7pm Mon, social group, newsletter",Portsmouth,NH,,Info Lines & Services,,,1995,4/25/2023 9:22pm
5267,Ebony Connection,"PO Box 1428, 78767",checked,926-3786 social/educational org. for Black lesbian/gays & bisexuals,Austin,TX,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5321,Ebony Connection,"PO Box 1428, Austin, 78767",checked,"(512)926-3786, social/educational org. for Black lesbians/gays & bisexuals",Dallas,TX,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5410,Ebony Connection,"PO Box 1428, Austin, 78767",checked,(512)926-3786 social/educational org. for Black lesbian/gays & bisexuals,Houston,TX,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4040,New York Native,"PO Box 1475,Church St. Stn., 10008",checked,"627-2120, weekly",New York City,NY,,Publications,,"Listed under ""N.Y.C. - Overview.""",1995,4/25/2023 9:23pm
3858,Gay Naturist International,"PO Box 1494, 08043",checked,(800)466-2533,Voorhees,NJ,,Travel/Tour Operators,,,1995,4/25/2023 9:23pm
395,Orange County Blade,"PO Box 1538, 92652",checked,494-4898,Laguna Beach,CA,,Publications,,,1995,4/25/2023 9:22pm
5622,Vermont Pride,"PO Box 1551, 05602",checked,active social group,Montpelier,VT,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4008,Orange County Lesbian/Gay Alliance,"PO Box 1557, 10925",checked,"782-1525 info tape, support groups",Greenwood Lake,NY,,Info Lines & Services,,,1995,4/25/2023 9:23pm
1466,Pueblo After 2,"PO Box 1602, 81002",checked,"564-4004 social/educational network, produces newsletter",Pueblo,CO,,Info Lines & Services,,,1995,4/25/2023 9:22pm
4729,Asian/Pacific Islander Lesbian/Gays,"PO Box 1615, 97207",checked,232-6408 social/support group,Portland,OR,,Info Lines & Services,,,1995,4/25/2023 9:23pm
2620,Gay/Lesbian Resource Center,"PO Box 1643, 52406",checked,"366-2055, 6pm-9pm Mon",Cedar Rapids,IA,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2668,Access,"PO Box 1682, 50704",checked,"232-6805 weekly support & info, monthly newsletter",Waterloo,IA,,Info Lines & Services,,,1995,4/25/2023 9:22pm
5651,Lambda Letter,"PO Box 1754, 22902",checked,,Charlottesville,VA,,Publications,,,1995,4/25/2023 9:23pm
135,Echo Magazine,"PO Box 1808, 85001",checked,266-0550,Phoenix,AZ,,Publications,,,1995,4/25/2023 9:22pm
5076,Lesbian/Gay & Bisexual Alliance,"PO Box 1930, SAO, Brown University, 02912",checked,863-3062,Providence,RI,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4836,Gays/Lesbians of Reading & Allentown (GLORA),"PO Box 1952, 18105",checked,"868-7183 social org. sponsors monthly activities, newsletter",Allentown,PA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5032,Gays/Lesbians of Reading & Allentown (GLORA),"PO Box 1952, Allentown, 18105",checked,868-7183 social org. & newsletter,Reading,PA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
1459,Never Summer Nordic,"PO Box 1983, 80522",checked,"482-9411 yurts, tipi-like shelters, sleep eight or twelve in Colorado Rockies, mountain biking, skiing",Fort Collins,CO,,Travel/Tour Operators,,,1995,4/25/2023 9:22pm
6051,United Gays/Lesbians of Wyoming,"PO Box 2037, Laramie, 82070",checked,"632-5362 info & referrals, newsletter",Cheyenne,WY,,Info Lines & Services,,,1995,4/25/2023 9:23pm
1453,Distinctive Inn of Colorado,"PO Box 2061, 80517",checked,(800)866-0621 great brochure,Durango,CO,,Accommodations,,,1995,4/25/2023 9:22pm
3926,"Ruby Slipper, The","PO Box 2069, 87571",checked,758-0613 non-smoking guesthouse,Taos,NM,"(MW),(WC)",Accommodations,,,1995,4/25/2023 9:23pm
96,Camelback Business & Professional Assoc.,"PO Box 2097, 85001",checked,225-8444,Phoenix,AZ,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3032,Gay/Lesbian Community of Howard County,"PO Box 2115, 21045",checked,,Columbia,MD,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2550,Gay/Lesbian Switchboard,"PO Box 2152, 46206",checked,"639-5937, 7pm-11pm daily",Indianapolis,IN,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2549,Fellowship Indianapolis,"PO Box 2331, 46206",checked,780-0000 social support group,Indianapolis,IN,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3022,Baltimore Alternative,"PO Box 2351, 21203",checked,235-3401,Baltimore,MD,,Publications,,,1995,4/25/2023 9:22pm
788,Country Inns of the Russian River,"PO Box 2416, 95446",checked,(800)927-4667 info & referrals,Guerneville,CA,,Info Lines & Services,,"Listed under ""Russian River Resort (All are Guerneville until noted).""",1995,4/25/2023 9:22pm
1237,South Bay Leather/Uniform Group,"PO Box 2519, Santa Clara 95055",checked,"socials, workshops, newsletter",San Jose,CA,,Info Lines & Services,,,1995,4/25/2023 9:22pm
628,South Bay Lesbian/ Gay Community Org.,"PO Box 2777, Redondo Beach, 90278",checked,"379-2850 support & education system for El Segundo, Manhattan/ Hermosa/ Redondo Beaches, Torrance, Palos Verdes",Los Angeles,CA,,Info Lines & Services,,"Listed under ""L.A. - West Los Angeles & South Bay.""",1995,4/25/2023 9:22pm
2530,"Tri-State Alliance, Inc.","PO Box 2901, 47728",checked,"474-4853 monthly social group, newsletter",Evansville,IN,,Info Lines & Services,,,1995,4/25/2023 9:22pm
861,Inland Empire Couples,"PO Box 3023, Rancho Cucamunga, 91729",checked,793-5994,San Bernardino,CA,,Info Lines & Services,,,1995,4/25/2023 9:22pm
4855,Bridges,"PO Box 3063, 16508-3063",checked,456-9833/455-0549 lesbigay resources & networking,Erie,PA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
1348,Aspen Gay/Lesbian Community,"PO Box 3143, 81612",checked,"925-9249 resource & info service, outdoor activities, monthly events",Aspen,CO,,Info Lines & Services,,,1995,4/25/2023 9:22pm
4341,Lesbian/Gay Health Project,"PO Box 3203, 27715",checked,"286-4107, 6pm-9pm, community referrals",Durham,NC,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4343,Outright (Triangle Lesbigay Youth),"PO Box 3203, 27715",checked,"286-2396/ (800)879-2300 (NC only) 6pm-9pm info & referrals, 2pm Sat mtg.",Durham,NC,,Info Lines & Services,,,1995,4/25/2023 9:23pm
3913,Triangle Inn,"PO Box 3235, 87501",checked,"455-3375 adobe ""casitas,"" suites, hot tub",Santa Fe,NM,"(MW),(IGTA)",Accommodations,,,1995,4/25/2023 9:23pm
4342,Men of All Colors Together (MACT) Triangle,"PO Box 3411, 27702",checked,monthly mtgs.,Durham,NC,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4307,Triangle Men of All Colors Together (MACT),"PO Box 3411, Durham 27702",checked,monthly mtgs.,Chapel Hill,NC,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4383,Triangle Men of All Colors Together,"PO Box 3411, Durham 27702",checked,monthly mtgs.,Raleigh ,NC,,Info Lines & Services,,,1995,4/25/2023 9:23pm
3682,New Voice,"PO Box 3512, 68103",checked,556-9907 monthly,Omaha,NE,,Publications,,,1995,4/25/2023 9:22pm
3683,Times of the Heartland,"PO Box 3586, 68103",checked,341-6900 weekly,Omaha,NE,,Publications,,,1995,4/25/2023 9:22pm
4021,Ulster County Lesbian/Gay Alliance,"PO Box 3785, 12401",checked,626-3203 info & events line,Kingston,NY,,Info Lines & Services,,,1995,4/25/2023 9:23pm
5561,Resort Property Mngmt.,"PO Box 3808, 84060",checked,(800)243-2932,Park City,UT,(IGTA),Travel/Tour Operators,,,1995,4/25/2023 9:23pm
2758,"Letter, The","PO Box 3882, 40201",checked,635-1908,Louisville,KY,,Publications,,,1995,4/25/2023 9:22pm
5870,Stonewall News Spokane,"PO Box 3994, 99220-3994",checked,456-8011,Spokane,WA,,Publications,,,1995,4/25/2023 9:23pm
4681,Tulsa Family News,"PO Box 4140, 74159",checked,832-0233,Tulsa,OK,,Publications,,,1995,4/25/2023 9:23pm
2308,Bird of Paradise Travel,"PO Box 4157, 96812",checked,735-9103,"Honolulu, Oahu",HI,(IGTA),Travel/Tour Operators,,,1995,4/25/2023 9:22pm
325,"Yosemite Chapter, Knights of Malta","PO Box 4162, 93744",checked,233-2014 lesbigay leather group,Fresno,CA,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2741,Williams-Nichols Institute,"PO Box 4264, 40204",checked,"636-0935, 6pm-9pm lesbigay archives, library, referrals",Louisville,KY,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3370,Capital Men's Club,"PO Box 4361, 48826",checked,484-6342 social group & newsletter,Lansing,MI,,Info Lines & Services,,,1995,4/25/2023 9:22pm
4362,Gay/Lesbian Hotline,"PO Box 4442, 27404",checked,"274-2100, 7pm-10pm",Greensboro,NC,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4410,Gay/Lesbian Hotline,"PO Box 4442, 27404",checked,"274-2100, 7pm-10pm",Winston-Salem,NC,,Info Lines & Services,,,1995,4/25/2023 9:23pm
2508,Brother to Brother,"PO Box 4681, 62708",checked,support group for gay & bisexual men,Springfield,IL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
5692,Virginia Gay/Lesbian/Bisexual Community Center,"PO Box 4826, Glen Allen, 23058",checked,355-6017,Richmond,VA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
322,Community Link,"PO Box 4959, 93744",checked,485-5333 youth support group & more,Fresno,CA,,Info Lines & Services,,,1995,4/25/2023 9:22pm
333,Pink Pages,"PO Box 4959, 93744-4959",checked,"485-5333, annual directory for Central Valley & Coast",Fresno,CA,,Publications,,,1995,4/25/2023 9:22pm
1891,International Gay Travel Assoc. (IGTA),"PO Box 4974, 33041",checked,296-6633/ (800)448-8550,Key West,FL,,Travel/Tour Operators,,,1995,4/25/2023 9:22pm
2951,Outright,"PO Box 5028, 04101",checked,"774-4357 youth support, meets Fri",Portland,ME,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2264,Both Sides Now Info Line,"PO Box 5042, Kahului, 96732",checked,"572-1884, 24hr message, newsletter avail.","Lahaina, Maui",HI,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1690,RESPECT Inc.,"PO Box 5218, 32118",checked,"257-7071 gay youth educational group, referrals",Daytona Beach,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3925,Spirit Journeys,"PO Box 5307, 87502",checked,"984-9910 tours, retreats",Santa Fe,NM,(IGTA),Travel/Tour Operators,,,1995,4/25/2023 9:23pm
5691,Richmond Organization for Sexual Minority Youth,"PO Box 5542, 23220",checked,648-5241,Richmond,VA,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4697,"Other Side, The","PO Box 5672, 97708",checked,"388-2395 9pm-1am Sat, call for location; also info line for area",Bend,OR,"(MW),D,(V),(BYOB)",Bars,,,1995,4/25/2023 9:23pm
136,Western Express,"PO Box 5950, 85010",checked,254-1324,Phoenix,AZ,,Publications,,,1995,4/25/2023 9:22pm
4480,Buckeye Rainbow Society of the Deaf,"PO Box 6253, 44101",checked,,Cleveland,OH,,Info Lines & Services,,,1995,4/25/2023 9:23pm
151,Hot Air Affair,"PO Box 6253, 85261",checked,991-0738 hot air balloon trips,Scottsdale,AZ,(IGTA),Travel/Tour Operators,,,1995,4/25/2023 9:22pm
183,U of Central Arkansas Gay/Lesbian Student Union,"PO Box 7006, 72032",checked,,Conway,AR,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1705,Greater Ft. Lauderdale Gay Business Assoc.,"PO Box 7341-A, 33338",checked,,Ft. Lauderdale,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
