ID,Title,status,lat,lon,description,streetaddress,city,state,Year,amenityfeatures,type,unclearaddress,uncleartype,notes,dateadded,lastmodified
5673,"'The Jettles' - County Park at S. end (showers, beach & parking lot) ",Found,26.078522,-97.167822,,,South Padre Island,TX,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/19/2023 1:30pm
5671,Andy Bowie Beach,Found,26.140921,-97.171766,,,South Padre Island,TX,1992,Cruisy Area,Cruising Areas,checked,,,,7/19/2023 1:30pm
5674,Central Mall,Found,33.455308,-94.080566,,,Texarkana,TX,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/19/2023 1:30pm
5675,St. Gabriel's Community Church,General Coordinates Used,32.35126,-95.301062,"P.O. Box 130745, 75713, 581-6923, 10:30am Sun, approx 2 mi. S. off 155 on Taylor Rd.",,Tyler,TX,1992,,Religious Organization,checked,,,,7/19/2023 1:33pm
5677,Fun Forest Park,Found,32.360743,-95.323049,(Best nights),,Tyler,TX,1992,Cruisy Area,Cruising Areas,checked,,,,7/19/2023 1:32pm
5676,Bergfield Park,Found,32.332912,-95.301764,,,Tyler,TX,1992,Cruisy Area,Cruising Areas,checked,,,,7/19/2023 1:31pm
5682,Midway Park,Found,31.524328,-97.225013,,,Waco,TX,1992,Cruisy Area,Cruising Areas,checked,,,,7/19/2023 1:34pm
5681,Cameron Park,Found,31.583658,-97.156257,,,Waco,TX,1992,Cruisy Area,Cruising Areas,checked,,,,7/19/2023 1:34pm
5684,'Rest Stop' on US 281-5 mi N.,General Coordinates Used,33.913709,-98.493387,(both sides),,Wichita Falls,TX,1992,Cruisy Area,Cruising Areas,checked,,,,7/19/2023 1:35pm
5683,Lucy Park,Found,33.917338,-98.516607,,,Wichita Falls,TX,1992,Cruisy Area,Cruising Areas,checked,,,,7/19/2023 1:35pm
5685,Sikes Center Mall,Found,33.868974,-98.532764,,,Wichita Falls,TX,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/19/2023 1:35pm
5466,Golden Triangle Mall,Found,33.190387,-97.107903,,,Denton,TX,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/19/2023 1:36pm
5467,Lake Lewisville - Queens Pt.,Found,33.109472,-96.971398,,,Denton,TX,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/19/2023 1:36pm
5463,Denton County Lambda (at MCC),General Coordinates Used,33.109472,-96.971398,,,Denton,TX,1992,,Info Lines & Services,checked,,,,7/19/2023 1:36pm
5621,Downtown River,Found,31.458219,-100.435658,,,San Angelo,TX,1992,Cruisy Area,Cruising Areas,checked,,,,7/19/2023 1:37pm
5370,"Picnic Area on Hwy. 71, W of city",General Coordinates Used,30.110495,-97.31527,,,Bastrop,TX,1992,Cruisy Area,Cruising Areas,checked,,,,7/19/2023 1:37pm
5594,Irving Mall,Found,32.840474,-96.995013,,,Irving,TX,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/19/2023 1:37pm
5619,'Rest Stop' on I-20 nr. Midland,General Coordinates Used,31.997346,-102.077915,,,Midland,TX,1992,Cruisy Area,Cruising Areas,checked,,,,7/19/2023 1:51pm
5692,'The Block' N. of 25th on Grant,General Coordinates Used,41.223,-111.97383,,,Ogden,UT,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/19/2023 1:54pm
5686,Aardvarks Helpline,General Coordinates Used,41.223,-111.97383,"533-0927, 24hrs",,Ogden,UT,1992,Cruisy Area,Info Lines & Services,checked,,,,7/19/2023 1:54pm
5690,Mount Ogden Park,Found,41.208086,-111.939208,,,Ogden,UT,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/19/2023 1:54pm
5689,Lorin Farr Park,Found,41.23713,-111.959483,,,Ogden,UT,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/19/2023 1:54pm
5688,25th St. btwn Washington & Wall,Found,41.220415,-111.955161,,,Ogden,UT,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/19/2023 1:54pm
5691,Pine View Reservoir Cemetery Point,Found,41.262437,-111.794879,,,Ogden,UT,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/19/2023 1:54pm
5695,'Rest Stop' N. on I-15,General Coordinates Used,40.233844,-111.658534,,,Provo,UT,1992,Cruisy Area,Info Lines & Services,checked,,,,7/19/2023 1:54pm
5694,People Like Us,General Coordinates Used,40.233844,-111.658534,224-6306 support group; meets Mon 7:30pm,,Provo,UT,1992,,Info Lines & Services,checked,,,,7/19/2023 1:54pm
5723,Liberty Park,Found,40.747018,-111.919522,,,Salt Lake City,UT,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/19/2023 1:59pm
5724,Memory Grove Park,Found,40.777533,-111.884319,,,Salt Lake City,UT,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/19/2023 1:59pm
5699,Gay Helpline,General Coordinates Used,40.760779,-111.891047,"553-0927 info, support, referrals, 24 hrs",,Salt Lake City,UT,1992,,Info Lines & Services,checked,,,,7/19/2023 1:59pm
5725,South Main & surrounding area,General Coordinates Used,40.734303,-111.891078,(evenings),,Salt Lake City,UT,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/19/2023 2:01pm
5712,Rick's Diner,Found,40.765332,-111.911562,"(at the Sun Club Bar) 531-7572 hrs 7am-7pm, organic foods",,Salt Lake City,UT,1992,,Restaurants & Cafes,checked,,same address as 5699,,7/19/2023 2:01pm
5702,"The Open Quest Institute, TOQI",General Coordinates Used,40.734303,-111.891078,"444-9999, 24 hour Crisis Hotline",,Salt Lake City,UT,1992,,Info Lines & Services,checked,,,,7/19/2023 2:01pm
5718,Restoration Church,General Coordinates Used,40.760779,-111.891047,"(Restoration Mormon) PO Box 511316, 84151, 359-3931 call for info",,Salt Lake City,UT,1992,,Religious Organization,checked,,,,7/19/2023 1:59pm
5726,Vicinity of Greyhound Bus Depot,Found,40.763425,-111.908549,,,Salt Lake City,UT,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/19/2023 2:01pm
5720,Triangle,General Coordinates Used,40.734303,-111.891078,"P.O. Box 510392, 84151-0392, 350-3900",,Salt Lake City,UT,1992,,Publication,checked,,,,7/19/2023 2:01pm
5703,Aardvark B&B,General Coordinates Used,40.760779,-111.891047,533-0927 call for reservations & info,,Salt Lake City,UT,1992,,Accomodations,checked,,,,7/19/2023 1:55pm
5700,Group Line (Gay Info Line),General Coordinates Used,40.760779,-111.891047,"534-8821, 24hr recorded info",,Salt Lake City,UT,1992,,Info Lines & Services,checked,,,,7/19/2023 1:59pm
5701,KRCL Gay Radio 91.1 FM,General Coordinates Used,40.760779,-111.891047,363-1818 Wed 12:30pm-1pm,,Salt Lake City,UT,1992,,Info Lines & Services,checked,,,,7/19/2023 1:59pm
5693,Resort Property Management,General Coordinates Used,40.646062,-111.497973,"PO Box 3808, 84060, (800) 243-2932",,Park City,UT,1992,(IGTA),Travel & Tour Operators,checked,,,,7/19/2023 2:02pm
5727,Hill Farm Inn,Found,43.109285,-73.120277,"RR #2 P.O. Box 2015, 05250, 375-2269/(800)882-2545 country inn, dinners available",,Arlington,VT,1992,(MX),Accomodations,checked,,,,7/19/2023 2:06pm
5729,Mapleton Farm County Bed & Breakfast,General Coordinates Used,42.850915,-72.557868,"RD 2 Box 510, 05346, 257-5252 priv & shared baths",,Brattleboro,VT,1992,(MW),Accomodations,checked,,,,7/24/2023 9:16am
5743,Mansfield Bucks,Found,44.449454,-73.229326,"P.O. Box 5688, 05402 372-4578",,Burlington,VT,1992,"(CW),(L),(LV)",Men's Services,checked,,,,7/19/2023 2:08pm
5736,Outright Vermont,General Coordinates Used,44.475883,-73.212072,"P.O. Box 4175, 05406, 865-9677",,Burlington,VT,1992,,Info Lines & Services,checked,,,,7/19/2023 2:10pm
5747,"'The Fruit Loop' - downtown Bank, College & St. Pauls Sts.",Found,44.477031,-73.214092,,,Burlington,VT,1992,Cruisy Area,Cruising Areas,checked,,,,7/19/2023 2:07pm
5748,U. of Vermont- Baily Howe Library (3rd & 4th floor) ,Found,44.477239,-73.196718,(very AYOR),,Burlington,VT,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/19/2023 2:11pm
5737,University of Vermont Gay Alliance,Found,44.477239,-73.196718,"B-164 Billings, UVM, 05405, 656-0699",,Burlington,VT,1992,,Info Lines & Services,checked,,,,7/19/2023 2:11pm
5746,Main Square opp. Bus Terminal,Found,44.478825,-73.212896,(Late),,Burlington,VT,1992,Cruisy Area,Cruising Areas,checked,,,,7/19/2023 2:07pm
5744,Out in the Mountains,General Coordinates Used,44.475883,-73.212072,"P.O. Box 177, 05402, 864-3617",,Burlington,VT,1992,,Publication,checked,,,,7/19/2023 2:10pm
5745,Battery Park,Found,44.481301,-73.219886,(N. Public Beach),,Burlington,VT,1992,Cruisy Area,Cruising Areas,checked,,,,7/19/2023 2:07pm
5735,AA Gay/Lesbian,General Coordinates Used,44.475883,-73.212072,"St. Paul's Church on Cherry St. 658-4221(AA#) meets 8pm Thurs, call for details",,Burlington,VT,1992,,Info Lines & Services,checked,,,,7/19/2023 2:07pm
5750,Inwood Manor,General Coordinates Used,44.296832,-72.049378,"off Lower Waterford Road, 633-4047 country inn",,East Barnet,VT,1992,"(*),(MW),(IGTA)",Accomodations,checked,,,,7/19/2023 2:11pm
5751,Buttermilk Falls,General Coordinates Used,43.395906,-72.700652,-Off Rte. 103 toward Chester,,Ludlow,VT,1992,Cruisy Area,Cruising Areas,checked,,,,7/19/2023 2:12pm
5753,Vermont Pride,General Coordinates Used,44.260059,-72.575387,"P.O. Box 1551, 05601, 479-3380",,Montpelier,VT,1992,,Info Lines & Services,checked,,,,7/19/2023 2:13pm
5752,Vermont Coalition of Lesbians & Gays,General Coordinates Used,44.260059,-72.575387,"Box 1125, 05602, political group, write for info",,Montpelier,VT,1992,Cruisy Area,Info Lines & Services,checked,,,,7/19/2023 2:13pm
5754,Social Alternative for Gay Men,General Coordinates Used,43.715348,-72.307869,"Box 479, 05055, 295-6723, 7:30pm Tues, call for location",,Norwich,VT,1992,,Men's Services,checked,,,,7/19/2023 2:13pm
5755,Rutland Area Gay/Lesbian Connection,General Coordinates Used,43.610624,-72.972606,"P.O. Box 455, 05740",,Rutland,VT,1992,,Info Lines & Services,checked,,,,7/19/2023 2:14pm
5757,K-Mart Parking Lot,General Coordinates Used,43.610624,-72.972606,(evenings),,Rutland,VT,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/19/2023 2:14pm
5758,Rest Stop Rt. 75 off Rt. 103 nr. Clarendon,General Coordinates Used,43.610624,-72.972606,,,Rutland,VT,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/19/2023 2:14pm
5760,'Rest Stop' on I-91,General Coordinates Used,43.298408,-72.482312,,,Springfield,VT,1992,Cruisy Area,Cruising Areas,checked,,,,7/19/2023 2:14pm
5728,Gypsy Lady,General Coordinates Used,42.878135,-73.196774,"RD 2 Box 56W (N. Bennington Rd. 7 mi. N. of town) 686-4880 B & B, year round",,Bennington,VT,1992,(MX),Accomodations,checked,,,,7/19/2023 2:17pm
5749,Marble West Inn,General Coordinates Used,43.242971,-73.104039,"P.O. Box 847 Dorset W. Rd., 05251, 867-4155 B & B",,Dorset,VT,1992,(MX),Cruising Areas,checked,,,,7/19/2023 2:18pm
5759,Country Cousin,General Coordinates Used,43.003675,-73.195509,"Rte. 1B, Box 212 Old Depot Rd. 375-6985 B & B, year round, hot tub",,Shaftsbury,VT,1992,,Accomodations,checked,,,,7/24/2023 9:09am
5784,"Iwo Jima Memorial, wooded areas",Found,38.890437,-77.069721,"(Days OK, nights - AYOR)",,Arlington,VA,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/24/2023 9:18am
5782,Global Real Estate Referrals,General Coordinates Used,38.87997,-77.10677,"(800) 346-5592, gay realtor at your service (see ad nat'l sec.)",,Arlington,VA,1992,,Info Lines & Services,checked,,,,7/24/2023 9:18am
5785,L.B.J. Mem. Park nr. Marina,Found,38.815279,-77.044775,,,Arlington,VA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 9:18am
5781,Arlington Gay & Lesbian Alliance,General Coordinates Used,38.87997,-77.10677,"PO Box 324, 22210, 522-7660 monthly meetings",,Arlington,VA,1992,,Info Lines & Services,checked,,,,7/24/2023 9:17am
5786,VA Tech. - Newman Library,Found,37.228806,-80.419492,,,Blacksburg,VA,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/24/2023 9:18am
5794,Ballou Park,Found,36.572536,-79.419015,,,Danville,VA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 9:18am
5795,Global Real Estate Referrals,General Coordinates Used,38.846224,-77.306373,"(800) 346-5592, gay realtor at your service (see ad nat'l sec.)",,Fairfax,VA,1992,,Info Lines & Services,checked,,,,7/24/2023 9:20am
5796,"George Mason University, Fenwick Library",Found,38.832124,-77.307144,,,Fairfax,VA,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/24/2023 9:19am
5797,Grandview Shores Beach Park,Found,37.082564,-76.274619,(Walk past rock mounds to 'nude' beach),,Hampton,VA,1992,"Cruisy Area,(N)",Cruising Areas,checked,,,,7/24/2023 9:20am
5800,Court Street area,General Coordinates Used,37.413754,-79.142246,,,Lynchburg,VA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 9:20am
5799,Blackwater Creek area,General Coordinates Used,37.413754,-79.142246,,,Lynchburg,VA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 9:20am
5798,Gay/Lesbian Helpline,General Coordinates Used,37.413754,-79.142246,"PO Box 10511, 24506, 847-5242 info & referrals 7pm-10pm Fri & Mon",,Lynchburg,VA,1992,,Info Lines & Services,checked,,,,7/24/2023 9:20am
5805,Mandamus Society,General Coordinates Used,36.850769,-76.285873,"P.O. Box 1325, 23501, 625-6220 social group, call for info",,Norfolk,VA,1992,(MW),Info Lines & Services,checked,,,,7/24/2023 9:26am
5820,Ocean View Public Park,Found,36.950664,-76.245377,,,Norfolk,VA,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/24/2023 9:26am
5821,Watside Park - S. Military Hwy.,Found,38.359393,-77.016916,(Days),,Norfolk,VA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 9:28am
5819,Ghent Gay Ghetto,Found,36.865675,-76.298471,- around Colley & Princess Anne Rd.,,Norfolk,VA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 9:25am
5803,Gay Info Line,General Coordinates Used,36.850769,-76.285873,"423-0933, 7pm-10pm ""selected nights""",,Norfolk,VA,1992,,Info Lines & Services,checked,,,,7/24/2023 9:22am
5804,Global Real Estate Referrals,General Coordinates Used,36.850769,-76.285873,"(800)346-5592, gay realtor at your service (see ad nat'l sec.)",,Norfolk,VA,1992,,Info Lines & Services,checked,,,,7/24/2023 9:23am
5823,Battlefield Park,Found,37.191817,-77.382481,,,Petersburg,VA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 9:28am
5836,Belle Isle-James River Park,Found,37.520208,-77.418917,,,Richmond,VA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 9:30am
5843,"'The Rocks' - James River Park, N. Bank nr. S. end of Meadow St.",Found,37.54388,-77.442348,,,Richmond,VA,1992,"Cruisy Area,(N)",Cruising Areas,checked,,,,7/24/2023 9:28am
5840,Pumphouse Drive,General Coordinates Used,37.537271,-77.485739,(Summers),,Richmond,VA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 9:33am
5842,'The Block' - Grace & Franklin btw. Adams & 3rd,Found,37.54388,-77.442348,,,Richmond,VA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 9:28am
5837,Bryant Park,Found,37.596023,-77.467256,(Summers),,Richmond,VA,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/24/2023 9:32am
5841,The Battle Abby behind the VA museum,General Coordinates Used,37.557654,-77.474196,,,Richmond,VA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 9:34am
5838,Byrd Park,Found,37.544727,-77.473065,,,Richmond,VA,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/24/2023 9:32am
5839,Monroe Park,Found,37.546819,-77.450768,,,Richmond,VA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 9:33am
5835,"Richmond Pride, The",General Coordinates Used,37.540725,-77.436048,P.O. Box 14689 bi monthly,,Richmond,VA,1992,,Publication,checked,,,,7/24/2023 9:33am
5826,Global Real Estate Referrals,General Coordinates Used,37.540725,-77.436048,"(800) 346-5592, gay realtor at your service (see ad nat'l sec.)",,Richmond,VA,1992,,Info Lines & Services,checked,,,,7/24/2023 9:33am
5825,Gay Info Line,General Coordinates Used,37.540725,-77.436048,353-3626 taped event & resource info,,Richmond,VA,1992,,Info Lines & Services,checked,,,,7/24/2023 9:33am
5844,AA Gay/Lesbian,General Coordinates Used,37.27097,-79.941427,345-4694 call for schedule,,Roanoke,VA,1992,,Info Lines & Services,checked,,,,7/24/2023 9:35am
5845,Global Real Estate Referrals,General Coordinates Used,37.27097,-79.941427,"(800) 346-5592, gay realtor at your service (see ad nat'l sec.)",,Roanoke,VA,1992,,Info Lines & Services,checked,,,,7/24/2023 9:35am
5854,21st. St. beach,Found,36.84954,-75.973896,,,Virginia Beach,VA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 9:35am
5850,Global Real Estate Referrals,General Coordinates Used,36.851644,-75.979219,"(800) 346-5592, gay realtor at your service (see ad nat'l sec.)",,Virginia Beach,VA,1992,,Info Lines & Services,checked,,,,7/24/2023 9:36am
5855,William & Mary College ,Found,37.270975,-76.716247,'- Student Union (Basement),,Williamsburg,VA,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/24/2023 9:36am
5792,"'Rest Stop' on Rt. 64, W. of Ivy",Found,38.029306,-78.476678,,,Charlottesville,VA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 9:36am
5791,Lee Park,Found,38.031539,-78.480533,,,Charlottesville,VA,1992,"(AYOR),Cruisy Area",Cruising Areas,checked,,,,7/24/2023 9:36am
5789,Global Real Estate Referrals,General Coordinates Used,38.029306,-78.476678,"971-4942 info & referrals 8pm-11pm Sun-Wed, 7pm-9pm Thurs",,Charlottesville,VA,1992,,Info Lines & Services,checked,,,,7/24/2023 9:36am
5788,Gay/Lesbian Hotline,General Coordinates Used,38.029306,-78.476678,"971-4942 info & referrals 8pm-11pm Sun-Wed, 7pm-9pm Thurs",,Charlottesville,VA,1992,,Info Lines & Services,checked,,,,7/24/2023 9:36am
5857,Lesgrove Park,Found,47.299943,-122.216879,,,Auburn,WA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 9:40am
5858,Gay/Lesbian Alliance Western Washington University,General Coordinates Used,48.751911,-122.478685,647-6120 student organization; support/education & social events,,Bellingham,WA,1992,,Info Lines & Services,checked,,,,7/24/2023 9:40am
5859,Global Real Estate Referrals,General Coordinates Used,48.751911,-122.478685,"(800) 346-5592, gay realtor at your service (see ad nat'l sec.)",,Bellingham,WA,1992,,Info Lines & Services,checked,,,,7/24/2023 9:40am
5866,Teddy Bear Cove,Found,48.694449,-122.495981,,,Bellingham,WA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 9:40am
5864,Cornwall Park,Found,48.776543,-122.484679,,,Bellingham,WA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 9:40am
5867,Whatcom Falls Park,Found,48.750448,-122.426905,,,Bellingham,WA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 9:40am
5865,"'Rest Stop' on I-5, 15 mi. S.",General Coordinates Used,48.751911,-122.478685,,,Bellingham,WA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 9:40am
5871,'Rest Stop' on I-5 5 mi. S.,General Coordinates Used,48.993723,-122.747119,,,Blaine,WA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 9:50am
5873,Edmonds Beach Park- by ferry dock,General Coordinates Used,47.810652,-122.377355,,,Edmonds,WA,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/24/2023 9:54am
5879,Forest Park,Found,47.958444,-122.220193,,,Everett,WA,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/24/2023 9:55am
5877,MCC in Everett,General Coordinates Used,47.978985,-122.202079,"P.O. Box 2463, 98203, 259-0945, 6:30pm Sun, call for location",,Everett,WA,1992,,Religious Organization,checked,,,,7/24/2023 9:55am
5880,"'Rest Stop' on I-5, 7 mi. S.",General Coordinates Used,47.978985,-122.202079,,,Everett,WA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 9:55am
5883,Green River Park by bridge on W. Meeker St.,Found,47.368876,-122.233357,,,Kent,WA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 9:55am
5891,Mt. Vernon & Skagit Malls ,General Coordinates Used,48.420111,-122.337454,,,Mt. Vernon,WA,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/24/2023 9:56am
5890,Hillcrest Park - just off Blackburn Rd.,Found,48.408214,-122.327757,,,Mt. Vernon,WA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 9:55am
5897,W.S.U. -Holland Bldg.,Found,46.731338,-117.163675,,,Pullman,WA,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/24/2023 9:56am
5904,The Open Quest Institute,General Coordinates Used,47.60621,-122.332071,"(800) 444-9999, 24 hour Crisis Hotline",,Seattle,WA,1992,,Info Lines & Services,checked,,,,7/24/2023 10:08am
5978,Volunteer Park,Found,47.630028,-122.315049,- nr. tennis courts,,Seattle,WA,1992,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,,7/24/2023 10:09am
5960,Northwest Gay Guide,General Coordinates Used,47.60621,-122.332071,"P.O. Box 23070, 98102, 323-7374 annually",,Seattle,WA,1992,,Publication,checked,,,,7/24/2023 10:08am
5974,Madison Beach,Found,47.636398,-122.277125,- 43rd & Madison,,Seattle,WA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 10:04am
5903,Seattle Lesbian/Gay Newsline,Found,47.62205,-122.358018,"322-7378, 24 hour tape of gay/lesbian news",,Seattle,WA,1992,,Info Lines & Services,checked,,,,7/24/2023 10:08am
5953,Church of Universal Love,General Coordinates Used,47.60621,-122.332071,"P.O. Box 1620, Stanwood, 92892, gay/lesbian new age center, mail access only",,Seattle,WA,1992,,Religious Organization,checked,,,,7/24/2023 10:02am
5902,Global Real Estate Referrals,General Coordinates Used,47.60621,-122.332071,"(800)346-5592, gay realtor at your service (see ad nat'l sec.)",,Seattle,WA,1992,,Info Lines & Services,checked,,,,7/24/2023 10:03am
5977,Upper Woodland Park,Found,47.668415,-122.34407,,,Seattle,WA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 10:09am
5961,Partners Newsletter for Gay/Lesb Couples,General Coordinates Used,47.60621,-122.332071,"P.O. Box 9685, 98109, 784-1519",,Seattle,WA,1992,,Publication,checked,,,,7/24/2023 10:08am
5976,Ravenna Park,Found,47.669216,-122.302939,,,Seattle,WA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 10:08am
5973,Kinnear Park (Queen Anne Hill),Found,47.627315,-122.366882,,,Seattle,WA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 10:04am
5971,Edmonds Ferry Pier,General Coordinates Used,47.60621,-122.332071,-bluffs above parking lot & beach,,Seattle,WA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 10:02am
5968,Jerry's Adult Book Store,Found,47.60928,-122.338941,2nd & Pike,,Seattle,WA,1992,,Erotica,checked,,,,7/24/2023 10:03am
5954,Congregation Tikvah Chadashah (Jewish),General Coordinates Used,47.60621,-122.332071,"329-2590 Shabbat service w/ Oneg Shabbat, 2nd & 4th Fri, call for info",,Seattle,WA,1992,,Religious Organization,checked,,,,7/24/2023 10:02am
5972,Freeway Park (Downtown),Found,47.609283,-122.331182,,,Seattle,WA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 10:03am
5959,Guide Magazine,General Coordinates Used,47.60621,-122.332071,"P.O. Box 23070, 98102, 323-7374 monthly",,Seattle,WA,1992,,Publication,checked,,,,7/24/2023 10:03am
5975,North Acres Park,Found,47.721789,-122.327208,130th N.E. & I-5,,Seattle,WA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 10:04am
5970,Broadway Playfield- Capitol Hill,Found,47.617019,-122.319127,,,Seattle,WA,1992,"(AYOR),Cruisy Area",Cruising Areas,checked,,,,7/24/2023 10:01am
5985,Auntie's Bookstore & Cafe,Found,47.657711,-117.416627,"838-0206 9am-9pm Mon-Sat, noon-5pm Sun, lesbian/gay section, smoke-free",W. 313 Riverside ,Spokane,WA,1992,(F),Bookstore/Retail Shops,checked,,,,7/24/2023 10:35am
5986,Affirmation (Mormon),General Coordinates Used,47.65878,-117.426047,"P.O. Box 9916, 99209",,Spokane,WA,1992,,Religious Organization,checked,,,,7/24/2023 10:29am
5997,High Bridge,Found,47.650267,-117.44878,(Peoples Park)(Nude beach),,Spokane,WA,1992,"Cruisy Area,(N)",Cruising Areas,checked,,,,7/24/2023 10:36am
5980,Gay/Lesbian Comm. Services,General Coordinates Used,47.65878,-117.426047,"489-2266, 24 hrs, volunteers btwn 6-10pm",,Spokane,WA,1992,,Info Lines & Services,checked,,,,7/24/2023 10:35am
5991,Northwest Gay Guide,General Coordinates Used,47.65878,-117.426047,"P.O. Box 23070, Seattle, 98102, 206-323-7374 annually",,Spokane,WA,1992,,Publication,checked,,,,7/24/2023 10:36am
5990,Guide Magazine,General Coordinates Used,47.65878,-117.426047,"P.O. Box 23070, Seattle, 98102, 206-323-7374 monthly",,Spokane,WA,1992,,Publication,checked,,,,7/24/2023 10:36am
5981,Global Real Estate Referrals,General Coordinates Used,47.65878,-117.426047,"(800) 346-5592, gay realtor at your service (see ad nat'l sec.)",,Spokane,WA,1992,,Info Lines & Services,checked,,,,7/24/2023 10:36am
5979,AA Gay/Lesbian,General Coordinates Used,47.65878,-117.426047,"624-1442 (AA#) 7:30pm Mon & Wed, call for location",,Spokane,WA,1992,,Cruising Areas,checked,,,,7/24/2023 10:29am
5998,Manito Park,Found,47.63942,-117.409397,,,Spokane,WA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 10:36am
5988,Emmanuel MCC,General Coordinates Used,47.65878,-117.426047,"838-0085, 10:30am & 7pm Sun, 7pm Wed",,Spokane,WA,1992,,Religious Organization,checked,,,,7/24/2023 10:35am
5999,Mission Park,Found,47.63942,-117.409397,,,Spokane,WA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 10:36am
6000,AA Gay/Lesbian,General Coordinates Used,47.252877,-122.444291,584-5873 (AA#) call for info,,Tacoma,WA,1992,,Info Lines & Services,checked,,,,7/24/2023 10:37am
6011,Nude beach,Found,47.254042,-122.551651,- follow RR tracks 1 mi. N. of Chambers Creek,,Tacoma,WA,1992,"Cruisy Area,(N)",Cruising Areas,checked,,,,7/24/2023 10:38am
6008,Tacoma Sounds,General Coordinates Used,47.252877,-122.444291,"P.O. Box 110816, 98411, 535-4213 monthly",,Tacoma,WA,1992,,Publication,checked,,,,7/24/2023 10:40am
6012,Pacific Ave. btw. 13th & 15th,General Coordinates Used,47.25026,-122.4379,,,Tacoma,WA,1992,Cruisy Area,Cruising Areas,checked,,,,7/24/2023 10:39am
