ID,Title,status,lat,lon,description,streetaddress,city,state,Year,amenityfeatures,type,unclearaddress,uncleartype,notes,dateadded,lastmodified
4876,"'Rest Stop' on I-5, 3 mi. N. (both sides)",General Coordinates Used,42.439007,-123.328392,(EXTREME RISK),,Grants Pass,OR,1993,Cruisy Area,Cruisy Areas,checked,,,,7/11/2023 7:52pm
4875,Lesbian/Gay Hotline,General Coordinates Used,42.439007,-123.328392,773-8146 7pm-11pm,"P.O. Box 1185, 97526",Grants Pass,OR,1993,,Info Lines & Services,checked,,,,7/11/2023 7:52pm
4877,Riverside Park nr. art museum,Found,42.428346,-123.329272,,,Grants Pass,OR,1993,Cruisy Area,Cruisy Areas,checked,,,,7/11/2023 7:52pm
4878,Moore Park,Found,42.232291,-121.811471,(summers),,Klamath Falls,OR,1993,Cruisy Area,Cruisy Areas,checked,,,,7/11/2023 7:53pm
4879,"'Rest Stop' on Hwy. 97, 7 mi. S. of Klamath Falls",General Coordinates Used,42.224867,-121.78167,(EXTREME RISK),,Klamath Falls,OR,1993,Cruisy Area,Cruisy Areas,checked,,,,7/11/2023 7:53pm
4881,AA Gay/Lesbian,General Coordinates Used,42.326515,-122.875595,773-4848 (AA#),,Medford,OR,1993,,Info Lines & Services,checked,,,,7/11/2023 7:54pm
4883,"Bike Trails, north to south end of town",General Coordinates Used,42.326515,-122.875595,(EXTREME RISK),,Medford,OR,1993,Cruisy Area,Cruisy Areas,checked,,,,7/11/2023 7:54pm
4884,'Rest Stop' 5 mi. S.,General Coordinates Used,42.326515,-122.875595,(late nights) (EXTREME RISK),,Medford,OR,1993,Cruisy Area,Cruisy Areas,checked,,,,7/11/2023 7:53pm
4885,Yaquina Bay State Park,Found,44.62423,-124.064766,,,Newport,OR,1993,Cruisy Area,Cruisy Areas,checked,,,,7/11/2023 7:55pm
4948,"Sauvie's Island Beach, 25 mi. NW, off US 30, park nr. end of Reeder Park",General Coordinates Used,45.515232,-122.678385,,,Portland,OR,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 11:37am
4939,"Alternative Connection, The",General Coordinates Used,45.515232,-122.678385,288-8841 monthly,"P.O. Box 2039, 97208",Portland,OR,1993,,Publications,checked,,,,7/13/2023 11:31am
4889,Phoenix Rising,General Coordinates Used,45.515232,-122.678385,"223-8299, 9am-5pm Mon-Fri",,Portland,OR,1993,,Info Lines & Services,checked,,,,7/13/2023 11:37am
4933,Portland Jacks,General Coordinates Used,45.515232,-122.678385,,"P.O. Box 69062, 97201",Portland,OR,1993,,Men's Services,checked,,,,7/13/2023 11:37am
4940,Just Out,General Coordinates Used,45.515232,-122.678385,236-1252 monthly,"P.O. Box 15117, 97215",Portland,OR,1993,,Publications,checked,,,,7/13/2023 11:36am
4937,Dignity,Found,45.504844,-122.649434,"295-4868, 7:30pm Fri",SE 16th & Division,Portland,OR,1993,,Religious Organizations,checked,,,,7/13/2023 11:35am
4947,"Rooster Rock State Park, E. end of beach, 25 mi. E. of Portland",Found,45.546833,-122.236468,,,Portland,OR,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 11:37am
4888,Park Avenue Social Club,Found,45.516275,-122.682397,"(First Congreg. Church) 244-3225, 7:30pm Tues (alternative to bars)",S.W. Madison & Park,Portland,OR,1993,,Info Lines & Services,checked,,,,7/13/2023 11:36am
4886,Global Real Estate Referrals,General Coordinates Used,45.515232,-122.678385,(800)346-5592 gay realtor at your service,,Portland,OR,1993,,Info Lines & Services,checked,,,,7/13/2023 11:36am
4946,"'Rest Stop' I-5, both sides",General Coordinates Used,45.515232,-122.678385,,,Portland,OR,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 11:31am
4945,East Delta Park,Found,45.599837,-122.679408,(showers) (AYOR),,Portland,OR,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 11:35am
4915,Fish Grotto,Found,45.522386,-122.681828,"(at Boxx's bar) 226-4171 11:30am-10:30pm, from 4:30 Sat & Sun",,Portland,OR,1993,"(*),(MX)",Restaurants & Cafes,checked,,,,7/13/2023 11:36am
4949,"Washington Park, by Lewis & Clark Mnmt, Burnside & 25th, also 'Daisy Patch' area",Found,45.52085,-122.685162,,,Portland,OR,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 3:10pm
4944,Columbia Park,Found,45.579181,-122.711133,(AYOR),,Portland,OR,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 11:34am
4890,The Open Quest Institute TOQI,General Coordinates Used,45.515232,-122.678385,"(800)444-9999, 24hr crisis hotline",,Portland,OR,1993,,Info Lines & Services,checked,,,,7/13/2023 3:10pm
4895,Brig,Found,45.522386,-122.681828,"(at Boxx's bar) 5pm-2:30am, til 4am Fri & Sat",,Portland,OR,1993,"(*),(D),(LV),(L),(AH)",Bars,checked,,,,7/13/2023 11:34am
4956,"Stewart Park, river trails & under bridge",Found,43.229225,-123.372595,(AYOR),,Roseburg,OR,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 3:12pm
4955,Gay Ol' Times,General Coordinates Used,43.216505,-123.341738,"679-9144, bi-monthly","P.O. Box 813, 97470",Roseburg,OR,1993,,Publications,checked,,,,7/13/2023 3:10pm
4953,Gayline,General Coordinates Used,43.216505,-123.341738,"672-4126, 24hrs",,Roseburg,OR,1993,,Info Lines & Services,checked,,,,7/13/2023 3:10pm
4964,"Eola 'Rest Stop', 4mi. W. of Salem on Hwy. 22",General Coordinates Used,44.942898,-123.035096,(EXTREME RISK),,Salem,OR,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 3:13pm
4963,Community News,General Coordinates Used,44.942898,-123.035096,363-0006 monthly,"P.O. Box 663, 97308",Salem,OR,1993,,Publications,checked,,,,7/13/2023 3:12pm
4961,Dignity,General Coordinates Used,44.942898,-123.035096,"St. Vincent Church 363-1084, 2nd & 4th Sat 7pm",,Salem,OR,1993,,Religious Organizations,checked,,,,7/13/2023 3:12pm
4965,Lancaster Mall,Found,44.941944,-122.986667,(AYOR),,Salem,OR,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 3:13pm
4966,"Cannon Beach, 10 mi. S.",Found,45.891774,-123.961527,(summers only),,Seaside,OR,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 3:14pm
4967,"Seaside Beach, area beneath turn-around",Found,45.993153,-123.930876,(summers),,Seaside,OR,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 3:14pm
4950,"Battle Rock Wayside Park, S. edge of town",Found,42.742901,-124.492401,,,Port Orford,OR,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 3:16pm
4857,Veterans Park off Portland Ave.,Found,44.064749,-121.309319,(downtown) (EXTREME RISK),,Bend,OR,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 3:18pm
4856,Sawyer Park across river,General Coordinates Used,44.058173,-121.31531,(EXTREME RISK),,Bend,OR,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 3:17pm
4855,"Other Side, The",General Coordinates Used,44.058173,-121.31531,"388-2395 9pm-2am Sat, call for location and other info for area","P.O. Box 5672, 97701",Bend,OR,1993,"(MW),(D),(V),BYOB",Bars,checked,,,,7/13/2023 3:17pm
4968,Newbry Park,Found,42.244438,-122.775199,(EXTREME RISK),,Talent,OR,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 3:24pm
4969,Cliff House B&B,General Coordinates Used,44.418901,-124.079116,"563-2506 oceanfront, full gourmet brkfst, hot tub",Yaquina John Point at Adahi St.,Waldport,OR,1993,(MX),Accommodations,checked,,,,7/13/2023 3:25pm
4972,Gay/Lesbians of Reading & Allentown,General Coordinates Used,40.602294,-75.47141,"(GLORA) social org. sponsors monthly activities, newsletter","P.O. Box 4502, Reading, 19606",Allentown,PA,1993,,Info Lines & Services,checked,,,,7/13/2023 3:31pm
4977,Grace Covenant Fellowship,Found,40.604725,-75.47991,"740-0247, 10:45am & 6pm Sun",10th & Chew Sts.,Allentown,PA,1993,,Religious Organizations,checked,,,,7/13/2023 3:32pm
4980,"Turner St., btwn. 9th & 10th",Found,40.603766,-75.478006,(hustlers) (AYOR),,Allentown,PA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 3:34pm
4973,Global Real Estate Referrals,General Coordinates Used,40.602294,-75.47141,(800)346-5592 gay realtor at your service,,Allentown,PA,1993,,Info Lines & Services,checked,,,,7/13/2023 3:31pm
4979,"Leigh Park, nr. Keck's Bridge",Found,40.579033,-75.493089,,,Allentown,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 3:33pm
4983,"'The Block', 13th & 14th Aves.",Found,40.517043,-78.403089,,,Altoona,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 3:36pm
4982,Logan Valley Mall,Found,40.469124,-78.411942,,,Altoona,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 3:37pm
4986,Global Real Estate Referrals,General Coordinates Used,40.625932,-75.370458,(800)346-5592 gay realtor at your service,,Bethlehem,PA,1993,,Info Lines & Services,checked,,,,7/13/2023 3:37pm
4992,"Green Lane, parking lot behind chemical plant",General Coordinates Used,40.100666,-74.851831,(late),,Bristol,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 3:37pm
4993,"Mill St., parking lot on Delaware River boat launch",General Coordinates Used,40.100666,-74.851831,(late),,Bristol,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 3:37pm
4994,'Rest Stop' on Hwy 422 E.,General Coordinates Used,40.861176,-79.895333,(AYOR),,Butler,PA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 3:38pm
4995,'Rest Stop' on I-81 N. & S.,General Coordinates Used,39.937591,-77.661102,(AYOR),,Chambersburg,PA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 3:38pm
4997,"'Rest Stop' on Rte. 54, 1/2 mile S. of I-80",General Coordinates Used,40.96342,-76.612733,(AYOR),,Danville,PA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 3:38pm
5008,Erie Mall,Found,42.067591,-80.096222,(downtown) (AYOR),,Erie,PA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 3:39pm
5009,Presque Isle Park Beach,Found,42.158582,-80.114941,,,Erie,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 3:40pm
5011,Harrison Ave. off Otterman St.,Found,40.303296,-79.546214,,,Greensburg,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 3:40pm
5021,Dignity,General Coordinates Used,40.273191,-76.886701,5pm 1st Sun,"P.O. Box 297, 17108",Harrisburg,PA,1993,,Religious Organizations,checked,,,,7/13/2023 3:41pm
5025,City Island,Found,40.255089,-76.888029,(hustlers) (AYOR),,Harrisburg,PA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 3:41pm
5012,Gay/Lesbian Switchboard,General Coordinates Used,40.273191,-76.886701,"234-0328, 6pm-10pm Mon-Fri","P.O. Box 872, 17108",Harrisburg,PA,1993,,Info Lines & Services,checked,,,,7/13/2023 3:42pm
5026,Front & State Sts.,Found,40.262411,-76.888475,(AYOR),,Harrisburg,PA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 3:41pm
5027,Park along Front St. by Susquehanna River,Found,40.258583,-76.884031,(AYOR),,Harrisburg,PA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 3:43pm
5022,Integrity,General Coordinates Used,40.273191,-76.886701,,"P.O. Box 1206, 17108",Harrisburg,PA,1993,,Religious Organizations,checked,,,,7/13/2023 3:42pm
5023,MCC of the Spirit,Found,40.269129,-76.885006,"(Friends Meeting House) 236-7387, 7:30pm Sun",6th & Herr St.,Harrisburg,PA,1993,,Religious Organizations,checked,,,,7/13/2023 3:42pm
5013,Global Real Estate Referrals,General Coordinates Used,40.273191,-76.886701,(800)346-5592 gay realtor at your service,,Harrisburg,PA,1993,,Info Lines & Services,checked,,,,7/13/2023 3:42pm
5029,Babcock Park,General Coordinates Used,40.326741,-78.92197,,,Johnstown,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 3:46pm
5031,Richland Mall,Found,40.271465,-78.843908,(AYOR),,Johnstown,PA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 3:46pm
5030,'Rest Stop' on Rte. 56 (Fishertown),General Coordinates Used,40.326741,-78.92197,,,Johnstown,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 3:45pm
5038,MCC Vision of Hope,General Coordinates Used,40.037876,-76.305514,"392-2729, 7pm Sun",,Lancaster,PA,1993,,Religious Organizations,checked,,,,7/13/2023 3:48pm
5036,Loft,Found,40.039377,-76.308932,"(above Tally Ho) lunch Mon-Fri, dinner Mon-Sat",,Lancaster,PA,1993,(MX),Restaurants & Cafes,checked,,,,7/13/2023 3:47pm
5041,Park City Shopping Ctr.,Found,40.067007,-76.339489,(AYOR),,Lancaster,PA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 3:48pm
5034,Gay/Lesbian Helpline,General Coordinates Used,40.037876,-76.305514,"397-0691, 7-10pm Sun, Wed & Th",,Lancaster,PA,1993,,Info Lines & Services,checked,,,,7/13/2023 3:47pm
5042,"W. Marion St., 200-300 blks.",General Coordinates Used,40.039895,-76.310416,(AYOR),,Lancaster,PA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 3:49pm
5045,Coleman's Park,Found,40.350593,-76.44091,(AYOR),,Lebanon,PA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 3:49pm
5052,McConnell's Mill St. Park,Found,40.953376,-80.169922,(summers),,New Castle,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 3:49pm
5065,Odette's,General Coordinates Used,40.357235,-74.949232,862-3000,South River Rd.,New Hope,PA,1993,"(MX),(E)",Restaurants & Cafes,checked,,,,7/13/2023 3:54pm
5060,"Raven, The",Found,40.361837,-74.967226,(at Raven Hall) 11am-2am,,New Hope,PA,1993,(MW),Bars,checked,,,,7/13/2023 3:55pm
5053,AA Gay/Lesbian,General Coordinates Used,40.364273,-74.951278,862-2801 contact for mtgs.,,New Hope,PA,1993,,Info Lines & Services,checked,,,,7/13/2023 3:50pm
5061,Country Host,General Coordinates Used,40.364273,-74.951278,862-5575 7am-10pm,Rte. 202,New Hope,PA,1993,(MX),Restaurants & Cafes,checked,,,,7/13/2023 3:53pm
5069,Oneida Camp/Resort,General Coordinates Used,41.872578,-75.727132,"465-7011 campground & lodge, RV hookups, sauna, season May - October","P.O. Box 537, 18834",New Milford,PA,1993,"(N),(SW)",Accommodations,checked,,,,7/13/2023 3:55pm
5095,"Westbury, The",Found,39.946714,-75.162627,"546-5170 8am-2am, from 11am Sun",13th & Spruce,Philadelphia,PA,1993,"(F),(NH)",Bars,checked,,,,7/13/2023 4:00pm
5076,The Open Quest Institute TOQI,General Coordinates Used,39.952584,-75.165221,"(800)444-9999, 24hr crisis hotline",,Philadelphia,PA,1993,,Info Lines & Services,checked,,,,7/13/2023 3:59pm
5070,AA Gay/Lesbian,General Coordinates Used,39.946719,-75.168902,574-6900 (AA#),,Philadelphia,PA,1993,,Info Lines & Services,checked,,,,7/13/2023 3:55pm
5092,Tyz,General Coordinates Used,39.944342,-75.167099,546-4195 after hours alternative,"15th St., S. of Lombard",Philadelphia,PA,1993,"(AH),(PC)",Bars,checked,,,,7/13/2023 3:59pm
5085,Milborn Social Club,Found,39.962818,-75.246932,"(upstairs at C.R. Bar) 352-9762 10pm-3am Fri & Sat, 9pm-2am Sun",,Philadelphia,PA,1993,"(D),(PC),(AH)",Bars,checked,,,,7/13/2023 3:58pm
5109,Black & White Men Together BWMT,General Coordinates Used,39.946719,-75.168902,,"P.O. Box 42257, 19101",Philadelphia,PA,1993,,Men's Services,checked,,,,7/13/2023 3:56pm
5126,"Judy Garland Park, 25th & Spruce Sts.",Found,39.948818,-75.181766,(AYOR),,Philadelphia,PA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 3:57pm
5071,Bi Unity,General Coordinates Used,39.946719,-75.168902,7BI-FONE bisexual social/support group,,Philadelphia,PA,1993,,Info Lines & Services,checked,,,,7/13/2023 3:56pm
5073,Gay/Lesbian Switchboard,General Coordinates Used,39.952584,-75.165221,"546-7100, 6pm-11pm","P.O. Box 2335, 19104",Philadelphia,PA,1993,,Info Lines & Services,checked,,,,7/13/2023 3:56pm
5074,Global Real Estate Referrals,General Coordinates Used,39.952584,-75.165221,(800)346-5592 gay realtor at your service,,Philadelphia,PA,1993,,Info Lines & Services,checked,,,,7/13/2023 3:56pm
5072,Gay/Lesbian Radio,General Coordinates Used,39.952584,-75.165221,'Gaydreams' 9pm Sun,WXPN-FM 88.5,Philadelphia,PA,1993,,Info Lines & Services,checked,,,,7/13/2023 3:56pm
5127,"Park opposite Museum of Art, S. along river ",Found,39.963627,-75.178359,,,Philadelphia,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 3:58pm
5125,"'Hustlers block', 16th & Spruce, 17th & Pine",General Coordinates Used,39.946719,-75.168902,,,Philadelphia,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 3:55pm
5119,Bi Focus,General Coordinates Used,39.946719,-75.168902,bisexual newsletter,"P.O. Box 30372, 19103",Philadelphia,PA,1993,,Publications,checked,,,,7/13/2023 3:56pm
5128,'Rest Stop' on Hwy. 322 btwn. Philipsburg & Port Matilda,General Coordinates Used,40.896447,-78.220569,,,Philipsburg,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 4:00pm
5131,Swatara Falla,Found,40.670404,-76.357991,,,Pine Grove,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 4:00pm
5129,Public Park & hiking area off I-81 E. (Exit 34),General Coordinates Used,40.548423,-76.384678,,,Pine Grove,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 4:00pm
5130,"'Rest Stop', woods behind I-81 btwn. exits 31 & 32",General Coordinates Used,40.548423,-76.384678,,,Pine Grove,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 4:00pm
5161,Black & White Men Together (BWMT),General Coordinates Used,40.440625,-79.995886,371-3997,,Pittsburgh,PA,1993,,Men's Services,checked,,,,7/13/2023 4:00pm
5134,Gay/Lesbian Community Center Hotline,General Coordinates Used,40.440625,-79.995886,"431-5422, 6:30pm-9pm Mon-Fri, 3pm-6pm Sat",,Pittsburgh,PA,1993,,Info Lines & Services,checked,,,,7/13/2023 4:02pm
5164,Three Rivers Unit. Univ. for Lesb/Gays,Found,40.454686,-80.011514,"(Unitarian Church) 343-2523, 7pm 2nd Fri",W.N. Ave. @ Resaca Pl.,Pittsburgh,PA,1993,,Religious Organizations,checked,,,,7/13/2023 4:04pm
5146,Kissing Cousins,Found,40.441692,-80.00272,midnight-5am Fri & Sat,corner of 5th & Liberty,Pittsburgh,PA,1993,"(MX),(D),(B),(AH)",Bars,checked,,,,7/13/2023 4:02pm
5169,Schenley Park,Found,40.434849,-79.942489,(AYOR),,Pittsburgh,PA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 4:04pm
5167,"Garden Theater, W. North Ave.",Found,40.455564,-80.007278,,,Pittsburgh,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 4:02pm
5132,AA Gay/Lesbian,General Coordinates Used,40.440625,-79.995886,471-7472 (AA#),,Pittsburgh,PA,1993,,Info Lines & Services,checked,,,,7/13/2023 4:00pm
5133,Asians & Friends-Pittsburgh,General Coordinates Used,40.440625,-79.995886,279-8013 active social group & newsletter,"P.O. Box 16455, 15242",Pittsburgh,PA,1993,,Info Lines & Services,checked,,,,7/13/2023 4:00pm
5168,Mellon Square,Found,40.44096,-79.99749,(AYOR) (Hustlers),,Pittsburgh,PA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 4:02pm
5138,Brewery Tavern,Found,40.461495,-79.967803,"(at Brewers Hotel) 681-7991 10am-2am, from noon Sun",,Pittsburgh,PA,1993,"(MX),(F)",Bars,checked,,,,7/13/2023 4:01pm
5135,Global Real Estate Referrals,General Coordinates Used,40.440625,-79.995886,(800)346-5592 gay realtor at your service,,Pittsburgh,PA,1993,,Info Lines & Services,checked,,,,7/13/2023 4:02pm
5162,Pittsburgh Travel Service,General Coordinates Used,40.43731,-80.013667,471-7417,Station Square,Pittsburgh,PA,1993,(IGTA),Travel/Tour Operators,checked,,,,7/13/2023 4:04pm
5136,The Open Quest Institute TOQI,General Coordinates Used,40.440625,-79.995886,"(800)444-9999, 24hr crisis hotline",,Pittsburgh,PA,1993,,Info Lines & Services,checked,,,,7/13/2023 4:04pm
5174,'Rest Stop' paths in woods on I-80 W. nr. Bartonsville exit,General Coordinates Used,41.070008,-75.434473 ,(AYOR),,Pocono Mountains,PA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 4:39pm
5173,Combinations,General Coordinates Used,41.070008,-75.434473 ,443-8616 8pm-2am Wed-Sat,Towanda St.,Pocono Mountains,PA,1993,"(MW),(D),(V)",Bars,checked,,,,7/13/2023 4:39pm
5171,Rainbow Mountain Resort,Found,41.039011,-75.109789,"see E. Stroudsburg, Pennsylvania listings",,Pocono Mountains,PA,1993,,Accommodations,checked,,,,7/13/2023 4:39pm
5172,K'saan,General Coordinates Used,41.322316,-74.802388,(212)663-2963/(718)921-0463 log house to rent on 45 acres of priv. land,(in Milford),Pocono Mountains,PA,1993,"(MW),(SW)",Accommodations,checked,,,,7/13/2023 4:39pm
5170,Global Real Estate Referrals,General Coordinates Used,41.070008,-75.434473 ,(800)346-5592 gay realtor at your service,,Pocono Mountains,PA,1993,,Info Lines & Services,checked,,,,7/13/2023 4:39pm
5177,Gays/Lesbians of Reading & Allentown,General Coordinates Used,40.335648,-75.926875,(GLORA) social org. & newsletter,"P.O. Box 4502, 19606",Reading,PA,1993,,Info Lines & Services,checked,,,,7/13/2023 4:12pm
5181,Brady's Run Park,Found,40.731514,-80.337064,(AYOR),,Rochester,PA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 4:12pm
5185,Wyoming Ave. at Center,Found,41.408056,-75.66588,(Hustlers),,Scranton,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 4:14pm
5183,"Archibald State Park - Enyon, PA",Found,41.513036,-75.575745,,,Scranton,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 4:13pm
5182,"Bell, Book & Candle Group (AA)",Found,41.409323,-75.663846,8:30pm Tues,St. Luke's Church on Wyoming Ave.,Scranton,PA,1993,,Info Lines & Services,checked,,,,7/13/2023 4:14pm
5184,Court House Square,General Coordinates Used,41.233112,-80.493403,(AYOR),,Scranton,PA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 4:14pm
5187,"Winfield 'Rest Stop', 1 mi. S. on Hwy. 15 S.",General Coordinates Used,40.848696,-76.81969,,,Shamokin Dam,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 4:14pm
5192,Penn St.,Found,40.798212,-77.861115,(AYOR),,State College,PA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 4:16pm
5193,"'The Wall', 100 blk. of College Ave.",Found,40.794839,-77.860699,(AYOR),,State College,PA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 4:15pm
5188,Gay/Lesbian Switchboard,General Coordinates Used,40.793395,-77.860001,237-1950,"P.O. Box 805, 16804",State College,PA,1993,,Info Lines & Services,checked,,,,7/13/2023 4:16pm
5191,Iggie's Skytop Gift Shop,General Coordinates Used,40.793395,-77.860001,234-8655,"6 mi. S. on Rte. 220, Port Matilda",State College,PA,1993,,Erotica,checked,,,,7/13/2023 4:16pm
5194,Market St. & Park,General Coordinates Used,40.859606,-76.785824,(downtown),,Sunbury,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 4:18pm
5205,"'Rest Stop' on Rte. 11, 12 mi. S.",General Coordinates Used,41.245915,-75.881307,,,Wilkes-Barre,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 4:25pm
5201,Global Real Estate Referrals,General Coordinates Used,41.245915,-75.881307,(800)346-5592 gay realtor at your service,,Wilkes-Barre,PA,1993,,Info Lines & Services,checked,,,,7/13/2023 4:25pm
5206,Wyoming Valley Mall,Found,41.246173,-75.844317,(AYOR),,Wilkes-Barre,PA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 4:26pm
5207,"Scenic overlook, 3 mi. S. on Rte. 15 N.",General Coordinates Used,41.241477,-77.002221,,,Williamsport,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 4:26pm
5214,100 blk. of N. Duke & N. Queen Sts. 'The Square' (George & Market Sts.),Found,39.961322,-76.72501,,,York,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 4:26pm
5209,"York Support, Inc.",General Coordinates Used,39.962598,-76.727745,755-1000 active social org.,"P.O. Box 2425, 17405",York,PA,1993,,Info Lines & Services,checked,,,,7/13/2023 4:26pm
5208,Global Real Estate Referrals,General Coordinates Used,39.962598,-76.727745,(800)346-5592 gay realtor at your service,,York,PA,1993,,Info Lines & Services,checked,,,,7/13/2023 4:26pm
5210,Atland's Ranch,General Coordinates Used,39.962598,-76.727745,255-4479 8pm-2am Fri & Sat only,"Rd. 4, Spring Grove",York,PA,1993,"(*),(MW),(D),(E),(LV),(YC)",Bars,checked,,,,7/13/2023 4:26pm
4989,"'Rest Stop' on I-79 S., bushes on hill",General Coordinates Used,40.356181,-80.110056,(summers) (AYOR),,Bridgeville,PA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 4:27pm
5047,"'Rest Stop', 5 miles N. on Rte. 19",General Coordinates Used,41.227003,-80.239785,,,Mercer,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 4:27pm
5199,W. Chester Pike (Rte. 3),General Coordinates Used,39.979055,-75.429944,(AYOR),,West Chester,PA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 4:27pm
5198,Court House Wall,Found,39.959353,-75.6064,(late night),,West Chester,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 4:27pm
5197,Global Real Estate Referrals,General Coordinates Used,39.960664,-75.605488,(800)346-5592 gay realtor at your service,,West Chester,PA,1993,,Info Lines & Services,checked,,,,7/13/2023 4:27pm
5195,Laurel Mall,General Coordinates Used,39.900076,-79.716433,(AYOR),,Uniontown,PA,1993,"Cruisy Area,(AYOR)",Cruisy Areas,checked,,,,7/13/2023 4:28pm
5001,"Ridley Creek State Park, W. Chester Pike",Found,39.948012,-75.446135,,,Edgemont,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 4:28pm
4996,Adult World Book Store,General Coordinates Used,40.18566,-75.451571,489-9981,Germantown Pike & Ridge Pike,Collegeville,PA,1993,,Erotica,checked,,,,7/13/2023 4:29pm
5044,RR Station,General Coordinates Used,40.241495,-75.283786,,,Lansdale,PA,1993,Cruisy Area,Cruisy Areas,checked,,,,7/13/2023 4:30pm
