"Year","status","description","streetaddress","lat","lon","city","state","amenityfeatures","type","notes","title","unclear_address","full.address","geoAddress"
1989,"Found","","",41.60269,-83.667966,"Toledo","OH","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Cruisy) West Gate Shopping Center, Central and Secor Rds.","",41.678115,-83.627099,"Toledo","OH","(N)","Bars/Clubs,Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",41.211588,-80.750286,"Warren","OH","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",41.09978,-80.649519,"Youngstown","OH","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",41.09978,-80.649519,"Youngstown","OH","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",41.020113,-80.659807,"Youngstown","OH","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",41.09978,-80.649519,"Youngstown","OH","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",39.806449,-83.886874,"Yellow Springs","OH","","Community Center/Support Group","",NA,NA,NA,NA
1989,"General Coordinates Used","(Cruisy) (24 hrs.)","",41.182835,-80.765358,"Niles","OH","","Book Store,Cruising Areas","Rt. 422",NA,NA,NA,NA
1989,"General Coordinates Used","","",39.33312,-82.982402,"Chillicothe","OH","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",39.202287,-83.611587,"Hillsboro","OH","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",40.594784,-81.526786,"Strasburg","OH","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",40.437845,-84.562182,"Carthegna","OH","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",34.632623,-98.422244,"Lawton","OK","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",34.603567,-98.395929,"Lawton","OK","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",34.608311,-98.394546,"Lawton","OK","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","Just W. of town on Old Cache Rd.","",34.603567,-98.395929,"Lawton","OK","(D),(M)","Bars/Clubs","",NA,NA,NA,NA
1989,"General Coordinates Used","McFarland Library (Basement)","",35.222567,-97.439478,"Norman","OK","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(405) 524-3235","",35.222567,-97.439478,"Norman","OK","","Organization","",NA,NA,NA,NA
1989,"Found","","",35.213586,-97.454086,"Norman","OK","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",35.213586,-97.454086,"Norman","OK","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Student Union","",35.205894,-97.445714,"Norman","OK","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",35.213017,-97.444652,"Norman","OK","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Cruisy)","3121 S.W. 29th at I-44",35.510688,-97.582433,"Oklahoma City","OK","","Book Store,Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","P.O. Box 54485, 73154",35.46756,-97.516428,"Oklahoma City","OK","","Organization","",NA,NA,NA,NA
1989,"General Coordinates Used","(Records, leather, gifts) At the Mainline","",35.46756,-97.516428,"Oklahoma City","OK","","Business","",NA,NA,NA,NA
1989,"General Coordinates Used","(405) 943-8249","",35.46756,-97.516428,"Oklahoma City","OK","","Religious Institution","",NA,NA,NA,NA
1989,"General Coordinates Used","(Publication) (405)528-0800","P.O. Box 60930, 73146",35.46756,-97.516428,"Oklahoma City","OK","","Publication","",NA,NA,NA,NA
1989,"Found","","",35.572397,-97.595158,"Oklahoma City","OK","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",35.493531,-97.554575,"Oklahoma City","OK","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",35.429897,-97.468564,"Oklahoma City","OK","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",35.46756,-97.516428,"Oklahoma City","OK","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",35.503952,-97.580252,"Oklahoma City","OK","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",33.793437,-97.143068,"Thackerville","OK","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",36.144836,-95.986885,"Tulsa","OK","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","P.O. Box 394, 74101",36.153982,-95.992775,"Tulsa","OK","","Religious Institution","",NA,NA,NA,NA
1989,"General Coordinates Used","(Publication)","P.O. Box 52729, 74152",36.153982,-95.992775,"Tulsa","OK","","Publication","",NA,NA,NA,NA
1989,"Found","(Days)","",36.082292,-95.984508,"Tulsa","OK","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(918)743-GAYS","",36.13025,-95.86081,"Tulsa","OK","","Organization","",NA,NA,NA,NA
1989,"Found","","",36.065089,-95.994012,"Tulsa","OK","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Basement)","",36.152053,-95.946075,"Tulsa","OK","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",36.131925,-95.973661,"Tulsa","OK","Cruisy Area,(WE)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",36.37557,-97.893556,"Enid","OK","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",35.844765,-98.413128,"Watonga","OK","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",34.01066,-95.509682,"Hugo","OK","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",35.327293,-96.9253,"Shawnee","OK","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",35.338351,-97.075392,"Shawnee","OK","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",42.192284,-122.718201,"Ashland","OR","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",43.404395,-124.23426,"Coos Bay","OR","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","Student Union (Basement)","",44.564566,-123.262043,"Corvallis","OR","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(503)757-1980","",44.564566,-123.262043,"Corvallis","OR","","Hotline","",NA,NA,NA,NA
1989,"Found","Home Econ. (3rd floor)","",44.563781,-123.279444,"Corvallis","OR","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",44.052069,-123.086754,"Eugene","OR","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(503)686-3360","",44.052069,-123.086754,"Eugene","OR","","Organization","",NA,NA,NA,NA
1989,"General Coordinates Used","(503)686-9109","",44.052069,-123.086754,"Eugene","OR","(MCC)","Religious Institution","",NA,NA,NA,NA
1989,"Found","","",44.06094,-123.096405,"Eugene","OR","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",44.04483,-123.072605,"Eugene","OR","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",42.439007,-123.328392,"Grants Pass","OR","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Hotline 7-11pm) (503)773-8146","P.O. Box 1185, 97526",42.439007,-123.328392,"Grants Pass","OR","","Organization,Hotline","",NA,NA,NA,NA
1989,"General Coordinates Used","(Late nights)","",42.326515,-122.875595,"Medford","OR","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(8-12pm) (503)479-6500","",42.326515,-122.875595,"Medford","OR","","Hotline","",NA,NA,NA,NA
1989,"Found","(24 hrs.) (I-5 exit 30)","2341 Biddle Rd.",42.351428,-122.875323,"Medford","OR","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",44.62423,-124.064766,"Newport","OR","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","At the Fish Grotto","",45.522386,-122.681828,"Portland","OR","(*),(V),(E)","Bars/Clubs","",NA,NA,NA,NA
1989,"Found","(Levi) (Cruisy) ","",45.522386,-122.681828,"Portland","OR","(*),(PT),(D)","Bars/Clubs,Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",45.579181,-122.711133,"Portland","OR","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","P.O. Box 5427, 97228",45.515232,-122.678385,"Portland","OR","","Religious Institution","",NA,NA,NA,NA
1989,"Found","(Showers)","",45.599837,-122.679408,"Portland","OR","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(7-11pm) (503)228-6785","",45.515232,-122.678385,"Portland","OR","","Hotline","",NA,NA,NA,NA
1989,"General Coordinates Used","(Publication)","P.O. Box 15117, 97215",45.515232,-122.678385,"Portland","OR","","Publication","",NA,NA,NA,NA
1989,"Found","","",45.519288,-122.623031,"Portland","OR","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",45.535104,-122.641181,"Portland","OR","(MCC)","Religious Institution","N.E. 24th & Broadway",NA,NA,NA,NA
1989,"General Coordinates Used","(503)222-0017","P.O. Box 2206, 97208",45.528707,-122.678709,"Portland","OR","","Book Store","",NA,NA,NA,NA
1989,"Found","","",45.546833,-122.236468,"Portland","OR","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",45.515232,-122.678385,"Portland","OR","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",45.515232,-122.678385,"Portland","OR","(PT)","Bars/Clubs","11th & Washington",NA,NA,NA,NA
1989,"General Coordinates Used","(Go go boys)","",45.515232,-122.678385,"Portland","OR","(S)","Bars/Clubs","18th nr. Lovejoy",NA,NA,NA,NA
1989,"Found","(Disco) (Very YC) (No booze)","",45.52085,-122.685162,"Portland","OR","(M),(YC),(AH)","Bars/Clubs","13th & S.W. Morrison",NA,NA,NA,NA
1989,"Found","","",45.52085,-122.685162,"Portland","OR","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(503) 672-4126","",43.216505,-123.341738,"Roseburg","OR","","Hotline","",NA,NA,NA,NA
1989,"Found","","",43.216505,-123.341738,"Roseburg","OR","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",44.942898,-123.035096,"Salem","OR","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",44.932419,-123.028211,"Salem","OR","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Publications)","P.O. Box 663, 97308",44.942898,-123.035096,"Salem","OR","","Hotline","",NA,NA,NA,NA
1989,"Found","","",44.941944,-122.986667,"Salem","OR","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Summers)","",45.993164,-123.922638,"Seaside","OR","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Summers only)","",45.891774,-123.961527,"Seaside","OR","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Hwy 101","",44.233415,-124.110157,"Yachats","OR","(H),(M)","Hotel","",NA,NA,NA,NA
1989,"General Coordinates Used","","",43.406501,-124.22428,"North Bend","OR","(PT),(M)","Bars/Clubs","Virginia St.",NA,NA,NA,NA
1989,"Found","","",42.742901,-124.492401,"Port Orford","OR","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Books, etc.)","",40.600008,-75.479837,"Allentown","PA","","Book Store","11th & Hamilton",NA,NA,NA,NA
1989,"General Coordinates Used","(215) 433-5444","",40.602294,-75.47141,"Allentown","PA","","Hotline","",NA,NA,NA,NA
1989,"General Coordinates Used","","",40.602294,-75.47141,"Allentown","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Hustlers)","",40.603766,-75.478006,"Allentown","PA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",40.518681,-78.394736,"Altoona","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",40.469124,-78.411942,"Altoona","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","P.O. Box 1003, 18016","",40.625932,-75.370458,"Bethlehem","PA","","Organization","",NA,NA,NA,NA
1989,"General Coordinates Used","(Cruisy) (24 hrs.)","",40.43118,-79.260869,"Blairsville","PA","","Book Store,Cruising Areas,Erotic Shop","Hwy 22",NA,NA,NA,NA
1989,"General Coordinates Used","(Cruisy) (24 hrs.)","",40.100666,-74.851831,"Bristol","PA","","Book Store,Cruising Areas","Rt. 13 N.",NA,NA,NA,NA
1989,"General Coordinates Used","(Late)","",40.100666,-74.851831,"Bristol","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Late)","",40.100666,-74.851831,"Bristol","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",40.861176,-79.895333,"Butler","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Cruisy) (24 hrs.) Rt. 8, 10 mi. N. of PA Tpke.","",40.861176,-79.895333,"Butler","PA","","Book Store,Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",39.937591,-77.661102,"Chambersburg","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",40.96342,-76.612733,"Danville","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Some L)","",40.688126,-75.227828,"Easton","PA","(L),(N),(M)","Bars/Clubs","13th & Spruce",NA,NA,NA,NA
1989,"Found","(Downtown)","",42.067591,-80.096222,"Erie","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Some RT)","",42.095249,-80.0727,"Erie","PA","Cruisy Area,(RT),(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Gay outreach) P.O. Box 738, 16512","",42.129224,-80.085059,"Erie","PA","","Organization","",NA,NA,NA,NA
1989,"Found","","",42.158582,-80.114941,"Erie","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",40.303296,-79.546214,"Greensburg","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Hustlers) ","",40.255089,-76.888029,"Harrisburg","PA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","P.O. Box 297-17108","",40.273191,-76.886701,"Harrisburg","PA","","Religious Institution","",NA,NA,NA,NA
1989,"Found","","",40.262411,-76.888475,"Harrisburg","PA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(717)234-0328","",40.273191,-76.886701,"Harrisburg","PA","","Hotline","",NA,NA,NA,NA
1989,"General Coordinates Used","P.O. Box 1206, 17108","",40.273191,-76.886701,"Harrisburg","PA","","Organization","",NA,NA,NA,NA
1989,"General Coordinates Used","","P.O. Box 3897, 17105",40.273191,-76.886701,"Harrisburg","PA","(MCC)","Religious Institution","",NA,NA,NA,NA
1989,"General Coordinates Used","(Tue.-Sat.) (Sun. brunch) Next to Neptune's","",40.266958,-76.887144,"Harrisburg","PA","(R)","Restaurant","",NA,NA,NA,NA
1989,"Found","","",40.258583,-76.884031,"Harrisburg","PA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Disco) Behind Archives","",40.273191,-76.886701,"Harrisburg","PA","(*),(YC),(PT)","Bars/Clubs","",NA,NA,NA,NA
1989,"Found","","",40.263835,-76.884821,"Harrisburg","PA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Escorts) (717)657-1244","",40.273191,-76.886701,"Harrisburg","PA","","Escort Service","",NA,NA,NA,NA
1989,"Found","Front & North Sts.","",40.263525,-76.889475,"Harrisburg","PA","(M),Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Main floor)","",40.61831,-79.157929,"Indiana","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",40.615776,-79.173141,"Indiana","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",40.326741,-78.92197,"Johnstown","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",40.326741,-78.92197,"Johnstown","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",40.271465,-78.843908,"Johnstown","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Wed.-Sun., 7-10pm) (717)397-0691","",40.037876,-76.305514,"Lancaster","PA","","Hotline","",NA,NA,NA,NA
1989,"General Coordinates Used","Above Tally Ho","",40.037876,-76.305514,"Lancaster","PA","(R),(M)","Restaurant","",NA,NA,NA,NA
1989,"General Coordinates Used","","P.O. Box 863, 17603",40.037876,-76.305514,"Lancaster","PA","(MCC)","Religious Institution","",NA,NA,NA,NA
1989,"Found","","",40.067007,-76.339489,"Lancaster","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",40.350593,-76.44091,"Lebanon","PA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Disco-dwnstrs) (R-upstrs) (WE*) (Patio)","",40.054544,-76.559792,"Marietta","PA","(R),(WE),(*)","Restaurant","Front & Perry Sts.",NA,NA,NA,NA
1989,"Found","('BA' pond) (Men's campground)","P.O. Box 146",41.886936,-75.671465,"Milford","PA","(P),(BA)","Hotel","",NA,NA,NA,NA
1989,"Found","(Summers)","",40.953376,-80.169922,"New Castle","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Cruisy)","",40.364273,-74.951278,"New Hope","PA","","Cruising Areas,Bars/Clubs","In back of Prelude",NA,NA,NA,NA
1989,"General Coordinates Used","(Piano bar) (Drag) (3 bars) 1 mi. on US 202","",40.364273,-74.951278,"New Hope","PA","(M),(D),(YC),(E)","Bars/Clubs","",NA,NA,NA,NA
1989,"General Coordinates Used","","",40.364558,-74.950829,"New Hope","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Diner) 1/2 mi. W. on US 202","",40.364273,-74.951278,"New Hope","PA","(R),(AH),(M)","Restaurant","",NA,NA,NA,NA
1989,"General Coordinates Used","(Disco) (Sun nights*) Bucks County Playhouse Inn","",40.364273,-74.951278,"New Hope","PA","(M),(V),(R),(*)","Restaurant,Bars/Clubs","",NA,NA,NA,NA
1989,"General Coordinates Used","","",39.946719,-75.168902,"Philadelphia","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Escorts) (215)668-8898","",39.952584,-75.165221,"Philadelphia","PA","","Escort Service","",NA,NA,NA,NA
1989,"Found","(Gym)","",39.948586,-75.161411,"Philadelphia","PA","","Gym","Chancellor & Camac",NA,NA,NA,NA
1989,"General Coordinates Used","","",39.952584,-75.165221,"Philadelphia","PA","(R)","Restaurant","19th & Spruce Sts.",NA,NA,NA,NA
1989,"General Coordinates Used","(Adult videos)","",39.952584,-75.165221,"Philadelphia","PA","","Book Store,Erotic Shop","13th & Arch Sts.",NA,NA,NA,NA
1989,"Found","","",39.946513,-75.161044,"Philadelphia","PA","(R)","Restaurant","12th & Spruce",NA,NA,NA,NA
1989,"General Coordinates Used","(215)546-7100","",39.952584,-75.165221,"Philadelphia","PA","","Hotline","",NA,NA,NA,NA
1989,"General Coordinates Used","","P.O. Box 42833, 19101",39.952267,-75.162518,"Philadelphia","PA","(IGTA)","Travel Agency","",NA,NA,NA,NA
1989,"Found","(25th St.) (Best nr. 20th St.)","",39.948074,-75.172791,"Philadelphia","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(formerly D.C.A.) (Disco-dwnstrs.) (Cruise bar upstrs.) (Lesbian bar to the side) (an alley btw. 12th & 13th, off Locust","",39.952584,-75.165221,"Philadelphia","PA","(*),(P),(AH),(YC)","Bars/Clubs,Cruising Areas","",NA,NA,NA,NA
1989,"Found","Pool, locker room & showers","",39.950914,-75.193874,"Philadelphia","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Huston Hall","",39.950914,-75.193874,"Philadelphia","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(215) 563-8599","",39.952584,-75.165221,"Philadelphia","PA","","Hotline","",NA,NA,NA,NA
1989,"General Coordinates Used","","",40.896447,-78.220569,"Philipsburg","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",40.896447,-78.220569,"Philipsburg","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",40.548423,-76.384678,"Pine Grove","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",40.548423,-76.384678,"Pine Grove","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",40.670404,-76.357991,"Pine Grove","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",40.425394,-79.967896,"Pittsburgh","PA","(R)","Restaurant,Hotel","27th & Jane",NA,NA,NA,NA
1989,"General Coordinates Used","","P.O. Box 362, 15230",40.440625,-79.995886,"Pittsburgh","PA","","Religious Institution","",NA,NA,NA,NA
1989,"Found","","",40.455564,-80.007278,"Pittsburgh","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Mon.-Fri. 6-9pm; Sat. 1-3) (412) 243-4522","",40.440625,-79.995886,"Pittsburgh","PA","","Hotline","",NA,NA,NA,NA
1989,"Found","(Shop at Pittsburgh Trucking Co.)","",40.449863,-79.99595,"Pittsburgh","PA","","Business","",NA,NA,NA,NA
1989,"General Coordinates Used","","P.O. Box 19155, 15213",40.440625,-79.995886,"Pittsburgh","PA","(MCC)","Religious Institution","",NA,NA,NA,NA
1989,"Found","(Hustlers) ","",40.44096,-79.99749,"Pittsburgh","PA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Counciling & info) (412) 441-0857","",40.440625,-79.995886,"Pittsburgh","PA","","Organization","",NA,NA,NA,NA
1989,"Found","","",40.434849,-79.942489,"Pittsburgh","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(You're telling me!)","",40.444363,-79.953155,"Pittsburgh","PA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",41.070008,-75.434473,"Pocono Mts.","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","I-80 & Hwy 611","",41.070008,-75.434473,"Pocono Mts.","PA","(F&S)","Book Store","",NA,NA,NA,NA
1989,"Found","5 mi. N.E. of Stroudsburg (717)223-8484","",41.039011,-75.109789,"Pocono Mts.","PA","(D),(*),(R),(H)","Hotel,Restaurant,Bars/Clubs","",NA,NA,NA,NA
1989,"Found","","",40.731514,-80.337064,"Rochester","PA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",40.68451,-79.661714,"Schenley","PA","(H),(D),(M)","Hotel,Bars/Clubs","Rt. 66 N. of Leechburg on Schenley Rd.",NA,NA,NA,NA
1989,"Found","","",41.513036,-75.575745,"Scranton","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",41.233112,-80.493403,"Scranton","PA","Cruisy Area,(OC)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Hustlers)","",41.233112,-80.493403,"Scranton","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",40.848696,-76.81969,"Shamokin Dam","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",40.794839,-77.860699,"State College","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(6-9pm) (814)237-1950","",40.793395,-77.860001,"State College","PA","","Hotline","",NA,NA,NA,NA
1989,"General Coordinates Used","","University Park, Pa. 16801",40.793395,-77.860001,"State College","PA","","Organization","",NA,NA,NA,NA
1989,"Found","Rec. Hall- men's locker room","",40.798212,-77.861115,"State College","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Hertzel Union Bldg. (Main floor)","",40.798212,-77.861115,"State College","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",40.793395,-77.860001,"State College","PA","(M)","Book Store","6 mi. S. on Rt. 22",NA,NA,NA,NA
1989,"General Coordinates Used","(Downtown)","",40.859606,-76.785824,"Sunbury","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Books, F&S, etc.)","",40.17396,-80.246171,"Washington","PA","Cruisy Area,(F&S)","Cruising Areas,Book Store","",NA,NA,NA,NA
1989,"General Coordinates Used","(Video, books, etc.)","",40.17396,-80.246171,"Washington","PA","(YC),Cruisy Area","Cruising Areas,Book Store","",NA,NA,NA,NA
1989,"General Coordinates Used","","",41.245915,-75.881307,"Wilkes-Barre","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",41.246173,-75.844317,"Wilkes-Barre","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",41.241477,-77.002221,"Williamsport","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",39.961322,-76.72501,"York","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Sun. only*)","",39.962598,-76.727745,"York","PA","(D),(E),(S),(*)","Bars/Clubs","10 mi. W. on Rt. 30",NA,NA,NA,NA
1989,"General Coordinates Used","","",39.975892,-76.732614,"York","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Late) (Summers)","",40.356181,-80.110056,"Bridgeville","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",41.227003,-80.239785,"Mercer","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Peeps) (24 hrs.) Tilghman Ave. exit (Old Rt. 22) & Blue Barh Rd.","",40.592318,-75.588798,"Kuhnsville","PA","","Book Store,Erotic Shop","",NA,NA,NA,NA
1989,"General Coordinates Used","","",40.152054,-74.916555,"Pendel","PA","","Book Store,Erotic Shop","Rt. 1 & Durham Rd.",NA,NA,NA,NA
1989,"General Coordinates Used","(24 hrs.) ","",40.286514,-75.26372,"Line Lexington","PA","","Erotic Shop","Rt. 309",NA,NA,NA,NA
1989,"Found","(Late night)","",39.959353,-75.6064,"West Chester","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",39.979055,-75.429944,"West Chester","PA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",39.948012,-75.446135,"Edgemont","PA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
