"Year","title","status","description","streetaddress","lat","lon","city","state","amenityfeatures","type","notes","unclear_address","full.address","geoAddress"
1987," Bus Terminal","General Coordinates Used","","","43.610624",-72.972606,"Rutland","VT","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop'","General Coordinates Used","N. & S. on Rte. 7 S. of Rte. 103 nr. Clarendon (Days only)","","43.610624",-72.972606,"Rutland","VT","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Dignity ","General Coordinates Used","(Church)","P.O. Box 161765, Sacto. 95816","38.581572",-121.4944,"Sacramento","CA","","Religious Institution","",NA,NA,NA
1987,"Incredible Edible","General Coordinates Used","(Cocktails)","Alhambra & 'N' Sts. ","38.581572",-121.4944,"Sacramento","CA","(R)","Restaurant","",NA,NA,NA
1987,"JETT ","General Coordinates Used","(Events recording) (916) 452-8454","","38.581572",-121.4944,"Sacramento","CA","","Business","",NA,NA,NA
1987,"Mercantile Saloon","Found","(Some OC) (Liquor)","20th & V Sts.","38.574494",-121.480851,"Sacramento","CA","(*),(OC)","Bars/Clubs","",NA,NA,NA
1987,"Mom...Guess What ","General Coordinates Used","(Publication)","Suite 100-B, 1400 'S' St.","38.581572",-121.4944,"Sacramento","CA","","Publication","",NA,NA,NA
1987,"Patlar ","General Coordinates Used","(Publication) ","P.O. Box 22402, Sacto. 95822","38.581572",-121.4944,"Sacramento","CA","","Publication","",NA,NA,NA
1987,"River City Business Assn. ","General Coordinates Used","","Box 160696, Sacto. 95816","38.581572",-121.4944,"Sacramento","CA","","Organization","",NA,NA,NA
1987,"Tower Books & Theatre","General Coordinates Used","","Broadway & 16th","38.581572",-121.4944,"Sacramento","CA","","Book Store,Theatre","",NA,NA,NA
1987,"Beach ","Found","nr. end of N. 10th & Richards at jet. of American & Sacramento Rivers","","38.600118",-121.484667,"Sacramento","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"N. 12th St. Beach","General Coordinates Used","","","38.591878",-121.483257,"Sacramento","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Cal. St. University","General Coordinates Used","English Bldg. ","","38.558459",-121.423557,"Sacramento","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Cal. St. University","General Coordinates Used","Humanities","","38.558459",-121.423557,"Sacramento","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Country Club Mall","Found","M. Wards","","38.607967",-121.380741,"Sacramento","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Country Club Mall","Found","Penney's ","","38.607967",-121.380741,"Sacramento","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Country Club Mall","Found","Penney's parking lot","","38.607967",-121.380741,"Sacramento","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Del Paso Park","Found","(Fuzz)","","38.641992",-121.375585,"Sacramento","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"Discovery Park ","Found","(Bryte)","","38.605763",-121.50348,"Sacramento","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Greyhound Bus Depot","General Coordinates Used","","","38.581572",-121.4944,"Sacramento","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Lavender Heights'","General Coordinates Used","betw. T & 'S' Sts.","21st St. ","38.581572",-121.4944,"Sacramento","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Paradise Beach ","Found","on American River","","38.58126",-121.423108,"Sacramento","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Sunrise Mall","Found","Penney's","","38.676813",-121.268985,"Sacramento","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Sunrise Mall","Found","Sears ","","38.676813",-121.268985,"Sacramento","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Sunrise Mall","Found","Macy's","","38.676813",-121.268985,"Sacramento","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop'","General Coordinates Used","southbound bewt. Bay City and Saginaw","I-75","43.594468",-83.888865,"Saginaw","MI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Tennis court","General Coordinates Used","in park by Y.M.C.A.","","43.41947",-83.950807,"Saginaw","MI","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop","General Coordinates Used","East on US 33","","40.54227",-84.389396,"Saint Mary's","OH","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop'","General Coordinates Used","on I-93N","","42.788555",-71.200891,"Salem","NH","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Lambda Horizons","General Coordinates Used","(Publication)","P.O. Box 663, Salem 97308","44.942898",-123.035096,"Salem","OR","","Publication","",NA,NA,NA
1987,"Bus Depot","Found","","","44.932419",-123.028211,"Salem","OR","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stops'","General Coordinates Used","on 1-5 betw. Salem & Albany","","44.942898",-123.035096,"Salem","OR","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Oakdale Park ","Found","(after 10pm)","","38.835324",-97.602652,"Salina","KS","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Texaco Truck Stop ","Found","& motel behind","","36.164065",-95.795388,"Salina","KS","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Salisbury C ity Park","Found","","","38.360076",-75.583372,"Salisbury","MD","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Catawba College","Found","Library","","35.69158",-80.483805,"Salisbury","NC","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Catawba College","Found","Admin. Bldg.","","35.69158",-80.483805,"Salisbury","NC","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Affirmation/Mormons","General Coordinates Used"," (801) 467-0060","","40.760779",-111.891047,"Salt Lake City","UT","","Hotlines","",NA,NA,NA
1987,"Best Source","General Coordinates Used"," (801) 532-6056 (Publication)","","40.760779",-111.891047,"Salt Lake City","UT","","Publication","",NA,NA,NA
1987,"Gay Help Line","General Coordinates Used","(801)533-0927","","40.760779",-111.891047,"Salt Lake City","UT","","Hotlines","",NA,NA,NA
1987,"Rio Grande ","Found","Rio Grande R.R. Station, 2nd S. & 5th West","","40.773695",-111.905497,"Salt Lake City","UT","(M),(R)","Restaurant","",NA,NA,NA
1987,"Workshop","General Coordinates Used","(Rear of Backstreet)","","40.760779",-111.891047,"Salt Lake City","UT","(SM),(W)","Bars/Clubs","",NA,NA,NA
1987,"Crossroads Mall ","Found","(afternoons & early eves)","","40.768568",-111.890115,"Salt Lake City","UT","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"Liberty Park","Found","","","40.747018",-111.919522,"Salt Lake City","UT","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"U. of Utah","Found","Orson Spencer Hall","","40.763463",-111.84454,"Salt Lake City","UT","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Vicinity of Greyhound Bus Depot","Found","","","40.763425",-111.908549,"Salt Lake City","UT","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Badlands","Found","Sun Bar-B-Q-*)(Enter through patio at rear of Snuffy's)","","29.441402",-98.498932,"San Antonio","TX","(SM),(PT)","Restaurant","",NA,NA,NA
1987,"Dignity","General Coordinates Used","","P.O. Box 12484 S.A. 78212","29.425191",-98.494592,"San Antonio","TX","","Religious Institution","",NA,NA,NA
1987,"Gay Switchboard","General Coordinates Used","(512) 733-7300","","29.425191",-98.494592,"San Antonio","TX","","Hotlines","",NA,NA,NA
1987,"M.C.C. ","General Coordinates Used","(Inquire locally)","","29.424122",-98.493628,"San Antonio","TX","","Religious Institution","",NA,NA,NA
1987,"San Antonio Free Clinic","General Coordinates Used","(Moving)","","29.425191",-98.494592,"San Antonio","TX","","Health Clinic","",NA,NA,NA
1987,"The Calendar","General Coordinates Used","(Publication)","P.O. Box 15070, S.A. 78212","29.425191",-98.494592,"San Antonio","TX","","Publication","",NA,NA,NA
1987,"Brackenridge Park","Found","Trinity U. Library","","29.46181",-98.473758,"San Antonio","TX","(P),Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Northstar Mall","Found","Foley's men's dept.","","29.518505",-98.498178,"San Antonio","TX","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"San Pedro Park","Found","","","29.448182",-98.503563,"San Antonio","TX","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Cal. State U.","Found","S.B. Library (2nd floor)","","34.1826",-117.324092,"San Bernardino","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Central City Mall","Found","Montgomery Ward","","34.103437",-117.296339,"San Bernardino","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Texaco Truck Stop","General Coordinates Used","E. of 1-15 E. ","I-10","34.108345",-117.289765,"San Bernardino","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"Carl's Jr.","General Coordinates Used","Off freeway S.","","33.427352",-117.6126,"San Clemente","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"San Onofre Beach State Park","Found","'B.A.' area at N. end of Camp Pendleton","","33.372808",-117.565601,"San Clemente","CA","Cruisy Area,(BA)","Cruising Areas","",NA,NA,NA
1987,"Senda de La Playa Beach","Found","nr. T-Rooms","","33.951792",-118.448844,"San Clemente","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Brass Rail","Found","(Liquor)(WE*) ","3796 5th & Robinson","32.74683",-117.160739,"San Diego","CA","(S),(WE),(D)","Bars/Clubs","",NA,NA,NA
1987,"Dignity ","General Coordinates Used","(Church) ","P.O. Box 33367, San Diego 92103","32.715738",-117.161084,"San Diego","CA","","Religious Institution","",NA,NA,NA
1987,"'F' St. Bookstore","Found","","4th & 'F'","32.713615",-117.161049,"San Diego","CA","(*)","Book Store","",NA,NA,NA
1987,"Greater S.D. Business Assoc.","General Coordinates Used","","P.O. Box A 2949, S.D. 92112","32.715738",-117.161084,"San Diego","CA","","Organization","",NA,NA,NA
1987,"Guide West ","General Coordinates Used","(Publication) ","P.O. Box 4353, 92104","32.739867",-117.120592,"San Diego","CA","","Publication","",NA,NA,NA
1987,"Lesbian & Gay Comm. Center ","General Coordinates Used","(619) 692-GAYS","","32.715738",-117.161084,"San Diego","CA","","Community Center/Support Group","",NA,NA,NA
1987,"Update","General Coordinates Used","(Publication) ","P.O. Box 7762, S.D. 92107","32.715738",-117.161084,"San Diego","CA","","Publication","",NA,NA,NA
1987,"Balboa Park ","Found","nr. 6th & Laurel","Avilla & Upas","32.734148",-117.144553,"San Diego","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Fashion Valley Shopping Center","Found","","","32.768118",-117.166728,"San Diego","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Foodbasket Market","Found","","33rd & El Cajon","32.748078",-117.140354,"San Diego","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Greyhound Bus Depot","General Coordinates Used","","","32.715738",-117.161084,"San Diego","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Hillcrest area & University Ave.","General Coordinates Used","","","32.747864",-117.164709,"San Diego","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Horton Plaza Shopping Center","Found","","","32.714676",-117.162784,"San Diego","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Mayfair ","Found","('Gayfair') Market (Open 24 hrs.)","5th & Robinson","32.746961",-117.160405,"San Diego","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Mission Valley Shopping Center","Found","","","32.76839",-117.148411,"San Diego","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"North Park","General Coordinates Used","(area around 30th & University)","","32.748458",-117.130147,"San Diego","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Pacific Beach ","Found","(Early eve.)(Grand to Garnet)","","32.796306",-117.25701,"San Diego","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Presidio Park ","Found","(Old Town)(Fuzz)","","32.757704",-117.194589,"San Diego","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"Rose Canyon Mem. Park","Found","Genesee & Hwy. 52, Clairmont Mesa Blvd. & Hwy. 52—Nature trails","","32.856336",-117.220439,"San Diego","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"San Clemente Canyon","Found","Under Genesee Exit","","32.844785",-117.199509,"San Diego","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"San Diego State U.","General Coordinates Used","Music Speech Bldg. (2nd floor)","","32.775989",-117.071253,"San Diego","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Silver Strand St. Beach","Found","(BA)—5 mi. S. of Naval Amphibious Base (Opening in fence)","","32.633952",-117.140751,"San Diego","CA","Cruisy Area,(BA)","Cruising Areas","",NA,NA,NA
1987,"Torry Pines Beach State Park","Found","Black's 'BA' Beach--A half-hour walk from parking lot to base of golf course","","32.933677",-117.260678,"San Diego","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Trolley stations","General Coordinates Used","","'C' St. ","32.715738",-117.161084,"San Diego","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"World Turned Upside Down ","General Coordinates Used","(Disco)nr. Monte Carlo on outskirts of town","","18.080708",-67.04111,"San German","PR","(M),(YC),(D)","Bars/Clubs","",NA,NA,NA
1987,"M.C.C. ","Found","","10th & San Fernando","37.338896",-121.879029,"San Jose","CA","(MCC)","Religious Institution","",NA,NA,NA
1987,"Alum Rock Park","Found","","","37.396039",-121.801812,"San Jose","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"St. James Square","Found"," (Late nights—W. side)","","37.338702",-121.891469,"San Jose","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"S.J. State U.","Found","Journalism Bldg.","","37.335034",-121.882662,"San Jose","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"S.J. State U.","Found","Library","","37.335691",-121.885256,"San Jose","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Sin Jose'","Found","1st St. betw. San Salvador & Santa Clara ('Hustlers')","","37.334225",-121.889073,"San Jose","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Town Theatre","Found","on The Alameda (Back rows)","","37.333226",-121.914443,"San Jose","CA","Cruisy Area","Cruising Areas,Theatre","",NA,NA,NA
1987,"Valley Fair Shopping Center ","Found","","","37.325566",-121.945,"San Jose","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"Boccahio ","Found","(Some L) (Natives only)","Hato Rey","18.422578",-66.050955,"San Juan","PR","(L),(*)","Bars/Clubs","",NA,NA,NA
1987,"Manfredo's Guest House","General Coordinates Used","","Calle Elena","18.454934",-66.071473,"San Juan","PR","","Bars/Clubs","",NA,NA,NA
1987,"Topaz Disco","General Coordinates Used","","Hato Rey","18.422578",-66.050955,"San Juan","PR","(M),(D)","Bars/Clubs","",NA,NA,NA
1987,"Beach Rd.","General Coordinates Used","then up hill before oil tanks ('BA')—Far end of Pirates Cove","","35.282752",-120.659616,"San Luis Obispo","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Cal 'Poly'","General Coordinates Used","Architectural Bldg.","","35.305005",-120.662494,"San Luis Obispo","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Cal 'Poly'","General Coordinates Used","Men's Gym","","35.305005",-120.662494,"San Luis Obispo","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Cal 'Poly'","General Coordinates Used","Fine Arts Bldg.","","35.305005",-120.662494,"San Luis Obispo","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Diamond Cove","General Coordinates Used","W. of Pirate's Cove & down a cliff","","35.305005",-120.662494,"San Luis Obispo","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Laguna Lake Park","Found","at dusk","","35.269934",-120.681721,"San Luis Obispo","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"Pirates Cove","Found","'BA' beach left turn off Avila","","35.175962",-120.715886,"San Luis Obispo","CA","Cruisy Area,(BA)","Cruising Areas","",NA,NA,NA
1987,"Pismo Dunes","General Coordinates Used","Grand Ave. to beach","","35.282752",-120.659616,"San Luis Obispo","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop' ","General Coordinates Used","3 mi. N. on 1-35","","29.883275",-97.941394,"San Marcos","TX","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Coyote Point","Found","Beach & parking lot off U.S. 101 betw. San Mateo & Burlingame","","37.587268",-122.319101,"San Mateo","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Hillsdale Shopping Center","Found","","","37.537876",-122.300907,"San Mateo","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Kamloops Club Lounge","General Coordinates Used","Kamloops Resort","","48.276577",-116.553465,"Sand Point","ID","(M)","Bars/Clubs","",NA,NA,NA
1987,"Cedar St. Bridge","General Coordinates Used","","","48.276577",-116.553465,"Sand Point","ID","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Battery Park ","Found","(Marina)(Late)","","41.461136",-82.701643,"Sandusky","OH","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"SanduskyMall","Found","","","41.417948",-82.668934,"Sandusky","OH","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"W. side Sandy Nook Beach","General Coordinates Used","W. side","","41.758962",-70.493932,"Sandwich","MA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"'BA' beach","General Coordinates Used","nr. Gunnison Park—S. end","","41.421821",-73.283318,"Sandy Hook","NJ","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Alameda Park","Found","(Nights)","","34.428288",-119.705983,"Santa Barbara","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"Cabrillo Beach","Found","E. of wharf","","33.71101",-118.283293,"Santa Barbara","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"East Beach","Found","('BA')","","34.415256",-119.676353,"Santa Barbara","CA","Cruisy Area,(BA)","Cruising Areas","",NA,NA,NA
1987,"Greyhound Depot","General Coordinates Used","Burger King","","34.420831",-119.69819,"Santa Barbara","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Hitch-hikers'","Found","nr. State St. (afternoons)","US 101 ","34.415519",-119.693381,"Santa Barbara","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Public Library","Found","","","34.423984",-119.703324,"Santa Barbara","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Padero Lane Beach ","Found","(Summerland)","","34.41613",-119.567803,"Santa Barbara","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Stevens Park","Found","(Late days)","","34.450223",-119.73501,"Santa Barbara","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"UCSB","Found","Phelps Hall","","34.416131",-119.844643,"Santa Barbara","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"UCSB","Found","South Hall","","34.413849",-119.847592,"Santa Barbara","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"UCSB","Found","Old Gym","","34.416131",-119.844643,"Santa Barbara","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Gay Switchboard ","Found","(408) GAY-2468","","36.974117",-122.030796,"Santa Cruz","CA","","Hotlines","",NA,NA,NA
1987,"UCSC Gay/Lesbian Alliance","General Coordinates Used","(408) 429-2324","","36.974117",-122.030796,"Santa Cruz","CA","(WE)","Organization","",NA,NA,NA
1987,"Boardwalk","Found","","","36.964292",-122.018673,"Santa Cruz","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Bonney Doon Beach","Found","8 mi. N. on Cal. 1","","36.999672",-122.181635,"Santa Cruz","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Cooper House","Found","Pacific Garden Mall","","36.9759",-122.025402,"Santa Cruz","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"San Lorenzo Park ","Found","(Days)","","36.975235",-122.02173,"Santa Cruz","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Santa Cruz Mall","General Coordinates Used","nr. St. George Hotel (Hustlers)","","36.974117",-122.030796,"Santa Cruz","CA","Cruisy Area","Cruising Areas,Hotel","",NA,NA,NA
1987,"The Plaza","Found","","","35.687428",-105.938512,"Santa Fe","NM","(RT),Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Buena Vista Park","Found","","","34.944179",-120.439546,"Santa Maria","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Muscle Beach & Pirates Cove","Found","","","33.985382",-118.472509,"Santa Monica","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Palisades Park Rose Garden","Found","at Montana","Ocean Ave. ","34.022813",-118.508885,"Santa Monica","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop'","General Coordinates Used","N. of Malibu","US 101 ","34.019454",-118.491191,"Santa Monica","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Dominion","General Coordinates Used","(Publication) ","P.O. Box 15851, Sarasota, 33579","27.336465",-82.531012,"Sarasota","FL","","Publication","",NA,NA,NA
1987,"G A L A ","General Coordinates Used","","P.O. Box 15851, Sarasota 33579","27.336465",-82.531012,"Sarasota","FL","","Organization","",NA,NA,NA
1987,"Gulfstream Ave.","General Coordinates Used","parking lot—Ringling Blvd. & Gulf Stream","","27.336465",-82.531012,"Sarasota","FL","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"North Lido Beach Woods ","Found","","","27.319488",-82.581975,"Sarasota","FL","Cruisy Area,(M),(AYOR)","Cruising Areas","",NA,NA,NA
1987,"Palm Ave. ","General Coordinates Used","(Hustlers)—N. Lido Beach","","27.336465",-82.531012,"Sarasota","FL","(AYOR),Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Camp It","General Coordinates Used","(616)543-4335(Fennville)","","42.655025",-86.201982,"Saugatuck","MI","(H)","Hotel","",NA,NA,NA
1987,"Douglas Dunes","General Coordinates Used","(Resort)(Disco-D-WE) Blue Star Mem. Hwy. (616)857-1401","P.O. Box 365, Douglas 49406","42.655025",-86.201982,"Saugatuck","MI","(H),(R),(*),(D),(WE)","Hotel,Restaurant,Bars/Clubs","",NA,NA,NA
1987,"The Kirby House","General Coordinates Used","(Guest house)(616)857-2904","P.O. Box 1174, Douglas 49504","42.655025",-86.201982,"Saugatuck","MI","(H)","Hotel","",NA,NA,NA
1987,"Oval Beach","Found","(Adm. chg.) 1/2 mi. N. of parking lot beyond straight beach ","","42.662948",-86.216158,"Saugatuck","MI","(P),Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Opposite the Coral Gables","General Coordinates Used","","","42.655025",-86.201982,"Saugatuck","MI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Park","Found","","Water St. ","42.657366",-86.205431,"Saugatuck","MI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"West Side Country Park","Found","Ganges Rest Area--4 mi. N. of Glenn","Lake Shore Dr. ","42.57393",-86.230141,"Saugatuck","MI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Kitten's Korner","General Coordinates Used","(Best late Sun. nights) Savannah Beach","","32.080899",-81.091203,"Savannah","GA","","Bars/Clubs","",NA,NA,NA
1987,"Bull St. Squares","Found","By foot or car","","32.080899",-81.091203,"Savannah","GA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Savannah Beach ","Found","(Summers)","","32.000215",-80.845666,"Savannah","GA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Sayville Motor Lodge","Found","(Hwy. 27)","Sunrise Hwy. ","40.764545",-73.079657,"Sayville","NY","(M),(H)","Hotel","",NA,NA,NA
1987,"National Gay Pentecostal Alliance","Found","(Church)","P.O. Box 1391, Schenectady 12301","42.814243",-73.939569,"Schenectady","NY","","Organization","",NA,NA,NA
1987,"Central Park","Found","","","40.78122",-73.966514,"Schenectady","NY","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Paradise Cove Hotel ","General Coordinates Used","(Disco) Rt. 66 N. of Leechburg on Schenley Rd.","","40.68451",-79.661714,"Schenley","PA","(D),(M)","Hotel,Bars/Clubs","",NA,NA,NA
1987,"Archibald St. Park","Found","Eynor, Pa.","","41.513036",-75.575745,"Scranton","PA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Court House Square","General Coordinates Used","","","41.233112",-80.493403,"Scranton","PA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop'","General Coordinates Used","& paths in woods 15 mi. S. on 1-380","","41.408969",-75.662412,"Scranton","PA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987," Cannon Beach","General Coordinates Used","10 mi. S. (Summers only)","","45.891774",-123.961527,"Seaside","OR","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Seaside Beach","Found","(Summers) Areabeneathturn-around","","45.993153",-123.930876,"Seaside","OR","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Franklin Ave.","General Coordinates Used","","","39.944285",-74.072914,"Seaside Heights ","NJ","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Boardwalk","General Coordinates Used"," (Summers only)","","39.944285",-74.072914,"Seaside Heights ","NJ","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Adult Entertainment Center","Found","","2nd & Pike","47.60928",-122.338941,"Seattle","WA","","Erotic Shop","",NA,NA,NA
1987,"Clock Restaurant","Found","Bar-liquor-
Some Hustlers) Olive W ay at Terry","","47.614802",-122.332065,"Seattle","WA","(M),(R),(C),(AH)","Restaurant","",NA,NA,NA
1987,"Dignity St. Joseph's Church","Found","","18th at Aloha","47.626855",-122.308644,"Seattle","WA","","Religious Institution","",NA,NA,NA
1987,"Dorian Group","General Coordinates Used","(206) 322-1501","","47.60621",-122.332071,"Seattle","WA","","Organization","",NA,NA,NA
1987,"Gay Jewish Congregation","General Coordinates Used","","P.O. Box 2731,
Seattle, 98111","47.60621",-122.332071,"Seattle","WA","","Organization,Religious Institution","",NA,NA,NA
1987,"G.S.B.A.","General Coordinates Used","(Publication)","P.O. Box 20263
Broadway Sta., Seattle, 98102","47.60621",-122.332071,"Seattle","WA","","Publication","",NA,NA,NA
1987,"Integrity","General Coordinates Used"," (206) 723-5995","","47.60621",-122.332071,"Seattle","WA","","Religious Institution","",NA,NA,NA
1987,"It's Your World","General Coordinates Used","(Travel Agency)(206) 682-5651","","47.60621",-122.332071,"Seattle","WA","","Travel Service","",NA,NA,NA
1987,"M.C.C. ","Found","","16th Ave. & E. John St.","47.619687",-122.311415,"Seattle","WA","","Religious Institution","",NA,NA,NA
1987,"Seattle Mens Chorus","General Coordinates Used","","Box 2521, Seattle 98111","47.60621",-122.332071,"Seattle","WA","","Organization","",NA,NA,NA
1987,"Video World","General Coordinates Used","","7th & Westlake","47.615309",-122.337866,"Seattle","WA","","Business","",NA,NA,NA
1987,"'BA' Beach","General Coordinates Used","nr. Evergreen Floating Bridge","","47.60621",-122.332071,"Seattle","WA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Broadway Playfield","Found","Capitol Hill","","47.617019",-122.319127,"Seattle","WA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Edmonds Ferry Pier","General Coordinates Used","Bluffs above
parking lot & beach","","47.60621",-122.332071,"Seattle","WA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"First Ave. arcades ","Found","","","47.60909",-122.339726,"Seattle","WA","(AYOR),Cruisy Area","Cruising Areas","",NA,NA,NA
