ID,Title,status,description,streetaddress,lat,lon,city,state,amenityfeatures,type,Year,unclearaddress,uncleartype,notes,dateadded,lastmodified
4969,The Bushes,General Coordinates Used,(Eakle Park- Polk & 29th ),,35.221997,-101.831297,Amarillo,TX,"Cruisy Area,(*)",Cruising Areas,1985,checked,,,,6/7/2022 3:13pm
4970,Union 76 Truck Stop,General Coordinates Used,,,35.221997,-101.831297,Amarillo,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 3:13pm
4971,Westgate,General Coordinates Used,,,35.221997,-101.831297,Amarillo,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 3:13pm
4975,Middlebrook Park,General Coordinates Used,,,32.735687,-97.108066,Arlington,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 3:19pm
4976,Randol Mill Park,General Coordinates Used,,,32.756623,-97.136774,Arlington,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 3:20pm
4973,Tarrant County Gay Alliance ,General Coordinates Used,(817)926-3521,,32.756623,-97.136774,Arlington,TX,,Organization,1985,checked,,,,6/7/2022 3:21pm
4994,'Hippie Hollow',Found," 'B.A.' beach in Lake Travis, off Hwy. 620",,30.41351,-97.886849,Austin,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 3:24pm
4993,Barton Springs and Bath House area,Found,,,30.261407,-97.759614,Austin,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 3:25pm
4995,Pease Park,Found,(footpath off Lamar),,30.28142,-97.751673,Austin,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 3:31pm
4996,U. of Texas,Found,(also Beaumont Hall Student Steam Room & Gregory Gym Weight Room) (Admin Bldg. & Student Union & Hogg Hall T-Rooms),,30.279359,-97.742969,Austin,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 3:32pm
4986,Gayline,General Coordinates Used,(512)477-6699,,30.267153,-97.743061,Austin,TX,,Hotline,1985,checked,,,,6/7/2022 3:26pm
4988,M.C.C.,General Coordinates Used,,P.O. Box 18691/ 78760,30.267153,-97.743061,Austin,TX,(MCC),Religious Institution,1985,checked,,,,6/7/2022 3:29pm
4999,Spindletop Park ,Found,,,30.034568,-94.055494,Beaumont,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 3:39pm
5000,'Truck Stop' ,General Coordinates Used,(betw. Beaumont & Orange ),,30.080174,-94.126556,Beaumont,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 3:38pm
4997,Copa ,General Coordinates Used,(Disco)(Some L),304 Orleans at Liberty,30.083857,-94.100749,Beaumont,TX,"(*),(YC),(D),(S),(L)",Bars/Clubs,1985,checked,,,,6/7/2022 3:38pm
5004,Elizabeth St. ,General Coordinates Used,(Hustlers),,25.901747,-97.497484 ,Brownsville,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 3:45pm
5001,M.C.C. of Rio Grande Valley,General Coordinates Used,,"P.O. Box 8093, Brownsville 78520",25.901747,-97.497484 ,Brownsville,TX,(MCC),Religious Institution,1985,checked,,,,6/7/2022 3:45pm
5003,Plaza & Montezuma Lounge,General Coordinates Used,(across the border in Matamoros),,25.869029,-97.502738,Brownsville,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 3:45pm
5002,Studio V,General Coordinates Used,(Very M)(Disco),,25.901747,-97.497484 ,Brownsville,TX,(M),Bars/Clubs,1985,checked,,,,6/7/2022 3:48pm
5005,Suprette ,General Coordinates Used,(opp. Ft. Brown Hotel),,25.901747,-97.497484 ,Brownsville,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 3:48pm
5006,W.T.S.U.,Found,(Sports Complex),,34.982687,-101.914288,Canyon,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 3:49pm
5009,'Rest Stop' ,General Coordinates Used,(W-Side) (Just S. of Bryan College Station) (on Hwy. 6),,30.627977,-96.334407,College Station,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 3:55pm
5007,Fred's For Lunch,General Coordinates Used,(Skaggs Shopping Center),,30.627977,-96.334407,College Station,TX,"(M),(R)",Restaurant,1985,checked,,,,6/7/2022 3:59pm
5014,Seawall,General Coordinates Used,,,27.800583,-97.396381,Corpus Christi,TX,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,6/7/2022 3:59pm
5015,T-Heads,General Coordinates Used,,,27.800583,-97.396381,Corpus Christi,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 4:00pm
5101,Escondo,General Coordinates Used,,,31.690364,-106.424548,"Cuidad Juarez, Mexico",TX,"(OC),(AYOR)",Bars/Clubs,1985,checked,,,,6/7/2022 4:04pm
5100,Taj Mahal,General Coordinates Used,(Disco),,31.690364,-106.424548,"Cuidad Juarez, Mexico",TX,(AYOR),Bars/Clubs,1985,checked,,,,6/7/2022 4:04pm
5016,Rita Blanca Lake Park ,General Coordinates Used,(T-Rooms),,36.039712,-102.495371,Dalhart,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 4:08pm
5070,'Homo Heights',Found,Oaklawn & Lemmon,,32.811931,-96.805542,Dallas,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 4:09pm
5068,Bachman Lake,Found,,,32.851972,-96.866597,Dallas,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 4:10pm
5028,Eagle Leather,Found,"(Clothing, etc.) (At Sundance Kids, Tex's Ranch, Round Up & The Snake Pit)",,32.822528,-96.836915,Dallas,TX,,Erotic Shop,1985,checked,,,,6/7/2022 4:12pm
5069,Greyhound Bus Depot,Found,,,32.778374,-96.804419,Dallas,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 4:19pm
5071,Kiest Park ,Found,('Trade'-best Sundays),,32.710241,-96.852711,Dallas,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 4:23pm
5072,Lee Park ,Found,,,32.808458,-96.803405,Dallas,TX,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,6/7/2022 4:23pm
5073,Mid Continent Truck Stop,Found,"(On Big Town Blvd., off I-20, just E. of I-30)",,32.797768,-96.667529,Dallas,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 4:24pm
5075,Queens Point,Found,(Lake Dallas),,33.115071,-97.003862,Dallas,TX,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,6/7/2022 4:25pm
5076,Riverchon Park,Found,,,32.801702,-96.812522,Dallas,TX,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,6/7/2022 4:26pm
5077,S.M.U.,Found,(1st & 2nd flr. T-Rooms) (Main Library),,32.841218,-96.784517,Dallas,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 4:27pm
5078,Town East Mall,Found,(Sears T-Room),,32.806971,-96.623503,Dallas,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 4:28pm
5079,White Rock Lake ,Found,,,32.828066,-96.725316,Dallas,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 4:29pm
5035,Gayline,General Coordinates Used,(214)477-6699,,32.776664,-96.796988,Dallas,TX,,Hotline,1985,checked,,,,6/7/2022 4:19pm
5048,Metro Times,General Coordinates Used,(Publication),"P.O. Box 225915, Dallas, TX 75265",32.776664,-96.796988,Dallas,TX,,Publications,1985,checked,,,,6/7/2022 4:24pm
5074,Oaktown Public Library,General Coordinates Used,,,32.776664,-96.796988,Dallas,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 4:25pm
5093,Bassett Shopping Center,Found,( T-Room),,31.782842,-106.412385,El Paso,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 4:31pm
5095,McKelligan Canyon Park ,Found,(off Alabama St. ) (Closes Midnight),,31.843723,-106.491337,El Paso,TX,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,6/7/2022 4:33pm
5097,San Jacinto Plaza ,Found,,,31.759619,-106.488522,El Paso,TX,"Cruisy Area,(OC),(AYOR)",Cruising Areas,1985,checked,,,,6/7/2022 4:35pm
5098,UTEP,Found,(Campus Library T-Room),,31.767323,-106.504956,El Paso,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 4:36pm
5081,Cellar Door,General Coordinates Used,(Disco)(Latins),Campbell & Overland,31.761878,-106.485022,El Paso,TX,"(D),(S),(*)",Bars/Clubs,1985,checked,,,,6/7/2022 4:32pm
5094,Dyer St.  ,General Coordinates Used,(From Paisano St. to Northgate Shopping Ctr.),Hwy. 54,31.761878,-106.485022,El Paso,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 4:32pm
5086,GALA,General Coordinates Used,(Info) (915)533-6331,"P.O. Box 5659, El Paso 79955",31.761878,-106.485022,El Paso,TX,,Organization,1985,checked,,,,6/7/2022 4:32pm
5087,Gay Switchboard,General Coordinates Used,(915)584-3822,,31.761878,-106.485022,El Paso,TX,,Hotline,1985,checked,,,,6/7/2022 4:33pm
5096,N. Mesa St.,General Coordinates Used,('Hitch-hikers'),,31.761878,-106.485022,El Paso,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 4:34pm
5104,'Rest Stops' ,General Coordinates Used,(on I-10 E.),,31.50234,-106.158587,Fabens,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 4:48pm
5120,Benbrook Lake,Found,"(Murders,etc.)(off US 377, S.W. of town)",,32.628733,-97.467888,Ft. Worth,TX,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,6/7/2022 4:54pm
5121,Forest Park,Found,(Picnic area),,32.719458,-97.352669,Ft. Worth,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 4:57pm
5124,Ridgmar & North East Malls ,Found,,,32.830764,-97.199433,Ft. Worth,TX,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,6/7/2022 4:59pm
5126,T.C.U.,Found,(Burnett Library T-Room),,32.709594,-97.36356,Ft. Worth,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 5:00pm
5123,'Rest Stop' ,General Coordinates Used,(on I-35 S.),,32.755488,-97.330766,Ft. Worth,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 4:54pm
5106,Center for the Community,General Coordinates Used,(817)926-3521,,32.755488,-97.330766,Ft. Worth,TX,,Community Center/Support Groups,1985,checked,,,,6/7/2022 4:55pm
5109,Dignity / Ft. Worth ,General Coordinates Used,(Church),"P.O. Box 13039, Arlington, TX 76013",32.755488,-97.330766,Ft. Worth,TX,,Religious Institution,1985,checked,,,,6/7/2022 4:55pm
5122,Downtown,General Coordinates Used,around Ellwest & Triple X Theatres at N. end of Tarrent County Conv. Center,,32.755488,-97.330766,Ft. Worth,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 4:56pm
5125,Rockwood Park ,General Coordinates Used,(Days),,32.755488,-97.330766,Ft. Worth,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 4:59pm
5116,Tarrant County Gay Alliance ,General Coordinates Used,(817)571-6977,,32.755488,-97.330766,Ft. Worth,TX,,Organization,1985,checked,,,,6/7/2022 5:00pm
5127,'Rest Stops' ,General Coordinates Used,"(on I-35, 9 mi. S. )",,33.625941,-97.133345,Gainesville,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 5:01pm
5135,Stewart Beach ,Found,,,29.304443,-94.770299,Galveston,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 5:07pm
5128,Kon Tiki,General Coordinates Used,"(Burned, but maybe re-opening on Water St. )",,29.301348,-94.797696,Galveston,TX,,Bars/Clubs,1985,checked,,,,6/7/2022 5:07pm
5136,El Rancho Vista ,General Coordinates Used,(Bunk House)(Swim Pool)(WE- all year)(Guest Ranch) (817)897-4982,"P.O. Box 245 Glen Rose, TX 76043",32.234587,-97.755306,Glen Rose ,TX,"(H),(WE)",Hotel,1985,checked,,,,6/7/2022 5:08pm
5137,'Rest Stop' ,General Coordinates Used,"(on US 287, 10 mi. S. )",,33.817322,-98.195322,Henrietta,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 5:14pm
5217,Bayland Park ,Found,(T-Room on Bissonet),,29.69523,-95.496278,Houston,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 5:22pm
5218,Galleria Mall ,Found,nr. Skating Rink,,29.73993,-95.4633,Houston,TX,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,6/7/2022 5:23pm
5219,Golden Star Theatre,Found,(24 hrs.)(Some RT),912 Prairie,29.760882,-95.362449,Houston,TX,"Cruisy Area,(RT)","Cruising Areas,Theatre",1985,checked,,,,6/7/2022 5:26pm
5175,Leather Works,Found,"(Leather clothing, etc.) (& at the Ripcord)",4307 Montrose ,29.734102,-95.39076,Houston,TX,(*),Erotic Shop,1985,checked,,,,6/7/2022 5:28pm
5220,Memorial Park & adj. Pathway,Found,,,29.77707,-95.435493,Houston,TX,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,6/7/2022 5:28pm
5223,Rice U.,Found,(Basement) (Memorial Center),,29.717832,-95.400835,Houston,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 5:30pm
5733,Rice U.,Found,(Basement) (Library T-Rooms),,29.717832,-95.400835,Houston,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 5:30pm
5224,Westheimer,Found,(The 'Castro St.' of Houston),,29.741105,-95.458095,Houston,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 5:33pm
5221,'Rest Stop',General Coordinates Used,(15 E. on I-10),,29.760427,-95.369803,Houston,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 5:14pm
5222,'Rest Stop' ,General Coordinates Used,(on I-10 nr. Columbia),,29.760427,-95.369803,Houston,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 5:14pm
5215,Academy Theatre,General Coordinates Used,(Back rows & men's room),,29.760427,-95.369803,Houston,TX,Cruisy Area,"Cruising Areas,Theatre",1985,checked,,,,6/7/2022 5:16pm
5216,Avondale ,General Coordinates Used,(betw. Bagby & Crocker),,29.760427,-95.369803,Houston,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 5:21pm
5165,Gay Switchboard,General Coordinates Used,(713)529-3211,"P.O. Box 3624, Houston, TX 77001",29.760427,-95.369803,Houston,TX,,Hotline,1985,checked,,,,6/7/2022 5:23pm
5205,Touch of Leather,General Coordinates Used,(Boutique) (The Locker),,29.760427,-95.369803,Houston,TX,,Erotic Shop,1985,checked,,,,6/7/2022 5:32pm
5225,Vicinty of both bus depots,General Coordinates Used,,,29.760427,-95.369803,Houston,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 5:32pm
5226,Y.M.C.A.,General Coordinates Used,(Gym),,29.760427,-95.369803,Houston,TX,"Cruisy Area,(M),(H)","Cruising Areas,Gym",1985,checked,,,,6/7/2022 5:33pm
5227,Ave. 'D' Bookstores & Game Rooms,General Coordinates Used,,,31.117119,-97.727796,Killeen,TX,Cruisy Area,"Cruising Areas,Book Store",1985,checked,,,,6/7/2022 5:38pm
5228,Williamm Brook Park at Sulphur Creek,Found,,,31.054914,-98.180274,Lampasas,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/7/2022 5:39pm
5231,Jarvis Plaza,Found,(Some Hustlers),,27.506573,-99.506019,Laredo,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 8:34am
5232,Lake Casa Blanca,Found,,,27.539166,-99.451308,Laredo,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 8:36am
5233,Mall del Norte ,Found,T-Room,,27.551747,-99.499887,Laredo,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 8:37am
5235,River Drive Mall ,Found,(T-Rooms),,27.501787,-99.509928,Laredo,TX,Cruisy Area,Cruising Areas,1985,checked,,Address found here: https://www.laredonow.net/item/the-outlet-shoppes-at-laredo/,,6/8/2022 8:43am
5236,San Bernardo Ave. ,Found,(Hitchhikers),,27.533666,-99.504377,Laredo,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 8:42am
5234,"Nuevo Laredo, Mexico",General Coordinates Used,(Boys Town & La Cava Bar),,27.477936,-99.549573,Laredo,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 8:38am
5230,Sasy's ,General Coordinates Used,(Disco),I-59,27.503561,-99.507552,Laredo,TX,"(M),(D)",Bars/Clubs,1985,checked,,,,6/8/2022 8:44am
5240,'Rest Stop' ,General Coordinates Used,(on I-20 E. ),,32.500704,-94.740489,Longview,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 8:47am
5247,Readers World ,Found,(Cruisy),1101 University at Main,33.585448,-101.870575,Lubbock,TX,,"Bars/Clubs,Cruising Areas",1985,checked,,,,6/8/2022 9:03am
5250,South Plains Mall,Found,,,33.539275,-101.925179,Lubbock,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 9:04am
5731,Texas Tech.,Found,(Library),,33.584259,-101.878282,Lubbock,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 9:05am
5251,Texas Tech.,Found,(University Center T-Rooms),,33.584259,-101.878282,Lubbock,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 9:05am
5242,Executive ,General Coordinates Used,(Flicks),13th & Hughes ,33.577863,-101.855166,Lubbock,TX,(F&S),Bars/Clubs,1985,checked,,,,6/8/2022 8:51am
5249,Greyhound Bus Depot,General Coordinates Used,,,33.577863,-101.855166,Lubbock,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 8:51am
5244,Just Magic ,General Coordinates Used,,Brownfield Hwy. ,33.577863,-101.855166,Lubbock,TX,"(L),(C&W),(D),(*)",Bars/Clubs,1985,checked,,,,6/8/2022 9:01am
5245,M.C.C.,General Coordinates Used,(806)763-9155,,33.577863,-101.855166,Lubbock,TX,(MCC),Religious Institution,1985,checked,,,,6/8/2022 9:01am
5255,Valley Bus Station,General Coordinates Used,(Latins) (T-Rooms),,26.203407,-98.230012,McAllen,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 9:08am
5256,'Rest Stop' ,General Coordinates Used,"(on I-20, 15 mi. south)",,31.594299,-102.892654,Monahans,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 9:08am
5257,'Rest Stop'  ,General Coordinates Used,"(on I-30, 3 mi. W.)",,33.188727,-95.221332,Mount Vernon,TX,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,6/8/2022 9:09am
5258,'Rest Stop' ,General Coordinates Used,(on US 59- 10 mi. S. ),,31.603513,-94.655487,Nacogdoches,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 9:10am
5261,Adult Book Store,Found,,46th & Andrews Hwy. ,31.886701,-102.386279,Odessa,TX,"(F&S),Cruisy Area","Book Store,Cruising Areas",1985,checked,,,,6/8/2022 9:12am
5262,Greyhound Bus Depot ,General Coordinates Used,,,31.845682,-102.367643,Odessa,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 9:15am
5260,M.C.C.,General Coordinates Used,(915)687-2027,,31.845682,-102.367643,Odessa,TX,(MCC),Religious Institution,1985,checked,,,,6/8/2022 9:16am
5263,Hilton Hotel ,General Coordinates Used,(T-Room),,34.184794,-101.706842,Plainview,TX,Cruisy Area,"Cruising Areas,Hotel",1985,checked,,,,6/8/2022 9:19am
5294,Brackenridge Park,Found,(Trinity U.),,29.46181,-98.473758,San Antonio,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 9:31am
5295,Northstar Mall,Found,(Fountains & T-Rooms),,29.518505,-98.498178,San Antonio,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 9:37am
5296,Olmos Park ,Found,,,29.478842,-98.487517,San Antonio,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 9:38am
5297,San Pedro Park,Found,,,29.448182,-98.503563,San Antonio,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 9:40am
5298,Travis Park ,Found,,,29.428115,-98.489147,San Antonio,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 9:41am
5281,M.C.C.,General Coordinates Used,,107 S. Pine,29.424122,-98.493628,San Antonio,TX,(MCC),Religious Institution,1985,checked,,,,6/8/2022 9:36am
5290,The Star,General Coordinates Used,(Publication)(512)737-0087,,29.425191,-98.494592,San Antonio,TX,,Publications,1985,checked,,,,6/8/2022 9:41am
5305,'The Jettie's',Found,"(County Park at S. end- Showers, beach, T-Room, parking lot, etc. )",,26.078522,-97.167822,South Padre Island,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 9:44am
5303,Andy Bowie Beach,Found,,N. End of Isalnd ,26.140921,-97.171766,South Padre Island,TX,"(M),(BA),(AYOR),Cruisy Area",Cruising Areas,1985,checked,,,,6/8/2022 9:45am
5299,Jake's Restaurant ,Found,,,26.099243,-97.166526,South Padre Island,TX,(M),Restaurant,1985,checked,,,,6/8/2022 9:46am
5300,Lighthouse Pub,General Coordinates Used,Lighthouse Sq. across bridge (Port Isabel),,26.11184,-97.168126,South Padre Island,TX,"(R),(*)",Restaurant,1985,checked,,,,6/8/2022 9:47am
5301,Louie's Backyard ,General Coordinates Used,(Very M),On the Bay,26.11184,-97.168126,South Padre Island,TX,"(M),(PE),(R)",Restaurant,1985,checked,,,,6/8/2022 9:48am
5304,Mac's Coney Island Arcade,General Coordinates Used,,,26.11184,-97.168126,South Padre Island,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 9:48am
5306,76 Truck Stop,General Coordinates Used,(W. on I-20),,32.470952,-100.405938,Sweetwater,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 9:57am
5308,M.C.C.,General Coordinates Used,"(512)471-5931
",,31.124151,-97.698227,Temple- Killeen,TX,(MCC),Religious Institution,1985,checked,,,,6/8/2022 9:58am
5310,Central Mall,Found,,,33.455308,-94.080566,Texarkana,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 10:00am
5311,'Rest Stop' & Info Booth ,General Coordinates Used,on I-30 1/2 mi. W. of State Line,,33.425125,-94.047688,Texarkana,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 9:59am
5309,M.C.C. of the Pines,General Coordinates Used,,"P.O.Box 3012, Texarkana 75504",33.425125,-94.047688,Texarkana,TX,(MCC),Religious Institution,1985,checked,,,,6/8/2022 9:59am
5312,Bergfield Park ,Found,,,32.332912,-95.301764,Tyler ,TX,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,6/8/2022 10:08am
5313,Fun Forest Park ,Found,(Best nights),,32.360743,-95.323049,Tyler ,TX,"Cruisy Area,(AYOR),(*)",Cruising Areas,1985,checked,,,,6/8/2022 10:08am
5314,The Pitts,General Coordinates Used,(Cl. Mon.),Hwy. 59 S. ,28.805267,-97.003598 ,Victoria,TX,"(S),(*)",Bars/Clubs,1985,checked,,,,6/8/2022 10:09am
5317,Austin Ave. from 10th to 17th ,Found,,,31.550419,-97.139114,Waco,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 10:24am
5318,Baylor U. ,Found,(Moody Library 3rd floor T-Room),,31.548825,-97.117756,Waco,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 10:24am
5319,Cameron Park ,Found,,,31.583658,-97.156257,Waco,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 10:24am
5316,Denny's ,Found,,I-435 at 8th St. exit,31.546698,-97.124738,Waco,TX,"(M),(R),(C),(AH)",Restaurant,1985,checked,,,,6/8/2022 10:25am
5320,Midway Park ,Found,,,31.524328,-97.225013,Waco,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 10:27am
5315,Adult Book Store,General Coordinates Used,,I-35 & Lake Brazos,31.549333,-97.146669,Waco,TX,,Book Store,1985,checked,,,,6/8/2022 10:23am
5326,Lucy Park ,Found,,,33.917338,-98.516607,Wichita Falls,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 10:28am
5328,Sike's Center Mall,Found,,,33.868974,-98.532764,Wichita Falls,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 10:29am
5327,'Rest Stop' ,General Coordinates Used,"(on US 287, 15 mi. W. )",,33.913709,-98.493387,Wichita Falls,TX,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 10:28am
5323,Pub,General Coordinates Used,(betw. Travis & Indiana),10th St. ,33.913709,-98.493387,Wichita Falls,TX,(D),Bars/Clubs,1985,checked,,,,6/8/2022 10:29am
5329,'Rest Stop'  ,General Coordinates Used,E. of town on Hwy. 89,,41.73698,-111.833836,Logan,UT,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 10:40am
5336,25th St. ,Found,(betw. Washington & Wall),,41.220415,-111.955161,Ogden,UT,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 10:44am
5332,Lorin Farr Park ,Found,,,41.23713,-111.959483,Ogden,UT,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 10:45am
5333,Mount Ogden Park ,Found,,,41.208086,-111.939208,Ogden,UT,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 10:45am
5334,Pine View Reservoir,Found,(Cemetary Point),,41.262437,-111.794879,Ogden,UT,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 10:45am
5335,'The Block',General Coordinates Used,(N. of 25th on Grant),,41.223,-111.97383,Ogden,UT,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 10:42am
5340,B.Y.U.,Found,(Smith Field House),,40.251844,-111.649316,Provo,UT,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,6/8/2022 10:51am
5339,B.Y.U.,Found,(Book Store),,40.251844,-111.649316,Provo,UT,"Cruisy Area,(AYOR)","Cruising Areas,Book Store",1985,checked,,,,6/8/2022 10:51am
5338,B.Y.U.,Found,"(Suana, Locker area)",,40.251844,-111.649316,Provo,UT,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,6/8/2022 10:51am
5337,B.Y.U.,Found,(Richards Bldg.),,40.251844,-111.649316,Provo,UT,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,6/8/2022 10:51am
5358,Crossroads Mall,Found,(afternoons & early eves),,40.768568,-111.890115,Salt Lake City,UT,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,6/8/2022 10:56am
5359,Liberty Park,Found,,,40.747018,-111.919522,Salt Lake City,UT,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 3:12pm
5354,Rio Grande,Found,(Rio Grande R.R. Station),2nd S. & 5th West,40.773695,-111.905497,Salt Lake City,UT,"(M),(R)",Restaurant,1985,checked,,Address found here: https://www.visitsaltlake.com/listing/rio-grande-depot-utah-state-historical-society/55168/,,6/9/2022 10:24am
5360,U. of Utah,Found,(Orson Spencer Hall- Basement T-Room),,40.763463,-111.84454,Salt Lake City,UT,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 3:13pm
5361,Vicinity of Greyhound Bus Depot,Found,,,40.763425,-111.908549,Salt Lake City,UT,Cruisy Area,Cruising Areas,1985,checked,,,,6/8/2022 3:14pm
5341,Affirmation/ Mormons,General Coordinates Used,(801)322-5005,,40.760779,-111.891047,Salt Lake City,UT,,Religious Institution,1985,checked,,,,6/8/2022 10:54am
