"Year","status","lat","lon","description","streetaddress","city","state","amenityfeatures","type","notes","title","unclear_address","full.address","geoAddress"
2002,"Found",35.898399,-83.94593,"off Alcoa Hwy","","Knoxville","TN","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",35.960638,-83.920739,"off N Broadway","","Knoxville","TN","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",35.963595,-83.919333,"intersection of Church, Market, Walnut, & Union Sts","","Knoxville","TN","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",35.149534,-90.04898,"800/346-5592, gay realtor at your service, no rentals","","Memphis","TN","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",35.149534,-90.04898,"901/682-2669, lgbt newsmagazine","","Memphis","TN","","Publications","",NA,NA,NA,NA
2002,"Found",35.149534,-90.04898,"PO Box 16508 38186, 901/332-3322, 800/238-2000, no visit to Memphis would be complete without a trip to see The King","","Memphis","TN","","Entertainment & Recreation","",NA,NA,NA,NA
2002,"General Coordinates Used",35.149534,-90.04898,"901/565-0006, 100% LOCAL! Hot local men waiting to meet you! FREE Record, Browse & Respond to voice ads. Use code 5050.","","Memphis","TN","","Men's Services","",NA,NA,NA,NA
2002,"General Coordinates Used",35.149534,-90.04898,"901/335-6249, peer support group for lgbt youth 13-21","","Memphis","TN","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",35.149534,-90.04898,"901/323-4773, 10pm 2nd Sat at 'Pumping Station'","","Memphis","TN","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",35.14619,-89.988516,"Overton Square (behind Paulette's) 901/681-2020 (hotline) 901/725-7151 alternative cinema, also cafe","","Memphis","TN","(BW)","Entertainment & Recreation","",NA,NA,NA,NA
2002,"General Coordinates Used",35.149534,-90.04898,"901/578-8900. Meet locals for fun times. 18+ Record & Listen FREE! Use access code 499","","Memphis","TN","","Men's Services","",NA,NA,NA,NA
2002,"General Coordinates Used",35.149534,-90.04898,"901/454-1411, lgbt newspaper, extensive resource listings","","Memphis","TN","","Publications","",NA,NA,NA,NA
2002,"Found",36.27063,-86.747171,"","","Nashville","TN","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",36.162664,-86.781602,"800/346-5592, gay realtor at your service, no rentals","","Nashville","TN","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",36.162664,-86.781602,"615/399-9456, 100% LOCAL! Hot local men waiting to meet you! FREE to Record, Browse & Respond to voice ads. Use code 5050.","","Nashville","TN","","Men's Services","",NA,NA,NA,NA
2002,"Found",36.156982,-86.617896,"","","Nashville","TN","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",36.162664,-86.781602,"615/259-4135, lgbt newspaper","","Nashville","TN","","Publications","",NA,NA,NA,NA
2002,"General Coordinates Used",36.162664,-86.781602,"615/276-1199, Meet locals for fun times. 18+ Record 7 Listen FREE! Use access code 499.","","Nashville","TN","","Men's Services","",NA,NA,NA,NA
2002,"General Coordinates Used",36.162664,-86.781602,"615/831-1806, lgbt newspaper & bar guide","","Nashville","TN","","Publications","",NA,NA,NA,NA
2002,"General Coordinates Used",35.517491,-86.580447,"404/876-1819 weekly lgbt newspaper for AL, FL (panhandle), GA, LA, MS, TN w/ resource listings","","Statewide","TN","","Publications","",NA,NA,NA,NA
2002,"General Coordinates Used",35.517491,-86.580447,"727/526-0585, bi-weekly magazine for gay men","","Statewide","TN","","Publications","",NA,NA,NA,NA
2002,"Found",32.429672,-99.726751,"","","Abilene","TX","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",35.206247,-101.671053,"I-40 exit 80, 806/335-3155, 24hrs","","Amarillo","TX","","Erotica","",NA,NA,NA,NA
2002,"General Coordinates Used",32.756623,-97.136774,"800/346-5592, gay realtor at your service, no rentals","","Arlington","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",32.756623,-97.136774,"817/877-5544, info line","","Arlington","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",30.267153,-97.743061,"512/633-5746, social group for gay/bisexual men over 30, meets 2nd Sun","","Austin","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",30.267153,-97.743061,"Barton Springs Rd natural swimming hole","","Austin","TX","(N)","Entertainment & Recreation","",NA,NA,NA,NA
2002,"Found",30.259192,-97.746127,"Congress Ave Bridge (at Barton Springs Dr) everything's bigger in Texas-including the colony of bats that flies out from under this bridge every evening March-Oct","","Austin","TX","","Entertainment & Recreation","",NA,NA,NA,NA
2002,"General Coordinates Used",30.267153,-97.743061,"512/370-9573, social support group, call for events","","Austin","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",30.267153,-97.743061,"800/346-5592, gay realtor at your service, no rentals","","Austin","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",30.267153,-97.743061,"512/473-3815","","Austin","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",30.414491,-97.886873,"","","Austin","TX","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",30.267153,-97.743061,"512/480-8400, 100% LOCAL! Hot local men waiting to meet you! FREE Record, Browse & Respond to voice ads. Use code 5050.","","Austin","TX","","Men's Services","",NA,NA,NA,NA
2002,"General Coordinates Used",30.267153,-97.743061,"900/346-6338, Talk and/or meet with other men from the area at only 99¢ per minute.","","Austin","TX","","Men's Services","",NA,NA,NA,NA
2002,"General Coordinates Used",30.627977,-96.334407,"Texas A&M GLB Student Services 979/847-0321","","College Station","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",30.627977,-96.334407,"Bryan 979/361-7976 (AA#) call for mtg schedule","","College Station","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",27.796731,-97.388945,"800/346-5592, gay realtor at your service, no rentals","","Corpus Christi","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",27.796731,-97.388945,"800/289-1489, Call for the local # nearest you! Hot men waiting to meet you! FREE to Record, Browse & Respond to voice ads. Use code 5050.","","Corpus Christi","TX","","Men's Services","",NA,NA,NA,NA
2002,"General Coordinates Used",27.796731,-97.388945,"","","Corpus Christi","TX","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",27.818691,-97.066949,"361/749-5221 Euro-style inn on dunes of Mustang Island & Port Aransas","","Corpus Christi","TX","(GS),(SW)","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",32.776664,-96.796988,"800/346-5592, gay realtor at your service, no rentals","","Dallas","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",32.776664,-96.796988,"214/367-8500","","Dallas","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",32.776664,-96.796988,"214/521-5342 x1780","","Dallas","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",32.776664,-96.796988,"214/7 54-8710 lgbt newspaper w/ extensive resource listings","","Dallas","TX","","Publications","",NA,NA,NA,NA
2002,"Found",32.807854,-96.813775,"at Community Ctr 214/521-5342 x372 6pm-8pm 1st Sat, social/ support group for Asian & Pacific Islander gay men","","Dallas","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",32.776664,-96.796988,"KNON 89.3 FM, 214/823-8930, 8pm-10pm, lgbt radio show for northern TX","","Dallas","TX","","Entertainment & Recreation","",NA,NA,NA,NA
2002,"Found",32.808617,-96.803847,"Turtle Creek (at Hall) foot trails off Hall, across from main park","","Dallas","TX","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",32.776664,-96.796988,"214/521-4765","","Dallas","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",32.776664,-96.796988,"972/705-9500 100% LOCAL! Hot local men waiting to meet you! FREE to Record, Browse & Respond to voice ads. Use code 5050.","","Dallas","TX","","Men's Services","",NA,NA,NA,NA
2002,"Found",32.807854,-96.813775,"at Community Ctr 214/521-5342, 7pm 1st Tue, pansexual educational/ support group for BDSM & fetish lifestyle","","Dallas","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",32.807854,-96.813775,"at Community Ctr 214/521-5342, 7pm 1st Tue, pansexual educational/ support group for BDSM & fetish lifestyle","","Dallas","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",32.807854,-96.813775,"at Community Ctr 214/521-5342 x688 7:30pm Th, social/ support group for lgbt youth up to 22 yrs","","Dallas","TX","","Bars","",NA,NA,NA,NA
2002,"Found",32.807854,-96.813775,"at Community Ctr 214/521-5342 x688 7:30pm Th, social/ support group for lgbt youth up to 22 yrs","","Dallas","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",32.776664,-96.796988,"214/688-7450 Meet locals for fun times. 18+ Record & Listen FREE! Use access code 499","","Dallas","TX","","Men's Services","",NA,NA,NA,NA
2002,"General Coordinates Used",32.776664,-96.796988,"900/346-6338 Talk and/or meet with other men from the area, at only 99¢ per minute","","Dallas","TX","","Men's Services","",NA,NA,NA,NA
2002,"General Coordinates Used",32.776664,-96.796988,"214/521-5342 x636 social/ support group for African-American g/b/t men, meets last Fri","","Dallas","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",33.109472,-96.971398,"clsd in winter","","Denton","TX","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",31.761878,-106.485022,"915/562-4297, 24hrs","","El Paso","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",31.761878,-106.485022,"915/541-8888, 100% LOCAL! Hot local men waiting to meet you! FREE to Record, Browse & Respond to voice ads. Use code 5050.","","El Paso","TX","","Men's Services","",NA,NA,NA,NA
2002,"General Coordinates Used",31.761878,-106.485022,"915/545-4555, Meet locals for fun times. 18+ Record & Listen FREE! Use access code 499.","","El Paso","TX","","Men's Services","",NA,NA,NA,NA
2002,"General Coordinates Used",32.755488,-97.330766,"817/877-5544","","Fort Worth","TX","","Publications","",NA,NA,NA,NA
2002,"General Coordinates Used",32.755488,-97.330766,"800/346-5592, gay realtor at your service, no rentals","","Fort Worth","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",32.755488,-97.330766,"817/282-2500, 100% LOCAL! Hot local men waiting to meet you! FREE to Record, Browse & Respond to voice ads. Use code 5050.","","Fort Worth","TX","","Men's Services","",NA,NA,NA,NA
2002,"General Coordinates Used",32.755488,-97.330766,"817/877-5544, info line & newsletter","","Fort Worth","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",32.755488,-97.330766,"817/838-8100, Meet locals for fun times. 18+ Record & Listen FREE! Use access code 499.","","Fort Worth","TX","","Men's Services","",NA,NA,NA,NA
2002,"General Coordinates Used",32.755488,-97.330766,"817/284-4294 meets 7:30pm 3rd Th at 'Corral Club' patio","","Fort Worth","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",29.301348,-94.797696,"","","Galveston","TX","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",31.474537,-96.405168,"Rte 2 Box 165, 254/729-5847, 888/875-7596 campsites & RV hookups, located on Lake Limestone","","Groesbeck","TX","(MW)","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",32.33097,-96.151562,"903/451-5105, 78 miles from Dallas on Cedar Creek Lake, motor homes & travel trailers welcome","","Gun Barrel City","TX","(GS),(GO)","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",29.760427,-95.369803,"KPFT 90.1 FM 713/526-4000 midnight-3am Sat, lgbt radio, also 'Lesbian/ Gay Voices', 8pm Mon","","Houston","TX","","Entertainment & Recreation","",NA,NA,NA,NA
2002,"General Coordinates Used",29.760427,-95.369803,"800/346-5592, gay realtor at your service, no rentals","","Houston","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",29.760427,-95.369803,"713/529-3211, 7pm-10pm","","Houston","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",29.760427,-95.369803,"713/942-7002, social support group for lgbt teens (13-20)","","Houston","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",29.760427,-95.369803,"713/867-9123","","Houston","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",29.760427,-95.369803,"713/529-8490, 800/729-8490 lgbt newspaper","","Houston","TX","","Publications","",NA,NA,NA,NA
2002,"General Coordinates Used",29.760427,-95.369803,"713/225-5500, 100% LOCAL! Hot local men waiting to meet you! FREE to Record, Browse & Respond to voice ads. Use code 5050.","","Houston","TX","","Men's Services","",NA,NA,NA,NA
2002,"General Coordinates Used",29.760427,-95.369803,"713/520-7237, free monthly lgbt newsmagazine","","Houston","TX","","Publications","",NA,NA,NA,NA
2002,"General Coordinates Used",29.760427,-95.369803,"713/867-3903, social group for gay/bisexual men over 40","","Houston","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",29.760427,-95.369803,"713/892-5757 Meet locals for fun times. 18+ Record & Listen FREE! Use access code 499.","","Houston","TX","","Men's Services","",NA,NA,NA,NA
2002,"General Coordinates Used",29.760427,-95.369803,"900/346-6338, Talk and/or meet with other men from the area, at only 99¢ per minute","","Houston","TX","","Men's Services","",NA,NA,NA,NA
2002,"Found",31.054914,-98.180274,"","","Lampasas","TX","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",27.539166,-99.451308,"","","Laredo","TX","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",32.549236,-94.729384,"","","Longview","TX","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",32.500976,-94.72145,"","","Longview","TX","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",33.595618,-101.838073,"","","Lubbock","TX","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",31.458219,-100.435658,"","","San Angelo","TX","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",29.425191,-98.494592,"800/346-5592, gay realtor at your service, no rentals","","San Antonio","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",29.425191,-98.494592,"210/375-1155, 100% LOCAL! Hot local men waiting to meet you! FREE to Record, Browse & Respond to voice ads Use code 5050.","","San Antonio","TX","","Men's Services","",NA,NA,NA,NA
2002,"General Coordinates Used",29.425191,-98.494592,"210/641-818 call for events","","San Antonio","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",29.425191,-98.494592,"210/472-2468, Meet locals for fun times. 18+ Record & Listen FREE! Use access code 499.","","San Antonio","TX","","Men's Services","",NA,NA,NA,NA
2002,"General Coordinates Used",29.425191,-98.494592,"210/828-7815, private cottage","","San Antonio","TX","(GF),(SW),(NS)","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",29.425191,-98.494592,"at G/L Community Ctr, 210/732-4300, (Ctr #) 7pm Mon, support group for TG, TS, TV & intersexed","","San Antonio","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",31.761768,-94.078927,"on Toledo Bend (1 1/2 mile W of marker 3184) 409/368-2554, cafe, motel, cabins & RV hookups","","Shelbyville","TX","(GS),(F),(WC),(GO)","Accommodations","",NA,NA,NA,NA
2002,"Found",26.140921,-97.171766,"","","South Padre Island","TX","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",26.109451,-97.170921,"","","South Padre Island","TX","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",26.078522,-97.167822,"County Park, at S end","","South Padre Island","TX","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",31.968599,-99.901813,"915/566-0894 monthly lgbt newsmagazine for Texas, southern New Mexico & Ciudad Juarez, Mexico","","Statewide","TX","","Publications","",NA,NA,NA,NA
2002,"General Coordinates Used",31.968599,-99.901813,"512/462-9191, 800/888-8TEX","","Statewide","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",31.968599,-99.901813,"214/946-0401, 877/903-8407, lgbt weekly newspaper w/arts calendar & resource list","","Statewide","TX","","Publications","",NA,NA,NA,NA
2002,"Found",32.332912,-95.301764,"","","Tyler","TX","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",32.360743,-95.323049,"","","Tyler","TX","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",31.583658,-97.156257,"","","Waco","TX","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",31.549333,-97.146669,"254/715-6501, info, newsletter, events","","Waco","TX","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",31.524328,-97.225013,"","","Waco","TX","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",33.917338,-98.516607,"","","Wichita Falls","TX","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",29.997436,-98.09862,"512/847-5269, 888/766-1965, B&B, hot tub","","Wimberley","TX","(M),(SW),(GO)","Accommodations","",NA,NA,NA,NA
2002,"Found",38.296276,-111.397104,"435/425-3222, full brkfst, hot tubs, nr Capitol Reef Nat'l Park","","Capitol Reef","UT","(GF),(NS)","Accommodations","",NA,NA,NA,NA
2002,"Found",37.765191,-111.590917,"435/826-4567, 800/252-8824 full brkfst, hot tub","","Escalante","UT","(GF),(NS)","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",41.740209,-111.793831,"Zanavoo loop","","Logan","UT","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",41.745161,-111.809742,"Taggart Student Ctr, Rm 335, 435/797-5694, call for mtg time Sept-May","","Logan","UT","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",38.573316,-109.549839,"801/971-3325, retreat house in a red rock canyon","","Moab","UT","(GS),(SW),(GO)","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",37.284445,-109.551788,"435/672-2446, 888/637-2582 full brkfst, also guided tours","","Monument Valley","UT","(GF)","Accommodations","",NA,NA,NA,NA
2002,"Found",41.208086,-111.939208,"","","Ogden","UT","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",41.223,-111.97383,"801/745-8350 in 4,000-sq-ft home, 1 hr from Salt Lake, jacuzzi, weight rm","","Ogden","UT","(M),(GO)","Accommodations","",NA,NA,NA,NA
2002,"Found",41.262437,-111.794879,"Cemetery Point","","Ogden","UT","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",40.646062,-111.497973,"800/243-2932","","Park City","UT","","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",40.646062,-111.497973,"435/649-1904, 800/669-8824, full brkfst, hot tub","","Park City","UT","(GF),(NS)","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",40.760779,-111.891047,"801/533-0928","","Salt Lake City","UT","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",40.760779,-111.891047,"800/346-5592, gay realtor at your service, no rentals","","Salt Lake City","UT","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",40.760779,-111.891047,"KRCL 90.9 FM, 801/363-1818, 12:30pm Wed","","Salt Lake City","UT","","Entertainment & Recreation","",NA,NA,NA,NA
2002,"General Coordinates Used",40.760779,-111.891047,"801/595-0005, 100% LOCAL! Hot local men waiting to meet you! FREE to Record, Browse & Respond to voice ads. Use code 5050.","","Salt Lake City","UT","","Men's Services","",NA,NA,NA,NA
2002,"Found",40.777533,-111.884319,"Canyon Rd (below the Capitol, on the side)","","Salt Lake City","UT","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",40.723877,-111.8494,"21st S also btwn 13th & 17th E","","Salt Lake City","UT","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",40.734303,-111.891078,"801/265-0066, lgbt newspaper","","Salt Lake City","UT","","Publications","",NA,NA,NA,NA
2002,"Found",43.074822,-73.15332,"Rte 7-A 802/375-6532, 800/443-9442 dinner from 5:30pm, clsd Sun-Mon","","Arlington","VT","","Restaurants","",NA,NA,NA,NA
2002,"General Coordinates Used",43.074442,-73.160465,"trails too","","Arlington","VT","(N),(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",42.878135,-73.196774,"802/375-6985, 800/479-6985 full brkfst, hot tub","","Bennington","VT","(MW),(NS),(GO)","Accommodations","",NA,NA,NA,NA
2002,"Found",42.953999,-72.476088,"Poocham Rd (at Paine Rd) Westmoreland, NH 603/399-8457, 800/659-6810 B&B, full brkfst, close to hiking & ski trails","","Brattleboro","VT","(GS),(GO)","Accommodations","",NA,NA,NA,NA
2002,"Found",44.481301,-73.219886,"N Public Beach","","Burlington","VT","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",44.475883,-73.212072,"802/865-9677, 800/452-2428 (in VT) support/ educational group for lgbt youth","","Burlington","VT","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",44.475883,-73.212072,"802/860-RU12 (7812) social/ support groups, events","","Burlington","VT","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",44.477031,-73.214092,"downtown Bank, College & St Pauls Sts","","Burlington","VT","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",44.475883,-73.212072,"802/656-0699 7pm Mon","","Burlington","VT","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",44.475883,-73.212072,"social events & newsletter","","Burlington","VT","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",43.254807,-73.09878,"on Rte 30 & Kelly Rd","","Dorset","VT","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",43.583137,-72.96958,"Rte 4 802/773-3333, 800/451-6108 hot tub, also tavern","","Killington","VT","(GF),(F),(WC)","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",43.395906,-72.700652,"off Rte 103, toward Rutland","","Ludlow","VT","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",44.52935,-72.001119,"Rte 5 802/626-9890, 6am-8pm","","Lyndonville","VT","","Restaurants","",NA,NA,NA,NA
2002,"General Coordinates Used",42.859526,-72.725927,"Rte 9 (at Staver Rd) 802/257-1093, 877/765-6639, 1769 farmhouse, full brkfst, jacuzzi, also restaurant","","Marlboro","VT","(GF),(F),(WC)","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",42.862283,-72.785348,"Rte 9 Hogback Mountain, 802/464-5535, 7:30am-3pm, dinner Fri-Sun, clsd Tue-Th (winters)","","Marlboro","VT","(WC)","Restaurants","",NA,NA,NA,NA
2002,"General Coordinates Used",44.878596,-72.608343,"802/326-4306, full brkfst","","Montgomery Center","VT","(GS),(NS),(GO)","Accommodations","",NA,NA,NA,NA
2002,"Found",44.235032,-72.554479,"Rte 302 802/223-6611, 6:30am-9:30pm","","Montpelier","VT","(WC)","Restaurants","",NA,NA,NA,NA
2002,"General Coordinates Used",42.947378,-72.675285,"Williamsville Rd nude sunbathing & cruisy woods, park before the bridge, cross Rte 30 & walk up Williamsville Rd, take 1st road toward river, then follow path about a mile, 3rd & 4th swimming holes are gay","","Newfane","VT","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",44.405314,-72.992413,"PO Box 1078, Richmond 05477-1078 monthly newspaper covering Vermont & beyond","","Richmond","VT","","Publications","",NA,NA,NA,NA
2002,"General Coordinates Used",43.606772,-73.278989,"Rte 22-A S Fair Have, 802/265-8039, 800/253-7729, 1843 Greek Revival B&B w/ beautiful antiques","","Rutland","VT","(GF)","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",44.558803,-72.577841,"617/426-8246, New England's lgbt newspaper","","Statewide","VT","","Publications","",NA,NA,NA,NA
2002,"General Coordinates Used",44.558803,-72.577841,"603/224-1686, active social & support groups w/info for VT & NH","","Statewide","VT","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",44.558803,-72.577841,"802/442-8868 TV show by & for VT's lgbt community, channels & times vary","","Statewide","VT","","Entertainment & Recreation","",NA,NA,NA,NA
2002,"General Coordinates Used",44.465433,-72.687402,"802/888-3834, 800/639- 2903 full brkfst, hot tub","","Stowe","VT","(GS)","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",44.449602,-73.111,"PO Box 50, 05495, 802/879-1147 (private home) bisexual group","","Williston","VT","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",43.666468,-72.538572,"802/457-4485, 203/829-1499, full brkfst","","Woodstock","VT","(GF),(NS)","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",38.804836,-77.046921,"800/346-5592, gay realtor at your service, no rentals","","Alexandria","VA","","Info Lines & Services","",NA,NA,NA,NA
2002,"General Coordinates Used",38.87997,-77.10677,"703/522-7660, monthly mtgs","","Arlington","VA","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",38.875198,-77.048943,"","","Arlington","VA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",38.87997,-77.10677,"800/346-5592, gay realtor at your service, no rentals","","Arlington","VA","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",38.890437,-77.069721,"wooded area","","Arlington","VA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",37.102186,-81.116215,"540/688-3599, horse ranch, camping, RV hookups","","Bland","VA","(MO)","Accommodations","",NA,NA,NA,NA
2002,"General Coordinates Used",37.889754,-78.873366,"Valley Green Center, Nellysford, 804/361-1463 lunch & dinner, clsd Mon, full bar till midnight, till 2am wknds","","Charlottesville ","VA","(E)","Restaurants","",NA,NA,NA,NA
2002,"General Coordinates Used",38.029306,-78.476678,"800/346-5592, gay realtor at your service, no rentals","","Charlottesville ","VA","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",38.031425,-78.482763,"in West End downtown mall (next to the Omni Hotel) 804/295-8668, 5:30pm-10pm Wed-Sat, Asian/American fusion, also 'Escafe' downstairs, 5:30pm-midnight, till 2am Th-Sat, from 4:30pm Sun, clsd Mon, full bar","","Charlottesville ","VA","(GS),(E),(GO)","Restaurants","",NA,NA,NA,NA
2002,"Found",38.043498,-78.498657,"at Church House, Thomas Jefferson Unitarian Church, Rugby Rd, 804/293-8227, call for times","","Charlottesville ","VA","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",38.031539,-78.480533,"","","Charlottesville ","VA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"General Coordinates Used",38.029306,-78.476678,"804/982-2773 active during school yr","","Charlottesville ","VA","","Info Lines & Services","",NA,NA,NA,NA
2002,"Found",36.572536,-79.419015,"","","Danville","VA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
2002,"Found",38.962764,-77.150517,"off GW Pkwy","","Fairfax","VA","(AYOR),Cruisy Area","Cruisy Areas","",NA,NA,NA,NA
