ID2,title,type,city,state,description,streetaddress,amenityfeatures,unclear_address,Year,unclear type or question,notes,Last Modified
4432,Dignity & Integrity ,Religious Organizations,Oklahoma City,OK,"636-4388 7:30pm 2nd & 4th Tues, call for location ","P.O. Box 25473,73125 ",,checked,,,,4/24/2023 12:43pm
4435,Gayly Oklahoman ,Publications,Oklahoma City,OK,528-0800,"P.O. Box 60930, 73146",,checked,,,,4/24/2023 12:43pm
4437,Jungle Red (at Habana Inn) ,Erotica,Oklahoma City,OK,524-5733,,,checked,,,Habana Inn address is 220 N.W.  39th St. ,4/24/2023 12:43pm
4438,Lake Heffner ,Cruising Areas,Oklahoma City,OK,,,"Cruisy Area,(AYOR)",checked,,,,
4439,Penn Square ,Cruising Areas,Oklahoma City,OK,,,Cruisy Area,checked,,,,
4440,Trosper Park ,Cruising Areas,Oklahoma City,OK,,,"Cruisy Area,(AYOR)",checked,,,,
4441,Shawnee Reservoir ,Cruising Areas,Shawnee,OK,,,Cruisy Area,checked,,,,
4442,'Rest Stops' on I-35 nr. Texas border,Cruising Areas,Thackerville,OK,,,Cruisy Area,checked,,,,
4443,Gay Info Line ,Info Lines & Services,Tulsa ,OK,743-4297 info & referrals 8pm-10pm,"P.O. Box 52729, 74152 ",,checked,,,,4/24/2023 12:43pm
4453,Dignity ,Religious Organizations,Tulsa ,OK,231-0315 call for info ,"P.O. Box 394, 74101",,checked,,,,4/24/2023 12:43pm
4455,Tulsa Oklahomans for Human Rights ,Publications,Tulsa ,OK,745-4297 (helpline#) monthly ,"Rprtr P.O. Box 52729, 74152",,checked,,,,4/24/2023 12:43pm
4456,Tulsa Week Magazine ,Publications,Tulsa ,OK,747-2330 ,"P.O. Box 2405, 74101-2405",,checked,,,,4/24/2023 12:43pm
4462,Spartan Campus interesting pilots ,Cruising Areas,Tulsa ,OK,,,,checked,,,,4/24/2023 12:43pm
4463,Woodward Park ,Cruising Areas,Tulsa ,OK,(very AYOR),,"Cruisy Area,(AYOR)",checked,,,,
4464,Trails W. of Truck Stop,Cruising Areas,Watonga,OK,,,Cruisy Area,checked,,,,
4465,Gay/Lesbian Hotline,Info Lines & Services,Ashland,OR,773-8146 7pm-11pm,,,checked,,,,4/24/2023 12:43pm
4466,Will's Reste ,Accommodations,Ashland,OR,"482-4394 B & B, cottage rental, spa",P.O. Box 1012,(MW),checked,,,,
4469,Lithia Park ,Cruising Areas,Ashland,OR,,,Cruisy Area,checked,,,,
4470,Switchboard Hotline ,Info Lines & Services,Coos Bay-North Bend,OR,"269-4183 24hrs, call for info on social events","P.O. Box 4212, 97420",,checked,,,,4/24/2023 12:43pm
4471,"Other Side, The",Bars/Clubs,Coos Bay-North Bend,OR,"388-2395 9pm-2am Sat only, call for directions/other current events",Nicholas Rd. (4mi north of Bend),"(MW),(D),(V)",checked,,,,
4473,Pony Village Shopping Ctr. ,Cruising Areas,Coos Bay-North Bend,OR,,,"Cruisy Area,(AYOR)",checked,,,,
4474,"Community Outreach, Inc. ",Info Lines & Services,Corvallis ,OR,"758-3000 non-gay crisis line with gay resources, 5pm-8am ",128 S.W. 9th ,,checked,,,,4/24/2023 12:43pm
4475,Grass Roots Bookstore ,Book Stores or Retail Shops,Corvallis ,OR,"754-7668 alternative/gay titles, 10am-5:30pm Mon-Wed & Sat, Thur/Fri til 9",227 S.W. 2nd st ,,checked,,,,4/24/2023 12:43pm
4476,O.S.U. Home Econ. Bldg. & Student Union ,Cruising Areas,Corvallis ,OR,,,Cruisy Area,checked,,,,
4479,Gay/Lesbian Helpline ,Info Lines & Services,Eugene ,OR,683-2428/(800)333-2428 4pm-10pm Mon-Thurs,,,checked,,,,4/24/2023 12:43pm
4483,Seymore's Greenery,Restaurants & Cafes,Eugene ,OR,"(at Riviera Room Bar) 244-4022 American cuisine, 8am-7pm Mon-Sat, 9am-4pm Sun ",,"(MX),(MW),(E)",checked,,,"Rivera address is 39 W. 10th Ave.

- note different spelling, bar is named 'Rivera' but restaurant description named 'Riviera'",
4486,Skinner Butte Park ,Cruising Areas,Eugene ,OR,,,"Cruisy Area,(AYOR)",checked,,,,
4487,U. of O. Student Union,Cruising Areas,Eugene ,OR,,,Cruisy Area,checked,,,,
4489,"'Rest Stop' on I-5, 3 mi. N.",Cruising Areas,Grants Pass,OR,(both sides),,"Cruisy Area,(AYOR)",checked,,,,
4491,AA Gay/Lesbian,Info Lines & Services,Medford,OR,(meets at MCC location) 773-4848 7pm Mon,,,checked,,,MCC address is 114 E. 6th St.,4/24/2023 12:43pm
4492,Southern Oregon Lambda Assoc. ,Info Lines & Services,Medford,OR,"773-8146 meets 7:30pm 1st Tues, call hotline for location",P.O. Box 4387,,checked,,,,4/24/2023 12:43pm
4494,'Rest Stop' 5 mi. S.,Cruising Areas,Medford,OR,(late nights),,"Cruisy Area,(AYOR)",checked,,,,
4495,Bike Trails north to south end of town,Cruising Areas,Medford,OR,,,"Cruisy Area,(AYOR)",checked,,,,
4497,Yaquina Bay State Park ,Cruising Areas,Newport,OR,,,"Cruisy Area,(AYOR)",checked,,,,
4498,AA Gay/Lesbian ,Info Lines & Services,Portland,OR,223-8569 (AA#) call for times & locations,,,checked,,,,4/24/2023 12:43pm
4500,Open Quest Institute ,Info Lines & Services,Portland,OR,(800) 992-9239 24 hour Crisis Hotline ,,,checked,,,,4/24/2023 12:43pm
4501,Park Avenue Social Club,Info Lines & Services,Portland,OR,(First Congret. Church) 244-3225 7:30pm Tues (alternative to bars),S.W. Madison & Park Ave.,,checked,,,,4/24/2023 12:43pm
4507,Brig,Bars/Clubs,Portland,OR,"(at Boxx's bar) 226-4171 5pm-2:30am Sun-Thurs, Fri & Sat til 4am (clsd Mon)",,"(*),(D),(LV),(L),(AH)",checked,,,Boxx's address is 1035 S.W. Stark,
4523,Fish Grotto ,Restaurants & Cafes,Portland,OR,"(at Boxx's bar) 226-4171 11:30am-10:30pm Mon-Fri, 4:30pm-11pm Sat & Sun ",,"(*),(MX),(MW)",checked,,,Boxx's address is 1035 S.W. Stark,
4546,"'Rest Stop' I-5, both sides ",Cruising Areas,Portland,OR,,,Cruisy Area,checked,,,,
4547,Columbia Park,Cruising Areas,Portland,OR,,,"Cruisy Area,(AYOR)",checked,,,,
4548,East Delta Park ,Cruising Areas,Portland,OR,(showers),,Cruisy Area,checked,,,,
4549,Rooster Rock State Park,Cruising Areas,Portland,OR,,"E. end of beach, 25 mi. E. of Portland",Cruisy Area,checked,,,,
4550,Sauvie's Island Beach,Cruising Areas,Portland,OR,,"25 mi. N.W., off US 30, park nr. end of Reeder Park",Cruisy Area,checked,,,,
4551,Washington Park ,Cruising Areas,Portland,OR,,"by Lewis & Clark Mnmt Burnside & 25th, also 'Daisy Patch' area",Cruisy Area,checked,,,,
4552,Battle Rock Wayside Park S. edge of town ,Cruising Areas,Port Orford ,OR,,,Cruisy Area,checked,,,,
4554,Gayline,Info Lines & Services,Roseburg,OR,"672-4126 24hrs, info & referrals",,,checked,,,,4/24/2023 12:43pm
4556,Gay Ol' Times,Publications,Roseburg,OR,679-9144,"P.O. Box 813, 97470",,checked,,,,4/24/2023 12:43pm
4557,Stewart Park river trails & under bridge ,Cruising Areas,Roseburg,OR,,524 Fate St.,Cruisy Area,checked,,,,
4558,Rosebud & Fish ,Book Stores or Retail Shops,Salem,OR,"399-9960 bookstore with gay titles, 10am-8 Mon-Sat, 11-4 Sun ",,,checked,,,,4/24/2023 12:43pm
4559,Dignity St. Vincent Church,Religious Organizations,Salem,OR,363-1084 2nd & 4th Sat 7pm,,,checked,,,,4/24/2023 12:43pm
4561,Community News,Publications,Salem,OR,363-0006,"P.O. Box 663, 97308",,checked,,,,4/24/2023 12:43pm
4562,Lancaster Mall,Cruising Areas,Salem,OR,,,Cruisy Area,checked,,,,
4563,Cannon Beach 10 mi. S.,Cruising Areas,Seaside,OR,(summers only),,Cruisy Area,checked,,,,
4564,Seaside Beach area beneath turn-around,Cruising Areas,Seaside,OR,(summers),,Cruisy Area,checked,,,,
4565,"Oregon House, The",Accommodations,Yachats,OR,547-3329,94288 Hwy. 101,"(MX),(MW)",checked,,,,
4566,See Vue Motel,Accommodations,Yachats,OR,"547-3227 6.2 miles S. of Yachats, theme rooms, year-round",95590 Hwy. 101,"(MX),(MW)",checked,,,,
4571,Jeff's City Lion ,Restaurants & Cafes,Allentown ,PA,(at Jeff's City Lion Pub bar) 433-1770 dinner 2pm-2am,,(MW),checked,,,Jeff's City Lion Pub's address is 2327 Hanover Ave.,
4573,Leigh Park near Keck's Bridge,Cruising Areas,Allentown ,PA,,,Cruisy Area,checked,,,,
4574,Turner St. btwn 9th & 10th ,Cruising Areas,Allentown ,PA,(hustlers),,"Cruisy Area,(AYOR)",checked,,,,
4576,'The Block' 13th & 14th Aves. ,Cruising Areas,Altoona ,PA,,,Cruisy Area,checked,,,,
4577,Logan Valley Mall ,Cruising Areas,Altoona ,PA,,,Cruisy Area,checked,,,,
4578,Adult World Book Store,Erotica,Bellwood ,PA,742-7781,Rt. 220,,checked,,,,4/24/2023 12:43pm
4581,'Rest Stop' on I-79 S. ,Cruising Areas,Bridgeville,PA,'-bushes on hill (late)(summers),,Cruisy Area,checked,,,,
4582,Bristol News Co. ,Erotica,Bristol ,PA,785-4770 24hrs,Rt. 13 N. ,,checked,,,,4/24/2023 12:43pm
4584,Green Lane parking lot behind chemical plant ,Cruising Areas,Bristol ,PA,(late),,Cruisy Area,checked,,,,
4585,Mill St. parking lot on Delaware River boat launch ,Cruising Areas,Bristol ,PA,(late),,Cruisy Area,checked,,,,
4586,'Rest Stop' on Hwy 422 E. ,Cruising Areas,Butler,PA,,,Cruisy Area,checked,,,,
4587,'Rest Stop' on I-81 N. & S. ,Cruising Areas,Chambersburg,PA,,,Cruisy Area,checked,,,,
4588,Adult World Book Store,Erotica,Collegeville ,PA,489-9981,Germantown Pike & Ridge Pike ,,checked,,,,4/24/2023 12:43pm
4589,"Rest Stop' on Rt 54, 1/2 mile S. of I-80",Cruising Areas,Danville,PA,,,Cruisy Area,checked,,,,
4590,Rainbow Mountain Resort,Accommodations,East Stroudsburg,PA,"223-8484 lodging, open year-round, near skiing, canoeing, etc.","R.D. 8, Box 8174, 18301","(*),(MW),(D),(F),(SW)",checked,,,,
4591,Rainbow Mountain Restaurant ,Restaurants & Cafes,East Stroudsburg,PA,(at Rainbow Mountain Resort) fine dining ,,"(*),(MW),(D),(F),(SW)",checked,,,,
4592,Ridley Creek State Park W. Chester Pike ,Cruising Areas,Edgemont,PA,,,Cruisy Area,checked,,,,
4598,Erie Mall ,Cruising Areas,Erie,PA,(downtown),,Cruisy Area,checked,,,,
4599,Presque Isle Park Beach ,Cruising Areas,Erie,PA,,,Cruisy Area,checked,,,,
4601,Harrison Ave. off Otterman St. ,Cruising Areas,Greensburg,PA,,,Cruisy Area,checked,,,,
4602,Gay & Lesbian Switchboard,Info Lines & Services,Harrisburg ,PA,234-0328 6pm-10pm Mon-Fri,,,checked,,,,4/24/2023 12:43pm
4610,Dignity ,Religious Organizations,Harrisburg ,PA,(Quaker Meeting House) 232-2027 meets 5pm 1st Sun,6th & Herr St,,checked,,,,4/24/2023 12:43pm
4611,Integrity - Harrisburg,Religious Organizations,Harrisburg ,PA,"234-0328 meets 2nd Sat, call for time & location","P.O. Box 1206, 17108",,checked,,,,4/24/2023 12:43pm
4612,MCC,Religious Organizations,Harrisburg ,PA,(Friends Meetings House) 236-7387 7:30pm Sun ,6th & Herr St. ,,checked,,,,4/24/2023 12:43pm
4615,City Island,Cruising Areas,Harrisburg ,PA,(hustlers),,"Cruisy Area,(AYOR)",checked,,,,
4616,Front & State Sts. ,Cruising Areas,Harrisburg ,PA,,,"Cruisy Area,(AYOR)",checked,,,,
4617,Park along Front St. by Susquehanna River,Cruising Areas,Harrisburg ,PA,,,"Cruisy Area,(AYOR)",checked,,,,
4618,Regency Mall,Cruising Areas,Indiana,PA,,,Cruisy Area,checked,,,,
4620,'Rest Stop' on Rt. 56 (Fishertown),Cruising Areas,Johnstown ,PA,,,Cruisy Area,checked,,,,
4621,Babcock Park ,Cruising Areas,Johnstown ,PA,,,Cruisy Area,checked,,,,
4622,Richland Mall,Cruising Areas,Johnstown ,PA,,,Cruisy Area,checked,,,,
4624,Gay & Lesbian Helpline,Info Lines & Services,Lancaster,PA,"397-0691 taped info 7pm-10pm Sun, Wed, Thurs",,,checked,,,,4/24/2023 12:43pm
4626,Loft,Restaurants & Cafes,Lancaster,PA,"(above Tally Ho) 299-0661 lunch from 11:30pm, dinner from 5:30pm",,"(MX),(MW)",checked,,,Tally Ho's address is 201 W. Orange ,
4630,Park City Shopping Ctr.,Cruising Areas,Lancaster,PA,,,Cruisy Area,checked,,,,
4631,Main St.,Cruising Areas,Lansdale,PA,(late),,Cruisy Area,checked,,,,
4632,RR Station,Cruising Areas,Lansdale,PA,,,Cruisy Area,checked,,,,
4633,Coleman's Park,Cruising Areas,Lebanon ,PA,,,"Cruisy Area,(AYOR)",checked,,,,
4634,'Rest Stop' on I-81,Cruising Areas,Mahanoy City,PA,,,Cruisy Area,checked,,,,
4635,'Rest Stop' 5 miles N. on Rt. 19 ,Cruising Areas,Mercer,PA,,,Cruisy Area,checked,,,,
4637,Adult World Book Store,Erotica,Montgomeryville,PA,362-9560,Rt. 202 & 309,,checked,,,,4/24/2023 12:43pm
4638,McConnell's Mill St. Park ,Cruising Areas,New Castle,PA,,,Cruisy Area,checked,,,,
4639,AA Gay/Lesbian ,Info Lines & Services,New Hope,PA,862-5862,,,checked,,,,4/24/2023 12:43pm
4642,Backroom,Bars/Clubs,New Hope,PA,(in back of Prelude bar) 862-5171 11am-2am,,(OC),checked,,,Prelude's address is 408  York Rd. ,
4645,Raven Hall ,Bars/Clubs,New Hope,PA,(at Raven Hall accomodations) 862-2081 11am-2am ,,"(*),(MX),(MW),(SW),(F)",checked,,,Raven Hall's address is 385 West Bridge St.,
4646,"Cartwheel, The",Restaurants & Cafes,New Hope,PA,"(at Cartwheel bar) 862-0880 lunch 11:30-3, dinner 6pm-11pm Mon-Sat",,"(*),(MW),(E)",checked,,,Cartwheel's address os 427 York Rd. - US 202,
4651,New Prelude ,Restaurants & Cafes,New Hope,PA,"(at New Prelude bar) 862-5171 lunch noon-3pm, dinner 6pm-10pm, brunch 1pm-4pm Sun ",,"(MW),(E)",checked,,,Prelude's address is 408  York Rd. ,
4653,Raven Hall ,Restaurants & Cafes,New Hope,PA,(at Raven Hall accomodations) 862-2081 cocktails ,,"(*),(MX),(MW),(SW),(F)",checked,,,,
4657,'Rest Stop' 2 miles E. on Rt. 11,Cruising Areas,Northumberland,PA,Shickellany State Park overlook,,Cruisy Area,checked,,,,
4658,AA Gay/Lesbian ,Info Lines & Services,Philadelphia ,PA,545-4023 (AA#) call for extensive schedule ,,,checked,,,,4/24/2023 12:43pm
4659,Gay/Lesbian Radio WXPN - FM 88.9 ,Info Lines & Services,Philadelphia ,PA,Gaydreams broadcast 9pm Sun ,,,checked,,,,4/24/2023 12:43pm
4660,Gay/Lesbian Switchboard ,Info Lines & Services,Philadelphia ,PA,546-7100 6pm-11pm daily,"P.O. Box 2335, 19104",,checked,,,,4/24/2023 12:43pm
4661,Open Quest Institute,Info Lines & Services,Philadelphia ,PA,(800) 992-9239 24 hour Crisis Hotline,,,checked,,,,4/24/2023 12:43pm
4668,Corral Room ,Bars/Clubs,Philadelphia ,PA,"(at the 247 bar) Fri & Sat only, 11pm-2am Mon-Sat",,"(L),(LV)",checked,,,Two-Four-Seven bar address is 247 S. 17th St.,
4670,Milborn Social Club  ,Bars/Clubs,Philadelphia ,PA,"(upstairs at C.R. Bar) 352-9762 dance hours midnight-4am Fri&Sat, 10pm-2am Sun",,"(D),(PC),(AH)",checked,,,C.R. bar address is 6405 Market St. ,
4696,Premier Escort Service,Men's Services,Philadelphia ,PA,496-0305 24hrs,,,checked,,,,4/24/2023 12:43pm
4705,Lutherans Concerned ,Religious Organizations,Philadelphia ,PA,"(University Lutheran Church) 537-8893 worship 2nd Fri 7:30pm, mtg 4th Sun 7pm",37th & Chestnut ,,checked,,,,4/24/2023 12:43pm
4714,'Hustlers block' 16th & Spruce & 17th & Pine ,Cruising Areas,Philadelphia ,PA,,,Cruisy Area,checked,,,,
4715,Judy Garland Park 25th & Spruce Sts. ,Cruising Areas,Philadelphia ,PA,,,Cruisy Area,checked,,,,
4716,Park opposite Museum of Art,Cruising Areas,Philadelphia ,PA,south along the river ,,Cruisy Area,checked,,,,
4717,'Rest Stop' on Hwy 322 ,Cruising Areas,Philipsburg,PA,btwn Philipsburg & Port Matilda ,,Cruisy Area,checked,,,,
4718,'Rest Stop' woods behind I-81 btwn exits 31 & 32,Cruising Areas,Pine Grove,PA,,,Cruisy Area,checked,,,,
4719,Public Park & hiking area off I-81 E. (Exit 34),Cruising Areas,Pine Grove,PA,,,Cruisy Area,checked,,,,
4720,Swatara Falls ,Cruising Areas,Pine Grove,PA,,,Cruisy Area,checked,,,,
4721,AA/Gay Lesbian ,Info Lines & Services,Pittsburgh ,PA,471-7472(AA#),,,checked,,,,4/24/2023 12:43pm
4723,Open Quest Institute ,Info Lines & Services,Pittsburgh ,PA,,(800) 992-9239 24 hour Crisis Hotline,,checked,,,,4/24/2023 12:43pm
4726,Brewery Tavern ,Bars/Clubs,Pittsburgh ,PA,"(at Brewers Hotel) 681-7991 Mon-Sat 10am-2am, Sun opens noon",,"(MX),(MW),(F)",checked,,,Brewers Hotel address is 3315 Liberty Ave.,
4737,Mame's,Restaurants & Cafes,Pittsburgh ,PA,(at Auntie Mame's bar) 391-9990 dinner from 5pm Tues-Sun ,,,checked,,,Auntie Mame's bar address is 965 Liberty Ave. ,4/24/2023 12:43pm
4738,"New York, New York ",Restaurants & Cafes,Pittsburgh ,PA,"(at New York, New York bar) 661-5600 ",,,checked,,,,4/24/2023 12:43pm
4744,Dignity ,Religious Organizations,Pittsburgh ,PA,"731-4240 Sun 7:30, call for alternating locations ",,,checked,,,,4/24/2023 12:43pm
4746,Three Rivers Unit. Univ. for Lesb/Gays,Religious Organizations,Pittsburgh ,PA,(First Unitarian Church) 343-2523 7:30pm Sun ,Morewood & Ellsworth Ave.,,checked,,,,4/24/2023 12:43pm
4749,Garden Theater -W. North Ave.,Cruising Areas,Pittsburgh ,PA,,,Cruisy Area,checked,,,,
4750,Mellon Square,Cruising Areas,Pittsburgh ,PA,(Hustlers),,"Cruisy Area,(AYOR)",checked,,,,
4751,Schenley Park,Cruising Areas,Pittsburgh ,PA,- Overlook Dr. nr. Schenley Oval & Prospect Dr. turnabout ,,Cruisy Area,checked,,,,
4752,Rainbow Mountain Resort,Accommodations,Pocono Mts. ,PA,"(see East Stroudsburg, PA listings)",,,checked,,,,4/24/2023 12:43pm
4753,Combinations ,Bars/Clubs,Pocono Mts. ,PA,"443-8618 9pm-2am Mon-Sat, clsd Sun",Exit 40 off Penn Lake Rd. in White Haven,"(MW),(D),(E),(F),(S)",checked,,,,
4754,'Rest Stop' & paths in woods on I-80 W. nr Bartonsville exit,Cruising Areas,Pocono Mts. ,PA,,,Cruisy Area,checked,,,,
4755,O'Reiley's Bar & Wm. Penn Lounge,Cruising Areas,Pottsville,PA,,E. Norwegian St. ,Cruisy Area,checked,,,,
4756,Adult World ,Erotica,Quakerstown,PA,538-1522,Rt. 309,,checked,,,,4/24/2023 12:43pm
4761,Marylou's ,Restaurants & Cafes,Reading ,PA,"(at Studio 124 bar) 376-1316 Italian cuisine 5pm-11pm, clsd Tues",,"(MX),(MW),(D),(YC)",checked,,,Studio 124 address is 124 N. 4th St.,
4762,This is It,Restaurants & Cafes,Reading ,PA,(at This Is It bar) 373-9601 American gourmet cuisine ,,"(MX),(MW)",checked,,,This Is It bar address is 801 Walnut ,
4763,Brady's Run Park ,Cruising Areas,Rochester,PA,,,"Cruisy Area,(AYOR)",checked,,,,
4764,"Archibald State Park Enyon, PA",Cruising Areas,Scranton,PA,,,Cruisy Area,checked,,,,
4765,Court House Square,Cruising Areas,Scranton,PA,,,Cruisy Area,checked,,,,
4766,Wyoming Ave at Center,Cruising Areas,Scranton,PA,(Hustlers),,Cruisy Area,checked,,,,
4767,Susquehanna Valley Mall ,Cruising Areas,Selinsgrove,PA,,,Cruisy Area,checked,,,,
4768,Winfield Rest Stop 1 mile S. on Hwy 15 S. ,Cruising Areas,Shamokin Dam ,PA,,,,checked,,,,4/24/2023 12:43pm
4769,Gay & Lesbian Switchboard ,Info Lines & Services,State College,PA,237-1950 6pm-9pm Mon-Sat,,,checked,,,,4/24/2023 12:43pm
4773,'The Wall' 100 block of College Ave.,Cruising Areas,State College,PA,,,Cruisy Area,checked,,,,
4774,"Penn St. Hertzel Union Bldg., Rec. Hall & gym ",Cruising Areas,State College,PA,,,Cruisy Area,checked,,,,
4775,Market St & Park ,Cruising Areas,Sunbury,PA,(downtown),,Cruisy Area,checked,,,,
4776,Laurel Mall ,Cruising Areas,Unitown,PA,,,"Cruisy Area,(AYOR)",checked,,,,
4779,Bestwood Park ,Cruising Areas,Valley Forge,PA,,,Cruisy Area,checked,,,,
4780,Court House Wall,Cruising Areas,West Chester,PA,(late night),,Cruisy Area,checked,,,,
4781,W. Chester Pike (Rt. 3),Cruising Areas,West Chester,PA,Hitch-hikers btwn here & Philadelphia ,,"Cruisy Area,(AYOR)",checked,,,,
4784,Rumors Lounge Restaurant ,Restaurants & Cafes,Wilkes-Barre,PA,(at Rumors Lounge) 825-7300 4pm-midnight,,"(MW),(D),(F)",checked,,,Rumors address is 315 Fox Ridge Plaza,
4785,'Rest Stop' on Rt. 11 - 12 miles S. ,Cruising Areas,Wilkes-Barre,PA,,,Cruisy Area,checked,,,,
4786,Wyoming Valley Mall ,Cruising Areas,Wilkes-Barre,PA,,,Cruisy Area,checked,,,,
4787,Scenic overlook 3 miles 2. on Rt. 15 N. ,Cruising Areas,Williamsport,PA,,,Cruisy Area,checked,,,,
4788,Willow Grove Mall ,Cruising Areas,Willow Grove,PA,,,Cruisy Area,checked,,,,
4792,100 block of Duke & Queen Sts. ,Cruising Areas,York,PA,,,Cruisy Area,checked,,,,
4793,St. George St. Square,Cruising Areas,York,PA,,,Cruisy Area,checked,,,,
4794,Plaza Colon by City Hall ,Cruising Areas,Mayaguez,PR,,,Cruisy Area,checked,,,,
4795,Off Main Plaza near Cathedral,Cruising Areas,Ponce,PR,,,Cruisy Area,checked,,,,
4796,World Turned Upside Down ,Bars/Clubs,San German,PR,892-7067/851-6512 10pm-7am Thurs-Sat,nr. Monte Carlo on outskirts of town,"(MX),(MW),(D),(YC)",checked,,,,
4809,Beach Bar,Bars/Clubs,San Juan,PR,(at Atlantic Beach Hotel) 11am-1am,,"(*),(F)",checked,,,Atlantic Beach hotel address is 1 Calle Vendig ,
4810,Juniors ,Bars/Clubs,San Juan,PR,,Avenida Condado ,"(MW),(NH)",checked,,,,
4814,Tropicana ,Bars/Clubs,San Juan,PR,(across from Numbers) 724-6922 6pm-7am,Calle Aguadilla ,"(MW),(NH),(H),(AH)",checked,,,Numbers Address is 53 Aguadilla ,
4817,Seaview ,Restaurants & Cafes,San Juan,PR,"(at Atlantic Beach Hotel) brkfst/lunch 8am-3pm, dinner 6pm-11pm",,,checked,,,,4/24/2023 12:43pm
4823,Seaview,Bars/Clubs,San Juan,PR,(at Atlantic Beach Hotel),,"(*),(F)",checked,,,,
4825,Tropicana ,Bars/Clubs,San Juan,PR,(across from Numbers) 724-6922 6pm-7am ,Calle Aguadilla ,"(MW),(NH)",checked,,,Numbers Address is 53 Aguadilla ,
4828,Goddard Park-Boardwalk ,Cruising Areas,East Greenwich ,RI,,,Cruisy Area,checked,,,,
4833,'First Beach' in front of concession stands,Cruising Areas,Newport,RI,,,Cruisy Area,checked,,,,
4834,Purgatory Chasm-Tuckerman Ave. (Middletown) ,Cruising Areas,Newport,RI,,,Cruisy Area,checked,,,,
4836,Gay & Lesbian Helpline of R.I.,Info Lines & Services,Providence,RI,751-3322 7pm-11pm,,,checked,,,,4/24/2023 12:43pm
4837,Open Quest Institute,Info Lines & Services,Providence,RI,992-9239 24 hour Crisis Hotline ,,,checked,,,,4/24/2023 12:43pm
4847,Fan Club,Restaurants & Cafes,Providence,RI,(at Fan Club bar) 521-9442 5pm-2am Tues-Sun,,"(*),(MW)",checked,,,Fan Club's address is 220 Weybossett St.,
4849,Rue de L'espoir ,Restaurants & Cafes,Providence,RI,"(at Rue deL'espoir bar)751-8890 11:30-2:30 lunch, 5pm dinner Tues-Sun ",,"(*),(MX),(MW)",checked,,,L'espoir's address is 99 Hope St. ,
4855,Temptation Tours,Travel Agency or Tour Operators,Providence,RI,438-4812,"P.O. Box 4302, 02914",(IGTA),checked,,,,
4856,Dignity ,Religious Organizations,Providence,RI,751-3322 call helpline for info ,"P.O. Box 2231, Pawtucket 02861",,checked,,,,4/24/2023 12:43pm
4861,Barrington Bird Santuary-trails,Cruising Areas,Providence,RI,,,Cruisy Area,checked,,,,
4862,Brown U. Library ,Cruising Areas,Providence,RI,(preppie),,Cruisy Area,checked,,,,
4863,Gano St. ,Cruising Areas,Providence,RI,(River Road),,Cruisy Area,checked,,,,
4864,Humboldt Ave.,Cruising Areas,Providence,RI,,,Cruisy Area,checked,,,,
4865,Kennedy Plaza ,Cruising Areas,Providence,RI,,,"Cruisy Area,(H)",checked,,,,
4866,Moonstone Beach lft side 5 mi. N. of Misquamicut Beach,Cruising Areas,Providence,RI,,,"Cruisy Area,(N),(AYOR)",checked,,,,
4867,Prospect Park ,Cruising Areas,Providence,RI,,,"Cruisy Area,(AYOR)",checked,,,,
4868,"River Rd. off Blackstone, E. side ",Cruising Areas,Providence,RI,,,"Cruisy Area,(AYOR)",checked,,,,
4869,Rodger Williams Park- parking area to nature trail ,Cruising Areas,Providence,RI,,,"Cruisy Area,(AYOR)",checked,,,,
4871,Misquamicut St. Beach ,Cruising Areas,Westerly ,RI,,,"Cruisy Area,(N),(AYOR)",checked,,,,
4873,Acceptance Group (Gay AA) ,Info Lines & Services,Charleston ,SC,(Circular Congr. Church) 762-2433/971-8600/722-6677 6:30 Sat ,Meeting & Cumberland Sts.,,checked,,,,4/24/2023 12:43pm
4880,'Rest Stop' on I-26,Cruising Areas,Charleston ,SC,,,Cruisy Area,checked,,,,
4881,Folly Beach,Cruising Areas,Charleston ,SC,,,Cruisy Area,checked,,,,
4882,"Whitepoint Gardens, The Battery ",Cruising Areas,Charleston ,SC,,,Cruisy Area,checked,,,,
4883,AA Gay/Lesbian,Info Lines & Services,Columbia,SC,254-5301 call for times & locations,,,checked,,,,4/24/2023 12:43pm
4884,SC Coalition of Lesbians & Gay Men,Info Lines & Services,Columbia,SC,787-5462 networking organization ,"P.O. Box 7463, 29202",,checked,,,,4/24/2023 12:43pm
4891,'Rest Stop' on I-26 S.,Cruising Areas,Columbia,SC,,,Cruisy Area,checked,,,,
4892,Lake Murray Dam,Cruising Areas,Columbia,SC,,,Cruisy Area,checked,,,,
4893,"U. of S.C. Russel House, Blatte PE",Cruising Areas,Columbia,SC,,,Cruisy Area,checked,,,,
4895,Timrod Park,Cruising Areas,Florence,SC,,,Cruisy Area,checked,,,,
4896,'Rest Stop' on I-85 S.,Cruising Areas,Gaffney,SC,,,Cruisy Area,checked,,,,
4897,Gay/Lesbian Switchbaord,Info Lines & Services,Greenville,SC,271-4207 7pm-10pm ,,,checked,,,,4/24/2023 12:43pm
4905,Beach at 82nd Ave.,Cruising Areas,Myrtle Beach ,SC,,,Cruisy Area,checked,,,,
4906,Hurlock Park ,Cruising Areas,Myrtle Beach ,SC,,,Cruisy Area,checked,,,,
