ID,title,description,streetaddress,city,state,amenityfeatures,type,notes,dateadded,lastmodified,Year,full.address,lon,lat,geoAddress,Status
334,Gold Room,,2802 Austin,Houston,TX,"(B) - Blacks frequent,(*) - Very popular",Bars/Clubs,NA,9/13/2019 1:39pm,10/28/2019 9:27am,1972,"2802 Austin, Houston, TX",-95.3718932,29.7420517,"2802 austin st, houston, tx 77004, usa",Google Verified Location
185,Nugget,,2802 Austin,Houston,TX,"(S) - Shows - impersonators or record pantomime acts - often touristy,(*) - Very popular",Bars/Clubs,NA,8/23/2019 1:36am,9/7/2019 11:23am,1968,"2802 Austin, Houston, TX",-95.3718932,29.7420517,"2802 austin st, houston, tx 77004, usa",Google Verified Location
220,Gold Room,,2802 Austin,Houston,TX,"(B) - Blacks frequent,(*) - Very popular",Bars/Clubs,,12/17/2019 9:52am,12/17/2019 9:52am,1975,"2802 Austin, Houston, TX",-95.3718932,29.7420517,"2802 austin st, houston, tx 77004, usa",Google Verified Location
653,Gold Room,,2802 Austin,Houston,TX,"(B) - Blacks frequent,(D) - Dancing,(*) - Very popular",Bars/Clubs,NA,11/8/2019 7:53pm,11/10/2019 2:21pm,1977,"2802 Austin, Houston, TX",-95.3718932,29.7420517,"2802 austin st, houston, tx 77004, usa",Google Verified Location
758,Gold Room,,2802 Austin,Houston,TX,"(B) - Blacks frequent,(D) - Dancing,(*) - Very popular",Bars/Clubs,,12/5/2019 6:30pm,12/16/2019 3:21pm,1978,"2802 Austin, Houston, TX",-95.3718932,29.7420517,"2802 austin st, houston, tx 77004, usa",Google Verified Location
238,Sound of Music,,2802 Austin,Houston,TX,(S) - Shows - impersonators or record pantomime acts - often touristy,Bars/Clubs,NA,8/13/2019 2:17pm,8/13/2019 2:50pm,1969,"2802 Austin, Houston, TX",-95.3718932,29.7420517,"2802 austin st, houston, tx 77004, usa",Google Verified Location
238,Balcony Club,,1809 Louisiana,Houston,TX,"(P) - Private club - Inquire locally to admission,(D) - Dancing",Bars/Clubs,NA,9/7/2019 2:03pm,9/8/2019 12:00am,1970,"1809 Louisiana, Houston, TX",-95.3722407,29.7519834,"1809 louisiana st, houston, tx 77002, usa",Google Verified Location
219,Balcony Club,,1809 Louisiana,Houston,TX,"(P) - Private club - Inquire locally to admission,(D) - Dancing",Bars/Clubs,NA,8/13/2019 2:17pm,8/13/2019 2:50pm,1969,"1809 Louisiana, Houston, TX",-95.3722407,29.7519834,"1809 louisiana st, houston, tx 77002, usa",Google Verified Location
911,Pink Elephant,,1218 Leland,Houston,TX,(OC) - Older/More Mature Crowd,Bars/Clubs,,12/6/2019 4:02pm,12/6/2019 6:07pm,1980,"1218 Leland, Houston, TX",-95.374563,29.7113799,"w leland anderson st, houston, tx 77021, usa",Google Verified Location
457,Pink Elephant,,1218 Leland,Houston,TX,(RT) - 'Raunchy types' - downtown type places - often hustlers,Bars/Clubs,NA,10/1/2019 4:42pm,10/28/2019 9:41am,1973,"1218 Leland, Houston, TX",-95.374563,29.7113799,"w leland anderson st, houston, tx 77021, usa",Google Verified Location
336,Pink Elephant,,1218 Leland,Houston,TX,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,,12/17/2019 9:52am,12/17/2019 9:52am,1975,"1218 Leland, Houston, TX",-95.374563,29.7113799,"w leland anderson st, houston, tx 77021, usa",Google Verified Location
186,Pink Elephant,,1218 Leland,Houston,TX,(RT) - 'Raunchy types' - downtown type places - often hustlers,Bars/Clubs,NA,8/23/2019 1:36am,9/7/2019 11:23am,1968,"1218 Leland, Houston, TX",-95.374563,29.7113799,"w leland anderson st, houston, tx 77021, usa",Google Verified Location
400,Pink Elephant,,1218 Leland,Houston,TX,(RT) - 'Raunchy types' - downtown type places - often hustlers,Bars/Clubs,,9/7/2019 9:27am,9/7/2019 10:55am,1974,"1218 Leland, Houston, TX",-95.374563,29.7113799,"w leland anderson st, houston, tx 77021, usa",Google Verified Location
787,Pink Elephant,,1218 Leland,Houston,TX,(OC) - Older/More Mature Crowd,Bars/Clubs,,10/25/2019 7:43pm,10/28/2019 10:06am,1979,"1218 Leland, Houston, TX",-95.374563,29.7113799,"w leland anderson st, houston, tx 77021, usa",Google Verified Location
270,Pink Elephant,,1218 Leland,Houston,TX,(RT) - 'Raunchy Types' - usually downtow-type establishments  - can mean 'rent or commecial',Bars/Clubs,,8/31/2019 11:17am,8/31/2019 12:02pm,1971,"1218 Leland, Houston, TX",-95.374563,29.7113799,"w leland anderson st, houston, tx 77021, usa",Google Verified Location
344,Pink Elephant,,1218 Leland,Houston,TX,(RT) - 'Raunchy types' - downtown type places - often hustlers,Bars/Clubs,NA,9/13/2019 1:48pm,10/28/2019 9:27am,1972,"1218 Leland, Houston, TX",-95.374563,29.7113799,"w leland anderson st, houston, tx 77021, usa",Google Verified Location
141,Showboat,,1104 Tuam,Houston,TX,,Bars/Clubs,NA,8/19/2019 12:56am,9/7/2019 2:21pm,1965,"1104 Tuam, Houston, TX",-95.3746596,29.7426338,"1104 tuam st, houston, tx 77004, usa",Google Verified Location
353,La Caja,,1104 Tuam,Houston,TX,"(W) - Western or coyboy types,(*) - Very popular",Bars/Clubs,,12/17/2019 9:52am,12/17/2019 9:52am,1975,"1104 Tuam, Houston, TX",-95.3746596,29.7426338,"1104 tuam st, houston, tx 77004, usa",Google Verified Location
491,La Caja,(Patio in back),1104 Tuam,Houston,TX,(W) - Western or coyboy types,Bars/Clubs,,9/7/2019 9:49am,9/7/2019 10:55am,1974,"1104 Tuam, Houston, TX",-95.3746596,29.7426338,"1104 tuam st, houston, tx 77004, usa",Google Verified Location
246,La Caja,(especially back patio. very good Sunday afternoons),1104 Tuam,Houston,TX,(*) - Very popular,Bars/Clubs,NA,9/7/2019 2:03pm,9/8/2019 12:00am,1970,"1104 Tuam, Houston, TX",-95.3746596,29.7426338,"1104 tuam st, houston, tx 77004, usa",Google Verified Location
191,Showboat,,1104 Tuam,Houston,TX,,Bars/Clubs,NA,8/23/2019 1:36am,9/7/2019 11:23am,1968,"1104 Tuam, Houston, TX",-95.3746596,29.7426338,"1104 tuam st, houston, tx 77004, usa",Google Verified Location
597,La Caja,,1104 Tuam,Houston,TX,"(W) - Western or coyboy types,""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers"",(OC) - Older/More Mature Crowd",Bars/Clubs,NA,11/8/2019 11:59am,11/8/2019 12:41pm,1976,"1104 Tuam, Houston, TX",-95.3746596,29.7426338,"1104 tuam st, houston, tx 77004, usa",Google Verified Location
301,Showboat,,1104 Tuam,Houston,TX,,Bars/Clubs,NA,8/13/2019 3:02pm,9/7/2019 11:22am,1966,"1104 Tuam, Houston, TX",-95.3746596,29.7426338,"1104 tuam st, houston, tx 77004, usa",Google Verified Location
226,La Caja,(especially back patio),1104 Tuam,Houston,TX,(*) - Very popular,Bars/Clubs,NA,8/13/2019 2:17pm,8/13/2019 2:50pm,1969,"1104 Tuam, Houston, TX",-95.3746596,29.7426338,"1104 tuam st, houston, tx 77004, usa",Google Verified Location
445,La Caja,(patio in the back),1104 Tuam,Houston,TX,,Bars/Clubs,NA,10/1/2019 4:42pm,10/28/2019 9:41am,1973,"1104 Tuam, Houston, TX",-95.3746596,29.7426338,"1104 tuam st, houston, tx 77004, usa",Google Verified Location
265,La Caja,(back patio popular on Sunday afternoons),1104 Tuam,Houston,TX,(*) - Very popular,Bars/Clubs,,8/31/2019 11:17am,8/31/2019 11:50am,1971,"1104 Tuam, Houston, TX",-95.3746596,29.7426338,"1104 tuam st, houston, tx 77004, usa",Google Verified Location
339,La Caja,(was closed - supposedly re-opening),1104 Tuam,Houston,TX,,Bars/Clubs,NA,9/13/2019 1:39pm,10/28/2019 9:27am,1972,"1104 Tuam, Houston, TX",-95.3746596,29.7426338,"1104 tuam st, houston, tx 77004, usa",Google Verified Location
778,Mr. Peeper's Glory Hole,(Arcade &  'wild back room '),2900 Fannin,Houston,TX,,Bars/Clubs,,12/5/2019 6:37pm,12/16/2019 3:21pm,1978,"2900 Fannin, Houston, TX",-95.3746835,29.7429847,"2900 fannin st, houston, tx 77002, usa",Google Verified Location
228,Les Quatre Saisons,(Old Market Sq),Milam St,Houston,TX,,Bars/Clubs,NA,8/13/2019 2:17pm,8/13/2019 2:50pm,1969,"Milam St, Houston, TX",-95.3748587,29.747623,"milam st, houston, tx, usa",Google Verified Location
1271,Tuam & S. Main,,,Houston,TX,Cruisy Area,Cruising Areas,,,,1979,", Houston, TX",-95.375508,29.743482,unclear_coded_by_hand,Verified Location
2947,Tuam & So.  Main   ,,,Houston,TX,Cruisy Area,Cruising Areas,,,,1978,", Houston, TX",-95.375508,29.743482,unclear_coded_by_hand,Verified Location
3315,Tuam & S. Main,,,Houston,TX,Cruisy Area,Cruising Areas,,,,1980,", Houston, TX",-95.375508,29.743482,unclear_coded_by_hand,Verified Location
193,Surf,,2909 Main,Houston,TX,,Bars/Clubs,NA,8/23/2019 1:36am,9/7/2019 11:23am,1968,"2909 Main, Houston, TX",-95.3755528,29.7430456,"2909 main st, houston, tx 77002, usa",Google Verified Location
239,Surf,,2909 Main,Houston,TX,,Bars/Clubs,NA,8/13/2019 2:17pm,8/13/2019 2:50pm,1969,"2909 Main, Houston, TX",-95.3755528,29.7430456,"2909 main st, houston, tx 77002, usa",Google Verified Location
303,Surf,,2909 Main,Houston,TX,,Bars/Clubs,NA,8/13/2019 3:02pm,9/7/2019 11:22am,1966,"2909 Main, Houston, TX",-95.3755528,29.7430456,"2909 main st, houston, tx 77002, usa",Google Verified Location
143,Surf,,2909 Main St.,Houston,TX,,Bars/Clubs,NA,8/19/2019 12:56am,9/7/2019 2:21pm,1965,"2909 Main St., Houston, TX",-95.3755528,29.7430456,"2909 main st, houston, tx 77002, usa",Google Verified Location
679,Surf,,2909 Main,Houston,TX,,Bars/Clubs,NA,11/8/2019 8:04pm,11/10/2019 2:21pm,1977,"2909 Main, Houston, TX",-95.3755528,29.7430456,"2909 main st, houston, tx 77002, usa",Google Verified Location
337,Surf,Closes 12 p.m.,2909 Main St.,Houston,TX,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,,12/17/2019 9:52am,12/17/2019 9:52am,1975,"2909 Main St., Houston, TX",-95.3755528,29.7430456,"2909 main st, houston, tx 77002, usa",Google Verified Location
618,Surf,(closes 12 midnight),2909 Main St.,Houston,TX,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,NA,11/8/2019 11:59am,11/8/2019 12:40pm,1976,"2909 Main St., Houston, TX",-95.3755528,29.7430456,"2909 main st, houston, tx 77002, usa",Google Verified Location
508,Surf,(closes 12pm),2909 Main St,Houston,TX,(RT) - 'Raunchy types' - downtown type places - often hustlers,Bars/Clubs,,9/7/2019 10:27am,9/7/2019 10:55am,1974,"2909 Main St, Houston, TX",-95.3755528,29.7430456,"2909 main st, houston, tx 77002, usa",Google Verified Location
465,Surf,(Closes 12 p.m.),2909 Main St.,Houston,TX,(RT) - 'Raunchy types' - downtown type places - often hustlers,Bars/Clubs,NA,10/1/2019 4:50pm,10/28/2019 9:41am,1973,"2909 Main St., Houston, TX",-95.3755528,29.7430456,"2909 main st, houston, tx 77002, usa",Google Verified Location
257,Surf,(Best Sunday Afternoons),2909 Main,Houston,TX,,Bars/Clubs,NA,9/7/2019 2:03pm,9/8/2019 12:00am,1970,"2909 Main, Houston, TX",-95.3755528,29.7430456,"2909 main st, houston, tx 77002, usa",Google Verified Location
279,Surf,(best Sun. aft.),2909 Main,Houston,TX,,Bars/Clubs,,8/31/2019 11:17am,8/31/2019 11:50am,1971,"2909 Main, Houston, TX",-95.3755528,29.7430456,"2909 main st, houston, tx 77002, usa",Google Verified Location
353,Surf,(best Sun. afternoons),2909 Main St.,Houston,TX,(*) - Very popular,Bars/Clubs,NA,9/13/2019 1:51pm,10/28/2019 9:27am,1972,"2909 Main St., Houston, TX",-95.3755528,29.7430456,"2909 main st, houston, tx 77002, usa",Google Verified Location
256,Slim's Lounge,,2923 Main St.,Houston,TX,,Bars/Clubs,NA,9/7/2019 2:03pm,9/8/2019 12:00am,1970,"2923 Main St., Houston, TX",-95.3757149,29.7428992,"2923 main st, houston, tx 77002, usa",Google Verified Location
654,Gray's Lounge,( 'Lena's '),2923 Main,Houston,TX,(RT) - 'Raunchy types' - downtown type places - often hustlers,Bars/Clubs,NA,11/8/2019 7:53pm,11/10/2019 2:21pm,1977,"2923 Main, Houston, TX",-95.3757149,29.7428992,"2923 main st, houston, tx 77002, usa",Google Verified Location
166,Lena's Lounge,,2923 Main,Houston,TX,,Bars/Clubs,,12/17/2019 9:52am,12/17/2019 9:52am,1975,"2923 Main, Houston, TX",-95.3757149,29.7428992,"2923 main st, houston, tx 77002, usa",Google Verified Location
591,Gray's Lounge,(Lena's),2923 Main St.,Houston,TX,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,NA,11/8/2019 11:59am,11/8/2019 12:26pm,1976,"2923 Main St., Houston, TX",-95.3757149,29.7428992,"2923 main st, houston, tx 77002, usa",Google Verified Location
268,Midtown Lounge,,2923 Main St.,Houston,TX,,Bars/Clubs,,8/31/2019 11:17am,8/31/2019 11:50am,1971,"2923 Main St., Houston, TX",-95.3757149,29.7428992,"2923 main st, houston, tx 77002, usa",Google Verified Location
682,Venture Inn,,2933 Main Street,Houston,TX,"(S) - Shows - impersonators or record pantomime acts - often touristy,(E) - Entertainment",Bars/Clubs,NA,11/8/2019 8:04pm,11/10/2019 2:21pm,1977,"2933 Main Street, Houston, TX",-95.3757336,29.742823,"2933 main st, houston, tx 77002, usa",Google Verified Location
1418,Player's Image,,Milam at McGowan,Houston,TX,,Bars/Clubs,,,,1972,"Milam at McGowan, Houston, TX",-95.375816,29.746449,unclear_coded_by_hand,Verified Location
233,Red Room,,612 Hadley,Houston,TX,(*) - Very popular,Bars/Clubs,NA,8/13/2019 2:17pm,8/13/2019 2:50pm,1969,"612 Hadley, Houston, TX",-95.3758184,29.7488389,"612 hadley st, houston, tx 77006, usa",Google Verified Location
188,Red Room,(Very popular Friday evenings),612 Hadley,Houston,TX,(*) - Very popular,Bars/Clubs,NA,8/23/2019 1:36am,9/7/2019 11:23am,1968,"612 Hadley, Houston, TX",-95.3758184,29.7488389,"612 hadley st, houston, tx 77006, usa",Google Verified Location
300,Red Room,(very popular Friday eves),612 Hadley,Houston,TX,,Bars/Clubs,NA,8/13/2019 3:02pm,9/7/2019 11:22am,1966,"612 Hadley, Houston, TX",-95.3758184,29.7488389,"612 hadley st, houston, tx 77006, usa",Google Verified Location
140,Red Room,,612 Hadley,Houston,TX,,Bars/Clubs,NA,8/19/2019 12:56am,9/7/2019 2:21pm,1965,"612 Hadley, Houston, TX",-95.3758184,29.7488389,"612 hadley st, houston, tx 77006, usa",Google Verified Location
202,Red Room,getting better again,612 Hadley,Houston,TX,(*) - Very popular,Bars/Clubs,,12/17/2019 9:52am,12/17/2019 9:52am,1975,"612 Hadley, Houston, TX",-95.3758184,29.7488389,"612 hadley st, houston, tx 77006, usa",Google Verified Location
402,Red Room,,612 Hadley,Houston,TX,"(D) - Dancing,(*) - Very popular",Bars/Clubs,,9/7/2019 9:27am,9/7/2019 10:55am,1974,"612 Hadley, Houston, TX",-95.3758184,29.7488389,"612 hadley st, houston, tx 77006, usa",Google Verified Location
252,Red Room,,612 Hadley,Houston,TX,(*) - Very popular,Bars/Clubs,NA,9/7/2019 2:03pm,9/8/2019 12:00am,1970,"612 Hadley, Houston, TX",-95.3758184,29.7488389,"612 hadley st, houston, tx 77006, usa",Google Verified Location
459,Red Room,,612 Hadley,Houston,TX,"(S) - Shows - impersonators or record pantomime acts - often touristy,(D) - Dancing,(*) - Very popular",Bars/Clubs,NA,10/1/2019 4:42pm,10/28/2019 9:41am,1973,"612 Hadley, Houston, TX",-95.3758184,29.7488389,"612 hadley st, houston, tx 77006, usa",Google Verified Location
608,Odds & Ends,,612 Hadley,Houston,TX,(*) - Very popular,Bars/Clubs,NA,11/8/2019 11:59am,11/8/2019 12:41pm,1976,"612 Hadley, Houston, TX",-95.3758184,29.7488389,"612 hadley st, houston, tx 77006, usa",Google Verified Location
272,Red Room,,612 Hadley,Houston,TX,(*) - Very popular,Bars/Clubs,,8/31/2019 11:17am,8/31/2019 11:50am,1971,"612 Hadley, Houston, TX",-95.3758184,29.7488389,"612 hadley st, houston, tx 77006, usa",Google Verified Location
347,Red Room,,612 Hadley,Houston,TX,"(D) - Dancing,(*) - Very popular",Bars/Clubs,NA,9/13/2019 1:48pm,10/28/2019 9:27am,1972,"612 Hadley, Houston, TX",-95.3758184,29.7488389,"612 hadley st, houston, tx 77006, usa",Google Verified Location
304,Thirty-Three Hundred Club,,3300 San Jacinto,Houston,TX,,Bars/Clubs,NA,8/13/2019 3:02pm,9/7/2019 11:22am,1966,"3300 San Jacinto, Houston, TX",-95.3759095,29.7398836,"3300 san jacinto st, houston, tx 77004, usa",Google Verified Location
902,Midtowne Spa (Baths),at Elgin,3100 Fannin,Houston,TX,(*) - Very popular,Baths,,12/6/2019 4:02pm,12/6/2019 6:01pm,1980,"3100 Fannin, Houston, TX",-95.3761659,29.7415403,"3100 fannin st, houston, tx 77004, usa",Google Verified Location
1296,Midtowne Spa  ,(Baths) ,3100 Fannin at Elgin ,Houston,TX,(*) - Very popular,Baths,,,,1979,"3100 Fannin at Elgin , Houston, TX",-95.376166,29.74154,unclear_coded_by_hand,Verified Location
1414,Armadillo,,Milam at Drew,Houston,TX,,Bars/Clubs,,,,1972,"Milam at Drew, Houston, TX",-95.376848,29.745168,unclear_coded_by_hand,Verified Location
134,Fiesta Club,,3007 Travis,Houston,TX,,Bars/Clubs,NA,8/19/2019 12:56am,9/7/2019 2:21pm,1965,"3007 Travis, Houston, TX",-95.377186,29.7431224,"3007 travis st, houston, tx 77006, usa",Google Verified Location
437,Brazos Bar,,2400 Brazos,Houston,TX,(W) - Western or coyboy types,Bars/Clubs,NA,10/1/2019 4:35pm,10/28/2019 9:41am,1973,"2400 Brazos, Houston, TX",-95.3777197,29.7491452,"2400 brazos st, houston, tx 77006, usa",Google Verified Location
748,Brazos River Bottom,(W & levi) (Should be a winner),2400 Brazos,Houston,TX,"(D) - Dancing,(W) - Western or coyboy types",Bars/Clubs,,10/25/2019 7:25pm,12/18/2019 2:56pm,1979,"2400 Brazos, Houston, TX",-95.3777197,29.7491452,"2400 brazos st, houston, tx 77006, usa",Google Verified Location
874,Brazos River Bottom,(W & levis) (Cruisy),2400 Brazos,Houston,TX,"(W) - Western or coyboy types,(D) - Dancing,(*) - Very popular","Cruising Areas,Bars/Clubs",,12/6/2019 4:02pm,12/6/2019 5:38pm,1980,"2400 Brazos, Houston, TX",-95.3777197,29.7491452,"2400 brazos st, houston, tx 77006, usa",Google Verified Location
479,Brazos Bar,(Latins),2400 Brazos,Houston,TX,(RT) - 'Raunchy types' - downtown type places - often hustlers,Bars/Clubs,,9/7/2019 9:49am,9/7/2019 10:55am,1974,"2400 Brazos, Houston, TX",-95.3777197,29.7491452,"2400 brazos st, houston, tx 77006, usa",Google Verified Location
633,Adams Image,(Looks promising),2400 Brazos,Houston,TX,(W) - Western or coyboy types,Bars/Clubs,NA,11/8/2019 7:47pm,11/10/2019 2:21pm,1977,"2400 Brazos, Houston, TX",-95.3777197,29.7491452,"2400 brazos st, houston, tx 77006, usa",Google Verified Location
589,Golden Spur,(Beer only),2400 Brazos,Houston,TX,"(W) - Western or coyboy types,(*) - Very popular",Bars/Clubs,NA,11/8/2019 11:59am,11/8/2019 12:26pm,1976,"2400 Brazos, Houston, TX",-95.3777197,29.7491452,"2400 brazos st, houston, tx 77006, usa",Google Verified Location
767,Levi's,(Cruisy) (also Eagle Leathers Shop),2400 Brazos,Houston,TX,"(*) - Very popular,(W) - Western or coyboy types,(PT) - Pool Table","Bars/Clubs,Cruising Areas",,12/5/2019 6:30pm,12/16/2019 3:17pm,1978,"2400 Brazos, Houston, TX",-95.3777197,29.7491452,"2400 brazos st, houston, tx 77006, usa",Google Verified Location
745,Carter's Adult Book Store,,2819 Louisiana,Houston,TX,,Book Store,,12/5/2019 6:22pm,12/16/2019 2:05pm,1978,"2819 Louisiana, Houston, TX",-95.377785,29.7455825,"2819 louisiana st, houston, tx 77006, usa",Google Verified Location
257,Blue Star,(after hours),800 Elgin,Houston,TX,"""(C) - Coffee, soft drinks and sometimes food -- usually open late after bars have closed""",Bars/Clubs,,8/31/2019 11:17am,8/31/2019 11:50am,1971,"800 Elgin, Houston, TX",-95.3782512,29.7419606,"800 elgin st, houston, tx 77006, usa",Google Verified Location
239,Blue Star,(After hours),800 Elgin,Houston,TX,"""(C) - Coffee, soft drinks and sometimes snacks""",Bars/Clubs,NA,9/7/2019 2:03pm,9/8/2019 12:00am,1970,"800 Elgin, Houston, TX",-95.3782512,29.7419606,"800 elgin st, houston, tx 77006, usa",Google Verified Location
220,Blue Star,,800 Elgin,Houston,TX,"""(C) - Coffee, soft drinks and sometimes snacks""",Bars/Clubs,NA,8/13/2019 2:17pm,8/13/2019 2:50pm,1969,"800 Elgin, Houston, TX",-95.3782512,29.7419606,"800 elgin st, houston, tx 77006, usa",Google Verified Location
918,Studz News,('Flicks' & cruisy arcade),1132 Alabama,Houston,TX,(*) - Very popular,Book Store,,12/6/2019 4:02pm,12/6/2019 6:38pm,1980,"1132 Alabama, Houston, TX",-95.3786785,29.736798,"1132 alabama st, houston, tx 77004, usa",Google Verified Location
792,Studz News,( 'Flicks ' - cruisy arcade),1132 Alabama,Houston,TX,(*) - Very popular,"Cruising Areas,Theatre",,10/25/2019 7:43pm,12/18/2019 2:37pm,1979,"1132 Alabama, Houston, TX",-95.3786785,29.736798,"1132 alabama st, houston, tx 77004, usa",Google Verified Location
466,Tradewinds,,706 Elgin,Houston,TX,(M) - Mixed Crowds,Restaurant,NA,10/1/2019 4:50pm,10/28/2019 9:35am,1973,"706 Elgin, Houston, TX",-95.3789998,29.7425296,"706 elgin st, houston, tx 77006, usa",Google Verified Location
136,Joker Lounge,,706 Elgin,Houston,TX,,Bars/Clubs,NA,8/19/2019 12:56am,9/7/2019 2:21pm,1965,"706 Elgin, Houston, TX",-95.3789998,29.7425296,"706 elgin st, houston, tx 77006, usa",Google Verified Location
657,House of Scorpio,(Books),706 Elgin,Houston,TX,,Book Store,NA,11/8/2019 7:53pm,11/10/2019 1:46pm,1977,"706 Elgin, Houston, TX",-95.3789998,29.7425296,"706 elgin st, houston, tx 77006, usa",Google Verified Location
259,Tradewinds,,706 Elgin,Houston,TX,(M) - Mixed Crowds,Bars/Clubs,NA,9/7/2019 2:03pm,9/8/2019 12:00am,1970,"706 Elgin, Houston, TX",-95.3789998,29.7425296,"706 elgin st, houston, tx 77006, usa",Google Verified Location
280,Tradewind's,,706 Elgin,Houston,TX,,Bars/Clubs,,8/31/2019 11:17am,8/31/2019 11:50am,1971,"706 Elgin, Houston, TX",-95.3789998,29.7425296,"706 elgin st, houston, tx 77006, usa",Google Verified Location
356,Tradewinds,,706 Elgin,Houston,TX,(M) - Mixed Crowds,Bars/Clubs,NA,9/13/2019 1:51pm,10/28/2019 9:27am,1972,"706 Elgin, Houston, TX",-95.3789998,29.7425296,"706 elgin st, houston, tx 77006, usa",Google Verified Location
2725,Depository II ,(New location for this  'super bar ' with (HIP) (YC) (Some G) (Disco) (D) (E) & (AH) until 4 a.m.) ,401 McGowan at Bagby ,Houston,TX,"(*) - Very popular,(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(D) - Dancing,(E) - Entertainment,(AH) - After Hours,""(G) - Girls, but rarely exclusively""",Bars/Clubs,,,,1978,"401 McGowan at Bagby , Houston, TX",-95.379254,29.74849,unclear_coded_by_hand,Verified Location
1366,Light Co. ,(Some G) (Disco) ,401 McGowan at Bagby ,Houston,TX,"(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(D) - Dancing,""(G) - Girls, but rarely exclusively""",Bars/Clubs,,,,1979,"401 McGowan at Bagby , Houston, TX",-95.379254,29.74849,unclear_coded_by_hand,Verified Location
744,After Dark Book Shop & Film Gallery,(Cruisy),3400 Travis,Houston,TX,(*) - Very popular,"Book Store,Cruising Areas",,10/25/2019 7:25pm,12/18/2019 3:13pm,1979,"3400 Travis, Houston, TX",-95.3793348,29.7409382,"3400 travis st, houston, tx 77002, usa",Google Verified Location
443,Hi Kamp Klub,(some (G)),3400 Travis,Houston,TX,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular,""(G) - Girls, but seldom exclusively""",Bars/Clubs,NA,10/1/2019 4:35pm,12/18/2019 12:25pm,1973,"3400 Travis, Houston, TX",-95.3793348,29.7409382,"3400 travis st, houston, tx 77002, usa",Google Verified Location
908,Oscar Wilde Book Store,('Flicks' and wild back room),3400 Travis,Houston,TX,(*) - Very popular,"Book Store,Cruising Areas",,12/6/2019 4:02pm,12/6/2019 6:06pm,1980,"3400 Travis, Houston, TX",-95.3793348,29.7409382,"3400 travis st, houston, tx 77002, usa",Google Verified Location
347,Hi Kamp Klub,,3400 Travis,Houston,TX,"(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(D) - Dancing,(*) - Very popular",Bars/Clubs,,12/17/2019 9:52am,12/17/2019 9:52am,1975,"3400 Travis, Houston, TX",-95.3793348,29.7409382,"3400 travis st, houston, tx 77002, usa",Google Verified Location
488,Hi Kamp Club,,3400 Travis,Houston,TX,"(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy,(B) - Blacks frequent",Restaurant,,9/7/2019 9:49am,9/7/2019 10:55am,1974,"3400 Travis, Houston, TX",-95.3793348,29.7409382,"3400 travis st, houston, tx 77002, usa",Google Verified Location
335,Hi Kamp Klub,,3400 Travis,Houston,TX,,Bars/Clubs,NA,9/13/2019 1:39pm,10/28/2019 9:27am,1972,"3400 Travis, Houston, TX",-95.3793348,29.7409382,"3400 travis st, houston, tx 77002, usa",Google Verified Location
593,Hi Kamp Klub,,3400 Travis,Houston,TX,"(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(D) - Dancing,(*) - Very popular","Bars/Clubs,Restaurant",NA,11/8/2019 11:59am,11/10/2019 1:35pm,1976,"3400 Travis, Houston, TX",-95.3793348,29.7409382,"3400 travis st, houston, tx 77002, usa",Google Verified Location
739,After Dark Book Shop & Film Gallery,(Cruisy),3400 Travis,Houston,TX,(*) - Very popular,"Book Store,Theatre,Cruising Areas",,12/5/2019 6:22pm,12/16/2019 3:17pm,1978,"3400 Travis, Houston, TX",-95.3793348,29.7409382,"3400 travis st, houston, tx 77002, usa",Google Verified Location
755,French Quarter All Male Theatre,,3201 Louisiana,Houston,TX,,Theatre,,12/5/2019 6:26pm,12/16/2019 3:22pm,1978,"3201 Louisiana, Houston, TX",-95.379478,29.7425336,"3201 louisiana st, houston, tx 77006, usa",Google Verified Location
887,French Quarter All Male Theatre,('Wild back room'),3201 Louisiana,Houston,TX,(*) - Very popular,"Theatre,Cruising Areas",,12/6/2019 4:02pm,12/6/2019 5:52pm,1980,"3201 Louisiana, Houston, TX",-95.379478,29.7425336,"3201 louisiana st, houston, tx 77006, usa",Google Verified Location
761,French Quarter All Male Theatre,,3201 Louisiana,Houston,TX,,Theatre,,10/25/2019 7:39pm,10/28/2019 9:56am,1979,"3201 Louisiana, Houston, TX",-95.379478,29.7425336,"3201 louisiana st, houston, tx 77006, usa",Google Verified Location
3308,Steak 'n' Egg,,Louisiana & Elgin,Houston,TX,"(M) - Mixed Crowds - Some Straights,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,,,1980,"Louisiana & Elgin, Houston, TX",-95.379648,29.743207,unclear_coded_by_hand,Verified Location
