ID,title,status,description,streetaddress,Lat/lon,city,Year,state,amenityfeatures,type,unclearaddress,unclear type,notes,dateadded,lastmodified
1269,Manspace,Found,5524 Santa Monica Blvd. & 309 S. Orlando (Some SM) (Baths),5524 Santa Monica Blvd,"34.090558,-118.310015",Hollywood,1980,CA,"(P) - Private club - Inquire locally to admission,""(FFA) - Final Faith of America, or ask your friendly SM Serviceman""",Baths,checked,,,2/28/2020 9:32am,2/28/2020 1:12pm
1303,The Toilet ,General City Coordinates Used,(Telephone club) (415) 826-8072 ,," 37.77493,-122.419415",San Francisco,1980,CA,(P) - Private club - Inquire locally to admission,Bars/Clubs,,,,2/28/2020 11:10am,2/28/2020 1:12pm
1299,Torry Pines Beach St. Park ,Found,Blacks Beach - a half hour walk from parking lot to base of golf course,,"32.933677,-117.260678",San Diego ,1980,CA,"Cruisy Area,(BA) - Bare-ass (Usually nude beach)",Cruising Areas,,,,2/28/2020 11:10am,2/28/2020 1:12pm
1302,Echo Park,Found,(sure suicide),,"34.078159,-118.260557",Echo Park,1980,CA,"Cruisy Area,(AYOR) -  At Your Own Risk - Dangerous - Usually Fuzz",Cruising Areas,,,,2/28/2020 11:10am,2/28/2020 1:12pm
1301,Main St. ,Found,'Hustlers' - betw. 4th & 6th Sts.,,"34.046677,-118.248553",Los Angeles ,1980,CA,Cruisy Area,Cruising Areas,,,Approximate. Pin in middle of block between 4th and 6th on main.,2/28/2020 11:10am,2/28/2020 1:12pm
1300,Val du Val's School of FFA Instruction,General City Coordinates Used,621-3549,," 37.77493,-122.419415",San Francisco,1980,CA,Cruisy Area,Cruising Areas,,,,2/28/2020 11:10am,2/28/2020 1:12pm
1151,Central Park,Found,,21st & 'R' St.,"35.378109,-119.009455",Bakersfield,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:21pm,2/28/2020 1:12pm
1172,Griffith Park,Found,"(HOT!)   near Golf Course, E. of Greek Theatre ",,"34.136554,-118.2942",Hollywood,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1181,West St. Beach,General City Coordinates Used,(So. Laguna),near Laguna Royal Motel,"33.542719,-117.785357",Laguna Beach ,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1243,Lion Pub,Found,,Sacramento & Divisadero,"37.789009,-122.44061",San Francisco,1975,CA,(HIP) - Heads frequent,Bars/Clubs,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1209,Truck Stop,General City Coordinates Used,on U.S. 101 just So. of Burlingame (east side),," 37.485215,-122.236355",Redwood City,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1222,Mission Beach,Found,behind Belmont Amusement Park,,"32.770084,-117.253266",San Diego ,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1244,Miracle Mile,Found,,Folsom betw. 6th & 12th,"37.775037,-122.410441",San Francisco,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1188,Detour,Found,(Looks promising),"1089 Manzanita, near Sunset & Santa Monica","34.092929,-118.281367",Los Angeles ,1975,CA,(W) - Western or coyboy types,Bars/Clubs,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1217,Balboa Park,Found,(HOT),,"32.734148,-117.144553 ",San Diego ,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1159,Sandy's Lounge ,Found,,7th & Main,"39.726907,-121.83645",Chico,1975,CA,(M) - Mixed Crowds - Some Straights,Bars/Clubs,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1193,Ventura Blvd.,Found,by car from Studio City to Sherman Oaks,,"34.145714,-118.418022",Los Angeles ,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1176,Santa Monica Blvd.,Found,Hitch-hikers W. of Fairfax,,"34.090881,-118.361431",Hollywood,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1203,Astrinsky's,General City Coordinates Used,3 Mi. So. of town,,"40.209166,-123.786058",Phillipsville,1975,CA,"(M) - Mixed Crowds - Some Straights,(HIP) - Heads frequent",Bars/Clubs,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1199,Wharf No. 2,Found,,,"36.602037,-121.889784",Monterey,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1213,Fremont Park,Found,,,"38.571085,-121.489042",Sacramento ,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1187,Buddy and Mathew of Glendale,General City Coordinates Used,,,"34.052234,-118.243685 ",Los Angeles ,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1162,Magic Forest ,Found,(May be closing),Railroad Ave. at Jensen Overpass,"36.706883,-119.766056",Fresno ,1975,CA,,Bars/Clubs,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1156,Bear Wallow Ranch,General City Coordinates Used,"Call (707) 895-3435 for reservations & directions. P.O. Box 476, Boonville, CA",," 39.008975,-123.367155",Boonville,1975,CA,"""(H) - Hotel, motel, or other overnight accomodations"",(BYOB) - Bring your own bottle","Hotel,Restaurant",checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1261,Fetter's Hot Springs,Found,3 Mi. No. of Boyce Hot Spring,,"38.32239,-122.489179",Sonoma,1975,CA,"""(H) - Hotel, motel, or other overnight accomodations""",Hotel,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1157,Bidwell Park,Found,Cedar Grove Area,,"39.734142,-121.830731",Chico,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1234,Club San Francisco Baths,Found,(May be opening Summer '74),8th St. at Folsom,"37.775006,-122.410084",San Francisco,1975,CA,,Baths,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1195,Seagull Inn,Found,(downstairs),Lansing & Ukiah,"39.30633,-123.798553",Mendocino,1975,CA,(M) - Mixed Crowds - Some Straights,"Bars/Clubs,Hotels",checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1260,Canyon Room,Found,,13625 Moorpark at Woodman,"34.150519,-118.430526",Sherman Oaks,1975,CA,(D) - Dancing,Restaurant,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1194,Beach area near Power Plant,Found,,,"33.884736,-118.410909",Manhattan Beach ,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1175,Robertson Blvd.,Found,'the Bushes' between Beverly and Melrose,,"34.079078,-118.384466",Hollywood,1975,CA,Cruisy Area,Cruising Areas,checked,,Approximate. Pin for middle of Robertson between Melrose and Beverly.,2/27/2020 6:22pm,2/28/2020 1:12pm
1184,Granada Beach & Parking Lot,Found,,,"33.754667,-118.139058",Long Beach,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1255,Hitch-hikers,Found,(late afternoons),on U.S. 101 nr. State St.,"34.415519,-119.693381",Santa Barbara,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1171,Cahuenga 'hustlers' between Hollywood and Sunset,Found,,," 34.0995,-118.329354",Hollywood,1975,CA,Cruisy Area,Cruising Areas,checked,,Approximate. Pin in the middle of the block on Cahuenga between Hollywood Blvd and Sunset.,2/27/2020 6:22pm,2/28/2020 1:12pm
1197,Del Monte Beach,Found,,,"36.605522,-121.868915",Monterey,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1178,Sunset Blvd.,Found,"Hitch-hikers, W. of Highland",,"34.097726,-118.338547",Hollywood,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1226,U.C.S.D. Campus,Found,"Gym, Sauna & library (4th floor)",,"32.88006,-117.234013",San Diego ,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1254,Twin Peaks Tavern,Found,,Castro & Market,"37.762738,-122.435208",San Francisco,1975,CA,(*) - Very popular,Bars/Clubs,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1177,Selma Ave.,Found,"Near YMCA (sure suicide - (very, very HOT!)",,"34.099781,-118.33257",Hollywood,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1238,End Up,Found,,6th & Harrison,"37.777288,-122.40408",San Francisco,1975,CA,"(D) - Dancing,(*) - Very popular",Bars/Clubs,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1198,Eddie's,Found,,Franklin & Tyler,"36.599829,-121.893441",Monterey,1975,CA,"(M) - Mixed Crowds - Some Straights,""(C) - Coffee, soft drinks and sometimes snacks""",Restaurant,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1242,Legg's Ice Rink,Found,,,"37.775598,-122.418742 ",San Francisco,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1220,Broadway Pier,Found,,,"32.715823,-117.173729",San Diego ,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1249,Seawall,Found,,,"37.801829,-122.400446",San Francisco,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1250,Strand Theatre,Found,,,"37.779736,-122.413043",San Francisco,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1204,Park along river,Found,2 blocks E. of Main St. (early evenings),,"40.174536,-122.229586",Red Bluff,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1229,'The Strip',Found,"Market St. from Van Ness to Castro St. by cars, walking or hitching",,"37.771246,-122.423857",San Francisco,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1227,Y.M.C.A.,Found,(Armed Services),,"32.716003,-117.167788",San Diego ,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1232,Cal St. Univ.,Found,Liberal & Creative Arts Bldgs.,,"37.724149,-122.47994",San Francisco,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1214,Caravan,Found,,,"36.676038,-121.652417",Salinas,1975,CA,"(M) - Mixed Crowds - Some Straights,(RT) - 'Raunchy types' - downtown type places - often hustlers",Bars/Clubs,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1253,Truck Stop,Found,"(Burke's) (Open 24 hrs.)
",14th & Market," 37.767756,-122.428554 ",San Francisco,1975,CA,"(*) - Very popular,""(C) - Coffee, soft drinks and sometimes snacks""",Restaurant,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1179,Beach & Boardwalk near Jct. of Coast Hwy. & Laguna Canyon Rd.,Found,,,"33.531121,-117.77548",Laguna Beach ,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1211,'K' St. Mall,Found,,,"38.573139,-121.471161",Sacramento ,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1219,Broadway ,Found,Plaza to YMCA,,"32.715823,-117.173729",San Diego ,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1155,Lake Temascal Regional Park & Beach,Found,,,"37.845729,-122.229449",Berkeley,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1174,Orlando Baths,Found,,309 S. Orlando at 3rd.,"34.072678,-118.373418",Hollywood,1975,CA,(P) - Private club - Inquire locally to admission,Baths,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1237,Downtown Airlines Bus Terminal,General City Coordinates Used,basement,,"37.77493,-122.419415 ",San Francisco,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1192,Silver Saddle Baths,Found,,Sunset & Fountain,"34.09582,-118.284116",Los Angeles ,1975,CA,(P) - Private club - Inquire locally to admission,Baths,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1257,'Muscle Beach',Found,,," 33.985382,-118.472509",Santa Monica,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1182,'MIlk Run',General City Coordinates Used,,,"33.77005,-118.193739",Long Beach,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1208,Coyote Point,Found,beach & parking lot - off Bayshore (U.S. 101) betw. Burlingame & San Mateo,,"37.587268,-122.319101",Redwood City,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1202,Vicinity of City Hall,Found,,,"34.147692,-118.14327 ",Pasadena,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1235,Devils Slide,General City Coordinates Used,,So. on Hwy 1,"37.77493,-122.419415 ",San Francisco,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1230,Bo Jangles,Found,(Disco),Ellis & Larkin St.,"37.784248,-122.41774 ",San Francisco,1975,CA,"(B) - Blacks frequent,(D) - Dancing,(*) - Very popular",Bars/Clubs,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1158,Nashville West,Found,(bar only),1st or 2nd between Main & Broadway," 39.730372,-121.841218",Chico,1975,CA,"(HIP) - Heads frequent,(M) - Mixed Crowds - Some Straights,(YC) - Young and/or collegiate types",Bars/Clubs,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1206,Beach opposite City Park,General City Coordinates Used,,,"33.845114,-118.388513",Redondo Beach,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1228,'Polk Strasse',Found,,Polk St. between Post and Union,"37.787538,-122.414642",San Francisco,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1200,Lake Merritt,Found,,,"37.801239,-122.258299",Oakland,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1160,Chapultepec Park,General City Coordinates Used,,,"32.792,-115.563051",El Centro,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1189,Echo Park,Found,(HOT!),,"34.078159,-118.260557",Los Angeles ,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1207,Copper Shield,Found,El Camino Real at Roosevelt,,"37.479098,-122.225575",Redwood City,1975,CA,"(M) - Mixed Crowds - Some Straights,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1216,'Rest Stop',General City Coordinates Used,"on N. side of I-10, between Fontana & Ontario",,"34.108345,-117.289765",San Bernardino,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1196,Windjammer Cove Inn,General City Coordinates Used,6 Mi. S. in Albion,,"39.307674,-123.799459",Mendocino,1975,CA,(M) - Mixed Crowds - Some Straights,Restaurant,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1190,Horizon,Found,,Washington & 6th Ave.,"34.0399,-118.32366",Los Angeles ,1975,CA,"(B) - Blacks frequent,(RT) - 'Raunchy types' - downtown type places - often hustlers",Bars/Clubs,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1262,Juanita's,Found,3 Mi. No. of Boyce Hot Spring,,"38.32239,-122.489179",Sonoma,1975,CA,(M) - Mixed Crowds - Some Straights,Restaurant,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1166,Rose Room,Found,,"Cren-Rose Plaza, Rosecranz at Crenshaw","33.90186,-118.326587",Hawthorne,1975,CA,"(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy,(E) - Entertainment,(*) - Very popular",Restaurant,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1161,Deer Park,General City Coordinates Used,,," 36.737798,-119.787125",Fresno ,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1186,The 'Bluffs',Found,,on a beach between Gaviota & Redondo,"33.76225,-118.162909",Long Beach,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1265,Whispering Pines Motel,Found,"20 Mi. W. on Hwy. 140 in Begintown. P.O. Box 90, Midpines, CA
",,"37.577924,-119.955536",Yosemite ,1975,CA,"""(H) - Hotel, motel, or other overnight accomodations""",Hotel,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1180,Denny's,General City Coordinates Used,,S. Coast Hwy.,"33.542719,-117.785357",Laguna Beach ,1975,CA,"(M) - Mixed Crowds - Some Straights,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1231,Buena Vista Park,Found,,,"37.768405,-122.441414",San Francisco,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1225,Torrey Pines Beach St. Park,Found,'BA' beach - a half hour walk from parking lot to base of golf course,,"32.933677,-117.260678",San Diego ,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1215,Greyhound Bus Depot,Found,,Gabilon & Salinas,"36.676038,-121.652417",Salinas,1975,CA,,Bars/Clubs,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1173,Hollywood Blvd.,Found,"Walking, hitch-hiking, or by car from Highland to Vermont (very HOT!)",,"34.101748,-118.319752",Hollywood,1975,CA,Cruisy Area,Cruising Areas,checked,,Approximate. Pin in middle of Hollywood between HIghland and Vermont.,2/27/2020 6:22pm,2/28/2020 1:12pm
1252,Tenderloin,Found,'Midnight Cowboys' at Flagg Bros. 'corner',Mason & Market Sts.,"37.784269,-122.409526",San Francisco,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1240,Hob Nob Lounge,Found,,Geary & Leavenworth," 37.786631,-122.415005",San Francisco,1975,CA,,Bars/Clubs,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1205,Alondra Park,Found,,,"33.88946,-118.330907",Redondo Beach,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1248,San Gregorio 'BA' Beach,Found,,S. on Hwy 1,"37.322999,-122.403308",San Francisco,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1201,San Onofre Beach State Park,Found,south end near Camp Pendleton,,"33.372808,-117.565601",Oceanside,1975,CA,"(BA) - Bare-ass (Usually nude beach),Cruisy Area",Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1263,Wildwood Ranch,Found,"(A resort 69 mi. No. of S.F. in Sonoma county - write P.O. Box 31384, San Francisco, CA 94131)",," 38.404204,-122.540878",Sonoma,1975,CA,"""(H) - Hotel, motel, or other overnight accomodations""",Hotel,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1246,Rear End ,Found,('Truck Stop' Bar),14th & Market,"37.767734,-122.428835",San Francisco,1975,CA,,Bars/Clubs,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1191,Magnolia Park,Found,(HOT),,"34.168273,-118.338889",Los Angeles ,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1241,Lafayette Park,Found,,," 37.79165,-122.427589",San Francisco,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1185,Mike's Corral,Found,,2020 Artesia at Cherry,"33.874313,-118.16806",Long Beach,1975,CA,"(W) - Western or coyboy types,(*) - Very popular",Bars/Clubs,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1218,Brass Rail,Found,,5th & Robinson," 32.746961,-117.160405",San Diego ,1975,CA,"(D) - Dancing,(*) - Very popular",Bars/Clubs,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1239,Febe's,Found,,11th & Folsom St.,"37.771872,-122.414048",San Francisco,1975,CA,"(W) - Western or coyboy types,(*) - Very popular",Bars/Clubs,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1233,Castro St.,Found,(Castro Village),betw. 18th Market," 37.759767,-122.444146",San Francisco,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1170,Barnsdale Park,Found,,,"34.101514,-118.294245",Hollywood,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1264,T-Rooms at Camp Curry,Found,,,"37.738462,-119.574822",Yosemite ,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1223,Presidio Park,Found,,,"32.757704,-117.194589",San Diego ,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1245,Pier 54,Found,,China Basin Rd. at Pier 54,"37.771907,-122.386605",San Francisco,1975,CA,(M) - Mixed Crowds - Some Straights,Restaurant,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1163,Radio Park,Found,,1st & Clinton,"36.772278,-119.772475",Fresno ,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1164,Roeding Park,Found,,,"36.754621,-119.823507",Fresno ,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1212,Beach,Found,nr. end of N. 10th & Richards at Jct. of American & Sacramento Rivers,,"38.594811,-121.487184",Sacramento ,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1258,The Boardwalk,Found,,,"34.009923,-118.496758",Santa Monica,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1224,Sunset Cliffs Beach,Found,"'BA' at end, down around rocks",,"32.719782,-117.256428",San Diego ,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1210,M.C.C.,Found,,7th & Lemon," 33.982177,-117.371249",Riverside,1975,CA,,Church,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1167,Aloha,Found,,58 'A' St.," 37.66718,-122.099871",Hayward,1975,CA,(D) - Dancing,Bars/Clubs,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1236,Dolores Park,Found,,,"37.759586,-122.42690",San Francisco,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1183,Art Museum,Found,,,"33.763461,-118.164814 ",Long Beach,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1247,Ruby Taboo's,Found,,Columbus & Grant,"37.798178,-122.407147 ",San Francisco,1975,CA,"(M) - Mixed Crowds - Some Straights,""(G) - Girls, but seldom exclusively""",Bars/Clubs,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1251,Taste of Leather,Found,(Leather & 'toy' shop - upstairs at Febe's),11th & Folsom St.,"37.771872,-122.414048 ",San Francisco,1975,CA,,Business,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1152,Weill Park,Found,,26th & 'Q' St.,"35.383413,-119.011125",Bakersfield,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1256,Summerland Beach,Found,,,"34.420158,-119.602004",Santa Barbara,1975,CA,Cruisy Area,Cruising Areas,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
1165,Jack's Cracked Pot,General City Coordinates Used,2 1/5 mi. S. on Cal. 49,2 1/5 mi. S. on Cal. 49,"39.219061,-121.061061",Grass Valley,1975,CA,(M) - Mixed Crowds - Some Straights,Restaurant,checked,,,2/27/2020 6:22pm,2/28/2020 1:12pm
