"ID","title","type","streetaddress","city","state","description","amenityfeatures","unclear_address","Year","uncleartype","notes","Last.Modified","full.address","lon","lat","geoAddress","status"
120,"Cruisin' Central","Bars/Clubs","1011 N. Central Ave.","Phoenix","AZ","253-3376 (OC,H,S) opens 7am, Sun 10am","(OC),(H),(S)",NA,1991,NA,"","4/25/2023 9:34pm","1011 N. Central Ave. ,  Phoenix ,  AZ",-112.0735561,33.4593182,"1011 n central ave, phoenix, az 85004, usa","Geocoded"
119,"Charlie’s","Bars/Clubs","727 W. Camelback Rd.","Phoenix","AZ","265-0224 cloggers, patio, home of the AZ Gay Rodeo, noon- lam, Sun Brunch","(CW),(*)",NA,1991,NA,"","4/25/2023 9:34pm","727 W. Camelback Rd. ,  Phoenix ,  AZ",-112.0836713,33.5089763,"727 w camelback rd, phoenix, az 85013, usa","Geocoded"
125,"Mr. Mister's","Bars/Clubs","1019 E. Indian School Rd.","Phoenix","AZ","(D,E) 277 1821 noon-lam","(D),(E)",NA,1991,NA,"","4/25/2023 9:34pm","1019 E. Indian School Rd. ,  Phoenix ,  AZ",-112.0597,33.4943076,"1019 e indian school rd, phoenix, az 85014, usa","Geocoded"
124,"Little Jim's 307","Bars/Clubs","222 E. Roosevelt 252-0001","Phoenix","AZ","open 6am-lam","(S)",NA,1991,NA,"","4/25/2023 9:34pm","222 E. Roosevelt 252-0001 ,  Phoenix ,  AZ",-112.06993,33.459109,"222 e roosevelt st 252 0001, phoenix, az 85004, usa","Geocoded"
123,"J'Bee's","Bars/Clubs","155 W. Camelback Rd.","Phoenix","AZ","to open spring 1990","(D),(S)",NA,1991,NA,"","4/25/2023 9:34pm","155 W. Camelback Rd. ,  Phoenix ,  AZ",-112.0770364,33.5089721,"155 w camelback rd, phoenix, az 85013, usa","Geocoded"
129,"Trax","Bars/Clubs","1724 E. McDowell","Phoenix","AZ","254-0231 (*D,L,LV,YC,AH) 2pm-lam Sun-Thur, 2pm-3:30am Fri & Sat","(*),(D),(L),(LV),(YC),(AH)",NA,1991,NA,"","4/25/2023 9:34pm","1724 E. McDowell ,  Phoenix ,  AZ",-112.0445398,33.4660592,"1724 e mcdowell rd, phoenix, az 85006, usa","Geocoded"
128,"Rocky RacKoon's Saloon & Eatery","Bars/Clubs","4622 N. 7th St.","Phoenix","AZ","248-9609 bar & restaurant, lla m -la m","(MW)",NA,1991,NA,"","4/25/2023 9:34pm","4622 N. 7th St. ,  Phoenix ,  AZ",-112.0653062,33.5044119,"4622 n 7th st, phoenix, az 85014, usa","Geocoded"
126,"Nu Towne","Bars/Clubs","5002 E. Van Buren","Phoenix","AZ","267-9959 open 10am-1am, popular Sun & Tues","(YC)",NA,1991,NA,"","4/25/2023 9:34pm","5002 E. Van Buren ,  Phoenix ,  AZ",-111.9739771,33.4514023,"5002 e van buren st, phoenix, az 85008, usa","Geocoded"
127,"Preston's","Bars/Clubs","4102 E. Thomas Rd.","Phoenix","AZ","224-5778 bar/restaurant, open til 3am","(*),(MW),(D),(AH)",NA,1991,NA,"","4/25/2023 9:34pm","4102 E. Thomas Rd. ,  Phoenix ,  AZ",-111.9927241,33.4807168,"wagon wheel shopping center, 4102 e thomas rd, phoenix, az 85018, usa","Geocoded"
132,"Gentry","Restaurants & Cafes","4523 N. 16th St.","Phoenix","AZ","274-1288 (MX,E,P) cocktails, 11:30am-lpm","(MX),(E),(P)",NA,1991,NA,"","4/25/2023 9:34pm","4523 N. 16th St. ,  Phoenix ,  AZ",-112.047203,33.5027809,"4523 n 16th st, phoenix, az 85016, usa","Geocoded"
130,"Winks","Bars/Clubs","5707 N. 7th St.","Phoenix","AZ","265-9002 piano bar, live entertainment, lunch 11:30-2:30pm, Sun Brunch","(*),(E)",NA,1991,NA,"","4/25/2023 9:34pm","5707 N. 7th St. ,  Phoenix ,  AZ",-112.064718,33.5205184,"5707 n 7th st, phoenix, az 85014, usa","Geocoded"
131,"Cactus Cafe","Restaurants & Cafes","4102 E. Thomas Rd.","Phoenix","AZ","(at Preston's bar) Southwestern cuisine, closed Mon & Tues, opens 5pm","",NA,1991,NA,"","4/25/2023 9:34pm","4102 E. Thomas Rd. ,  Phoenix ,  AZ",-111.9927241,33.4807168,"wagon wheel shopping center, 4102 e thomas rd, phoenix, az 85018, usa","Geocoded"
133,"Flex Complex","Gym/Health Clubs","1517 S. Black Canyon Hwy.","Phoenix","AZ","(access road) 271-9011 (PC,SW) steam","(PC),(SW)",NA,1991,NA,"","4/25/2023 9:34pm","1517 S. Black Canyon Hwy. ,  Phoenix ,  AZ",-112.1072675,33.4337502,"1517 s black canyon hwy, phoenix, az 85009, usa","Geocoded"
134,"Humanspace Books Inc","Book Stores or Retail Shops","1617 N. 32nd St. #5","Phoenix","AZ","220-4419 alternative lifestyle, gay men's titles, thorough AIDS section","",NA,1991,NA,"","4/25/2023 9:34pm","1617 N. 32nd St. #5 ,  Phoenix ,  AZ",-112.0125818,33.4667912,"1617 n 32nd st #5, phoenix, az 85008, usa","Geocoded"
135,"Tuff Stuff","Book Stores or Retail Shops","1714 E. McDowell Rd.","Phoenix","AZ","254-9651 leather shop Tues-Fri 10-6, Sat 10-3, clsd Sun & Mon","",NA,1991,NA,"","4/25/2023 9:34pm","1714 E. McDowell Rd. ,  Phoenix ,  AZ",-112.0449202,33.4660117,"1714 e mcdowell rd, phoenix, az 85006, usa","Geocoded"
138,"Travel Registry","Travel Agency or Tour Operators","3819 N. 3rd St.","Phoenix","AZ","263-7761","(IGTA)",NA,1991,NA,"","4/25/2023 9:34pm","3819 N. 3rd St. ,  Phoenix ,  AZ",-112.0688054,33.4918808,"3819 n 3rd st, phoenix, az 85012, usa","Geocoded"
136,"Advantage Travel","Travel Agency or Tour Operators","645 E. Missouri, Suite 181","Phoenix","AZ","230-2299","",NA,1991,NA,"","4/25/2023 9:34pm","645 E. Missouri, Suite 181 ,  Phoenix ,  AZ",-112.0656401,33.5160533,"645 e missouri ave #181, phoenix, az 85012, usa","Geocoded"
137,"FirsTravel, Ltd.","Travel Agency or Tour Operators","5150 N. 7th St.","Phoenix","AZ","265-0666","(IGTA)",NA,1991,NA,"","4/25/2023 9:34pm","5150 N. 7th St. ,  Phoenix ,  AZ",-112.0652657,33.5126408,"5150 n 7th st, phoenix, az 85012, usa","Geocoded"
140,"Casa de Cristo Evangelical Church","Religious Organizations","1029 E. Turney","Phoenix","AZ","265-2831 10am & 7pm Sun","",NA,1991,NA,"","4/25/2023 9:34pm","1029 E. Turney ,  Phoenix ,  AZ",-112.0585822,33.4993437,"1029 e turney ave, phoenix, az 85014, usa","Geocoded"
142,"MCC Gentle Shepherd","Religious Organizations","3425 E. Mountain View Blvd.","Phoenix","AZ","996-7644 10:30am Sun","",NA,1991,NA,"","4/25/2023 9:34pm","3425 E. Mountain View Blvd. ,  Phoenix ,  AZ",-112.0067203,33.5750166,"3425 e mountain view rd, phoenix, az 85028, usa","Geocoded"
143,"Oasis MCC","Religious Organizations","2405 E. Coronado","Phoenix","AZ","11am Sun","",NA,1991,NA,"","4/25/2023 9:34pm","2405 E. Coronado ,  Phoenix ,  AZ",-112.0291698,33.4671725,"2405 e coronado rd, phoenix, az 85008, usa","Geocoded"
146,"Book Cellar","Erotica","#2 2103 W. Camelback Rd.","Phoenix","AZ","249-9788 books, etc., open 24hrs","",NA,1991,NA,"","4/25/2023 9:34pm","#2 2103 W. Camelback Rd. ,  Phoenix ,  AZ",-112.1044816,33.5093936,"2103 w camelback rd, phoenix, az 85015, usa","Geocoded"
147,"Castle Boutique","Erotica","5501 E. Washington","Phoenix","AZ","231-9837 open 24hrs","",NA,1991,NA,"","4/25/2023 9:34pm","5501 E. Washington ,  Phoenix ,  AZ",-111.9630151,33.4450894,"5501 e washington st, phoenix, az 85034, usa","Geocoded"
148,"International Bookstore","Erotica","3640 E. Thomas Rd.","Phoenix","AZ","955- 2000 large gay selection, 8am-2:30am","",NA,1991,NA,"","4/25/2023 9:34pm","3640 E. Thomas Rd. ,  Phoenix ,  AZ",-112.0026216,33.4807299,"3640 e thomas rd, phoenix, az 85018, usa","Geocoded"
149,"Modern World","Erotica","1812 E. Apache, Tempe","Phoenix","AZ","967-9052 gay/ lesbian selection, open 24hrs","",NA,1991,NA,"","4/25/2023 9:34pm","1812 E. Apache, Tempe ,  Phoenix ,  AZ",-111.9083036,33.4150236,"1812 e apache blvd, tempe, az 85281, usa","Geocoded"
151,"Zorba's Adult Book Shop","Erotica","2924 N. Scottsdale Rd.,Scottsdale","Phoenix","AZ","941-9891 24hrs, videos, etc.","",NA,1991,NA,"","4/25/2023 9:34pm","2924 N. Scottsdale Rd.,Scottsdale ,  Phoenix ,  AZ",-111.9266551,33.4812099,"2924 n scottsdale rd, scottsdale, az 85251, usa","Geocoded"
150,"Pleasure Palace","Erotica","1524 E. Van Buren","Phoenix","AZ","262-9942 24hrs","",NA,1991,NA,"","4/25/2023 9:34pm","1524 E. Van Buren ,  Phoenix ,  AZ",-112.0478637,33.451564,"1524 e van buren st, phoenix, az 85006, usa","Geocoded"
158,"Oak Creek Owl Restaurant & Cocktail Room","Restaurants & Cafes","329 Hwy. 179","Sedona","AZ","282-3532 (MX,MW)","(MX),(MW)",NA,1991,NA,"","4/25/2023 9:34pm","329 Hwy. 179 ,  Sedona ,  AZ",-111.7630853,34.8631731,"329 az-179, sedona, az 86336, usa","Geocoded"
162,"Hacienda del Sol Guest Ranch Resort","Accommodations","5601 N. Haci­enda del Sol Rd.","Tucson","AZ","299-1501 44 acre complex, horseback riding & tennis","(MX),(MW),(SW),(F)",NA,1991,NA,"","4/25/2023 9:34pm","5601 N. Haci­enda del Sol Rd. ,  Tucson ,  AZ",-110.9152664,32.3043956,"5601 n hacienda del sol rd, tucson, az 85718, usa","Geocoded"
163,"Back Pocket","Bars/Clubs","2921 N. 1st Ave.","Tucson","AZ","(atJoshua Tree bar) 622-6233 quiet bar","",NA,1991,NA,"","4/25/2023 9:34pm","2921 N. 1st Ave. ,  Tucson ,  AZ",-110.9614239,32.2607871,"2921 n 1st ave, tucson, az 85719, usa","Geocoded"
165,"Graduate","Cruising Areas,Bars/Clubs","23 W. University Ave.","Tucson","AZ","622-9233 11am-1am Mon-Sun, cruise bar","",NA,1991,NA,"","4/25/2023 9:34pm","23 W. University Ave. ,  Tucson ,  AZ",-110.9724985,32.231604,"23 w university blvd, tucson, az 85705, usa","Geocoded"
166,"It's About Time","Bars/Clubs","616 N. 4th Ave.","Tucson","AZ","(IBT's)882-3053 noon-1am","(*),(D)",NA,1991,NA,"","4/25/2023 9:34pm","616 N. 4th Ave. ,  Tucson ,  AZ",-110.9654055,32.2295467,"616 n 4th ave, tucson, az 85705, usa","Geocoded"
164,"Congress Tap Room","Bars/Clubs","311 E. Congress","Tucson","AZ","(inside Congress Hotel) 622-8848 11am -1am Mon-Sat, noon- lam Sun","(MX),(OC)",NA,1991,NA,"","4/25/2023 9:34pm","311 E. Congress ,  Tucson ,  AZ",-110.9668233,32.222337,"311 e congress st, tucson, az 85701, usa","Geocoded"
167,"Joshua Tree","Bars/Clubs","2921 N. 1st Ave.","Tucson","AZ","622-6233 noon- 1am, patio, stage, steak dinner Sun","(*),(YC),(D)",NA,1991,NA,"","4/25/2023 9:34pm","2921 N. 1st Ave. ,  Tucson ,  AZ",-110.9614239,32.2607871,"2921 n 1st ave, tucson, az 85719, usa","Geocoded"
169,"Rumorhazzit","Bars/Clubs","2222 N. Stone","Tucson","AZ","791-0309 noon-1am","(MW),(D),(V)",NA,1991,NA,"","4/25/2023 9:34pm","2222 N. Stone ,  Tucson ,  AZ",-110.9716704,32.2487613,"2222 n stone ave, tucson, az 85705, usa","Geocoded"
168,"Rainbow Room","Bars/Clubs","3455 E. Grant Rd.","Tucson","AZ","327-3390 noon-1am","(D),(S)",NA,1991,NA,"","4/25/2023 9:34pm","3455 E. Grant Rd. ,  Tucson ,  AZ",-110.9188801,32.2509179,"3455 e grant rd, tucson, az 85716, usa","Geocoded"
171,"Books Brothers","Book Stores or Retail Shops","3242 E. Speedway Blvd.","Tucson","AZ","326-3332 gen. bookstore with gay/lesbian section","",NA,1991,NA,"","4/25/2023 9:34pm","3242 E. Speedway Blvd. ,  Tucson ,  AZ",-110.9238261,32.2357585,"3242 e speedway blvd, tucson, az 85716, usa","Geocoded"
172,"Fantasy Travel","Travel Agency or Tour Operators","610 E. Knox Dr.","Tucson","AZ","293-2620 8:30am- 5:30pm Mon-Fri, 9am-lpm Sat","",NA,1991,NA,"","4/25/2023 9:34pm","610 E. Knox Dr. ,  Tucson ,  AZ",-110.9613979,32.2773106,"610 e knox dr, tucson, az 85705, usa","Geocoded"
170,"Blue Willow","Restaurants & Cafes","2616 N. Campbell","Tucson","AZ","795-8736 health foods","(MX),(MW)",NA,1991,NA,"","4/25/2023 9:34pm","2616 N. Campbell ,  Tucson ,  AZ",-110.9435241,32.254416,"2616 n campbell ave, tucson, az 85719, usa","Geocoded"
173,"Cornerstone Fellowship","Religious Organizations","3333 E. Grant Rd.","Tucson","AZ","881-3519 10:30am Sun","",NA,1991,NA,"","4/25/2023 9:34pm","3333 E. Grant Rd. ,  Tucson ,  AZ",-110.921928,32.2510949,"3333 e grant rd, tucson, az 85716, usa","Geocoded"
176,"MCC","Religious Organizations","560 S. Stone Ave.","Tucson","AZ","622-4536 10:45am & 5:30pm Sun","",NA,1991,NA,"","4/25/2023 9:34pm","560 S. Stone Ave. ,  Tucson ,  AZ",-110.9702067,32.214163,"560 s stone ave, tucson, az 85701, usa","Geocoded"
179,"Caesar's Book Store","Erotica","2540 N. Oracle Rd.","Tucson","AZ","622-9479","",NA,1991,NA,"","4/25/2023 9:34pm","2540 N. Oracle Rd. ,  Tucson ,  AZ",-110.977744,32.2529397,"2540 n oracle rd, tucson, az 85705, usa","Geocoded"
180,"Speedway Books & Video","Erotica","3660 E. Speedway Blvd.","Tucson","AZ","795-7467","",NA,1991,NA,"","4/25/2023 9:34pm","3660 E. Speedway Blvd. ,  Tucson ,  AZ",-110.9143035,32.2356435,"3660 e speedway blvd, tucson, az 85716, usa","Geocoded"
181,"Tropicana Adult Bookstore","Erotica","617 W. Miracle Mile","Tucson","AZ","622-2289","",NA,1991,NA,"","4/25/2023 9:34pm","617 W. Miracle Mile ,  Tucson ,  AZ",-110.981702,32.260577,"617 w miracle mile, tucson, az 85705, usa","Geocoded"
178,"The Bookstore Southwest","Erotica","5754 E. Speedway Blvd.","Tucson","AZ","790-1550 24hrs","",NA,1991,NA,"","4/25/2023 9:34pm","5754 E. Speedway Blvd. ,  Tucson ,  AZ",-110.8691063,32.235824,"5754 e speedway blvd, tucson, az 85712, usa","Geocoded"
187,"J.P.'s Cameo Lounge","Bars/Clubs","232 S. 4th Ave.","Yuma","AZ","783-9966 noon-lam","(MW),(D),(NH)",NA,1991,NA,"","4/25/2023 9:34pm","232 S. 4th Ave. ,  Yuma ,  AZ",-114.6247963,32.7226362,"232 s 4th ave, yuma, az 85364, usa","Geocoded"
188,"Owl Bookstore","Erotica","807 S. 4th Ave.","Yuma","AZ","343-1040","",NA,1991,NA,"","4/25/2023 9:34pm","807 S. 4th Ave. ,  Yuma ,  AZ",-114.6243753,32.7128294,"807 s 4th ave, yuma, az 85364, usa","Geocoded"
232,"Sure Shot","Bars/Clubs","1732 S. Euclid","Anaheim","CA","535-9439 noon-2am","(MW),(BW)",NA,1991,NA,"","4/25/2023 9:34pm","1732 S. Euclid ,  Anaheim ,  CA",-117.9406228,33.8041747,"1732 s euclid st, anaheim, ca 92802, usa","Geocoded"
233,"MCC New Covenant","Religious Organizations","2156 W. Lincoln","Anaheim","CA","776-7210 11:00am Sun, 7:30pm Wed","",NA,1991,NA,"","4/25/2023 9:34pm","2156 W. Lincoln ,  Anaheim ,  CA",-117.9575299,33.8321365,"2156 w lincoln ave, anaheim, ca 92804, usa","Geocoded"
238,"Casablanca","Bars/Clubs","1030 20th St.","Bakersfield","CA","324-1384  4pm-2am","(M),(NH)",NA,1991,NA,"","4/25/2023 9:34pm","1030 20th St. ,  Bakersfield ,  CA",-119.0137612,35.3773617,"1030 20th st, bakersfield, ca 93301, usa","Geocoded"
242,"MCC of the Harvest","Religious Organizations","2413 Alta Vista Dr.","Bakersfield","CA","327-3724 cur­rently 7pm Sun, call first for time change","",NA,1991,NA,"","4/25/2023 9:34pm","2413 Alta Vista Dr. ,  Bakersfield ,  CA",-118.993795,35.3948756,"2413 alta vista dr, bakersfield, ca 93305, usa","Geocoded"
241,"Grace Community Chapel","Religious Organizations","98 Sterling Rd.","Bakersfield","CA","(Evangelicals) 861-1180 7pm Sun","",NA,1991,NA,"","4/25/2023 9:34pm","98 Sterling Rd. ,  Bakersfield ,  CA",-118.9405595,35.3610363,"98 sterling rd, bakersfield, ca 93307, usa","Geocoded"
243,"Grapevine Entertainment Inc.","Erotica","1524 Golden State Hwy.","Bakersfield","CA","322-7300 9am-2am","",NA,1991,NA,"","4/25/2023 9:34pm","1524 Golden State Hwy. ,  Bakersfield ,  CA",-121.6873255,39.3603606,"1524 golden state hwy, gridley, ca 95948, usa","Geocoded"
244,"Wildcat Books","Erotica","2620 Chester","Bakersfield","CA","324-4243 9am-1am Mon- Thurs, Fri & Sat til 2am, Sun noon-midnight","",NA,1991,NA,"","4/25/2023 9:34pm","2620 Chester ,  Bakersfield ,  CA",-119.0324181,35.3651437,"2620 chester ln, bakersfield, ca 93304, usa","Geocoded"
251,"Pacific Center","Info Lines & Services","2712 Telegraph Ave.","Berkeley","CA","548-8283 support grps & counseling, 10-10 Mon-Fri, noon-4 Sat, 6-9 Sun","",NA,1991,NA,"","4/25/2023 9:34pm","2712 Telegraph Ave. ,  Berkeley ,  CA",-122.2593404,37.8611143,"2712 telegraph ave, berkeley, ca 94705, usa","Geocoded"
254,"Coffee Bazaar","Restaurants & Cafes","2510 Channing","Berkeley","CA","548-8220 Mon-Fri 7am-5pm, Sat 11am -4pm , Sun 10am-4pm","(MX)",NA,1991,NA,"","4/25/2023 9:34pm","2510 Channing ,  Berkeley ,  CA",-122.2582962,37.8667454,"2510 channing, 2510 channing way, berkeley, ca 94720, usa","Geocoded"
253,"Brick Hut","Restaurants & Cafes","3222 Adeline St.","Berkeley","CA","658-5555","(MX),(MW)",NA,1991,NA,"","4/25/2023 9:34pm","3222 Adeline St. ,  Berkeley ,  CA",-122.2715697,37.8501149,"3222 adeline st, berkeley, ca 94703, usa","Geocoded"
255,"Steam Works","Gym/Health Clubs","2107 4th St.","Berkeley","CA","845-8992 24hrs","(M),(PC)",NA,1991,NA,"","4/25/2023 9:34pm","2107 4th St. ,  Berkeley ,  CA",-122.2987483,37.8659665,"2107 fourth st, berkeley, ca 94710, usa","Geocoded"
256,"Cody's","Book Stores or Retail Shops","2454 Telegraph Ave.","Berkeley","CA","845-7852 general book­ store w ith gay titles","",NA,1991,NA,"","4/25/2023 9:34pm","2454 Telegraph Ave. ,  Berkeley ,  CA",-122.2587955,37.8658739,"2454 telegraph ave, berkeley, ca 94704, usa","Geocoded"
257,"Dignity East Bay","Religious Organizations","2401 LeConte","Berkeley","CA","(University Christian Church) 995-2535 mtg 5:30pm 1st & 3rd Sun, info & referral line","",NA,1991,NA,"","4/25/2023 9:34pm","2401 LeConte ,  Berkeley ,  CA",-122.2622427,37.8769183,"2401 le conte ave, berkeley, ca 94709, usa","Geocoded"
258,"MCC New Life","Religious Organizations","1823 9th St.","Berkeley","CA","843-9355 12:30pm Sun","",NA,1991,NA,"","4/25/2023 9:34pm","1823 9th St. ,  Berkeley ,  CA",-122.2947127,37.8702615,"1823 ninth st, berkeley, ca 94710, usa","Geocoded"
261,"Eagles' Nest","Accommodations","41675 Big Bear Rd.","Big Bear","CA","866-6465 B & B, year round","(MX)",NA,1991,NA,"","4/25/2023 9:34pm","41675 Big Bear Rd. ,  Big Bear ,  CA",-116.8928056,34.2431094,"41675 big bear blvd, big bear lake, ca 92315, usa","Geocoded"
264,"Ozz","Bars/Clubs","6231 Manchester Ave.","Brea","CA","522-1542 9pm-2am","(*),(MW),(D),(F),(S),(YC)",NA,1991,NA,"","4/25/2023 9:34pm","6231 Manchester Ave. ,  Brea ,  CA",NA,NA,"NA","Geocoded"
265,"Ozz Steak & Seafood (at Ozz bar)","Restaurants & Cafes","6231 Manchester Ave.","Brea","CA","11:15am-midnight, til 1am Fri & Sat, lunch-dinner. 522-1542","(MW),(E)",NA,1991,NA,"","4/25/2023 9:34pm","6231 Manchester Ave. ,  Brea ,  CA",NA,NA,"NA","Geocoded"
270,"R.J's","Bars/Clubs","900 Cherry St.","Chico","CA","893-0900 5pm- 2am Mon-Fri, Sat & Sun 2pm-2am","(*),(MW),(D),(S),(V),(YC)",NA,1991,NA,"","4/25/2023 9:34pm","900 Cherry St. ,  Chico ,  CA",-121.8415311,39.7208312,"900 cherry st, chico, ca 95928, usa","Geocoded"
274,"Sunset Point Resort","Accommodations","12037 E. Hwy. 20","Clear Lake","CA","998-9475  cabins, RV hookup, spa","(MW),(SW)",NA,1991,NA,"","4/25/2023 9:34pm","12037 E. Hwy. 20 ,  Clear Lake ,  CA",-122.775756,39.0430008,"12037 e hwy 20, lucerne, ca 95458, usa","Geocoded"
272,"Blue Fish Cove Resort","Accommodations","10573 E. Hwy. 20","Clear Lake","CA","998-1769 year round, w ith boat facilities","(MW),(SW)",NA,1991,NA,"","4/25/2023 9:34pm","10573 E. Hwy. 20 ,  Clear Lake ,  CA",-122.775756,39.0430008,"10573 e hwy 20, lucerne, ca 95458, usa","Geocoded"
273,"Lake Place Resort","Accommodations","9515 Harbor Dr.","Clear Lake","CA","Glenhaven, 998- 3331 (* ) year round","(*)",NA,1991,NA,"","4/25/2023 9:34pm","9515 Harbor Dr. ,  Clear Lake ,  CA",-122.7326847,39.0254167,"9515 harbor dr, glenhaven, ca 95443, usa","Geocoded"
275,"Thackery's Marina Inn","Accommodations","10165 Hwy 20","Clear Lake","CA","Clearlake Oaks, 998-9501  cabins, boat marina, private beach","(MX),(MW),(SW)",NA,1991,NA,"","4/25/2023 9:34pm","10165 Hwy 20 ,  Clear Lake ,  CA",-122.720233,39.0235043,"10165 state hwy 20, clearlake oaks, ca 95423, usa","Geocoded"
276,"Twin Palms Resort","Accommodations","140 Short St.","Clear Lake","CA","Box 922, 95423 998- 1970 ownership may change in 1990, call first","(MW)",NA,1991,NA,"","4/25/2023 9:34pm","140 Short St. ,  Clear Lake ,  CA",-122.6263728,38.9582307,"clearlake, ca, usa","Geocoded"
277,"Sunset Point Bar/Restauran","Restaurants & Cafes,Bars/Clubs","12037 E. Hwy 20","Clear Lake","CA","998- 3243 cocktails, seasonal hrs","(MW)",NA,1991,NA,"","4/25/2023 9:34pm","12037 E. Hwy 20 ,  Clear Lake ,  CA",-122.775756,39.0430008,"12037 e hwy 20, lucerne, ca 95458, usa","Geocoded"
281,"Zander Travel Service","Travel Agency or Tour Operators","2300 Clayton Rd. #570","Concord","CA","682-1400","(IGTA)",NA,1991,NA,"","4/25/2023 9:34pm","2300 Clayton Rd. #570 ,  Concord ,  CA",-122.0376969,37.9737442,"2300 clayton rd # 570, concord, ca 94520, usa","Geocoded"
283,"The Adult Bookstore","Erotica","2298 Monument","Concord","CA","Pleasant Hill 680-9806 8am-10:30pm","",NA,1991,NA,"","4/25/2023 9:34pm","2298 Monument ,  Concord ,  CA",-122.0356511,37.9582982,"2298 monument blvd, concord, ca 94520, usa","Geocoded"
282,"MCC Diablo Valley","Religious Organizations","2253 Concord Blvd.","Concord","CA","827-2960/TDD 827-0716 10am Sun","",NA,1991,NA,"","4/25/2023 9:34pm","2253 Concord Blvd. ,  Concord ,  CA",-122.0316694,37.976722,"2253 concord blvd, concord, ca 94520, usa","Geocoded"
3550,"Mountain Valley Men","Men's Services","P.O. Box 32","Concord","NH","03860, social group, write for info","",NA,1991,NA,"","4/25/2023 9:34pm","P.O. Box 32 ,  Concord ,  NH",-71.5375718,43.2081366,"concord, nh, usa","Geocoded"
285,"New Directions Travel Company","Travel Agency or Tour Operators","2435 E. Coast Hwy.","Corona Del Mar","CA","675-5000","(IGTA)",NA,1991,NA,"","4/25/2023 9:34pm","2435 E. Coast Hwy. ,  Corona Del Mar ,  CA",-117.8742299,33.603839,"2435 east coast hwy, corona del mar, ca 92625, usa","Geocoded"
287,"Newport Station","Bars/Clubs","1945 Placentia","Costa Mesa","CA","631-0031 9pm-2am Tues-Sat, clsd Sun/Mo","(MW),(D),(V),(E),(S),(YC),(*)",NA,1991,NA,"","4/25/2023 9:34pm","1945 Placentia ,  Costa Mesa ,  CA",-117.9332755,33.6439303,"1945 placentia ave, costa mesa, ca 92627, usa","Geocoded"
286,"Lions Den","Bars/Clubs","719 W. 19th St.","Costa Mesa","CA","645-3830 Mon-Fri 2pm-2am, from noon Sat & Sun","(MW),(D),(YC)",NA,1991,NA,"","4/25/2023 9:34pm","719 W. 19th St. ,  Costa Mesa ,  CA",-117.929065,33.6427852,"719 w 19th st, costa mesa, ca 92627, usa","Geocoded"
288,"Tin Lizzie Saloon","Bars/Clubs","752 St. Clair","Costa Mesa","CA","966-2029 11:30am- 2am, cocktail lounge","(MW)",NA,1991,NA,"","4/25/2023 9:34pm","752 St. Clair ,  Costa Mesa ,  CA",-117.8881252,33.6777276,"752 st clair st, costa mesa, ca 92626, usa","Geocoded"
