"ID","title","amenityfeatures","description","streetaddress","type","city","state","Year","unclearaddress","uncleartype","notes","Last.Modified","full.address","lon","lat","geoAddress","status"
2557,"City Park","Cruisy Area","","","Cruising Areas","Manhattan","KS",1987,"checked","","","7/17/2022 9:58pm",", KS",-96.573931,"39.180345","unclear_coded_by_hand","Found"
2562,"'Rest Stop' ","Cruisy Area","Hwys. 24 & 281","","Cruising Areas","Osborne ","KS",1987,"checked","","","7/17/2022 9:58pm",", KS",-98.694795,"39.438899","unclear_coded_by_hand","General Coordinates Used"
2563,"Oakdale Park ","Cruisy Area","(after 10pm)","","Cruising Areas","Salina","KS",1987,"checked","","","7/17/2022 10:03pm",", KS",-97.602652,"38.835324","unclear_coded_by_hand","Found"
2564,"Texaco Truck Stop ","Cruisy Area","& motel behind","","Cruising Areas","Salina","KS",1987,"checked","","","7/17/2022 10:03pm",", KS",-95.795388,"36.164065","unclear_coded_by_hand","Found"
2571,"Gage Park","Cruisy Area,(AYOR)","","","Cruising Areas","Topeka ","KS",1987,"checked","","","7/17/2022 10:09pm",", KS",-95.728666,"39.054246","unclear_coded_by_hand","Found"
2567,"Gay Rap Line ","","(913) 233-6558","","Hotlines","Topeka ","KS",1987,"checked","","","7/17/2022 10:09pm",", KS",-95.675158,"39.047345","unclear_coded_by_hand","General Coordinates Used"
2572,"Kansas Ave.","Cruisy Area","Downtown by automobile","","Cruising Areas","Topeka ","KS",1987,"checked","","","7/17/2022 10:09pm",", KS",-95.675158,"39.047345","unclear_coded_by_hand","General Coordinates Used"
2569,"M.C.C. ","(MCC)","(916)234-8562","","Religious Institution","Topeka ","KS",1987,"checked","","","7/17/2022 10:09pm",", KS",-95.675158,"39.047345","unclear_coded_by_hand","General Coordinates Used"
2585,"Circle Cinema ","Cruisy Area,(AYOR),(M)","(Left balcony)","","Cruising Areas","Wichita","KS",1987,"checked","","","7/17/2022 10:11pm",", KS",-97.351854,"37.647408","unclear_coded_by_hand","Found"
2575,"Gay/Lesbian Info ","","(316) 269-9013","P.O. Box 3177, 61201 ","Hotlines","Wichita","KS",1987,"checked","","","7/17/2022 10:11pm","P.O. Box 3177, 61201 , KS",-97.330053,"37.687176","unclear_coded_by_hand","General Coordinates Used"
2586,"Oak Park","Cruisy Area,(AYOR),(YC)","Riverside area (Cl. 12 midnight)","","Cruising Areas","Wichita","KS",1987,"checked","","","7/17/2022 10:15pm",", KS",-97.354499,"37.705634","unclear_coded_by_hand","Found"
2584,"The Voice ","","(Publication) Box 3177, 67201","Box 3177, 67201","Publication","Wichita","KS",1987,"checked","","","7/17/2022 10:21pm","Box 3177, 67201, KS",-97.330053,"37.687176","unclear_coded_by_hand","Found"
2587,"Trailways Bus Depot & vicinity ","Cruisy Area","(Hustlers)","","Cruising Areas","Wichita","KS",1987,"checked","","","7/17/2022 10:21pm",", KS",-97.33388,"37.688737","unclear_coded_by_hand","General Coordinates Used"
2588,"Island Park","Cruisy Area","(Days)","","Cruising Areas","Winfield","KS",1987,"checked","","","7/17/2022 10:21pm",", KS",-96.9971,"37.249228","unclear_coded_by_hand","Found"
2559,"'Rest Stop'","Cruisy Area","Hicks Park, 8 mi. SW ","Hwy. 383","Cruising Areas","Norton","KS",1987,"checked","","","7/17/2022 10:22pm","Hwy. 383, KS",-99.891511,"39.833895","unclear_coded_by_hand","General Coordinates Used"
2561,"Oak Park Mall","Cruisy Area","Penney's & Macy's","","Cruising Areas","Overland Park ","KS",1987,"checked","","","7/17/2022 10:22pm",", KS",-94.718821,"38.953422","unclear_coded_by_hand","Found"
2589,"Roadside Park ","Cruisy Area","S. of Bowling Green M all","US 31W bypass","Cruising Areas","Bowling Green","KY",1987,"checked","","","7/18/2022 11:33am","US 31W bypass, KY",-86.480804,"36.968522","unclear_coded_by_hand","General Coordinates Used"
2590,"Campbellsville College ","Cruisy Area","Library (Basement)","","Cruising Areas","Campbellsville","KY",1987,"checked","","","7/18/2022 11:33am",", KY",-84.84867,"37.747992","unclear_coded_by_hand","Found"
2591,"Cardinal Park","Cruisy Area","","Hwy. 68","Cruising Areas","Campbellsville","KY",1987,"checked","","","7/18/2022 11:33am","Hwy. 68, KY",-85.754776,"38.21564","unclear_coded_by_hand","Found"
2592,"Green River Dam ","Cruisy Area","Hwy. 55 below dam","Hwy. 55 ","Cruising Areas","Campbellsville","KY",1987,"checked","","","7/18/2022 11:33am","Hwy. 55 , KY",-85.333562,"37.273699","unclear_coded_by_hand","Found"
2597,"'Rest Stop' ","Cruisy Area","","I-75 S","Cruising Areas","Covington","KY",1987,"checked","","","7/18/2022 11:34am","I-75 S, KY",-84.508554,"39.083671","unclear_coded_by_hand","General Coordinates Used"
2596,"Madison ","Cruisy Area,(AYOR)","betw. 5th & 7th, including Mall","","Cruising Areas","Covington","KY",1987,"checked","","","7/18/2022 11:35am",", KY",-84.508554,"39.083671","unclear_coded_by_hand","General Coordinates Used"
2593,"Partners ","(*)","(Behind Yesterdays) ","6th & Madison","Bars/Clubs","Covington","KY",1987,"checked","","","7/18/2022 11:35am","6th & Madison, KY",-84.508554,"39.083671","unclear_coded_by_hand","General Coordinates Used"
2595,"Yesterdays ","(R)","","6th & Madison","Restaurant","Covington","KY",1987,"checked","","","7/18/2022 11:35am","6th & Madison, KY",-84.508554,"39.083671","unclear_coded_by_hand","General Coordinates Used"
2599,"76 Truck Stop ","Cruisy Area","","I-71","Cruising Areas","Florence","KY",1987,"checked","","","7/18/2022 11:35am","I-71, KY",-84.644684,"39.000086","unclear_coded_by_hand","Found"
2598,"Florence Mall","Cruisy Area,(AYOR)","(Y'all)","","Cruising Areas","Florence","KY",1987,"checked","","","7/18/2022 11:36am",", KY",-84.650344,"38.995817","unclear_coded_by_hand","Found"
2613,"'Rest Stop' ","Cruisy Area","10 mi. W. ","I-64","Cruising Areas","Lexington","KY",1987,"checked","","","7/18/2022 11:36am","I-64, KY",-84.503716,"38.040584","unclear_coded_by_hand","General Coordinates Used"
2610,"Cinema","Cruisy Area","(Back rows)","220 E. Main","Cruising Areas","Lexington","KY",1987,"checked","","","7/18/2022 11:36am","220 E. Main, KY",-84.495048,"38.044243","unclear_coded_by_hand","Found"
2611,"Greyhound Bus Depot","Cruisy Area","","","Cruising Areas","Lexington","KY",1987,"checked","","","7/18/2022 11:37am",", KY",-84.503716,"38.040584","unclear_coded_by_hand","General Coordinates Used"
2606,"J&B Bookstore ","(F&S)","","Winchester Ave.","Book Store","Lexington","KY",1987,"checked","","","7/18/2022 11:42am","Winchester Ave., KY",-84.524663,"37.994363","unclear_coded_by_hand","Found"
2608,"Lexington Gay Services Organ. ","","Hot Line (606) 231-0335","Box 11471, 40575","Hotlines","Lexington","KY",1987,"checked","","","7/18/2022 11:43am","Box 11471, 40575, KY",-84.503716,"38.040584","unclear_coded_by_hand","General Coordinates Used"
2612,"Main St. ","Cruisy Area,(AYOR)","at the Esplanade","","Cruising Areas","Lexington","KY",1987,"checked","","","7/18/2022 11:44am",", KY",-84.503716,"38.040584","unclear_coded_by_hand","General Coordinates Used"
2614,"U. of KY","Cruisy Area","Fine Arts Bldg.","","Cruising Areas","Lexington","KY",1987,"checked","","","7/18/2022 11:44am",", KY",-84.501987,"38.036957","unclear_coded_by_hand","Found"
2638,"'The Falls' ","Cruisy Area","Across Ohio River in Jeffersonville, Ind.","","Cruising Areas","Louisville","KY",1987,"checked","","","7/18/2022 11:45am",", KY",-85.758456,"38.252665","unclear_coded_by_hand","General Coordinates Used"
2616,"Adult Bookstore ","","(Cruisy peeps) ","W. Hill St.","Book Store,Cruising Areas","Louisville","KY",1987,"checked","","","7/18/2022 11:47am","W. Hill St., KY",-85.758456,"38.252665","unclear_coded_by_hand","General Coordinates Used"
2615,"Adult Bookstore ","","(Cruisy peeps) ","S. 7th St. ","Book Store,Cruising Areas","Louisville","KY",1987,"checked","","","7/18/2022 11:47am","S. 7th St. , KY",-85.758456,"38.252665","unclear_coded_by_hand","General Coordinates Used"
2617,"Camera's Eye ","","(Books, films, cruisy arcade)","3rd & M arket","Book Store,Cruising Areas","Louisville","KY",1987,"checked","","","7/18/2022 11:48am","3rd & M arket, KY",-85.755118,"38.255059","unclear_coded_by_hand","Found"
2633,"Central Park","Cruisy Area","","4th & Magnolia","Cruising Areas","Louisville","KY",1987,"checked","","","7/18/2022 11:49am","4th & Magnolia, KY",-85.762809,"38.229611","unclear_coded_by_hand","Found"
2634,"Cherokee Park","Cruisy Area","","","Cruising Areas","Louisville","KY",1987,"checked","","","7/18/2022 11:49am",", KY",-85.699366,"38.239966","unclear_coded_by_hand","Found"
2619,"Dignity/Integrity ","","","P.O. Box 18054, Louisville 40218","Religious Institution","Louisville","KY",1987,"checked","","","7/18/2022 11:52am","P.O. Box 18054, Louisville 40218, KY",-85.758456,"38.252665","unclear_coded_by_hand","General Coordinates Used"
2623,"G.L.U.E. ","","","P.O. Box 34063, 40232","Community Center/Support Group","Louisville","KY",1987,"checked","","","7/18/2022 11:53am","P.O. Box 34063, 40232, KY",-85.758456,"38.252665","unclear_coded_by_hand","General Coordinates Used"
2622,"Gay/Lesbian Hotline ","","(502) 637-4342","","Hotlines","Louisville","KY",1987,"checked","","","7/18/2022 11:53am",", KY",-85.758456,"38.252665","unclear_coded_by_hand","General Coordinates Used"
2635,"Iroquois Park","Cruisy Area","","","Cruising Areas","Louisville","KY",1987,"checked","","","7/18/2022 11:53am",", KY",-85.79229,"38.162326","unclear_coded_by_hand","Found"
2625,"Lambda ","","","P.O. Box 8415, 40208","Organization","Louisville","KY",1987,"checked","checked","Pg. 196: Unclear type ","7/18/2022 11:54am","P.O. Box 8415, 40208, KY",-85.758456,"38.252665","unclear_coded_by_hand","General Coordinates Used"
2629,"M.C.C.","(MCC)","","P.O. Box 32474, Louisville, 40232","Religious Institution","Louisville","KY",1987,"checked","","","7/18/2022 11:55am","P.O. Box 32474, Louisville, 40232, KY",-85.758456,"38.252665","unclear_coded_by_hand","General Coordinates Used"
2628,"Main Entrance ","","(Books) nr. Market","3rd St.","Book Store","Louisville","KY",1987,"checked","","","7/18/2022 11:55am","3rd St., KY",-85.758456,"38.252665","unclear_coded_by_hand","General Coordinates Used"
2630,"Movie World ","","(Cruisy arcade) ","2nd & Market","Business,Cruising Areas","Louisville","KY",1987,"checked","","","7/18/2022 11:56am","2nd & Market, KY",-85.758456,"38.252665","unclear_coded_by_hand","General Coordinates Used"
2636,"Nickel Plate Ave.","Cruisy Area","Nr. Louisville H.S.","","Cruising Areas","Louisville","KY",1987,"checked","","","7/18/2022 11:57am",", KY",-85.758456,"38.252665","unclear_coded_by_hand","General Coordinates Used"
2637,"Public Library","Cruisy Area","","York St.","Cruising Areas","Louisville","KY",1987,"checked","","","7/18/2022 11:58am","York St., KY",-85.757825,"38.244455","unclear_coded_by_hand","Found"
2631,"Savoy Theatre ","(AYOR)","(Cruisy)","Jefferson St.","Theatre,Cruising Areas","Louisville","KY",1987,"checked","","","7/18/2022 11:58am","Jefferson St., KY",-85.758456,"38.252665","unclear_coded_by_hand","General Coordinates Used"
2639,"James Taylor Park ","Cruisy Area,(AYOR)","by riverfront ","","Cruising Areas","Newport","KY",1987,"checked","","","7/18/2022 11:58am",", KY",-84.50237,"39.092394","unclear_coded_by_hand","Found"
2602,"Audubon St. Park ","Cruisy Area","(Summers)","","Cruising Areas","Henderson","KY",1987,"checked","","","7/18/2022 12:00pm",", KY",-87.564203,"37.881203","unclear_coded_by_hand","Found"
2600,"Cole Park","Cruisy Area","","","Cruising Areas","Fort Campbell","KY",1987,"checked","","","7/18/2022 12:00pm",", KY",-87.441817,"36.610378","unclear_coded_by_hand","Found"
2601,"Lee Rec. Center","Cruisy Area","","","Cruising Areas","Fort Campbell","KY",1987,"checked","","","7/18/2022 12:01pm",", KY",-87.47739,"36.663447","unclear_coded_by_hand","General Coordinates Used"
2640,"Gay Alliance ","","(502) 685-5246","","Organization","Owensboro","KY",1987,"checked","","","7/18/2022 12:01pm",", KY",-87.111168,"37.771907","unclear_coded_by_hand","General Coordinates Used"
2641,"Owensboro Motor Inn ","(M),(H)","","","Hotel","Owensboro","KY",1987,"checked","","","7/18/2022 12:01pm",", KY",-87.112317,"37.772396","unclear_coded_by_hand","Found"
2642,"Smothers Park ","Cruisy Area","(Nights)","","Cruising Areas","Owensboro","KY",1987,"checked","","","7/18/2022 12:01pm",", KY",-87.112259,"37.776147","unclear_coded_by_hand","Found"
2644,"Jenny Wiley St. Park","Cruisy Area","","","Cruising Areas","Prestonburg","KY",1987,"checked","","","7/18/2022 12:01pm",", KY",-82.724324,"37.697801","unclear_coded_by_hand","Found"
2646,"'Rest Stop' ","Cruisy Area","1/2 mi. N. ","I-65","Cruising Areas","Radcliff","KY",1987,"checked","","","7/18/2022 12:01pm","I-65, KY",-85.94913,"37.840346","unclear_coded_by_hand","General Coordinates Used"
2645,"Radcliff City Park","Cruisy Area","","Hwy. 31W","Cruising Areas","Radcliff","KY",1987,"checked","","","7/18/2022 12:02pm","Hwy. 31W, KY",-85.955938,"37.856106","unclear_coded_by_hand","Found"
2648,"City Park","Cruisy Area","","","Cruising Areas","Alexandria ","LA",1987,"checked","","","7/18/2022 12:02pm",", LA",-92.460078,"31.287216","unclear_coded_by_hand","Found"
2649,"Lake Buhlow Rest Area","Cruisy Area","","","Cruising Areas","Alexandria ","LA",1987,"checked","","","7/18/2022 12:02pm",", LA",-92.445137,"31.311294","unclear_coded_by_hand","General Coordinates Used"
2650,"'Rest Stop' ","Cruisy Area","","I-20W","Cruising Areas","Arcadia ","LA",1987,"checked","","","7/18/2022 12:03pm","I-20W, LA",-92.920158,"32.549041","unclear_coded_by_hand","General Coordinates Used"
2660,"'Rest Stop'","Cruisy Area","","I-12E","Cruising Areas","Baton Rouge ","LA",1987,"checked","","","2/10/2023 3:09pm","I-12E, LA",-91.187147,"30.451468","unclear_coded_by_hand","General Coordinates Used"
2657,"Cortana Mall","Cruisy Area","","","Cruising Areas","Baton Rouge ","LA",1987,"checked","","","7/18/2022 12:07pm",", LA",-91.093029,"30.457839","unclear_coded_by_hand","Found"
2658,"Highland Road Park","Cruisy Area","","","Cruising Areas","Baton Rouge ","LA",1987,"checked","","","7/18/2022 12:07pm",", LA",-91.072664,"30.352481","unclear_coded_by_hand","Found"
2659,"Hookers Row","Cruisy Area,(RT)","betw. North & Convention (Some RT, 'Drags,' Hustlers)","Riverside Mall Rd. ","Cruising Areas","Baton Rouge ","LA",1987,"checked","","","7/18/2022 12:07pm","Riverside Mall Rd. , LA",-91.187147,"30.451468","unclear_coded_by_hand","General Coordinates Used"
2661,"City Park ","Cruisy Area","opp. old Courthouse","","Cruising Areas","Houma","LA",1987,"checked","","","7/18/2022 12:07pm",", LA",-90.715423,"29.593479","unclear_coded_by_hand","Found"
2662,"Southland Mall","Cruisy Area","Sears, 1st floor","","Cruising Areas","Houma","LA",1987,"checked","","","7/18/2022 12:08pm",", LA",-90.756227,"29.635044","unclear_coded_by_hand","Found"
2669,"'Rest Stop' ","Cruisy Area","","E. on I-10","Cruising Areas","Lafayette","LA",1987,"checked","","","7/18/2022 12:08pm","E. on I-10, LA",-92.019843,"30.22409","unclear_coded_by_hand","General Coordinates Used"
2667,"Acadiana Shopping Mall","Cruisy Area","","","Cruising Areas","Lafayette","LA",1987,"checked","","","7/18/2022 12:08pm",", LA",-92.075661,"30.171265","unclear_coded_by_hand","Found"
2668,"Garrard Park ","Cruisy Area,(AYOR)","","","Cruising Areas","Lafayette","LA",1987,"checked","","","7/18/2022 12:08pm",", LA",-92.020024,"30.206572","unclear_coded_by_hand","Found"
2671,"U.S.L. ","Cruisy Area","Wharton Hall (2nd & 3rd floors)","","Cruising Areas","Lafayette","LA",1987,"checked","","","7/18/2022 12:09pm",", LA",-92.018244,"30.21251","unclear_coded_by_hand","Found"
2670,"U.S.L. ","Cruisy Area","Library","","Cruising Areas","Lafayette","LA",1987,"checked","","","7/18/2022 12:09pm",", LA",-92.020169,"30.21217","unclear_coded_by_hand","Found"
2676,"'Miracle Mile' ","Cruisy Area","(W. Monroe)","Lazarre Pt. ","Cruising Areas","Monroe","LA",1987,"checked","","","7/18/2022 12:16pm","Lazarre Pt. , LA",-92.119301,"32.509311","unclear_coded_by_hand","General Coordinates Used"
2675,"McMillan Mall ","Cruisy Area","(W. Monroe)","","Cruising Areas","Monroe","LA",1987,"checked","","","7/18/2022 12:16pm",", LA",-92.157265,"32.50138","unclear_coded_by_hand","Found"
2677,"Monroe Boat Dock ","Cruisy Area","& picnic area","","Cruising Areas","Monroe","LA",1987,"checked","","","7/18/2022 12:16pm",", LA",-92.119301,"32.509311","unclear_coded_by_hand","General Coordinates Used"
2678,"Northeast Louisiana U.","Cruisy Area","Student Union","","Cruising Areas","Monroe","LA",1987,"checked","","","7/18/2022 12:17pm",", LA",-90.46716,"30.514002","unclear_coded_by_hand","Found"
2679,"Northeast Louisiana U.","Cruisy Area","Library","","Cruising Areas","Monroe","LA",1987,"checked","","","7/18/2022 12:16pm",", LA",-90.46716,"30.514002","unclear_coded_by_hand","Found"
2680,"Twin City Mall Shopping Ctr. ","Cruisy Area","(Sat. afternoons)","","Cruising Areas","Monroe","LA",1987,"checked","","","7/18/2022 12:18pm",", LA",-92.100402,"32.521699","unclear_coded_by_hand","Found"
2681,"A Hotel","(*)","The Frenchmen (See Frenchmen)","","Hotel","New Orleans","LA",1987,"checked","","","7/18/2022 12:18pm",", LA",-90.071532,"29.951066","unclear_coded_by_hand","General Coordinates Used"
2685,"Ambush ","","(Publication) (504) 944-3536","Box 71291, N.O. 70172","Publication","New Orleans","LA",1987,"checked","","","7/18/2022 12:18pm","Box 71291, N.O. 70172, LA",-90.071532,"29.951066","unclear_coded_by_hand","General Coordinates Used"
2766,"Audubon Park","Cruisy Area,(AYOR)","","","Cruising Areas","New Orleans","LA",1987,"checked","","","7/18/2022 12:19pm",", LA",-90.12865,"29.925597","unclear_coded_by_hand","Found"
2767,"City Park","Cruisy Area,(AYOR)","","","Cruising Areas","New Orleans","LA",1987,"checked","","","7/18/2022 12:26pm",", LA",-90.095706,"30.000032","unclear_coded_by_hand","Found"
2706,"Cruise/Around the Clock ","","(Publication)","P.O. Box 70377, N.O. 70172","Publication","New Orleans","LA",1987,"checked","","","7/18/2022 12:29pm","P.O. Box 70377, N.O. 70172, LA",-90.071532,"29.951066","unclear_coded_by_hand","General Coordinates Used"
2724,"Impact ","","(Publication) ","P.O. Box 52079, N.O. 70152","Publication","New Orleans","LA",1987,"checked","","","7/18/2022 1:15pm","P.O. Box 52079, N.O. 70152, LA",-90.071532,"29.951066","unclear_coded_by_hand","General Coordinates Used"
2729,"La Madeleine ","(M),(R),(C)","","Chartres & St. Ann","Restaurant","New Orleans","LA",1987,"checked","","","7/18/2022 1:16pm","Chartres & St. Ann, LA",-90.063085,"29.95825","unclear_coded_by_hand","Found"
2738,"Mirrors","(N)","","Decatur & Esplanade","Bars/Clubs","New Orleans","LA",1987,"checked","","","7/18/2022 1:22pm","Decatur & Esplanade, LA",-90.071532,"29.951066","unclear_coded_by_hand","General Coordinates Used"
2768,"Oakwood Shopping Center","Cruisy Area","","","Cruising Areas","New Orleans","LA",1987,"checked","","","7/18/2022 1:24pm",", LA",-90.053547,"29.911991","unclear_coded_by_hand","Found"
2746,"People's Court of Louisiana ","","","P.O. Box 71291, N.O. 70172","Business","New Orleans","LA",1987,"checked","","","7/18/2022 1:26pm","P.O. Box 71291, N.O. 70172, LA",-90.071532,"29.951066","unclear_coded_by_hand","General Coordinates Used"
2771,"Tulane U.","Cruisy Area,(AYOR)","Student Union","","Cruising Areas","New Orleans","LA",1987,"checked","","","7/18/2022 1:33pm",", LA",-90.1202,"29.939736","unclear_coded_by_hand","Found"
2770,"Tulane U.","Cruisy Area,(AYOR)","Library ","","Cruising Areas","New Orleans","LA",1987,"checked","","","7/18/2022 1:33pm",", LA",-90.1202,"29.939736","unclear_coded_by_hand","Found"
2769,"Tulane U.","Cruisy Area,(AYOR)","Cafeteria","","Cruising Areas","New Orleans","LA",1987,"checked","","","7/18/2022 1:33pm",", LA",-90.1202,"29.939736","unclear_coded_by_hand","Found"
2772,"U.N.O.","Cruisy Area","Business Admin. BIdg. ","","Cruising Areas","New Orleans","LA",1987,"checked","","","7/18/2022 1:34pm",", LA",-90.06964,"30.027954","unclear_coded_by_hand","Found"
2773,"U.N.O.","Cruisy Area","Library","","Cruising Areas","New Orleans","LA",1987,"checked","","","7/18/2022 1:34pm",", LA",-90.067118,"30.027581","unclear_coded_by_hand","Found"
2774,"Vieux Carre","Cruisy Area","Anywhere & everywhere, especially Bourbon St. betw. Toulouse & Ursulines","","Cruising Areas","New Orleans","LA",1987,"checked","","","7/18/2022 1:35pm",", LA",-90.064411,"29.958443","unclear_coded_by_hand","Found"
2775,"'Rest Stop' ","Cruisy Area","","I-20E","Cruising Areas","Ruston","LA",1987,"checked","","","7/18/2022 1:41pm","I-20E, LA",-92.473759,"32.531825","unclear_coded_by_hand","Found"
2783,"'Rest Stop' ","Cruisy Area","in Minden","I-20E ","Cruising Areas","Shreveport","LA",1987,"checked","","","7/18/2022 1:41pm","I-20E , LA",-93.286835,"32.615428","unclear_coded_by_hand","General Coordinates Used"
2781,"Court House","Cruisy Area,(AYOR)","","","Cruising Areas","Shreveport","LA",1987,"checked","","","7/18/2022 1:42pm",", LA",-93.747761,"32.514239","unclear_coded_by_hand","Found"
2782,"Fannin ","Cruisy Area","betw. Edwards & Marshall","","Cruising Areas","Shreveport","LA",1987,"checked","","","7/18/2022 1:42pm",", LA",-93.746259,"32.510375","unclear_coded_by_hand","Found"
2784,"'Rest Stop' ","Cruisy Area","2 mi. N. ","I-59S","Cruising Areas","Slidell","LA",1987,"checked","","","7/18/2022 1:42pm","I-59S, LA",-89.781174,"30.275195","unclear_coded_by_hand","General Coordinates Used"
2785,"Union 76 Truck Plaza","Cruisy Area,(AYOR)","","","Cruising Areas","Slidell","LA",1987,"checked","","","7/18/2022 1:42pm",", LA",-89.751132,"30.286028","unclear_coded_by_hand","Found"
2788,"'Rest Stops' ","Cruisy Area","Southbound at Herman","I-95","Cruising Areas","Bangor","ME",1987,"checked","","","7/18/2022 1:44pm","I-95, ME",-68.771226,"44.801613","unclear_coded_by_hand","General Coordinates Used"
2790,"'Rest Stop' ","Cruisy Area","betw. Bath & Brunswick (southbound)","US 1","Cruising Areas","Brunswick","ME",1987,"checked","","","7/18/2022 1:45pm","US 1, ME",-69.966996,"43.914016","unclear_coded_by_hand","General Coordinates Used"
2789,"'Rest Stops' ","Cruisy Area,(AYOR)","Northbound at Carmel ","","Cruising Areas","Brunswick","ME",1987,"checked","","","7/18/2022 1:45pm",", ME",-69.966996,"43.914016","unclear_coded_by_hand","General Coordinates Used"
2791,"'Rest Stop' ","Cruisy Area","1 mi. S. —aka 'The Country Store'","US 1","Cruising Areas","Caribou","ME",1987,"checked","","","7/18/2022 1:46pm","US 1, ME",-67.998036,"46.864","unclear_coded_by_hand","General Coordinates Used"
2796,"'Rest Stop' ","Cruisy Area","","Rt. 3","Cruising Areas","Liberty","ME",1987,"checked","","","7/18/2022 1:48pm","Rt. 3, ME",-69.302651,"44.389369","unclear_coded_by_hand","General Coordinates Used"
2808,"'Rest Stop' ","Cruisy Area","","I-95S","Cruising Areas","Ogunquit","ME",1987,"checked","","","7/18/2022 1:48pm","I-95S, ME",-70.598622,"43.246835","unclear_coded_by_hand","General Coordinates Used"
2809,"'Rest Stop' ","Cruisy Area,(AYOR)","","US 1S","Cruising Areas","Ogunquit","ME",1987,"checked","","","7/18/2022 1:48pm","US 1S, ME",-70.598622,"43.246835","unclear_coded_by_hand","General Coordinates Used"
2797,"Admiral's Loft Guest House ","(H)","1/2 mi. N. (207) 646-5496","Main St. ","Hotel","Ogunquit","ME",1987,"checked","","","7/18/2022 1:50pm","Main St. , ME",-70.598622,"43.246835","unclear_coded_by_hand","General Coordinates Used"
2798,"Arrows ","(R),(M),(PE)","","Berwick Rd.","Restaurant","Ogunquit","ME",1987,"checked","","","7/18/2022 1:50pm","Berwick Rd., ME",-70.621817,"43.248343","unclear_coded_by_hand","Found"
2799,"Front Porc & Lounge ","(R)","(Cruisy) (Happy hour*) at Ogunquit Beach Rd.","Main St. ","Restaurant,Bars/Clubs,Cruising Areas","Ogunquit","ME",1987,"checked","","","7/18/2022 1:50pm","Main St. , ME",-70.599825,"43.248925","unclear_coded_by_hand","Found"
2807,"Ogunquit Beach ","Cruisy Area,(AYOR)","(Cl. 11pm)","","Cruising Areas","Ogunquit","ME",1987,"checked","","","7/18/2022 1:51pm",", ME",-70.59172,"43.25592","unclear_coded_by_hand","Found"
2805,"The Inn at Two Village Square","(H),(*)","(207) 646-5779","P.O. Box 864, Ogunquit 03907 ","Hotel","Ogunquit","ME",1987,"checked","","","7/18/2022 1:53pm","P.O. Box 864, Ogunquit 03907 , ME",-70.600812,"43.248697","unclear_coded_by_hand","Found"
2810,"Old Orchard Beach ","Cruisy Area,(AYOR)","(AYOR—Cops harassing)","","Cruising Areas","Old Orchard Beach ","ME",1987,"checked","","","7/18/2022 1:55pm",", ME",-70.377291,"43.517766","unclear_coded_by_hand","Found"
2816,"State Theatre II","Cruisy Area","","","Cruising Areas,Theatre","Portland","ME",1987,"checked","","","7/18/2022 1:56pm",", ME",-70.263684,"43.653982","unclear_coded_by_hand","Found"
2817,"The oaks ","Cruisy Area,(AYOR)","","Park Ave. ","Cruising Areas","Portland","ME",1987,"checked","","","7/18/2022 1:57pm","Park Ave. , ME",-70.272969,"43.656371","unclear_coded_by_hand","Found"
2818,"'Rest Stop' ","Cruisy Area","","Rt. 3","Cruising Areas","South China","ME",1987,"checked","","","7/18/2022 1:58pm","Rt. 3, ME",-69.570923,"44.394979","unclear_coded_by_hand","General Coordinates Used"
2820,"Buccaneer Motel ","(H),(M)","","US Hwy. 1","Hotel","Wells","ME",1987,"checked","","","7/18/2022 1:58pm","US Hwy. 1, ME",-70.580521,"43.322233","unclear_coded_by_hand","General Coordinates Used"
2821,"Adult Book Store ","","(Cruisy)","West St.","Book Store,Cruising Areas","Annapolis","MD",1987,"checked","","","7/18/2022 2:01pm","West St., MD",-76.492183,"38.978445","unclear_coded_by_hand","General Coordinates Used"
2822,"Annapolis Gay People","","(301) 267-6238","P.O. Box 3040, 21403 ","Community Center/Support Group","Annapolis","MD",1987,"checked","","","7/18/2022 2:02pm","P.O. Box 3040, 21403 , MD",-76.492183,"38.978445","unclear_coded_by_hand","General Coordinates Used"
2826,"BWMT ","(BWMT)","(301) 222-9386","","Bars/Clubs","Baltimore","MD",1987,"checked","","","7/18/2022 2:07pm",", MD",-76.612189,"39.290385","unclear_coded_by_hand","General Coordinates Used"
2828,"Cignals ","(AH),(D)","(Disco)(AH*) Lafayette betw. Charles & St. Paul","","Bars/Clubs","Baltimore","MD",1987,"checked","","","7/18/2022 2:07pm",", MD",-76.612189,"39.290385","unclear_coded_by_hand","General Coordinates Used"
2830,"Dignity ","","(Church) ","P.O. Box 1243, Balt. 21203","Religious Institution","Baltimore","MD",1987,"checked","","","7/18/2022 2:08pm","P.O. Box 1243, Balt. 21203, MD",-76.621818,"39.308557","unclear_coded_by_hand","Found"
2835,"Gay Switchboard ","","(7:30-11pm) (301) 837-8888","","Hotlines","Baltimore","MD",1987,"checked","","","7/18/2022 2:11pm",", MD",-76.612189,"39.290385","unclear_coded_by_hand","General Coordinates Used"
2860,"Harbor Place","Cruisy Area","","","Cruising Areas","Baltimore","MD",1987,"checked","","","7/18/2022 2:12pm",", MD",-76.610966,"39.286212","unclear_coded_by_hand","Found"
