"ID2","title","description","streetaddress","type","amenityfeatures","city","state","Year","unclear_address","unclear.type.or.question","notes","Last.Modified","full.address","lon","lat","geoAddress"
727,"Other Side of the Broadway","","3153 N. Broadway","Bars/Clubs","(*)","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","3153 N. Broadway, Chicago, Il",-87.6440262,41.9392035,"3153 n broadway, chicago, il 60657, usa"
728,"Over 21","(3-1-80 This book store has been the biggest 'pain in the ass' in the USA regarding payments)","1347 N. W ells St.","Book Store","","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","1347 N. W ells St., Chicago, Il",-87.6343125,41.9071248,"1347 n wells st, chicago, il 60610, usa"
729,"Pepper's","(Semi-P)","1502 W. Jarvis","Bars/Clubs","(OC),(P)","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","1502 W. Jarvis, Chicago, Il",-87.6684902,42.0162637,"1502 w jarvis ave, chicago, il 60626, usa"
730,"Petunia's","(Many L)","2559 N. Southport","Bars/Clubs","(*),(L)","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","2559 N. Southport, Chicago, Il",-87.6631867,41.9287195,"2559 n southport ave, chicago, il 60614, usa"
731,"Pit Stop","(Books)","1020 N. Clark St.","Book Store","","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","1020 N. Clark St., Chicago, Il",-87.6313627,41.9008205,"1020 n clark st, chicago, il 60610, usa"
732,"Pourquois Pas","","2568 N. Clark St.","Bars/Clubs","","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","2568 N. Clark St., Chicago, Il",-87.6430036,41.9294523,"2568 n clark st, chicago, il 60614, usa"
733,"Pleasure Chest","(Leather, books, 'toys', erotica, etc.)","3143 N. Broadway","Book Store,Erotic Shop","(*)","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","3143 N. Broadway, Chicago, Il",-87.6441427,41.9388962,"3143 n broadway, chicago, il 60657, usa"
734,"Random House","(Open 24 hrs.)","2600 N. Clark St.","Restaurant","(M),(R)","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","2600 N. Clark St., Chicago, Il",-87.6432277,41.9296982,"2600 n clark st, chicago, il 60614, usa"
735,"Razzle Dazzle Do's","(Hair Styling Salon)","1541 N. Damen Ave.","Business","(M)","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","1541 N. Damen Ave., Chicago, Il",-87.6772372,41.9094433,"1541 n damen ave, chicago, il 60622, usa"
736,"Redoubt","(Cruisy basement - 'wild back room')","65 W. Illinois","Bars/Clubs,Cruising Areas","(W),(SM),(*)","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","65 W. Illinois, Chicago, Il",-87.630605,41.8907351,"65 w illinois st, chicago, il 60654, usa"
737,"Risque","","1665 W. Fullerton","Bars/Clubs","(P),(L)","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","1665 W. Fullerton, Chicago, Il",-87.6706624,41.9249445,"1665 w fullerton ave, chicago, il 60614, usa"
738,"Ritz","(Disco)","937 N. State St.","Bars/Clubs","(B),(YC),(D),(*)","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","937 N. State St., Chicago, Il",-87.6280284,41.9000647,"937 n state st, chicago, il 60610, usa"
739,"Robert's","","2568 N. Clark St.","Bars/Clubs","","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","2568 N. Clark St., Chicago, Il",-87.6430036,41.9294523,"2568 n clark st, chicago, il 60614, usa"
740,"Roundup","(Snacks, ice cream)","3419 N. Broadway","Restaurant","","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","3419 N. Broadway, Chicago, Il",-87.6449524,41.9438973,"3419 n broadway, chicago, il 60657, usa"
741,"Rush St. Books","","913 N. Rush St.","Book Store","","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","913 N. Rush St., Chicago, Il",-87.6267744,41.899594,"913 n rush st, chicago, il 60611, usa"
742,"Scorpie's","","6301 S. Harlem Ave.","Bars/Clubs","","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","6301 S. Harlem Ave., Chicago, Il",-87.8005157,41.7770024,"6301 s harlem ave, chicago, il 60638, usa"
743,"Sculpture Room","","6403 S. King Dr.","Bars/Clubs","(B)","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","6403 S. King Dr., Chicago, Il",-87.615234,41.7782025,"6403 s king dr, chicago, il 60637, usa"
744,"Second Story Emporium","(Books, etc.)('Wild back room')","2827 N. Broadway","Book Store","(*)","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","2827 N. Broadway, Chicago, Il",-87.6442975,41.9336311,"2827 n broadway, chicago, il 60657, usa"
745,"Shari's","","2910 N. Clark St.","Bars/Clubs","(Hip),(YC),(*)","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","2910 N. Clark St., Chicago, Il",-87.647201,41.935214,"2910 n clark st, chicago, il 60657, usa"
746,"Sheridan Books","","3930 N. Sheridan","Book Store","","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","3930 N. Sheridan, Chicago, Il",-87.6548051,41.953605,"3930 n sheridan rd, chicago, il 60613, usa"
747,"Source A Bookshop","","2936 N. Clark St.","Book Store","","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","2936 N. Clark St., Chicago, Il",-87.6476467,41.9358995,"2936 n clark st, chicago, il 60657, usa"
748,"Steamworks, Ltd.","(Baths)","3131 N. Lincoln","Bathhouses","(*)","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","3131 N. Lincoln, Chicago, Il",-87.6670561,41.938663,"3131 n lincoln ave, chicago, il 60657, usa"
749,"Stuff 'n'Such","(Clothing)","3249 N. Broadway","Business","","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","3249 N. Broadway, Chicago, Il",-87.644262,41.9415355,"3249 n broadway, chicago, il 60657, usa"
750,"Sunday's","","430 N. Clark St.","Bars/Clubs","","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","430 N. Clark St., Chicago, Il",-87.6313916,41.8901667,"430 n clark st, chicago, il 60654, usa"
751,"Ten-O-Two Club","('Hustlers')","1020 N. Clark St.","Bars/Clubs","(RT)","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","1020 N. Clark St., Chicago, Il",-87.6313627,41.9008205,"1020 n clark st, chicago, il 60610, usa"
752,"Touche","(Some W, SM)","2825 N. Lincoln","Bars/Clubs","(*),(W),(SM)","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","2825 N. Lincoln, Chicago, Il",-87.6594947,41.9332617,"2825 n lincoln ave, chicago, il 60657, usa"
754,"Twenty One Club","","3042 W. Irving Park Rd.","Bars/Clubs","","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","3042 W. Irving Park Rd., Chicago, Il",-87.7048488,41.9541505,"3042 w irving park rd, chicago, il 60618, usa"
755,"V irgo Out","(WE*)","2546 N. Clark St.","Bars/Clubs","(E),(WE),(*)","Chicago","Il",1981,NA,"","","3/22/2022 8:05am","2546 N. Clark St., Chicago, Il",-87.6427259,41.9289435,"2546 n clark st, chicago, il 60614, usa"
756,"Walk Our Dog","(Snacks)","1434 W. Belmont","Restaurant","(M),(R)","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","1434 W. Belmont, Chicago, Il",-87.6651763,41.9398895,"1434 w belmont ave, chicago, il 60657, usa"
757,"Wacker Health Club","(Baths)","674 N. Clark St.","Bathhouses,Gym","(RT),(M)","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","674 N. Clark St., Chicago, Il",-87.6315495,41.8945256,"674 n clark st, chicago, il 60654, usa"
758,"Zephyr","","1777 W. W ilson","Restaurant","(M),(R)","Chicago","Il",1981,NA,"","","3/17/2022 3:10pm","1777 W. W ilson, Chicago, Il",-87.6738243,41.9650314,"1777 w wilson ave, chicago, il 60640, usa"
772,"Ranch","","13101 S. Cicero","Bars/Clubs","(S),(WE)","Crestwood","Il",1981,NA,"","","3/17/2022 3:10pm","13101 S. Cicero, Crestwood, Il",-87.7373069,41.6529775,"13101 s cicero ave, crestwood, il 60445, usa"
774,"Charlie's Angel's","(Looks promising)(Disco)","8710 G o lf Rd.","Bars/Clubs","(D)","Des Plaines","Il",1981,NA,"","","3/17/2022 3:10pm","8710 G o lf Rd., Des Plaines, Il",-87.8833991,42.0333623,"des plaines, il, usa"
775,"Faces","('Super complex' with (Disco) on main floor, & cabaret at 'Upstage': 2nd floor,& (Some W, SM at 'Mine Shaft' in basement)(Cruisy) (Use 4th St. entrance)","130 Collinsville Ave.","Bars/Clubs,Cruising Areas","(D),(YC),(*),(S),(W),(SM)","East St. Louis","Il",1981,NA,"","","3/21/2022 7:25am","130 Collinsville Ave., East St. Louis, Il",-90.1602153,38.6263676,"130 collinsville ave, east st louis, il 62201, usa"
776,"Helen Schrader's","(Tired S) & (WE*)(Some L)","205 N. 5th St.","Bars/Clubs","(S),(OC),(WE),(L),(*)","East St. Louis","Il",1981,NA,"","","3/21/2022 8:10am","205 N. 5th St., East St. Louis, Il",-90.1549606,38.628263,"205 n 5th st, east st louis, il 62201, usa"
777,"News Room","(Best days)","490 Missouri Ave.","Bars/Clubs,Book Store","(M)","East St. Louis","Il",1981,NA,"","","3/21/2022 8:41am","490 Missouri Ave., East St. Louis, Il",-90.1584824,38.6258172,"490 missouri ave, east st louis, il 62201, usa"
779,"The Loft","(Liquor)","834 Custer","Restaurant","(R)","Evanston","Il",1981,NA,"","","3/17/2022 3:10pm","834 Custer, Evanston, Il",-87.6805542,42.0332965,"834 custer ave, evanston, il 60202, usa"
782,"Nut Bush City Limits","(Disco)","41 S. Harlem","Bars/Clubs","(D),(*)","Forest Park","Il",1981,NA,"","","3/17/2022 3:10pm","41 S. Harlem, Forest Park, Il",-87.8045883,41.8793798,"41 s harlem ave, oak park, il 60302, usa"
783,"Bill's Regulator","","216 E. State St.","Bars/Clubs","(M),(YC)","Jacksonville","Il",1981,NA,"","","3/17/2022 3:10pm","216 E. State St., Jacksonville, Il",-90.227654,39.7344781,"216 e state st, jacksonville, il 62650, usa"
785,"Continental Club","","118 E. Jefferson","Bars/Clubs","(D),(*)","Joliet","Il",1981,NA,"","","3/17/2022 3:10pm","118 E. Jefferson, Joliet, Il",-88.0776711,41.5249015,"118 e jefferson st, joliet, il 60432, usa"
786,"Reflections","(Disco)(Some YC, L, B)","217 Ruby St.","Bars/Clubs","(D),(L),(B),(YC),(*)","Joliet","Il",1981,NA,"","","3/17/2022 3:10pm","217 Ruby St., Joliet, Il",-88.0860365,41.5374094,"217 ruby st, joliet, il 60435, usa"
793,"The Harp","","1100 Pleasant St.","Restaurant","(M),(R)","Oak Park","Il",1981,NA,"","","3/17/2022 3:10pm","1100 Pleasant St., Oak Park, Il",-87.8025199,41.8854481,"1100 pleasant st, oak park, il 60302, usa"
794,"Sherman's Tavern","(Some L)","622 Court St.","Bars/Clubs","(M),(L)","Ottawa","Il",1981,NA,"","","3/21/2022 7:51am","622 Court St., Ottawa, Il",-88.8418908,41.3463902,"622 court st, ottawa, il 61350, usa"
795,"Club Peorian","(Some L)(Disco)","733 S.W. Adams","Bars/Clubs","(YC),(D),(*),(L)","Peoria","Il",1981,NA,"","","3/17/2022 3:10pm","733 S.W. Adams, Peoria, Il",-89.5976547,40.6870072,"733 sw adams st, peoria, il 61602, usa"
796,"Quench Room","","631 W. Main","Bars/Clubs","(L),(D),(E)","Peoria","Il",1981,NA,"","","3/17/2022 3:10pm","631 W. Main, Peoria, Il",-89.6034941,40.6998488,"631 w main st, peoria, il 61606, usa"
797,"Swingers World","(Books, 'peep shows')(Cruisy)","333 Adams","Book Store,Bars/Clubs,Cruising Areas","(*)","Peoria","Il",1981,NA,"","","3/17/2022 3:10pm","333 Adams, Peoria, Il",-89.5863468,40.6942325,"333 ne adams st, peoria, il 61603, usa"
804,"D.J.'s","(Disco)","802 Maine St.","Bars/Clubs","(*),(D)","Quincy","Il",1981,NA,"","","3/17/2022 3:10pm","802 Maine St., Quincy, Il",-91.4030521,39.9316584,"802 maine st, quincy, il 62301, usa"
806,"Office","('Jammer's Pub') (Some L, OC)","513 E. State St.","Bars/Clubs","(L),(OC)","Rockford","Il",1981,NA,"","","3/17/2022 3:10pm","513 E. State St., Rockford, Il",-89.0871622,42.2672727,"513 e state st, rockford, il 61104, usa"
807,"Seventh Heaven","(Disco)(Some L)","528 7th St.","Bars/Clubs","(D),(L)","Rockford","Il",1981,NA,"","","3/17/2022 3:10pm","528 7th St., Rockford, Il",-89.080582,42.2617328,"528 7th st, rockford, il 61104, usa"
808,"Short Stop","(Greasy spoon)","517 E. State St.","Bars/Clubs","(C),(AH),(M)","Rockford","Il",1981,NA,"","","3/17/2022 3:10pm","517 E. State St., Rockford, Il",-89.0869478,42.2672036,"517 e state st, rockford, il 61104, usa"
809,"Stage Door","(Some YC, L)(Disco)(3 bars)","110 N. 1st St.","Bars/Clubs","(*),(YC),(L),(D)","Rockford","Il",1981,NA,"","","3/17/2022 3:10pm","110 N. 1st St., Rockford, Il",-89.0886906,42.268671,"110 n 1st st, rockford, il 61107, usa"
811,"Adult Pleasure Palace","(Books, 'flicks', peep shows' & cruisy arcade)","331 20th St.","Book Store,Erotic Shop,Cruising Areas","","Rock Island","Il",1981,NA,"","","3/17/2022 3:10pm","331 20th St., Rock Island, Il",-90.571566,41.50908,"331 20th st, rock island, il 61201, usa"
812,"Augie's","","313 20th St.","Bars/Clubs","(L),(RT)","Rock Island","Il",1981,NA,"","","3/17/2022 3:10pm","313 20th St., Rock Island, Il",-90.5715652,41.5094235,"313 20th st, rock island, il 61201, usa"
813,"Chances Are","(Disco) nr. 21 St.","2116 4th Ave.","Bars/Clubs","(YC),(D),(*)","Rock Island","Il",1981,NA,"","","3/17/2022 3:10pm","2116 4th Ave., Rock Island, Il",-90.5697106,41.5085689,"2116 4th ave, rock island, il 61201, usa"
814,"GeeI Tavern","","212 N. 5th St.","Bars/Clubs","(OC)","Springfield","Il",1981,NA,"","","3/17/2022 3:10pm","212 N. 5th St., Springfield, Il",-89.6485254,39.8032583,"212 n 5th st, springfield, il 62701, usa"
815,"Smokey's Den","","411 E. Washington","Bars/Clubs","(D),(*)","Springfield","Il",1981,NA,"","","3/17/2022 3:10pm","411 E. Washington, Springfield, Il",-89.6501866,39.802087,"411 e washington st, springfield, il 62701, usa"
816,"Smokey's 'Nu Den'","(Disco)(Wed.-Sun) (Open til 3am)(Old Warehouse - no sign)","3303 Mayden Rd.","Bars/Clubs","(YC),(D),(*)","Springfield","Il",1981,NA,"","","3/17/2022 3:10pm","3303 Mayden Rd., Springfield, Il",-89.6121885,39.8456785,"mayden ave, springfield, il, usa"
817,"The Saloon","(Disco)","3815 Peoria Rd.","Bars/Clubs","(D),(YC),(*)","Springfield","Il",1981,NA,"","","3/17/2022 3:10pm","3815 Peoria Rd., Springfield, Il",-89.6247975,39.8508575,"3815 n peoria rd, springfield, il 62702, usa"
825,"Bear's Place","","1316 E. 3rd St.","Bars/Clubs","(Hip),(YC),(M)","Bloomington","IN",1981,NA,"","","3/17/2022 3:10pm","1316 E. 3rd St., Bloomington, IN",-86.5125884,39.1643577,"1316 e 3rd st, bloomington, in 47401, usa"
826,"Bullwinkle's","(Some YC, L)(Disco)","201 S. College","Restaurant,Bars/Clubs","(R),(YC),(L),(D),(*)","Bloomington","IN",1981,NA,"","","3/17/2022 3:10pm","201 S. College, Bloomington, IN",-86.5346033,39.1653882,"201 s college ave, bloomington, in 47404, usa"
833,"Evansville Book Mart","","201 S. Fulton Ave.","Book Store","","Evansville","IN",1981,NA,"","","3/17/2022 3:10pm","201 S. Fulton Ave., Evansville, IN",-87.581077,37.975675,"201 s fulton ave, evansville, in 47708, usa"
838,"Erotica House","(Book store)","930 Broadway","Book Store,Erotic Shop","","Ft. Wayne","IN",1981,NA,"","","3/17/2022 3:10pm","930 Broadway, Ft. Wayne, IN",-85.148301,41.0760096,"930 broadway, fort wayne, in 46802, usa"
839,"Henry's","('Hustlers')","536 Main St.","Bars/Clubs","(M),(RT)","Ft. Wayne","IN",1981,NA,"","","3/17/2022 3:10pm","536 Main St., Ft. Wayne, IN",-85.14743,41.079291,"536 w main st, fort wayne, in 46802, usa"
840,"Swingers World Book Store","","224 W. Main St.","Book Store","","Ft. Wayne","IN",1981,NA,"","","3/17/2022 3:10pm","224 W. Main St., Ft. Wayne, IN",-85.1423744,41.0801582,"224 w main st, fort wayne, in 46802, usa"
841,"Up the Street","('Tops' in area)(Disco)(Show bar)","226 W. Main St.","Restaurant,Bars/Clubs","(*),(D),(R),(Hip),(YC)","Ft. Wayne","IN",1981,NA,"","","3/17/2022 3:10pm","226 W. Main St., Ft. Wayne, IN",-85.142439,41.080228,"226 w main st, fort wayne, in 46802, usa"
846,"Club Fayette Baths","(Scruffy)","532 Fayette St.","Bathhouses","(AYOR)","Hammond","IN",1981,NA,"","","3/17/2022 3:10pm","532 Fayette St., Hammond, IN",-87.516259,41.616293,"532 fayette st, hammond, in 46320, usa"
847,"Body Works","(Baths)","303 N. Senate Ave.","Bathhouses","(*)","Indianapolis","IN",1981,NA,"","","3/17/2022 3:10pm","303 N. Senate Ave., Indianapolis, IN",-86.1629079,39.7717089,"303 n senate ave, indianapolis, in 46204, usa"
848,"Club Indianapolis Baths","","341 N. Capitol","Bathhouses","","Indianapolis","IN",1981,NA,"","","3/17/2022 3:10pm","341 N. Capitol, Indianapolis, IN",-86.1606291,39.7719465,"341 n capitol ave, indianapolis, in 46204, usa"
849,"Denny's","","4901 38th St.","Restaurant","(M),(R),(C),(AH)","Indianapolis","IN",1981,NA,"","","3/17/2022 3:10pm","4901 38th St., Indianapolis, IN",-86.2424578,39.8238525,"4901 38th st, indianapolis, in 46254, usa"
850,"E. Washington Book Mart","","5444 E. Washington","Book Store","(M)","Indianapolis","IN",1981,NA,"","","3/17/2022 3:10pm","5444 E. Washington, Indianapolis, IN",-86.0742823,39.7711198,"5444 washington st, indianapolis, in 46219, usa"
851,"Fourth World","(Many L)(Disco)(Game room)","1808 N. Central","Bars/Clubs","(*),(D),(PT),(L)","Indianapolis","IN",1981,NA,"","","3/17/2022 3:10pm","1808 N. Central, Indianapolis, IN",-86.158068,39.768403,"indianapolis, in, usa"
852,"Gravel Girtie's","(R & Bar)(Cruisy)(Open 11am -3am)","2301 N. Meridian","Bars/Clubs,Restaurant,Cruising Areas","(D),(*),(R)","Indianapolis","IN",1981,NA,"","","3/17/2022 3:10pm","2301 N. Meridian, Indianapolis, IN",-86.1566753,39.7993415,"2301 n meridian st, indianapolis, in 46208, usa"
853,"Hunt","(4 floor 'super bar' - ground floor 'Lodge'(Cruisy) & 'Chase' upstairs(Some W, SM in basement)","107 S. Pennsylvania","Bars/Clubs,Cruising Areas","(*),(W),(YC),(D),(PT),(SM)","Indianapolis","IN",1981,NA,"","","3/21/2022 7:25am","107 S. Pennsylvania, Indianapolis, IN",-86.1560621,39.7653856,"107 s pennsylvania st, indianapolis, in 46204, usa"
854,"J. P ierpont's","","148 E. Market St.","Restaurant","(M),(R)","Indianapolis","IN",1981,NA,"","","3/17/2022 3:10pm","148 E. Market St., Indianapolis, IN",-86.1549456,39.7687109,"148 e market st, indianapolis, in 46204, usa"
855,"M.C.C.","(Maybe moving)","1940 N. Delaware","Religious Institution","MCC","Indianapolis","IN",1981,NA,"","","3/17/2022 3:10pm","1940 N. Delaware, Indianapolis, IN",-86.1540915,39.793713,"1940 n delaware st, indianapolis, in 46202, usa"
856,"Ritz","(Some L, M)","3430 N. Illinois","Bars/Clubs","(*),(S),(L),(M)","Indianapolis","IN",1981,NA,"","","3/17/2022 3:10pm","3430 N. Illinois, Indianapolis, IN",-86.1594909,39.8181023,"3430 n illinois st, indianapolis, in 46208, usa"
857,"The Club","('Carlo's')","508 S. Alabama","Bars/Clubs","(RT),(L),(PT),(B)","Indianapolis","IN",1981,NA,"","","3/17/2022 3:10pm","508 S. Alabama, Indianapolis, IN",-86.1535342,39.7598684,"508 s alabama st, indianapolis, in 46225, usa"
858,"The Ruins","(Cruisy)(Enter thru 'active' parking lot in rear)","1218 N. Pennsylvania","Restaurant,Bars/Clubs,Cruising Areas","(D),(R),(*)","Indianapolis","IN",1981,NA,"","","3/21/2022 7:29am","1218 N. Pennsylvania, Indianapolis, IN",-86.1560592,39.7837148,"1218 n pennsylvania st, indianapolis, in 46202, usa"
859,"Varsity Lounge","(R-days)(Some OC)(Nights*)","1517 N. Pennsylvania","Restaurant","(M),(R),(OC),(*)","Indianapolis","IN",1981,NA,"","","3/21/2022 7:47am","1517 N. Pennsylvania, Indianapolis, IN",-86.1555027,39.7878746,"1517 n pennsylvania st, indianapolis, in 46202, usa"
867,"Sheridan Inn Resort","","821 Lake Shore Dr.","Hotel","(H)","Michigan City","IN",1981,NA,"","","3/17/2022 3:10pm","821 Lake Shore Dr., Michigan City, IN",-86.8874539,41.7304869,"821 lake shore dr, michigan city, in 46360, usa"
868,"Carriage House","","247 Kilgore","Restaurant","(M),(R)","Muncie","IN",1981,NA,"","","3/17/2022 3:10pm","247 Kilgore, Muncie, IN",-85.3982715,40.1903556,"247 w kilgore ave, muncie, in 47305, usa"
869,"Mark III","(Disco)","107 E. Main St.","Bars/Clubs","(D),(YC)","Muncie","IN",1981,NA,"","","3/17/2022 3:10pm","107 E. Main St., Muncie, IN",-85.3861737,40.1934037,"107 e main st, muncie, in 47305, usa"
871,"Little Denmark Book Store","","3002 Western Ave.","Book Store","(*)","South Bend","IN",1981,NA,"","","3/17/2022 3:10pm","3002 Western Ave., South Bend, IN",-86.2913317,41.671805,"3002 w western ave, south bend, in 46619, usa"
872,"Michigan St. Theatre & Book Store","('Wild back room')","1316 S. Michigan","Book Store,Theatre","","South Bend","IN",1981,NA,"","","3/17/2022 3:10pm","1316 S. Michigan, South Bend, IN",-86.2496639,41.660386,"1316 s michigan st, south bend, in 46601, usa"
873,"Sea Horse","(Some L)(No sign - opp. A&P)","1902 Western Ave.","Bars/Clubs","(L),(D),(S),(*)","South Bend","IN",1981,NA,"","","3/17/2022 3:10pm","1902 Western Ave., South Bend, IN",-86.2779495,41.6718207,"1902 w western ave, south bend, in 46619, usa"
880,"Meg's Beachcomber","","1801 Wabash Ave.","Bars/Clubs","(M)","Terre Haute","IN",1981,NA,"","","3/17/2022 3:10pm","1801 Wabash Ave., Terre Haute, IN",-87.3893097,39.468985,"1801 wabash ave, terre haute, in 47807, usa"
881,"T's Lounge","","801 Wabash Ave.","Bars/Clubs","(M)","Terre Haute","IN",1981,NA,"","","3/17/2022 3:10pm","801 Wabash Ave., Terre Haute, IN",-87.4055992,39.4663719,"801 wabash ave, terre haute, in 47807, usa"
882,"Utopian Club","(Some L, B)","635 N. 10th St.","Bars/Clubs","(L),(B)","Terre Haute","IN",1981,NA,"","","3/17/2022 3:10pm","635 N. 10th St., Terre Haute, IN",-87.4020716,39.475181,"635 n 10th st, terre haute, in 47807, usa"
887,"A Port in the Storm","","119 1/2 3rd Ave S.E.","Bars/Clubs","(*),(L)","Cedar Rapids","IA",1981,NA,"","","3/17/2022 3:10pm","119 1/2 3rd Ave S.E., Cedar Rapids, IA",-91.6670544,41.976557,"119 3rd ave se, cedar rapids, ia 52401, usa"
888,"Danish Book World & Arcade","","16th Ave","Book Store,Business","","Cedar Rapids","IA",1981,NA,"","","3/17/2022 3:10pm","16th Ave, Cedar Rapids, IA",-91.7063157,41.9640283,"⛉ 16th ave, cedar rapids, ia 52404, usa"
