"ID","title","amenityfeatures","description","streetaddress","unclear_address","city","state","type","uncleartype","notes","Year","Last.Modified","full.address","lon","lat","geoAddress","status"
492,"Yes!","","(213)848-2220/330 covers LA club scene","","checked","Los Angeles","CA","Publications",NA,"",1996,"6/22/2023 10:01am",", CA",-118.412621,33.953747,"unclear_coded_by_hand","General Coordinates Used"
476,"BWMT (Black & White Men Together) Los Angeles","","(213)664-4716, 7:30pm Sat, call for further details","","checked","Los Angeles","CA","Info Lines & Services",NA,"",1996,"6/22/2023 8:55am",", CA",-118.243685,34.052234,"unclear_coded_by_hand","General Coordinates Used"
645,"Community Real Estate Referrals","","(800)346-5592 gay realtor at your service, no rentals","","checked","Los Angeles","CA","Info Lines & Services",NA,"",1996,"6/22/2023 9:00am",", CA",-118.243685,34.052234,"unclear_coded_by_hand","General Coordinates Used"
481,"IMRU Gay Radio","","KPFK LA 90.7 FM (818)985-2711, 10pm Sun; also 'This Way Out' 4:30pm Tue","","checked","Los Angeles","CA","Info Lines & Services",NA,"",1996,"6/22/2023 9:14am",", CA",-118.311788,34.10174,"unclear_coded_by_hand","General Coordinates Used"
657,"Will Rogers State Beach, Santa Monica","Cruisy Area","on Pacific Coast Hwy. at Chautauqua, just S. of volleyball courts","","checked","Los Angeles","CA","Cruising Areas",NA,"",1996,"6/22/2023 10:00am",", CA",-118.535257,34.034319,"unclear_coded_by_hand","Found"
475,"Black Gay/Lesbian Leadership Forum","","(213)964-7820 nat'l group that sponsors annual conference","","checked","Los Angeles","CA","Info Lines & Services",NA,"",1996,"6/22/2023 8:51am",", CA",-118.243685,34.052234,"unclear_coded_by_hand","General Coordinates Used"
595,"Uptown Gay/Lesbian Alliance","","PO Box 65111, 90065  258-8842, monthly social 2pm-5pm 2nd Sun; also publishes newsletter","","checked","Los Angeles","CA","Info Lines & Services",NA,"",1996,"6/22/2023 9:57am",", CA",-118.370293,34.089721,"unclear_coded_by_hand","General Coordinates Used"
482,"International Gay Penpals","","PO Box 7304 Ste. 320, 91603","","checked","Los Angeles","CA","Info Lines & Services",NA,"",1996,"6/22/2023 9:14am",", CA",-118.311788,34.10174,"unclear_coded_by_hand","General Coordinates Used"
498,"Caritas B&B Network","","(312)857-0801/857-0805 (fax) see ad in center National Section","","checked","Los Angeles","CA","Accommodations",NA,"",1996,"6/22/2023 8:55am",", CA",-118.243685,34.052234,"unclear_coded_by_hand","General Coordinates Used"
510,"Temple","(M),(D),(A)","(call for location) 243-5221 underground house Sat","","checked","Los Angeles","CA","Bars",NA,"",1996,"6/22/2023 9:56am",", CA",-118.370293,34.089721,"unclear_coded_by_hand","General Coordinates Used"
480,"Gay/Lesbian Youth Phone Line","","(213)993-7475, 7pm-10pm, clsd Sun, referrals & support for those 23 & under, women's night Mon","","checked","Los Angeles","CA","Info Lines & Services",NA,"",1996,"6/22/2023 9:05am",", CA",-118.243685,34.052234,"unclear_coded_by_hand","General Coordinates Used"
588,"Community Real Estate Referrals","","(800)-346-5592 gay realtor at your service, no rentals","","checked","Los Angeles","CA","Info Lines & Services",NA,"",1996,"6/22/2023 9:00am",", CA",-118.243685,34.052234,"unclear_coded_by_hand","General Coordinates Used"
620,"Community Real Estate Referrals","","(800)346-5592 gay realtor at your service, no rentals","","checked","Los Angeles","CA","Info Lines & Services",NA,"",1996,"6/22/2023 9:00am",", CA",-118.243685,34.052234,"unclear_coded_by_hand","General Coordinates Used"
493,"Black Jack","","Box 83515, 90083-0515 write for info","","checked","Los Angeles","CA","Men's Clubs",NA,"",1996,"6/22/2023 8:53am",", CA",-118.351515,34.083473,"unclear_coded_by_hand","Found"
478,"Community Real Estate Referrals","","(800)346-5592 gay realtor at your service, no rentals","","checked","Los Angeles","CA","Info Lines & Services",NA,"",1996,"6/22/2023 9:00am",", CA",-118.243685,34.052234,"unclear_coded_by_hand","General Coordinates Used"
497,"Community Real Estate Referrals","","(800)346-5592 gay realtor at your service, no rentals","","checked","Los Angeles","CA","Info Lines & Services",NA,"",1996,"6/22/2023 9:00am",", CA",-118.243685,34.052234,"unclear_coded_by_hand","General Coordinates Used"
494,"Foot Friends L.A.","","PO Box 150790, Brooklyn, 11215-0790 (718)832-3952 frequent foot fetish parties","","checked","Los Angeles","CA","Men's Clubs",NA,"",1996,"6/22/2023 9:05am",", CA",-118.243685,34.052234,"unclear_coded_by_hand","General Coordinates Used"
479,"Gay Connection","","(900)505-MEET talk and/or meet other men from the area, at only 99¢ per minute","","checked","Los Angeles","CA","Info Lines & Services",NA,"",1996,"6/22/2023 9:05am",", CA",-118.243685,34.052234,"unclear_coded_by_hand","General Coordinates Used"
471,"AA Gay/Lesbian","","(213)993-7400/936-4343 (AA#) 12:30pm Tue/Th, meets at LA Lesbian/Gay Community Services Center Rm. 106C","","checked","Los Angeles","CA","Info Lines & Services",NA,"",1996,"6/22/2023 8:43am",", CA",-118.243685,34.052234,"unclear_coded_by_hand","General Coordinates Used"
473,"Asian/Pacific Lesbians/Gays West Hollywood","","PO Box 433 Ste. 109, 90096 (213)660-2131, 1st Sun, Asian/Pacific Islanders & friends","","checked","Los Angeles","CA","Info Lines & Services",NA,"",1996,"6/22/2023 8:48am",", CA",-118.337459,34.090711,"unclear_coded_by_hand","General Coordinates Used"
659,"River Front Park","Cruisy Area,(AYOR)","","","checked","Marysville","CA","Cruising Areas",NA,"",1996,"6/22/2023 10:09am",", CA",-121.604105,39.14156,"unclear_coded_by_hand","Found"
658,"Ellis Lake","Cruisy Area,(AYOR)","","","checked","Marysville","CA","Cruising Areas",NA,"",1996,"6/22/2023 10:09am",", CA",-121.588173,39.146766,"unclear_coded_by_hand","Found"
663,"Stanford Inn By The Sea","(GF)","937-5615","Coast Hwy. & Comptche-Ukiah Rd.","checked","Mendocino","CA","Accommodations",NA,"",1996,"6/22/2023 10:09am","Coast Hwy. & Comptche-Ukiah Rd., CA",-123.79064,39.300047,"unclear_coded_by_hand","Found"
661,"Mendocino Coastal Reservations","(GF)","PO Box 1143, 95460 (800) 262-7801 9am-6pm","","checked","Mendocino","CA","Accommodations",NA,"",1996,"6/22/2023 10:09am",", CA",-123.799459,39.307674,"unclear_coded_by_hand","General Coordinates Used"
673,"Garrapata Beach, N. end","Cruisy Area","9.3 mi. S. of Rio Rd. (Carmel) on Hwy. 1","","checked","Monterey","CA","Cruising Areas",NA,"",1996,"6/22/2023 10:34am",", CA",-121.914599,36.422101,"unclear_coded_by_hand","Found"
676,"Bed & Breakfast Inns of Napa","(GF)","226-7459 call for extensive brochure","","checked","Napa","CA","Accommodations",NA,"",1996,"6/22/2023 10:36am",", CA",-122.286865,38.297538,"unclear_coded_by_hand","General Coordinates Used"
685,"The Beach from pier S.","Cruisy Area,(AYOR)","","","checked","Oceanside","CA","Cruising Areas",NA,"",1996,"6/24/2023 4:34pm",", CA",-117.384897,33.195369,"unclear_coded_by_hand","Found"
758,"Lifestyle Magazine","","PO Box 2803, Rancho Mirage, 92270 321-2685","","checked","Palm Springs","CA","Publications",NA,"",1996,"6/22/2023 10:53am",", CA",-116.545292,33.830296,"unclear_coded_by_hand","General Coordinates Used"
689,"Gay/Lesbian Alliance of the Desert","","PO Box 861, Cathedral City, 92235 322-8769, 24hr helpline","","checked","Palm Springs","CA","Info Lines & Services",NA,"",1996,"6/22/2023 10:52am",", CA",-116.545292,33.830296,"unclear_coded_by_hand","General Coordinates Used"
687,"Community Real Estate Referrals","","(800)346-5592 gay realtor at your service, no rentals","","checked","Palm Springs","CA","Info Lines & Services",NA,"",1996,"6/22/2023 10:43am",", CA",-116.545292,33.830296,"unclear_coded_by_hand","General Coordinates Used"
686,"AA Gay/Lesbian","","324-4880 (AA#) call for schedule of mtgs.","","checked","Palm Springs","CA","Info Lines & Services",NA,"",1996,"6/22/2023 10:39am",", CA",-116.545292,33.830296,"unclear_coded_by_hand","General Coordinates Used"
716,"Palm Springs B&B","","PO Box 691309, Marysville, 90069-9309 652-9600/ (800) 429-0069 variety of private home B&Bs in Palm Springs","","checked","Palm Springs","CA","Accommodations",NA,"",1996,"6/22/2023 10:57am",", CA",-116.545292,33.830296,"unclear_coded_by_hand","General Coordinates Used"
742,"Mortimer's","(E)","(at the Casablanca Hotel) 320-4333 international","2095 N. Indian Canyon","checked","Palm Springs","CA","Restaurants & Cafes",NA,"Casablanca's address is 2095 N. Indian Canyon",1996,"6/22/2023 10:56am","2095 N. Indian Canyon, CA",-116.545977,33.848178,"unclear_coded_by_hand","Found"
723,"Backstreet Pub","(MW),(WC)","#A-7, Palm Desert 341-7966 3pm-2am","72-695 Hwy. 111","checked","Palm Springs","CA","Bars",NA,"",1996,"6/22/2023 10:41am","72-695 Hwy. 111, CA",-116.49298,33.817685,"unclear_coded_by_hand","Found"
688,"Desert Business Association","(IGTA)","PO Box 773, 92263 324-0178 lesbigay business association","","checked","Palm Springs","CA","Info Lines & Services",NA,"",1996,"6/22/2023 10:51am",", CA",-116.545292,33.830296,"unclear_coded_by_hand","General Coordinates Used"
728,"Poolside Bar","(*),(M),(F),(E)","(at the Desert Palms Inn) 324-5100 9am-2am, piano bar","","checked","Palm Springs","CA","Bars",NA,"Desert Palms Inn's address 67-580 E. Palm Canyon Dr., Cathedral City",1996,"6/22/2023 11:01am",", CA",-116.545632,33.80313,"unclear_coded_by_hand","Found"
766,"Lesbian/Gay/Bisexual Community Center","","PO Box 8265, Stanford, 94309 723-1488 recorded info","","checked","Palo Alto","CA","Info Lines & Services",NA,"",1996,"6/22/2023 11:06am",", CA",-122.143019,37.441883,"unclear_coded_by_hand","General Coordinates Used"
777,"Gay/Lesbian Community Center Hotline","","884-5447 info & referrals 6:30pm-10pm","","checked","Pomona","CA","Info Lines & Services",NA,"",1996,"6/22/2023 11:09am",", CA",-117.758368,34.060271,"unclear_coded_by_hand","General Coordinates Used"
781,"Back Alley Bar","(M)","(at Alibi East) 623-9422 9pm-3am Fri-Sat","","checked","Pomona","CA","Bars",NA,"Alibi East's address is 225 E. San Antonio Ave.",1996,"6/22/2023 11:09am",", CA",-117.737328,34.057812,"unclear_coded_by_hand","Found"
788,"Park along the river","Cruisy Area","early evenings","","checked","Red Bluff","CA","Cruising Areas",NA,"",1996,"6/22/2023 11:12am",", CA",-122.229586,40.174536,"unclear_coded_by_hand","Found"
787,"The Dog Island Park","Cruisy Area","days","","checked","Red Bluff","CA","Cruising Areas",NA,"",1996,"6/22/2023 11:12am",", CA",-122.239013,40.183737,"unclear_coded_by_hand","Found"
792,"Lake Redding Park","Cruisy Area,(AYOR)","nr. boatramp","","checked","Redding","CA","Cruising Areas",NA,"",1996,"6/22/2023 11:12am",", CA",-122.400309,40.595133,"unclear_coded_by_hand","Found"
791,"Clear Creek Rd.","Cruisy Area","4 mi. E. of old 99, summers","","checked","Redding","CA","Cruising Areas",NA,"",1996,"6/22/2023 11:12am",", CA",-122.391675,40.58654,"unclear_coded_by_hand","General Coordinates Used"
797,"Great Outdoors Inland Empire Chapter","","PO Box 56586, 92517 792-2255 outdoor social group","","checked","Riverside","CA","Info Lines & Services",NA,"",1996,"6/22/2023 11:15am",", CA",-117.375494,33.980601,"unclear_coded_by_hand","General Coordinates Used"
833,"Mill St. Grill","(MW),(WC)","(at Triple 'R' Resort) Guerneville 869-0691 patio; also full bar","","checked","Russian River","CA","Restaurants & Cafes",NA,"Triple R Resort's address is 16390 4th St., Guerneville",1996,"6/22/2023 11:36am",", CA",-122.996254,38.502102,"unclear_coded_by_hand","Found"
809,"Fife's Resort","(CW)","PO Box 45, Guerneville, 95446 869-0656/ (800) 734-3371 cabins & 60-100 campsites; also lounge & restaurant","","checked","Russian River","CA","Accommodations",NA,"",1996,"6/22/2023 11:30am",", CA",-123.002756,38.501442,"unclear_coded_by_hand","Found"
814,"Huckleberry Springs Country Inn","(GF),(SW),(IGTA)","PO Box 400, Monte Rio, 95462 865-2683/ (800) 822-2683 private cottages","","checked","Russian River","CA","Accommodations",NA,"",1996,"6/22/2023 11:31am",", CA",-123.085285,38.533234,"unclear_coded_by_hand","General Coordinates Used"
805,"The Chalet","","c/o 48 Henry St., San Francisco
 (415) 864-5111 rental home on 1/4 acre sleeps 6, 4 min. to downtown Rd., Guenerville","","checked","Russian River","CA","Accommodations",NA,"",1996,"6/22/2023 11:35am",", CA",-122.432206,37.766936,"unclear_coded_by_hand","Found"
801,"Community Real Estate Referrals","","(800)346-5592 gay realtor at your service, no rentals","","checked","Russian River","CA","Info Lines & Services",NA,"",1996,"6/22/2023 11:19am",", CA",-122.99611,38.501858,"unclear_coded_by_hand","General Coordinates Used"
837,"The Nude Beach","Cruisy Area","on Russian River at Wohler Bridge, Guerneville","","checked","Russian River","CA","Cruising Areas",NA,"",1996,"6/22/2023 11:36am",", CA",-122.883019,38.507345,"unclear_coded_by_hand","Found"
802,"Country Inns of the Russian River","","PO Box 2416, Guerneville, 95446 (800) 927-4667 info & referrals","","checked","Russian River","CA","Info Lines & Services",NA,"",1996,"6/22/2023 11:19am",", CA",-122.99611,38.501858,"unclear_coded_by_hand","General Coordinates Used"
815,"Jim & Rodney's Guest Cottage","(MW)","PO Box 1946, Guerneville, 95446 869-1146 large deck","","checked","Russian River","CA","Accommodations",NA,"",1996,"6/22/2023 11:31am",", CA",-123.085285,38.533234,"unclear_coded_by_hand","General Coordinates Used"
807,"Fern Falls","(M)","PO Box 228, Cazadero, 95421 632-6108 main house w/deck overlooking creek, guest house, spa, waterfall","","checked","Russian River","CA","Accommodations",NA,"",1996,"6/22/2023 11:23am",", CA",-123.085285,38.533234,"unclear_coded_by_hand","General Coordinates Used"
825,"Wildwood Resort Retreat","","Old Cazadero Rd., Guerneville 632-5321","","checked","Russian River","CA","Accommodations",NA,"",1996,"6/22/2023 11:39am",", CA",-122.99611,38.501858,"unclear_coded_by_hand","General Coordinates Used"
873,"Vine St.","Cruisy Area,(AYOR)","btwn. N. 10th & Richards Blvd. by car only","","checked","Sacramento","CA","Cruising Areas",NA,"",1996,"6/22/2023 12:28pm",", CA",-121.48292,38.597352,"unclear_coded_by_hand","Found"
871,"Beach & levee on American River","Cruisy Area,(AYOR)","at end of N. 10th St., off Richards Blvd.","","checked","Sacramento","CA","Cruising Areas",NA,"",1996,"6/22/2023 11:51am",", CA",-121.484667,38.600118,"unclear_coded_by_hand","Found"
838,"Gay Connection","","(900) 505-MEET talk and/or meet with other men from the area, at only 99 ¢ per minute","","checked","Sacramento","CA","Info Lines & Services",NA,"",1996,"6/22/2023 11:57am",", CA",-121.4944,38.581572,"unclear_coded_by_hand","General Coordinates Used"
840,"Men's Coming Out Group","","(at the Lambda Center) 442-0185 5:30pm Mon","","checked","Sacramento","CA","Info Lines & Services",NA,"Center's address is 1931 'L' St.",1996,"6/22/2023 12:23pm",", CA",-121.479906,38.576213,"unclear_coded_by_hand","Found"
842,"Community Real Estate Referrals","","(800) 346-5592 gay realtor at your service, no rentals","","checked","Sacramento","CA","Accommodations",NA,"",1996,"6/22/2023 11:56am",", CA",-121.4944,38.581572,"unclear_coded_by_hand","General Coordinates Used"
870,"American River Acess","Cruisy Area,(AYOR)","off La Rivera Dr. nr. Howe Ave. & Watt Ave.","","checked","Sacramento","CA","Cruising Areas",NA,"",1996,"6/22/2023 11:46am",", CA",-121.382507,38.565615,"unclear_coded_by_hand","Found"
872,"Paradise Beach","Cruisy Area,(AYOR)","on American River","","checked","Sacramento","CA","Cruising Areas",NA,"",1996,"6/22/2023 12:25pm",", CA",-121.423108,38.58126,"unclear_coded_by_hand","Found"
853,"Café Lambda","(MW),(E)","(at the Lambda Center) 442-0185 8pm-midnight Fri","","checked","Sacramento","CA","Restaurants & Cafes",NA,"Center's address is 1931 'L' St.",1996,"6/22/2023 11:55am",", CA",-121.479906,38.576213,"unclear_coded_by_hand","Found"
878,"Project Teen","","335-2005, 7:30pm Wed, support group for lesbigay teens","","checked","San Bernardino","CA","Info Lines & Services",NA,"",1996,"6/22/2023 1:46pm",", CA",-117.289765,34.108345,"unclear_coded_by_hand","General Coordinates Used"
877,"Inland Empire Couples","","PO Box 3023, Rancho Cucamonga, 91729 793-5994 call for mtg. times & location","","checked","San Bernardino","CA","Info Lines & Services",NA,"",1996,"6/22/2023 1:46pm",", CA",-117.289765,34.108345,"unclear_coded_by_hand","General Coordinates Used"
875,"AA Gay/Lesbian","","825-4700 (AA#) numerous mgts. for Inland Empire, call for times","","checked","San Bernardino","CA","Info Lines & Services",NA,"",1996,"6/22/2023 1:37pm",", CA",-117.289765,34.108345,"unclear_coded_by_hand","General Coordinates Used"
883,"San Onofre Beach State Park","Cruisy Area,(N),(AYOR)","N. end of Camp Pendleton","","checked","San Clemente","CA","Cruising Areas",NA,"",1996,"6/22/2023 1:50pm",", CA",-117.565601,33.372808,"unclear_coded_by_hand","Found"
888,"Gay/Lesbian Asian Pacific Social Support","","PO Box 89174, 92138","","checked","San Diego","CA","Info Lines & Services",NA,"",1996,"6/22/2023 2:18pm",", CA",-117.161084,32.715738,"unclear_coded_by_hand","General Coordinates Used"
889,"Gay/Lesbian Association of North County","","PO Box 2866, Vista, 92085 945-2478 social/support group","","checked","San Diego","CA","Info Lines & Services",NA,"",1996,"6/22/2023 2:18pm",", CA",-117.161084,32.715738,"unclear_coded_by_hand","General Coordinates Used"
978,"Torrey Pines Beach State Park ('Blacks Beach')","Cruisy Area,(AYOR)","half hr. walk from parking lot","","checked","San Diego","CA","Cruising Areas",NA,"",1996,"6/22/2023 2:43pm",", CA",-117.260678,32.933677,"unclear_coded_by_hand","Found"
886,"GMSD (Girth & Mirth San Diego)","","PO Box 86822, 92138-6822 685-8822, 3rd Sat, social org. for heavyset men & their admirers","","checked","San Diego","CA","Info Lines & Services",NA,"",1996,"6/22/2023 2:22pm",", CA",-117.161084,32.715738,"unclear_coded_by_hand","General Coordinates Used"
890,"Gay/Lesbian Info Line","","294-4636, 24hrs, touchtone","","checked","San Diego","CA","Info Lines & Services",NA,"",1996,"6/22/2023 2:18pm",", CA",-117.161084,32.715738,"unclear_coded_by_hand","General Coordinates Used"
955,"Undersea Expeditions","(IGTA)","PO Box 9455, Pacific Beach, 92169 270-2900/ (800) 669-0310 scuba trips worldwide","","checked","San Diego","CA","Travel/Tour Operators",NA,"",1996,"6/22/2023 2:44pm",", CA",-117.235585,32.802458,"unclear_coded_by_hand","General Coordinates Used"
892,"Turn Key Real Estate","","299-DEAN","","checked","San Diego","CA","Info Lines & Services",NA,"",1996,"6/22/2023 2:43pm",", CA",-117.249975,32.740978,"unclear_coded_by_hand","General Coordinates Used"
896,"Caritas B&B Network","","(312) 857-0801/ 857-0805 (fax) see ad in center National Section","","checked","San Diego","CA","Accommodations",NA,"",1996,"6/22/2023 2:09pm",", CA",-117.161084,32.715738,"unclear_coded_by_hand","General Coordinates Used"
905,"Quince St. Trolley B&B","(GF)","PO Box 7654, 92167 226-8454 real trolley car suite; also B&B referral service","","checked","San Diego","CA","Accommodations",NA,"",1996,"6/22/2023 2:32pm",", CA",-117.161593,32.736604,"unclear_coded_by_hand","Found"
885,"Community Real Estate Referrals","","(800) 346-5592 gay realtor your service, no rentals","","checked","San Diego","CA","Info Lines & Services",NA,"",1996,"6/22/2023 2:11pm",", CA",-117.161084,32.715738,"unclear_coded_by_hand","General Coordinates Used"
943,"Groundworks Books","","UCSD Student Center 0323, La Jolla  452-9625, 10am-8pm","","checked","San Diego","CA","Bookstores/Retail Shops",NA,"",1996,"6/22/2023 2:24pm",", CA",-117.2401,32.877134,"unclear_coded_by_hand","Found"
887,"The Gay Connection","","(900) 505-MEET talk and/or meet w/other men from the area, at only 99 ¢ per minute","","checked","San Diego","CA","Info Lines & Services",NA,"",1996,"6/22/2023 2:39pm",", CA",-117.249975,32.740978,"unclear_coded_by_hand","General Coordinates Used"
992,"Mi Casa Su Casa","(MW)","268-8534/ (800) 215-2272 international home exchange network","","checked","San Francisco","CA","Accommodations",NA,"",1996,"6/22/2023 4:54pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
1018,"Lemon Tree Homestays","(M)","PO Box 460424, 94146 861-4045 European-style B&B","","checked","San Francisco","CA","Accommodations",NA,"",1996,"6/22/2023 4:48pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
1003,"Community Real Estate Referrals","","(800) 346-5592 gay realtor at your service, no rentals","","checked","San Francisco","CA","Info Lines & Services",NA,"",1996,"6/22/2023 4:17pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
1168,"Greens","(*)","Fort Mason 771-6222 clsd Mon, gourmet prix fixe vegetarian","","checked","San Francisco","CA","Restaurants & Cafes",NA,"",1996,"6/22/2023 4:42pm",", CA",-122.432106,37.806662,"unclear_coded_by_hand","Found"
988,"Lesbian/Gay Switchboard","","(510) 841-6224, 10am-10pm Mon-Fri","","checked","San Francisco","CA","Info Lines & Services",NA,"",1996,"6/22/2023 4:48pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
1259,"Basque Hotel 7 Restaurant","(BW)","788-9404 Uphill Alley off Broadway btwn. Columbus & Kearney","","checked","San Francisco","CA","Restaurants & Cafes",NA,"",1996,"6/22/2023 4:50pm",", CA",-122.406457,37.798236,"unclear_coded_by_hand","Found"
1231,"Polk St.","Cruisy Area,(H),(AYOR)","btwn. Geary & California Sts.","","checked","San Francisco","CA","Cruising Areas",NA,"",1996,"6/22/2023 5:23pm",", CA",-122.420851,37.791351,"unclear_coded_by_hand","General Coordinates Used"
993,"Western Exposure","(MW)","PO Box 2116, Berkeley, 94702 (510) 869-4395 arranges accommodations in private homes in Bay Area","","checked","San Francisco","CA","Accommodations",NA,"",1996,"6/22/2023 5:26pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
994,"Kent's Convertible Tours","","863-8112","","checked","San Francisco","CA","Travel/Tour Operators",NA,"",1996,"6/22/2023 4:46pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
1140,"Folsom St.","Cruisy Area","btwn. 5th & 6th, late","","checked","San Francisco","CA","Cruising Areas",NA,"",1996,"6/22/2023 4:25pm",", CA",-122.404427,37.779486,"unclear_coded_by_hand","General Coordinates Used"
1176,"Land's End","Cruisy Area,(AYOR)","inquire locally","","checked","San Francisco","CA","Cruising Areas",NA,"",1996,"6/22/2023 4:48pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
995,"Able-Togther","","PO Box 460053, 94146 431-8356 quarterly newsletter serving gay/bi disabled men","","checked","San Francisco","CA","Publications",NA,"",1996,"6/22/2023 2:55pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
1048,"Underworld","","978-9448, party info line","","checked","San Francisco","CA","Bars",NA,"",1996,"6/22/2023 5:26pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
1032,"Elephant Walk","(*),(M),(NH),(F),(WC)","piano bar","18th & Castro Sts.","checked","San Francisco","CA","Bars",NA,"",1996,"6/22/2023 4:23pm","18th & Castro Sts., CA",-122.43519,37.760976,"unclear_coded_by_hand","Found"
1189,"Pancho Villa","(*),(WC)","864-8840 1am-10pm, best 'Mission-style' burritos in city, some veggie; also El Toro at 18th & Valencia","3071 16th St","checked","San Francisco","CA","Restaurants & Cafes",NA,"",1996,"6/22/2023 5:19pm","3071 16th St, CA",-122.421091,37.764757,"unclear_coded_by_hand","Found"
989,"National Association of Men of Color Together","","(800) 624-2968","","checked","San Francisco","CA","Info Lines & Services",NA,"",1996,"6/22/2023 4:55pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
979,"18th St. Services","","lesbigay AA mtgs at 15th & Market, offices at 217 Church St. 861-4898, 9am-7pm","","checked","San Francisco","CA","Info Lines & Services",NA,"",1996,"6/22/2023 2:55pm",", CA",-122.41611,37.76204,"unclear_coded_by_hand","General Coordinates Used"
983,"The Gay Connection","","(900)505-6339 talk and/or meet w/other men from the area at 99¢ per minute","","checked","San Francisco","CA","Info Lines & Services",NA,"",1996,"6/22/2023 5:25pm",", CA",-122.403983,37.778942,"unclear_coded_by_hand","General Coordinates Used"
1002,"Foot Friends SF","","PO Box 150790, Brooklyn, 11215-0790 (718) 832-3952 sponsors foot fetish parties for men","","checked","San Francisco","CA","Men's Clubs",NA,"",1996,"6/22/2023 4:26pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
1232,"Community Real Estate Referrals","","(800) 346-5592 gay realtor at your service, no rentals","","checked","San Francisco","CA","Info Lines & Services",NA,"",1996,"6/22/2023 4:17pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
1100,"Black Stallion Inn","(M),(L)","(see Castro section)","635 Castro St.","checked","San Francisco","CA","Accommodations",NA,"",1996,"6/22/2023 3:59pm","635 Castro St., CA",-122.434549,37.758749,"unclear_coded_by_hand","Found"
982,"Community Real Estate Referrals","","(800)-346-5592 gay realtor at your service, no rentals","","checked","San Francisco","CA","Info Lines & Services",NA,"",1996,"6/22/2023 4:17pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
984,"Gay/Lesbian Sierrans","","281-5666 outdoot organization","","checked","San Francisco","CA","Info Lines & Services",NA,"",1996,"6/22/2023 4:26pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
1272,"San Gregorio Beach","Cruisy Area","1 mi. N. of state beach","","checked","San Francisco","CA","Cruising Areas",NA,"",1996,"6/22/2023 5:24pm",", CA",-122.403308,37.322999,"unclear_coded_by_hand","Found"
980,"AA Gay/Lesbian","","621-1326 (AA#)","","checked","San Francisco","CA","Info Lines & Services",NA,"",1996,"6/22/2023 2:55pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
1099,"The MMO (Mercury Mail Order)","","621-1188","4084 18th St.","checked","San Francisco","CA","Erotica",NA,"",1996,"6/22/2023 5:25pm","4084 18th St., CA",-122.434489,37.76114,"unclear_coded_by_hand","Found"
981,"The Bay Area Bisexual Network","","703-7977","","checked","San Francisco","CA","Info Lines & Services",NA,"",1996,"6/22/2023 5:25pm",", CA",-122.403983,37.778942,"unclear_coded_by_hand","General Coordinates Used"
1011,"Caritas B&B Network","","(312) 857-0801/857-0805 (fax) see ad in center National Section","","checked","San Francisco","CA","Accommodations",NA,"",1996,"6/22/2023 4:04pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
986,"LINKS","","PO Box 420989, 94142 703-7159 S/M play parties & calendar","","checked","San Francisco","CA","Info Lines & Services",NA,"",1996,"6/22/2023 4:52pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
1015,"Hilltop Hideaway","(M)","(800) 800-5838 cottage w/Castro view, ask for Jim","","checked","San Francisco","CA","Accommodations",NA,"",1996,"6/22/2023 4:43pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
1164,"Café Corbus","","(at the Muscle System) coffee bar & snacks","364 Hayes St.","checked","San Francisco","CA","Restaurants & Cafes",NA,"Muscle System's address 364 Hayes St.",1996,"6/22/2023 4:02pm","364 Hayes St., CA",-122.422384,37.777249,"unclear_coded_by_hand","Found"
985,"LGBA (Lesbian/Gay/Bisexual Alliance)","","SFSU Student Center #M-100-A, 1650 Holloway Ave. 338-1952 info & referrals, call for events","","checked","San Francisco","CA","Info Lines & Services",NA,"",1996,"6/22/2023 4:48pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
1287,"Our Paper","","PO Box 23387, 95153 226-0823","","checked","San Jose","CA","Publications",NA,"",1996,"6/22/2023 5:46pm",", CA",-121.885252,37.33874,"unclear_coded_by_hand","General Coordinates Used"
